smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,ProbabilityWeight,ProbabilityWeight-htse_capacity,ProbabilityWeight-ft_capacity,ProbabilityWeight-h2_storage_capacity,prefix
1200.0,-385.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2287900828.0,49361761.9314,-2283653359.7,-2217934647.83,-2364767866.6,-2357441476.97,-2218173771.05,10.0,2436583540980000.0,6.6445189699799995e-15,0.00308641599611,0.111111111111,0.111111111111,0.249999695685,317
1200.0,-85.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2294874767.41,78963226.4477,-2306599833.56,-2148791244.77,-2386969664.65,-2381801757.36,-2164726519.61,10.0,6235191131030000.0,6.6445189699799995e-15,0.00154320799805,0.0555555555556,0.111111111111,0.249999695685,370
1200.0,-485.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2296521290.88,30167231.6204,-2296508633.74,-2233484829.78,-2336618208.83,-2329850019.23,-2251370418.99,10.0,910061863640000.0,6.6445189699799995e-15,0.00154320340619,0.111111111111,0.111111111111,0.124999475902,306
1200.0,-585.0,-22243.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,7393661.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2306569003.82,63473589.2173,-2288910769.62,-2213131730.12,-2402378459.21,-2395015249.4,-2220420290.5,10.0,4028896528130000.0,6.6445189699799995e-15,0.00154321175503,0.111111111111,0.111111111111,0.125000152158,95
1200.0,-785.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2311950607.79,23472430.5085,-2301163652.19,-2285467565.24,-2354495223.35,-2350222701.97,-2289114095.03,10.0,550954993977000.0,6.6445189699799995e-15,0.00154320340619,0.111111111111,0.111111111111,0.124999475902,253
1200.0,-285.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2314489078.49,78821070.0145,-2301085832.37,-2188956335.84,-2439131977.64,-2425586934.46,-2202774634.43,10.0,6212761078240000.0,6.6445189699799995e-15,0.00308642434495,0.111111111111,0.111111111111,0.250000371941,278
1200.0,-785.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2330258252.02,60726588.7318,-2351049020.51,-2229932892.17,-2387921826.94,-2386630995.1,-2230114050.95,10.0,3687718579000000.0,6.6445189699799995e-15,0.00308641599611,0.111111111111,0.111111111111,0.249999695685,263
1200.0,-185.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,7393661.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2348109417.02,74712931.7262,-2318846332.78,-2273641430.29,-2503158734.5,-2464104839.58,-2277550911.49,10.0,5582022167130000.0,6.6445189699799995e-15,0.00154321175503,0.111111111111,0.111111111111,0.125000152158,149
1200.0,-185.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2358066908.28,54670863.9128,-2352603859.72,-2288058331.73,-2461195347.88,-2442026096.67,-2289251729.55,10.0,2988903360980000.0,6.6445189699799995e-15,0.00308641599611,0.111111111111,0.111111111111,0.249999695685,369
1200.0,-485.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5545246.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2358375744.65,56802078.7405,-2337549019.41,-2284717300.27,-2452535179.79,-2447878134.06,-2298823561.92,10.0,3226476149240000.0,6.6445189699799995e-15,0.00308642351006,0.111111111111,0.111111111111,0.250000304315,186
1200.0,-485.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2392995518.66,72863000.5083,-2410303388.72,-2241438344.27,-2465282703.74,-2462382780.47,-2283216383.05,10.0,5309016843070000.0,6.6445189699799995e-15,0.00308641599611,0.111111111111,0.111111111111,0.249999695685,316
1200.0,-785.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2400719494.58,74131640.8118,-2382549318.22,-2298033735.59,-2519184526.41,-2505975410.25,-2307080744.87,10.0,5495500169450000.0,6.6445189699799995e-15,0.00308642434495,0.111111111111,0.111111111111,0.250000371941,223
1200.0,-585.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2402734626.49,55791369.3668,-2389860062.53,-2332803855.55,-2500482345.37,-2490542086.92,-2337083035.03,10.0,3112676895830000.0,6.6445189699799995e-15,0.00154320340619,0.111111111111,0.111111111111,0.124999475902,305
1200.0,-685.0,-22243.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,7393661.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2408009853.9,95545429.9944,-2429958461.44,-2254561263.73,-2527280478.39,-2509597537.15,-2262954186.33,10.0,9128929192820000.0,6.6445189699799995e-15,0.00154321175503,0.111111111111,0.111111111111,0.125000152158,94
1200.0,-85.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5545246.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2410658673.77,112078734.574,-2364085482.85,-2282230179.86,-2625617725.98,-2585166338.67,-2296134505.57,10.0,1.25616427438e+16,6.6445189699799995e-15,0.00154321175503,0.0555555555556,0.111111111111,0.250000304315,240
1200.0,-985.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5545246.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2416411772.15,84869033.7832,-2397681495.22,-2295461210.08,-2555785353.9,-2536860789.75,-2306304387.01,10.0,7202752895290000.0,6.6445189699799995e-15,0.00154321175503,0.0555555555556,0.111111111111,0.250000304315,131
1200.0,-885.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2435228599.53,50933386.744,-2429195789.27,-2359927594.32,-2539250697.55,-2515805841.96,-2376343035.62,10.0,2594209885220000.0,6.6445189699799995e-15,0.00154320340619,0.111111111111,0.111111111111,0.124999475902,252
1200.0,-385.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2465164022.72,63259540.8206,-2456779784.17,-2346391020.61,-2553367605.2,-2540762218.16,-2375601731.53,10.0,4001769504830000.0,6.6445189699799995e-15,0.00308642434495,0.111111111111,0.111111111111,0.250000371941,277
1200.0,-385.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2470507200.09,72871612.107,-2455850105.16,-2400344783.82,-2604720705.94,-2591703724.06,-2403175223.45,10.0,5310271851070000.0,6.6445189699799995e-15,0.00154320340619,0.111111111111,0.111111111111,0.124999475902,357
1200.0,-885.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2476445911.45,71030466.8091,-2480808544.6,-2337460527.01,-2603335664.79,-2574454618.31,-2380430945.99,10.0,5045327215120000.0,6.6445189699799995e-15,0.00308642434495,0.111111111111,0.111111111111,0.250000371941,222
1200.0,-885.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2479563050.74,71814682.2323,-2482405995.4,-2387620007.51,-2606645199.94,-2585030222.06,-2392588502.47,10.0,5157348584130000.0,6.6445189699799995e-15,0.00308641599611,0.111111111111,0.111111111111,0.249999695685,262
1200.0,-285.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,7393661.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2485330373.43,78471490.7239,-2483186324.71,-2380933169.02,-2619853842.11,-2600686629.3,-2380968710.96,10.0,6157774856430000.0,6.6445189699799995e-15,0.00154321175503,0.111111111111,0.111111111111,0.125000152158,148
1200.0,-585.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2495266748.98,65428831.8525,-2470185886.55,-2410031923.4,-2590734356.09,-2587725430.01,-2413404604.3,9.0,4280932037580000.0,6.6445189699799995e-15,0.00308641599611,0.111111111111,0.111111111111,0.249999695685,315
1200.0,-685.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2499576450.85,36089496.5713,-2510016215.95,-2425537481.45,-2546127815.78,-2538321418.96,-2443345921.78,10.0,1302451762770000.0,6.6445189699799995e-15,0.00154320340619,0.111111111111,0.111111111111,0.124999475902,304
1200.0,-585.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5545246.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2501592199.23,77511396.5632,-2474980136.16,-2428179616.0,-2644789773.82,-2622015156.83,-2430720079.75,10.0,6008016597170000.0,6.6445189699799995e-15,0.00308642351006,0.111111111111,0.111111111111,0.250000304315,185
1200.0,-285.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2531083412.33,89987265.6151,-2534569286.76,-2411046972.89,-2737597987.13,-2660026445.37,-2420264377.8,10.0,8097707972890000.0,6.6445189699799995e-15,0.00308641599611,0.111111111111,0.111111111111,0.249999695685,368
1200.0,-785.0,-22243.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,7393661.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2532886304.28,76356708.2299,-2530798747.36,-2385106596.85,-2671476509.41,-2635188691.05,-2423538064.47,10.0,5830346891710000.0,6.6445189699799995e-15,0.00154321175503,0.111111111111,0.111111111111,0.125000152158,93
1200.0,-985.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2543372318.99,33302866.712,-2545242826.48,-2501232454.92,-2601318548.92,-2587523405.5,-2505036059.12,10.0,1109080931240000.0,6.6445189699799995e-15,0.000771601703097,0.0555555555556,0.111111111111,0.124999475902,251
1200.0,-685.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5545246.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2544961156.25,42955305.724,-2543595225.73,-2477297396.24,-2607587698.1,-2597785294.19,-2485365474.5,10.0,1845158289840000.0,6.6445189699799995e-15,0.00308642351006,0.111111111111,0.111111111111,0.250000304315,184
1200.0,-985.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2550461103.16,80472442.7119,-2548801990.21,-2407303453.84,-2727582136.18,-2669092582.91,-2448071902.26,10.0,6475814036020000.0,6.6445189699799995e-15,0.00154320799805,0.0555555555556,0.111111111111,0.249999695685,261
1200.0,-185.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5545246.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2566188182.79,61747286.4688,-2590450625.13,-2434256961.1,-2623632123.42,-2623279602.92,-2465643604.79,10.0,3812727386260000.0,6.6445189699799995e-15,0.00308642351006,0.111111111111,0.111111111111,0.250000304315,239
1200.0,-485.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2584381000.64,65528313.2597,-2603050438.93,-2479972376.67,-2666540279.92,-2655800676.37,-2488186410.18,10.0,4293959838670000.0,6.6445189699799995e-15,0.00308642434495,0.111111111111,0.111111111111,0.250000371941,276
1200.0,-685.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2591015714.02,65463580.4701,-2625995371.64,-2488572729.16,-2677980364.39,-2660544348.34,-2498062998.79,10.0,4285480367960000.0,6.6445189699799995e-15,0.00308641599611,0.111111111111,0.111111111111,0.249999695685,314
1200.0,-485.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2596532550.1,59684718.9886,-2587578914.41,-2516220081.29,-2688255165.46,-2676656002.42,-2521679000.95,10.0,3562265680750000.0,6.6445189699799995e-15,0.00154320340619,0.111111111111,0.111111111111,0.124999475902,356
1200.0,-785.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2606357274.66,55412971.5312,-2598913430.79,-2511288579.45,-2703430923.03,-2694814347.41,-2540014756.9,10.0,3070597413920000.0,6.6445189699799995e-15,0.00154320340619,0.111111111111,0.111111111111,0.124999475902,303
1200.0,-285.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2607627818.01,49192756.1591,-2592040407.5,-2550921159.75,-2688498064.7,-2679589790.35,-2552729211.66,10.0,2419927258530000.0,6.6445189699799995e-15,0.00154320340619,0.111111111111,0.111111111111,0.124999475902,408
1200.0,-885.0,-22243.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,7393661.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2609212800.05,108592631.862,-2631194893.71,-2351346642.26,-2755745262.29,-2723728919.38,-2430548469.55,10.0,1.17923596946e+16,6.6445189699799995e-15,0.00154321175503,0.111111111111,0.111111111111,0.125000152158,92
1200.0,-385.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,7393661.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2609710680.3,70559174.5422,-2606719815.28,-2477374226.25,-2698735279.91,-2691471750.51,-2503502100.4,10.0,4978597112080000.0,6.6445189699799995e-15,0.00154321175503,0.111111111111,0.111111111111,0.125000152158,147
1200.0,-385.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2624450515.66,76750177.2963,-2632582446.05,-2524001765.77,-2764908854.04,-2730997291.33,-2526916857.19,10.0,5890589715020000.0,6.6445189699799995e-15,0.00308641599611,0.111111111111,0.111111111111,0.249999695685,367
1200.0,-585.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2640378859.35,44408325.1038,-2641566070.18,-2561869717.23,-2712226088.1,-2704469716.18,-2574642197.07,10.0,1972099338520000.0,6.6445189699799995e-15,0.00154320340619,0.111111111111,0.111111111111,0.124999475902,355
1200.0,-985.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2642187846.9,68312628.6633,-2662221100.58,-2533893141.66,-2716000319.2,-2713222459.96,-2539398760.47,10.0,4666615234890000.0,6.6445189699799995e-15,0.00154321217247,0.0555555555556,0.111111111111,0.250000371941,221
1200.0,-285.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5545246.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2647613634.8,74163179.591,-2651333908.91,-2550348613.22,-2750325138.21,-2745270397.14,-2556493853.4,10.0,5500177207050000.0,6.6445189699799995e-15,0.00308642351006,0.111111111111,0.111111111111,0.250000304315,238
1200.0,-85.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2651636719.8,69569392.4568,-2667346079.73,-2554535521.67,-2759313480.84,-2733727952.77,-2554973809.24,10.0,4839900366810000.0,6.6445189699799995e-15,0.00154321217247,0.0555555555556,0.111111111111,0.250000371941,330
1200.0,-585.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2675302586.05,32738702.1439,-2686278256.9,-2603674799.57,-2715270240.57,-2710417617.32,-2621585173.89,10.0,1071822618070000.0,6.6445189699799995e-15,0.00308642434495,0.111111111111,0.111111111111,0.250000371941,275
1200.0,-885.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2682010758.12,47534207.7211,-2670985619.36,-2615569868.41,-2742216381.17,-2738825487.7,-2624162677.51,10.0,2259500903680000.0,6.6445189699799995e-15,0.00154320340619,0.111111111111,0.111111111111,0.124999475902,302
1200.0,-485.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,7393661.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2690359773.67,71328258.507,-2697196240.32,-2575649817.36,-2795641846.42,-2776233330.24,-2575690384.51,10.0,5087720461640000.0,6.6445189699799995e-15,0.00154321175503,0.111111111111,0.111111111111,0.125000152158,146
1200.0,-785.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5545246.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2698054792.1,73592062.1376,-2661413835.47,-2615901096.17,-2819859448.51,-2805558811.74,-2620391888.69,10.0,5415791609660000.0,6.6445189699799995e-15,0.00308642351006,0.111111111111,0.111111111111,0.250000304315,183
1200.0,-985.0,-22243.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,7393661.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2710376364.89,48848699.5259,-2716153606.59,-2603891921.59,-2780187411.6,-2773455770.54,-2637303617.49,10.0,2386195445370000.0,6.6445189699799995e-15,0.000771605877516,0.0555555555556,0.111111111111,0.125000152158,91
1200.0,-185.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2728511467.56,75388326.4335,-2731597274.23,-2578870627.54,-2842288064.52,-2836615643.89,-2621353222.25,10.0,5683399762440000.0,6.6445189699799995e-15,0.00308642434495,0.111111111111,0.111111111111,0.250000371941,329
1200.0,-785.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2733322128.45,60772282.2746,-2741243495.4,-2624943941.76,-2814238675.24,-2805951688.06,-2640715397.7,10.0,3693270292860000.0,6.6445189699799995e-15,0.00308641599611,0.111111111111,0.111111111111,0.249999695685,313
1200.0,-85.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,7393661.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2739784535.56,72520699.6175,-2734858848.11,-2656472319.9,-2903299979.64,-2851036413.51,-2665732527.69,10.0,5259251873010000.0,6.6445189699799995e-15,0.000771605877516,0.0555555555556,0.111111111111,0.125000152158,200
1200.0,-385.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2744971809.5,55759903.5083,-2752824941.13,-2676349254.0,-2811657556.25,-2805791768.78,-2677205515.75,10.0,3109166839260000.0,6.6445189699799995e-15,0.00154320340619,0.111111111111,0.111111111111,0.124999475902,407
1200.0,-85.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2773776065.42,70669592.5798,-2790150980.73,-2674584456.92,-2881283237.19,-2874571849.0,-2686717095.85,10.0,4994191315400000.0,6.6445189699799995e-15,0.00154320799805,0.0555555555556,0.111111111111,0.249999695685,420
1200.0,-685.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2786495020.68,80583200.7116,-2784186315.16,-2650171390.65,-2944501523.58,-2913521945.13,-2684978445.97,10.0,6493652236920000.0,6.6445189699799995e-15,0.00308642434495,0.111111111111,0.111111111111,0.250000371941,274
1200.0,-685.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2787054537.79,94457331.8591,-2792723813.75,-2625932559.48,-2912676675.44,-2906664756.47,-2646418331.27,10.0,8922187541940000.0,6.6445189699799995e-15,0.00154320340619,0.111111111111,0.111111111111,0.124999475902,354
1200.0,-485.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2787204303.14,85971986.3634,-2815681007.8,-2663290328.7,-2889374335.72,-2885954194.17,-2668991832.63,10.0,7391182439270000.0,6.6445189699799995e-15,0.00308641599611,0.111111111111,0.111111111111,0.249999695685,366
1200.0,-385.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5545246.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2788640456.9,66177032.1979,-2782410285.84,-2686496591.3,-2894789660.84,-2874220976.15,-2705247015.46,10.0,4379399590520000.0,6.6445189699799995e-15,0.00308642351006,0.111111111111,0.111111111111,0.250000304315,237
1200.0,-185.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2801914225.5,61614682.81,-2815510666.83,-2716971299.12,-2892737294.98,-2891780391.38,-2722666893.38,10.0,3796369137780000.0,6.6445189699799995e-15,0.000771601703097,0.111111111111,0.0555555555556,0.124999475902,459
1200.0,-885.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5545246.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2808506022.08,71729279.8382,-2807915457.22,-2657846989.46,-2892944103.41,-2892652765.79,-2695515800.71,10.0,5145089586110000.0,6.6445189699799995e-15,0.00308642351006,0.111111111111,0.111111111111,0.250000304315,182
1200.0,-885.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2809700004.33,51336279.5802,-2826698902.3,-2709540947.53,-2888341445.56,-2868015458.21,-2733370882.13,10.0,2635413601140000.0,6.6445189699799995e-15,0.00308641599611,0.111111111111,0.111111111111,0.249999695685,312
1200.0,-985.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2814430834.71,28255941.9085,-2801599689.98,-2782852795.48,-2855715308.64,-2855154964.93,-2783959964.67,10.0,798398253137000.0,6.6445189699799995e-15,0.000771601703097,0.0555555555556,0.111111111111,0.124999475902,301
1200.0,-585.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2819811776.98,45649297.4854,-2810502121.76,-2744196489.76,-2908460598.3,-2887560211.87,-2763455762.65,10.0,2083858360910000.0,6.6445189699799995e-15,0.00308641599611,0.111111111111,0.111111111111,0.249999695685,365
1200.0,-485.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2835099113.36,69593489.2649,-2841434176.74,-2703421519.05,-2958146800.78,-2923208763.74,-2733817452.16,10.0,4843253748070000.0,6.6445189699799995e-15,0.00154320340619,0.111111111111,0.111111111111,0.124999475902,406
1200.0,-785.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2854741429.52,53127762.5836,-2863958692.87,-2759962852.73,-2953681547.02,-2920823468.47,-2776027377.49,10.0,2822559157140000.0,6.6445189699799995e-15,0.00154320340619,0.111111111111,0.111111111111,0.124999475902,353
1200.0,-585.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,7393661.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2857289271.02,56784772.4613,-2866895764.58,-2764887955.19,-2926460448.64,-2919552676.16,-2765271661.91,10.0,3224510383490000.0,6.6445189699799995e-15,0.00154321175503,0.111111111111,0.111111111111,0.125000152158,145
1200.0,-785.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2864783986.69,41027914.265,-2866271370.97,-2803116112.1,-2918650702.46,-2916256476.63,-2811314714.49,10.0,1683289748940000.0,6.6445189699799995e-15,0.00308642434495,0.111111111111,0.111111111111,0.250000371941,273
1200.0,-285.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2878494358.21,77131654.4222,-2872583168.05,-2771446163.3,-2984789951.14,-2981626614.25,-2779788256.92,10.0,5949292113900000.0,6.6445189699799995e-15,0.00308642434495,0.111111111111,0.111111111111,0.250000371941,328
1200.0,-185.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,7393661.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2886133516.89,84821635.7584,-2860516622.91,-2756896940.6,-3012987502.85,-3000891178.59,-2779146142.4,10.0,7194709892730000.0,6.6445189699799995e-15,0.00154321175503,0.111111111111,0.111111111111,0.125000152158,199
1200.0,-985.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5545246.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2886219297.26,84992146.5549,-2884401148.74,-2757123098.17,-3058744234.99,-3011828087.05,-2768439935.45,10.0,7223664976020000.0,6.6445189699799995e-15,0.00154321175503,0.0555555555556,0.111111111111,0.250000304315,181
1200.0,-685.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,7393661.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2887016465.65,69629962.4555,-2889073601.77,-2810363381.39,-3031758826.7,-2993095568.82,-2812419181.5,10.0,4848331671560000.0,6.6445189699799995e-15,0.00154321175503,0.111111111111,0.111111111111,0.125000152158,144
1200.0,-285.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2898687553.23,83054761.3692,-2894812043.49,-2771917440.94,-3092233645.06,-3018866723.96,-2806334060.12,10.0,6898093386090000.0,6.6445189699799995e-15,0.000771601703097,0.111111111111,0.0555555555556,0.124999475902,458
