npp_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,prefix,ProbabilityWeight-ft_capacity,ProbabilityWeight-htse_capacity,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight
894.0,-703.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,235646.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-260742638908000.0,707762.578532,-260742638908000.0,-260742638407000.0,-260742639408000.0,-260742639358000.0,-260742638457000.0,2.0,500927867570.0,1.69457067906e-13,12,0.125,0.25,0.25000583516,0.00781268234875
894.0,-703.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,353469.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-260742692858000.0,338793.133157,-260742692858000.0,-260742692619000.0,-260742693098000.0,-260742693074000.0,-260742692642000.0,2.0,114780787075.0,1.69457067906e-13,17,0.125,0.25,0.250004774222,0.00781264919443
894.0,-703.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,471291.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-260742745861000.0,2242700.50375,-260742745861000.0,-260742744275000.0,-260742747447000.0,-260742747288000.0,-260742744433000.0,2.0,5029705549540.0,1.69457067906e-13,22,0.125,0.25,0.125001856642,0.00390630802006
894.0,-350.0,-13224.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-260912941950000.0,1339853.72713,-260912941950000.0,-260912941002000.0,-260912942897000.0,-260912942802000.0,-260912941097000.0,2.0,1795208010100.0,1.69457067906e-13,54,0.25,0.25,0.124992308198,0.00781201926239
894.0,-350.0,-13224.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,117823.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-260912987885000.0,2201441.97212,-260912987885000.0,-260912986328000.0,-260912989441000.0,-260912989286000.0,-260912986484000.0,2.0,4846346756610.0,1.69457067906e-13,59,0.25,0.25,0.249995225778,0.0156247016111
894.0,-350.0,-13224.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,235646.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-260913042774000.0,2271429.67775,-260913042774000.0,-260913041168000.0,-260913044380000.0,-260913044220000.0,-260913041329000.0,2.0,5159392780960.0,1.69457067906e-13,64,0.25,0.25,0.25000583516,0.0156253646975
894.0,-350.0,-13224.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,353469.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-260913101864000.0,445474.244847,-260913101864000.0,-260913101549000.0,-260913102179000.0,-260913102147000.0,-260913101580000.0,2.0,198447302822.0,1.69457067906e-13,69,0.25,0.25,0.250004774222,0.0156252983889
894.0,-350.0,-13224.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,471291.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-260913150831000.0,2728860.8773,-260913150831000.0,-260913148902000.0,-260913152761000.0,-260913152568000.0,-260913149095000.0,2.0,7446681687630.0,1.69457067906e-13,74,0.25,0.25,0.125001856642,0.00781261604011
894.0,-526.0,-17658.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-261568031810000.0,3318084.34019,-261568031810000.0,-261568029464000.0,-261568034157000.0,-261568033922000.0,-261568029699000.0,2.0,11009683688600.0,1.69457067906e-13,28,0.25,0.25,0.124992308198,0.00781201926239
894.0,-526.0,-17658.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,117823.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-261568090970000.0,1120846.91338,-261568090970000.0,-261568090178000.0,-261568091763000.0,-261568091684000.0,-261568090257000.0,2.0,1256297803240.0,1.69457067906e-13,33,0.25,0.25,0.249995225778,0.0156247016111
894.0,-526.0,-17658.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,235646.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-261568136907000.0,4047325.04414,-261568136907000.0,-261568134045000.0,-261568139769000.0,-261568139483000.0,-261568134331000.0,2.0,16380840012900.0,1.69457067906e-13,38,0.25,0.25,0.25000583516,0.0156253646975
894.0,-526.0,-17658.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,353469.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-261568196886000.0,2593250.65717,-261568196886000.0,-261568195052000.0,-261568198719000.0,-261568198536000.0,-261568195235000.0,2.0,6724948970900.0,1.69457067906e-13,43,0.25,0.25,0.250004774222,0.0156252983889
894.0,-526.0,-17658.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,471291.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-261568247332000.0,2556789.29262,-261568247332000.0,-261568245524000.0,-261568249140000.0,-261568248959000.0,-261568245704000.0,2.0,6537171486840.0,1.69457067906e-13,48,0.25,0.25,0.125001856642,0.00781261604011
894.0,-173.0,-8790.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-261738415595000.0,3603023.58008,-261738415595000.0,-261738413047000.0,-261738418143000.0,-261738417888000.0,-261738413302000.0,2.0,12981778918600.0,1.69457067906e-13,80,0.25,0.125354107649,0.124992308198,0.00391707481429
894.0,-173.0,-8790.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,117823.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-261738478796000.0,3576274.45975,-261738478796000.0,-261738476267000.0,-261738481325000.0,-261738481072000.0,-261738476520000.0,2.0,12789739011500.0,1.69457067906e-13,85,0.25,0.125354107649,0.249995225778,0.00783448211097
894.0,-173.0,-8790.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,235646.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-261738541026000.0,2089651.06376,-261738541026000.0,-261738539548000.0,-261738542503000.0,-261738542356000.0,-261738539696000.0,2.0,4366641568280.0,1.69457067906e-13,90,0.25,0.125354107649,0.25000583516,0.00783481459336
894.0,-173.0,-8790.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,353469.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-261738586784000.0,241927.635863,-261738586784000.0,-261738586613000.0,-261738586955000.0,-261738586938000.0,-261738586630000.0,2.0,58528980994.2,1.69457067906e-13,95,0.25,0.125354107649,0.250004774222,0.00783478134512
894.0,-173.0,-8790.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,471291.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-261738635079000.0,5214490.81044,-261738635079000.0,-261738631392000.0,-261738638766000.0,-261738638397000.0,-261738631760000.0,2.0,27190914412200.0,1.69457067906e-13,100,0.25,0.125354107649,0.125001856642,0.00391737404844
894.0,-350.0,-17658.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-522151462741000.0,3124868.51709,-522151462741000.0,-522151460531000.0,-522151464951000.0,-522151464730000.0,-522151460752000.0,2.0,9764803249090.0,1.69457067906e-13,29,0.25,0.25,0.124992308198,0.00781201926239
894.0,-350.0,-17658.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,117823.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-522151513982000.0,920891.191508,-522151513982000.0,-522151513331000.0,-522151514633000.0,-522151514568000.0,-522151513396000.0,2.0,848040586596.0,1.69457067906e-13,34,0.25,0.25,0.249995225778,0.0156247016111
894.0,-350.0,-17658.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,235646.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-522151576004000.0,982945.733576,-522151576004000.0,-522151575309000.0,-522151576699000.0,-522151576630000.0,-522151575379000.0,2.0,966182315155.0,1.69457067906e-13,39,0.25,0.25,0.25000583516,0.0156253646975
894.0,-350.0,-17658.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,353469.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-522151622959000.0,1758761.81553,-522151622959000.0,-522151621716000.0,-522151624203000.0,-522151624079000.0,-522151621840000.0,2.0,3093243123750.0,1.69457067906e-13,44,0.25,0.25,0.250004774222,0.0156252983889
894.0,-350.0,-17658.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,471291.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-522151674436000.0,3476036.04101,-522151674436000.0,-522151671978000.0,-522151676894000.0,-522151676648000.0,-522151672224000.0,2.0,12082826558400.0,1.69457067906e-13,49,0.25,0.25,0.125001856642,0.00781261604011
894.0,-526.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-522806551784000.0,4733355.0714,-522806551784000.0,-522806548437000.0,-522806555131000.0,-522806554797000.0,-522806548772000.0,2.0,22404650231900.0,1.69457067906e-13,3,0.125,0.25,0.124992308198,0.0039060096312
894.0,-526.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,117823.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-522806607212000.0,3268819.37106,-522806607212000.0,-522806604901000.0,-522806609524000.0,-522806609292000.0,-522806605132000.0,2.0,10685180080600.0,1.69457067906e-13,8,0.125,0.25,0.249995225778,0.00781235080557
894.0,-526.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,235646.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-522806661385000.0,687141.577026,-522806661385000.0,-522806660900000.0,-522806661871000.0,-522806661823000.0,-522806660948000.0,2.0,472163546877.0,1.69457067906e-13,13,0.125,0.25,0.25000583516,0.00781268234875
894.0,-526.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,353469.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-522806715073000.0,1503092.77471,-522806715073000.0,-522806714011000.0,-522806716136000.0,-522806716030000.0,-522806714117000.0,2.0,2259287889390.0,1.69457067906e-13,18,0.125,0.25,0.250004774222,0.00781264919443
894.0,-526.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,471291.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-522806763388000.0,6455700.13639,-522806763388000.0,-522806758823000.0,-522806767953000.0,-522806767497000.0,-522806759280000.0,2.0,41676064251000.0,1.69457067906e-13,23,0.125,0.25,0.125001856642,0.00390630802006
894.0,-173.0,-13224.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-522976949553000.0,6175358.28383,-522976949553000.0,-522976945187000.0,-522976953920000.0,-522976953483000.0,-522976945623000.0,2.0,38135049933600.0,1.69457067906e-13,55,0.25,0.125354107649,0.124992308198,0.00391707481429
894.0,-173.0,-13224.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,117823.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-522977008158000.0,5046954.05623,-522977008158000.0,-522977004589000.0,-522977011727000.0,-522977011370000.0,-522977004946000.0,2.0,25471745245700.0,1.69457067906e-13,60,0.25,0.125354107649,0.249995225778,0.00783448211097
894.0,-173.0,-13224.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,235646.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-522977061798000.0,8727699.85269,-522977061798000.0,-522977055627000.0,-522977067970000.0,-522977067353000.0,-522977056244000.0,2.0,76172744718700.0,1.69457067906e-13,65,0.25,0.125354107649,0.25000583516,0.00783481459336
894.0,-173.0,-13224.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,353469.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-522977114764000.0,4663531.50293,-522977114764000.0,-522977111467000.0,-522977118062000.0,-522977117732000.0,-522977111797000.0,2.0,21748526078800.0,1.69457067906e-13,70,0.25,0.125354107649,0.250004774222,0.00783478134512
894.0,-173.0,-13224.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,471291.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-522977165739000.0,1140807.32248,-522977165739000.0,-522977164932000.0,-522977166545000.0,-522977166465000.0,-522977165012000.0,2.0,1301441347010.0,1.69457067906e-13,75,0.25,0.125354107649,0.125001856642,0.00391737404844
894.0,-350.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-783389981254000.0,1638695.21666,-783389981254000.0,-783389980096000.0,-783389982413000.0,-783389982297000.0,-783389980212000.0,2.0,2685322013110.0,1.69457067906e-13,4,0.125,0.25,0.124992308198,0.0039060096312
894.0,-350.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,117823.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-783390035978000.0,1471771.34725,-783390035978000.0,-783390034937000.0,-783390037018000.0,-783390036914000.0,-783390035041000.0,2.0,2166110898600.0,1.69457067906e-13,9,0.125,0.25,0.249995225778,0.00781235080557
894.0,-350.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,235646.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-783390096208000.0,657957.821758,-783390096208000.0,-783390095743000.0,-783390096673000.0,-783390096627000.0,-783390095789000.0,2.0,432908495213.0,1.69457067906e-13,14,0.125,0.25,0.25000583516,0.00781268234875
894.0,-350.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,353469.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-783390137937000.0,235891.352534,-783390137937000.0,-783390137770000.0,-783390138103000.0,-783390138087000.0,-783390137787000.0,2.0,55644730200.3,1.69457067906e-13,19,0.125,0.25,0.250004774222,0.00781264919443
894.0,-350.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,471291.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-783390197706000.0,8955559.1793,-783390197706000.0,-783390191374000.0,-783390204039000.0,-783390203405000.0,-783390192007000.0,2.0,80202040213900.0,1.69457067906e-13,24,0.125,0.25,0.125001856642,0.00390630802006
894.0,-173.0,-17658.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-784215472988000.0,1072079.50435,-784215472988000.0,-784215472230000.0,-784215473746000.0,-784215473670000.0,-784215472305000.0,2.0,1149354463660.0,1.69457067906e-13,30,0.25,0.125354107649,0.124992308198,0.00391707481429
894.0,-173.0,-17658.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,117823.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-784215529602000.0,8758068.23279,-784215529602000.0,-784215523409000.0,-784215535795000.0,-784215535176000.0,-784215524029000.0,2.0,76703759170200.0,1.69457067906e-13,35,0.25,0.125354107649,0.249995225778,0.00783448211097
894.0,-173.0,-17658.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,235646.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-784215578433000.0,1718020.48831,-784215578433000.0,-784215577218000.0,-784215579648000.0,-784215579526000.0,-784215577340000.0,2.0,2951594398250.0,1.69457067906e-13,40,0.25,0.125354107649,0.25000583516,0.00783481459336
894.0,-173.0,-17658.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,353469.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-784215633289000.0,10142912.8221,-784215633289000.0,-784215626117000.0,-784215640461000.0,-784215639744000.0,-784215626834000.0,2.0,102878680517000.0,1.69457067906e-13,45,0.25,0.125354107649,0.250004774222,0.00783478134512
894.0,-173.0,-17658.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,471291.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-784215681916000.0,5854024.43469,-784215681916000.0,-784215677777000.0,-784215686055000.0,-784215685641000.0,-784215678190000.0,2.0,34269602081900.0,1.69457067906e-13,50,0.25,0.125354107649,0.125001856642,0.00391737404844
894.0,-173.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-1045453996100000.0,1936468.84238,-1045453996100000.0,-1045453994740000.0,-1045453997470000.0,-1045453997340000.0,-1045453994870000.0,2.0,3749911577490.0,1.69457067906e-13,5,0.125,0.125354107649,0.124992308198,0.00195853740714
894.0,-173.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,117823.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-1045454043030000.0,10519623.3411,-1045454043030000.0,-1045454035590000.0,-1045454050470000.0,-1045454049730000.0,-1045454036340000.0,2.0,110662475238000.0,1.69457067906e-13,10,0.125,0.125354107649,0.249995225778,0.00391724105548
894.0,-173.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,235646.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-1045454104040000.0,288720.449205,-1045454104040000.0,-1045454103830000.0,-1045454104240000.0,-1045454104220000.0,-1045454103850000.0,2.0,83359497789.1,1.69457067906e-13,15,0.125,0.125354107649,0.25000583516,0.00391740729668
894.0,-173.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,353469.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-1045454156980000.0,5689803.92289,-1045454156980000.0,-1045454152960000.0,-1045454161000000.0,-1045454160600000.0,-1045454153360000.0,2.0,32373868681000.0,1.69457067906e-13,20,0.125,0.125354107649,0.250004774222,0.00391739067256
894.0,-173.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,471291.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-1045454197580000.0,2045018.57212,-1045454197580000.0,-1045454196140000.0,-1045454199030000.0,-1045454198890000.0,-1045454196280000.0,2.0,4182100960320.0,1.69457067906e-13,25,0.125,0.125354107649,0.125001856642,0.00195868702422
