npp_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-meoh_capacity,ProbabilityWeight-h2_storage_capacity,PointProbability,ProbabilityWeight,ProbabilityWeight-htse_capacity
1280.0,-800.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-263889715449000.0,33901022.2231,-263889715449000.0,-263889691477000.0,-263889739420000.0,-263889737023000.0,-263889693874000.0,2.0,1149279307770000.0,6,0.124987287705,0.124992849434,1.21200144652e-13,0.0039056293083,0.25
1280.0,-800.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,131111.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-263889776318000.0,30692315.0381,-263889776318000.0,-263889754615000.0,-263889798021000.0,-263889795850000.0,-263889756785000.0,2.0,942018202398000.0,31,0.124987287705,0.249995232956,1.21200144652e-13,0.00781155652656,0.25
1280.0,-800.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,262222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-263889817150000.0,8283761.59845,-263889817150000.0,-263889811293000.0,-263889823008000.0,-263889822422000.0,-263889811878000.0,2.0,68620706220000.0,56,0.124987287705,0.250004767044,1.21200144652e-13,0.00781185443652,0.25
1280.0,-800.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,393333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-263889872746000.0,27497367.6428,-263889872746000.0,-263889853303000.0,-263889892190000.0,-263889890245000.0,-263889855247000.0,2.0,756105227283000.0,81,0.124987287705,0.250004767044,1.21200144652e-13,0.00781185443652,0.25
1280.0,-800.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,524444.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-263889930629000.0,20331116.0103,-263889930629000.0,-263889916253000.0,-263889945005000.0,-263889943567000.0,-263889917690000.0,2.0,413354278226000.0,106,0.124987287705,0.125002383522,1.21200144652e-13,0.00390592721826,0.25
1280.0,-600.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-270370209818000.0,15451986.8543,-270370209818000.0,-270370198892000.0,-270370220744000.0,-270370219652000.0,-270370199985000.0,2.0,238763897746000.0,12,0.25,0.124992849434,1.21200144652e-13,0.00781205308962,0.25
1280.0,-600.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,131111.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-270370237378000.0,26427374.5896,-270370237378000.0,-270370218691000.0,-270370256065000.0,-270370254197000.0,-270370220560000.0,2.0,698406127698000.0,37,0.25,0.249995232956,1.21200144652e-13,0.0156247020597,0.25
1280.0,-600.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,262222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-270370313659000.0,2624078.23683,-270370313659000.0,-270370311803000.0,-270370315514000.0,-270370315329000.0,-270370311989000.0,2.0,6885786592990.0,62,0.25,0.250004767044,1.21200144652e-13,0.0156252979403,0.25
1280.0,-600.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,393333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-270370319222000.0,9980177.87537,-270370319222000.0,-270370312165000.0,-270370326279000.0,-270370325573000.0,-270370312870000.0,2.0,99603950424100.0,87,0.25,0.250004767044,1.21200144652e-13,0.0156252979403,0.25
1280.0,-600.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,524444.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-270370399197000.0,23594805.4101,-270370399197000.0,-270370382513000.0,-270370415881000.0,-270370414213000.0,-270370384182000.0,2.0,556714842340000.0,112,0.25,0.125002383522,1.21200144652e-13,0.00781264897013,0.25
1280.0,-400.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-276791719112000.0,3374619.16253,-276791719112000.0,-276791716725000.0,-276791721498000.0,-276791721259000.0,-276791716964000.0,2.0,11388054492100.0,18,0.250025424591,0.124992849434,1.21200144652e-13,0.00781284756262,0.25
1280.0,-400.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,262222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-276791832200000.0,99512746.9345,-276791832200000.0,-276791761834000.0,-276791902566000.0,-276791895529000.0,-276791768870000.0,2.0,9902786802450000.0,68,0.250025424591,0.250004767044,1.21200144652e-13,0.0156268870075,0.25
1280.0,-400.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,131111.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-276791841144000.0,52025918.5397,-276791841144000.0,-276791804356000.0,-276791877932000.0,-276791874253000.0,-276791808035000.0,2.0,2706696199900000.0,43,0.250025424591,0.249995232956,1.21200144652e-13,0.0156262910664,0.25
1280.0,-400.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,393333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-276791945466000.0,17450215.8835,-276791945466000.0,-276791933127000.0,-276791957806000.0,-276791956572000.0,-276791934361000.0,2.0,304510034380000.0,93,0.250025424591,0.250004767044,1.21200144652e-13,0.0156268870075,0.25
1280.0,-400.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,524444.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-276791988625000.0,74309145.9202,-276791988625000.0,-276791936080000.0,-276792041169000.0,-276792035915000.0,-276791941335000.0,2.0,5521849167390000.0,118,0.250025424591,0.125002383522,1.21200144652e-13,0.00781344350374,0.25
1280.0,-200.0,-9833.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-283213258515000.0,147206541.573,-283213258515000.0,-283213154425000.0,-283213362606000.0,-283213352197000.0,-283213164834000.0,2.0,2.16697658819e+16,24,0.25,0.124992849434,1.21200144652e-13,0.00390602654481,0.125
1280.0,-200.0,-9833.0,-1e+200,-1e+200,-1e+200,-1e+200,262222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-283213330912000.0,3474141.3042,-283213330912000.0,-283213328455000.0,-283213333369000.0,-283213333123000.0,-283213328701000.0,2.0,12069657801500.0,74,0.25,0.250004767044,1.21200144652e-13,0.00781264897013,0.125
1280.0,-200.0,-9833.0,-1e+200,-1e+200,-1e+200,-1e+200,131111.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-283213347473000.0,149607155.881,-283213347473000.0,-283213241685000.0,-283213453261000.0,-283213442682000.0,-283213252263000.0,2.0,2.23823010908e+16,49,0.25,0.249995232956,1.21200144652e-13,0.00781235102987,0.125
1280.0,-200.0,-9833.0,-1e+200,-1e+200,-1e+200,-1e+200,393333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-283213407533000.0,68093132.7309,-283213407533000.0,-283213359384000.0,-283213455683000.0,-283213450868000.0,-283213364199000.0,2.0,4636674725110000.0,99,0.25,0.250004767044,1.21200144652e-13,0.00781264897013,0.125
1280.0,-200.0,-9833.0,-1e+200,-1e+200,-1e+200,-1e+200,524444.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-283213424172000.0,32683531.0485,-283213424172000.0,-283213401061000.0,-283213447283000.0,-283213444972000.0,-283213403372000.0,2.0,1068213201800000.0,124,0.25,0.125002383522,1.21200144652e-13,0.00390632448506,0.125
1280.0,-600.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-560007205199000.0,44534510.8587,-560007205199000.0,-560007173708000.0,-560007236690000.0,-560007233541000.0,-560007176858000.0,2.0,1983322657420000.0,11,0.124987287705,0.124992849434,1.21200144652e-13,0.0039056293083,0.25
1280.0,-600.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,131111.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-560007276142000.0,45687471.1812,-560007276142000.0,-560007243836000.0,-560007308448000.0,-560007305217000.0,-560007247067000.0,2.0,2087345022930000.0,36,0.124987287705,0.249995232956,1.21200144652e-13,0.00781155652656,0.25
1280.0,-600.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,262222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-560007337043000.0,9258208.70402,-560007337043000.0,-560007330497000.0,-560007343590000.0,-560007342935000.0,-560007331151000.0,2.0,85714428407100.0,61,0.124987287705,0.250004767044,1.21200144652e-13,0.00781185443652,0.25
1280.0,-600.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,393333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-560007366959000.0,6613727.807,-560007366959000.0,-560007362282000.0,-560007371635000.0,-560007371168000.0,-560007362750000.0,2.0,43741395505100.0,86,0.124987287705,0.250004767044,1.21200144652e-13,0.00781185443652,0.25
1280.0,-600.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,524444.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-560007493482000.0,40626967.1029,-560007493482000.0,-560007464754000.0,-560007522209000.0,-560007519337000.0,-560007467627000.0,2.0,1650550455980000.0,111,0.124987287705,0.125002383522,1.21200144652e-13,0.00390592721826,0.25
1280.0,-400.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-566487674912000.0,25338286.9132,-566487674912000.0,-566487656995000.0,-566487692829000.0,-566487691037000.0,-566487658787000.0,2.0,642028783698000.0,17,0.25,0.124992849434,1.21200144652e-13,0.00781205308962,0.25
1280.0,-400.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,131111.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-566487682904000.0,85444119.4138,-566487682904000.0,-566487622486000.0,-566487743322000.0,-566487737281000.0,-566487628528000.0,2.0,7300697542400000.0,42,0.25,0.249995232956,1.21200144652e-13,0.0156247020597,0.25
1280.0,-400.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,262222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-566487800315000.0,20561841.9478,-566487800315000.0,-566487785775000.0,-566487814854000.0,-566487813400000.0,-566487787229000.0,2.0,422789344288000.0,67,0.25,0.250004767044,1.21200144652e-13,0.0156252979403,0.25
1280.0,-400.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,393333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-566487815200000.0,9442688.92995,-566487815200000.0,-566487808523000.0,-566487821877000.0,-566487821209000.0,-566487809190000.0,2.0,89164374227700.0,92,0.25,0.250004767044,1.21200144652e-13,0.0156252979403,0.25
1280.0,-400.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,524444.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-566487921901000.0,42172507.8954,-566487921901000.0,-566487892081000.0,-566487951722000.0,-566487948739000.0,-566487895063000.0,2.0,1778520422190000.0,117,0.25,0.125002383522,1.21200144652e-13,0.00781264897013,0.25
1280.0,-200.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,131111.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-572909135966000.0,137301597.362,-572909135966000.0,-572909038879000.0,-572909233053000.0,-572909223344000.0,-572909048588000.0,2.0,1.88517286382e+16,48,0.250025424591,0.249995232956,1.21200144652e-13,0.00781314553318,0.125
1280.0,-200.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-572909187725000.0,78355689.4788,-572909187725000.0,-572909132319000.0,-572909243131000.0,-572909237590000.0,-572909137860000.0,2.0,6139614073700000.0,23,0.250025424591,0.124992849434,1.21200144652e-13,0.00390642378131,0.125
1280.0,-200.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,262222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-572909369781000.0,77884585.3311,-572909369781000.0,-572909314708000.0,-572909424854000.0,-572909419346000.0,-572909320216000.0,2.0,6066008632190000.0,73,0.250025424591,0.250004767044,1.21200144652e-13,0.00781344350374,0.125
1280.0,-200.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,393333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-572909417553000.0,25623924.642,-572909417553000.0,-572909399435000.0,-572909435672000.0,-572909433860000.0,-572909401246000.0,2.0,656585514061000.0,98,0.250025424591,0.250004767044,1.21200144652e-13,0.00781344350374,0.125
1280.0,-200.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,524444.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-572909505634000.0,104731322.546,-572909505634000.0,-572909431578000.0,-572909579690000.0,-572909572284000.0,-572909438983000.0,2.0,1.09686499223e+16,123,0.250025424591,0.125002383522,1.21200144652e-13,0.00390672175187,0.125
1280.0,-400.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-856124728733000.0,39321407.4801,-856124728733000.0,-856124700929000.0,-856124756538000.0,-856124753757000.0,-856124703709000.0,2.0,1546173086220000.0,16,0.124987287705,0.124992849434,1.21200144652e-13,0.0039056293083,0.25
1280.0,-400.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,131111.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-856124737382000.0,52105916.9107,-856124737382000.0,-856124700538000.0,-856124774226000.0,-856124770542000.0,-856124704222000.0,2.0,2715026577100000.0,41,0.124987287705,0.249995232956,1.21200144652e-13,0.00781155652656,0.25
1280.0,-400.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,262222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-856124850042000.0,56644643.9784,-856124850042000.0,-856124809988000.0,-856124890096000.0,-856124886090000.0,-856124813993000.0,2.0,3208615691440000.0,66,0.124987287705,0.250004767044,1.21200144652e-13,0.00781185443652,0.25
1280.0,-400.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,393333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-856124949636000.0,82095276.2822,-856124949636000.0,-856124891586000.0,-856125007686000.0,-856125001881000.0,-856124897391000.0,2.0,6739634387840000.0,91,0.124987287705,0.250004767044,1.21200144652e-13,0.00781185443652,0.25
1280.0,-400.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,524444.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-856124998405000.0,65833059.5195,-856124998405000.0,-856124951854000.0,-856125044956000.0,-856125040301000.0,-856124956509000.0,2.0,4333991725700000.0,116,0.124987287705,0.125002383522,1.21200144652e-13,0.00390592721826,0.25
1280.0,-200.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-862605220485000.0,127097168.813,-862605220485000.0,-862605130614000.0,-862605310357000.0,-862605301370000.0,-862605139601000.0,2.0,1.61536903204e+16,22,0.25,0.124992849434,1.21200144652e-13,0.00390602654481,0.125
1280.0,-200.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,131111.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-862605260687000.0,38900557.9417,-862605260687000.0,-862605233180000.0,-862605288194000.0,-862605285443000.0,-862605235931000.0,2.0,1513253408170000.0,47,0.25,0.249995232956,1.21200144652e-13,0.00781235102987,0.125
1280.0,-200.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,262222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-862605312990000.0,9202010.37612,-862605312990000.0,-862605306483000.0,-862605319497000.0,-862605318846000.0,-862605307134000.0,2.0,84676994962100.0,72,0.25,0.250004767044,1.21200144652e-13,0.00781264897013,0.125
1280.0,-200.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,393333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-862605390940000.0,44556019.1024,-862605390940000.0,-862605359434000.0,-862605422446000.0,-862605419295000.0,-862605362584000.0,2.0,1985238838260000.0,97,0.25,0.250004767044,1.21200144652e-13,0.00781264897013,0.125
1280.0,-200.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,524444.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-862605472979000.0,24982231.4253,-862605472979000.0,-862605455314000.0,-862605490644000.0,-862605488878000.0,-862605457080000.0,2.0,624111886987000.0,122,0.25,0.125002383522,1.21200144652e-13,0.00390632448506,0.125
1280.0,-200.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-1152242197150000.0,20994039.4011,-1152242197150000.0,-1152242182300000.0,-1152242211990000.0,-1152242210510000.0,-1152242183790000.0,2.0,440749690374000.0,21,0.124987287705,0.124992849434,1.21200144652e-13,0.00195281465415,0.125
1280.0,-200.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,131111.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-1152242254040000.0,37068656.3153,-1152242254040000.0,-1152242227830000.0,-1152242280250000.0,-1152242277630000.0,-1152242230450000.0,2.0,1374085281020000.0,46,0.124987287705,0.249995232956,1.21200144652e-13,0.00390577826328,0.125
1280.0,-200.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,262222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-1152242357920000.0,99374507.1389,-1152242357920000.0,-1152242287650000.0,-1152242428190000.0,-1152242421160000.0,-1152242294680000.0,2.0,9875292669100000.0,71,0.124987287705,0.250004767044,1.21200144652e-13,0.00390592721826,0.125
1280.0,-200.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,393333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-1152242412660000.0,81567410.0215,-1152242412660000.0,-1152242354980000.0,-1152242470330000.0,-1152242464570000.0,-1152242360750000.0,2.0,6653242377610000.0,96,0.124987287705,0.250004767044,1.21200144652e-13,0.00390592721826,0.125
1280.0,-200.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,524444.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-1152242464520000.0,90946176.3216,-1152242464520000.0,-1152242400220000.0,-1152242528830000.0,-1152242522400000.0,-1152242406650000.0,2.0,8271206987520000.0,121,0.124987287705,0.125002383522,1.21200144652e-13,0.00195296360913,0.125
