smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,ProbabilityWeight-h2_storage_capacity,prefix,ProbabilityWeight-meoh_capacity,ProbabilityWeight,ProbabilityWeight-htse_capacity
720.0,-667.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1971907773.63,454645.647819,-1971907773.63,-1971586290.61,-1972229256.65,-1972197108.35,-1971618438.91,2.0,206702665080.0,0.0,0.0999898078658,6,0.0999993581762,0.000999891661075,0.1
720.0,-667.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,80456.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1996037367.99,619409.726488,-1996037367.99,-1995599379.17,-1996475356.81,-1996431557.93,-1995643178.05,2.0,383668409267.0,0.0,0.199992045164,42,0.0999993581762,0.00199990761567,0.1
720.0,-667.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,160912.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2032792051.51,140739.573514,-2032792051.51,-2032692533.6,-2032891569.42,-2032881617.62,-2032702485.39,2.0,19807627553.0,0.0,0.200005717539,78,0.0999993581762,0.00200004433854,0.1
720.0,-667.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,241369.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2068280345.84,160031.101555,-2068280345.84,-2068167186.76,-2068393504.92,-2068382189.01,-2068178502.67,2.0,25609953465.0,0.0,0.200005717539,114,0.0999993581762,0.00200004433854,0.1
720.0,-295.0,-7413.4,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-3398282204.34,143331.390622,-3398282204.34,-3398180853.74,-3398383554.94,-3398373419.88,-3398190988.8,2.0,20543887537.7,2.57338880493e-13,0.0999898078658,22,0.200001925471,0.00399963082014,0.2
720.0,-543.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,241369.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-187943406466000.0,206256.352655,-187943406466000.0,-187943406320000.0,-187943406612000.0,-187943406597000.0,-187943406334000.0,2.0,42541683010.5,2.57338880493e-13,0.200005717539,115,0.0999993581762,0.00400008867709,0.2
720.0,-419.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,241369.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-187945053636000.0,781517.240858,-187945053636000.0,-187945053083000.0,-187945054188000.0,-187945054133000.0,-187945053138000.0,2.0,610769197759.0,2.57338880493e-13,0.200005717539,122,0.199998716352,0.00800017735417,0.2
720.0,-295.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,241369.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-187946693397000.0,128348.476552,-187946693397000.0,-187946693306000.0,-187946693488000.0,-187946693479000.0,-187946693315000.0,2.0,16473331433.3,2.57338880493e-13,0.200005717539,129,0.199998716352,0.00800017735417,0.2
720.0,-543.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,160912.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-189922138342000.0,46635.9019279,-189922138342000.0,-189922138309000.0,-189922138375000.0,-189922138371000.0,-189922138312000.0,2.0,2174907348.63,2.57338880493e-13,0.200005717539,79,0.0999993581762,0.00400008867709,0.2
720.0,-47.0,-4297.2,-1e+200,-1e+200,-1e+200,-1e+200,160912.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-189922440506000.0,1041327.56302,-189922440506000.0,-189922439769000.0,-189922441242000.0,-189922441168000.0,-189922439843000.0,2.0,1084363093510.0,2.57338880493e-13,0.200005717539,107,0.200001925471,0.0040001528613,0.1
720.0,-419.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,160912.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-189923785371000.0,154520.796621,-189923785371000.0,-189923785262000.0,-189923785481000.0,-189923785470000.0,-189923785273000.0,2.0,23876676588.4,2.57338880493e-13,0.200005717539,86,0.199998716352,0.00800017735417,0.2
720.0,-295.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,160912.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-189925425359000.0,160439.744418,-189925425359000.0,-189925425245000.0,-189925425472000.0,-189925425461000.0,-189925425257000.0,2.0,25740911589.0,2.57338880493e-13,0.200005717539,93,0.199998716352,0.00800017735417,0.2
720.0,-171.0,-7413.4,-1e+200,-1e+200,-1e+200,-1e+200,160912.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-189927053306000.0,480261.777161,-189927053306000.0,-189927052967000.0,-189927053646000.0,-189927053612000.0,-189927053001000.0,2.0,230651374602.0,2.57338880493e-13,0.200005717539,100,0.200001925471,0.00800030572261,0.2
720.0,-543.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,80456.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-191900845888000.0,66567.6290023,-191900845888000.0,-191900845841000.0,-191900845935000.0,-191900845931000.0,-191900845846000.0,2.0,4431249230.98,2.57338880493e-13,0.199992045164,43,0.0999993581762,0.00399981523134,0.2
720.0,-47.0,-4297.2,-1e+200,-1e+200,-1e+200,-1e+200,80456.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-191901148420000.0,522434.752542,-191901148420000.0,-191901148050000.0,-191901148789000.0,-191901148752000.0,-191901148087000.0,2.0,272938070664.0,2.57338880493e-13,0.199992045164,71,0.200001925471,0.00399987941117,0.1
720.0,-419.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,80456.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-191902492887000.0,320594.524804,-191902492887000.0,-191902492660000.0,-191902493114000.0,-191902493091000.0,-191902492683000.0,2.0,102780849334.0,2.57338880493e-13,0.199992045164,50,0.199998716352,0.00799963046268,0.2
720.0,-295.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,80456.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-191904132902000.0,173314.413234,-191904132902000.0,-191904132779000.0,-191904133024000.0,-191904133012000.0,-191904132791000.0,2.0,30037885834.6,2.57338880493e-13,0.199992045164,57,0.199998716352,0.00799963046268,0.2
720.0,-171.0,-7413.4,-1e+200,-1e+200,-1e+200,-1e+200,80456.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-191905760821000.0,574606.991207,-191905760821000.0,-191905760415000.0,-191905761227000.0,-191905761187000.0,-191905760455000.0,2.0,330173194344.0,2.57338880493e-13,0.199992045164,64,0.200001925471,0.00799975882234,0.2
720.0,-543.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-193879306855000.0,43617.9480888,-193879306855000.0,-193879306824000.0,-193879306885000.0,-193879306882000.0,-193879306827000.0,2.0,1902525395.47,2.57338880493e-13,0.0999898078658,7,0.0999993581762,0.00199978332215,0.2
720.0,-47.0,-4297.2,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-193879609010000.0,1091087.06496,-193879609010000.0,-193879608239000.0,-193879609782000.0,-193879609705000.0,-193879608316000.0,2.0,1190470983330.0,2.57338880493e-13,0.0999898078658,35,0.200001925471,0.00199981541007,0.1
720.0,-419.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-193880954206000.0,537583.14531,-193880954206000.0,-193880953826000.0,-193880954586000.0,-193880954548000.0,-193880953864000.0,2.0,288995638121.0,2.57338880493e-13,0.0999898078658,14,0.199998716352,0.0039995666443,0.2
720.0,-295.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-193882593939000.0,82918.8987929,-193882593939000.0,-193882593880000.0,-193882593997000.0,-193882593991000.0,-193882593886000.0,2.0,6875543777.03,2.57338880493e-13,0.0999898078658,21,0.199998716352,0.0039995666443,0.2
720.0,-171.0,-7413.4,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-193884222690000.0,125394.272809,-193884222690000.0,-193884222602000.0,-193884222779000.0,-193884222770000.0,-193884222611000.0,2.0,15723723653.2,2.57338880493e-13,0.0999898078658,28,0.200001925471,0.00399963082014,0.2
720.0,-419.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,241369.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-381824235142000.0,37499.5961791,-381824235142000.0,-381824235115000.0,-381824235168000.0,-381824235166000.0,-381824235118000.0,2.0,1406219713.6,2.57338880493e-13,0.200005717539,121,0.0999993581762,0.00400008867709,0.2
720.0,-295.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,241369.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-381825880113000.0,125038.531807,-381825880113000.0,-381825880024000.0,-381825880201000.0,-381825880192000.0,-381825880033000.0,2.0,15634634436.3,2.57338880493e-13,0.200005717539,128,0.199998716352,0.00800017735417,0.2
720.0,-419.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,160912.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-383802967078000.0,75614.2868695,-383802967078000.0,-383802967025000.0,-383802967132000.0,-383802967126000.0,-383802967030000.0,2.0,5717520378.78,2.57338880493e-13,0.200005717539,85,0.0999993581762,0.00400008867709,0.2
720.0,-295.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,160912.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-383804612547000.0,445902.862041,-383804612547000.0,-383804612231000.0,-383804612862000.0,-383804612830000.0,-383804612263000.0,2.0,198829362377.0,2.57338880493e-13,0.200005717539,92,0.199998716352,0.00800017735417,0.2
720.0,-171.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,160912.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-383806248948000.0,1415714.35232,-383806248948000.0,-383806247946000.0,-383806249949000.0,-383806249849000.0,-383806248047000.0,2.0,2004247127370.0,2.57338880493e-13,0.200005717539,99,0.199998716352,0.00800017735417,0.2
720.0,-47.0,-7413.4,-1e+200,-1e+200,-1e+200,-1e+200,160912.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-383807870670000.0,65802.6057563,-383807870670000.0,-383807870623000.0,-383807870716000.0,-383807870712000.0,-383807870628000.0,2.0,4329982924.32,2.57338880493e-13,0.200005717539,106,0.200001925471,0.0040001528613,0.1
720.0,-419.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,80456.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-385781674635000.0,218168.163005,-385781674635000.0,-385781674481000.0,-385781674790000.0,-385781674774000.0,-385781674497000.0,2.0,47597347349.1,2.57338880493e-13,0.199992045164,49,0.0999993581762,0.00399981523134,0.2
720.0,-295.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,80456.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-385783319476000.0,200715.176655,-385783319476000.0,-385783319334000.0,-385783319618000.0,-385783319604000.0,-385783319348000.0,2.0,40286582139.8,2.57338880493e-13,0.199992045164,56,0.199998716352,0.00799963046268,0.2
720.0,-171.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,80456.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-385784955939000.0,227587.399855,-385784955939000.0,-385784955778000.0,-385784956100000.0,-385784956084000.0,-385784955794000.0,2.0,51796024572.7,2.57338880493e-13,0.199992045164,63,0.199998716352,0.00799963046268,0.2
720.0,-47.0,-7413.4,-1e+200,-1e+200,-1e+200,-1e+200,80456.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-385786579331000.0,1499739.01144,-385786579331000.0,-385786578270000.0,-385786580391000.0,-385786580285000.0,-385786578376000.0,2.0,2249217102440.0,2.57338880493e-13,0.199992045164,70,0.200001925471,0.00399987941117,0.1
720.0,-419.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-387760135779000.0,367291.635662,-387760135779000.0,-387760135519000.0,-387760136039000.0,-387760136013000.0,-387760135545000.0,2.0,134903145628.0,2.57338880493e-13,0.0999898078658,13,0.0999993581762,0.00199978332215,0.2
720.0,-295.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-387761780763000.0,308138.971436,-387761780763000.0,-387761780545000.0,-387761780981000.0,-387761780959000.0,-387761780567000.0,2.0,94949625717.4,2.57338880493e-13,0.0999898078658,20,0.199998716352,0.0039995666443,0.2
720.0,-171.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-387763417406000.0,484319.796687,-387763417406000.0,-387763417063000.0,-387763417748000.0,-387763417714000.0,-387763417098000.0,2.0,234565665463.0,2.57338880493e-13,0.0999898078658,27,0.199998716352,0.0039995666443,0.2
720.0,-47.0,-7413.4,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-387765039552000.0,417062.893252,-387765039552000.0,-387765039257000.0,-387765039847000.0,-387765039818000.0,-387765039287000.0,2.0,173941456928.0,2.57338880493e-13,0.0999898078658,34,0.200001925471,0.00199981541007,0.1
720.0,-295.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,241369.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-575705062330000.0,371839.879062,-575705062330000.0,-575705062067000.0,-575705062593000.0,-575705062567000.0,-575705062093000.0,2.0,138264895660.0,2.57338880493e-13,0.200005717539,127,0.0999993581762,0.00400008867709,0.2
720.0,-171.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,241369.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-575706704035000.0,133498.843473,-575706704035000.0,-575706703941000.0,-575706704130000.0,-575706704120000.0,-575706703951000.0,2.0,17821941208.5,2.57338880493e-13,0.200005717539,134,0.199998716352,0.00800017735417,0.2
720.0,-295.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,160912.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-577683793834000.0,404420.354335,-577683793834000.0,-577683793548000.0,-577683794120000.0,-577683794092000.0,-577683793577000.0,2.0,163555823000.0,2.57338880493e-13,0.200005717539,91,0.0999993581762,0.00400008867709,0.2
720.0,-171.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,160912.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-577685436018000.0,130171.375737,-577685436018000.0,-577685435926000.0,-577685436110000.0,-577685436101000.0,-577685435935000.0,2.0,16944587061.3,2.57338880493e-13,0.200005717539,98,0.199998716352,0.00800017735417,0.2
720.0,-47.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,160912.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-577687066600000.0,1053295.65465,-577687066600000.0,-577687065855000.0,-577687067345000.0,-577687067270000.0,-577687065930000.0,2.0,1109431736110.0,2.57338880493e-13,0.200005717539,105,0.199998716352,0.00400008867709,0.1
720.0,-295.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,80456.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-579662500901000.0,509373.031886,-579662500901000.0,-579662500541000.0,-579662501261000.0,-579662501225000.0,-579662500577000.0,2.0,259460885613.0,2.57338880493e-13,0.199992045164,55,0.0999993581762,0.00399981523134,0.2
720.0,-171.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,80456.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-579664143502000.0,440914.842419,-579664143502000.0,-579664143190000.0,-579664143814000.0,-579664143783000.0,-579664143221000.0,2.0,194405898265.0,2.57338880493e-13,0.199992045164,62,0.199998716352,0.00799963046268,0.2
720.0,-47.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,80456.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-579665773431000.0,19337.4259218,-579665773431000.0,-579665773418000.0,-579665773445000.0,-579665773444000.0,-579665773419000.0,2.0,373936041.281,2.57338880493e-13,0.199992045164,69,0.199998716352,0.00399981523134,0.1
720.0,-295.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-581640962169000.0,502801.004685,-581640962169000.0,-581640961814000.0,-581640962525000.0,-581640962489000.0,-581640961849000.0,2.0,252808850312.0,2.57338880493e-13,0.0999898078658,19,0.0999993581762,0.00199978332215,0.2
720.0,-171.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-581642604329000.0,787684.250553,-581642604329000.0,-581642603772000.0,-581642604886000.0,-581642604830000.0,-581642603828000.0,2.0,620446478570.0,2.57338880493e-13,0.0999898078658,26,0.199998716352,0.0039995666443,0.2
720.0,-47.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-581644235801000.0,252980.178892,-581644235801000.0,-581644235622000.0,-581644235980000.0,-581644235962000.0,-581644235640000.0,2.0,63998970912.0,2.57338880493e-13,0.0999898078658,33,0.199998716352,0.00199978332215,0.1
720.0,-171.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,241369.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-769585887278000.0,113065.578817,-769585887278000.0,-769585887198000.0,-769585887358000.0,-769585887350000.0,-769585887206000.0,2.0,12783825113.1,2.57338880493e-13,0.200005717539,133,0.0999993581762,0.00400008867709,0.2
720.0,-171.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,160912.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-771564618136000.0,118198.378553,-771564618136000.0,-771564618053000.0,-771564618220000.0,-771564618211000.0,-771564618061000.0,2.0,13970856692.5,2.57338880493e-13,0.200005717539,97,0.0999993581762,0.00400008867709,0.2
720.0,-47.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,160912.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-771566254294000.0,8426.7682881,-771566254294000.0,-771566254288000.0,-771566254299000.0,-771566254299000.0,-771566254288000.0,2.0,71010423.7812,2.57338880493e-13,0.200005717539,104,0.199998716352,0.00400008867709,0.1
720.0,-171.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,80456.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-773543324269000.0,333803.1027,-773543324269000.0,-773543324033000.0,-773543324505000.0,-773543324481000.0,-773543324056000.0,2.0,111424511372.0,2.57338880493e-13,0.199992045164,61,0.0999993581762,0.00399981523134,0.2
720.0,-47.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,80456.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-773544958921000.0,622288.262123,-773544958921000.0,-773544958481000.0,-773544959361000.0,-773544959317000.0,-773544958525000.0,2.0,387242681176.0,2.57338880493e-13,0.199992045164,68,0.199998716352,0.00399981523134,0.1
720.0,-171.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-775521785563000.0,248839.184804,-775521785563000.0,-775521785387000.0,-775521785739000.0,-775521785722000.0,-775521785405000.0,2.0,61920939894.0,2.57338880493e-13,0.0999898078658,25,0.0999993581762,0.00199978332215,0.2
720.0,-47.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-775523422664000.0,542304.232123,-775523422664000.0,-775523422280000.0,-775523423047000.0,-775523423009000.0,-775523422319000.0,2.0,294093880178.0,2.57338880493e-13,0.0999898078658,32,0.199998716352,0.00199978332215,0.1
720.0,-47.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,241369.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-963466704741000.0,207720.483537,-963466704741000.0,-963466704594000.0,-963466704888000.0,-963466704873000.0,-963466704609000.0,2.0,43147799280.6,2.57338880493e-13,0.200005717539,139,0.0999993581762,0.00200004433854,0.1
720.0,-47.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,160912.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-965445436200000.0,326303.616567,-965445436200000.0,-965445435969000.0,-965445436430000.0,-965445436407000.0,-965445435992000.0,2.0,106474050184.0,2.57338880493e-13,0.200005717539,103,0.0999993581762,0.00200004433854,0.1
720.0,-47.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,80456.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-967424141151000.0,78954.5709155,-967424141151000.0,-967424141095000.0,-967424141207000.0,-967424141201000.0,-967424141101000.0,2.0,6233824268.45,2.57338880493e-13,0.199992045164,67,0.0999993581762,0.00199990761567,0.1
720.0,-47.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-969402603293000.0,404925.670518,-969402603293000.0,-969402603007000.0,-969402603580000.0,-969402603551000.0,-969402603036000.0,2.0,163964798645.0,2.57338880493e-13,0.0999898078658,31,0.0999993581762,0.000999891661075,0.1
