npp_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,ProbabilityWeight,ProbabilityWeight-htse_capacity,ProbabilityWeight-meoh_capacity,ProbabilityWeight-h2_storage_capacity,prefix
522.0,-288.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,136880.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,234822641.837,1312260.6294,235208956.875,235939342.958,232933310.642,233250701.796,235853740.826,4.0,1722027959470.0,7.41636388913e-13,0.000680335762006,0.11018957346,0.0555662650602,0.111114718966,460
522.0,-475.0,-4764.0,-1e+200,-1e+200,-1e+200,-1e+200,239540.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,232966416.909,993614.075739,232695846.953,234372083.989,232101889.742,232158797.324,234152834.433,4.0,987268931506.0,7.41636388913e-13,0.00137470599888,0.111374407583,0.111084337349,0.111114718966,718
522.0,-334.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,34220.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,232904996.583,1859828.63473,232929860.574,234926975.612,230833289.572,230997952.249,234777231.33,4.0,3458962550550.0,7.41636388913e-13,0.000680236355846,0.11018957346,0.0555662650602,0.111098483619,150
522.0,-522.0,-4764.0,-1e+200,-1e+200,-1e+200,-1e+200,136880.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,232650962.492,323496.51257,232670467.701,232981964.692,232280949.872,232311981.025,232962636.665,4.0,104649993645.0,7.41636388913e-13,0.00068735299944,0.0556872037915,0.111084337349,0.111114718966,408
522.0,-334.0,-3611.0,-1e+200,-1e+200,-1e+200,-1e+200,307980.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,226013495.796,1149730.15359,225909171.162,227515125.355,224720515.503,224884910.847,227288135.231,4.0,1321879426070.0,7.41636388913e-13,0.000680335762006,0.11018957346,0.11113253012,0.0555573594831,949
522.0,-381.0,-3611.0,-1e+200,-1e+200,-1e+200,-1e+200,205320.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,224188378.895,1641444.36894,223884478.074,226456133.985,222528425.446,222730539.373,226071679.565,4.0,2694339616320.0,7.41636388913e-13,0.00137530240062,0.111374407583,0.11113253012,0.111114718966,639
522.0,-241.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,222863830.67,442692.052338,222832648.488,223426621.924,222363403.779,222419238.539,223352077.854,4.0,195976253203.0,7.41636388913e-13,0.000687651200308,0.111374407583,0.0555662650602,0.111114718966,870
522.0,-428.0,-3611.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,222440637.569,941212.71718,222695089.576,223277250.123,221095121.001,221320958.525,223204083.804,4.0,885881378981.0,7.41636388913e-13,0.00068745025022,0.111374407583,0.11113253012,0.0555411241355,29
522.0,-428.0,-3611.0,-1e+200,-1e+200,-1e+200,-1e+200,102660.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,221962129.138,1002660.00628,221753489.013,223336870.808,221004667.718,221079902.243,223136452.207,4.0,1005327088190.0,7.41636388913e-13,0.00137530240062,0.111374407583,0.11113253012,0.111114718966,329
522.0,-288.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,171100.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,220117193.333,1749724.97457,219528985.141,222675034.876,218735768.171,218833079.514,222224798.619,4.0,3061537486620.0,7.41636388913e-13,0.000680335762006,0.11018957346,0.0555662650602,0.111114718966,560
522.0,-475.0,-4764.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,218333228.822,808948.287433,218416521.264,219049586.272,217450286.489,217509278.016,219040570.21,4.0,654397331741.0,7.41636388913e-13,0.00137470599888,0.111374407583,0.111084337349,0.111114718966,818
522.0,-334.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,68440.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,217690089.694,1644463.50743,217360459.358,219957240.697,216082199.362,216230182.642,219611479.215,4.0,2704260227260.0,7.41636388913e-13,0.000680335762006,0.11018957346,0.0555662650602,0.111114718966,250
522.0,-522.0,-4764.0,-1e+200,-1e+200,-1e+200,-1e+200,171100.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,216879461.648,847060.66841,216854696.525,217865656.721,215942796.821,216021352.887,217772241.581,4.0,717511775967.0,7.41636388913e-13,0.00068735299944,0.0556872037915,0.111084337349,0.111114718966,508
522.0,-334.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,215402775.252,1334969.10987,215678391.891,216701111.886,213553205.339,213840534.859,216579152.35,4.0,1782142524300.0,7.41636388913e-13,0.000340068474843,0.11018957346,0.0555662650602,0.0555411241355,50
522.0,-381.0,-3611.0,-1e+200,-1e+200,-1e+200,-1e+200,239540.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,210251998.422,1410431.68187,210378006.287,211799966.085,208452015.027,208682813.881,211644771.95,4.0,1989317529220.0,7.41636388913e-13,0.00137530240062,0.111374407583,0.11113253012,0.111114718966,739
522.0,-241.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,307980.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,208189120.526,952048.035632,207757236.791,209613939.898,207628068.625,207643694.17,209339184.112,4.0,906395462150.0,7.41636388913e-13,0.000343825600154,0.111374407583,0.0555662650602,0.0555573594831,970
522.0,-428.0,-3611.0,-1e+200,-1e+200,-1e+200,-1e+200,136880.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,207588820.847,1248723.36287,207327425.015,209189203.548,206511229.81,206537679.758,209005916.101,4.0,1559310036970.0,7.41636388913e-13,0.00137530240062,0.111374407583,0.11113253012,0.111114718966,429
522.0,-288.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,205320.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,205835596.917,815420.632562,205802006.625,206800100.148,204938274.271,205014061.541,206704158.703,4.0,664910808007.0,7.41636388913e-13,0.000680335762006,0.11018957346,0.0555662650602,0.111114718966,660
522.0,-475.0,-3611.0,-1e+200,-1e+200,-1e+200,-1e+200,34220.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,204962899.907,2733447.95526,205345117.688,207677827.775,201483536.478,201890233.585,207500461.337,4.0,7471737724130.0,7.41636388913e-13,0.00137510145053,0.111374407583,0.11113253012,0.111098483619,119
522.0,-475.0,-4764.0,-1e+200,-1e+200,-1e+200,-1e+200,307980.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,204019644.456,851757.437143,203893877.652,205144446.011,203146376.511,203222211.883,204993150.556,4.0,725490731728.0,7.41636388913e-13,0.00068735299944,0.111374407583,0.111084337349,0.0555573594831,918
522.0,-334.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,102660.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,203753559.888,1227328.08677,203388054.302,205447377.508,202790753.439,202808740.287,205210087.309,4.0,1506334232580.0,7.41636388913e-13,0.000680335762006,0.11018957346,0.0555662650602,0.111114718966,350
522.0,-522.0,-4764.0,-1e+200,-1e+200,-1e+200,-1e+200,205320.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,202816773.133,1126095.3648,202857463.582,204086999.421,201465165.947,201610314.078,203966265.559,4.0,1268090770620.0,7.41636388913e-13,0.00068735299944,0.0556872037915,0.111084337349,0.111114718966,608
522.0,-381.0,-3611.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,194751092.684,1319851.55509,194952897.843,196031923.585,193066651.464,193262983.474,195956674.67,4.0,1742008127470.0,7.41636388913e-13,0.00137530240062,0.111374407583,0.11113253012,0.111114718966,839
522.0,-428.0,-3611.0,-1e+200,-1e+200,-1e+200,-1e+200,171100.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,194107457.706,1537694.37569,194337354.836,195726333.218,192028787.934,192352279.716,195540779.713,4.0,2364503993030.0,7.41636388913e-13,0.00137530240062,0.111374407583,0.11113253012,0.111114718966,529
522.0,-475.0,-3611.0,-1e+200,-1e+200,-1e+200,-1e+200,68440.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,191622603.331,1125575.54562,191772459.232,192793602.705,190151892.156,190345045.414,192690362.988,4.0,1266920308890.0,7.41636388913e-13,0.00137530240062,0.111374407583,0.11113253012,0.111114718966,219
522.0,-288.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,239540.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,190116437.196,1322898.09877,190297847.53,191344541.145,188525512.58,188677863.348,191301036.577,4.0,1750059379720.0,7.41636388913e-13,0.000680335762006,0.11018957346,0.0555662650602,0.111114718966,760
522.0,-334.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,136880.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,189159648.82,1046931.10793,189391996.854,190166444.218,187688157.354,187939910.621,190054099.772,4.0,1096064744740.0,7.41636388913e-13,0.000680335762006,0.11018957346,0.0555662650602,0.111114718966,450
522.0,-522.0,-4764.0,-1e+200,-1e+200,-1e+200,-1e+200,239540.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,187561176.31,847811.70873,187465339.335,188657763.67,186656262.902,186741404.334,188515120.053,4.0,718784693459.0,7.41636388913e-13,0.00068735299944,0.0556872037915,0.111084337349,0.111114718966,708
522.0,-381.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,34220.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,186271107.359,1285484.51839,185754342.416,188182089.785,185393654.818,185443592.2,187822093.437,4.0,1652470447030.0,7.41636388913e-13,0.000687550725264,0.111374407583,0.0555662650602,0.111098483619,140
522.0,-381.0,-3611.0,-1e+200,-1e+200,-1e+200,-1e+200,307980.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,179223440.42,1542243.16638,178758347.7,181316452.81,178060613.472,178060807.888,181037202.761,4.0,2378513984240.0,7.41636388913e-13,0.000687651200308,0.111374407583,0.11113253012,0.0555573594831,939
522.0,-428.0,-3611.0,-1e+200,-1e+200,-1e+200,-1e+200,205320.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,178443790.308,309302.170763,178380218.014,178874719.046,178140006.157,178172792.528,178803789.3,4.0,95667832838.9,7.41636388913e-13,0.00137530240062,0.111374407583,0.11113253012,0.111114718966,629
522.0,-475.0,-3611.0,-1e+200,-1e+200,-1e+200,-1e+200,102660.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,175306487.876,860296.794884,175054939.742,176476578.684,174639493.338,174645707.031,176319436.11,4.0,740110575288.0,7.41636388913e-13,0.00137530240062,0.111374407583,0.11113253012,0.111114718966,319
522.0,-288.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,174083183.188,946128.722049,174130452.14,175133735.602,172938092.868,173062230.904,175037958.937,4.0,895159558686.0,7.41636388913e-13,0.000680335762006,0.11018957346,0.0555662650602,0.111114718966,860
522.0,-334.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,171100.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,173950422.057,828054.897925,173995080.914,174897987.144,172913539.258,173045764.81,174792556.906,4.0,685674913977.0,7.41636388913e-13,0.000680335762006,0.11018957346,0.0555662650602,0.111114718966,550
522.0,-522.0,-4764.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,172970246.118,1498207.83332,173413808.422,174243107.865,170810259.762,171175992.788,174143512.221,4.0,2244626711820.0,7.41636388913e-13,0.00068735299944,0.0556872037915,0.111084337349,0.111114718966,808
522.0,-475.0,-3611.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,172013907.977,633610.116824,172014970.655,172588962.515,171436728.081,171445481.869,172580846.334,4.0,401461780141.0,7.41636388913e-13,0.00068745025022,0.111374407583,0.11113253012,0.0555411241355,19
522.0,-381.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,68440.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,170958087.707,1120534.72178,171406471.487,171714477.75,169304930.105,169594258.131,171694179.992,4.0,1255598062700.0,7.41636388913e-13,0.000687651200308,0.111374407583,0.0555662650602,0.111114718966,240
522.0,-381.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,164682433.031,1103710.86367,164237517.864,166308346.503,163946349.892,163961324.284,166026423.012,4.0,1218177670580.0,7.41636388913e-13,0.00034372512511,0.111374407583,0.0555662650602,0.0555411241355,40
522.0,-428.0,-3611.0,-1e+200,-1e+200,-1e+200,-1e+200,239540.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,162654332.741,1751395.56333,162325450.095,165009889.543,160956541.232,161082882.385,164686218.802,4.0,3067386419240.0,7.41636388913e-13,0.00137530240062,0.111374407583,0.11113253012,0.111114718966,729
522.0,-475.0,-3611.0,-1e+200,-1e+200,-1e+200,-1e+200,136880.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,160912150.272,1643919.57282,161251287.039,162516664.73,158629362.282,158990514.648,162358994.424,4.0,2702471561920.0,7.41636388913e-13,0.00137530240062,0.111374407583,0.11113253012,0.111114718966,419
522.0,-288.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,307980.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,160630008.594,515246.136942,160834822.606,160985818.6,159864570.562,160009420.623,160963856.946,4.0,265478581634.0,7.41636388913e-13,0.000340167881003,0.11018957346,0.0555662650602,0.0555573594831,960
522.0,-334.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,205320.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,159350903.62,1227932.11364,159340457.763,160839780.239,157882918.715,158060265.451,160656165.989,4.0,1507817275710.0,7.41636388913e-13,0.000680335762006,0.11018957346,0.0555662650602,0.111114718966,650
522.0,-522.0,-3611.0,-1e+200,-1e+200,-1e+200,-1e+200,34220.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,157546477.386,1870644.57713,157916988.079,159382145.345,154969788.039,155362759.112,159211480.689,4.0,3499311133960.0,7.41636388913e-13,0.000687550725264,0.0556872037915,0.11113253012,0.111098483619,109
522.0,-522.0,-4764.0,-1e+200,-1e+200,-1e+200,-1e+200,307980.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,156416486.802,635503.121869,156335354.669,157243415.014,155751822.854,155810726.712,157135831.877,4.0,403864217906.0,7.41636388913e-13,0.00034367649972,0.0556872037915,0.111084337349,0.0555573594831,908
522.0,-381.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,102660.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,155215926.58,708808.902754,155231540.563,156056969.429,154343655.765,154456017.874,155953975.71,4.0,502410060623.0,7.41636388913e-13,0.000687651200308,0.111374407583,0.0555662650602,0.111114718966,340
522.0,-428.0,-3611.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,148414945.288,493753.979062,148274052.868,149081827.59,148029847.827,148033165.483,148993974.482,4.0,243792991840.0,7.41636388913e-13,0.00137530240062,0.111374407583,0.11113253012,0.111114718966,829
522.0,-475.0,-3611.0,-1e+200,-1e+200,-1e+200,-1e+200,171100.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,147223220.068,1026802.15355,147079131.6,148401216.574,146333400.5,146342316.531,148305847.462,4.0,1054322662530.0,7.41636388913e-13,0.00137530240062,0.111374407583,0.11113253012,0.111114718966,519
522.0,-522.0,-3611.0,-1e+200,-1e+200,-1e+200,-1e+200,68440.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,145057389.998,825284.509972,145178696.246,145829784.002,144042383.498,144146845.543,145798105.706,4.0,681094522400.0,7.41636388913e-13,0.000687651200308,0.0556872037915,0.11113253012,0.111114718966,209
522.0,-334.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,239540.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,143998995.776,798598.863352,144057518.675,144901084.18,142979861.574,143116855.193,144799204.3,4.0,637760144548.0,7.41636388913e-13,0.000680335762006,0.11018957346,0.0555662650602,0.111114718966,750
522.0,-381.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,136880.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,140835766.388,1199681.02495,140660016.041,142393714.937,139629318.535,139719126.701,142198456.562,4.0,1439234561620.0,7.41636388913e-13,0.000687651200308,0.111374407583,0.0555662650602,0.111114718966,440
522.0,-428.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,34220.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,137536669.378,716663.777017,137512168.617,138352153.532,136770186.747,136824651.018,138282988.804,4.0,513606969288.0,7.41636388913e-13,0.000687550725264,0.111374407583,0.0555662650602,0.111098483619,130
522.0,-428.0,-3611.0,-1e+200,-1e+200,-1e+200,-1e+200,307980.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,132927497.222,1580996.46392,132804675.108,134958005.159,131142633.512,131349542.792,134677402.61,4.0,2499549818940.0,7.41636388913e-13,0.000687651200308,0.111374407583,0.11113253012,0.0555573594831,929
522.0,-475.0,-3611.0,-1e+200,-1e+200,-1e+200,-1e+200,205320.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,131360146.862,957761.137015,131307038.381,132583407.355,130243103.332,130397803.4,132396842.199,4.0,917306395577.0,7.41636388913e-13,0.00137530240062,0.111374407583,0.11113253012,0.111114718966,619
522.0,-522.0,-3611.0,-1e+200,-1e+200,-1e+200,-1e+200,102660.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,130006709.111,2186563.91458,130059937.628,132315229.177,127591732.009,127772934.895,132165963.401,4.0,4781061752530.0,7.41636388913e-13,0.000687651200308,0.0556872037915,0.11113253012,0.111114718966,309
522.0,-334.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,129118959.424,1220084.24764,129107649.57,130487212.702,127773325.853,127879636.603,130374116.04,4.0,1488605571350.0,7.41636388913e-13,0.000680335762006,0.11018957346,0.0555662650602,0.111114718966,850
522.0,-381.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,171100.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,125911819.824,869252.281849,125898991.381,126880110.061,124969186.471,125038274.926,126803324.541,4.0,755599529499.0,7.41636388913e-13,0.000687651200308,0.111374407583,0.0555662650602,0.111114718966,540
522.0,-522.0,-3611.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,124279469.455,1257116.10979,124692071.125,125287382.361,122446353.21,122766663.622,125214632.951,4.0,1580340913490.0,7.41636388913e-13,0.00034372512511,0.0556872037915,0.11113253012,0.0555411241355,9
522.0,-428.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,68440.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,122612496.152,1163369.39858,122049979.516,124356982.244,121993043.332,121999256.047,124013259.547,4.0,1353428357560.0,7.41636388913e-13,0.000687651200308,0.111374407583,0.0555662650602,0.111114718966,230
522.0,-475.0,-3611.0,-1e+200,-1e+200,-1e+200,-1e+200,239540.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,117572148.378,3447081.28606,118820819.399,120158184.489,112488770.226,113436369.657,119959787.67,4.0,11882369392700.0,7.41636388913e-13,0.00137530240062,0.111374407583,0.11113253012,0.111114718966,719
522.0,-428.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,116070486.049,516400.805727,116155610.862,116503626.219,115467096.252,115519084.491,116502712.868,4.0,266669792155.0,7.41636388913e-13,0.00034372512511,0.111374407583,0.0555662650602,0.0555411241355,30
522.0,-334.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,307980.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,114893969.835,1783053.22537,114208783.647,117522873.814,113635438.231,113687261.389,117059938.943,4.0,3179278804500.0,7.41636388913e-13,0.000340167881003,0.11018957346,0.0555662650602,0.0555573594831,950
522.0,-522.0,-3611.0,-1e+200,-1e+200,-1e+200,-1e+200,136880.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,114677350.077,1096578.57866,114871761.459,115733800.534,113232076.856,113417380.564,115665143.655,4.0,1202484579170.0,7.41636388913e-13,0.000687651200308,0.0556872037915,0.11113253012,0.111114718966,409
522.0,-381.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,205320.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,111549733.018,674654.845877,111629497.838,112220820.402,110719115.996,110806782.738,112181012.551,4.0,455159161066.0,7.41636388913e-13,0.000687651200308,0.111374407583,0.0555662650602,0.111114718966,640
522.0,-428.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,102660.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,108476824.511,1805355.73248,108266567.044,110839639.348,106534524.609,106733024.386,110514985.091,4.0,3259309320800.0,7.41636388913e-13,0.000687651200308,0.111374407583,0.0555662650602,0.111114718966,330
522.0,-475.0,-3611.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,102637289.563,614266.586962,102471873.397,103474558.714,102130852.744,102145302.185,103360859.574,4.0,377323439858.0,7.41636388913e-13,0.00137530240062,0.111374407583,0.11113253012,0.111114718966,819
522.0,-522.0,-3611.0,-1e+200,-1e+200,-1e+200,-1e+200,171100.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,98846015.8563,1155152.42226,98497378.6971,100432209.683,97957096.348,97966683.9784,100213439.757,4.0,1334377118650.0,7.41636388913e-13,0.000687651200308,0.0556872037915,0.11113253012,0.111114718966,509
522.0,-381.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,239540.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,96112664.9829,1600055.6355,95689238.925,98279687.0767,94792495.0048,94827331.5459,97990794.9008,4.0,2560178036680.0,7.41636388913e-13,0.000687651200308,0.111374407583,0.0555662650602,0.111114718966,740
522.0,-428.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,136880.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,93324373.8419,236629.047584,93218084.4806,93677763.7933,93183562.613,93185989.7078,93611563.0818,4.0,55993306160.3,7.41636388913e-13,0.000687651200308,0.111374407583,0.0555662650602,0.111114718966,430
522.0,-475.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,34220.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,89945409.7168,1969348.45904,90625532.4434,91476850.8618,87053723.1188,87583980.2561,91354667.3604,4.0,3878333353130.0,7.41636388913e-13,0.000687550725264,0.111374407583,0.0555662650602,0.111098483619,120
522.0,-475.0,-3611.0,-1e+200,-1e+200,-1e+200,-1e+200,307980.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,87379912.7072,755908.344942,87484583.9704,88138895.4647,86411587.4232,86527715.8298,88085569.816,4.0,571397425953.0,7.41636388913e-13,0.000687651200308,0.111374407583,0.11113253012,0.0555573594831,919
522.0,-522.0,-3611.0,-1e+200,-1e+200,-1e+200,-1e+200,205320.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,84831040.297,861435.723387,84989114.331,85703342.8802,83642589.6457,83838843.7611,85601933.1852,4.0,742071505527.0,7.41636388913e-13,0.000687651200308,0.0556872037915,0.11113253012,0.111114718966,609
522.0,-381.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,81666446.2448,908340.594141,81562270.0407,82864398.3458,80676846.5521,80788674.6107,82690064.5648,4.0,825082634965.0,7.41636388913e-13,0.000687651200308,0.111374407583,0.0555662650602,0.111114718966,840
522.0,-428.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,171100.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,78866789.8734,485576.642329,78716542.8795,79568680.9766,78465392.7581,78493323.9666,79450601.5717,4.0,235784675575.0,7.41636388913e-13,0.000687651200308,0.111374407583,0.0555662650602,0.111114718966,530
522.0,-475.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,68440.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,74786224.1813,528822.071908,74726863.6559,75486112.9225,74205056.491,74276363.5639,75379189.5343,4.0,279652783738.0,7.41636388913e-13,0.000687651200308,0.111374407583,0.0555662650602,0.111114718966,220
522.0,-522.0,-3611.0,-1e+200,-1e+200,-1e+200,-1e+200,239540.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,68853736.9618,578934.15073,68675662.3373,69679569.9231,68384053.2495,68406722.3515,69550056.0464,4.0,335164750881.0,7.41636388913e-13,0.000687651200308,0.0556872037915,0.11113253012,0.111114718966,709
522.0,-475.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,66936459.3535,1775262.40488,66886474.1796,69037080.9993,64935808.0557,65120530.1335,68822367.8171,4.0,3151556606180.0,7.41636388913e-13,0.00034372512511,0.111374407583,0.0555662650602,0.0555411241355,20
522.0,-381.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,307980.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,66770522.727,964904.974883,66775816.8129,67941383.7991,65589073.4831,65749873.8925,67783759.8412,4.0,931041610554.0,7.41636388913e-13,0.000343825600154,0.111374407583,0.0555662650602,0.0555573594831,940
522.0,-428.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,205320.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,62175860.1026,380007.629777,62078810.6814,62715354.3852,61830464.6622,61860984.8193,62626604.5754,4.0,144405798689.0,7.41636388913e-13,0.000687651200308,0.111374407583,0.0555662650602,0.111114718966,630
522.0,-475.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,102660.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,60940502.9599,1276763.79774,60705661.6808,62541448.0368,59809240.441,59841016.7938,62368766.9166,4.0,1630125795230.0,7.41636388913e-13,0.000687651200308,0.111374407583,0.0555662650602,0.111114718966,320
522.0,-522.0,-3611.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,55463072.3446,1198660.6439,55533130.2998,56618302.75,54167726.0287,54252159.15,56575904.4019,4.0,1436787339240.0,7.41636388913e-13,0.000687651200308,0.0556872037915,0.11113253012,0.111114718966,809
522.0,-428.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,239540.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,48494435.219,805983.018132,48265287.9505,49625633.9645,47821531.0107,47852693.557,49456983.057,4.0,649608625518.0,7.41636388913e-13,0.000687651200308,0.111374407583,0.0555662650602,0.111114718966,730
