smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-htse_capacity,ProbabilityWeight-h2_storage_capacity,prefix,PointProbability,ProbabilityWeight,ProbabilityWeight-ft_capacity
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-205425542812000.0,904721.692134,-205425542657000.0,-205425541902000.0,-205425544033000.0,-205425543858000.0,-205425541984000.0,4.0,818521340218.0,0.249546279492,0.125002976198,48,3.46688419418e-13,0.00779907001867,0.250018051845
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-205733271727000.0,492663.845683,-205733271710000.0,-205733271226000.0,-205733272263000.0,-205733272226000.0,-205733271253000.0,4.0,242717664843.0,0.250453720508,0.125002976198,74,3.46688419418e-13,0.00782743027329,0.250018051845
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-206103212841000.0,1470618.2905,-206103212698000.0,-206103211389000.0,-206103214580000.0,-206103214419000.0,-206103211464000.0,4.0,2162718156360.0,0.125226860254,0.125002976198,100,3.46688419418e-13,0.00391314997922,0.249981948155
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-206619144520000.0,332659.357269,-206619144505000.0,-206619144178000.0,-206619144895000.0,-206619144865000.0,-206619144198000.0,4.0,110662247979.0,0.249546279492,0.125002976198,22,3.46688419418e-13,0.00389897189959,0.124990974078
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-207749691904000.0,790823.9941,-207749691659000.0,-207749691246000.0,-207749693054000.0,-207749692845000.0,-207749691307000.0,4.0,625402589644.0,0.249546279492,0.250007275152,43,3.46688419418e-13,0.0155982225654,0.250018051845
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-208057422200000.0,335814.820509,-208057422272000.0,-208057421733000.0,-208057422525000.0,-208057422494000.0,-208057421807000.0,4.0,112771593674.0,0.250453720508,0.250007275152,69,3.46688419418e-13,0.0156549433748,0.250018051845
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-208427363753000.0,988839.465351,-208427364095000.0,-208427362308000.0,-208427364515000.0,-208427364470000.0,-208427362558000.0,4.0,977803488236.0,0.125226860254,0.250007275152,95,3.46688419418e-13,0.00782634136657,0.249981948155
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-208943294529000.0,227465.349675,-208943294533000.0,-208943294314000.0,-208943294735000.0,-208943294732000.0,-208943294319000.0,4.0,51740485302.8,0.249546279492,0.250007275152,17,3.46688419418e-13,0.00779798505727,0.124990974078
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-210073867090000.0,529416.715598,-210073866989000.0,-210073866591000.0,-210073867789000.0,-210073867699000.0,-210073866620000.0,4.0,280282058754.0,0.249546279492,0.250007275152,38,3.46688419418e-13,0.0155982225654,0.250018051845
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-210381595756000.0,1237313.55893,-210381595876000.0,-210381594318000.0,-210381596956000.0,-210381596903000.0,-210381594443000.0,4.0,1530944843120.0,0.250453720508,0.250007275152,64,3.46688419418e-13,0.0156549433748,0.250018051845
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-210751536066000.0,976851.059256,-210751536361000.0,-210751534650000.0,-210751536891000.0,-210751536818000.0,-210751534901000.0,4.0,954237991970.0,0.125226860254,0.250007275152,90,3.46688419418e-13,0.00782634136657,0.249981948155
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-211267468558000.0,255858.91042,-211267468617000.0,-211267468217000.0,-211267468783000.0,-211267468774000.0,-211267468261000.0,4.0,65463782041.4,0.249546279492,0.250007275152,12,3.46688419418e-13,0.00779798505727,0.124990974078
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-212398017038000.0,707323.632145,-212398017210000.0,-212398016067000.0,-212398017665000.0,-212398017631000.0,-212398016204000.0,4.0,500306720590.0,0.249546279492,0.249992724848,33,3.46688419418e-13,0.0155973147564,0.250018051845
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-212705745682000.0,1766166.07408,-212705746094000.0,-212705743188000.0,-212705747353000.0,-212705747173000.0,-212705743616000.0,4.0,3119342601220.0,0.250453720508,0.249992724848,59,3.46688419418e-13,0.0156540322646,0.250018051845
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-213075687002000.0,983436.549334,-213075686566000.0,-213075686405000.0,-213075688472000.0,-213075688194000.0,-213075686422000.0,4.0,967147446566.0,0.125226860254,0.249992724848,85,3.46688419418e-13,0.00782588587727,0.249981948155
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-213591618518000.0,137811.446718,-213591618547000.0,-213591618326000.0,-213591618652000.0,-213591618639000.0,-213591618357000.0,4.0,18991994846.6,0.249546279492,0.249992724848,7,3.46688419418e-13,0.00779753121829,0.124990974078
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-214721920285000.0,820039.089946,-214721920292000.0,-214721919318000.0,-214721921238000.0,-214721921141000.0,-214721919420000.0,4.0,672464109040.0,0.249546279492,0.12498974865,28,3.46688419418e-13,0.00779824473773,0.250018051845
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-215029649828000.0,1563969.75303,-215029649908000.0,-215029647859000.0,-215029651636000.0,-215029651422000.0,-215029648121000.0,4.0,2446001388390.0,0.250453720508,0.12498974865,54,3.46688419418e-13,0.00782660199132,0.250018051845
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-215399590020000.0,1723376.40955,-215399589612000.0,-215399588410000.0,-215399592445000.0,-215399592054000.0,-215399588556000.0,4.0,2970026249000.0,0.125226860254,0.12498974865,80,3.46688419418e-13,0.00391273589804,0.249981948155
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-215915522187000.0,371501.085754,-215915522244000.0,-215915521723000.0,-215915522537000.0,-215915522521000.0,-215915521773000.0,4.0,138013056716.0,0.249546279492,0.12498974865,2,3.46688419418e-13,0.0038985593187,0.124990974078
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-420826109070000.0,188841.81588,-420826109053000.0,-420826108881000.0,-420826109291000.0,-420826109271000.0,-420826108891000.0,4.0,35661231424.9,0.249546279492,0.125002976198,23,3.46688419418e-13,0.00389897189959,0.124990974078
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-421196060701000.0,702003.044977,-421196060729000.0,-421196059840000.0,-421196061505000.0,-421196061420000.0,-421196059942000.0,4.0,492808275156.0,0.250453720508,0.125002976198,49,3.46688419418e-13,0.00782743027329,0.250018051845
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-421503785564000.0,1340086.95132,-421503785547000.0,-421503783981000.0,-421503787180000.0,-421503786990000.0,-421503784161000.0,4.0,1795833037090.0,0.125226860254,0.125002976198,75,3.46688419418e-13,0.00391371513664,0.250018051845
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-423150258929000.0,715349.192607,-423150259206000.0,-423150257886000.0,-423150259418000.0,-423150259411000.0,-423150258059000.0,4.0,511724467364.0,0.249546279492,0.250007275152,18,3.46688419418e-13,0.00779798505727,0.124990974078
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-423520209191000.0,1527722.83833,-423520208986000.0,-423520207597000.0,-423520211193000.0,-423520210926000.0,-423520207741000.0,4.0,2333937070770.0,0.250453720508,0.250007275152,44,3.46688419418e-13,0.0156549433748,0.250018051845
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-423827934296000.0,2831604.09965,-423827933775000.0,-423827931445000.0,-423827938190000.0,-423827937578000.0,-423827931745000.0,4.0,8017981777160.0,0.125226860254,0.250007275152,70,3.46688419418e-13,0.00782747168739,0.250018051845
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-425474434007000.0,812371.711025,-425474434222000.0,-425474432846000.0,-425474434737000.0,-425474434668000.0,-425474433044000.0,4.0,659947796873.0,0.249546279492,0.250007275152,13,3.46688419418e-13,0.00779798505727,0.124990974078
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-425844383412000.0,961239.882249,-425844383734000.0,-425844382011000.0,-425844384168000.0,-425844384122000.0,-425844382251000.0,4.0,923982111226.0,0.250453720508,0.250007275152,39,3.46688419418e-13,0.0156549433748,0.250018051845
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-426152109888000.0,803626.905965,-426152109785000.0,-426152109176000.0,-426152110808000.0,-426152110734000.0,-426152109188000.0,4.0,645816203991.0,0.125226860254,0.250007275152,65,3.46688419418e-13,0.00782747168739,0.250018051845
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-427798582391000.0,757407.759581,-427798582443000.0,-427798581610000.0,-427798583068000.0,-427798583060000.0,-427798581649000.0,4.0,573666514273.0,0.249546279492,0.249992724848,8,3.46688419418e-13,0.00779753121829,0.124990974078
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-428168534044000.0,1131844.31599,-428168534028000.0,-428168533027000.0,-428168535095000.0,-428168535073000.0,-428168533039000.0,4.0,1281071555630.0,0.250453720508,0.249992724848,34,3.46688419418e-13,0.0156540322646,0.250018051845
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-428476258774000.0,1572955.32784,-428476258601000.0,-428476257053000.0,-428476260840000.0,-428476260543000.0,-428476257247000.0,4.0,2474188463360.0,0.125226860254,0.249992724848,60,3.46688419418e-13,0.0078270161323,0.250018051845
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-430122486868000.0,859851.689139,-430122486822000.0,-430122485889000.0,-430122487937000.0,-430122487805000.0,-430122485993000.0,4.0,739344927314.0,0.249546279492,0.12498974865,3,3.46688419418e-13,0.0038985593187,0.124990974078
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-430492437659000.0,1088981.7371,-430492437673000.0,-430492436422000.0,-430492438870000.0,-430492438770000.0,-430492436530000.0,4.0,1185881223730.0,0.250453720508,0.12498974865,29,3.46688419418e-13,0.00782660199132,0.250018051845
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-430800163473000.0,468783.651413,-430800163496000.0,-430800162888000.0,-430800164011000.0,-430800163951000.0,-430800162962000.0,4.0,219758111832.0,0.125226860254,0.12498974865,55,3.46688419418e-13,0.00391330099566,0.250018051845
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-636596626187000.0,1025473.62094,-636596625942000.0,-636596625239000.0,-636596627627000.0,-636596627401000.0,-636596625318000.0,4.0,1051596147240.0,0.250453720508,0.125002976198,24,3.46688419418e-13,0.00391314997922,0.124990974078
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-636966571955000.0,1817540.40917,-636966571633000.0,-636966570266000.0,-636966574286000.0,-636966574014000.0,-636966570345000.0,4.0,3303453138950.0,0.125226860254,0.125002976198,50,3.46688419418e-13,0.00391371513664,0.250018051845
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-638920776232000.0,1023226.54667,-638920776351000.0,-638920774874000.0,-638920777351000.0,-638920777215000.0,-638920775082000.0,4.0,1046992565800.0,0.250453720508,0.250007275152,19,3.46688419418e-13,0.00782634136657,0.124990974078
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-639290720936000.0,566129.234799,-639290720670000.0,-639290720621000.0,-639290721784000.0,-639290721621000.0,-639290720624000.0,4.0,320502310495.0,0.125226860254,0.250007275152,45,3.46688419418e-13,0.00782747168739,0.250018051845
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-641244951173000.0,730551.078384,-641244950901000.0,-641244950668000.0,-641244952222000.0,-641244952057000.0,-641244950669000.0,4.0,533704878129.0,0.250453720508,0.250007275152,14,3.46688419418e-13,0.00782634136657,0.124990974078
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-641614897083000.0,1541361.22737,-641614897201000.0,-641614895101000.0,-641614898828000.0,-641614898622000.0,-641614895378000.0,4.0,2375794433230.0,0.125226860254,0.250007275152,40,3.46688419418e-13,0.00782747168739,0.250018051845
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-643569100085000.0,1808352.3344,-643569100172000.0,-643569097795000.0,-643569102202000.0,-643569101926000.0,-643569098124000.0,4.0,3270138165320.0,0.250453720508,0.249992724848,9,3.46688419418e-13,0.00782588587727,0.124990974078
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-643939046252000.0,1218307.11001,-643939046357000.0,-643939044828000.0,-643939047467000.0,-643939047402000.0,-643939044955000.0,4.0,1484272214290.0,0.125226860254,0.249992724848,35,3.46688419418e-13,0.0078270161323,0.250018051845
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-645893003372000.0,1196535.43505,-645893003273000.0,-645893002202000.0,-645893004738000.0,-645893004626000.0,-645893002255000.0,4.0,1431697047340.0,0.250453720508,0.12498974865,4,3.46688419418e-13,0.00391273589804,0.124990974078
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-646262949383000.0,1664509.02883,-646262949345000.0,-646262947704000.0,-646262951137000.0,-646262951033000.0,-646262947785000.0,4.0,2770590307040.0,0.125226860254,0.12498974865,30,3.46688419418e-13,0.00391330099566,0.250018051845
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-852367139160000.0,1591684.81013,-852367139196000.0,-852367137254000.0,-852367140993000.0,-852367140806000.0,-852367137463000.0,4.0,2533460534810.0,0.125226860254,0.125002976198,25,3.46688419418e-13,0.00195657498961,0.124990974078
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-854691287739000.0,2090214.33188,-854691286896000.0,-854691286317000.0,-854691290847000.0,-854691290258000.0,-854691286400000.0,4.0,4368995953200.0,0.125226860254,0.250007275152,20,3.46688419418e-13,0.00391317068328,0.124990974078
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-857015464118000.0,1061500.11167,-857015463953000.0,-857015463007000.0,-857015465560000.0,-857015465331000.0,-857015463137000.0,4.0,1126782487070.0,0.125226860254,0.250007275152,15,3.46688419418e-13,0.00391317068328,0.124990974078
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-859339611849000.0,1629119.68235,-859339612413000.0,-859339609459000.0,-859339613111000.0,-859339613023000.0,-859339609886000.0,4.0,2654030939430.0,0.125226860254,0.249992724848,10,3.46688419418e-13,0.00391294293863,0.124990974078
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-861663515829000.0,1666833.95133,-861663515551000.0,-861663514105000.0,-861663518107000.0,-861663517739000.0,-861663514306000.0,4.0,2778335421300.0,0.125226860254,0.12498974865,5,3.46688419418e-13,0.00195636794902,0.124990974078
