smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,PointProbability,ProbabilityWeight-htse_capacity,ProbabilityWeight-h2_storage_capacity,prefix,ProbabilityWeight-ft_capacity
720.0,-262.2,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-614190355421000.0,1584118.94752,-614190355421000.0,-614190354301000.0,-614190356541000.0,-614190356429000.0,-614190354413000.0,2.0,2509432839900.0,0.00145715736474,2.43433201164e-13,0.142822580645,0.071417989418,70,0.142857142857
720.0,-262.2,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-614190382032000.0,3428349.77616,-614190382032000.0,-614190379608000.0,-614190384456000.0,-614190384214000.0,-614190379850000.0,2.0,11753582187700.0,0.00291457861599,2.43433201164e-13,0.142822580645,0.142848912404,78,0.142857142857
720.0,-262.2,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-614190416515000.0,3047113.50863,-614190416515000.0,-614190414360000.0,-614190418670000.0,-614190418454000.0,-614190414576000.0,2.0,9284900734500.0,0.00291481851283,2.43433201164e-13,0.142822580645,0.142860670194,86,0.142857142857
720.0,-262.2,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-614190437828000.0,8498868.60782,-614190437828000.0,-614190431818000.0,-614190443837000.0,-614190443236000.0,-614190432419000.0,2.0,72230767612900.0,0.00291481851283,2.43433201164e-13,0.142822580645,0.142860670194,94,0.142857142857
720.0,-262.2,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-614190475490000.0,7103866.07603,-614190475490000.0,-614190470467000.0,-614190480513000.0,-614190480011000.0,-614190470969000.0,2.0,50464913226100.0,0.00291481851283,2.43433201164e-13,0.142822580645,0.142860670194,102,0.142857142857
720.0,-262.2,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-614190502872000.0,7127709.27475,-614190502872000.0,-614190497832000.0,-614190507912000.0,-614190507408000.0,-614190498336000.0,2.0,50804239505300.0,0.00291479452315,2.43433201164e-13,0.142822580645,0.142859494415,110,0.142857142857
720.0,-262.2,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-614190534617000.0,2090651.61986,-614190534617000.0,-614190533138000.0,-614190536095000.0,-614190535947000.0,-614190533286000.0,2.0,4370824195610.0,0.00291481851283,2.43433201164e-13,0.142822580645,0.142860670194,118,0.142857142857
720.0,-262.2,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-614190561398000.0,2557718.27625,-614190561398000.0,-614190559590000.0,-614190563207000.0,-614190563026000.0,-614190559771000.0,2.0,6541922780660.0,0.00145742125126,2.43433201164e-13,0.142822580645,0.0714309229865,126,0.142857142857
720.0,-173.7,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-767594579514000.0,4617322.6935,-767594579514000.0,-767594576249000.0,-767594582779000.0,-767594582453000.0,-767594576576000.0,2.0,21319668855900.0,0.00145715736474,2.43433201164e-13,0.142822580645,0.071417989418,71,0.142857142857
720.0,-173.7,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-767594614871000.0,7542811.97961,-767594614871000.0,-767594609537000.0,-767594620204000.0,-767594619671000.0,-767594610071000.0,2.0,56894012559800.0,0.00291457861599,2.43433201164e-13,0.142822580645,0.142848912404,79,0.142857142857
720.0,-173.7,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-767594646933000.0,1767804.69479,-767594646933000.0,-767594645683000.0,-767594648183000.0,-767594648058000.0,-767594645808000.0,2.0,3125133438920.0,0.00291481851283,2.43433201164e-13,0.142822580645,0.142860670194,87,0.142857142857
720.0,-173.7,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-767594668148000.0,9176448.73114,-767594668148000.0,-767594661660000.0,-767594674637000.0,-767594673988000.0,-767594662309000.0,2.0,84207211315200.0,0.00291481851283,2.43433201164e-13,0.142822580645,0.142860670194,95,0.142857142857
720.0,-173.7,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-767594699877000.0,8158022.89835,-767594699877000.0,-767594694109000.0,-767594705646000.0,-767594705069000.0,-767594694685000.0,2.0,66553337610000.0,0.00291481851283,2.43433201164e-13,0.142822580645,0.142860670194,103,0.142857142857
720.0,-173.7,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-767594720846000.0,3187843.13766,-767594720846000.0,-767594718592000.0,-767594723100000.0,-767594722875000.0,-767594718818000.0,2.0,10162343870300.0,0.00291479452315,2.43433201164e-13,0.142822580645,0.142859494415,111,0.142857142857
720.0,-173.7,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-767594753373000.0,7288436.59065,-767594753373000.0,-767594748220000.0,-767594758527000.0,-767594758012000.0,-767594748735000.0,2.0,53121307936000.0,0.00291481851283,2.43433201164e-13,0.142822580645,0.142860670194,119,0.142857142857
720.0,-173.7,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-767594783523000.0,2535399.06942,-767594783523000.0,-767594781730000.0,-767594785316000.0,-767594785137000.0,-767594781910000.0,2.0,6428248441210.0,0.00145742125126,2.43433201164e-13,0.142822580645,0.0714309229865,127,0.142857142857
720.0,-85.1,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-767644255611000.0,5073800.42584,-767644255611000.0,-767644252023000.0,-767644259198000.0,-767644258840000.0,-767644252382000.0,2.0,25743450761300.0,0.000728990076317,0.0,0.0714516129032,0.071417989418,136,0.142857142857
720.0,-85.1,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-767644291457000.0,34283.9838976,-767644291457000.0,-767644291432000.0,-767644291481000.0,-767644291478000.0,-767644291435000.0,2.0,1175391551.89,0.0014581121704,0.0,0.0714516129032,0.142848912404,144,0.142857142857
720.0,-85.1,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-767644311874000.0,9340750.38344,-767644311874000.0,-767644305269000.0,-767644318479000.0,-767644317818000.0,-767644305930000.0,2.0,87249617725700.0,0.00145823218654,0.0,0.0714516129032,0.142860670194,152,0.142857142857
720.0,-85.1,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-767644347300000.0,5993785.94615,-767644347300000.0,-767644343061000.0,-767644351538000.0,-767644351114000.0,-767644343485000.0,2.0,35925469968200.0,0.00145823218654,0.0,0.0714516129032,0.142860670194,160,0.142857142857
720.0,-85.1,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-767644373247000.0,13650232.5488,-767644373247000.0,-767644363595000.0,-767644382900000.0,-767644381934000.0,-767644364560000.0,2.0,186328848635000.0,0.00145823218654,0.0,0.0714516129032,0.142860670194,168,0.142857142857
720.0,-85.1,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-767644401033000.0,6648893.42047,-767644401033000.0,-767644396332000.0,-767644405735000.0,-767644405264000.0,-767644396802000.0,2.0,44207783716800.0,0.00145822018493,0.0,0.0714516129032,0.142859494415,176,0.142857142857
720.0,-262.2,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-767718244405000.0,2065772.59809,-767718244405000.0,-767718242945000.0,-767718245866000.0,-767718245720000.0,-767718243091000.0,2.0,4267416427030.0,0.000728578682369,2.43433201164e-13,0.142822580645,0.071417989418,6,0.0714285714286
720.0,-262.2,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-767718270383000.0,1921080.60783,-767718270383000.0,-767718269025000.0,-767718271742000.0,-767718271606000.0,-767718269161000.0,2.0,3690550701770.0,0.001457289308,2.43433201164e-13,0.142822580645,0.142848912404,14,0.0714285714286
720.0,-262.2,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-767718296493000.0,1736556.49708,-767718296493000.0,-767718295265000.0,-767718297721000.0,-767718297598000.0,-767718295388000.0,2.0,3015628467560.0,0.00145740925641,2.43433201164e-13,0.142822580645,0.142860670194,22,0.0714285714286
720.0,-262.2,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-767718332776000.0,1287319.18463,-767718332776000.0,-767718331866000.0,-767718333686000.0,-767718333595000.0,-767718331957000.0,2.0,1657190683100.0,0.00145740925641,2.43433201164e-13,0.142822580645,0.142860670194,30,0.0714285714286
720.0,-262.2,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-767718364365000.0,751823.860475,-767718364365000.0,-767718363833000.0,-767718364897000.0,-767718364843000.0,-767718363887000.0,2.0,565239117180.0,0.00145740925641,2.43433201164e-13,0.142822580645,0.142860670194,38,0.0714285714286
720.0,-262.2,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-767718393064000.0,1417742.55554,-767718393064000.0,-767718392062000.0,-767718394067000.0,-767718393967000.0,-767718392162000.0,2.0,2009993953790.0,0.00145739726157,2.43433201164e-13,0.142822580645,0.142859494415,46,0.0714285714286
720.0,-262.2,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-767718413716000.0,4994903.30735,-767718413716000.0,-767718410184000.0,-767718417248000.0,-767718416895000.0,-767718410537000.0,2.0,24949059049800.0,0.00145740925641,2.43433201164e-13,0.142822580645,0.142860670194,54,0.0714285714286
720.0,-262.2,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-767718445661000.0,304865.022845,-767718445661000.0,-767718445445000.0,-767718445877000.0,-767718445855000.0,-767718445467000.0,2.0,92942682154.0,0.000728710625628,2.43433201164e-13,0.142822580645,0.0714309229865,62,0.0714285714286
720.0,-173.7,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-921122470568000.0,4014915.18047,-921122470568000.0,-921122467729000.0,-921122473407000.0,-921122473123000.0,-921122468013000.0,2.0,16119543906400.0,0.000728578682369,2.43433201164e-13,0.142822580645,0.071417989418,7,0.0714285714286
720.0,-173.7,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-921122493036000.0,4788356.70946,-921122493036000.0,-921122489650000.0,-921122496422000.0,-921122496083000.0,-921122489988000.0,2.0,22928359977000.0,0.001457289308,2.43433201164e-13,0.142822580645,0.142848912404,15,0.0714285714286
720.0,-173.7,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-921122522372000.0,4509590.02564,-921122522372000.0,-921122519183000.0,-921122525561000.0,-921122525242000.0,-921122519502000.0,2.0,20336402199300.0,0.00145740925641,2.43433201164e-13,0.142822580645,0.142860670194,23,0.0714285714286
720.0,-173.7,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-921122552717000.0,10275297.7072,-921122552717000.0,-921122545452000.0,-921122559983000.0,-921122559256000.0,-921122546178000.0,2.0,105581742972000.0,0.00145740925641,2.43433201164e-13,0.142822580645,0.142860670194,31,0.0714285714286
720.0,-173.7,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-921122585808000.0,10624421.781,-921122585808000.0,-921122578296000.0,-921122593321000.0,-921122592570000.0,-921122579047000.0,2.0,112878338180000.0,0.00145740925641,2.43433201164e-13,0.142822580645,0.142860670194,39,0.0714285714286
720.0,-173.7,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-921122610944000.0,2813856.39402,-921122610944000.0,-921122608954000.0,-921122612933000.0,-921122612735000.0,-921122609153000.0,2.0,7917787806190.0,0.00145739726157,2.43433201164e-13,0.142822580645,0.142859494415,47,0.0714285714286
720.0,-173.7,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-921122646602000.0,7872553.1958,-921122646602000.0,-921122641035000.0,-921122652168000.0,-921122651612000.0,-921122641591000.0,2.0,61977093820700.0,0.00145740925641,2.43433201164e-13,0.142822580645,0.142860670194,55,0.0714285714286
720.0,-173.7,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-921122673274000.0,719354.135802,-921122673274000.0,-921122672765000.0,-921122673783000.0,-921122673732000.0,-921122672816000.0,2.0,517470372695.0,0.000728710625628,2.43433201164e-13,0.142822580645,0.0714309229865,63,0.0714285714286
720.0,-85.1,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-921172144768000.0,1119040.94057,-921172144768000.0,-921172143977000.0,-921172145560000.0,-921172145481000.0,-921172144056000.0,2.0,1252252626660.0,0.000728990076317,0.0,0.0714516129032,0.071417989418,72,0.142857142857
720.0,-85.1,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-921172176602000.0,8337622.09875,-921172176602000.0,-921172170706000.0,-921172182498000.0,-921172181908000.0,-921172171296000.0,2.0,69515942261600.0,0.0014581121704,0.0,0.0714516129032,0.142848912404,80,0.142857142857
720.0,-85.1,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-921172203431000.0,6046934.83186,-921172203431000.0,-921172199155000.0,-921172207706000.0,-921172207279000.0,-921172199582000.0,2.0,36565420860700.0,0.00145823218654,0.0,0.0714516129032,0.142860670194,88,0.142857142857
720.0,-85.1,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-921172238631000.0,313727.103745,-921172238631000.0,-921172238409000.0,-921172238853000.0,-921172238831000.0,-921172238431000.0,2.0,98424695624.1,0.00145823218654,0.0,0.0714516129032,0.142860670194,96,0.142857142857
720.0,-85.1,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-921172260643000.0,16848469.6258,-921172260643000.0,-921172248730000.0,-921172272557000.0,-921172271366000.0,-921172249921000.0,2.0,283870928731000.0,0.00145823218654,0.0,0.0714516129032,0.142860670194,104,0.142857142857
720.0,-85.1,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-921172292233000.0,8088856.45306,-921172292233000.0,-921172286513000.0,-921172297953000.0,-921172297381000.0,-921172287085000.0,2.0,65429598718100.0,0.00145822018493,0.0,0.0714516129032,0.142859494415,112,0.142857142857
720.0,-85.1,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-921172326755000.0,3123720.04309,-921172326755000.0,-921172324546000.0,-921172328964000.0,-921172328743000.0,-921172324767000.0,2.0,9757626907630.0,0.00145823218654,0.0,0.0714516129032,0.142860670194,120,0.142857142857
720.0,-85.1,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-921172347209000.0,6196735.93378,-921172347209000.0,-921172342827000.0,-921172351591000.0,-921172351152000.0,-921172343265000.0,2.0,38399536233000.0,0.000729122094079,0.0,0.0714516129032,0.0714309229865,128,0.142857142857
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1074700030990000.0,9564010.68754,-1074700030990000.0,-1074700024230000.0,-1074700037750000.0,-1074700037080000.0,-1074700024900000.0,2.0,91470300431400.0,0.000364495038159,0.0,0.0714516129032,0.071417989418,8,0.0714285714286
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1074700065780000.0,2440371.87298,-1074700065780000.0,-1074700064060000.0,-1074700067510000.0,-1074700067330000.0,-1074700064230000.0,2.0,5955414878420.0,0.000729056085198,0.0,0.0714516129032,0.142848912404,16,0.0714285714286
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1074700090100000.0,9830460.98545,-1074700090100000.0,-1074700083140000.0,-1074700097050000.0,-1074700096350000.0,-1074700083840000.0,2.0,96637963186400.0,0.000729116093271,0.0,0.0714516129032,0.142860670194,24,0.0714285714286
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1074700113970000.0,6690364.87963,-1074700113970000.0,-1074700109230000.0,-1074700118700000.0,-1074700118220000.0,-1074700109710000.0,2.0,44760982222600.0,0.000729116093271,0.0,0.0714516129032,0.142860670194,32,0.0714285714286
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1074700147780000.0,5787292.64643,-1074700147780000.0,-1074700143680000.0,-1074700151870000.0,-1074700151460000.0,-1074700144090000.0,2.0,33492756175400.0,0.000729116093271,0.0,0.0714516129032,0.142860670194,40,0.0714285714286
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1074700169090000.0,3216098.15237,-1074700169090000.0,-1074700166820000.0,-1074700171370000.0,-1074700171140000.0,-1074700167050000.0,2.0,10343287325700.0,0.000729110092464,0.0,0.0714516129032,0.142859494415,48,0.0714285714286
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1074700203600000.0,4108097.09338,-1074700203600000.0,-1074700200700000.0,-1074700206510000.0,-1074700206220000.0,-1074700200990000.0,2.0,16876461728600.0,0.000729116093271,0.0,0.0714516129032,0.142860670194,56,0.0714285714286
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1074700232860000.0,10556954.69,-1074700232860000.0,-1074700225400000.0,-1074700240330000.0,-1074700239580000.0,-1074700226140000.0,2.0,111449292327000.0,0.000364561047039,0.0,0.0714516129032,0.0714309229865,64,0.0714285714286
