RAVEN_sample_ID,hour,_ROM_Cluster,Year,scaling,Dispatch__npp__production__electricity,Dispatch__htse__production__h2,Dispatch__htse__production__electricity,Dispatch__ft__production__naphtha,Dispatch__ft__production__diesel,Dispatch__ft__production__h2,Dispatch__ft__production__jet_fuel,Dispatch__ft_elec_consumption__production__electricity,Dispatch__electricity_market__production__electricity,Dispatch__naphtha_market__production__naphtha,Dispatch__jet_fuel_market__production__jet_fuel,Dispatch__diesel_market__production__diesel,Dispatch__h2_storage__level__h2,Dispatch__h2_storage__charge__h2,Dispatch__h2_storage__discharge__h2,Dispatch__h2_import__production__h2,Dispatch__h2_export__production__h2,price,ProbabilityWeight,PointProbability,prefix
0,3.0,4,2028,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,10.8608954446,1.0,1.0,1
0,3.0,4,2029,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,20.5218470115,1.0,1.0,1
0,3.0,4,2030,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,12.7491973116,1.0,1.0,1
0,3.0,4,2031,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,-1.4383514e-12,0.0,0.0,36.6962070563,1.0,1.0,1
0,3.0,5,2012,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,-1.4383514e-12,0.0,0.0,21.3602108246,1.0,1.0,1
0,3.0,5,2013,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,18.8375273611,1.0,1.0,1
0,3.0,5,2014,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,20.2342204409,1.0,1.0,1
0,3.0,5,2015,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,14.0453664845,1.0,1.0,1
0,3.0,5,2016,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,12.9275180874,1.0,1.0,1
0,3.0,5,2017,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,7.5544285757,1.0,1.0,1
0,3.0,5,2018,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,4.95829933613,1.0,1.0,1
0,3.0,5,2019,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,-1.4383514e-12,0.0,0.0,26.9400792166,1.0,1.0,1
0,3.0,5,2020,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,8.09883237324,1.0,1.0,1
0,3.0,5,2021,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,73.8586427532,1.0,1.0,1
0,3.0,5,2022,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,19.8221824041,1.0,1.0,1
0,3.0,5,2023,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,26.9002909116,1.0,1.0,1
0,3.0,5,2024,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,24.3426291329,1.0,1.0,1
0,3.0,5,2025,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,-1.4383514e-12,0.0,0.0,22.3952485724,1.0,1.0,1
0,3.0,5,2026,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,-1.4383514e-12,0.0,0.0,18.9314587806,1.0,1.0,1
0,3.0,5,2027,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,15.4912168466,1.0,1.0,1
0,3.0,5,2028,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,4.93605553426,1.0,1.0,1
0,3.0,5,2029,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,18.5375298841,1.0,1.0,1
0,3.0,5,2030,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,5.28086819214,1.0,1.0,1
0,3.0,5,2031,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,1078.17301813,1.0,1.0,1
0,3.0,6,2012,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,30.0553122109,1.0,1.0,1
0,3.0,6,2013,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,20.2672184984,1.0,1.0,1
0,3.0,6,2014,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,41.1452917636,1.0,1.0,1
0,3.0,6,2015,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,-1.4383514e-12,0.0,0.0,13.2556721121,1.0,1.0,1
0,3.0,6,2016,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,18.8298955572,1.0,1.0,1
0,3.0,6,2017,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,18.7068175247,1.0,1.0,1
0,3.0,6,2018,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,17.9970543491,1.0,1.0,1
0,3.0,6,2019,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,-1.4383514e-12,0.0,0.0,24.0153398074,1.0,1.0,1
0,3.0,6,2020,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,7.28242698665,1.0,1.0,1
0,3.0,6,2021,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,533.297104211,1.0,1.0,1
0,3.0,6,2022,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,23.5202456515,1.0,1.0,1
0,3.0,6,2023,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,-1.4383514e-12,0.0,0.0,23.1725809986,1.0,1.0,1
0,3.0,6,2024,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,23.5111143684,1.0,1.0,1
0,3.0,6,2025,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,18.2373765142,1.0,1.0,1
0,3.0,6,2026,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,12.0166236853,1.0,1.0,1
0,3.0,6,2027,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,-1.4383514e-12,0.0,0.0,20.403139962,1.0,1.0,1
0,3.0,6,2028,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,12.8561414344,1.0,1.0,1
0,3.0,6,2029,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,11.1769354414,1.0,1.0,1
0,3.0,6,2030,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,6.9902392621,1.0,1.0,1
0,3.0,6,2031,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,5972.06951454,1.0,1.0,1
0,3.0,7,2012,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,8936.9435,-2510.05,0.0,0.0,0.0,22.1719577023,1.0,1.0,1
0,3.0,7,2013,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,28.1297726956,1.0,1.0,1
0,3.0,7,2014,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,48.9201658934,1.0,1.0,1
0,3.0,7,2015,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,9.49966702333,1.0,1.0,1
0,3.0,7,2016,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,10.5193557131,1.0,1.0,1
0,3.0,7,2017,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,22.6568720183,1.0,1.0,1
0,3.0,7,2018,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,11.1413094858,1.0,1.0,1
0,3.0,7,2019,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,25.771259893,1.0,1.0,1
0,3.0,7,2020,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,6.36141589366,1.0,1.0,1
0,3.0,7,2021,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,7731.51401435,1.0,1.0,1
0,3.0,7,2022,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,22.4548485316,1.0,1.0,1
0,3.0,7,2023,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,25.1948596221,1.0,1.0,1
0,3.0,7,2024,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,103.973869726,1.0,1.0,1
0,3.0,7,2025,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,-1.4383514e-12,0.0,0.0,21.9752243075,1.0,1.0,1
0,3.0,7,2026,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,2381.2425,-2510.05,0.0,0.0,0.0,23.7457515942,1.0,1.0,1
0,3.0,7,2027,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,13.0448786058,1.0,1.0,1
0,3.0,7,2028,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,11.1601861088,1.0,1.0,1
0,3.0,7,2029,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,-1.4383514e-12,0.0,0.0,20.622671735,1.0,1.0,1
0,3.0,7,2030,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,-1.4383514e-12,0.0,0.0,11.7449643868,1.0,1.0,1
0,3.0,7,2031,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,2973.54332183,1.0,1.0,1
0,3.0,8,2012,1.0,1280.0,22243.0,-885.11739,15381.244,10324.109,-22243.0,18633.758,-14.9,-379.98261,-15381.244,-18633.758,-10324.109,7143.7275,0.0,0.0,0.0,0.0,31.4951420749,1.0,1.0,1
0,3.0,8,2013,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,-1.4383514e-12,0.0,0.0,32.0537191373,1.0,1.0,1
0,3.0,8,2014,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,19.7046265008,1.0,1.0,1
0,3.0,8,2015,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,9.19815308489,1.0,1.0,1
0,3.0,8,2016,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,23.7365584769,1.0,1.0,1
0,3.0,8,2017,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,-1.4383514e-12,0.0,0.0,23.5166676769,1.0,1.0,1
0,3.0,8,2018,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,15.3285424971,1.0,1.0,1
0,3.0,8,2019,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,16.1560039215,1.0,1.0,1
0,3.0,8,2020,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,10.1201104622,1.0,1.0,1
0,3.0,8,2021,1.0,1280.0,22243.0,-885.11739,15381.244,10324.109,-22243.0,18633.758,-14.9,-379.98261,-15381.244,-18633.758,-10324.109,4762.485,0.0,0.0,0.0,0.0,7777.98891206,1.0,1.0,1
0,3.0,8,2022,1.0,1280.0,22243.0,-885.11739,15381.244,10324.109,-22243.0,18633.758,-14.9,-379.98261,-15381.244,-18633.758,-10324.109,7143.7275,0.0,0.0,0.0,0.0,35.5483500811,1.0,1.0,1
0,3.0,8,2023,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,25.8158149445,1.0,1.0,1
0,3.0,8,2024,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,21.6424773876,1.0,1.0,1
0,3.0,8,2025,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,-1.4383514e-12,0.0,0.0,21.6362561187,1.0,1.0,1
0,3.0,8,2026,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,17.0686532478,1.0,1.0,1
0,3.0,8,2027,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,20.0486386573,1.0,1.0,1
0,3.0,8,2028,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,22.5138071208,1.0,1.0,1
0,3.0,8,2029,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,11.0771686589,1.0,1.0,1
0,3.0,8,2030,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,10.52925983,1.0,1.0,1
0,3.0,8,2031,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,7143.7275,-2510.05,0.0,0.0,0.0,5905.34333573,1.0,1.0,1
0,3.0,9,2012,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,21.8813231915,1.0,1.0,1
0,3.0,9,2013,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,33.7233603887,1.0,1.0,1
0,3.0,9,2014,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,-1.4383514e-12,0.0,0.0,39.4422368115,1.0,1.0,1
0,3.0,9,2015,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,117.032830138,1.0,1.0,1
0,3.0,9,2016,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,13.4914395867,1.0,1.0,1
0,3.0,9,2017,1.0,1280.0,15465.865,-615.43434,15381.244,10324.109,-22243.0,18633.758,-14.9,-649.66566,-15381.244,-18633.758,-10324.109,0.0,0.0,6777.135,0.0,0.0,39.5748284397,1.0,1.0,1
0,3.0,9,2018,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,14.4486734204,1.0,1.0,1
0,3.0,9,2019,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,-1.4383514e-12,0.0,0.0,26.2201486573,1.0,1.0,1
0,3.0,9,2020,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,75.8708194445,1.0,1.0,1
0,3.0,9,2021,1.0,1280.0,22243.0,-885.11739,15381.244,10324.109,-22243.0,18633.758,-14.9,-379.98261,-15381.244,-18633.758,-10324.109,2381.2425,0.0,0.0,0.0,0.0,8746.68182114,1.0,1.0,1
0,3.0,9,2022,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,73.6102130802,1.0,1.0,1
0,3.0,9,2023,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,22.9875318284,1.0,1.0,1
0,3.0,9,2024,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,195.385519319,1.0,1.0,1
0,3.0,9,2025,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,17.5451086221,1.0,1.0,1
0,3.0,9,2026,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,14.1747554226,1.0,1.0,1
0,3.0,9,2027,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,18.6149357838,1.0,1.0,1
0,3.0,9,2028,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,-1.4383514e-12,0.0,0.0,23.1539226497,1.0,1.0,1
0,3.0,9,2029,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,24.9507193974,1.0,1.0,1
0,3.0,9,2030,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,11.2965599253,1.0,1.0,1
0,3.0,9,2031,1.0,1280.0,19983.955,-795.22304,15381.244,10324.109,-22243.0,18633.758,-14.9,-469.87696,-15381.244,-18633.758,-10324.109,0.0,0.0,2259.045,0.0,0.0,8955.24110218,1.0,1.0,1
0,3.0,10,2012,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,98.3993632473,1.0,1.0,1
0,3.0,10,2013,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,26.0224857548,1.0,1.0,1
0,3.0,10,2014,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,19.6653294647,1.0,1.0,1
0,3.0,10,2015,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,10.4343374524,1.0,1.0,1
0,3.0,10,2016,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,35.6652272664,1.0,1.0,1
0,3.0,10,2017,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,25.6616646697,1.0,1.0,1
0,3.0,10,2018,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,14.4510613994,1.0,1.0,1
0,3.0,10,2019,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,28.8562615912,1.0,1.0,1
0,3.0,10,2020,1.0,1280.0,24753.05,-985.0,15381.244,10324.109,-22243.0,18633.758,-14.9,-280.1,-15381.244,-18633.758,-10324.109,9524.97,-2510.05,0.0,0.0,0.0,25.7907695357,1.0,1.0,1
