smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-h2_storage_capacity,prefix,ProbabilityWeight-htse_capacity,PointProbability,ProbabilityWeight,ProbabilityWeight-meoh_capacity
720.0,-47.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,3218248.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1468654130.09,24125492.9776,-1468654130.09,-1451594830.4,-1485713429.77,-1484007499.8,-1453300760.37,2.0,582039411412000.0,0.142857371148,320,0.0714516129032,0.0,0.000729099255972,0.0714285714286
720.0,-667.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,4827372.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1481412873.35,1086642.02719,-1481412873.35,-1480644501.41,-1482181245.3,-1482104408.1,-1480721338.6,2.0,1180790895270.0,0.142857459927,385,0.0714516129032,1.83809210519e-14,0.000729099709075,0.0714285714286
720.0,-667.0,-7858.5,-1e+200,-1e+200,-1e+200,-1e+200,3218248.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1482117707.65,494517.122512,-1482117707.65,-1481768031.24,-1482467384.06,-1482432416.42,-1481802998.88,2.0,244547184458.0,0.142857371148,261,0.0714516129032,1.83809210519e-14,0.00145819851194,0.142857142857
720.0,-489.9,-10084.3,-1e+200,-1e+200,-1e+200,-1e+200,4022810.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1483754868.56,282958.668291,-1483754868.56,-1483554786.57,-1483954950.56,-1483934942.36,-1483574794.77,2.0,80065607960.9,0.142857371148,340,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-489.9,-5632.7,-1e+200,-1e+200,-1e+200,-1e+200,3218248.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1491341979.92,17071309.0444,-1491341979.92,-1479270741.53,-1503413218.31,-1502206094.47,-1480477865.37,2.0,291429592489000.0,0.142857371148,278,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-312.7,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,3218248.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1541650449.28,45230103.3226,-1541650449.28,-1509667936.5,-1573632962.05,-1570434710.77,-1512866187.78,2.0,2045762246570000.0,0.142857371148,295,0.142903225806,1.83809210519e-14,0.00291639702389,0.142857142857
720.0,-135.6,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,3218248.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1560144481.77,50899571.6418,-1560144481.77,-1524153049.51,-1596135914.04,-1592536770.81,-1527752192.73,2.0,2590766393320000.0,0.142857371148,312,0.142822580645,0.0,0.00145737560082,0.0714285714286
720.0,-578.4,-10084.3,-1e+200,-1e+200,-1e+200,-1e+200,4022810.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1565170742.27,30875623.4367,-1565170742.27,-1543338379.56,-1587003104.97,-1584819868.7,-1545521615.83,2.0,953304122602000.0,0.142857371148,332,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-667.0,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,2413686.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1570179968.88,32207309.2188,-1570179968.88,-1547405962.13,-1592953975.63,-1590676574.96,-1549683362.8,2.0,1037310767120000.0,0.142857371148,199,0.0714516129032,1.83809210519e-14,0.00145819851194,0.142857142857
720.0,-489.9,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,2413686.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1574691432.5,88211766.1282,-1574691432.5,-1512316294.49,-1637066570.51,-1630829056.7,-1518553808.29,2.0,7781315683450000.0,0.142857371148,216,0.142822580645,0.0,0.00145737560082,0.0714285714286
720.0,-578.4,-5632.7,-1e+200,-1e+200,-1e+200,-1e+200,3218248.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1585079897.64,62243411.0087,-1585079897.64,-1541067159.63,-1629092635.64,-1624691361.84,-1545468433.43,2.0,3874242214000000.0,0.142857371148,270,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-401.3,-7858.5,-1e+200,-1e+200,-1e+200,-1e+200,4022810.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1596367945.08,14149458.1607,-1596367945.08,-1586362767.27,-1606373122.9,-1605372605.12,-1587363285.05,2.0,200207166240000.0,0.142857371148,349,0.142903225806,1.83809210519e-14,0.00291639702389,0.142857142857
720.0,-667.0,-10084.3,-1e+200,-1e+200,-1e+200,-1e+200,4022810.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1611063434.63,3771656.30242,-1611063434.63,-1608396470.88,-1613730398.38,-1613463702.0,-1608663167.26,2.0,14225391263600.0,0.142857371148,324,0.0714516129032,1.83809210519e-14,0.00145819851194,0.142857142857
720.0,-667.0,-14535.9,-1e+200,-1e+200,-1e+200,-1e+200,4827372.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1637397270.45,5206616.78291,-1637397270.45,-1633715636.41,-1641078904.48,-1640710741.08,-1634083799.82,2.0,27108858324100.0,0.142857459927,386,0.0714516129032,1.83809210519e-14,0.00145819941815,0.142857142857
720.0,-578.4,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,2413686.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1644912114.05,31970198.5206,-1644912114.05,-1622305769.88,-1667518458.22,-1665257823.8,-1624566404.3,2.0,1022093593440000.0,0.142857371148,208,0.142822580645,0.0,0.00145737560082,0.0714285714286
720.0,-401.3,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,3218248.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1660294213.11,18277746.2374,-1660294213.11,-1647369894.81,-1673218531.42,-1671926099.59,-1648662326.64,2.0,334076007518000.0,0.142857371148,287,0.142903225806,1.83809210519e-14,0.00291639702389,0.142857142857
720.0,-667.0,-5632.7,-1e+200,-1e+200,-1e+200,-1e+200,3218248.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1678863588.55,39310639.4856,-1678863588.55,-1651066768.8,-1706660408.3,-1703880726.33,-1653846450.77,2.0,1545326376770000.0,0.142857371148,262,0.0714516129032,1.83809210519e-14,0.00145819851194,0.142857142857
720.0,-489.9,-7858.5,-1e+200,-1e+200,-1e+200,-1e+200,4022810.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1698327187.41,11224566.4844,-1698327187.41,-1690390220.34,-1706264154.49,-1705470457.78,-1691183917.04,2.0,125990892764000.0,0.142857371148,341,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-224.1,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,3218248.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1703821103.47,25014474.9891,-1703821103.47,-1686133198.58,-1721509008.36,-1719740217.87,-1687901989.06,2.0,625723958979000.0,0.142857371148,304,0.142822580645,0.0,0.00145737560082,0.0714285714286
720.0,-489.9,-12310.1,-1e+200,-1e+200,-1e+200,-1e+200,4827372.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1723133249.8,3606748.38505,-1723133249.8,-1720582893.56,-1725683606.04,-1725428570.42,-1720837929.19,2.0,13008633913000.0,0.142857459927,403,0.142822580645,1.83809210519e-14,0.00291475301303,0.142857142857
720.0,-135.6,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,4022810.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1732538483.71,57290979.8543,-1732538483.71,-1692027643.36,-1773049324.07,-1768998240.03,-1696078727.39,2.0,3282256372670000.0,0.142857371148,375,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-489.9,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,3218248.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1733156545.82,956544.340676,-1733156545.82,-1732480166.83,-1733832924.81,-1733765286.91,-1732547804.73,2.0,914977075679.0,0.142857371148,279,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-578.4,-12310.1,-1e+200,-1e+200,-1e+200,-1e+200,4827372.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1754962986.08,4190170.90813,-1754962986.08,-1752000087.81,-1757925884.34,-1757629594.51,-1752296377.64,2.0,17557532239400.0,0.142857459927,395,0.142822580645,1.83809210519e-14,0.00291475301303,0.142857142857
720.0,-312.7,-5632.7,-1e+200,-1e+200,-1e+200,-1e+200,4022810.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1755889757.66,24338233.884,-1755889757.66,-1738680027.44,-1773099487.88,-1771378514.86,-1740401000.46,2.0,592349628591000.0,0.142857371148,358,0.142903225806,1.83809210519e-14,0.00291639702389,0.142857142857
720.0,-578.4,-7858.5,-1e+200,-1e+200,-1e+200,-1e+200,4022810.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1764839166.24,44707830.5431,-1764839166.24,-1733225956.09,-1796452376.39,-1793291055.37,-1736387277.11,2.0,1998790111870000.0,0.142857371148,333,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-312.7,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,3218248.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1783818393.2,2416299.32381,-1783818393.2,-1782109811.57,-1785526974.84,-1785356116.68,-1782280669.73,2.0,5838502422260.0,0.142857371148,296,0.142903225806,0.0,0.00145819851194,0.0714285714286
720.0,-401.3,-5632.7,-1e+200,-1e+200,-1e+200,-1e+200,4022810.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1812161360.61,25069473.2204,-1812161360.61,-1794434566.1,-1829888155.13,-1828115475.68,-1796207245.55,2.0,628478487547000.0,0.142857371148,350,0.142903225806,1.83809210519e-14,0.00291639702389,0.142857142857
720.0,-667.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,2413686.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1815556484.02,7420317.80168,-1815556484.02,-1810309526.98,-1820803441.06,-1820278745.35,-1810834222.69,2.0,55061116278000.0,0.142857371148,200,0.0714516129032,0.0,0.000729099255972,0.0714285714286
720.0,-667.0,-12310.1,-1e+200,-1e+200,-1e+200,-1e+200,4827372.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1822002758.1,12627907.9841,-1822002758.1,-1813073478.73,-1830932037.47,-1830039109.53,-1813966406.67,2.0,159464060056000.0,0.142857459927,387,0.0714516129032,1.83809210519e-14,0.00145819941815,0.142857142857
720.0,-578.4,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,3218248.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1836237168.28,41771287.0558,-1836237168.28,-1806700407.95,-1865773928.62,-1862820252.59,-1809654083.98,2.0,1744840422300000.0,0.142857371148,271,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-47.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,4022810.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1836392676.88,57951853.3058,-1836392676.88,-1795414528.42,-1877370825.33,-1873273010.49,-1799512343.27,2.0,3358417301570000.0,0.142857371148,384,0.0714516129032,0.0,0.000729099255972,0.0714285714286
720.0,-224.1,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,4022810.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1842702737.5,38496022.9065,-1842702737.5,-1815481938.65,-1869923536.35,-1867201456.46,-1818204018.54,2.0,1481943779620000.0,0.142857371148,367,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-667.0,-7858.5,-1e+200,-1e+200,-1e+200,-1e+200,4022810.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1848915538.13,5861200.74882,-1848915538.13,-1844771043.34,-1853060032.93,-1852645583.45,-1845185492.82,2.0,34353674217900.0,0.142857371148,325,0.0714516129032,1.83809210519e-14,0.00145819851194,0.142857142857
720.0,-401.3,-10084.3,-1e+200,-1e+200,-1e+200,-1e+200,4827372.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1859884486.45,16846415.2478,-1859884486.45,-1847972271.99,-1871796700.92,-1870605479.47,-1849163493.44,2.0,283801706702000.0,0.142857459927,412,0.142903225806,1.83809210519e-14,0.0029163988363,0.142857142857
720.0,-667.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1865217123.07,887363.476137,-1865217123.07,-1864589662.34,-1865844583.8,-1865781837.73,-1864652408.41,2.0,787413938782.0,0.0714287743534,449,0.0714516129032,1.83809210519e-14,0.000364550081089,0.0714285714286
720.0,-489.9,-10084.3,-1e+200,-1e+200,-1e+200,-1e+200,4827372.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1865329810.11,887421.03232,-1865329810.11,-1864702308.68,-1865957311.54,-1865894561.39,-1864765058.82,2.0,787516088603.0,0.142857459927,404,0.142822580645,1.83809210519e-14,0.00291475301303,0.142857142857
720.0,-401.3,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,3218248.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1915321401.13,68569563.6379,-1915321401.13,-1866835397.7,-1963807404.56,-1958958804.22,-1871683998.04,2.0,4701785057490000.0,0.142857371148,288,0.142903225806,0.0,0.00145819851194,0.0714285714286
720.0,-489.9,-5632.7,-1e+200,-1e+200,-1e+200,-1e+200,4022810.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1920729454.39,30768918.9868,-1920729454.39,-1898972543.12,-1942486365.65,-1940310674.53,-1901148234.25,2.0,946726375615000.0,0.142857371148,342,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-578.4,-10084.3,-1e+200,-1e+200,-1e+200,-1e+200,4827372.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1940160796.57,17968090.015,-1940160796.57,-1927455438.27,-1952866154.86,-1951595619.03,-1928725974.1,2.0,322852258788000.0,0.142857459927,396,0.142822580645,1.83809210519e-14,0.00291475301303,0.142857142857
720.0,-135.6,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,4022810.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1950591234.38,77508320.8187,-1950591234.38,-1895784575.13,-2005397893.63,-1999917227.71,-1901265241.06,2.0,6007539796140000.0,0.142857371148,376,0.142822580645,0.0,0.00145737560082,0.0714285714286
720.0,-312.7,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,4022810.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1953860070.53,1115516.8278,-1953860070.53,-1953071281.01,-1954648860.04,-1954569981.09,-1953150159.96,2.0,1244377793110.0,0.142857371148,359,0.142903225806,1.83809210519e-14,0.00291639702389,0.142857142857
720.0,-667.0,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,3218248.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1956987153.93,13963437.0058,-1956987153.93,-1947113512.93,-1966860794.92,-1965873430.82,-1948100877.03,2.0,194977573015000.0,0.142857371148,263,0.0714516129032,1.83809210519e-14,0.00145819851194,0.142857142857
720.0,-578.4,-5632.7,-1e+200,-1e+200,-1e+200,-1e+200,4022810.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1964028228.84,25702462.3012,-1964028228.84,-1945853843.46,-1982202614.23,-1980385175.69,-1947671282.0,2.0,660616568344000.0,0.142857371148,334,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-489.9,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,3218248.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1978585181.91,17090392.6665,-1978585181.91,-1966500449.36,-1990669914.45,-1989461441.2,-1967708922.61,2.0,292081521495000.0,0.142857371148,280,0.142822580645,0.0,0.00145737560082,0.0714285714286
720.0,-401.3,-7858.5,-1e+200,-1e+200,-1e+200,-1e+200,4827372.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2004664125.2,1394822.51603,-2004664125.2,-2003677836.74,-2005650413.66,-2005551784.81,-2003776465.58,2.0,1945529851210.0,0.142857459927,413,0.142903225806,1.83809210519e-14,0.0029163988363,0.142857142857
720.0,-667.0,-14535.9,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2008420773.57,1783281.98595,-2008420773.57,-2007159802.78,-2009681744.35,-2009555647.27,-2007285899.86,2.0,3180094641410.0,0.0714287743534,450,0.0714516129032,1.83809210519e-14,0.000729100162178,0.142857142857
720.0,-401.3,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,4022810.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2009944997.48,51732589.0396,-2009944997.48,-1973364532.96,-2046525462.0,-2042867415.54,-1977022579.41,2.0,2676260768740000.0,0.142857371148,351,0.142903225806,1.83809210519e-14,0.00291639702389,0.142857142857
720.0,-667.0,-10084.3,-1e+200,-1e+200,-1e+200,-1e+200,4827372.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2019844282.09,12091502.8828,-2019844282.09,-2011294298.41,-2028394265.77,-2027539267.41,-2012149296.78,2.0,146204441965000.0,0.142857459927,388,0.0714516129032,1.83809210519e-14,0.00145819941815,0.142857142857
720.0,-224.1,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,4022810.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2056127990.72,26486821.9731,-2056127990.72,-2037398979.3,-2074857002.15,-2072984101.01,-2039271880.44,2.0,701551738235000.0,0.142857371148,368,0.142822580645,0.0,0.00145737560082,0.0714285714286
720.0,-489.9,-7858.5,-1e+200,-1e+200,-1e+200,-1e+200,4827372.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2076298539.42,26605146.066,-2076298539.42,-2057485860.23,-2095111218.62,-2093229950.7,-2059367128.15,2.0,707833797194000.0,0.142857459927,405,0.142822580645,1.83809210519e-14,0.00291475301303,0.142857142857
720.0,-578.4,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,3218248.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2100140051.87,51314839.3422,-2100140051.87,-2063854980.99,-2136425122.74,-2132796615.65,-2067483488.08,2.0,2633212736720000.0,0.142857371148,272,0.142822580645,0.0,0.00145737560082,0.0714285714286
720.0,-667.0,-5632.7,-1e+200,-1e+200,-1e+200,-1e+200,4022810.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2114128098.42,17834934.4896,-2114128098.42,-2101516895.3,-2126739301.54,-2125478181.23,-2102778015.61,2.0,318084888250000.0,0.142857371148,326,0.0714516129032,1.83809210519e-14,0.00145819851194,0.142857142857
720.0,-312.7,-5632.7,-1e+200,-1e+200,-1e+200,-1e+200,4827372.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2120569093.62,21769704.0824,-2120569093.62,-2105175588.24,-2135962599.0,-2134423248.46,-2106714938.77,2.0,473920015836000.0,0.142857459927,422,0.142903225806,1.83809210519e-14,0.0029163988363,0.142857142857
720.0,-489.9,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,4022810.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2132100177.48,13651340.5654,-2132100177.48,-2122447221.99,-2141753132.96,-2140787837.42,-2123412517.54,2.0,186359099233000.0,0.142857371148,343,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-312.7,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,4022810.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2141191794.55,66934708.3615,-2141191794.55,-2093861808.37,-2188521780.73,-2183788782.11,-2098594806.99,2.0,4480255183430000.0,0.142857371148,360,0.142903225806,0.0,0.00145819851194,0.0714285714286
720.0,-578.4,-7858.5,-1e+200,-1e+200,-1e+200,-1e+200,4827372.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2142438419.22,72502528.6728,-2142438419.22,-2091171389.54,-2193705448.9,-2188578745.93,-2096298092.51,2.0,5256616663950000.0,0.142857459927,397,0.142822580645,1.83809210519e-14,0.00291475301303,0.142857142857
720.0,-578.4,-12310.1,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2147443080.65,27275979.6386,-2147443080.65,-2128156050.48,-2166730110.81,-2164801407.8,-2130084753.5,2.0,743979065244000.0,0.0714287743534,459,0.142822580645,1.83809210519e-14,0.00145737741221,0.142857142857
720.0,-667.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,3218248.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2177428654.76,5326978.90585,-2177428654.76,-2173661911.86,-2181195397.67,-2180818723.38,-2174038586.15,2.0,28376704263400.0,0.142857371148,264,0.0714516129032,0.0,0.000729099255972,0.0714285714286
720.0,-667.0,-12310.1,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2191530540.94,18793579.4309,-2191530540.94,-2178241473.48,-2204819608.4,-2203490701.65,-2179570380.23,2.0,353198627826000.0,0.0714287743534,451,0.0714516129032,1.83809210519e-14,0.000729100162178,0.142857142857
720.0,-135.6,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,4827372.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2198068312.35,13364632.8612,-2198068312.35,-2188618089.83,-2207518534.87,-2206573512.62,-2189563112.08,2.0,178613411515000.0,0.142857459927,439,0.142822580645,1.83809210519e-14,0.00291475301303,0.142857142857
720.0,-47.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,4827372.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2215369882.27,8186461.54647,-2215369882.27,-2209581179.79,-2221158584.74,-2220579714.49,-2210160050.04,2.0,67018152651800.0,0.142857459927,448,0.0714516129032,0.0,0.000729099709075,0.0714285714286
720.0,-401.3,-5632.7,-1e+200,-1e+200,-1e+200,-1e+200,4827372.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2219259513.79,15922345.1718,-2219259513.79,-2208000715.54,-2230518312.03,-2229392432.21,-2209126595.37,2.0,253521075769000.0,0.142857459927,414,0.142903225806,1.83809210519e-14,0.0029163988363,0.142857142857
720.0,-401.3,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,4022810.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2231645512.86,9998951.4492,-2231645512.86,-2224575186.48,-2238715839.23,-2238008806.59,-2225282219.12,2.0,99979030083400.0,0.142857371148,352,0.142903225806,0.0,0.00145819851194,0.0714285714286
720.0,-667.0,-7858.5,-1e+200,-1e+200,-1e+200,-1e+200,4827372.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2240092596.89,22526891.088,-2240092596.89,-2224163679.45,-2256021514.34,-2254428622.6,-2225756571.19,2.0,507460822092000.0,0.142857459927,389,0.0714516129032,1.83809210519e-14,0.00145819941815,0.142857142857
720.0,-224.1,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,4827372.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2245650534.64,8543652.33126,-2245650534.64,-2239609260.14,-2251691809.13,-2251087681.68,-2240213387.59,2.0,72993995157500.0,0.142857459927,431,0.142822580645,1.83809210519e-14,0.00291475301303,0.142857142857
720.0,-578.4,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,4022810.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2247679744.98,49122347.0862,-2247679744.98,-2212945000.25,-2282414489.71,-2278941015.24,-2216418474.72,2.0,2413004983260000.0,0.142857371148,335,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-489.9,-5632.7,-1e+200,-1e+200,-1e+200,-1e+200,4827372.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2308389420.85,19692131.4642,-2308389420.85,-2294464981.16,-2322313860.55,-2320921416.58,-2295857425.13,2.0,387780041602000.0,0.142857459927,406,0.142822580645,1.83809210519e-14,0.00291475301303,0.142857142857
720.0,-312.7,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,4827372.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2312513441.24,8287413.419,-2312513441.24,-2306653355.01,-2318373527.46,-2317787518.84,-2307239363.63,2.0,68681221177400.0,0.142857459927,423,0.142903225806,1.83809210519e-14,0.0029163988363,0.142857142857
720.0,-578.4,-10084.3,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2319913231.35,5076528.84859,-2319913231.35,-2316323583.38,-2323502879.33,-2323143914.53,-2316682548.18,2.0,25771145150600.0,0.0714287743534,460,0.142822580645,1.83809210519e-14,0.00145737741221,0.142857142857
720.0,-135.6,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,4827372.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2363809588.14,39201895.0192,-2363809588.14,-2336089662.33,-2391529513.94,-2388757521.36,-2338861654.91,2.0,1536788573090000.0,0.142857459927,440,0.142822580645,0.0,0.00145737650651,0.0714285714286
720.0,-667.0,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,4022810.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2373916626.79,12825893.0663,-2373916626.79,-2364847350.83,-2382985902.75,-2382078975.15,-2365754278.42,2.0,164503532949000.0,0.142857371148,327,0.0714516129032,1.83809210519e-14,0.00145819851194,0.142857142857
720.0,-578.4,-5632.7,-1e+200,-1e+200,-1e+200,-1e+200,4827372.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2382715922.34,9425922.91763,-2382715922.34,-2376050788.33,-2389381056.35,-2388714542.95,-2376717301.73,2.0,88848022849000.0,0.142857459927,398,0.142822580645,1.83809210519e-14,0.00291475301303,0.142857142857
720.0,-489.9,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,4022810.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2389332249.03,24307723.5866,-2389332249.03,-2372144092.84,-2406520405.21,-2404801589.59,-2373862908.46,2.0,590865425961000.0,0.142857371148,344,0.142822580645,0.0,0.00145737560082,0.0714285714286
720.0,-401.3,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,4827372.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2397708762.3,32875050.3579,-2397708762.3,-2374462591.26,-2420954933.34,-2418630316.24,-2376787208.37,2.0,1080768936040000.0,0.142857459927,415,0.142903225806,1.83809210519e-14,0.0029163988363,0.142857142857
720.0,-667.0,-10084.3,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2404686171.21,3476792.4154,-2404686171.21,-2402227707.71,-2407144634.7,-2406898788.35,-2402473554.06,2.0,12088085499800.0,0.0714287743534,452,0.0714516129032,1.83809210519e-14,0.000729100162178,0.142857142857
