smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,co2_location_label,fuel_region_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,PointProbability,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity,prefix,ProbabilityWeight-ft_capacity
720.0,-567.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-86244521135800.0,77434.700132,-86244521135800.0,-86244521081000.0,-86244521190500.0,-86244521185100.0,-86244521086500.0,2.0,5996132784.54,0.000686939667721,1.21719856843e-13,0.0555560781178,0.111290322581,193,0.111103979461
720.0,-498.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-86427189719700.0,45694.0577925,-86427189719700.0,-86427189687400.0,-86427189752000.0,-86427189748800.0,-86427189690600.0,2.0,2087946917.54,0.000681961844042,1.21719856843e-13,0.0555560781178,0.110483870968,294,0.111103979461
720.0,-430.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-87361279598700.0,2867945.48869,-87361279598700.0,-87361277570700.0,-87361281626600.0,-87361281423800.0,-87361277773500.0,2.0,8225111326090.0,0.00136432487641,1.21719856843e-13,0.111112744118,0.110483870968,385,0.111136071887
720.0,-361.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-87482482784100.0,807879.496437,-87482482784100.0,-87482482212900.0,-87482483355400.0,-87482483298200.0,-87482482270000.0,2.0,652669280764.0,0.00137428345215,1.21719856843e-13,0.111112744118,0.111290322581,486,0.111136071887
720.0,-636.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-88357947318100.0,733258.352091,-88357947318100.0,-88357946799600.0,-88357947836600.0,-88357947784800.0,-88357946851500.0,2.0,537667810911.0,0.000686943302245,1.21719856843e-13,0.111112744118,0.111290322581,82,0.0555519897304
720.0,-567.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-88540620499700.0,121340.82738,-88540620499700.0,-88540620413900.0,-88540620585500.0,-88540620576900.0,-88540620422500.0,2.0,14723596389.2,0.00137388660449,1.21719856843e-13,0.111112744118,0.111290322581,183,0.111103979461
720.0,-498.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-88723292791600.0,1220535.26934,-88723292791600.0,-88723291928600.0,-88723293654700.0,-88723293568300.0,-88723292014900.0,2.0,1489706343690.0,0.00136393090446,1.21719856843e-13,0.111112744118,0.110483870968,284,0.111103979461
720.0,-430.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-89657402296300.0,364419.79881,-89657402296300.0,-89657402038600.0,-89657402554000.0,-89657402528200.0,-89657402064400.0,2.0,132801789765.0,0.00136432487641,1.21719856843e-13,0.111112744118,0.110483870968,375,0.111136071887
720.0,-361.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-89778605026700.0,2570437.72408,-89778605026700.0,-89778603209100.0,-89778606844300.0,-89778606662500.0,-89778603390900.0,2.0,6607150093360.0,0.00137428345215,1.21719856843e-13,0.111112744118,0.111290322581,476,0.111136071887
720.0,-636.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-90654072172400.0,468046.087671,-90654072172400.0,-90654071841500.0,-90654072503400.0,-90654072470300.0,-90654071874600.0,2.0,219067140184.0,0.000686943302245,1.21719856843e-13,0.111112744118,0.111290322581,72,0.0555519897304
720.0,-567.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-90836744473600.0,1402142.88502,-90836744473600.0,-90836743482200.0,-90836745465100.0,-90836745365900.0,-90836743581300.0,2.0,1966004670000.0,0.00137388660449,1.21719856843e-13,0.111112744118,0.111290322581,173,0.111103979461
720.0,-498.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-91019417564200.0,437252.460185,-91019417564200.0,-91019417255000.0,-91019417873400.0,-91019417842400.0,-91019417285900.0,2.0,191189713938.0,0.00136393090446,1.21719856843e-13,0.111112744118,0.110483870968,274,0.111103979461
720.0,-430.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-91953504372500.0,966278.707462,-91953504372500.0,-91953503689200.0,-91953505055800.0,-91953504987400.0,-91953503757600.0,2.0,933694540494.0,0.00136431765795,1.21719856843e-13,0.111112156236,0.110483870968,365,0.111136071887
720.0,-361.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-92074711071200.0,253328.274302,-92074711071200.0,-92074710892100.0,-92074711250300.0,-92074711232400.0,-92074710910000.0,2.0,64175214560.7,0.001374276181,1.21719856843e-13,0.111112156236,0.111290322581,466,0.111136071887
720.0,-636.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-92950172405600.0,171175.591997,-92950172405600.0,-92950172284600.0,-92950172526700.0,-92950172514600.0,-92950172296700.0,2.0,29301083295.7,0.000686939667721,1.21719856843e-13,0.111112156236,0.111290322581,62,0.0555519897304
720.0,-567.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-93132847421800.0,42105.0710333,-93132847421800.0,-93132847392000.0,-93132847451500.0,-93132847448500.0,-93132847395000.0,2.0,1772837006.72,0.00137387933544,1.21719856843e-13,0.111112156236,0.111290322581,163,0.111103979461
720.0,-498.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-93315518445100.0,1907924.02438,-93315518445100.0,-93315517096000.0,-93315519794300.0,-93315519659300.0,-93315517230900.0,2.0,3640174082790.0,0.00136392368808,1.21719856843e-13,0.111112156236,0.110483870968,264,0.111103979461
720.0,-430.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-94249603732300.0,4638326.37236,-94249603732300.0,-94249600452500.0,-94249607012100.0,-94249606684100.0,-94249600780500.0,2.0,21514071536500.0,0.00136431765795,1.21719856843e-13,0.111112156236,0.110483870968,355,0.111136071887
720.0,-361.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-94370807170700.0,3994526.19838,-94370807170700.0,-94370804346200.0,-94370809995300.0,-94370809712800.0,-94370804628600.0,2.0,15956239549500.0,0.001374276181,1.21719856843e-13,0.111112156236,0.111290322581,456,0.111136071887
720.0,-636.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-95246273205900.0,679671.656795,-95246273205900.0,-95246272725300.0,-95246273686500.0,-95246273638400.0,-95246272773300.0,2.0,461953561050.0,0.000686939667721,1.21719856843e-13,0.111112156236,0.111290322581,52,0.0555519897304
720.0,-567.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-95428946585700.0,176348.950937,-95428946585700.0,-95428946461000.0,-95428946710400.0,-95428946697900.0,-95428946473400.0,2.0,31098952496.5,0.00137387933544,1.21719856843e-13,0.111112156236,0.111290322581,153,0.111103979461
720.0,-498.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-95611617947600.0,2233518.01509,-95611617947600.0,-95611616368200.0,-95611619526900.0,-95611619369000.0,-95611616526200.0,2.0,4988602723750.0,0.00136392368808,1.21719856843e-13,0.111112156236,0.110483870968,254,0.111103979461
720.0,-430.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-96545705375500.0,1941691.33419,-96545705375500.0,-96545704002500.0,-96545706748500.0,-96545706611200.0,-96545704139800.0,2.0,3770165237260.0,0.00136431765795,1.21719856843e-13,0.111112156236,0.110483870968,345,0.111136071887
720.0,-361.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-96666908258700.0,601403.056797,-96666908258700.0,-96666907833400.0,-96666908683900.0,-96666908641400.0,-96666907875900.0,2.0,361685636725.0,0.001374276181,1.21719856843e-13,0.111112156236,0.111290322581,446,0.111136071887
720.0,-636.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-97542373238800.0,1285329.82808,-97542373238800.0,-97542372329900.0,-97542374147700.0,-97542374056800.0,-97542372420800.0,2.0,1652072766960.0,0.000686939667721,1.21719856843e-13,0.111112156236,0.111290322581,42,0.0555519897304
720.0,-567.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-97725047325400.0,126795.802643,-97725047325400.0,-97725047235800.0,-97725047415100.0,-97725047406100.0,-97725047244700.0,2.0,16077175567.9,0.00137387933544,1.21719856843e-13,0.111112156236,0.111290322581,143,0.111103979461
720.0,-498.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-97907717879600.0,38241.3069984,-97907717879600.0,-97907717852500.0,-97907717906600.0,-97907717903900.0,-97907717855200.0,2.0,1462397560.95,0.00136392368808,1.21719856843e-13,0.111112156236,0.110483870968,244,0.111103979461
720.0,-430.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-98841803219700.0,271442.007744,-98841803219700.0,-98841803027800.0,-98841803411600.0,-98841803392400.0,-98841803047000.0,2.0,73680763568.3,0.00136432487641,1.21719856843e-13,0.111112744118,0.110483870968,335,0.111136071887
720.0,-361.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-98963009283200.0,2824432.9658,-98963009283200.0,-98963007286000.0,-98963011280400.0,-98963011080600.0,-98963007485700.0,2.0,7977421578310.0,0.00137428345215,1.21719856843e-13,0.111112744118,0.111290322581,436,0.111136071887
720.0,-636.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-99838473949500.0,790948.852076,-99838473949500.0,-99838473390200.0,-99838474508700.0,-99838474452800.0,-99838473446100.0,2.0,625600086601.0,0.000686943302245,1.21719856843e-13,0.111112744118,0.111290322581,32,0.0555519897304
720.0,-567.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-100021147652000.0,1404920.68771,-100021147652000.0,-100021146658000.0,-100021148645000.0,-100021148546000.0,-100021146758000.0,2.0,1973802138770.0,0.00137388660449,1.21719856843e-13,0.111112744118,0.111290322581,133,0.111103979461
720.0,-498.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-100203818139000.0,1539444.83602,-100203818139000.0,-100203817050000.0,-100203819227000.0,-100203819118000.0,-100203817159000.0,2.0,2369890403150.0,0.00136393090446,1.21719856843e-13,0.111112744118,0.110483870968,234,0.111103979461
720.0,-430.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-101137930370000.0,3325360.06018,-101137930370000.0,-101137928018000.0,-101137932721000.0,-101137932486000.0,-101137928253000.0,2.0,11058019529800.0,0.00136432487641,1.21719856843e-13,0.111112744118,0.110483870968,325,0.111136071887
720.0,-361.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-101259135780000.0,324702.804154,-101259135780000.0,-101259135550000.0,-101259136009000.0,-101259135987000.0,-101259135573000.0,2.0,105431911025.0,0.00137428345215,1.21719856843e-13,0.111112744118,0.111290322581,426,0.111136071887
720.0,-636.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-102134598856000.0,196131.036538,-102134598856000.0,-102134598718000.0,-102134598995000.0,-102134598981000.0,-102134598731000.0,2.0,38467383493.7,0.000686943302245,1.21719856843e-13,0.111112744118,0.111290322581,22,0.0555519897304
720.0,-567.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-102317271783000.0,664195.741005,-102317271783000.0,-102317271313000.0,-102317272252000.0,-102317272205000.0,-102317271360000.0,2.0,441155982369.0,0.00137388660449,1.21719856843e-13,0.111112744118,0.111290322581,123,0.111103979461
720.0,-498.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-102499944019000.0,703402.867478,-102499944019000.0,-102499943521000.0,-102499944516000.0,-102499944466000.0,-102499943571000.0,2.0,494775593977.0,0.00136393090446,1.21719856843e-13,0.111112744118,0.110483870968,224,0.111103979461
720.0,-430.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-103434031079000.0,4250036.58211,-103434031079000.0,-103434028073000.0,-103434034084000.0,-103434033783000.0,-103434028374000.0,2.0,18062810949300.0,0.00136424547336,1.21719856843e-13,0.11110627741,0.110483870968,315,0.111136071887
720.0,-361.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-103555232510000.0,2256032.16242,-103555232510000.0,-103555230915000.0,-103555234106000.0,-103555233946000.0,-103555231075000.0,2.0,5089681117890.0,0.00137420346952,1.21719856843e-13,0.11110627741,0.111290322581,416,0.111136071887
720.0,-636.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-104430699064000.0,213204.28445,-104430699064000.0,-104430698914000.0,-104430699215000.0,-104430699200000.0,-104430698929000.0,2.0,45456066907.8,0.000686903322476,1.21719856843e-13,0.11110627741,0.111290322581,12,0.0555519897304
720.0,-567.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-104613371514000.0,1113399.20072,-104613371514000.0,-104613370727000.0,-104613372302000.0,-104613372223000.0,-104613370806000.0,2.0,1239657780170.0,0.00137380664495,1.21719856843e-13,0.11110627741,0.111290322581,113,0.111103979461
720.0,-498.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-104796044660000.0,2819052.02683,-104796044660000.0,-104796042667000.0,-104796046654000.0,-104796046454000.0,-104796042866000.0,2.0,7947054329960.0,0.00136385152434,1.21719856843e-13,0.11110627741,0.110483870968,214,0.111103979461
720.0,-430.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-105729887326000.0,3702748.73873,-105729887326000.0,-105729884708000.0,-105729889944000.0,-105729889682000.0,-105729884969000.0,2.0,13710348222200.0,0.000682086644385,1.21719856843e-13,0.0555501992922,0.110483870968,305,0.111136071887
720.0,-361.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-105851087556000.0,752897.447443,-105851087556000.0,-105851087024000.0,-105851088089000.0,-105851088036000.0,-105851087077000.0,2.0,566854566366.0,0.000687065379015,1.21719856843e-13,0.0555501992922,0.111290322581,406,0.111136071887
720.0,-636.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-106726556399000.0,300186.992205,-106726556399000.0,-106726556187000.0,-106726556611000.0,-106726556590000.0,-106726556208000.0,2.0,90112230289.4,0.000343433488615,1.21719856843e-13,0.0555501992922,0.111290322581,2,0.0555519897304
720.0,-567.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-106909228983000.0,132824.81603,-106909228983000.0,-106909228889000.0,-106909229077000.0,-106909229068000.0,-106909228899000.0,2.0,17642431753.5,0.000686866977231,1.21719856843e-13,0.0555501992922,0.111290322581,103,0.111103979461
720.0,-498.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-107091900001000.0,370745.752852,-107091900001000.0,-107091899739000.0,-107091900263000.0,-107091900237000.0,-107091899765000.0,2.0,137452413258.0,0.000681889680294,1.21719856843e-13,0.0555501992922,0.110483870968,204,0.111103979461
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-191465690726000.0,1862441.30312,-191465690726000.0,-191465689409000.0,-191465692043000.0,-191465691911000.0,-191465689540000.0,2.0,3468687607580.0,0.000681961844042,1.21719856843e-13,0.0555560781178,0.110483870968,295,0.111103979461
720.0,-361.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-191648363708000.0,2244715.5813,-191648363708000.0,-191648362121000.0,-191648365296000.0,-191648365137000.0,-191648362280000.0,2.0,5038748040950.0,0.000687138090502,1.21719856843e-13,0.0555560781178,0.111290322581,396,0.111136071887
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-191769564388000.0,4027625.69003,-191769564388000.0,-191769561540000.0,-191769567236000.0,-191769566952000.0,-191769561825000.0,2.0,16221768699000.0,0.000687138090502,1.21719856843e-13,0.0555560781178,0.111290322581,497,0.111136071887
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-192645032630000.0,123890.013617,-192645032630000.0,-192645032543000.0,-192645032718000.0,-192645032709000.0,-192645032551000.0,2.0,15348735474.1,0.00034346983386,1.21719856843e-13,0.0555560781178,0.111290322581,93,0.0555519897304
720.0,-498.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-192827706599000.0,627344.318676,-192827706599000.0,-192827706155000.0,-192827707043000.0,-192827706998000.0,-192827706200000.0,2.0,393560894176.0,0.000681961844042,1.21719856843e-13,0.0555560781178,0.110483870968,194,0.111103979461
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-193761793712000.0,1670095.70749,-193761793712000.0,-193761792531000.0,-193761794893000.0,-193761794775000.0,-193761792649000.0,2.0,2789219672190.0,0.00136393090446,1.21719856843e-13,0.111112744118,0.110483870968,285,0.111103979461
720.0,-361.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-193944465469000.0,1505615.99687,-193944465469000.0,-193944464405000.0,-193944466534000.0,-193944466427000.0,-193944464511000.0,2.0,2266879530030.0,0.00137428345215,1.21719856843e-13,0.111112744118,0.111290322581,386,0.111136071887
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-194065666277000.0,4423104.85589,-194065666277000.0,-194065663149000.0,-194065669404000.0,-194065669091000.0,-194065663462000.0,2.0,19563856566200.0,0.00137428345215,1.21719856843e-13,0.111112744118,0.111290322581,487,0.111136071887
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-194941133606000.0,28281.2660436,-194941133606000.0,-194941133586000.0,-194941133626000.0,-194941133624000.0,-194941133588000.0,2.0,799830009.031,0.000686943302245,1.21719856843e-13,0.111112744118,0.111290322581,83,0.0555519897304
720.0,-498.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-195123806787000.0,1170335.17358,-195123806787000.0,-195123805959000.0,-195123807614000.0,-195123807532000.0,-195123806042000.0,2.0,1369684418520.0,0.00136393090446,1.21719856843e-13,0.111112744118,0.110483870968,184,0.111103979461
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-196057917788000.0,610900.92613,-196057917788000.0,-196057917356000.0,-196057918219000.0,-196057918176000.0,-196057917399000.0,2.0,373199941547.0,0.00136393090446,1.21719856843e-13,0.111112744118,0.110483870968,275,0.111103979461
720.0,-361.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-196240588592000.0,2770138.98695,-196240588592000.0,-196240586633000.0,-196240590551000.0,-196240590355000.0,-196240586829000.0,2.0,7673670007010.0,0.00137428345215,1.21719856843e-13,0.111112744118,0.111290322581,376,0.111136071887
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-196361793092000.0,216058.001691,-196361793092000.0,-196361792940000.0,-196361793245000.0,-196361793230000.0,-196361792955000.0,2.0,46681060094.5,0.00137428345215,1.21719856843e-13,0.111112744118,0.111290322581,477,0.111136071887
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-197237258082000.0,316322.362409,-197237258082000.0,-197237257858000.0,-197237258305000.0,-197237258283000.0,-197237257880000.0,2.0,100059836960.0,0.000686943302245,1.21719856843e-13,0.111112744118,0.111290322581,73,0.0555519897304
720.0,-498.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-197419931123000.0,956846.267603,-197419931123000.0,-197419930447000.0,-197419931800000.0,-197419931732000.0,-197419930514000.0,2.0,915554779825.0,0.00136393090446,1.21719856843e-13,0.111112744118,0.110483870968,174,0.111103979461
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-198354020672000.0,1963435.30965,-198354020672000.0,-198354019284000.0,-198354022061000.0,-198354021922000.0,-198354019423000.0,2.0,3855078215180.0,0.00136392368808,1.21719856843e-13,0.111112156236,0.110483870968,265,0.111103979461
720.0,-361.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-198536692435000.0,2370637.81981,-198536692435000.0,-198536690759000.0,-198536694112000.0,-198536693944000.0,-198536690927000.0,2.0,5619923672710.0,0.001374276181,1.21719856843e-13,0.111112156236,0.111290322581,366,0.111136071887
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-198657890234000.0,2009380.23567,-198657890234000.0,-198657888814000.0,-198657891655000.0,-198657891513000.0,-198657888956000.0,2.0,4037608931500.0,0.001374276181,1.21719856843e-13,0.111112156236,0.111290322581,467,0.111136071887
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-199533359921000.0,931550.516875,-199533359921000.0,-199533359263000.0,-199533360580000.0,-199533360514000.0,-199533359329000.0,2.0,867786365490.0,0.000686939667721,1.21719856843e-13,0.111112156236,0.111290322581,63,0.0555519897304
720.0,-498.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-199716031054000.0,586185.776361,-199716031054000.0,-199716030640000.0,-199716031469000.0,-199716031427000.0,-199716030681000.0,2.0,343613764408.0,0.00136392368808,1.21719856843e-13,0.111112156236,0.110483870968,164,0.111103979461
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-200650120008000.0,536124.604991,-200650120008000.0,-200650119629000.0,-200650120387000.0,-200650120349000.0,-200650119666000.0,2.0,287429592077.0,0.00136392368808,1.21719856843e-13,0.111112156236,0.110483870968,255,0.111103979461
720.0,-361.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-200832794311000.0,1744916.17861,-200832794311000.0,-200832793077000.0,-200832795545000.0,-200832795421000.0,-200832793200000.0,2.0,3044732470390.0,0.001374276181,1.21719856843e-13,0.111112156236,0.111290322581,356,0.111136071887
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-200953989263000.0,3335895.10048,-200953989263000.0,-200953986904000.0,-200953991622000.0,-200953991386000.0,-200953987140000.0,2.0,11128196121400.0,0.001374276181,1.21719856843e-13,0.111112156236,0.111290322581,457,0.111136071887
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-201829458277000.0,129790.642929,-201829458277000.0,-201829458185000.0,-201829458369000.0,-201829458360000.0,-201829458194000.0,2.0,16845610992.0,0.000686939667721,1.21719856843e-13,0.111112156236,0.111290322581,53,0.0555519897304
720.0,-498.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-202012132722000.0,504592.990045,-202012132722000.0,-202012132365000.0,-202012133079000.0,-202012133043000.0,-202012132401000.0,2.0,254614085603.0,0.00136392368808,1.21719856843e-13,0.111112156236,0.110483870968,154,0.111103979461
