smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,co2_location_label,fuel_region_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-meoh_capacity,PointProbability,ProbabilityWeight,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity
480.0,-318.4,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1840590351.9,1057793.02094,-1840590351.9,-1839842379.28,-1841338324.51,-1841263527.25,-1839917176.54,2.0,1118926075160.0,87,0.142857142857,1.07010398565e-12,0.00291595300158,0.142844106523,0.142894736842
480.0,-209.9,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1845789899.65,5731349.53567,-1845789899.65,-1841737223.53,-1849842575.77,-1849437308.16,-1842142491.14,2.0,32848367500000.0,104,0.0714285714286,0.0,0.00145663398099,0.142844106523,0.142763157895
480.0,-427.0,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1846838158.32,15253.6617042,-1846838158.32,-1846827372.35,-1846848944.29,-1846847865.69,-1846828450.95,2.0,232674195.386,134,0.142857142857,1.07010398565e-12,0.00145817467351,0.14286352234,0.0714473684211
480.0,-155.6,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1849273313.93,6999992.78748,-1849273313.93,-1844323571.56,-1854223056.3,-1853728082.06,-1844818545.8,2.0,48999899024700.0,368,0.0714285714286,0.0,0.00145817467351,0.14286352234,0.142894736842
480.0,-264.1,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1854275391.91,58753.7420531,-1854275391.91,-1854233846.74,-1854316937.08,-1854312782.56,-1854238001.26,2.0,3452002205.24,351,0.142857142857,1.07010398565e-12,0.00291366394246,0.14286352234,0.142763157895
480.0,-209.9,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1854640933.12,393151.989068,-1854640933.12,-1854362932.69,-1854918933.56,-1854891133.52,-1854390732.73,2.0,154568486508.0,40,0.0714285714286,0.0,0.000728208095864,0.0714113745622,0.142763157895
480.0,-318.4,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1857588904.26,316731.71456,-1857588904.26,-1857364941.12,-1857812867.41,-1857790471.09,-1857387337.43,2.0,100318979008.0,151,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-318.4,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1865771771.16,374613.435963,-1865771771.16,-1865506879.46,-1866036662.86,-1866010173.69,-1865533368.63,2.0,140335226404.0,23,0.142857142857,1.07010398565e-12,0.0014577585108,0.0714113745622,0.142894736842
480.0,-427.0,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1866840705.3,1038370.86268,-1866840705.3,-1866106466.22,-1867574944.37,-1867501520.47,-1866179890.13,2.0,1078214048470.0,198,0.142857142857,1.07010398565e-12,0.00145815485623,0.142861580758,0.0714473684211
480.0,-209.9,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1866859286.1,2371274.27851,-1866859286.1,-1865182541.98,-1868536030.22,-1868368355.81,-1865350216.39,2.0,5622941703940.0,168,0.0714285714286,0.0,0.00145683197123,0.14286352234,0.142763157895
480.0,-427.0,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1869598877.08,2393101.04916,-1869598877.08,-1867906699.1,-1871291055.06,-1871121837.26,-1868075916.9,2.0,5726932631510.0,6,0.142857142857,1.07010398565e-12,0.0007288792554,0.0714113745622,0.0714473684211
480.0,-318.4,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1881147679.89,1923715.69767,-1881147679.89,-1879787407.48,-1882507952.31,-1882371925.07,-1879923434.72,2.0,3700682085450.0,215,0.142857142857,1.07010398565e-12,0.00291630971247,0.142861580758,0.142894736842
480.0,-427.0,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1881695734.16,872529.571626,-1881695734.16,-1881078762.58,-1882312705.73,-1882251008.57,-1881140459.74,2.0,761307853362.0,262,0.142857142857,1.07010398565e-12,0.00145817467351,0.14286352234,0.0714473684211
480.0,-209.9,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1884069281.18,2701547.9798,-1884069281.18,-1882158998.28,-1885979564.08,-1885788535.79,-1882350026.57,2.0,7298361487140.0,232,0.0714285714286,0.0,0.0014568121722,0.142861580758,0.142763157895
480.0,-209.9,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1895855428.4,4581818.60342,-1895855428.4,-1892615593.39,-1899095263.4,-1898771279.9,-1892939576.89,2.0,20993061714700.0,296,0.0714285714286,0.0,0.00145683197123,0.14286352234,0.142763157895
480.0,-318.4,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1897831336.15,232580.686131,-1897831336.15,-1897666876.77,-1897995795.54,-1897979349.6,-1897683322.71,2.0,54093775561.3,279,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-427.0,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1901465638.62,1239162.05792,-1901465638.62,-1900589418.72,-1902341858.51,-1902254236.52,-1900677040.71,2.0,1535522605800.0,326,0.142857142857,1.07010398565e-12,0.00145817467351,0.14286352234,0.0714473684211
480.0,-372.7,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1909122778.03,1025429.42667,-1909122778.03,-1908397689.92,-1909847866.13,-1909775357.32,-1908470198.73,2.0,1051505509080.0,79,0.142857142857,1.07010398565e-12,0.00291595300158,0.142844106523,0.142894736842
480.0,-264.1,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1910077377.3,71089.2319044,-1910077377.3,-1910027109.62,-1910127644.98,-1910122618.21,-1910032136.39,2.0,5053678892.76,96,0.0714285714286,0.0,0.00145663398099,0.142844106523,0.142763157895
480.0,-318.4,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1910859329.02,490322.754471,-1910859329.02,-1910512618.47,-1911206039.56,-1911171368.51,-1910547289.53,2.0,240416403552.0,343,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-427.0,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,220742.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1913748807.47,169202.788559,-1913748807.47,-1913629163.03,-1913868451.91,-1913856487.46,-1913641127.47,2.0,28629583656.1,390,0.142857142857,1.07010398565e-12,0.00145815485623,0.142861580758,0.0714473684211
480.0,-209.9,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1915367003.7,5955124.83986,-1915367003.7,-1911156094.55,-1919577912.86,-1919156821.94,-1911577185.46,2.0,35463511858400.0,360,0.0714285714286,0.0,0.00145683197123,0.14286352234,0.142763157895
480.0,-264.1,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1916940567.19,1245631.60915,-1916940567.19,-1916059772.63,-1917821361.74,-1917733282.29,-1916147852.08,2.0,1551598105710.0,32,0.0714285714286,0.0,0.000728208095864,0.0714113745622,0.142763157895
480.0,-372.7,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1921295403.18,2424600.28073,-1921295403.18,-1919580951.88,-1923009854.48,-1922838409.35,-1919752397.01,2.0,5878686521330.0,143,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-372.7,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1930857581.66,2209936.77561,-1930857581.66,-1929294920.38,-1932420242.94,-1932263976.81,-1929451186.5,2.0,4883820552210.0,15,0.142857142857,1.07010398565e-12,0.0014577585108,0.0714113745622,0.142894736842
480.0,-264.1,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1931342563.06,4840252.68615,-1931342563.06,-1927919987.56,-1934765138.55,-1934422881.0,-1928262245.11,2.0,23428046065800.0,160,0.0714285714286,0.0,0.00145683197123,0.14286352234,0.142763157895
480.0,-372.7,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1941669755.68,1674328.81601,-1941669755.68,-1940485826.42,-1942853684.94,-1942735292.01,-1940604219.35,2.0,2803376984120.0,207,0.142857142857,1.07010398565e-12,0.00291630971247,0.142861580758,0.142894736842
480.0,-264.1,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1946891279.4,39393.5178911,-1946891279.4,-1946863423.97,-1946919134.82,-1946916349.28,-1946866209.52,2.0,1551849251.84,224,0.0714285714286,0.0,0.0014568121722,0.142861580758,0.142763157895
480.0,-372.7,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1956289976.41,3334795.12513,-1956289976.41,-1953931920.16,-1958648032.65,-1958412227.03,-1954167725.78,2.0,11120858526600.0,271,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-264.1,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1958683305.46,1200466.60865,-1958683305.46,-1957834447.38,-1959532163.54,-1959447277.73,-1957919333.19,2.0,1441120078490.0,288,0.0714285714286,0.0,0.00145683197123,0.14286352234,0.142763157895
480.0,-427.0,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1966904720.93,630604.821179,-1966904720.93,-1966458815.99,-1967350625.88,-1967306035.38,-1966503406.48,2.0,397662440494.0,71,0.142857142857,1.07010398565e-12,0.00145797650079,0.142844106523,0.0714473684211
480.0,-372.7,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1972684515.88,3260066.88379,-1972684515.88,-1970379300.48,-1974989731.28,-1974759209.74,-1970609822.02,2.0,10628036086800.0,335,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-318.4,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1973130002.72,2329969.8252,-1973130002.72,-1971482465.25,-1974777540.18,-1974612786.43,-1971647219.0,2.0,5428759386360.0,88,0.0714285714286,0.0,0.00145797650079,0.142844106523,0.142894736842
480.0,-264.1,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1978496171.48,1956219.59431,-1978496171.48,-1977112915.34,-1979879427.62,-1979741102.01,-1977251240.96,2.0,3826795101160.0,352,0.0714285714286,0.0,0.00145683197123,0.14286352234,0.142763157895
480.0,-427.0,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1980205539.62,4556407.65076,-1980205539.62,-1976983672.88,-1983427406.37,-1983105219.7,-1977305859.55,2.0,20760850679900.0,135,0.142857142857,1.07010398565e-12,0.00145817467351,0.14286352234,0.0714473684211
480.0,-318.4,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1986368476.62,1404028.563,-1986368476.62,-1985375678.5,-1987361274.74,-1987261994.92,-1985474958.31,2.0,1971296205720.0,24,0.0714285714286,0.0,0.0007288792554,0.0714113745622,0.142894736842
480.0,-318.4,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1986733283.8,1774678.60796,-1986733283.8,-1985478396.53,-1987988171.08,-1987862682.35,-1985603885.25,2.0,3149484161560.0,152,0.0714285714286,0.0,0.00145817467351,0.14286352234,0.142894736842
480.0,-427.0,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1995137605.89,3433891.9481,-1995137605.89,-1992709477.61,-1997565734.17,-1997322921.34,-1992952290.44,2.0,11791613911200.0,7,0.142857142857,1.07010398565e-12,0.0007288792554,0.0714113745622,0.0714473684211
480.0,-427.0,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2000821682.3,2927020.1376,-2000821682.3,-1998751966.52,-2002891398.09,-2002684426.51,-1998958938.1,2.0,8567446885940.0,199,0.142857142857,1.07010398565e-12,0.00145815485623,0.142861580758,0.0714473684211
480.0,-318.4,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2007325757.17,7169149.23325,-2007325757.17,-2002256403.13,-2012395111.21,-2011888175.8,-2002763338.54,2.0,51396700728600.0,216,0.0714285714286,0.0,0.00145815485623,0.142861580758,0.142894736842
480.0,-427.0,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2015571902.65,125378.665865,-2015571902.65,-2015483246.54,-2015660558.75,-2015651693.14,-2015492112.15,2.0,15719809854.0,263,0.142857142857,1.07010398565e-12,0.00145817467351,0.14286352234,0.0714473684211
480.0,-318.4,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2024823378.31,2669087.1203,-2024823378.31,-2022936048.71,-2026710707.91,-2026521974.95,-2023124781.67,2.0,7124026055760.0,280,0.0714285714286,0.0,0.00145817467351,0.14286352234,0.142894736842
480.0,-372.7,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2035679840.79,4574401.91635,-2035679840.79,-2032445250.18,-2038914431.41,-2038590972.35,-2032768709.24,2.0,20925152892300.0,80,0.0714285714286,0.0,0.00145797650079,0.142844106523,0.142894736842
480.0,-427.0,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2036021960.4,3479623.69286,-2036021960.4,-2033561494.89,-2038482425.91,-2038236379.36,-2033807541.44,2.0,12107781043900.0,327,0.142857142857,1.07010398565e-12,0.00145817467351,0.14286352234,0.0714473684211
480.0,-318.4,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2039574741.24,2787478.63945,-2039574741.24,-2037603696.2,-2041545786.29,-2041348681.79,-2037800800.7,2.0,7770037165400.0,344,0.0714285714286,0.0,0.00145817467351,0.14286352234,0.142894736842
480.0,-372.7,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2042440092.85,352085.729216,-2042440092.85,-2042191130.64,-2042689055.05,-2042664158.83,-2042216026.86,2.0,123964360717.0,16,0.0714285714286,0.0,0.0007288792554,0.0714113745622,0.142894736842
480.0,-372.7,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2052762946.61,597848.778153,-2052762946.61,-2052340203.68,-2053185689.53,-2053143415.24,-2052382477.97,2.0,357423161539.0,144,0.0714285714286,0.0,0.00145817467351,0.14286352234,0.142894736842
480.0,-427.0,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,220742.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2053318364.25,3984835.25377,-2053318364.25,-2050500660.22,-2056136068.28,-2055854297.88,-2050782430.63,2.0,15878911999700.0,391,0.142857142857,1.07010398565e-12,0.00145815485623,0.142861580758,0.0714473684211
480.0,-372.7,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2071264507.29,3604229.68238,-2071264507.29,-2068715932.04,-2073813082.54,-2073558225.01,-2068970789.56,2.0,12990471603400.0,208,0.0714285714286,0.0,0.00145815485623,0.142861580758,0.142894736842
480.0,-372.7,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2087806089.32,2605150.59633,-2087806089.32,-2085963969.67,-2089648208.98,-2089463997.01,-2086148181.64,2.0,6786809629560.0,272,0.0714285714286,0.0,0.00145817467351,0.14286352234,0.142894736842
480.0,-427.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2103295029.6,1034795.95975,-2103295029.6,-2102563318.36,-2104026740.84,-2103953569.71,-2102636489.48,2.0,1070802678320.0,72,0.0714285714286,0.0,0.000728988250394,0.142844106523,0.0714473684211
480.0,-372.7,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2104819690.06,8385966.7349,-2104819690.06,-2098889916.12,-2110749464.01,-2110156486.61,-2099482893.51,2.0,70324438078900.0,336,0.0714285714286,0.0,0.00145817467351,0.14286352234,0.142894736842
480.0,-427.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2108021306.86,5100366.97422,-2108021306.86,-2104414802.79,-2111627810.93,-2111267160.53,-2104775453.19,2.0,26013743271700.0,8,0.0714285714286,0.0,0.0003644396277,0.0714113745622,0.0714473684211
480.0,-427.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2122029297.71,1734871.08583,-2122029297.71,-2120802558.6,-2123256036.82,-2123133362.91,-2120925232.52,2.0,3009777684440.0,136,0.0714285714286,0.0,0.000729087336753,0.14286352234,0.0714473684211
480.0,-427.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2136091126.58,5080206.6988,-2136091126.58,-2132498877.97,-2139683375.19,-2139324150.33,-2132858102.83,2.0,25808500102600.0,200,0.0714285714286,0.0,0.000729077428117,0.142861580758,0.0714473684211
480.0,-427.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2153475738.55,5499674.63478,-2153475738.55,-2149586881.32,-2157364595.78,-2156975710.05,-2149975767.04,2.0,30246421088500.0,264,0.0714285714286,0.0,0.000729087336753,0.14286352234,0.0714473684211
480.0,-427.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2168989430.76,4608709.1419,-2168989430.76,-2165730581.27,-2172248280.24,-2171922395.29,-2166056466.22,2.0,21240199954600.0,328,0.0714285714286,0.0,0.000729087336753,0.14286352234,0.0714473684211
480.0,-372.7,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-22706300375.1,573660.874765,-22706300375.1,-22705894735.6,-22706706014.6,-22706665450.6,-22705935299.5,2.0,329086799237.0,10,0.142857142857,1.07010398565e-12,0.0014577585108,0.0714113745622,0.142894736842
480.0,-372.7,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-22723918383.0,1923143.45559,-22723918383.0,-22722558515.3,-22725278250.8,-22725142264.0,-22722694502.0,2.0,3698480750760.0,74,0.142857142857,1.07010398565e-12,0.00291595300158,0.142844106523,0.142894736842
480.0,-372.7,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-22740879001.1,798511.76749,-22740879001.1,-22740314368.0,-22741443634.2,-22741387170.9,-22740370831.3,2.0,637621042820.0,138,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-372.7,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-22756841954.2,1448847.33936,-22756841954.2,-22755817464.4,-22757866444.0,-22757763995.0,-22755919913.4,2.0,2099158612780.0,202,0.142857142857,1.07010398565e-12,0.00291630971247,0.142861580758,0.142894736842
480.0,-372.7,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-22775269141.7,44162.3635651,-22775269141.7,-22775237914.2,-22775300369.2,-22775297246.5,-22775241036.9,2.0,1950314355.66,266,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-372.7,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-22791808058.4,799110.084265,-22791808058.4,-22791243002.3,-22792373114.6,-22792316609.0,-22791299507.9,2.0,638576926774.0,330,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-318.4,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-44852079909.2,839475.691188,-44852079909.2,-44851486310.3,-44852673508.2,-44852614148.3,-44851545670.2,2.0,704719436096.0,19,0.142857142857,1.07010398565e-12,0.0014577585108,0.0714113745622,0.142894736842
480.0,-318.4,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-44866440611.0,494546.466611,-44866440611.0,-44866090913.9,-44866790308.2,-44866755338.5,-44866125883.6,2.0,244576207637.0,83,0.142857142857,1.07010398565e-12,0.00291595300158,0.142844106523,0.142894736842
480.0,-318.4,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-44885459521.4,373375.524905,-44885459521.4,-44885195505.0,-44885723537.8,-44885697136.1,-44885221906.7,2.0,139409282598.0,147,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-318.4,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-44903462510.5,1488318.9404,-44903462510.5,-44902410110.1,-44904514910.9,-44904409670.9,-44902515350.1,2.0,2215093268350.0,211,0.142857142857,1.07010398565e-12,0.00291630971247,0.142861580758,0.142894736842
480.0,-318.4,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-44917450054.3,1617171.42403,-44917450054.3,-44916306541.4,-44918593567.2,-44918479215.9,-44916420892.7,2.0,2615243414710.0,275,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-318.4,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-44937176260.8,2082024.60006,-44937176260.8,-44935704047.1,-44938648474.5,-44938501253.2,-44935851268.5,2.0,4334826435270.0,339,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-264.1,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-66992760530.3,1066399.60026,-66992760530.3,-66992006471.9,-66993514588.7,-66993439182.9,-66992081877.8,2.0,1137208107440.0,28,0.142857142857,1.07010398565e-12,0.00145641619173,0.0714113745622,0.142763157895
480.0,-264.1,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-67009702759.1,2126978.24541,-67009702759.1,-67008198758.4,-67011206759.9,-67011056359.8,-67008349158.5,2.0,4524036456440.0,92,0.142857142857,1.07010398565e-12,0.00291326796198,0.142844106523,0.142763157895
480.0,-264.1,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-67027171750.4,1357948.22366,-67027171750.4,-67026211536.0,-67028131964.8,-67028035943.4,-67026307557.5,2.0,1844023378140.0,156,0.142857142857,1.07010398565e-12,0.00291366394246,0.14286352234,0.142763157895
480.0,-264.1,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-67044524999.5,1525328.68786,-67044524999.5,-67043446429.3,-67045603569.8,-67045495712.8,-67043554286.3,2.0,2326627606010.0,220,0.142857142857,1.07010398565e-12,0.00291362434441,0.142861580758,0.142763157895
480.0,-264.1,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-67061463321.4,2413843.54736,-67061463321.4,-67059756476.3,-67063170166.6,-67062999482.1,-67059927160.8,2.0,5826640671120.0,284,0.142857142857,1.07010398565e-12,0.00291366394246,0.14286352234,0.142763157895
480.0,-264.1,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-67077544097.9,1389017.17012,-67077544097.9,-67076561914.4,-67078526281.4,-67078428063.0,-67076660132.8,2.0,1929368698880.0,348,0.142857142857,1.07010398565e-12,0.00291366394246,0.14286352234,0.142763157895
480.0,-209.9,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83788856400400.0,1684394.6551,-83788856400400.0,-83788855209400.0,-83788857591500.0,-83788857472400.0,-83788855328500.0,2.0,2837185354110.0,36,0.142857142857,1.07010398565e-12,0.00145641619173,0.0714113745622,0.142763157895
480.0,-209.9,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83788872190500.0,519566.075573,-83788872190500.0,-83788871823100.0,-83788872557900.0,-83788872521200.0,-83788871859900.0,2.0,269948906887.0,100,0.142857142857,1.07010398565e-12,0.00291326796198,0.142844106523,0.142763157895
