npp_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-meoh_capacity,ProbabilityWeight-htse_capacity,prefix,PointProbability
1193.0,-600.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-240935537083000.0,719710.539717,-240935537083000.0,-240935536574000.0,-240935537591000.0,-240935537541000.0,-240935536625000.0,2.0,517983260979.0,0.00781205308962,0.124992849434,0.25,0.25,12,1.21200144652e-13
1193.0,-600.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,131111.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-240935599536000.0,2987622.62639,-240935599536000.0,-240935597423000.0,-240935601648000.0,-240935601437000.0,-240935597634000.0,2.0,8925888957750.0,0.0156247020597,0.249995232956,0.25,0.25,37,1.21200144652e-13
1193.0,-600.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,262222.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-240935655996000.0,1940858.89273,-240935655996000.0,-240935654623000.0,-240935657368000.0,-240935657231000.0,-240935654761000.0,2.0,3766933241490.0,0.0156252979403,0.250004767044,0.25,0.25,62,1.21200144652e-13
1193.0,-600.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,393333.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-240935711951000.0,809034.809481,-240935711951000.0,-240935711379000.0,-240935712523000.0,-240935712466000.0,-240935711436000.0,2.0,654537322952.0,0.0156252979403,0.250004767044,0.25,0.25,87,1.21200144652e-13
1193.0,-600.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,524444.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-240935766716000.0,3538488.7063,-240935766716000.0,-240935764214000.0,-240935769218000.0,-240935768968000.0,-240935764464000.0,2.0,12520902324600.0,0.00781264897013,0.125002383522,0.25,0.25,112,1.21200144652e-13
1193.0,-400.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-246658762493000.0,3209361.34719,-246658762493000.0,-246658760223000.0,-246658764762000.0,-246658764535000.0,-246658760450000.0,2.0,10300000256800.0,0.00781284756262,0.124992849434,0.250025424591,0.25,18,1.21200144652e-13
1193.0,-400.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,131111.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-246658816744000.0,826751.480369,-246658816744000.0,-246658816160000.0,-246658817329000.0,-246658817270000.0,-246658816218000.0,2.0,683518010292.0,0.0156262910664,0.249995232956,0.250025424591,0.25,43,1.21200144652e-13
1193.0,-400.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,262222.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-246658877338000.0,8841475.94124,-246658877338000.0,-246658871086000.0,-246658883589000.0,-246658882964000.0,-246658871711000.0,2.0,78171696819600.0,0.0156268870075,0.250004767044,0.250025424591,0.25,68,1.21200144652e-13
1193.0,-400.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,393333.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-246658941759000.0,3192913.64571,-246658941759000.0,-246658939501000.0,-246658944017000.0,-246658943791000.0,-246658939727000.0,2.0,10194697549000.0,0.0156268870075,0.250004767044,0.250025424591,0.25,93,1.21200144652e-13
1193.0,-400.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,524444.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-246658997704000.0,302885.698382,-246658997704000.0,-246658997490000.0,-246658997918000.0,-246658997897000.0,-246658997511000.0,2.0,91739746284.1,0.00781344350374,0.125002383522,0.250025424591,0.25,118,1.21200144652e-13
1193.0,-200.0,-9833.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-252381972662000.0,6549436.04536,-252381972662000.0,-252381968031000.0,-252381977294000.0,-252381976830000.0,-252381968494000.0,2.0,42895112512300.0,0.00390602654481,0.124992849434,0.25,0.125,24,1.21200144652e-13
1193.0,-200.0,-9833.0,-1e+200,-1e+200,-1e+200,-1e+200,131111.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-252382027168000.0,8480255.5686,-252382027168000.0,-252382021171000.0,-252382033164000.0,-252382032565000.0,-252382021771000.0,2.0,71914734508700.0,0.00781235102987,0.249995232956,0.25,0.125,49,1.21200144652e-13
1193.0,-200.0,-9833.0,-1e+200,-1e+200,-1e+200,-1e+200,262222.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-252382085039000.0,1843292.12228,-252382085039000.0,-252382083736000.0,-252382086343000.0,-252382086212000.0,-252382083866000.0,2.0,3397725848080.0,0.00781264897013,0.250004767044,0.25,0.125,74,1.21200144652e-13
1193.0,-200.0,-9833.0,-1e+200,-1e+200,-1e+200,-1e+200,393333.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-252382146638000.0,3149203.3539,-252382146638000.0,-252382144411000.0,-252382148865000.0,-252382148642000.0,-252382144634000.0,2.0,9917481764190.0,0.00781264897013,0.250004767044,0.25,0.125,99,1.21200144652e-13
1193.0,-200.0,-9833.0,-1e+200,-1e+200,-1e+200,-1e+200,524444.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-252382198428000.0,1419077.28588,-252382198428000.0,-252382197424000.0,-252382199431000.0,-252382199331000.0,-252382197525000.0,2.0,2013780343310.0,0.00390632448506,0.125002383522,0.25,0.125,124,1.21200144652e-13
1193.0,-600.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-499041834077000.0,5649682.9051,-499041834077000.0,-499041830082000.0,-499041838072000.0,-499041837673000.0,-499041830482000.0,2.0,31918916928200.0,0.0039056293083,0.124992849434,0.124987287705,0.25,11,1.21200144652e-13
1193.0,-600.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,131111.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-499041888318000.0,3445941.22285,-499041888318000.0,-499041885881000.0,-499041890754000.0,-499041890511000.0,-499041886125000.0,2.0,11874510911400.0,0.00781155652656,0.249995232956,0.124987287705,0.25,36,1.21200144652e-13
1193.0,-600.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,262222.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-499041940822000.0,5305943.00758,-499041940822000.0,-499041937070000.0,-499041944574000.0,-499041944199000.0,-499041937445000.0,2.0,28153031199700.0,0.00781185443652,0.250004767044,0.124987287705,0.25,61,1.21200144652e-13
1193.0,-600.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,393333.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-499042000688000.0,2942717.41251,-499042000688000.0,-499041998607000.0,-499042002769000.0,-499042002561000.0,-499041998815000.0,2.0,8659585769880.0,0.00781185443652,0.250004767044,0.124987287705,0.25,86,1.21200144652e-13
1193.0,-600.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,524444.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-499042057885000.0,195769.539245,-499042057885000.0,-499042057746000.0,-499042058023000.0,-499042058009000.0,-499042057760000.0,2.0,38325712496.3,0.00390592721826,0.125002383522,0.124987287705,0.25,111,1.21200144652e-13
1193.0,-400.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-504817563173000.0,2063729.41305,-504817563173000.0,-504817561714000.0,-504817564633000.0,-504817564487000.0,-504817561860000.0,2.0,4258979090280.0,0.00781205308962,0.124992849434,0.25,0.25,17,1.21200144652e-13
1193.0,-400.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,131111.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-504817623194000.0,525769.291345,-504817623194000.0,-504817622822000.0,-504817623565000.0,-504817623528000.0,-504817622859000.0,2.0,276433347722.0,0.0156247020597,0.249995232956,0.25,0.25,42,1.21200144652e-13
1193.0,-400.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,262222.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-504817677148000.0,1330919.65392,-504817677148000.0,-504817676207000.0,-504817678089000.0,-504817677995000.0,-504817676301000.0,2.0,1771347125190.0,0.0156252979403,0.250004767044,0.25,0.25,67,1.21200144652e-13
1193.0,-400.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,393333.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-504817733198000.0,281308.600119,-504817733198000.0,-504817733000000.0,-504817733397000.0,-504817733377000.0,-504817733019000.0,2.0,79134528500.7,0.0156252979403,0.250004767044,0.25,0.25,92,1.21200144652e-13
1193.0,-400.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,524444.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-504817794266000.0,106426.774219,-504817794266000.0,-504817794191000.0,-504817794342000.0,-504817794334000.0,-504817794199000.0,2.0,11326658270.6,0.00781264897013,0.125002383522,0.25,0.25,117,1.21200144652e-13
1193.0,-200.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-510540786254000.0,2863570.1108,-510540786254000.0,-510540784229000.0,-510540788279000.0,-510540788076000.0,-510540784432000.0,2.0,8200033779470.0,0.00390642378131,0.124992849434,0.250025424591,0.125,23,1.21200144652e-13
1193.0,-200.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,131111.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-510540834135000.0,4422665.87516,-510540834135000.0,-510540831008000.0,-510540837262000.0,-510540836950000.0,-510540831320000.0,2.0,19559973443300.0,0.00781314553318,0.249995232956,0.250025424591,0.125,48,1.21200144652e-13
1193.0,-200.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,262222.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-510540895436000.0,2383399.43993,-510540895436000.0,-510540893750000.0,-510540897121000.0,-510540896952000.0,-510540893919000.0,2.0,5680592890250.0,0.00781344350374,0.250004767044,0.250025424591,0.125,73,1.21200144652e-13
1193.0,-200.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,393333.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-510540951193000.0,10427036.8121,-510540951193000.0,-510540943820000.0,-510540958566000.0,-510540957828000.0,-510540944557000.0,2.0,108723096680000.0,0.00781344350374,0.250004767044,0.250025424591,0.125,98,1.21200144652e-13
1193.0,-200.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,524444.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-510541014743000.0,2268278.43428,-510541014743000.0,-510541013140000.0,-510541016347000.0,-510541016187000.0,-510541013300000.0,2.0,5145087055430.0,0.00390672175187,0.125002383522,0.250025424591,0.125,123,1.21200144652e-13
1193.0,-400.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-762923860065000.0,8852607.34877,-762923860065000.0,-762923853805000.0,-762923866324000.0,-762923865699000.0,-762923854431000.0,2.0,78368656871600.0,0.0039056293083,0.124992849434,0.124987287705,0.25,16,1.21200144652e-13
1193.0,-400.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,131111.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-762923912150000.0,12702805.0982,-762923912150000.0,-762923903168000.0,-762923921132000.0,-762923920234000.0,-762923904066000.0,2.0,161361257362000.0,0.00781155652656,0.249995232956,0.124987287705,0.25,41,1.21200144652e-13
1193.0,-400.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,262222.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-762923967824000.0,3707670.65492,-762923967824000.0,-762923965202000.0,-762923970446000.0,-762923970183000.0,-762923965464000.0,2.0,13746821685400.0,0.00781185443652,0.250004767044,0.124987287705,0.25,66,1.21200144652e-13
1193.0,-400.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,393333.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-762924023006000.0,1348613.67529,-762924023006000.0,-762924022052000.0,-762924023959000.0,-762924023864000.0,-762924022147000.0,2.0,1818758845190.0,0.00781185443652,0.250004767044,0.124987287705,0.25,91,1.21200144652e-13
1193.0,-400.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,524444.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-762924078492000.0,4313138.34932,-762924078492000.0,-762924075443000.0,-762924081542000.0,-762924081237000.0,-762924075748000.0,2.0,18603162420400.0,0.00390592721826,0.125002383522,0.124987287705,0.25,116,1.21200144652e-13
1193.0,-200.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-768699575749000.0,9785405.20201,-768699575749000.0,-768699568830000.0,-768699582668000.0,-768699581976000.0,-768699569521000.0,2.0,95754154967500.0,0.00390602654481,0.124992849434,0.25,0.125,22,1.21200144652e-13
1193.0,-200.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,131111.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-768699643180000.0,3616645.68286,-768699643180000.0,-768699640623000.0,-768699645737000.0,-768699645482000.0,-768699640878000.0,2.0,13080125995400.0,0.00781235102987,0.249995232956,0.25,0.125,47,1.21200144652e-13
1193.0,-200.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,262222.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-768699689583000.0,5008303.68796,-768699689583000.0,-768699686042000.0,-768699693125000.0,-768699692770000.0,-768699686396000.0,2.0,25083105830900.0,0.00781264897013,0.250004767044,0.25,0.125,72,1.21200144652e-13
1193.0,-200.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,393333.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-768699759261000.0,1860642.68864,-768699759261000.0,-768699757945000.0,-768699760577000.0,-768699760445000.0,-768699758077000.0,2.0,3461991214780.0,0.00781264897013,0.250004767044,0.25,0.125,97,1.21200144652e-13
1193.0,-200.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,524444.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-768699804220000.0,1764981.83613,-768699804220000.0,-768699802972000.0,-768699805468000.0,-768699805343000.0,-768699803096000.0,2.0,3115160881880.0,0.00390632448506,0.125002383522,0.25,0.125,122,1.21200144652e-13
1193.0,-200.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-1026805878910000.0,6607400.65971,-1026805878910000.0,-1026805874240000.0,-1026805883580000.0,-1026805883110000.0,-1026805874700000.0,2.0,43657743478000.0,0.00195281465415,0.124992849434,0.124987287705,0.125,21,1.21200144652e-13
1193.0,-200.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,131111.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-1026805930800000.0,4805347.51314,-1026805930800000.0,-1026805927410000.0,-1026805934200000.0,-1026805933860000.0,-1026805927750000.0,2.0,23091364722100.0,0.00390577826328,0.249995232956,0.124987287705,0.125,46,1.21200144652e-13
1193.0,-200.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,262222.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-1026805986890000.0,5092260.77419,-1026805986890000.0,-1026805983290000.0,-1026805990490000.0,-1026805990130000.0,-1026805983650000.0,2.0,25931119792400.0,0.00390592721826,0.250004767044,0.124987287705,0.125,71,1.21200144652e-13
1193.0,-200.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,393333.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-1026806038990000.0,994299.526191,-1026806038990000.0,-1026806038290000.0,-1026806039690000.0,-1026806039620000.0,-1026806038360000.0,2.0,988631547783.0,0.00390592721826,0.250004767044,0.124987287705,0.125,96,1.21200144652e-13
1193.0,-200.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,524444.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-1026806099760000.0,5060708.34379,-1026806099760000.0,-1026806096180000.0,-1026806103340000.0,-1026806102980000.0,-1026806096540000.0,2.0,25610768940900.0,0.00195296360913,0.125002383522,0.124987287705,0.125,121,1.21200144652e-13
