npp_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,PointProbability,ProbabilityWeight-h2_storage_capacity,prefix,ProbabilityWeight-htse_capacity,ProbabilityWeight-meoh_capacity
1280.0,-800.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,262222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-263887566757000.0,67919471.1061,-263887566757000.0,-263887518731000.0,-263887614784000.0,-263887609981000.0,-263887523534000.0,2.0,4613054555340000.0,0.00781185443652,1.21200144652e-13,0.250004767044,56,0.25,0.124987287705
1280.0,-800.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,393333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-263887626469000.0,8506724.74093,-263887626469000.0,-263887620454000.0,-263887632485000.0,-263887631883000.0,-263887621056000.0,2.0,72364365818000.0,0.00781185443652,1.21200144652e-13,0.250004767044,81,0.25,0.124987287705
1280.0,-800.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,524444.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-263887710137000.0,18021200.1457,-263887710137000.0,-263887697394000.0,-263887722880000.0,-263887721606000.0,-263887698668000.0,2.0,324763654690000.0,0.00390592721826,1.21200144652e-13,0.125002383522,106,0.25,0.124987287705
1280.0,-600.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-270368390537000.0,32725223.1912,-270368390537000.0,-270368367397000.0,-270368413678000.0,-270368411364000.0,-270368369711000.0,2.0,1070940232920000.0,0.00781205308962,1.21200144652e-13,0.124992849434,12,0.25,0.25
1280.0,-600.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,131111.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-270368461037000.0,14691018.7111,-270368461037000.0,-270368450648000.0,-270368471425000.0,-270368470386000.0,-270368451687000.0,2.0,215826030769000.0,0.0156247020597,1.21200144652e-13,0.249995232956,37,0.25,0.25
1280.0,-600.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,262222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-270368515136000.0,1513548.03348,-270368515136000.0,-270368514066000.0,-270368516206000.0,-270368516099000.0,-270368514173000.0,2.0,2290827649650.0,0.0156252979403,1.21200144652e-13,0.250004767044,62,0.25,0.25
1280.0,-600.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,393333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-270368561653000.0,5397236.21618,-270368561653000.0,-270368557836000.0,-270368565469000.0,-270368565087000.0,-270368558218000.0,2.0,29130158773200.0,0.0156252979403,1.21200144652e-13,0.250004767044,87,0.25,0.25
1280.0,-600.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,524444.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-270368612206000.0,54820966.954,-270368612206000.0,-270368573441000.0,-270368650970000.0,-270368647094000.0,-270368577318000.0,2.0,3005338417770000.0,0.00781264897013,1.21200144652e-13,0.125002383522,112,0.25,0.25
1280.0,-400.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,131111.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-276790390501000.0,13007129.5821,-276790390501000.0,-276790381304000.0,-276790399699000.0,-276790398779000.0,-276790382224000.0,2.0,169185419965000.0,0.0156262910664,1.21200144652e-13,0.249995232956,43,0.25,0.250025424591
1280.0,-400.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-276790456535000.0,6868688.17214,-276790456535000.0,-276790451678000.0,-276790461392000.0,-276790460906000.0,-276790452163000.0,2.0,47178877206100.0,0.00781284756262,1.21200144652e-13,0.124992849434,18,0.25,0.250025424591
1280.0,-400.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,262222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-276790457587000.0,53992191.1595,-276790457587000.0,-276790419409000.0,-276790495765000.0,-276790491947000.0,-276790423227000.0,2.0,2915156706200000.0,0.0156268870075,1.21200144652e-13,0.250004767044,68,0.25,0.250025424591
1280.0,-400.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,393333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-276790522903000.0,45293756.4014,-276790522903000.0,-276790490875000.0,-276790554930000.0,-276790551727000.0,-276790494078000.0,2.0,2051524368950000.0,0.0156268870075,1.21200144652e-13,0.250004767044,93,0.25,0.250025424591
1280.0,-400.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,524444.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-276790589182000.0,71204654.6296,-276790589182000.0,-276790538833000.0,-276790639531000.0,-276790634496000.0,-276790543868000.0,2.0,5070102840920000.0,0.00781344350374,1.21200144652e-13,0.125002383522,118,0.25,0.250025424591
1280.0,-200.0,-9833.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-283212343749000.0,85408221.4145,-283212343749000.0,-283212283357000.0,-283212404142000.0,-283212398103000.0,-283212289396000.0,2.0,7294564285180000.0,0.00390602654481,1.21200144652e-13,0.124992849434,24,0.125,0.25
1280.0,-200.0,-9833.0,-1e+200,-1e+200,-1e+200,-1e+200,262222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-283212436107000.0,63515578.7834,-283212436107000.0,-283212391194000.0,-283212481019000.0,-283212476528000.0,-283212395686000.0,2.0,4034228748190000.0,0.00781264897013,1.21200144652e-13,0.250004767044,74,0.125,0.25
1280.0,-200.0,-9833.0,-1e+200,-1e+200,-1e+200,-1e+200,131111.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-283212453136000.0,105028291.396,-283212453136000.0,-283212378870000.0,-283212527403000.0,-283212519976000.0,-283212386297000.0,2.0,1.10309419935e+16,0.00781235102987,1.21200144652e-13,0.249995232956,49,0.125,0.25
1280.0,-200.0,-9833.0,-1e+200,-1e+200,-1e+200,-1e+200,393333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-283212502638000.0,12609763.1924,-283212502638000.0,-283212493722000.0,-283212511555000.0,-283212510663000.0,-283212494613000.0,2.0,159006127768000.0,0.00781264897013,1.21200144652e-13,0.250004767044,99,0.125,0.25
1280.0,-200.0,-9833.0,-1e+200,-1e+200,-1e+200,-1e+200,524444.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-283212603459000.0,23566086.9311,-283212603459000.0,-283212586795000.0,-283212620122000.0,-283212618456000.0,-283212588461000.0,2.0,555360453243000.0,0.00390632448506,1.21200144652e-13,0.125002383522,124,0.125,0.25
1280.0,-600.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-560004975318000.0,27332680.7941,-560004975318000.0,-560004955991000.0,-560004994646000.0,-560004992713000.0,-560004957924000.0,2.0,747075439391000.0,0.0039056293083,1.21200144652e-13,0.124992849434,11,0.25,0.124987287705
1280.0,-600.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,131111.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-560004989173000.0,65654972.7763,-560004989173000.0,-560004942748000.0,-560005035598000.0,-560005030956000.0,-560004947391000.0,2.0,4310575450260000.0,0.00781155652656,1.21200144652e-13,0.249995232956,36,0.25,0.124987287705
1280.0,-600.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,262222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-560005090992000.0,13305921.2206,-560005090992000.0,-560005081583000.0,-560005100400000.0,-560005099460000.0,-560005082524000.0,2.0,177047539528000.0,0.00781185443652,1.21200144652e-13,0.250004767044,61,0.25,0.124987287705
1280.0,-600.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,393333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-560005159049000.0,17443563.3566,-560005159049000.0,-560005146715000.0,-560005171384000.0,-560005170150000.0,-560005147948000.0,2.0,304277902575000.0,0.00781185443652,1.21200144652e-13,0.250004767044,86,0.25,0.124987287705
1280.0,-600.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,524444.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-560005240030000.0,63540340.2487,-560005240030000.0,-560005195100000.0,-560005284960000.0,-560005280467000.0,-560005199593000.0,2.0,4037374838920000.0,0.00390592721826,1.21200144652e-13,0.125002383522,111,0.25,0.124987287705
1280.0,-400.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-566485867455000.0,37368829.1543,-566485867455000.0,-566485841031000.0,-566485893878000.0,-566485891236000.0,-566485843673000.0,2.0,1396429392360000.0,0.00781205308962,1.21200144652e-13,0.124992849434,17,0.25,0.25
1280.0,-400.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,262222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-566485980265000.0,50078333.9124,-566485980265000.0,-566485944854000.0,-566486015675000.0,-566486012134000.0,-566485948395000.0,2.0,2507839527440000.0,0.0156252979403,1.21200144652e-13,0.250004767044,67,0.25,0.25
1280.0,-400.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,131111.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-566485983248000.0,3676200.33729,-566485983248000.0,-566485980648000.0,-566485985847000.0,-566485985587000.0,-566485980908000.0,2.0,13514448919900.0,0.0156247020597,1.21200144652e-13,0.249995232956,42,0.25,0.25
1280.0,-400.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,393333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-566486056547000.0,23925920.0486,-566486056547000.0,-566486039629000.0,-566486073465000.0,-566486071773000.0,-566486041320000.0,2.0,572449650173000.0,0.0156252979403,1.21200144652e-13,0.250004767044,92,0.25,0.25
1280.0,-400.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,524444.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-566486142717000.0,62480053.3851,-566486142717000.0,-566486098537000.0,-566486186897000.0,-566486182479000.0,-566486102955000.0,2.0,3903757071000000.0,0.00781264897013,1.21200144652e-13,0.125002383522,117,0.25,0.25
1280.0,-200.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-572907820660000.0,148207055.905,-572907820660000.0,-572907715861000.0,-572907925458000.0,-572907914978000.0,-572907726341000.0,2.0,2.196533142e+16,0.00390642378131,1.21200144652e-13,0.124992849434,23,0.125,0.250025424591
1280.0,-200.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,131111.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-572907933840000.0,41419454.9066,-572907933840000.0,-572907904552000.0,-572907963128000.0,-572907960199000.0,-572907907481000.0,2.0,1715571244760000.0,0.00781314553318,1.21200144652e-13,0.249995232956,48,0.125,0.250025424591
1280.0,-200.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,262222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-572907956278000.0,2233662.28697,-572907956278000.0,-572907954698000.0,-572907957857000.0,-572907957699000.0,-572907954856000.0,2.0,4989247212250.0,0.00781344350374,1.21200144652e-13,0.250004767044,73,0.125,0.250025424591
1280.0,-200.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,393333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-572908094439000.0,95200711.7822,-572908094439000.0,-572908027122000.0,-572908161756000.0,-572908155025000.0,-572908033854000.0,2.0,9063175523840000.0,0.00781344350374,1.21200144652e-13,0.250004767044,98,0.125,0.250025424591
1280.0,-200.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,524444.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-572908107619000.0,35256677.0689,-572908107619000.0,-572908082689000.0,-572908132549000.0,-572908130056000.0,-572908085182000.0,2.0,1243033277940000.0,0.00390672175187,1.21200144652e-13,0.125002383522,123,0.125,0.250025424591
1280.0,-400.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-856122451152000.0,23449236.8284,-856122451152000.0,-856122434571000.0,-856122467733000.0,-856122466075000.0,-856122436229000.0,2.0,549866707834000.0,0.0039056293083,1.21200144652e-13,0.124992849434,16,0.25,0.124987287705
1280.0,-400.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,262222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-856122576147000.0,75198544.233,-856122576147000.0,-856122522974000.0,-856122629321000.0,-856122624003000.0,-856122528291000.0,2.0,5654821054760000.0,0.00781185443652,1.21200144652e-13,0.250004767044,66,0.25,0.124987287705
1280.0,-400.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,131111.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-856122595272000.0,142691699.909,-856122595272000.0,-856122494373000.0,-856122696170000.0,-856122686080000.0,-856122504463000.0,2.0,2.0360921223e+16,0.00781155652656,1.21200144652e-13,0.249995232956,41,0.25,0.124987287705
1280.0,-400.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,393333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-856122669031000.0,1804911.18379,-856122669031000.0,-856122667755000.0,-856122670308000.0,-856122670180000.0,-856122667883000.0,2.0,3257704381380.0,0.00781185443652,1.21200144652e-13,0.250004767044,91,0.25,0.124987287705
1280.0,-400.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,524444.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-856122727526000.0,6454675.3177,-856122727526000.0,-856122722962000.0,-856122732090000.0,-856122731634000.0,-856122723418000.0,2.0,41662833456900.0,0.00390592721826,1.21200144652e-13,0.125002383522,116,0.25,0.124987287705
1280.0,-200.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-862603319030000.0,56120287.177,-862603319030000.0,-862603279347000.0,-862603358713000.0,-862603354745000.0,-862603283315000.0,2.0,3149486632830000.0,0.00390602654481,1.21200144652e-13,0.124992849434,22,0.125,0.25
1280.0,-200.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,131111.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-862603404074000.0,116433996.167,-862603404074000.0,-862603321743000.0,-862603486405000.0,-862603478172000.0,-862603329976000.0,2.0,1.35568754633e+16,0.00781235102987,1.21200144652e-13,0.249995232956,47,0.125,0.25
1280.0,-200.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,262222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-862603435576000.0,7540350.80607,-862603435576000.0,-862603430245000.0,-862603440908000.0,-862603440375000.0,-862603430778000.0,2.0,56856890278700.0,0.00781264897013,1.21200144652e-13,0.250004767044,72,0.125,0.25
1280.0,-200.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,393333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-862603548039000.0,34692546.7485,-862603548039000.0,-862603523507000.0,-862603572570000.0,-862603570117000.0,-862603525960000.0,2.0,1203572799900000.0,0.00781264897013,1.21200144652e-13,0.250004767044,97,0.125,0.25
1280.0,-200.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,524444.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-862603659956000.0,36238310.5448,-862603659956000.0,-862603634331000.0,-862603685580000.0,-862603683018000.0,-862603636894000.0,2.0,1313215151140000.0,0.00390632448506,1.21200144652e-13,0.125002383522,122,0.125,0.25
1280.0,-200.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-1152239952510000.0,46476973.4917,-1152239952510000.0,-1152239919650000.0,-1152239985380000.0,-1152239982090000.0,-1152239922930000.0,2.0,2160109064950000.0,0.00195281465415,1.21200144652e-13,0.124992849434,21,0.125,0.124987287705
1280.0,-200.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,262222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-1152240011250000.0,136842893.039,-1152240011250000.0,-1152239914490000.0,-1152240108020000.0,-1152240098340000.0,-1152239924170000.0,2.0,1.87259773753e+16,0.00390592721826,1.21200144652e-13,0.250004767044,71,0.125,0.124987287705
1280.0,-200.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,131111.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-1152240017080000.0,22520388.962,-1152240017080000.0,-1152240001160000.0,-1152240033010000.0,-1152240031410000.0,-1152240002750000.0,2.0,507167919000000.0,0.00390577826328,1.21200144652e-13,0.249995232956,46,0.125,0.124987287705
1280.0,-200.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,393333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-1152240121620000.0,15096378.3463,-1152240121620000.0,-1152240110950000.0,-1152240132300000.0,-1152240131230000.0,-1152240112020000.0,2.0,227900639174000.0,0.00390592721826,1.21200144652e-13,0.250004767044,96,0.125,0.124987287705
1280.0,-200.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,524444.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-1152240147100000.0,55007298.8053,-1152240147100000.0,-1152240108200000.0,-1152240186000000.0,-1152240182110000.0,-1152240112090000.0,2.0,3025802921860000.0,0.00195296360913,1.21200144652e-13,0.125002383522,121,0.125,0.124987287705
