smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,PointProbability,prefix,ProbabilityWeight-ft_capacity,ProbabilityWeight-htse_capacity,ProbabilityWeight-h2_storage_capacity
720.0,-705.1,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2829850407.52,181224.373217,-2829850407.52,-2829722262.54,-2829978552.51,-2829965738.01,-2829735077.04,2.0,32842273448.0,0.0014581972095,7.29656219147e-15,161,0.142857142857,0.0714516129032,0.142857243549
720.0,-528.0,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2864248161.23,3857707.00529,-2864248161.23,-2861520350.45,-2866975972.02,-2866703190.94,-2861793131.53,2.0,14881903338600.0,0.00291474859823,7.29656219147e-15,411,0.142857142857,0.142822580645,0.142857243549
720.0,-262.2,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2865487217.87,8453772.78922,-2865487217.87,-2859509497.8,-2871464937.93,-2870867165.92,-2860107269.81,2.0,71466274371700.0,0.00145737429911,0.0,478,0.0714285714286,0.142822580645,0.142857243549
720.0,-528.0,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2910495992.19,2719967.79164,-2910495992.19,-2908572684.52,-2912419299.86,-2912226969.1,-2908765015.29,2.0,7398224787570.0,0.00291474859823,7.29656219147e-15,227,0.142857142857,0.142822580645,0.142857243549
720.0,-262.2,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2925896224.58,4231821.98822,-2925896224.58,-2922903874.56,-2928888574.6,-2928589339.6,-2923203109.56,2.0,17908317340000.0,0.00291474859823,7.29656219147e-15,294,0.142857142857,0.142822580645,0.142857243549
720.0,-616.5,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2960215370.47,8604016.01906,-2960215370.47,-2954131412.4,-2966299328.55,-2965690932.74,-2954739808.21,2.0,74029091656200.0,0.00291474859823,7.29656219147e-15,410,0.142857142857,0.142822580645,0.142857243549
720.0,-350.8,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2978364635.06,2884806.43299,-2978364635.06,-2976324768.87,-2980404501.25,-2980200514.63,-2976528755.49,2.0,8322108155810.0,0.0014581972095,0.0,477,0.0714285714286,0.142903225806,0.142857243549
720.0,-350.8,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2991457400.36,9981773.53622,-2991457400.36,-2984399220.6,-2998515580.11,-2997809762.14,-2985105038.58,2.0,99635802928500.0,0.002916394419,7.29656219147e-15,293,0.142857142857,0.142903225806,0.142857243549
720.0,-616.5,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3007604891.16,3157813.65819,-3007604891.16,-3005371979.7,-3009837802.61,-3009614511.46,-3005595270.85,2.0,9971787099830.0,0.00291474859823,7.29656219147e-15,226,0.142857142857,0.142822580645,0.142857243549
720.0,-705.1,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3063834359.32,3678234.08547,-3063834359.32,-3061233455.05,-3066435263.58,-3066175173.16,-3061493545.48,2.0,13529405987500.0,0.0014581972095,7.29656219147e-15,409,0.142857142857,0.0714516129032,0.142857243549
720.0,-173.7,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3086041106.39,412694.72339,-3086041106.39,-3085749287.15,-3086332925.63,-3086303743.7,-3085778469.07,2.0,170316934714.0,0.00291474859823,7.29656219147e-15,359,0.142857142857,0.142822580645,0.142857243549
720.0,-439.4,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3089125337.76,1309252.78361,-3089125337.76,-3088199556.24,-3090051119.28,-3089958541.13,-3088292134.39,2.0,1714142851390.0,0.002916394419,7.29656219147e-15,292,0.142857142857,0.142903225806,0.142857243549
720.0,-439.4,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3092890344.39,315229.919358,-3092890344.39,-3092667443.18,-3093113245.61,-3093090955.49,-3092689733.3,2.0,99369902058.6,0.0014581972095,0.0,476,0.0714285714286,0.142903225806,0.142857243549
720.0,-705.1,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3103003863.34,5676372.20847,-3103003863.34,-3098990062.06,-3107017664.62,-3106616284.49,-3099391442.19,2.0,32221201449100.0,0.0014581972095,7.29656219147e-15,225,0.142857142857,0.0714516129032,0.142857243549
720.0,-616.5,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10133935.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3163240519.98,515839.058204,-3163240519.98,-3162875766.68,-3163605273.27,-3163568797.94,-3162912242.01,2.0,266089933969.0,0.00145737429911,7.29656219147e-15,42,0.0714285714286,0.142822580645,0.142857243549
720.0,-262.2,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3165263570.71,964775.740513,-3165263570.71,-3164581371.24,-3165945770.18,-3165877550.23,-3164649591.19,2.0,930792229482.0,0.00291474859823,7.29656219147e-15,358,0.142857142857,0.142822580645,0.142857243549
720.0,-528.0,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3183617875.78,2959057.78105,-3183617875.78,-3181525505.96,-3185710245.61,-3185501008.62,-3181734742.94,2.0,8756022951600.0,0.00291474859823,7.29656219147e-15,291,0.142857142857,0.142822580645,0.142857243549
720.0,-528.0,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3184798082.68,6207085.41157,-3184798082.68,-3180409010.49,-3189187154.87,-3188748247.65,-3180847917.71,2.0,38527909306500.0,0.00145737429911,0.0,475,0.0714285714286,0.142822580645,0.142857243549
720.0,-705.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10133935.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3208268335.14,2633431.15501,-3208268335.14,-3206406218.11,-3210130452.16,-3209944240.46,-3206592429.81,2.0,6934959648170.0,0.000729098604751,7.29656219147e-15,41,0.0714285714286,0.0714516129032,0.142857243549
720.0,-85.1,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3237273348.53,8723294.11814,-3237273348.53,-3231105048.11,-3243441648.96,-3242824818.92,-3231721878.15,2.0,76095860271600.0,0.0014581972095,0.0,424,0.142857142857,0.0714516129032,0.142857243549
720.0,-350.8,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3265106032.62,1581766.60336,-3265106032.62,-3263987554.73,-3266224510.51,-3266112662.72,-3264099402.52,2.0,2501985587520.0,0.002916394419,7.29656219147e-15,357,0.142857142857,0.142903225806,0.142857243549
720.0,-616.5,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3282211805.46,460173.768515,-3282211805.46,-3281886413.47,-3282537197.45,-3282504658.25,-3281918952.67,2.0,211759897229.0,0.00291474859823,7.29656219147e-15,290,0.142857142857,0.142822580645,0.142857243549
720.0,-616.5,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3303304153.58,4818181.61797,-3303304153.58,-3299897184.69,-3306711122.48,-3306370425.59,-3300237881.58,2.0,23214874103700.0,0.00145737429911,0.0,474,0.0714285714286,0.142822580645,0.142857243549
720.0,-528.0,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10133935.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3322160633.35,187719.713506,-3322160633.35,-3322027895.47,-3322293371.24,-3322280097.45,-3322041169.26,2.0,35238690838.6,0.00291474859823,7.29656219147e-15,107,0.142857142857,0.142822580645,0.142857243549
720.0,-173.7,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3329162741.83,6064085.17409,-3329162741.83,-3324874786.08,-3333450697.58,-3333021902.01,-3325303581.66,2.0,36773128998700.0,0.00291474859823,7.29656219147e-15,423,0.142857142857,0.142822580645,0.142857243549
720.0,-439.4,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3367608051.75,4439403.32668,-3367608051.75,-3364468919.55,-3370747183.94,-3370433270.72,-3364782832.77,2.0,19708301896900.0,0.002916394419,7.29656219147e-15,356,0.142857142857,0.142903225806,0.142857243549
720.0,-616.5,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10133935.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3374287281.69,1610282.43328,-3374287281.69,-3373148640.06,-3375425923.32,-3375312059.15,-3373262504.22,2.0,2593009514930.0,0.00291474859823,7.29656219147e-15,106,0.142857142857,0.142822580645,0.142857243549
720.0,-705.1,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3387548687.6,2540214.38854,-3387548687.6,-3385752484.78,-3389344890.42,-3389165270.14,-3385932105.06,2.0,6452689139720.0,0.0014581972095,7.29656219147e-15,289,0.142857142857,0.0714516129032,0.142857243549
720.0,-705.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3401708054.76,1879938.84839,-3401708054.76,-3400378737.25,-3403037372.27,-3402904440.52,-3400511669.0,2.0,3534170073690.0,0.000729098604751,0.0,473,0.0714285714286,0.0714516129032,0.142857243549
720.0,-262.2,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3445155337.26,1712328.33504,-3445155337.26,-3443944538.28,-3446366136.24,-3446245056.34,-3444065618.18,2.0,2932068326970.0,0.00291474859823,7.29656219147e-15,422,0.142857142857,0.142822580645,0.142857243549
720.0,-705.1,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10133935.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3458640604.15,1947053.37968,-3458640604.15,-3457263829.5,-3460017378.79,-3459879701.33,-3457401506.96,2.0,3791016863330.0,0.0014581972095,7.29656219147e-15,105,0.142857142857,0.0714516129032,0.142857243549
720.0,-528.0,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3460889905.24,335702.558715,-3460889905.24,-3460652527.69,-3461127282.8,-3461103545.04,-3460676265.44,2.0,112696207928.0,0.00291474859823,7.29656219147e-15,355,0.142857142857,0.142822580645,0.142857243549
720.0,-439.4,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10133935.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3480546702.88,2070267.30707,-3480546702.88,-3479082802.83,-3482010602.93,-3481864212.92,-3479229192.83,2.0,4286006722710.0,0.002916394419,7.29656219147e-15,172,0.142857142857,0.142903225806,0.142857243549
720.0,-528.0,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10133935.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3540907367.8,5269921.3681,-3540907367.8,-3537180970.66,-3544633764.94,-3544261125.22,-3537553610.38,2.0,27772071226000.0,0.00291474859823,7.29656219147e-15,171,0.142857142857,0.142822580645,0.142857243549
720.0,-350.8,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3558826430.95,496122.034813,-3558826430.95,-3558475619.69,-3559177242.2,-3559142161.08,-3558510700.82,2.0,246137073427.0,0.002916394419,7.29656219147e-15,421,0.142857142857,0.142903225806,0.142857243549
720.0,-616.5,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3567286137.99,8983843.85446,-3567286137.99,-3560933601.08,-3573638674.9,-3573003421.21,-3561568854.77,2.0,80709450401400.0,0.00291474859823,7.29656219147e-15,354,0.142857142857,0.142822580645,0.142857243549
720.0,-85.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3603432656.43,8431744.83693,-3603432656.43,-3597470512.48,-3609394800.38,-3608798585.99,-3598066726.87,2.0,71094320995100.0,0.000729098604751,0.0,488,0.0714285714286,0.0714516129032,0.142857243549
720.0,-616.5,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10133935.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3629439253.17,2588597.91751,-3629439253.17,-3627608838.02,-3631269668.31,-3631086626.79,-3627791879.54,2.0,6700839178540.0,0.00291474859823,7.29656219147e-15,170,0.142857142857,0.142822580645,0.142857243549
720.0,-350.8,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10133935.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3646656104.54,2070573.52876,-3646656104.54,-3645191987.95,-3648120221.12,-3647973809.46,-3645338399.61,2.0,4287274738010.0,0.002916394419,7.29656219147e-15,237,0.142857142857,0.142903225806,0.142857243549
720.0,-439.4,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3659314909.84,8263409.34637,-3659314909.84,-3653471797.05,-3665158022.62,-3664573711.34,-3654056108.33,2.0,68283934025700.0,0.002916394419,7.29656219147e-15,420,0.142857142857,0.142903225806,0.142857243549
720.0,-705.1,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3665954776.26,371684.277062,-3665954776.26,-3665691955.79,-3666217596.73,-3666191314.69,-3665718237.84,2.0,138149201815.0,0.0014581972095,7.29656219147e-15,353,0.142857142857,0.0714516129032,0.142857243549
720.0,-439.4,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10133935.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3708085715.01,7500533.01331,-3708085715.01,-3702782037.25,-3713389392.76,-3712859024.99,-3703312405.03,2.0,56257995483800.0,0.002916394419,7.29656219147e-15,236,0.142857142857,0.142903225806,0.142857243549
720.0,-705.1,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10133935.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3719135231.26,2285448.71812,-3719135231.26,-3717519174.97,-3720751287.54,-3720589681.92,-3717680780.6,2.0,5223275843170.0,0.0014581972095,7.29656219147e-15,169,0.142857142857,0.0714516129032,0.142857243549
720.0,-173.7,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3726258609.78,9186200.01083,-3726258609.78,-3719762985.46,-3732754234.1,-3732104671.67,-3720412547.89,2.0,84386270639000.0,0.00145737429911,0.0,487,0.0714285714286,0.142822580645,0.142857243549
720.0,-528.0,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3764906360.18,12326906.7318,-3764906360.18,-3756189920.84,-3773622799.52,-3772751155.59,-3757061564.78,2.0,151952629575000.0,0.00291474859823,7.29656219147e-15,419,0.142857142857,0.142822580645,0.142857243549
720.0,-262.2,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10133935.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3803556259.59,2124622.21785,-3803556259.59,-3802053924.82,-3805058594.37,-3804908360.89,-3802204158.29,2.0,4514019568580.0,0.00291474859823,7.29656219147e-15,302,0.142857142857,0.142822580645,0.142857243549
720.0,-528.0,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10133935.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3804615719.9,8016255.42823,-3804615719.9,-3798947371.33,-3810284068.47,-3809717233.61,-3799514206.18,2.0,64260351090600.0,0.00291474859823,7.29656219147e-15,235,0.142857142857,0.142822580645,0.142857243549
720.0,-262.2,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3842897645.15,14036369.7281,-3842897645.15,-3832972432.93,-3852822857.37,-3851830336.15,-3833964954.15,2.0,197019675145000.0,0.00145737429911,0.0,486,0.0714285714286,0.142822580645,0.142857243549
720.0,-616.5,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3873817574.9,8187983.88851,-3873817574.9,-3868027795.97,-3879607353.84,-3879028375.94,-3868606773.87,2.0,67043080158600.0,0.00291474859823,7.29656219147e-15,418,0.142857142857,0.142822580645,0.142857243549
720.0,-350.8,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10133935.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3881782895.39,2828938.90574,-3881782895.39,-3879782533.51,-3883783257.27,-3883583221.09,-3879982569.7,2.0,8002895332410.0,0.002916394419,7.29656219147e-15,301,0.142857142857,0.142903225806,0.142857243549
720.0,-616.5,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10133935.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3894948375.44,149746.174261,-3894948375.44,-3894842488.9,-3895054261.97,-3895043673.32,-3894853077.56,2.0,22423916705.9,0.00291474859823,7.29656219147e-15,234,0.142857142857,0.142822580645,0.142857243549
720.0,-350.8,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3952573194.43,3846909.48494,-3952573194.43,-3949853018.64,-3955293370.21,-3955021352.63,-3950125036.22,2.0,14798712585300.0,0.0014581972095,0.0,485,0.0714285714286,0.142903225806,0.142857243549
720.0,-173.7,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10133935.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3960812789.7,12937797.9058,-3960812789.7,-3951664385.07,-3969961194.33,-3969046353.87,-3952579225.53,2.0,167386614652000.0,0.00291474859823,7.29656219147e-15,367,0.142857142857,0.142822580645,0.142857243549
720.0,-439.4,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10133935.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3973560342.22,1086490.0341,-3973560342.22,-3972792077.75,-3974328606.69,-3974251780.24,-3972868904.2,2.0,1180460594200.0,0.002916394419,7.29656219147e-15,300,0.142857142857,0.142903225806,0.142857243549
720.0,-705.1,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3979540747.47,7873544.9896,-3979540747.47,-3973973310.42,-3985108184.53,-3984551440.82,-3974530054.12,2.0,61992710703300.0,0.0014581972095,7.29656219147e-15,417,0.142857142857,0.0714516129032,0.142857243549
720.0,-705.1,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10133935.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3998222182.19,757827.51249,-3998222182.19,-3997686317.22,-3998758047.16,-3998704460.67,-3997739903.71,2.0,574302538687.0,0.0014581972095,7.29656219147e-15,233,0.142857142857,0.0714516129032,0.142857243549
720.0,-528.0,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,12160722.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-4000942280.78,2479160.9726,-4000942280.78,-3999189249.25,-4002695312.32,-4002520009.17,-3999364552.4,2.0,6146239128050.0,0.00145737429911,7.29656219147e-15,51,0.0714285714286,0.142822580645,0.142857243549
720.0,-616.5,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,12160722.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-4029317123.79,634267.081589,-4029317123.79,-4028868629.24,-4029765618.34,-4029720768.89,-4028913478.69,2.0,402294730788.0,0.00145737429911,7.29656219147e-15,50,0.0714285714286,0.142822580645,0.142857243549
720.0,-262.2,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10133935.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-4063104987.69,1827244.50059,-4063104987.69,-4061812930.71,-4064397044.66,-4064267838.97,-4061942136.41,2.0,3338822464950.0,0.00291474859823,7.29656219147e-15,366,0.142857142857,0.142822580645,0.142857243549
720.0,-439.4,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-4067725896.5,2283640.06155,-4067725896.5,-4066111119.13,-4069340673.87,-4069179196.14,-4066272596.86,2.0,5215011930720.0,0.0014581972095,0.0,484,0.0714285714286,0.142903225806,0.142857243549
720.0,-528.0,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10133935.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-4076183670.18,688626.564377,-4076183670.18,-4075696737.67,-4076670602.69,-4076621909.44,-4075745430.92,2.0,474206545166.0,0.00291474859823,7.29656219147e-15,299,0.142857142857,0.142822580645,0.142857243549
720.0,-705.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,12160722.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-4085129542.85,586342.597685,-4085129542.85,-4084714936.03,-4085544149.68,-4085502689.0,-4084756396.71,2.0,343797641861.0,0.000729098604751,7.29656219147e-15,49,0.0714285714286,0.0714516129032,0.142857243549
720.0,-85.1,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10133935.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-4133580322.43,16904670.1194,-4133580322.43,-4121626915.56,-4145533729.31,-4144338388.62,-4122822256.24,2.0,285767871845000.0,0.0014581972095,0.0,432,0.142857142857,0.0714516129032,0.142857243549
720.0,-350.8,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10133935.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-4156877209.57,3193200.33874,-4156877209.57,-4154619275.96,-4159135143.19,-4158909349.83,-4154845069.32,2.0,10196528403400.0,0.002916394419,7.29656219147e-15,365,0.142857142857,0.142903225806,0.142857243549
720.0,-528.0,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-4157946914.22,1938724.77086,-4157946914.22,-4156576028.78,-4159317799.65,-4159180711.11,-4156713117.33,2.0,3758653737130.0,0.00145737429911,0.0,483,0.0714285714286,0.142822580645,0.142857243549
720.0,-439.4,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,12160722.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-4161864353.22,472466.850707,-4161864353.22,-4161530268.7,-4162198437.73,-4162165029.28,-4161563677.15,2.0,223224925017.0,0.002916394419,7.29656219147e-15,116,0.142857142857,0.142903225806,0.142857243549
720.0,-616.5,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10133935.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-4176770272.59,2807931.52871,-4176770272.59,-4174784765.17,-4178755780.02,-4178557229.27,-4174983315.91,2.0,7884479469930.0,0.00291474859823,7.29656219147e-15,298,0.142857142857,0.142822580645,0.142857243549
720.0,-528.0,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,12160722.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-4194405242.29,1997122.4259,-4194405242.29,-4192993063.48,-4195817421.1,-4195676203.22,-4193134281.36,2.0,3988497984040.0,0.00291474859823,7.29656219147e-15,115,0.142857142857,0.142822580645,0.142857243549
720.0,-616.5,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,12160722.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-4254581207.05,1829685.1858,-4254581207.05,-4253287424.25,-4255874989.86,-4255745611.58,-4253416802.53,2.0,3347747879130.0,0.00291474859823,7.29656219147e-15,114,0.142857142857,0.142822580645,0.142857243549
720.0,-173.7,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10133935.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-4254772756.47,6929642.38912,-4254772756.47,-4249872759.34,-4259672753.59,-4259182753.88,-4250362759.05,2.0,48019943641000.0,0.00291474859823,7.29656219147e-15,431,0.142857142857,0.142822580645,0.142857243549
720.0,-439.4,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10133935.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-4263222212.34,9261661.12984,-4263222212.34,-4256673228.95,-4269771195.73,-4269116297.39,-4257328127.29,2.0,85778366884100.0,0.002916394419,7.29656219147e-15,364,0.142857142857,0.142903225806,0.142857243549
720.0,-616.5,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-4267645689.63,12007920.4973,-4267645689.63,-4259154807.62,-4276136571.64,-4275287483.44,-4260003895.82,2.0,144190154669000.0,0.00145737429911,0.0,482,0.0714285714286,0.142822580645,0.142857243549
720.0,-705.1,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10133935.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-4278032104.84,2662768.30093,-4278032104.84,-4276149243.32,-4279914966.36,-4279726680.21,-4276337529.47,2.0,7090335024420.0,0.0014581972095,7.29656219147e-15,297,0.142857142857,0.0714516129032,0.142857243549
720.0,-350.8,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,12160722.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-4317324423.78,1021157.05238,-4317324423.78,-4316602356.7,-4318046490.86,-4317974284.15,-4316674563.41,2.0,1042761725630.0,0.002916394419,7.29656219147e-15,181,0.142857142857,0.142903225806,0.142857243549
