smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-ft_capacity,ProbabilityWeight,PointProbability,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity
720.0,-705.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-3673818959.51,0.0,-3673818959.51,-3673818959.51,-3673818959.51,-3673818959.51,-3673818959.51,2.0,0.0,33,0.0714285714286,0.000729116093271,2.43433201164e-13,0.142860670194,0.0714516129032
720.0,-705.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-3702059751.88,0.0,-3702059751.88,-3702059751.88,-3702059751.88,-3702059751.88,-3702059751.88,2.0,0.0,41,0.0714285714286,0.000729110092464,2.43433201164e-13,0.142859494415,0.0714516129032
720.0,-705.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-3730300544.25,0.0,-3730300544.25,-3730300544.25,-3730300544.25,-3730300544.25,-3730300544.25,2.0,0.0,49,0.0714285714286,0.000729116093271,2.43433201164e-13,0.142860670194,0.0714516129032
720.0,-705.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-3758541801.48,0.0,-3758541801.48,-3758541801.48,-3758541801.48,-3758541801.48,-3758541801.48,2.0,0.0,57,0.0714285714286,0.000364561047039,2.43433201164e-13,0.0714309229865,0.0714516129032
720.0,-350.8,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-27164000234.1,30597313.0744,-27164000234.1,-27142364666.6,-27185635801.7,-27183472244.9,-27144528223.3,2.0,936195567372000.0,261,0.142857142857,0.00145798015263,2.43433201164e-13,0.071417989418,0.142903225806
720.0,-350.8,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-27169743507.1,7964473.73444,-27169743507.1,-27164111773.7,-27175375240.5,-27174812067.2,-27164674947.1,2.0,63432841866600.0,269,0.142857142857,0.00291622434079,2.43433201164e-13,0.142848912404,0.142903225806
720.0,-350.8,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-27206399664.1,9186672.56996,-27206399664.1,-27199903705.6,-27212895622.6,-27212246026.7,-27200553301.5,2.0,84394952907700.0,277,0.142857142857,0.00291646437308,2.43433201164e-13,0.142860670194,0.142903225806
720.0,-350.8,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-27217063427.1,2146297.95838,-27217063427.1,-27215545765.2,-27218581088.9,-27218429322.7,-27215697531.4,2.0,4606594926130.0,285,0.142857142857,0.00291646437308,2.43433201164e-13,0.142860670194,0.142903225806
720.0,-350.8,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-27271937821.1,2764768.83958,-27271937821.1,-27269982834.3,-27273892807.9,-27273697309.2,-27270178333.0,2.0,7643946736320.0,293,0.142857142857,0.00291646437308,2.43433201164e-13,0.142860670194,0.142903225806
720.0,-350.8,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-27289878886.4,3162526.62887,-27289878886.4,-27287642642.4,-27292115130.4,-27291891506.0,-27287866266.8,2.0,10001574678300.0,301,0.142857142857,0.00291644036986,2.43433201164e-13,0.142859494415,0.142903225806
720.0,-350.8,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-27310156640.2,7654882.68279,-27310156640.2,-27304743820.8,-27315569459.7,-27315028177.8,-27305285102.7,2.0,58597228887300.0,309,0.142857142857,0.00291646437308,2.43433201164e-13,0.142860670194,0.142903225806
720.0,-350.8,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-27372693009.6,28665739.4651,-27372693009.6,-27352423270.8,-27392962748.4,-27390935774.5,-27354450244.7,2.0,821724619080000.0,317,0.142857142857,0.00145824418816,2.43433201164e-13,0.0714309229865,0.142903225806
720.0,-616.5,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-49415238902.7,4878189.22039,-49415238902.7,-49411789502.0,-49418688303.3,-49418343363.3,-49412134442.1,2.0,23796730069900.0,66,0.142857142857,0.00145715736474,2.43433201164e-13,0.071417989418,0.142822580645
720.0,-616.5,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-49444452183.4,4686814.14374,-49444452183.4,-49441138105.3,-49447766261.4,-49447434853.6,-49441469513.1,2.0,21966226818000.0,74,0.142857142857,0.00291457861599,2.43433201164e-13,0.142848912404,0.142822580645
720.0,-616.5,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-49466300695.2,3523318.47966,-49466300695.2,-49463809332.8,-49468792057.6,-49468542921.3,-49464058469.0,2.0,12413773109100.0,82,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-616.5,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-49491887527.3,491103.477948,-49491887527.3,-49491540264.7,-49492234789.9,-49492200063.6,-49491574990.9,2.0,241182626053.0,90,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-616.5,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-49521669280.0,1332521.43175,-49521669280.0,-49520727045.1,-49522611514.9,-49522517291.5,-49520821268.6,2.0,1775613366080.0,98,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-616.5,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-49549253635.8,1509220.05686,-49549253635.8,-49548186456.0,-49550320815.5,-49550214097.5,-49548293174.0,2.0,2277745180020.0,106,0.142857142857,0.00291479452315,2.43433201164e-13,0.142859494415,0.142822580645
720.0,-616.5,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-49587219011.9,3545077.71892,-49587219011.9,-49584712263.4,-49589725760.4,-49589475085.6,-49584962938.3,2.0,12567576033200.0,114,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-616.5,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-49609753355.9,2778187.44015,-49609753355.9,-49607788880.7,-49611717831.1,-49611521383.6,-49607985328.3,2.0,7718325452610.0,122,0.142857142857,0.00145742125126,2.43433201164e-13,0.0714309229865,0.142822580645
720.0,-262.2,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-73023599239.6,28538932.7147,-73023599239.6,-73003419166.8,-73043779312.5,-73041761305.2,-73005437174.0,2.0,814470680492000.0,326,0.142857142857,0.00145715736474,2.43433201164e-13,0.071417989418,0.142822580645
720.0,-262.2,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-73027547178.3,19123075.6453,-73027547178.3,-73014025121.8,-73041069234.7,-73039717029.1,-73015377327.4,2.0,365692022137000.0,334,0.142857142857,0.00291457861599,2.43433201164e-13,0.142848912404,0.142822580645
720.0,-262.2,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-73033789422.8,11045326.0304,-73033789422.8,-73025979197.9,-73041599647.8,-73040818625.3,-73026760220.4,2.0,121999227118000.0,342,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-262.2,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-73059380349.4,9498016.24051,-73059380349.4,-73052664237.7,-73066096461.0,-73065424849.9,-73053335848.8,2.0,90212312504900.0,350,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-262.2,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-73089735208.3,14154834.1501,-73089735208.3,-73079726229.1,-73099744187.6,-73098743289.6,-73080727127.1,2.0,200359329815000.0,358,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-262.2,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-73161456633.8,2967567.72126,-73161456633.8,-73159358246.5,-73163555021.0,-73163345182.3,-73159568085.2,2.0,8806458180240.0,374,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-262.2,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-73201298979.8,21215234.659,-73201298979.8,-73186297543.5,-73216300416.1,-73214800272.4,-73187797687.1,2.0,450086181636000.0,382,0.142857142857,0.00145742125126,2.43433201164e-13,0.0714309229865,0.142822580645
720.0,-528.0,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141472615793000.0,9121130.35343,-141472615793000.0,-141472609343000.0,-141472622242000.0,-141472621597000.0,-141472609988000.0,2.0,83195018924300.0,67,0.142857142857,0.00145715736474,2.43433201164e-13,0.071417989418,0.142822580645
720.0,-528.0,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141472643741000.0,8748148.93886,-141472643741000.0,-141472637555000.0,-141472649927000.0,-141472649309000.0,-141472638174000.0,2.0,76530109856500.0,75,0.142857142857,0.00291457861599,2.43433201164e-13,0.142848912404,0.142822580645
720.0,-528.0,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141472672737000.0,7155759.49365,-141472672737000.0,-141472667677000.0,-141472677796000.0,-141472677290000.0,-141472668183000.0,2.0,51204893931000.0,83,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-528.0,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141472694875000.0,4538999.52475,-141472694875000.0,-141472691665000.0,-141472698085000.0,-141472697764000.0,-141472691986000.0,2.0,20602516685600.0,91,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-528.0,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141472727663000.0,4673471.12618,-141472727663000.0,-141472724358000.0,-141472730968000.0,-141472730637000.0,-141472724689000.0,2.0,21841332367200.0,99,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-528.0,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141472749300000.0,1655462.53041,-141472749300000.0,-141472748130000.0,-141472750471000.0,-141472750354000.0,-141472748247000.0,2.0,2740556189580.0,107,0.142857142857,0.00291479452315,2.43433201164e-13,0.142859494415,0.142822580645
720.0,-528.0,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141472800660000.0,3282822.16245,-141472800660000.0,-141472798338000.0,-141472802981000.0,-141472802749000.0,-141472798571000.0,2.0,10776921350300.0,115,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-528.0,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141472807642000.0,5644200.35267,-141472807642000.0,-141472803651000.0,-141472811633000.0,-141472811234000.0,-141472804050000.0,2.0,31856997621100.0,123,0.142857142857,0.00145742125126,2.43433201164e-13,0.0714309229865,0.142822580645
720.0,-173.7,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141496179104000.0,20837046.2056,-141496179104000.0,-141496164370000.0,-141496193838000.0,-141496192365000.0,-141496165844000.0,2.0,434182494574000.0,327,0.142857142857,0.00145715736474,2.43433201164e-13,0.071417989418,0.142822580645
720.0,-173.7,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141496206055000.0,14989700.2177,-141496206055000.0,-141496195455000.0,-141496216654000.0,-141496215594000.0,-141496196515000.0,2.0,224691112616000.0,335,0.142857142857,0.00291457861599,2.43433201164e-13,0.142848912404,0.142822580645
720.0,-173.7,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141496232455000.0,8784404.73421,-141496232455000.0,-141496226244000.0,-141496238667000.0,-141496238045000.0,-141496226865000.0,2.0,77165766534500.0,343,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-173.7,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141496265305000.0,15868727.5279,-141496265305000.0,-141496254084000.0,-141496276526000.0,-141496275404000.0,-141496255206000.0,2.0,251816513353000.0,351,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-173.7,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141496322015000.0,55618801.0153,-141496322015000.0,-141496282686000.0,-141496361343000.0,-141496357410000.0,-141496286619000.0,2.0,3093451026380000.0,359,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-173.7,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141496331157000.0,10627375.1671,-141496331157000.0,-141496323642000.0,-141496338671000.0,-141496337920000.0,-141496324394000.0,2.0,112941102942000.0,367,0.142857142857,0.00291479452315,2.43433201164e-13,0.142859494415,0.142822580645
720.0,-173.7,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141496359647000.0,1114292.01142,-141496359647000.0,-141496358859000.0,-141496360435000.0,-141496360356000.0,-141496358938000.0,2.0,1241646686720.0,375,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-173.7,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141496388533000.0,30732610.1588,-141496388533000.0,-141496366802000.0,-141496410264000.0,-141496408091000.0,-141496368975000.0,2.0,944493327175000.0,383,0.142857142857,0.00145742125126,2.43433201164e-13,0.0714309229865,0.142822580645
720.0,-439.4,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141518472577000.0,14497719.6482,-141518472577000.0,-141518462325000.0,-141518482828000.0,-141518481803000.0,-141518463350000.0,2.0,210183874998000.0,132,0.142857142857,0.00145798015263,2.43433201164e-13,0.071417989418,0.142903225806
720.0,-439.4,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141518507691000.0,14060591.4068,-141518507691000.0,-141518497748000.0,-141518517633000.0,-141518516639000.0,-141518498743000.0,2.0,197700230709000.0,140,0.142857142857,0.00291622434079,2.43433201164e-13,0.142848912404,0.142903225806
720.0,-439.4,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141518519325000.0,19355943.5016,-141518519325000.0,-141518505638000.0,-141518533012000.0,-141518531643000.0,-141518507007000.0,2.0,374652548837000.0,148,0.142857142857,0.00291646437308,2.43433201164e-13,0.142860670194,0.142903225806
720.0,-439.4,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141518540624000.0,5808792.44908,-141518540624000.0,-141518536517000.0,-141518544732000.0,-141518544321000.0,-141518536927000.0,2.0,33742069716500.0,156,0.142857142857,0.00291646437308,2.43433201164e-13,0.142860670194,0.142903225806
720.0,-439.4,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141518565110000.0,6408939.96045,-141518565110000.0,-141518560578000.0,-141518569642000.0,-141518569189000.0,-141518561031000.0,2.0,41074511416600.0,164,0.142857142857,0.00291646437308,2.43433201164e-13,0.142860670194,0.142903225806
720.0,-439.4,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141518617778000.0,16591740.9633,-141518617778000.0,-141518606046000.0,-141518629511000.0,-141518628337000.0,-141518607219000.0,2.0,275285868195000.0,172,0.142857142857,0.00291644036986,2.43433201164e-13,0.142859494415,0.142903225806
720.0,-439.4,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141518629614000.0,10774452.9577,-141518629614000.0,-141518621996000.0,-141518637233000.0,-141518636471000.0,-141518622757000.0,2.0,116088836539000.0,180,0.142857142857,0.00291646437308,2.43433201164e-13,0.142860670194,0.142903225806
720.0,-439.4,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141518675932000.0,9803772.6763,-141518675932000.0,-141518669000000.0,-141518682865000.0,-141518682172000.0,-141518669693000.0,2.0,96113958688600.0,188,0.142857142857,0.00145824418816,2.43433201164e-13,0.0714309229865,0.142903225806
720.0,-350.8,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141564305360000.0,6493438.62418,-141564305360000.0,-141564300769000.0,-141564309952000.0,-141564309493000.0,-141564301228000.0,2.0,42164745166000.0,197,0.142857142857,0.00145798015263,2.43433201164e-13,0.071417989418,0.142903225806
720.0,-350.8,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141564329074000.0,17728407.0045,-141564329074000.0,-141564316538000.0,-141564341610000.0,-141564340356000.0,-141564317792000.0,2.0,314296414916000.0,205,0.142857142857,0.00291622434079,2.43433201164e-13,0.142848912404,0.142903225806
720.0,-350.8,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141564355046000.0,11116510.6924,-141564355046000.0,-141564347185000.0,-141564362907000.0,-141564362120000.0,-141564347971000.0,2.0,123576809975000.0,213,0.142857142857,0.00291646437308,2.43433201164e-13,0.142860670194,0.142903225806
720.0,-350.8,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141564382060000.0,8813847.33476,-141564382060000.0,-141564375828000.0,-141564388292000.0,-141564387669000.0,-141564376451000.0,2.0,77683904840400.0,221,0.142857142857,0.00291646437308,2.43433201164e-13,0.142860670194,0.142903225806
720.0,-350.8,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141564420217000.0,13631452.4777,-141564420217000.0,-141564410578000.0,-141564429856000.0,-141564428892000.0,-141564411542000.0,2.0,185816496651000.0,229,0.142857142857,0.00291646437308,2.43433201164e-13,0.142860670194,0.142903225806
720.0,-350.8,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141564465857000.0,30906406.6421,-141564465857000.0,-141564444002000.0,-141564487711000.0,-141564485525000.0,-141564446188000.0,2.0,955205971528000.0,237,0.142857142857,0.00291644036986,2.43433201164e-13,0.142859494415,0.142903225806
720.0,-350.8,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141564495937000.0,8458472.17193,-141564495937000.0,-141564489956000.0,-141564501918000.0,-141564501320000.0,-141564490554000.0,2.0,71545751483300.0,245,0.142857142857,0.00291646437308,2.43433201164e-13,0.142860670194,0.142903225806
720.0,-350.8,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141564503395000.0,5370378.90851,-141564503395000.0,-141564499598000.0,-141564507193000.0,-141564506813000.0,-141564499978000.0,2.0,28840969621000.0,253,0.142857142857,0.00145824418816,2.43433201164e-13,0.0714309229865,0.142903225806
720.0,-616.5,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141586564594000.0,5328496.86338,-141586564594000.0,-141586560826000.0,-141586568361000.0,-141586567985000.0,-141586561203000.0,2.0,28392878823000.0,2,0.0714285714286,0.000728578682369,2.43433201164e-13,0.071417989418,0.142822580645
720.0,-616.5,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141586594977000.0,4761640.24863,-141586594977000.0,-141586591610000.0,-141586598344000.0,-141586598007000.0,-141586591947000.0,2.0,22673217857300.0,10,0.0714285714286,0.001457289308,2.43433201164e-13,0.142848912404,0.142822580645
720.0,-616.5,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141586626204000.0,1414369.96555,-141586626204000.0,-141586625204000.0,-141586627204000.0,-141586627104000.0,-141586625304000.0,2.0,2000442399460.0,18,0.0714285714286,0.00145740925641,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-616.5,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141586648513000.0,2141013.22322,-141586648513000.0,-141586646999000.0,-141586650027000.0,-141586649875000.0,-141586647150000.0,2.0,4583937622010.0,26,0.0714285714286,0.00145740925641,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-616.5,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141586674804000.0,1736419.69402,-141586674804000.0,-141586673577000.0,-141586676032000.0,-141586675910000.0,-141586673699000.0,2.0,3015153353770.0,34,0.0714285714286,0.00145740925641,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-616.5,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141586703511000.0,2407869.24574,-141586703511000.0,-141586701809000.0,-141586705214000.0,-141586705044000.0,-141586701979000.0,2.0,5797834304590.0,42,0.0714285714286,0.00145739726157,2.43433201164e-13,0.142859494415,0.142822580645
720.0,-616.5,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141586733140000.0,430283.315187,-141586733140000.0,-141586732836000.0,-141586733444000.0,-141586733414000.0,-141586732866000.0,2.0,185143731328.0,50,0.0714285714286,0.00145740925641,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-616.5,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141586763947000.0,553322.856123,-141586763947000.0,-141586763556000.0,-141586764338000.0,-141586764299000.0,-141586763595000.0,2.0,306166183108.0,58,0.0714285714286,0.000728710625628,2.43433201164e-13,0.0714309229865,0.142822580645
720.0,-262.2,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141610162561000.0,25482313.5381,-141610162561000.0,-141610144542000.0,-141610180580000.0,-141610178778000.0,-141610146344000.0,2.0,649348303255000.0,262,0.142857142857,0.00145715736474,2.43433201164e-13,0.071417989418,0.142822580645
720.0,-262.2,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141610189973000.0,5731866.47913,-141610189973000.0,-141610185920000.0,-141610194026000.0,-141610193621000.0,-141610186325000.0,2.0,32854293334600.0,270,0.142857142857,0.00291457861599,2.43433201164e-13,0.142848912404,0.142822580645
720.0,-262.2,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141610211598000.0,4532570.79715,-141610211598000.0,-141610208392000.0,-141610214803000.0,-141610214482000.0,-141610208713000.0,2.0,20544198031200.0,278,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-262.2,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141610234248000.0,17039580.5688,-141610234248000.0,-141610222199000.0,-141610246297000.0,-141610245092000.0,-141610223404000.0,2.0,290347305960000.0,286,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-262.2,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141610252466000.0,12267186.6844,-141610252466000.0,-141610243791000.0,-141610261140000.0,-141610260272000.0,-141610244659000.0,2.0,150483869150000.0,294,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
