npp_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-htse_capacity,ProbabilityWeight-h2_storage_capacity,prefix,PointProbability,ProbabilityWeight-meoh_capacity,ProbabilityWeight
1280.0,-600.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,524444.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2301415289.05,39921874.9088,2300371025.13,2349935951.76,2254983154.16,2260052080.27,2344240467.31,4.0,1593756096240000.0,0.111111111111,0.111112900219,845,8.51195973434e-14,0.111096045198,0.0013715781983
1280.0,-300.0,-7375.0,-1e+200,-1e+200,-1e+200,-1e+200,131111.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2301064451.42,78431211.114,2332407477.83,2353865763.17,2185577086.87,2205577245.25,2352671420.64,4.0,6151454876810000.0,0.111111111111,0.111112900219,278,8.51195973434e-14,0.111096045198,0.0013715781983
1280.0,-700.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,524444.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2298378667.89,36353046.4288,2302092322.97,2338737611.56,2250592414.06,2257790485.0,2333767733.67,4.0,1321543984660000.0,0.111111111111,0.111112900219,835,8.51195973434e-14,0.111096045198,0.0013715781983
1280.0,-1000.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,590000.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2296284373.6,23972366.0469,2292343668.17,2325594664.54,2274855493.5,2275425651.38,2322660083.41,4.0,574674333885000.0,0.0555555555556,0.0555568738453,903,8.51195973434e-14,0.111118644068,0.00034296691613
1280.0,-300.0,-4917.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2294920075.38,31423777.5079,2294660605.41,2331309369.3,2259049721.4,2262403178.49,2327800230.23,4.0,987453792865000.0,0.111111111111,0.0555483991254,79,8.51195973434e-14,0.111118644068,0.000685829198995
1280.0,-500.0,-12292.0,-1e+200,-1e+200,-1e+200,-1e+200,458889.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2294374483.05,32833959.2732,2287710948.13,2336737784.89,2265338251.03,2266304374.69,2331773540.29,4.0,1078068881550000.0,0.111111111111,0.111112900219,756,8.51195973434e-14,0.111118644068,0.00137185720119
1280.0,-700.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,458889.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2293857876.87,19746297.8651,2289125520.81,2320652563.47,2276527902.4,2277322056.2,2317018996.03,4.0,389916279375000.0,0.111111111111,0.111112900219,735,8.51195973434e-14,0.111096045198,0.0013715781983
1280.0,-800.0,-12292.0,-1e+200,-1e+200,-1e+200,-1e+200,131111.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2293775472.83,54950236.2643,2315594231.4,2331742897.29,2212170531.24,2227433601.25,2329571082.42,4.0,3019528465500000.0,0.111111111111,0.111112900219,226,8.51195973434e-14,0.111118644068,0.00137185720119
1280.0,-200.0,-4917.0,-1e+200,-1e+200,-1e+200,-1e+200,131111.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2286183750.26,69772562.9874,2300229143.54,2349993452.57,2194283261.37,2205811319.73,2346892630.19,4.0,4868210545830000.0,0.111111111111,0.111112900219,289,8.51195973434e-14,0.111118644068,0.00137185720119
1280.0,-300.0,-7375.0,-1e+200,-1e+200,-1e+200,-1e+200,327778.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2285438072.69,72643925.8971,2273548490.34,2377302687.12,2217352622.95,2220506394.38,2367015166.28,4.0,5277139969750000.0,0.111111111111,0.111112900219,578,8.51195973434e-14,0.111096045198,0.0013715781983
1280.0,-100.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,196667.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2282700759.63,72645448.7816,2293025550.92,2344174495.65,2200577441.03,2206873281.12,2344073530.34,4.0,5277361228670000.0,0.0555555555556,0.111112900219,400,8.51195973434e-14,0.0555706214689,0.00034303405102
1280.0,-600.0,-12292.0,-1e+200,-1e+200,-1e+200,-1e+200,393333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2282207058.39,55220788.1872,2264790918.4,2362230056.03,2237016340.74,2240146107.89,2348650604.88,4.0,3049335448020000.0,0.111111111111,0.111112900219,646,8.51195973434e-14,0.111118644068,0.00137185720119
1280.0,-400.0,-7375.0,-1e+200,-1e+200,-1e+200,-1e+200,131111.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2281666190.64,60775148.4648,2295989887.65,2332511632.54,2202173354.71,2211788348.61,2331490856.85,4.0,3693618670910000.0,0.111111111111,0.111112900219,268,8.51195973434e-14,0.111096045198,0.0013715781983
1280.0,-100.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,65556.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2281295842.7,74441153.2597,2298985727.09,2351117635.4,2176094281.21,2193733276.92,2344092570.33,4.0,5541485298630000.0,0.0555555555556,0.111104425499,200,8.51195973434e-14,0.0555706214689,0.000343007887384
1280.0,-1000.0,-17208.0,-1e+200,-1e+200,-1e+200,-1e+200,393333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2281161995.78,32540739.7361,2283989026.04,2317826474.12,2238843456.93,2245078926.13,2313287223.07,4.0,1058899742570000.0,0.0555555555556,0.111112900219,604,8.51195973434e-14,0.111118644068,0.000685928600596
1280.0,-600.0,-12292.0,-1e+200,-1e+200,-1e+200,-1e+200,327778.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2281119614.6,20714027.3609,2289801479.15,2294629968.86,2250245531.25,2256088639.55,2293995979.29,4.0,429070929510000.0,0.111111111111,0.111112900219,546,8.51195973434e-14,0.111118644068,0.00137185720119
1280.0,-300.0,-4917.0,-1e+200,-1e+200,-1e+200,-1e+200,131111.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2278831246.01,80348436.8218,2279680957.53,2374603712.13,2181359356.86,2193315349.0,2363157546.9,4.0,6455871299710000.0,0.111111111111,0.111112900219,279,8.51195973434e-14,0.111118644068,0.00137185720119
1280.0,-700.0,-12292.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2278689362.99,23445840.7526,2270662720.66,2312927117.37,2260504893.27,2261586517.51,2307029507.73,4.0,549707448598000.0,0.111111111111,0.0555483991254,36,8.51195973434e-14,0.111118644068,0.000685829198995
1280.0,-400.0,-7375.0,-1e+200,-1e+200,-1e+200,-1e+200,196667.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2278134179.96,65228173.1676,2286617905.28,2347511727.78,2191789181.49,2204024947.04,2340366197.43,4.0,4254714574780000.0,0.111111111111,0.111112900219,368,8.51195973434e-14,0.111096045198,0.0013715781983
1280.0,-300.0,-7375.0,-1e+200,-1e+200,-1e+200,-1e+200,393333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2277319825.13,52294287.8632,2273224111.06,2340301375.47,2222529702.93,2226456730.01,2333916919.95,4.0,2734692543110000.0,0.111111111111,0.111112900219,678,8.51195973434e-14,0.111096045198,0.0013715781983
1280.0,-700.0,-12292.0,-1e+200,-1e+200,-1e+200,-1e+200,196667.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2276365090.33,87947629.6955,2252235664.83,2400486026.14,2200503005.51,2205118559.95,2381392816.4,4.0,7734785569050000.0,0.111111111111,0.111112900219,336,8.51195973434e-14,0.111118644068,0.00137185720119
1280.0,-1000.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,65556.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2276326477.36,22059339.9348,2283209960.66,2294576027.28,2244309960.84,2249864831.08,2293151247.02,4.0,486614478359000.0,0.0555555555556,0.111104425499,105,8.51195973434e-14,0.111096045198,0.00068573679316
1280.0,-700.0,-12292.0,-1e+200,-1e+200,-1e+200,-1e+200,262222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2273986455.29,55401803.4477,2264250286.87,2349849993.04,2217595254.38,2223625749.84,2337977796.53,4.0,3069359825260000.0,0.111111111111,0.111112900219,436,8.51195973434e-14,0.111118644068,0.00137185720119
1280.0,-600.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,590000.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2273708116.9,28977943.2265,2272245953.66,2307156917.91,2243183642.35,2245257464.73,2304205797.59,4.0,839721193635000.0,0.111111111111,0.0555568738453,945,8.51195973434e-14,0.111096045198,0.000685794329752
1280.0,-600.0,-9833.0,-1e+200,-1e+200,-1e+200,-1e+200,131111.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2273615613.5,28179136.8142,2276727585.82,2303696133.12,2237311149.26,2241968755.91,2300905709.85,4.0,794063751593000.0,0.111111111111,0.111112900219,247,8.51195973434e-14,0.111118644068,0.00137185720119
1280.0,-900.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,262222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2271990295.38,21788053.606,2274526917.14,2295249607.81,2243657739.45,2247416310.22,2293013010.09,4.0,474719279940000.0,0.111111111111,0.111112900219,415,8.51195973434e-14,0.111096045198,0.0013715781983
1280.0,-800.0,-12292.0,-1e+200,-1e+200,-1e+200,-1e+200,65556.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2271477362.85,58917652.9294,2281712845.39,2331074832.45,2191408928.18,2203306130.21,2325318919.95,4.0,3471289826710000.0,0.111111111111,0.111104425499,126,8.51195973434e-14,0.111118644068,0.00137175256793
1280.0,-1000.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,131111.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2268686152.36,11174696.5072,2268793920.02,2280596599.92,2256560169.49,2257413332.96,2279808097.04,4.0,124873842029000.0,0.0555555555556,0.111112900219,205,8.51195973434e-14,0.111096045198,0.000685789099152
1280.0,-200.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2266911478.13,37497382.2523,2265477310.48,2307665704.82,2229025586.73,2230947186.04,2304883604.92,4.0,1406053675780000.0,0.111111111111,0.0555483991254,90,8.51195973434e-14,0.0555706214689,0.000342984340111
1280.0,-800.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,327778.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2266157962.29,28291852.174,2268767876.15,2296818044.2,2230278052.66,2234708817.29,2293953227.89,4.0,800428899437000.0,0.111111111111,0.111112900219,525,8.51195973434e-14,0.111096045198,0.0013715781983
1280.0,-500.0,-12292.0,-1e+200,-1e+200,-1e+200,-1e+200,393333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2264461822.98,24214135.9278,2263260170.56,2294113954.28,2237212996.5,2239890723.25,2290715236.08,4.0,586324378731000.0,0.111111111111,0.111112900219,656,8.51195973434e-14,0.111118644068,0.00137185720119
1280.0,-200.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,65556.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2263840623.43,53778746.3451,2263989803.72,2325731193.3,2201651692.99,2207684542.42,2319787852.05,4.0,2892153558460000.0,0.111111111111,0.111104425499,190,8.51195973434e-14,0.0555706214689,0.000686015774768
1280.0,-500.0,-12292.0,-1e+200,-1e+200,-1e+200,-1e+200,524444.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2263750634.68,62536672.9108,2254422453.23,2348479511.63,2197678120.62,2205794089.75,2334766633.63,4.0,3910835458760000.0,0.111111111111,0.111112900219,856,8.51195973434e-14,0.111118644068,0.00137185720119
1280.0,-600.0,-7375.0,-1e+200,-1e+200,-1e+200,-1e+200,65556.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2261960434.92,25089713.6428,2268991280.44,2282310380.3,2227548798.51,2232298025.8,2281779660.32,4.0,629493730678000.0,0.111111111111,0.111104425499,148,8.51195973434e-14,0.111096045198,0.00137147358632
1280.0,-900.0,-17208.0,-1e+200,-1e+200,-1e+200,-1e+200,524444.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2261456609.91,29313495.6089,2262388939.6,2295279619.06,2225768941.38,2229926608.44,2291681349.82,4.0,859281024812000.0,0.111111111111,0.111112900219,814,8.51195973434e-14,0.111118644068,0.00137185720119
1280.0,-700.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,590000.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2260896839.54,26020301.6472,2266509278.55,2286148058.91,2224420742.16,2230712918.23,2283223346.24,4.0,677056097810000.0,0.111111111111,0.0555568738453,935,8.51195973434e-14,0.111096045198,0.000685794329752
1280.0,-700.0,-12292.0,-1e+200,-1e+200,-1e+200,-1e+200,327778.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2260012731.47,11938962.1708,2263449650.49,2270303557.61,2242848067.29,2245740872.93,2269472903.38,4.0,142538817717000.0,0.111111111111,0.111112900219,536,8.51195973434e-14,0.111118644068,0.00137185720119
1280.0,-500.0,-7375.0,-1e+200,-1e+200,-1e+200,-1e+200,65556.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2256138973.37,61013703.2719,2276826731.57,2304193058.97,2166709371.38,2182985097.73,2300329987.54,4.0,3722671986950000.0,0.111111111111,0.111104425499,158,8.51195973434e-14,0.111096045198,0.00137147358632
1280.0,-400.0,-7375.0,-1e+200,-1e+200,-1e+200,-1e+200,262222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2254245883.82,60516581.409,2251098658.26,2331184217.44,2183602001.33,2192926460.38,2319971423.05,4.0,3662256625430000.0,0.111111111111,0.111112900219,468,8.51195973434e-14,0.111096045198,0.0013715781983
1280.0,-500.0,-9833.0,-1e+200,-1e+200,-1e+200,-1e+200,262222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2253432635.01,70320339.8274,2230083511.77,2353479422.09,2200084094.41,2201421423.08,2338132619.47,4.0,4944950193440000.0,0.111111111111,0.111112900219,457,8.51195973434e-14,0.111118644068,0.00137185720119
1280.0,-1000.0,-17208.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2253410862.84,57525691.6069,2251946898.26,2317983370.04,2191766284.82,2196105227.06,2312766049.04,4.0,3309205194850000.0,0.0555555555556,0.0555483991254,4,8.51195973434e-14,0.111118644068,0.000342914599497
1280.0,-800.0,-12292.0,-1e+200,-1e+200,-1e+200,-1e+200,196667.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2252389941.05,45972132.1386,2247310496.96,2311210231.98,2203728538.3,2207988620.27,2303902483.56,4.0,2113436933370000.0,0.111111111111,0.111112900219,326,8.51195973434e-14,0.111118644068,0.00137185720119
1280.0,-500.0,-9833.0,-1e+200,-1e+200,-1e+200,-1e+200,327778.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2250957931.94,45317804.5234,2242851311.03,2305972471.8,2212156633.9,2212656292.62,2300608840.53,4.0,2053703406820000.0,0.111111111111,0.111112900219,557,8.51195973434e-14,0.111118644068,0.00137185720119
1280.0,-500.0,-9833.0,-1e+200,-1e+200,-1e+200,-1e+200,393333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2249341949.09,64491536.2798,2233614912.63,2339979818.1,2190158152.98,2194950524.75,2325751224.46,4.0,4159158251730000.0,0.111111111111,0.111112900219,657,8.51195973434e-14,0.111118644068,0.00137185720119
1280.0,-600.0,-9833.0,-1e+200,-1e+200,-1e+200,-1e+200,196667.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2245036062.8,81214730.4489,2223300403.03,2356462026.6,2177081418.53,2179502979.82,2340999069.45,4.0,6595832441890000.0,0.111111111111,0.111112900219,347,8.51195973434e-14,0.111118644068,0.00137185720119
1280.0,-1000.0,-17208.0,-1e+200,-1e+200,-1e+200,-1e+200,458889.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2244764197.98,50775285.4107,2241504882.95,2307841121.52,2188205904.49,2193746053.36,2300345383.63,4.0,2578129608540000.0,0.0555555555556,0.111112900219,704,8.51195973434e-14,0.111118644068,0.000685928600596
1280.0,-400.0,-9833.0,-1e+200,-1e+200,-1e+200,-1e+200,458889.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2240602697.86,28651328.3214,2250519680.59,2262136372.39,2199235057.87,2205915823.81,2261405796.09,4.0,820898614580000.0,0.111111111111,0.111112900219,767,8.51195973434e-14,0.111118644068,0.00137185720119
1280.0,-500.0,-7375.0,-1e+200,-1e+200,-1e+200,-1e+200,131111.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2239973206.73,75432624.1272,2219109675.65,2343245763.9,2178427711.71,2180097259.52,2329058097.44,4.0,5690080782720000.0,0.111111111111,0.111112900219,258,8.51195973434e-14,0.111096045198,0.0013715781983
1280.0,-100.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,327778.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2238962526.62,79487556.1109,2261142868.25,2308509254.93,2125055115.06,2144129853.53,2302742721.44,4.0,6318271576480000.0,0.0555555555556,0.111112900219,600,8.51195973434e-14,0.0555706214689,0.00034303405102
1280.0,-700.0,-12292.0,-1e+200,-1e+200,-1e+200,-1e+200,393333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2235509196.24,44189744.0107,2217716808.51,2301217227.48,2205385940.49,2207200973.21,2288726762.11,4.0,1952733475730000.0,0.111111111111,0.111112900219,636,8.51195973434e-14,0.111118644068,0.00137185720119
1280.0,-200.0,-4917.0,-1e+200,-1e+200,-1e+200,-1e+200,262222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2234071610.34,77328210.4062,2229371330.69,2332781966.22,2144761813.74,2156050933.85,2318672678.32,4.0,5979652124630000.0,0.111111111111,0.111112900219,489,8.51195973434e-14,0.111118644068,0.00137185720119
1280.0,-600.0,-9833.0,-1e+200,-1e+200,-1e+200,-1e+200,262222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2232646109.33,52743513.7392,2239779511.15,2281842391.76,2169183023.26,2175277466.21,2280027989.91,4.0,2781878241560000.0,0.111111111111,0.111112900219,447,8.51195973434e-14,0.111118644068,0.00137185720119
1280.0,-800.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,458889.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2229814656.01,56763950.8601,2215058684.69,2307306463.33,2181834791.32,2183594398.71,2296693273.16,4.0,3222146117240000.0,0.111111111111,0.111112900219,725,8.51195973434e-14,0.111096045198,0.0013715781983
1280.0,-300.0,-4917.0,-1e+200,-1e+200,-1e+200,-1e+200,196667.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2228924421.4,105600453.47,2236701923.96,2326786001.34,2115507836.35,2122616798.26,2324343540.97,4.0,1.1151455773e+16,0.111111111111,0.111112900219,379,8.51195973434e-14,0.111118644068,0.00137185720119
1280.0,-900.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2228239266.05,36218916.4817,2225233100.62,2271494988.56,2190995874.41,2193408167.3,2267278996.42,4.0,1311809911100000.0,0.111111111111,0.0555483991254,15,8.51195973434e-14,0.111096045198,0.000685689717767
1280.0,-200.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,131111.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2221009176.61,52825582.6323,2220539818.4,2284828732.82,2158128336.83,2165522112.28,2277153342.44,4.0,2790542180440000.0,0.111111111111,0.111112900219,290,8.51195973434e-14,0.0555706214689,0.000686068102041
1280.0,-1000.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,196667.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2219898596.46,28390157.5879,2222475271.43,2251539023.82,2183104819.18,2188261693.56,2247928154.42,4.0,806001047865000.0,0.0555555555556,0.111112900219,305,8.51195973434e-14,0.111096045198,0.000685789099152
1280.0,-900.0,-17208.0,-1e+200,-1e+200,-1e+200,-1e+200,590000.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2219583238.44,14383882.2558,2217577087.56,2235817540.45,2207361238.2,2207394706.98,2234580381.14,4.0,206896068749000.0,0.111111111111,0.0555568738453,914,8.51195973434e-14,0.111118644068,0.00068593383226
1280.0,-600.0,-12292.0,-1e+200,-1e+200,-1e+200,-1e+200,458889.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2216563045.62,49278116.5115,2220204714.54,2268490566.09,2157352187.31,2163333195.53,2264694559.23,4.0,2428332766920000.0,0.111111111111,0.111112900219,746,8.51195973434e-14,0.111118644068,0.00137185720119
1280.0,-400.0,-7375.0,-1e+200,-1e+200,-1e+200,-1e+200,327778.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2215237365.51,56991093.1116,2204666745.77,2293746942.92,2157869027.58,2164029628.25,2281243970.41,4.0,3247984694050000.0,0.111111111111,0.111112900219,568,8.51195973434e-14,0.111096045198,0.0013715781983
1280.0,-900.0,-12292.0,-1e+200,-1e+200,-1e+200,-1e+200,65556.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2214166962.33,5268805.31686,2215418761.3,2218948741.53,2206881585.2,2207944666.92,2218636739.19,4.0,27760309466900.0,0.111111111111,0.111104425499,116,8.51195973434e-14,0.111118644068,0.00137175256793
1280.0,-800.0,-12292.0,-1e+200,-1e+200,-1e+200,-1e+200,393333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2214157527.37,20341119.5706,2210624745.59,2240269898.09,2195110720.21,2196048053.27,2237212895.95,4.0,413761145386000.0,0.111111111111,0.111112900219,626,8.51195973434e-14,0.111118644068,0.00137185720119
1280.0,-100.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,393333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2212879655.6,64656910.3763,2207298660.14,2281538200.33,2155383101.81,2156087477.73,2277485227.13,4.0,4180516059410000.0,0.0555555555556,0.111112900219,700,8.51195973434e-14,0.0555706214689,0.00034303405102
1280.0,-900.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,393333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2212407476.97,43143957.9049,2221139843.59,2253633290.46,2153716930.24,2162031783.79,2250557856.89,4.0,1861401103700000.0,0.111111111111,0.111112900219,615,8.51195973434e-14,0.111096045198,0.0013715781983
1280.0,-300.0,-7375.0,-1e+200,-1e+200,-1e+200,-1e+200,458889.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2211856488.99,82395756.7352,2235471816.23,2280401400.51,2096080922.99,2113393577.59,2277257942.25,4.0,6789060727970000.0,0.111111111111,0.111112900219,778,8.51195973434e-14,0.111096045198,0.0013715781983
1280.0,-500.0,-12292.0,-1e+200,-1e+200,-1e+200,-1e+200,590000.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2210999676.04,33204573.9591,2211107184.42,2250923082.47,2170861252.84,2175823590.27,2246025250.07,4.0,1102543731810000.0,0.111111111111,0.0555568738453,956,8.51195973434e-14,0.111118644068,0.00068593383226
1280.0,-400.0,-9833.0,-1e+200,-1e+200,-1e+200,-1e+200,590000.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2210891127.68,20098203.3328,2211705572.65,2234081651.88,2186071713.53,2189118241.66,2231523790.74,4.0,403937777205000.0,0.111111111111,0.0555568738453,967,8.51195973434e-14,0.111118644068,0.00068593383226
1280.0,-600.0,-12292.0,-1e+200,-1e+200,-1e+200,-1e+200,524444.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2210245394.75,77657366.73,2187496013.37,2320283327.34,2145706224.93,2149006208.61,2303333714.83,4.0,6030666607440000.0,0.111111111111,0.111112900219,846,8.51195973434e-14,0.111118644068,0.00137185720119
1280.0,-400.0,-4917.0,-1e+200,-1e+200,-1e+200,-1e+200,65556.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2209767027.21,55942512.993,2198898974.52,2286507073.27,2154763086.54,2159747173.29,2275002154.9,4.0,3129564759970000.0,0.111111111111,0.111104425499,169,8.51195973434e-14,0.111118644068,0.00137175256793
1280.0,-700.0,-9833.0,-1e+200,-1e+200,-1e+200,-1e+200,65556.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2209384200.49,46715748.3945,2202214337.07,2265976101.1,2167132026.69,2168346623.66,2260459586.09,4.0,2182361148050000.0,0.111111111111,0.111104425499,137,8.51195973434e-14,0.111118644068,0.00137175256793
1280.0,-400.0,-4917.0,-1e+200,-1e+200,-1e+200,-1e+200,131111.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2207383511.96,52451583.8738,2208623361.12,2268598856.5,2143688469.1,2151188588.1,2261842647.0,4.0,2751168650870000.0,0.111111111111,0.111112900219,269,8.51195973434e-14,0.111118644068,0.00137185720119
1280.0,-500.0,-7375.0,-1e+200,-1e+200,-1e+200,-1e+200,262222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2206799823.39,46370179.7634,2199874220.45,2269358053.29,2158092799.4,2163480582.32,2259814908.59,4.0,2150193571290000.0,0.111111111111,0.111112900219,458,8.51195973434e-14,0.111096045198,0.0013715781983
1280.0,-300.0,-4917.0,-1e+200,-1e+200,-1e+200,-1e+200,262222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2206429420.48,86423171.3348,2208728009.27,2282496107.24,2125765556.14,2127548560.4,2282092256.25,4.0,7468964543560000.0,0.111111111111,0.111112900219,479,8.51195973434e-14,0.111118644068,0.00137185720119
1280.0,-500.0,-7375.0,-1e+200,-1e+200,-1e+200,-1e+200,327778.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2205025329.9,39019079.1463,2207576181.54,2249606585.06,2155342371.46,2162124408.5,2244355059.0,4.0,1522488537420000.0,0.111111111111,0.111112900219,558,8.51195973434e-14,0.111096045198,0.0013715781983
1280.0,-200.0,-4917.0,-1e+200,-1e+200,-1e+200,-1e+200,327778.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2203280362.8,17744884.2193,2208913647.81,2216583251.72,2178710903.87,2182177743.63,2216496382.97,4.0,314880915955000.0,0.111111111111,0.111112900219,589,8.51195973434e-14,0.111118644068,0.00137185720119
1280.0,-300.0,-7375.0,-1e+200,-1e+200,-1e+200,-1e+200,524444.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2203216488.39,66866831.1746,2205706602.97,2279346334.36,2122106413.26,2131248154.96,2271698661.41,4.0,4471173111330000.0,0.111111111111,0.111112900219,878,8.51195973434e-14,0.111096045198,0.0013715781983
1280.0,-900.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,327778.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,2198860778.81,47779956.1755,2189275934.55,2262874590.38,2154016655.75,2156803938.98,2254336400.59,4.0,2282924212140000.0,0.111111111111,0.111112900219,515,8.51195973434e-14,0.111096045198,0.0013715781983
