smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,PointProbability,ProbabilityWeight-h2_storage_capacity,prefix,ProbabilityWeight-htse_capacity,ProbabilityWeight-ft_capacity
720.0,-457.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-198148659541000.0,11549410.59,-198148659541000.0,-198148651374000.0,-198148667708000.0,-198148666891000.0,-198148652191000.0,2.0,133388884976000.0,0.00399998610381,3.47754823353e-14,0.0999986898723,39,0.2,0.200001925471
720.0,-333.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-198150169899000.0,753651.134883,-198150169899000.0,-198150169366000.0,-198150170432000.0,-198150170379000.0,-198150169419000.0,2.0,567990033111.0,0.00399992192228,3.47754823353e-14,0.0999986898723,76,0.2,0.199998716352
720.0,-209.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-198151721126000.0,18933229.875,-198151721126000.0,-198151707738000.0,-198151734514000.0,-198151733175000.0,-198151709077000.0,2.0,358467193500000.0,0.00399992192228,3.47754823353e-14,0.0999986898723,113,0.2,0.199998716352
720.0,-85.1,-5254.7,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-198153250155000.0,7808845.63695,-198153250155000.0,-198153244633000.0,-198153255677000.0,-198153255124000.0,-198153245185000.0,2.0,60978070181700.0,0.00199996096114,0.0,0.0999986898723,150,0.1,0.199998716352
720.0,-581.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-198153475193000.0,8094327.60339,-198153475193000.0,-198153469469000.0,-198153480916000.0,-198153480344000.0,-198153470042000.0,2.0,65518139350900.0,0.00200002514268,3.47754823353e-14,0.0999986898723,2,0.2,0.100002567295
720.0,-333.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-321477320131000.0,13892462.981,-321477320131000.0,-321477310308000.0,-321477329955000.0,-321477328973000.0,-321477311290000.0,2.0,193000527679000.0,0.00400004657183,3.47754823353e-14,0.100000201558,70,0.2,0.200001925471
720.0,-209.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-321478850249000.0,26100066.1301,-321478850249000.0,-321478831794000.0,-321478868705000.0,-321478866859000.0,-321478833639000.0,2.0,681213451995000.0,0.00399998238932,3.47754823353e-14,0.100000201558,107,0.2,0.199998716352
720.0,-85.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-321480393589000.0,46239041.5174,-321480393589000.0,-321480360893000.0,-321480426285000.0,-321480423016000.0,-321480364163000.0,2.0,2138048960450000.0,0.00199999119466,0.0,0.100000201558,144,0.1,0.199998716352
720.0,-457.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-321482137680000.0,6998704.66939,-321482137680000.0,-321482132731000.0,-321482142628000.0,-321482142133000.0,-321482133226000.0,2.0,48981867049400.0,0.00200005537717,3.47754823353e-14,0.100000201558,33,0.2,0.100002567295
720.0,-333.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2381456.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-336442059077000.0,6523135.14235,-336442059077000.0,-336442054464000.0,-336442063689000.0,-336442063228000.0,-336442054926000.0,2.0,42551292085300.0,0.00800009986233,3.47754823353e-14,0.200000571081,64,0.2,0.200001925471
720.0,-209.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2381456.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-336443655796000.0,10437923.6932,-336443655796000.0,-336443648415000.0,-336443663177000.0,-336443662439000.0,-336443649153000.0,2.0,108950251026000.0,0.0079999714972,3.47754823353e-14,0.200000571081,101,0.2,0.199998716352
720.0,-85.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2381456.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-336445141063000.0,56554303.8392,-336445141063000.0,-336445101073000.0,-336445181053000.0,-336445177054000.0,-336445105072000.0,2.0,3198389282740000.0,0.0039999857486,0.0,0.200000571081,138,0.1,0.199998716352
720.0,-457.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2381456.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-336446899017000.0,25330776.6437,-336446899017000.0,-336446881106000.0,-336446916929000.0,-336446915138000.0,-336446882897000.0,2.0,641648245374000.0,0.00400011411373,3.47754823353e-14,0.200000571081,27,0.2,0.100002567295
720.0,-333.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1786092.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-351406869237000.0,31923590.1325,-351406869237000.0,-351406846664000.0,-351406891811000.0,-351406889553000.0,-351406848921000.0,2.0,1019115606950000.0,0.008000106581,3.47754823353e-14,0.200000739046,58,0.2,0.200001925471
720.0,-209.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1786092.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-351408361405000.0,1016933.92587,-351408361405000.0,-351408360686000.0,-351408362124000.0,-351408362052000.0,-351408360757000.0,2.0,1034154609580.0,0.00799997821576,3.47754823353e-14,0.200000739046,95,0.2,0.199998716352
720.0,-85.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1786092.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-351409892236000.0,12316.7394681,-351409892236000.0,-351409892228000.0,-351409892245000.0,-351409892244000.0,-351409892228000.0,2.0,151702071.125,0.00399998910788,0.0,0.200000739046,132,0.1,0.199998716352
720.0,-457.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1786092.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-351411666160000.0,12566118.5731,-351411666160000.0,-351411657274000.0,-351411675045000.0,-351411674157000.0,-351411658163000.0,2.0,157907335994000.0,0.00400011747312,3.47754823353e-14,0.200000739046,21,0.2,0.100002567295
720.0,-333.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1190728.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-366371634380000.0,7355766.90061,-366371634380000.0,-366371629178000.0,-366371639581000.0,-366371639061000.0,-366371629698000.0,2.0,54107306696100.0,0.008000106581,3.47754823353e-14,0.200000739046,52,0.2,0.200001925471
720.0,-209.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1190728.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-366373189465000.0,32624108.7114,-366373189465000.0,-366373166396000.0,-366373212533000.0,-366373210227000.0,-366373168703000.0,2.0,1064332469210000.0,0.00799997821576,3.47754823353e-14,0.200000739046,89,0.2,0.199998716352
720.0,-85.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1190728.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-366374700590000.0,5212660.37615,-366374700590000.0,-366374696904000.0,-366374704275000.0,-366374703907000.0,-366374697272000.0,2.0,27171828197100.0,0.00399998910788,0.0,0.200000739046,126,0.1,0.199998716352
720.0,-457.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1190728.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-366376451902000.0,212643.139976,-366376451902000.0,-366376451751000.0,-366376452052000.0,-366376452037000.0,-366376451766000.0,2.0,45217104979.0,0.00400011747312,3.47754823353e-14,0.200000739046,15,0.2,0.100002567295
720.0,-333.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,595364.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-381336406831000.0,23918490.0799,-381336406831000.0,-381336389918000.0,-381336423744000.0,-381336422053000.0,-381336391609000.0,2.0,572094167703000.0,0.00800003939431,3.47754823353e-14,0.199999059395,46,0.2,0.200001925471
720.0,-209.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,595364.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-381337925571000.0,14896590.9821,-381337925571000.0,-381337915037000.0,-381337936104000.0,-381337935051000.0,-381337916090000.0,2.0,221908422888000.0,0.00799991103016,3.47754823353e-14,0.199999059395,83,0.2,0.199998716352
720.0,-85.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,595364.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-381339471499000.0,18627561.2916,-381339471499000.0,-381339458328000.0,-381339484671000.0,-381339483354000.0,-381339459645000.0,2.0,346986039672000.0,0.00399995551508,0.0,0.199999059395,120,0.1,0.199998716352
720.0,-457.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,595364.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-381341216663000.0,5183545.38702,-381341216663000.0,-381341212997000.0,-381341220328000.0,-381341219962000.0,-381341213364000.0,2.0,26869142779300.0,0.00400008387924,3.47754823353e-14,0.199999059395,9,0.2,0.100002567295
720.0,-333.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-396300928695000.0,18034281.5548,-396300928695000.0,-396300915943000.0,-396300941447000.0,-396300940172000.0,-396300917218000.0,2.0,325235311199000.0,0.00399998610381,3.47754823353e-14,0.0999986898723,40,0.2,0.200001925471
720.0,-209.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-396302455691000.0,16680270.2683,-396302455691000.0,-396302443896000.0,-396302467485000.0,-396302466306000.0,-396302445075000.0,2.0,278231416224000.0,0.00399992192228,3.47754823353e-14,0.0999986898723,77,0.2,0.199998716352
720.0,-85.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-396304009863000.0,53687745.0974,-396304009863000.0,-396303971900000.0,-396304047826000.0,-396304044030000.0,-396303975697000.0,2.0,2882373973650000.0,0.00199996096114,0.0,0.0999986898723,114,0.1,0.199998716352
720.0,-457.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-396305761964000.0,768399.283116,-396305761964000.0,-396305761420000.0,-396305762507000.0,-396305762453000.0,-396305761475000.0,2.0,590437458293.0,0.00200002514268,3.47754823353e-14,0.0999986898723,3,0.2,0.100002567295
720.0,-209.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-519629643864000.0,10887269.6792,-519629643864000.0,-519629636165000.0,-519629651562000.0,-519629650792000.0,-519629636935000.0,2.0,118532641067000.0,0.00400004657183,3.47754823353e-14,0.100000201558,71,0.2,0.200001925471
720.0,-85.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-519631131691000.0,29667397.0812,-519631131691000.0,-519631110713000.0,-519631152670000.0,-519631150572000.0,-519631112811000.0,2.0,880154449572000.0,0.00199999119466,0.0,0.100000201558,108,0.1,0.199998716352
720.0,-333.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-519634420969000.0,16314466.4295,-519634420969000.0,-519634409433000.0,-519634432506000.0,-519634431352000.0,-519634410587000.0,2.0,266161814880000.0,0.00200005537717,3.47754823353e-14,0.100000201558,34,0.2,0.100002567295
720.0,-209.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2381456.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-534594368011000.0,56074212.4085,-534594368011000.0,-534594328361000.0,-534594407662000.0,-534594403697000.0,-534594332326000.0,2.0,3144317297230000.0,0.00800009986233,3.47754823353e-14,0.200000571081,65,0.2,0.200001925471
720.0,-85.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2381456.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-534595877325000.0,32381123.2217,-534595877325000.0,-534595854429000.0,-534595900222000.0,-534595897933000.0,-534595856718000.0,2.0,1048537141100000.0,0.0039999857486,0.0,0.200000571081,102,0.1,0.199998716352
720.0,-333.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2381456.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-534599161180000.0,11101526.5694,-534599161180000.0,-534599153330000.0,-534599169030000.0,-534599168245000.0,-534599154115000.0,2.0,123243892171000.0,0.00400011411373,3.47754823353e-14,0.200000571081,28,0.2,0.100002567295
720.0,-209.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1786092.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-549559123703000.0,30182094.0968,-549559123703000.0,-549559102361000.0,-549559145045000.0,-549559142910000.0,-549559104495000.0,2.0,910958804067000.0,0.008000106581,3.47754823353e-14,0.200000739046,59,0.2,0.200001925471
720.0,-85.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1786092.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-549560663996000.0,53125348.6913,-549560663996000.0,-549560626430000.0,-549560701561000.0,-549560697804000.0,-549560630187000.0,2.0,2822302673570000.0,0.00399998910788,0.0,0.200000739046,96,0.1,0.199998716352
720.0,-333.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1786092.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-549563960821000.0,2943013.24831,-549563960821000.0,-549563958740000.0,-549563962902000.0,-549563962694000.0,-549563958948000.0,2.0,8661326979710.0,0.00400011747312,3.47754823353e-14,0.200000739046,22,0.2,0.100002567295
720.0,-209.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1190728.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-564523929752000.0,47143701.2937,-564523929752000.0,-564523896416000.0,-564523963087000.0,-564523959754000.0,-564523899749000.0,2.0,2222528571670000.0,0.008000106581,3.47754823353e-14,0.200000739046,53,0.2,0.200001925471
720.0,-85.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1190728.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-564525417750000.0,22906768.4591,-564525417750000.0,-564525401552000.0,-564525433947000.0,-564525432328000.0,-564525403172000.0,2.0,524720041239000.0,0.00399998910788,0.0,0.200000739046,90,0.1,0.199998716352
720.0,-333.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1190728.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-564528729573000.0,7649041.7804,-564528729573000.0,-564528724165000.0,-564528734982000.0,-564528734441000.0,-564528724706000.0,2.0,58507840158300.0,0.00400011747312,3.47754823353e-14,0.200000739046,16,0.2,0.100002567295
720.0,-209.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,595364.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-579488689881000.0,2469701.51321,-579488689881000.0,-579488688134000.0,-579488691627000.0,-579488691452000.0,-579488688309000.0,2.0,6099425564370.0,0.00800003939431,3.47754823353e-14,0.199999059395,47,0.2,0.200001925471
720.0,-85.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,595364.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-579490206216000.0,39408733.2231,-579490206216000.0,-579490178350000.0,-579490234082000.0,-579490231295000.0,-579490181136000.0,2.0,1553048254250000.0,0.00399995551508,0.0,0.199999059395,84,0.1,0.199998716352
720.0,-333.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,595364.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-579493498500000.0,3256829.97784,-579493498500000.0,-579493496197000.0,-579493500803000.0,-579493500573000.0,-579493496428000.0,2.0,10606941504500.0,0.00400008387924,3.47754823353e-14,0.199999059395,10,0.2,0.100002567295
720.0,-209.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-594453201704000.0,9523793.98936,-594453201704000.0,-594453194970000.0,-594453208439000.0,-594453207765000.0,-594453195643000.0,2.0,90702651951800.0,0.00399998610381,3.47754823353e-14,0.0999986898723,41,0.2,0.200001925471
720.0,-85.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-594454720616000.0,9074174.48569,-594454720616000.0,-594454714200000.0,-594454727033000.0,-594454726391000.0,-594454714841000.0,2.0,82340642596700.0,0.00199996096114,0.0,0.0999986898723,78,0.1,0.199998716352
720.0,-333.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-594458058434000.0,226994.623401,-594458058434000.0,-594458058273000.0,-594458058594000.0,-594458058578000.0,-594458058289000.0,2.0,51526559053.1,0.00200002514268,3.47754823353e-14,0.0999986898723,4,0.2,0.100002567295
720.0,-85.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-717781862717000.0,34044611.5467,-717781862717000.0,-717781838643000.0,-717781886790000.0,-717781884382000.0,-717781841051000.0,2.0,1159035575360000.0,0.00200002328592,0.0,0.100000201558,72,0.1,0.200001925471
720.0,-209.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-717786671395000.0,2313728.51814,-717786671395000.0,-717786669759000.0,-717786673031000.0,-717786672868000.0,-717786669923000.0,2.0,5353339655640.0,0.00200005537717,3.47754823353e-14,0.100000201558,35,0.2,0.100002567295
720.0,-85.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2381456.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-732746617573000.0,6414720.24902,-732746617573000.0,-732746613037000.0,-732746622109000.0,-732746621655000.0,-732746613491000.0,2.0,41148635873200.0,0.00400004993116,0.0,0.200000571081,66,0.1,0.200001925471
720.0,-209.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2381456.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-732751450476000.0,9237579.61498,-732751450476000.0,-732751443944000.0,-732751457008000.0,-732751456355000.0,-732751444598000.0,2.0,85332877143000.0,0.00400011411373,3.47754823353e-14,0.200000571081,29,0.2,0.100002567295
720.0,-85.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1786092.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-747711408218000.0,30257598.1192,-747711408218000.0,-747711386822000.0,-747711429613000.0,-747711427473000.0,-747711388962000.0,2.0,915522243943000.0,0.0040000532905,0.0,0.200000739046,60,0.1,0.200001925471
720.0,-209.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1786092.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-747716250872000.0,49600776.2663,-747716250872000.0,-747716215799000.0,-747716285945000.0,-747716282438000.0,-747716219306000.0,2.0,2460237006220000.0,0.00400011747312,3.47754823353e-14,0.200000739046,23,0.2,0.100002567295
720.0,-85.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1190728.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-762676173850000.0,10855984.4026,-762676173850000.0,-762676166173000.0,-762676181526000.0,-762676180758000.0,-762676166941000.0,2.0,117852397348000.0,0.0040000532905,0.0,0.200000739046,54,0.1,0.200001925471
720.0,-209.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1190728.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-762680988117000.0,36890.0259397,-762680988117000.0,-762680988091000.0,-762680988143000.0,-762680988141000.0,-762680988094000.0,2.0,1360874013.83,0.00400011747312,3.47754823353e-14,0.200000739046,17,0.2,0.100002567295
720.0,-85.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,595364.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-777640936251000.0,6037949.89115,-777640936251000.0,-777640931982000.0,-777640940521000.0,-777640940094000.0,-777640932409000.0,2.0,36456838888100.0,0.00400001969716,0.0,0.199999059395,48,0.1,0.200001925471
720.0,-209.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,595364.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-777645811188000.0,39579962.7541,-777645811188000.0,-777645783200000.0,-777645839175000.0,-777645836376000.0,-777645785999000.0,2.0,1566573451610000.0,0.00400008387924,3.47754823353e-14,0.199999059395,11,0.2,0.100002567295
720.0,-85.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-792605469896000.0,5631315.23193,-792605469896000.0,-792605465914000.0,-792605473878000.0,-792605473480000.0,-792605466312000.0,2.0,31711711241400.0,0.00199999305191,0.0,0.0999986898723,42,0.1,0.200001925471
720.0,-209.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-792610290830000.0,1684573.71884,-792610290830000.0,-792610289638000.0,-792610292021000.0,-792610291902000.0,-792610289758000.0,2.0,2837788614200.0,0.00200002514268,3.47754823353e-14,0.0999986898723,5,0.2,0.100002567295
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-915938974834000.0,24180153.1323,-915938974834000.0,-915938957736000.0,-915938991932000.0,-915938990222000.0,-915938959446000.0,2.0,584679805503000.0,0.00100002768859,0.0,0.100000201558,36,0.1,0.100002567295
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2381456.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-930903741725000.0,11031141.293,-930903741725000.0,-930903733925000.0,-930903749525000.0,-930903748745000.0,-930903734705000.0,2.0,121686078226000.0,0.00200005705686,0.0,0.200000571081,30,0.1,0.100002567295
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1786092.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-945868497839000.0,35946686.5384,-945868497839000.0,-945868472421000.0,-945868523258000.0,-945868520716000.0,-945868474963000.0,2.0,1292164273090000.0,0.00200005873656,0.0,0.200000739046,24,0.1,0.100002567295
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1190728.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-960833296424000.0,16723221.2158,-960833296424000.0,-960833284599000.0,-960833308249000.0,-960833307067000.0,-960833285781000.0,2.0,279666127834000.0,0.00200005873656,0.0,0.200000739046,18,0.1,0.100002567295
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,595364.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-975798048149000.0,17756914.6331,-975798048149000.0,-975798035593000.0,-975798060705000.0,-975798059449000.0,-975798036848000.0,2.0,315308017286000.0,0.00200004193962,0.0,0.199999059395,12,0.1,0.100002567295
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-990762584819000.0,14773160.1901,-990762584819000.0,-990762574373000.0,-990762595266000.0,-990762594221000.0,-990762575418000.0,2.0,218246262003000.0,0.00100001257134,0.0,0.0999986898723,6,0.1,0.100002567295
