RAVEN_sample_ID,hour,_ROM_Cluster,Year,scaling,Dispatch__npp__production__electricity,Dispatch__htse__production__h2,Dispatch__htse__production__electricity,Dispatch__ft__production__naphtha,Dispatch__ft__production__jet_fuel,Dispatch__ft__production__h2,Dispatch__ft__production__diesel,Dispatch__ft_elec_consumption__production__electricity,Dispatch__electricity_market__production__electricity,Dispatch__naphtha_market__production__naphtha,Dispatch__jet_fuel_market__production__jet_fuel,Dispatch__diesel_market__production__diesel,Dispatch__h2_storage__level__h2,Dispatch__h2_storage__charge__h2,Dispatch__h2_storage__discharge__h2,Dispatch__h2_import__production__h2,Dispatch__h2_export__production__h2,price,PointProbability,prefix,ProbabilityWeight
0,2.0,7,2024,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,10.0,0.0,-1.4383514e-12,0.0,0.0,16.7961754691,1.0,1,1.0
0,2.0,7,2025,1.0,769.0,17088.141,-679.98969,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.110309,-11813.056,-14311.042,-7929.0906,10.0,-5.1409255,0.0,0.0,0.0,5.13365465331,1.0,1,1.0
0,2.0,7,2026,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,10.0,0.0,0.0,0.0,0.0,21.9711875484,1.0,1,1.0
0,2.0,7,2027,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,10.0,-1.5968908e-12,0.0,0.0,0.0,19.0600307587,1.0,1,1.0
0,2.0,7,2028,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,10.0,0.0,0.0,0.0,0.0,15.5611693572,1.0,1,1.0
0,2.0,7,2029,1.0,769.0,17088.141,-679.98969,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.110309,-11813.056,-14311.042,-7929.0906,4.8771102,-5.1409255,0.0,0.0,0.0,114.699563818,1.0,1,1.0
0,2.0,7,2030,1.0,769.0,17088.141,-679.98969,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.110309,-11813.056,-14311.042,-7929.0906,4.8771102,-5.1409255,0.0,0.0,0.0,20.4968386694,1.0,1,1.0
0,2.0,7,2031,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,4.8771102,0.0,0.0,0.0,0.0,15.2258007185,1.0,1,1.0
0,2.0,7,2032,1.0,769.0,17088.141,-679.98969,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.110309,-11813.056,-14311.042,-7929.0906,10.0,-5.1409255,0.0,0.0,0.0,8.34977863505,1.0,1,1.0
0,2.0,7,2033,1.0,769.0,17088.141,-679.98969,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.110309,-11813.056,-14311.042,-7929.0906,10.0,-5.1409255,0.0,0.0,0.0,17.3025271243,1.0,1,1.0
0,2.0,8,2014,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,10.0,-5.4,0.0,0.0,0.0,15.2947992924,1.0,1,1.0
0,2.0,8,2015,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,10.0,-5.4,0.0,0.0,0.0,6.82316513183,1.0,1,1.0
0,2.0,8,2016,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,0.0,0.0,0.0,0.0,0.0,14.4728381832,1.0,1,1.0
0,2.0,8,2017,1.0,769.0,17088.141,-679.98969,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.110309,-11813.056,-14311.042,-7929.0906,10.0,-5.1409255,0.0,0.0,0.0,17.3185657539,1.0,1,1.0
0,2.0,8,2018,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,10.0,0.0,0.0,0.0,0.0,15.5122703718,1.0,1,1.0
0,2.0,8,2019,1.0,769.0,17073.513,-679.40761,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.692393,-11813.056,-14311.042,-7929.0906,0.0,0.0,9.486833,0.0,0.0,25.9429344526,1.0,1,1.0
0,2.0,8,2020,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,10.0,0.0,-1.4383514e-12,0.0,0.0,13.9467579889,1.0,1,1.0
0,2.0,8,2021,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,5.1228898,0.0,0.0,0.0,0.0,2949.61766716,1.0,1,1.0
0,2.0,8,2022,1.0,769.0,17088.141,-679.98969,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.110309,-11813.056,-14311.042,-7929.0906,10.0,-5.1409255,0.0,0.0,0.0,13.1571021816,1.0,1,1.0
0,2.0,8,2023,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,10.0,0.0,0.0,0.0,0.0,12.2673686332,1.0,1,1.0
0,2.0,8,2024,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,10.0,-5.4,0.0,0.0,0.0,6.05210562516,1.0,1,1.0
0,2.0,8,2025,1.0,769.0,17078.14,-679.59172,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.508277,-11813.056,-14311.042,-7929.0906,4.8771102,0.0,4.86,0.0,0.0,6.19125175997,1.0,1,1.0
0,2.0,8,2026,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,10.0,0.0,0.0,0.0,0.0,35.2642586138,1.0,1,1.0
0,2.0,8,2027,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,5.1228898,-5.4,0.0,0.0,0.0,12.4788987801,1.0,1,1.0
0,2.0,8,2028,1.0,769.0,17078.14,-679.59172,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.508277,-11813.056,-14311.042,-7929.0906,0.0,0.0,4.86,0.0,0.0,15.1625165013,1.0,1,1.0
0,2.0,8,2029,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,10.0,0.0,0.0,0.0,0.0,3185.79747321,1.0,1,1.0
0,2.0,8,2030,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,10.0,0.0,0.0,0.0,0.0,20.5659979372,1.0,1,1.0
0,2.0,8,2031,1.0,769.0,17088.141,-679.98969,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.110309,-11813.056,-14311.042,-7929.0906,10.0,-5.1409255,0.0,0.0,0.0,2.725984468,1.0,1,1.0
0,2.0,8,2032,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,10.0,-5.4,0.0,0.0,0.0,-5.69543140938,1.0,1,1.0
0,2.0,8,2033,1.0,769.0,17078.14,-679.59172,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.508277,-11813.056,-14311.042,-7929.0906,4.8771102,0.0,4.86,0.0,0.0,7.76454430186,1.0,1,1.0
0,2.0,9,2014,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,10.0,-5.4,0.0,0.0,0.0,14.3760257777,1.0,1,1.0
0,2.0,9,2015,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,4.8771102,0.0,0.0,0.0,0.0,6.95826963158,1.0,1,1.0
0,2.0,9,2016,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,10.0,-5.4,0.0,0.0,0.0,-12.6422,1.0,1,1.0
0,2.0,9,2017,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,10.0,-5.4,0.0,0.0,0.0,-8.42916986878,1.0,1,1.0
0,2.0,9,2018,1.0,769.0,17088.141,-679.98969,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.110309,-11813.056,-14311.042,-7929.0906,10.0,-5.1409255,0.0,0.0,0.0,10.4357770837,1.0,1,1.0
0,2.0,9,2019,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,10.0,-5.4,0.0,0.0,0.0,3.34651441996,1.0,1,1.0
0,2.0,9,2020,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,10.0,-5.4,0.0,0.0,0.0,-3.55414363085,1.0,1,1.0
0,2.0,9,2021,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,10.0,0.0,0.0,0.0,0.0,2135.16210792,1.0,1,1.0
0,2.0,9,2022,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,10.0,-5.4,0.0,0.0,0.0,13.4504886156,1.0,1,1.0
0,2.0,9,2023,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,10.0,0.0,0.0,0.0,0.0,5.87802091452,1.0,1,1.0
0,2.0,9,2024,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,5.1228898,-5.4,0.0,0.0,0.0,-12.6422,1.0,1,1.0
0,2.0,9,2025,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,10.0,-5.4,0.0,0.0,0.0,-9.37974452838,1.0,1,1.0
0,2.0,9,2026,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,5.1228898,0.0,0.0,0.0,0.0,16.3128713267,1.0,1,1.0
0,2.0,9,2027,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,5.1228898,-5.4,0.0,0.0,0.0,7.17015506319,1.0,1,1.0
0,2.0,9,2028,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,10.0,0.0,0.0,0.0,0.0,3.22155770884,1.0,1,1.0
0,2.0,9,2029,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,0.0,0.0,0.0,0.0,0.0,3043.88373604,1.0,1,1.0
0,2.0,9,2030,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,5.1228898,0.0,-1.4383514e-12,0.0,0.0,21.2108953818,1.0,1,1.0
0,2.0,9,2031,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,5.1228898,0.0,-1.4383514e-12,0.0,0.0,17.9594245029,1.0,1,1.0
0,2.0,9,2032,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,10.0,-5.4,0.0,0.0,0.0,12.1349727333,1.0,1,1.0
0,2.0,9,2033,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,10.0,-5.4,0.0,0.0,0.0,-5.94244578046,1.0,1,1.0
0,2.0,10,2014,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,5.1228898,-5.4,0.0,0.0,0.0,16.2863450535,1.0,1,1.0
0,2.0,10,2015,1.0,769.0,17088.141,-679.98969,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.110309,-11813.056,-14311.042,-7929.0906,4.8771102,-5.1409255,0.0,0.0,0.0,9.00174848846,1.0,1,1.0
0,2.0,10,2016,1.0,769.0,17088.141,-679.98969,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.110309,-11813.056,-14311.042,-7929.0906,10.0,-5.1409255,0.0,0.0,0.0,12.2479780637,1.0,1,1.0
0,2.0,10,2017,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,10.0,0.0,0.0,0.0,0.0,17.0889832596,1.0,1,1.0
0,2.0,10,2018,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,4.8771102,-7.7316702,2.3316702,0.0,0.0,-15.3952747564,1.0,1,1.0
0,2.0,10,2019,1.0,769.0,17088.141,-679.98969,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.110309,-11813.056,-14311.042,-7929.0906,4.8771102,-5.1409255,0.0,0.0,0.0,13.238556588,1.0,1,1.0
0,2.0,10,2020,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,10.0,-5.4,0.0,0.0,0.0,-3.20201396725,1.0,1,1.0
0,2.0,10,2021,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,0.0,0.0,0.0,0.0,0.0,3463.44825337,1.0,1,1.0
0,2.0,10,2022,1.0,769.0,17088.141,-679.98969,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.110309,-11813.056,-14311.042,-7929.0906,10.0,-5.1409255,0.0,0.0,0.0,16.3332281201,1.0,1,1.0
0,2.0,10,2023,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,10.0,0.0,0.0,0.0,0.0,0.970504937582,1.0,1,1.0
0,2.0,10,2024,1.0,769.0,17073.513,-679.40761,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.692393,-11813.056,-14311.042,-7929.0906,0.0,0.0,9.486833,0.0,0.0,16.5288947915,1.0,1,1.0
0,2.0,10,2025,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,4.8771102,0.0,0.0,0.0,0.0,16.6344822727,1.0,1,1.0
0,2.0,10,2026,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,10.0,0.0,1.4372018e-12,0.0,0.0,16.3526691603,1.0,1,1.0
0,2.0,10,2027,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,5.1228898,-5.4,0.0,0.0,0.0,18.6528497045,1.0,1,1.0
0,2.0,10,2028,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,5.1228898,0.0,0.0,0.0,0.0,12.2257605921,1.0,1,1.0
0,2.0,10,2029,1.0,769.0,17088.141,-679.98969,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.110309,-11813.056,-14311.042,-7929.0906,4.8771102,-5.1409255,0.0,0.0,0.0,1995.820004,1.0,1,1.0
0,2.0,10,2030,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,10.0,0.0,0.0,0.0,0.0,18.5002824953,1.0,1,1.0
0,2.0,10,2031,1.0,769.0,17073.513,-679.40761,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.692393,-11813.056,-14311.042,-7929.0906,0.0,0.0,9.486833,0.0,0.0,14.1585974256,1.0,1,1.0
0,2.0,10,2032,1.0,769.0,17078.14,-679.59172,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.508277,-11813.056,-14311.042,-7929.0906,0.0,0.0,4.86,0.0,0.0,15.3644701847,1.0,1,1.0
0,2.0,10,2033,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,4.8771102,0.0,0.0,0.0,0.0,17.7625166967,1.0,1,1.0
0,2.0,11,2014,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,3.032311e-12,0.0,-1.4383514e-12,0.0,0.0,104.604231181,1.0,1,1.0
0,2.0,11,2015,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,10.0,-5.4,0.0,0.0,0.0,11.2156564423,1.0,1,1.0
0,2.0,11,2016,1.0,769.0,17078.14,-679.59172,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.508277,-11813.056,-14311.042,-7929.0906,4.8771102,0.0,4.86,0.0,0.0,17.0931292998,1.0,1,1.0
0,2.0,11,2017,1.0,769.0,17088.141,-679.98969,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.110309,-11813.056,-14311.042,-7929.0906,4.8771102,-5.1409255,0.0,0.0,0.0,1.68895650455,1.0,1,1.0
0,2.0,11,2018,1.0,769.0,17088.141,-679.98969,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.110309,-11813.056,-14311.042,-7929.0906,10.0,-5.1409255,0.0,0.0,0.0,9.92868130544,1.0,1,1.0
0,2.0,11,2019,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,10.0,0.0,0.0,0.0,0.0,3.75649817392,1.0,1,1.0
0,2.0,11,2020,1.0,769.0,17088.141,-679.98969,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.110309,-11813.056,-14311.042,-7929.0906,10.0,-5.1409255,0.0,0.0,0.0,0.622074860613,1.0,1,1.0
0,2.0,11,2021,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,5.1228898,-5.4,0.0,0.0,0.0,1734.48666514,1.0,1,1.0
0,2.0,11,2022,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,10.0,0.0,0.0,0.0,0.0,29.3972761061,1.0,1,1.0
0,2.0,11,2023,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,10.0,-1.5983103e-12,0.0,0.0,0.0,10.9977073497,1.0,1,1.0
0,2.0,11,2024,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,5.1228898,-5.4,0.0,0.0,0.0,9.80135256448,1.0,1,1.0
0,2.0,11,2025,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,10.0,0.0,0.0,0.0,0.0,11.4296771723,1.0,1,1.0
0,2.0,11,2026,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,10.0,-5.4,0.0,0.0,0.0,3.81676628484,1.0,1,1.0
0,2.0,11,2027,1.0,769.0,17082.767,-679.77584,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.324161,-11813.056,-14311.042,-7929.0906,4.8771102,0.0,0.23316702,0.0,0.0,20.5903315055,1.0,1,1.0
0,2.0,11,2028,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,10.0,-5.4,0.0,0.0,0.0,-11.0074268344,1.0,1,1.0
0,2.0,11,2029,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,5.1228898,-5.4,0.0,0.0,0.0,3169.54963387,1.0,1,1.0
0,2.0,11,2030,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,10.0,-5.4,0.0,0.0,0.0,30.0599996141,1.0,1,1.0
0,2.0,11,2031,1.0,769.0,17088.141,-679.98969,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.110309,-11813.056,-14311.042,-7929.0906,10.0,-5.1409255,0.0,0.0,0.0,10.8901527265,1.0,1,1.0
0,2.0,11,2032,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,4.8771102,0.0,-1.4383514e-12,0.0,0.0,17.9988071739,1.0,1,1.0
0,2.0,11,2033,1.0,769.0,17078.14,-679.59172,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.508277,-11813.056,-14311.042,-7929.0906,0.0,0.0,4.86,0.0,0.0,11.3065823944,1.0,1,1.0
0,2.0,12,2014,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,10.0,0.0,1.4384793e-12,0.0,0.0,26.1890765434,1.0,1,1.0
0,2.0,12,2015,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,10.0,-5.4,0.0,0.0,0.0,9.8075319382,1.0,1,1.0
0,2.0,12,2016,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,10.0,0.0,0.0,0.0,0.0,10.360746245,1.0,1,1.0
0,2.0,12,2017,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,5.1228898,-5.4,0.0,0.0,0.0,4.13219018631,1.0,1,1.0
0,2.0,12,2018,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,4.8771102,-7.7316702,2.3316702,0.0,0.0,-10.3064312564,1.0,1,1.0
0,2.0,12,2019,1.0,769.0,17088.141,-679.98969,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.110309,-11813.056,-14311.042,-7929.0906,4.8771102,-5.1409255,0.0,0.0,0.0,11.7218938652,1.0,1,1.0
0,2.0,12,2020,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,10.0,-5.4,0.0,0.0,0.0,3.40204161214,1.0,1,1.0
0,2.0,12,2021,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,10.0,0.0,0.0,0.0,0.0,-0.510509028479,1.0,1,1.0
0,2.0,12,2022,1.0,769.0,17088.141,-679.98969,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.110309,-11813.056,-14311.042,-7929.0906,10.0,-5.1409255,0.0,0.0,0.0,15.0670604803,1.0,1,1.0
0,2.0,12,2023,1.0,769.0,17088.141,-679.98969,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.110309,-11813.056,-14311.042,-7929.0906,10.0,-5.1409255,0.0,0.0,0.0,9.09121353574,1.0,1,1.0
0,2.0,12,2024,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,10.0,-1.5983103e-12,0.0,0.0,0.0,14.0217276855,1.0,1,1.0
0,2.0,12,2025,1.0,769.0,17078.14,-679.59172,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.508277,-11813.056,-14311.042,-7929.0906,0.0,0.0,4.86,0.0,0.0,18.1216890966,1.0,1,1.0
0,2.0,12,2026,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,4.8771102,0.0,-1.4383514e-12,0.0,0.0,19.0382682602,1.0,1,1.0
0,2.0,12,2027,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,5.1228898,-5.4,0.0,0.0,0.0,6.49495783334,1.0,1,1.0
0,2.0,12,2028,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,10.0,0.0,0.0,0.0,0.0,11.6423150263,1.0,1,1.0
0,2.0,12,2029,1.0,769.0,17088.141,-679.98969,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.110309,-11813.056,-14311.042,-7929.0906,4.8771102,-5.1409255,0.0,0.0,0.0,711.757934617,1.0,1,1.0
0,2.0,12,2030,1.0,769.0,17078.14,-679.59172,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.508277,-11813.056,-14311.042,-7929.0906,0.0,0.0,4.86,0.0,0.0,100.371304284,1.0,1,1.0
0,2.0,12,2031,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,4.8771102,0.0,0.0,0.0,0.0,13.7282535765,1.0,1,1.0
0,2.0,12,2032,1.0,769.0,17088.141,-679.98969,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.110309,-11813.056,-14311.042,-7929.0906,4.8771102,-5.1409255,0.0,0.0,0.0,12.2483112636,1.0,1,1.0
0,2.0,12,2033,1.0,769.0,17088.141,-679.98969,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.110309,-11813.056,-14311.042,-7929.0906,4.8771102,-5.1409255,0.0,0.0,0.0,5.52712927116,1.0,1,1.0
0,2.0,13,2014,1.0,769.0,17088.141,-679.98969,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.110309,-11813.056,-14311.042,-7929.0906,10.0,-5.1409255,0.0,0.0,0.0,40.1981115297,1.0,1,1.0
0,2.0,13,2015,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,10.0,0.0,0.0,0.0,0.0,11.7493806456,1.0,1,1.0
