smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,prefix,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-ft_capacity,PointProbability,ProbabilityWeight-htse_capacity
960.0,-699.4,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-212938090497000.0,20523212.2281,-212938091916000.0,-212938043179000.0,-212938123093000.0,-212938114241000.0,-212938059096000.0,10.0,421202240159000.0,0.00145766932598,123,0.0714299498771,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-330.8,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-212987842027000.0,43764540.3999,-212987849062000.0,-212987759396000.0,-212987898045000.0,-212987894193000.0,-212987779690000.0,10.0,1915334996410000.0,0.0014574903171,262,0.0714211779319,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-330.8,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-212987900579000.0,32261312.8414,-212987894334000.0,-212987847749000.0,-212987956674000.0,-212987951814000.0,-212987861148000.0,10.0,1040792306250000.0,0.00291515964308,270,0.142851127809,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-330.8,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-212987939039000.0,42825453.1016,-212987945088000.0,-212987856707000.0,-212987999864000.0,-212987991192000.0,-212987868289000.0,10.0,1834019433360000.0,0.00291532075107,278,0.14285902256,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-330.8,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-212987966810000.0,54015163.5573,-212987944388000.0,-212987918039000.0,-212988061438000.0,-212988049915000.0,-212987918618000.0,10.0,2917637894120000.0,0.00291532075107,286,0.14285902256,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-330.8,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-212988004619000.0,45338229.4228,-212988002296000.0,-212987926105000.0,-212988074969000.0,-212988064858000.0,-212987940528000.0,10.0,2055555047200000.0,0.00291533865196,294,0.142859899754,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-330.8,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-212988043010000.0,33879345.5634,-212988051761000.0,-212987971099000.0,-212988080384000.0,-212988077688000.0,-212987990354000.0,10.0,1147810055800000.0,0.00291533865196,302,0.142859899754,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-330.8,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-212988075210000.0,26094273.7995,-212988075593000.0,-212988032187000.0,-212988112943000.0,-212988110882000.0,-212988038883000.0,10.0,680911125122000.0,0.00291533865196,310,0.142859899754,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-330.8,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-212988132090000.0,31276107.6607,-212988129662000.0,-212988085100000.0,-212988183297000.0,-212988174401000.0,-212988089697000.0,10.0,978194910402000.0,0.00145766932598,318,0.0714299498771,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-576.5,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-213012268645000.0,21986733.8,-213012265945000.0,-213012226253000.0,-213012303738000.0,-213012297386000.0,-213012237756000.0,10.0,483416463194000.0,0.0014574903171,132,0.0714211779319,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-576.5,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-213012312549000.0,11851577.3894,-213012314446000.0,-213012291146000.0,-213012331638000.0,-213012327061000.0,-213012294846000.0,10.0,140459886618000.0,0.00291515964308,140,0.142851127809,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-576.5,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-213012366401000.0,22963058.3655,-213012368656000.0,-213012338128000.0,-213012407164000.0,-213012398610000.0,-213012339775000.0,10.0,527302049499000.0,0.00291532075107,148,0.14285902256,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-576.5,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-213012390145000.0,28288985.0386,-213012390369000.0,-213012336527000.0,-213012428067000.0,-213012427971000.0,-213012346026000.0,10.0,800266674513000.0,0.00291532075107,156,0.14285902256,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-576.5,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-213012425146000.0,13425445.4849,-213012424413000.0,-213012402894000.0,-213012445663000.0,-213012444709000.0,-213012404954000.0,10.0,180242586468000.0,0.00291533865196,164,0.142859899754,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-576.5,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-213012482202000.0,19926033.7601,-213012488570000.0,-213012450068000.0,-213012505503000.0,-213012503033000.0,-213012450118000.0,10.0,397046821410000.0,0.00291533865196,172,0.142859899754,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-576.5,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-213012516650000.0,21289929.0068,-213012514406000.0,-213012485077000.0,-213012543657000.0,-213012543315000.0,-213012489081000.0,10.0,453261077113000.0,0.00291533865196,180,0.142859899754,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-576.5,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-213012548746000.0,19955442.2409,-213012549155000.0,-213012512243000.0,-213012584654000.0,-213012576182000.0,-213012519889000.0,10.0,398219675029000.0,0.00145766932598,188,0.0714299498771,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-822.2,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-213036683949000.0,6489746.06865,-213036685388000.0,-213036671985000.0,-213036694348000.0,-213036691718000.0,-213036673787000.0,10.0,42116804035500.0,0.000728745158549,2,0.0714211779319,0.0714285714286,9.43922884283e-14,0.142848837209
960.0,-822.2,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-213036725151000.0,6057203.2043,-213036725432000.0,-213036713629000.0,-213036735678000.0,-213036733005000.0,-213036716515000.0,10.0,36689710658200.0,0.00145757982154,10,0.142851127809,0.0714285714286,9.43922884283e-14,0.142848837209
960.0,-822.2,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-213036761356000.0,9281999.96894,-213036762623000.0,-213036743897000.0,-213036771358000.0,-213036771189000.0,-213036747296000.0,10.0,86155523423400.0,0.00145766037554,18,0.14285902256,0.0714285714286,9.43922884283e-14,0.142848837209
960.0,-822.2,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-213036797665000.0,6879656.57687,-213036796741000.0,-213036785483000.0,-213036806910000.0,-213036806647000.0,-213036788127000.0,10.0,47329674615700.0,0.00145766037554,26,0.14285902256,0.0714285714286,9.43922884283e-14,0.142848837209
960.0,-822.2,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-213036844206000.0,5943596.45238,-213036846206000.0,-213036835226000.0,-213036851447000.0,-213036850738000.0,-213036835957000.0,10.0,35326338788800.0,0.00145766932598,34,0.142859899754,0.0714285714286,9.43922884283e-14,0.142848837209
960.0,-822.2,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-213036881530000.0,7164603.81737,-213036880632000.0,-213036866538000.0,-213036892622000.0,-213036890200000.0,-213036870944000.0,10.0,51331547859900.0,0.00145766932598,42,0.142859899754,0.0714285714286,9.43922884283e-14,0.142848837209
960.0,-822.2,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-213036920424000.0,9690905.68104,-213036920512000.0,-213036899460000.0,-213036934825000.0,-213036933028000.0,-213036906251000.0,10.0,93913652918900.0,0.00145766932598,50,0.142859899754,0.0714285714286,9.43922884283e-14,0.142848837209
960.0,-822.2,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-213036959590000.0,11620692.1826,-213036954390000.0,-213036945326000.0,-213036977376000.0,-213036974934000.0,-213036947011000.0,10.0,135040486802000.0,0.00072883466299,58,0.0714299498771,0.0714285714286,9.43922884283e-14,0.142848837209
960.0,-208.0,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425847037894000.0,63790046.9148,-425847052820000.0,-425846939527000.0,-425847111283000.0,-425847105424000.0,-425846945219000.0,10.0,4069170085390000.0,0.0014574903171,263,0.0714211779319,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-208.0,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425847089639000.0,50312775.7806,-425847077375000.0,-425847036027000.0,-425847165462000.0,-425847160155000.0,-425847038149000.0,10.0,2531375406750000.0,0.00291532075107,279,0.14285902256,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-208.0,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425847098937000.0,37481753.3394,-425847103195000.0,-425847042982000.0,-425847157680000.0,-425847147193000.0,-425847050515000.0,10.0,1404881833390000.0,0.00291515964308,271,0.142851127809,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-208.0,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425847126694000.0,56493071.9681,-425847143282000.0,-425847016984000.0,-425847202917000.0,-425847189181000.0,-425847036255000.0,10.0,3191467180400000.0,0.00291532075107,287,0.14285902256,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-208.0,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425847183088000.0,45876770.8631,-425847198776000.0,-425847104673000.0,-425847234887000.0,-425847231855000.0,-425847108782000.0,10.0,2104678104830000.0,0.00291533865196,295,0.142859899754,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-208.0,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425847242381000.0,28381571.9756,-425847234610000.0,-425847212585000.0,-425847306609000.0,-425847287207000.0,-425847215090000.0,10.0,805513627809000.0,0.00291533865196,303,0.142859899754,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-208.0,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425847269915000.0,60656550.0953,-425847266528000.0,-425847190781000.0,-425847367517000.0,-425847365926000.0,-425847192387000.0,10.0,3679217069470000.0,0.00291533865196,311,0.142859899754,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-208.0,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425847288113000.0,37516708.4263,-425847278344000.0,-425847246141000.0,-425847368413000.0,-425847345991000.0,-425847248371000.0,10.0,1407503411150000.0,0.00145766932598,319,0.0714299498771,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-453.7,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425871450221000.0,36777216.7671,-425871454406000.0,-425871371122000.0,-425871498767000.0,-425871490051000.0,-425871391333000.0,10.0,1352563673130000.0,0.0014574903171,133,0.0714211779319,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-453.7,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425871480575000.0,36560840.9714,-425871483221000.0,-425871418483000.0,-425871550415000.0,-425871535179000.0,-425871430648000.0,10.0,1336695092530000.0,0.00291515964308,141,0.142851127809,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-453.7,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425871512332000.0,18677982.2637,-425871515273000.0,-425871485353000.0,-425871540363000.0,-425871537310000.0,-425871488045000.0,10.0,348867021443000.0,0.00291532075107,149,0.14285902256,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-453.7,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425871575558000.0,22973218.8152,-425871573183000.0,-425871525497000.0,-425871609958000.0,-425871602001000.0,-425871543140000.0,10.0,527768782731000.0,0.00291532075107,157,0.14285902256,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-453.7,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425871598262000.0,37506777.9659,-425871592990000.0,-425871546760000.0,-425871662106000.0,-425871654430000.0,-425871551603000.0,10.0,1406758393380000.0,0.00291533865196,165,0.142859899754,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-453.7,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425871638225000.0,33150655.0038,-425871634297000.0,-425871578133000.0,-425871705349000.0,-425871686622000.0,-425871595347000.0,10.0,1098965927180000.0,0.00291533865196,173,0.142859899754,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-453.7,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425871673949000.0,32648415.6985,-425871681579000.0,-425871620229000.0,-425871713894000.0,-425871708826000.0,-425871623363000.0,10.0,1065919047620000.0,0.00291533865196,181,0.142859899754,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-453.7,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425871731845000.0,20851739.2855,-425871729090000.0,-425871709677000.0,-425871773002000.0,-425871763299000.0,-425871710765000.0,10.0,434795031232000.0,0.00145766932598,189,0.0714299498771,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-699.4,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425895876809000.0,11934163.7775,-425895879172000.0,-425895858642000.0,-425895896511000.0,-425895893297000.0,-425895860369000.0,10.0,142424265069000.0,0.000728745158549,3,0.0714211779319,0.0714285714286,9.43922884283e-14,0.142848837209
960.0,-699.4,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425895915896000.0,18248841.8895,-425895909971000.0,-425895898665000.0,-425895953152000.0,-425895945160000.0,-425895899099000.0,10.0,333020230310000.0,0.00145757982154,11,0.142851127809,0.0714285714286,9.43922884283e-14,0.142848837209
960.0,-699.4,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425895943081000.0,19261405.5035,-425895939938000.0,-425895919425000.0,-425895975967000.0,-425895969285000.0,-425895921362000.0,10.0,371001741972000.0,0.00145766037554,19,0.14285902256,0.0714285714286,9.43922884283e-14,0.142848837209
960.0,-699.4,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425895996411000.0,19249512.8486,-425895989505000.0,-425895973661000.0,-425896023992000.0,-425896022791000.0,-425895974302000.0,10.0,370543744909000.0,0.00145766037554,27,0.14285902256,0.0714285714286,9.43922884283e-14,0.142848837209
960.0,-699.4,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425896020932000.0,17654413.4325,-425896024950000.0,-425895993025000.0,-425896048289000.0,-425896042937000.0,-425895995856000.0,10.0,311678313646000.0,0.00145766932598,35,0.142859899754,0.0714285714286,9.43922884283e-14,0.142848837209
960.0,-699.4,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425896060385000.0,12546316.2964,-425896063085000.0,-425896033013000.0,-425896081163000.0,-425896075022000.0,-425896040251000.0,10.0,157410052608000.0,0.00145766932598,43,0.142859899754,0.0714285714286,9.43922884283e-14,0.142848837209
960.0,-699.4,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425896112343000.0,8936361.1601,-425896113057000.0,-425896096722000.0,-425896127393000.0,-425896123631000.0,-425896098547000.0,10.0,79858550783800.0,0.00145766932598,51,0.142859899754,0.0714285714286,9.43922884283e-14,0.142848837209
960.0,-699.4,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425896136692000.0,19770295.5293,-425896136854000.0,-425896094697000.0,-425896173776000.0,-425896162158000.0,-425896109743000.0,10.0,390864585317000.0,0.00072883466299,59,0.0714299498771,0.0714285714286,9.43922884283e-14,0.142848837209
960.0,-85.1,-8313.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425921467440000.0,31797136.8305,-425921473305000.0,-425921420211000.0,-425921506752000.0,-425921503550000.0,-425921424592000.0,10.0,1011057910620000.0,0.000729041758125,328,0.0714211779319,0.142857142857,0.0,0.0714534883721
960.0,-330.8,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425945904655000.0,30883446.6615,-425945905194000.0,-425945856793000.0,-425945952632000.0,-425945945116000.0,-425945860304000.0,10.0,953787277693000.0,0.0014574903171,198,0.0714211779319,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-330.8,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425945953571000.0,36119828.3589,-425945954182000.0,-425945906004000.0,-425946017055000.0,-425946001569000.0,-425945906681000.0,10.0,1304642000670000.0,0.00291515964308,206,0.142851127809,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-330.8,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425945967985000.0,55202953.0306,-425945973919000.0,-425945863822000.0,-425946041744000.0,-425946035871000.0,-425945887642000.0,10.0,3047366023300000.0,0.00291532075107,214,0.14285902256,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-330.8,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425946021883000.0,52358921.5928,-425946021913000.0,-425945936717000.0,-425946105885000.0,-425946088283000.0,-425945943837000.0,10.0,2741456670360000.0,0.00291532075107,222,0.14285902256,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-330.8,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425946059371000.0,28317662.4183,-425946062780000.0,-425946014438000.0,-425946091248000.0,-425946089806000.0,-425946015480000.0,10.0,801890004838000.0,0.00291533865196,230,0.142859899754,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-330.8,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425946089476000.0,39068616.4572,-425946085859000.0,-425946035188000.0,-425946159069000.0,-425946151787000.0,-425946042199000.0,10.0,1526356791880000.0,0.00291533865196,238,0.142859899754,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-330.8,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425946138876000.0,46644302.4033,-425946135965000.0,-425946075369000.0,-425946217250000.0,-425946216939000.0,-425946085099000.0,10.0,2175690946690000.0,0.00291533865196,246,0.142859899754,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-330.8,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425946195321000.0,40806063.2386,-425946195025000.0,-425946114284000.0,-425946262701000.0,-425946251254000.0,-425946136871000.0,10.0,1665134797030000.0,0.00145766932598,254,0.0714299498771,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-576.5,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425970323514000.0,22730245.0137,-425970328374000.0,-425970286388000.0,-425970350878000.0,-425970348180000.0,-425970289258000.0,10.0,516664038381000.0,0.0014574903171,68,0.0714211779319,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-576.5,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425970365748000.0,23374442.9524,-425970363951000.0,-425970326848000.0,-425970400291000.0,-425970399710000.0,-425970335896000.0,10.0,546364583336000.0,0.00291515964308,76,0.142851127809,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-576.5,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425970397410000.0,22787036.3742,-425970395819000.0,-425970363992000.0,-425970441792000.0,-425970430279000.0,-425970367128000.0,10.0,519249026721000.0,0.00291532075107,84,0.14285902256,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-576.5,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425970447096000.0,21483946.0632,-425970449201000.0,-425970411851000.0,-425970484291000.0,-425970476774000.0,-425970413914000.0,10.0,461559938445000.0,0.00291532075107,92,0.14285902256,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-576.5,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425970502387000.0,30761092.5975,-425970493298000.0,-425970457200000.0,-425970556472000.0,-425970546119000.0,-425970466189000.0,10.0,946244817792000.0,0.00291533865196,100,0.142859899754,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-576.5,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425970543576000.0,21952341.3432,-425970541619000.0,-425970498077000.0,-425970578785000.0,-425970574111000.0,-425970513862000.0,10.0,481905290447000.0,0.00291533865196,108,0.142859899754,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-576.5,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425970569375000.0,24069981.9653,-425970562203000.0,-425970543621000.0,-425970612783000.0,-425970603904000.0,-425970544058000.0,10.0,579364031811000.0,0.00291533865196,116,0.142859899754,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-576.5,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425970606604000.0,21571442.8566,-425970604979000.0,-425970569283000.0,-425970645309000.0,-425970638243000.0,-425970576980000.0,10.0,465327146917000.0,0.00145766932598,124,0.0714299498771,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-208.0,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-638805101562000.0,34210182.0606,-638805102549000.0,-638805022518000.0,-638805150005000.0,-638805143641000.0,-638805050987000.0,10.0,1170336556620000.0,0.0014574903171,199,0.0714211779319,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-208.0,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-638805125195000.0,63068676.2232,-638805124507000.0,-638805025197000.0,-638805229420000.0,-638805216844000.0,-638805033455000.0,10.0,3977657920550000.0,0.00291515964308,207,0.142851127809,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-208.0,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-638805148018000.0,46959463.8582,-638805152344000.0,-638805043674000.0,-638805209453000.0,-638805204589000.0,-638805078771000.0,10.0,2205191245850000.0,0.00291532075107,215,0.14285902256,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-208.0,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-638805214612000.0,48142332.7996,-638805220938000.0,-638805153692000.0,-638805283287000.0,-638805271030000.0,-638805154909000.0,10.0,2317684207380000.0,0.00291532075107,223,0.14285902256,0.142857142857,9.43922884283e-14,0.142848837209
