smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,co2_location_label,fuel_region_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-meoh_capacity,ProbabilityWeight,PointProbability,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity
720.0,-598.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-794393066.43,1860657.76821,-794393066.43,-793077382.705,-795708750.156,-795577181.783,-793208951.078,2.0,3462047330380.0,618,0.111128939092,0.0013741955493,1.2866453778e-13,0.111112768348,0.111290322581
720.0,-667.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-795608807.084,4380907.7364,-795608807.084,-792511037.515,-798706576.652,-798396799.695,-792820814.472,2.0,19192352594800.0,408,0.111128939092,0.000687097774649,1.2866453778e-13,0.111112768348,0.0556451612903
720.0,-529.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-801268156.738,2210208.36674,-801268156.738,-799705303.414,-802831010.062,-802674724.729,-799861588.746,2.0,4885021024410.0,429,0.111096848726,0.00137379872702,1.2866453778e-13,0.111112768348,0.111290322581
720.0,-460.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-802489755.668,4244846.42925,-802489755.668,-799488195.973,-805491315.363,-805191159.394,-799788351.942,2.0,18018721207900.0,639,0.111096848726,0.00137379872702,1.2866453778e-13,0.111112768348,0.111290322581
720.0,-323.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-804469233.459,2154550.60674,-804469233.459,-802945736.115,-805992730.803,-805840381.069,-803098085.849,2.0,4642088316990.0,660,0.055548424363,0.00068192183189,1.2866453778e-13,0.111112768348,0.110483870968
720.0,-598.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-806366983.931,238665.886816,-806366983.931,-806198221.664,-806535746.198,-806518869.972,-806215097.891,2.0,56961405529.4,219,0.111096848726,0.00137379104324,1.2866453778e-13,0.111112146884,0.111290322581
720.0,-391.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-806370855.122,10033369.442,-806370855.122,-799276191.552,-813465518.693,-812756052.336,-799985657.909,2.0,100668502359000.0,450,0.055548424363,0.00068192183189,1.2866453778e-13,0.111112768348,0.110483870968
720.0,-460.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-808075520.737,3689885.96184,-808075520.737,-805466377.352,-810684664.123,-810423749.784,-805727291.691,2.0,13615258411400.0,240,0.055548424363,0.000686895521619,1.2866453778e-13,0.111112146884,0.111290322581
720.0,-598.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-828665139.784,3159356.39755,-828665139.784,-826431137.451,-830899142.117,-830675741.884,-826654537.685,2.0,9981532846730.0,718,0.111128939092,0.0013741878633,1.2866453778e-13,0.111112146884,0.111290322581
720.0,-667.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,446979.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-829068225.55,1167204.48047,-829068225.55,-828242887.347,-829893563.753,-829811029.933,-828325421.167,2.0,1362366299230.0,508,0.111128939092,0.000687097774649,1.2866453778e-13,0.111112768348,0.0556451612903
720.0,-460.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-835910246.198,997770.342641,-835910246.198,-835204716.023,-836615776.373,-836545223.356,-835275269.04,2.0,995545656653.0,739,0.111096848726,0.00137379104324,1.2866453778e-13,0.111112146884,0.111290322581
720.0,-529.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,446979.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-841301526.306,1713069.2656,-841301526.306,-840090203.412,-842512849.2,-842391716.911,-840211335.701,2.0,2934606308730.0,529,0.111096848726,0.00137379872702,1.2866453778e-13,0.111112768348,0.111290322581
720.0,-323.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-844883601.477,6839768.47925,-844883601.477,-840047154.804,-849720048.151,-849236403.483,-840530799.471,2.0,46782432849700.0,760,0.055548424363,0.000681918017839,1.2866453778e-13,0.111112146884,0.110483870968
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-846229941.934,7166542.51973,-846229941.934,-841162431.121,-851297452.748,-850790701.666,-841669182.202,2.0,51359331687000.0,30,0.055548424363,0.000343411262846,1.2866453778e-13,0.0555501695353,0.111290322581
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-849634808.158,2922101.57657,-849634808.158,-847568570.318,-851701045.998,-851494422.214,-847775194.102,2.0,8538677623800.0,109,0.111096848726,0.0006868609446,1.2866453778e-13,0.111106553709,0.0556451612903
720.0,-460.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-852139024.546,11354723.7639,-852139024.546,-844110022.374,-860168026.718,-859365126.501,-844912922.591,2.0,128929751755000.0,340,0.055548424363,0.000686895521619,1.2866453778e-13,0.111112146884,0.111290322581
720.0,-598.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-852380705.816,3261809.08416,-852380705.816,-850074258.494,-854687153.139,-854456508.407,-850304903.226,2.0,10639398501500.0,319,0.111096848726,0.00137379104324,1.2866453778e-13,0.111112146884,0.111290322581
720.0,-391.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,446979.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-854072518.315,3165191.06622,-854072518.315,-851834390.248,-856310646.382,-856086833.575,-852058203.055,2.0,10018434485700.0,550,0.055548424363,0.00068192183189,1.2866453778e-13,0.111112768348,0.110483870968
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-860634940.291,281239.959246,-860634940.291,-860436073.609,-860833806.974,-860813920.305,-860455960.277,2.0,79095914676.9,130,0.055548424363,0.0006868609446,1.2866453778e-13,0.111106553709,0.111290322581
720.0,-667.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-868075881.431,549228.882105,-868075881.431,-867687517.964,-868464244.898,-868425408.551,-867726354.31,2.0,301652364939.0,608,0.111128939092,0.000687097774649,1.2866453778e-13,0.111112768348,0.0556451612903
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-868638179.393,4105728.83293,-868638179.393,-865734990.693,-871541368.092,-871251049.222,-866025309.563,2.0,16857009249600.0,9,0.111096848726,0.000343411262846,1.2866453778e-13,0.0555501695353,0.0556451612903
720.0,-598.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-869496744.229,1740503.84517,-869496744.229,-868266022.157,-870727466.3,-870604394.093,-868389094.364,2.0,3029353635060.0,818,0.111128939092,0.0013741878633,1.2866453778e-13,0.111112146884,0.111290322581
720.0,-460.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-877011715.441,4701366.66324,-877011715.441,-873687347.193,-880336083.69,-880003646.865,-874019784.018,2.0,22102848502200.0,839,0.111096848726,0.00137379104324,1.2866453778e-13,0.111112146884,0.111290322581
720.0,-529.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-878681440.52,2610073.56459,-878681440.52,-876835839.803,-880527041.237,-880342481.165,-877020399.875,2.0,6812484012580.0,629,0.111096848726,0.00137379872702,1.2866453778e-13,0.111112768348,0.111290322581
720.0,-598.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-885296392.247,6679979.17497,-885296392.247,-880572933.674,-890019850.82,-889547504.963,-881045279.532,2.0,44622121778000.0,419,0.111096848726,0.00137379872702,1.2866453778e-13,0.111112768348,0.111290322581
720.0,-391.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-886202635.576,6935956.82617,-886202635.576,-881298173.47,-891107097.681,-890616651.471,-881788619.68,2.0,48107497094500.0,650,0.055548424363,0.00068192183189,1.2866453778e-13,0.111112768348,0.110483870968
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-888216130.676,1889537.50303,-888216130.676,-886880025.894,-889552235.457,-889418624.979,-887013636.372,2.0,3570351975370.0,209,0.111096848726,0.000686895521619,1.2866453778e-13,0.111112146884,0.0556451612903
720.0,-460.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-888782180.348,3748290.24015,-888782180.348,-886131738.901,-891432621.795,-891167577.65,-886396783.046,2.0,14049679724400.0,440,0.055548424363,0.00068689936351,1.2866453778e-13,0.111112768348,0.111290322581
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-894123072.986,14803363.729,-894123072.986,-883655514.108,-904590631.863,-903543875.975,-884702269.996,2.0,219139577693000.0,230,0.055548424363,0.000686895521619,1.2866453778e-13,0.111112146884,0.111290322581
720.0,-667.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-905053548.256,3584680.87229,-905053548.256,-902518796.103,-907588300.409,-907334825.194,-902772271.318,2.0,12849936956100.0,708,0.111128939092,0.000687093931648,1.2866453778e-13,0.111112146884,0.0556451612903
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-921550955.032,4440082.69934,-921550955.032,-918411342.446,-924690567.618,-924376606.359,-918725303.705,2.0,19714334377000.0,309,0.111096848726,0.000686895521619,1.2866453778e-13,0.111112146884,0.0556451612903
720.0,-529.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-923455631.553,10535366.5408,-923455631.553,-916006002.43,-930905260.677,-930160297.764,-916750965.342,2.0,110993948149000.0,729,0.111096848726,0.00137379104324,1.2866453778e-13,0.111112146884,0.111290322581
720.0,-391.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-925569337.455,8155069.74293,-925569337.455,-919802832.338,-931335842.571,-930759192.059,-920379482.85,2.0,66505162512000.0,750,0.055548424363,0.000681918017839,1.2866453778e-13,0.111112146884,0.110483870968
720.0,-460.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,446979.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-927043039.557,9436574.06761,-927043039.557,-920370374.042,-933715705.071,-933048438.52,-921037640.594,2.0,89048930133400.0,540,0.055548424363,0.00068689936351,1.2866453778e-13,0.111112768348,0.111290322581
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-927250299.632,2490096.46241,-927250299.632,-925489535.538,-929011063.727,-928834987.317,-925665611.947,2.0,6200580392130.0,20,0.055548424363,0.000343411262846,1.2866453778e-13,0.0555501695353,0.111290322581
720.0,-598.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,446979.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-932095995.738,8802066.23,-932095995.738,-925871995.018,-938319996.457,-937697596.385,-926494395.09,2.0,77476369917300.0,519,0.111096848726,0.00137379872702,1.2866453778e-13,0.111112768348,0.111290322581
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-932863583.672,875467.717933,-932863583.672,-932244534.512,-933482632.832,-933420727.916,-932306439.428,2.0,766443725143.0,330,0.055548424363,0.000686895521619,1.2866453778e-13,0.111112146884,0.111290322581
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-938649552.063,8559942.23138,-938649552.063,-932596758.864,-944702345.261,-944097065.941,-933202038.184,2.0,73272611004500.0,120,0.055548424363,0.0006868609446,1.2866453778e-13,0.111106553709,0.111290322581
720.0,-667.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-944315488.725,4214722.50032,-944315488.725,-941335229.865,-947295747.586,-946997721.7,-941633255.751,2.0,17763885754700.0,808,0.111128939092,0.000687093931648,1.2866453778e-13,0.111112146884,0.0556451612903
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-960173131.96,1407007.06619,-960173131.96,-959178227.723,-961168036.198,-961068545.774,-959277718.147,2.0,1979668884320.0,430,0.055548424363,0.00068689936351,1.2866453778e-13,0.111112768348,0.111290322581
720.0,-529.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-961706360.692,9865374.81665,-961706360.692,-954730487.26,-968682234.124,-967984646.781,-955428074.603,2.0,97325620273100.0,829,0.111096848726,0.00137379104324,1.2866453778e-13,0.111112146884,0.111290322581
720.0,-598.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-967161568.572,8315076.42108,-967161568.572,-961281921.649,-973041215.495,-972453250.803,-961869886.341,2.0,69140495888400.0,619,0.111096848726,0.00137379872702,1.2866453778e-13,0.111112768348,0.111290322581
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-968828250.391,1795282.77235,-968828250.391,-967558793.769,-970097707.014,-969970761.351,-967685739.431,2.0,3223040232710.0,409,0.111096848726,0.00068689936351,1.2866453778e-13,0.111112768348,0.0556451612903
720.0,-460.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-971263338.687,1180771.29327,-971263338.687,-970428407.299,-972098270.076,-972014776.937,-970511900.438,2.0,1394220847010.0,640,0.055548424363,0.00068689936351,1.2866453778e-13,0.111112768348,0.111290322581
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-972850132.872,288669.365989,-972850132.872,-972646012.806,-973054252.938,-973033840.931,-972666424.812,2.0,83330002860.7,220,0.055548424363,0.000686895521619,1.2866453778e-13,0.111112146884,0.111290322581
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,446979.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1001838697.9,7069994.09487,-1001838697.9,-996839457.137,-1006837938.67,-1006338014.6,-997339381.214,2.0,49984816501400.0,509,0.111096848726,0.00068689936351,1.2866453778e-13,0.111112768348,0.0556451612903
720.0,-598.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1002822685.43,4989453.65351,-1002822685.43,-999294608.915,-1006350761.94,-1005997954.29,-999647416.566,2.0,24894647760500.0,719,0.111096848726,0.00137379104324,1.2866453778e-13,0.111112146884,0.111290322581
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1004374961.25,782834.712683,-1004374961.25,-1003821413.51,-1004928508.98,-1004873154.21,-1003876768.29,2.0,612830187382.0,320,0.055548424363,0.000686895521619,1.2866453778e-13,0.111112146884,0.111290322581
720.0,-460.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1005582294.91,4895859.02467,-1005582294.91,-1002120399.8,-1009044190.03,-1008698000.52,-1002466589.31,2.0,23969435589500.0,740,0.055548424363,0.000686895521619,1.2866453778e-13,0.111112146884,0.111290322581
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1006158049.77,6222206.81515,-1006158049.77,-1001758285.14,-1010557814.4,-1010117837.94,-1002198261.6,2.0,38715857650500.0,10,0.055548424363,0.000171705631423,1.2866453778e-13,0.0555501695353,0.0556451612903
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,446979.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1011337402.85,1996161.04569,-1011337402.85,-1009925903.83,-1012748901.86,-1012607751.96,-1010067053.74,2.0,3984658920340.0,530,0.055548424363,0.00068689936351,1.2866453778e-13,0.111112768348,0.111290322581
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1015692364.53,5497586.3398,-1015692364.53,-1011804983.95,-1019579745.12,-1019191007.06,-1012193722.01,2.0,30223455563600.0,110,0.055548424363,0.0003434304723,1.2866453778e-13,0.111106553709,0.0556451612903
720.0,-598.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1036770437.58,9856113.16173,-1036770437.58,-1029801113.13,-1043739762.03,-1043042829.59,-1030498045.57,2.0,97142966656900.0,819,0.111096848726,0.00137379104324,1.2866453778e-13,0.111112146884,0.111290322581
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1040920430.26,5493008.9495,-1040920430.26,-1037036286.38,-1044804574.14,-1044416159.75,-1037424700.77,2.0,30173147319200.0,609,0.111096848726,0.00068689936351,1.2866453778e-13,0.111112768348,0.0556451612903
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1042678553.79,4284554.59463,-1042678553.79,-1039648916.18,-1045708191.4,-1045405227.64,-1039951879.94,2.0,18357408074300.0,630,0.055548424363,0.00068689936351,1.2866453778e-13,0.111112768348,0.111290322581
720.0,-460.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1048002914.6,1451692.01697,-1048002914.6,-1046976413.33,-1049029415.87,-1048926765.74,-1047079063.46,2.0,2107409712150.0,840,0.055548424363,0.000686895521619,1.2866453778e-13,0.111112146884,0.111290322581
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1048829911.85,7691714.21717,-1048829911.85,-1043391048.57,-1054268775.14,-1053724888.81,-1043934934.9,2.0,59162467598600.0,210,0.055548424363,0.000343447760809,1.2866453778e-13,0.111112146884,0.0556451612903
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1052985540.93,5538999.02063,-1052985540.93,-1049068877.16,-1056902204.7,-1056510538.32,-1049460543.54,2.0,30680510150500.0,420,0.055548424363,0.00068689936351,1.2866453778e-13,0.111112768348,0.111290322581
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1074754233.69,4149977.0511,-1074754233.69,-1071819756.77,-1077688710.6,-1077395262.91,-1072113204.47,2.0,17222309524600.0,709,0.111096848726,0.000686895521619,1.2866453778e-13,0.111112146884,0.0556451612903
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1082897424.71,1905710.02748,-1082897424.71,-1081549884.22,-1084244965.19,-1084110211.14,-1081684638.27,2.0,3631730708860.0,730,0.055548424363,0.000686895521619,1.2866453778e-13,0.111112146884,0.111290322581
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,446979.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1086850608.75,3726394.06099,-1086850608.75,-1084215650.24,-1089485567.26,-1089222071.41,-1084479146.1,2.0,13886012697800.0,520,0.055548424363,0.00068689936351,1.2866453778e-13,0.111112768348,0.111290322581
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1089278493.61,6475457.42561,-1089278493.61,-1084699653.75,-1093857333.47,-1093399449.48,-1085157537.74,2.0,41931548870900.0,310,0.055548424363,0.000343447760809,1.2866453778e-13,0.111112146884,0.0556451612903
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1114746203.22,1192115.80423,-1114746203.22,-1113903250.05,-1115589156.39,-1115504861.07,-1113987545.36,2.0,1421140090690.0,809,0.111096848726,0.000686895521619,1.2866453778e-13,0.111112146884,0.0556451612903
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1122137592.7,7651241.1124,-1122137592.7,-1116727348.22,-1127547837.17,-1127006812.73,-1117268372.67,2.0,58541490560100.0,830,0.055548424363,0.000686895521619,1.2866453778e-13,0.111112146884,0.111290322581
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1125250992.08,7341693.73796,-1125250992.08,-1120059630.66,-1130442353.51,-1129923217.37,-1120578766.8,2.0,53900466942000.0,620,0.055548424363,0.00068689936351,1.2866453778e-13,0.111112768348,0.111290322581
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1128031280.23,3095238.02841,-1128031280.23,-1125842616.43,-1130219944.03,-1130001077.65,-1126061482.81,2.0,9580498452520.0,410,0.055548424363,0.000343449681755,1.2866453778e-13,0.111112768348,0.0556451612903
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,446979.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1158888597.49,1220521.84581,-1158888597.49,-1158025558.22,-1159751636.76,-1159665332.84,-1158111862.14,2.0,1489673576100.0,510,0.055548424363,0.000343449681755,1.2866453778e-13,0.111112768348,0.0556451612903
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1161979066.46,9737254.74436,-1161979066.46,-1155093787.6,-1168864345.32,-1168175817.43,-1155782315.48,2.0,94814129956600.0,720,0.055548424363,0.000686895521619,1.2866453778e-13,0.111112146884,0.111290322581
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1206920152.9,1804926.6816,-1206920152.9,-1205643877.0,-1208196428.79,-1208068801.21,-1205771504.59,2.0,3257760325970.0,610,0.055548424363,0.000343449681755,1.2866453778e-13,0.111112768348,0.0556451612903
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1212813361.18,73824.0321813,-1212813361.18,-1212761159.7,-1212865562.65,-1212860342.5,-1212766379.85,2.0,5449987727.5,820,0.055548424363,0.000686895521619,1.2866453778e-13,0.111112146884,0.111290322581
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1245422692.03,3447561.58287,-1245422692.03,-1242984897.85,-1247860486.2,-1247616706.78,-1243228677.27,2.0,11885680867700.0,710,0.055548424363,0.000343447760809,1.2866453778e-13,0.111112146884,0.0556451612903
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1284953374.51,4107357.62098,-1284953374.51,-1282049034.08,-1287857714.94,-1287567280.89,-1282339468.13,2.0,16870386626600.0,810,0.055548424363,0.000343447760809,1.2866453778e-13,0.111112146884,0.0556451612903
720.0,-667.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-17119429371.4,98215.5405821,-17119429371.4,-17119359922.5,-17119498820.3,-17119491875.4,-17119366867.4,2.0,9646292411.83,1,0.055548424363,0.000171705631423,1.2866453778e-13,0.0555501695353,0.0556451612903
720.0,-598.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-199775259337.0,294399.595962,-199775259337.0,-199775051165.0,-199775467509.0,-199775446692.0,-199775071982.0,2.0,86671122102.8,12,0.111128939092,0.000687020914636,1.2866453778e-13,0.0555501695353,0.111290322581
720.0,-529.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-320959900911.0,1877368.93093,-320959900911.0,-320958573411.0,-320961228411.0,-320961095661.0,-320958706161.0,2.0,3524514102820.0,23,0.111128939092,0.000687020914636,1.2866453778e-13,0.0555501695353,0.111290322581
720.0,-460.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-503611581788.0,2434591.8131,-503611581788.0,-503609860272.0,-503613303305.0,-503613131153.0,-503610032424.0,2.0,5927237296400.0,34,0.111096848726,0.000686822525691,1.2866453778e-13,0.0555501695353,0.111290322581
720.0,-391.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-686261111695.0,3764033.57539,-686261111695.0,-686258450122.0,-686263773269.0,-686263507112.0,-686258716279.0,2.0,14167948756700.0,45,0.111096848726,0.000681845550867,1.2866453778e-13,0.0555501695353,0.110483870968
720.0,-598.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-89224270362900.0,441092.326221,-89224270362900.0,-89224270051000.0,-89224270674800.0,-89224270643600.0,-89224270082200.0,2.0,194562440251.0,811,0.055548424363,0.000686895521619,1.2866453778e-13,0.111112146884,0.111290322581
