smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,ProbabilityWeight-ft_capacity,PointProbability,prefix,ProbabilityWeight-htse_capacity,ProbabilityWeight-h2_storage_capacity
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-238044278225000.0,4526020.06409,-238044280166000.0,-238044271470000.0,-238044281099000.0,-238044280979000.0,-238044272755000.0,4.0,20484857620600.0,0.00779824473773,0.250018051845,3.46688419418e-13,28,0.249546279492,0.12498974865
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-238044336577000.0,2755824.06496,-238044336002000.0,-238044333946000.0,-238044340358000.0,-238044339805000.0,-238044334153000.0,4.0,7594566277030.0,0.0155973147564,0.250018051845,3.46688419418e-13,33,0.249546279492,0.249992724848
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-238044393562000.0,2083025.23979,-238044394144000.0,-238044390571000.0,-238044395389000.0,-238044395227000.0,-238044391081000.0,4.0,4338994149590.0,0.0155982225654,0.250018051845,3.46688419418e-13,38,0.249546279492,0.250007275152
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-238044447092000.0,2883449.75255,-238044447229000.0,-238044444324000.0,-238044449588000.0,-238044449586000.0,-238044444407000.0,4.0,8314282475470.0,0.0155982225654,0.250018051845,3.46688419418e-13,43,0.249546279492,0.250007275152
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-238044502635000.0,1930601.9017,-238044502289000.0,-238044500769000.0,-238044505194000.0,-238044504859000.0,-238044500895000.0,4.0,3727223702850.0,0.00779907001867,0.250018051845,3.46688419418e-13,48,0.249546279492,0.125002976198
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-238385237106000.0,2472971.83147,-238385237253000.0,-238385233964000.0,-238385239955000.0,-238385239609000.0,-238385234398000.0,4.0,6115589679250.0,0.00782660199132,0.250018051845,3.46688419418e-13,54,0.250453720508,0.12498974865
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-238385288931000.0,2361782.45294,-238385288929000.0,-238385286040000.0,-238385291825000.0,-238385291393000.0,-238385286471000.0,4.0,5578016354990.0,0.0156540322646,0.250018051845,3.46688419418e-13,59,0.250453720508,0.249992724848
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-238385347119000.0,3152277.59609,-238385347187000.0,-238385343538000.0,-238385350562000.0,-238385350296000.0,-238385343845000.0,4.0,9936854042810.0,0.0156549433748,0.250018051845,3.46688419418e-13,64,0.250453720508,0.250007275152
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-238385404735000.0,3486319.6399,-238385404727000.0,-238385401658000.0,-238385407827000.0,-238385407805000.0,-238385401676000.0,4.0,12154424631600.0,0.0156549433748,0.250018051845,3.46688419418e-13,69,0.250453720508,0.250007275152
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-238385462390000.0,4767876.57338,-238385462537000.0,-238385457614000.0,-238385466873000.0,-238385466756000.0,-238385457819000.0,4.0,22732647019000.0,0.00782743027329,0.250018051845,3.46688419418e-13,74,0.250453720508,0.125002976198
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-238795160144000.0,7833448.50656,-238795160944000.0,-238795149824000.0,-238795168865000.0,-238795167730000.0,-238795151439000.0,4.0,61362915505000.0,0.00391273589804,0.249981948155,3.46688419418e-13,80,0.125226860254,0.12498974865
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-238795211491000.0,5480512.86244,-238795209963000.0,-238795207035000.0,-238795219001000.0,-238795217967000.0,-238795207153000.0,4.0,30036021235400.0,0.00782588587727,0.249981948155,3.46688419418e-13,85,0.125226860254,0.249992724848
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-238795274046000.0,7915199.92309,-238795276742000.0,-238795262553000.0,-238795280145000.0,-238795279850000.0,-238795264466000.0,4.0,62650389822500.0,0.00782634136657,0.249981948155,3.46688419418e-13,90,0.125226860254,0.250007275152
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-238795329256000.0,6906593.22988,-238795330090000.0,-238795320143000.0,-238795336701000.0,-238795335900000.0,-238795321444000.0,4.0,47701030043000.0,0.00782634136657,0.249981948155,3.46688419418e-13,95,0.125226860254,0.250007275152
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-238795386489000.0,3508145.76699,-238795386634000.0,-238795382736000.0,-238795389953000.0,-238795389803000.0,-238795382972000.0,4.0,12307086722500.0,0.00391314997922,0.249981948155,3.46688419418e-13,100,0.125226860254,0.125002976198
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-239367720474000.0,877829.277032,-239367720818000.0,-239367719173000.0,-239367721087000.0,-239367721054000.0,-239367719411000.0,4.0,770584239615.0,0.0038985593187,0.124990974078,3.46688419418e-13,2,0.249546279492,0.12498974865
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-239367777488000.0,1717613.45795,-239367777310000.0,-239367775941000.0,-239367779389000.0,-239367779254000.0,-239367775969000.0,4.0,2950195990950.0,0.00779753121829,0.124990974078,3.46688419418e-13,7,0.249546279492,0.249992724848
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-239367834558000.0,1580944.21225,-239367834359000.0,-239367832860000.0,-239367836654000.0,-239367836350000.0,-239367833045000.0,4.0,2499384602230.0,0.00779798505727,0.124990974078,3.46688419418e-13,12,0.249546279492,0.250007275152
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-239367890900000.0,795713.487722,-239367890970000.0,-239367890014000.0,-239367891647000.0,-239367891624000.0,-239367890079000.0,4.0,633159954543.0,0.00779798505727,0.124990974078,3.46688419418e-13,17,0.249546279492,0.250007275152
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-239367947045000.0,2060589.30501,-239367947255000.0,-239367944517000.0,-239367949152000.0,-239367949010000.0,-239367944784000.0,4.0,4246028283920.0,0.00389897189959,0.124990974078,3.46688419418e-13,22,0.249546279492,0.125002976198
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-476840914099000.0,2967326.84148,-476840913043000.0,-476840911840000.0,-476840918467000.0,-476840917662000.0,-476840912013000.0,4.0,8805028584170.0,0.0038985593187,0.124990974078,3.46688419418e-13,3,0.249546279492,0.12498974865
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-476840970071000.0,2556332.1452,-476840970252000.0,-476840967038000.0,-476840972741000.0,-476840972557000.0,-476840967330000.0,4.0,6534834036600.0,0.00779753121829,0.124990974078,3.46688419418e-13,8,0.249546279492,0.249992724848
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-476841028922000.0,2368571.57543,-476841028868000.0,-476841026122000.0,-476841031830000.0,-476841031463000.0,-476841026457000.0,4.0,5610131307920.0,0.00779798505727,0.124990974078,3.46688419418e-13,13,0.249546279492,0.250007275152
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-476841084642000.0,2170934.20535,-476841085249000.0,-476841081530000.0,-476841086540000.0,-476841086382000.0,-476841082052000.0,4.0,4712955323940.0,0.00779798505727,0.124990974078,3.46688419418e-13,18,0.249546279492,0.250007275152
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-476841141080000.0,4419256.1621,-476841139311000.0,-476841138062000.0,-476841147637000.0,-476841146439000.0,-476841138198000.0,4.0,19529825026200.0,0.00389897189959,0.124990974078,3.46688419418e-13,23,0.249546279492,0.125002976198
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-477250854708000.0,2248766.24277,-477250854576000.0,-477250852238000.0,-477250857440000.0,-477250857143000.0,-477250852456000.0,4.0,5056949614600.0,0.00782660199132,0.250018051845,3.46688419418e-13,29,0.250453720508,0.12498974865
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-477250904036000.0,4308495.54437,-477250903978000.0,-477250900066000.0,-477250908122000.0,-477250908011000.0,-477250900141000.0,4.0,18563133855800.0,0.0156540322646,0.250018051845,3.46688419418e-13,34,0.250453720508,0.249992724848
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-477250964599000.0,3088722.25423,-477250965974000.0,-477250959979000.0,-477250966468000.0,-477250966401000.0,-477250960872000.0,4.0,9540205163800.0,0.0156549433748,0.250018051845,3.46688419418e-13,39,0.250453720508,0.250007275152
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-477251019922000.0,3341606.15917,-477251019701000.0,-477251016089000.0,-477251024199000.0,-477251023593000.0,-477251016562000.0,4.0,11166331723000.0,0.0156549433748,0.250018051845,3.46688419418e-13,44,0.250453720508,0.250007275152
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-477251079766000.0,4931320.20651,-477251080133000.0,-477251073433000.0,-477251085366000.0,-477251084698000.0,-477251074321000.0,4.0,24317918979100.0,0.00782743027329,0.250018051845,3.46688419418e-13,49,0.250453720508,0.125002976198
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-477591801030000.0,7093878.57815,-477591801406000.0,-477591793895000.0,-477591807413000.0,-477591807327000.0,-477591794207000.0,4.0,50323113281500.0,0.00391330099566,0.250018051845,3.46688419418e-13,55,0.125226860254,0.12498974865
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-477591858633000.0,3203955.28087,-477591858352000.0,-477591855019000.0,-477591862810000.0,-477591862180000.0,-477591855480000.0,4.0,10265329441800.0,0.0078270161323,0.250018051845,3.46688419418e-13,60,0.125226860254,0.249992724848
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-477591918743000.0,2628264.46575,-477591919684000.0,-477591914884000.0,-477591920719000.0,-477591920606000.0,-477591915562000.0,4.0,6907774101940.0,0.00782747168739,0.250018051845,3.46688419418e-13,65,0.125226860254,0.250007275152
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-477591971447000.0,3569495.42306,-477591971993000.0,-477591966826000.0,-477591974974000.0,-477591974735000.0,-477591967394000.0,4.0,12741297575300.0,0.00782747168739,0.250018051845,3.46688419418e-13,70,0.125226860254,0.250007275152
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-477592027634000.0,556356.789832,-477592027784000.0,-477592026844000.0,-477592028123000.0,-477592028087000.0,-477592026970000.0,4.0,309532877592.0,0.00391371513664,0.250018051845,3.46688419418e-13,75,0.125226860254,0.125002976198
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-716047484761000.0,5915403.73914,-716047484412000.0,-716047478077000.0,-716047492143000.0,-716047491233000.0,-716047478777000.0,4.0,34992001397000.0,0.00391273589804,0.124990974078,3.46688419418e-13,4,0.250453720508,0.12498974865
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-716047545345000.0,4192219.54856,-716047544772000.0,-716047541254000.0,-716047550582000.0,-716047550009000.0,-716047541484000.0,4.0,17574704743300.0,0.00782588587727,0.124990974078,3.46688419418e-13,9,0.250453720508,0.249992724848
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-716047602187000.0,4522191.78073,-716047603006000.0,-716047595957000.0,-716047606779000.0,-716047606248000.0,-716047596979000.0,4.0,20450218501700.0,0.00782634136657,0.124990974078,3.46688419418e-13,14,0.250453720508,0.250007275152
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-716047655638000.0,5120085.71025,-716047655737000.0,-716047649272000.0,-716047661806000.0,-716047660921000.0,-716047650216000.0,4.0,26215277680300.0,0.00782634136657,0.124990974078,3.46688419418e-13,19,0.250453720508,0.250007275152
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-716047713494000.0,3012133.77333,-716047713154000.0,-716047710878000.0,-716047716792000.0,-716047716569000.0,-716047710897000.0,4.0,9072949868440.0,0.00391314997922,0.124990974078,3.46688419418e-13,24,0.250453720508,0.125002976198
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-716457416728000.0,4102135.11432,-716457418265000.0,-716457410773000.0,-716457419610000.0,-716457419558000.0,-716457411747000.0,4.0,16827512496200.0,0.00391330099566,0.250018051845,3.46688419418e-13,30,0.125226860254,0.12498974865
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-716457473542000.0,8236051.2198,-716457473277000.0,-716457463959000.0,-716457483657000.0,-716457482422000.0,-716457465035000.0,4.0,67832539695200.0,0.0078270161323,0.250018051845,3.46688419418e-13,35,0.125226860254,0.249992724848
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-716457536623000.0,4867720.58914,-716457538230000.0,-716457529638000.0,-716457540394000.0,-716457540250000.0,-716457530746000.0,4.0,23694703734000.0,0.00782747168739,0.250018051845,3.46688419418e-13,40,0.125226860254,0.250007275152
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-716457588390000.0,2804706.65979,-716457588719000.0,-716457584743000.0,-716457591380000.0,-716457591094000.0,-716457585226000.0,4.0,7866379447480.0,0.00782747168739,0.250018051845,3.46688419418e-13,45,0.125226860254,0.250007275152
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-716457648990000.0,5001829.60447,-716457648134000.0,-716457643864000.0,-716457655828000.0,-716457654753000.0,-716457644426000.0,4.0,25018299392200.0,0.00391371513664,0.250018051845,3.46688419418e-13,50,0.125226860254,0.125002976198
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-955254056242000.0,5480002.63616,-955254053690000.0,-955254053137000.0,-955254064451000.0,-955254062856000.0,-955254053201000.0,4.0,30030428892300.0,0.00195636794902,0.124990974078,3.46688419418e-13,5,0.125226860254,0.12498974865
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-955254112155000.0,6021538.97371,-955254112533000.0,-955254105331000.0,-955254118225000.0,-955254117902000.0,-955254105880000.0,4.0,36258931611900.0,0.00391294293863,0.124990974078,3.46688419418e-13,10,0.125226860254,0.249992724848
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-955254168548000.0,7085894.34675,-955254165342000.0,-955254164400000.0,-955254179109000.0,-955254177167000.0,-955254164418000.0,4.0,50209898693300.0,0.00391317068328,0.124990974078,3.46688419418e-13,15,0.125226860254,0.250007275152
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-955254221618000.0,2971360.50716,-955254222424000.0,-955254217582000.0,-955254224040000.0,-955254223983000.0,-955254218124000.0,4.0,8828983263540.0,0.00391317068328,0.124990974078,3.46688419418e-13,20,0.125226860254,0.250007275152
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-955254281305000.0,3640508.21879,-955254281467000.0,-955254276691000.0,-955254285594000.0,-955254284990000.0,-955254277392000.0,4.0,13253300091100.0,0.00195657498961,0.124990974078,3.46688419418e-13,25,0.125226860254,0.125002976198
