smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,co2_location_label,fuel_region_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,ProbabilityWeight-ft_capacity,PointProbability,ProbabilityWeight-h2_storage_capacity,prefix,ProbabilityWeight-htse_capacity
720.0,-350.8,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2026438203.99,2161313.64067,-2026438203.99,-2024909924.46,-2027966483.52,-2027813655.57,-2025062752.41,2.0,4671276653330.0,0.00291622434079,0.142857142857,2.43433201164e-13,0.142848912404,333,0.142903225806
720.0,-705.1,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2030455341.94,715019.190077,-2030455341.94,-2029949747.02,-2030960936.86,-2030910377.37,-2030000306.52,2.0,511252442179.0,0.00145823218654,0.142857142857,2.43433201164e-13,0.142860670194,241,0.0714516129032
720.0,-350.8,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2044503054.77,876896.436644,-2044503054.77,-2043882995.35,-2045123114.18,-2045061108.24,-2043945001.29,2.0,768947360599.0,0.00145798015263,0.142857142857,2.43433201164e-13,0.071417989418,325,0.142903225806
720.0,-528.0,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2044578335.61,982583.757489,-2044578335.61,-2043883543.97,-2045273127.24,-2045203648.08,-2043953023.13,2.0,965470840481.0,0.00291481851283,0.142857142857,2.43433201164e-13,0.142860670194,291,0.142822580645
720.0,-439.4,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2047790930.49,2920833.14577,-2047790930.49,-2045725589.56,-2049856271.41,-2049649737.32,-2045932123.65,2.0,8531266265430.0,0.00145824418816,0.142857142857,2.43433201164e-13,0.0714309229865,316,0.142903225806
720.0,-616.5,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2048229783.16,2279170.11936,-2048229783.16,-2046618166.52,-2049841399.81,-2049680238.15,-2046779328.18,2.0,5194616432960.0,0.00291457861599,0.142857142857,2.43433201164e-13,0.142848912404,266,0.142822580645
720.0,-350.8,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2057163610.05,4462948.5767,-2057163610.05,-2054007828.85,-2060319391.26,-2060003813.14,-2054323406.97,2.0,19917909998200.0,0.00291646437308,0.142857142857,2.43433201164e-13,0.142860670194,341,0.142903225806
720.0,-705.1,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2058224295.21,2957478.26216,-2058224295.21,-2056133042.28,-2060315548.15,-2060106422.86,-2056342167.57,2.0,8746677671150.0,0.000729122094079,0.142857142857,2.43433201164e-13,0.0714309229865,249,0.0714516129032
720.0,-173.7,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2069850735.05,478799.144039,-2069850735.05,-2069512172.92,-2070189297.17,-2070155440.96,-2069546029.14,2.0,229248620333.0,0.00145715736474,0.142857142857,2.43433201164e-13,0.071417989418,391,0.142822580645
720.0,-616.5,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2073796074.36,1443377.68445,-2073796074.36,-2072775452.22,-2074816696.51,-2074714634.3,-2072877514.43,2.0,2083339139950.0,0.00291481851283,0.142857142857,2.43433201164e-13,0.142860670194,274,0.142822580645
720.0,-528.0,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2075323241.4,2969552.81271,-2075323241.4,-2073223450.47,-2077423032.33,-2077213053.23,-2073433429.56,2.0,8818243907500.0,0.00291479452315,0.142857142857,2.43433201164e-13,0.142859494415,299,0.142822580645
720.0,-350.8,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2080375663.83,5308227.37715,-2080375663.83,-2076622180.25,-2084129147.4,-2083753799.04,-2076997528.61,2.0,28177277887500.0,0.00291646437308,0.142857142857,2.43433201164e-13,0.142860670194,349,0.142903225806
720.0,-173.7,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2094572590.08,64407.2952842,-2094572590.08,-2094527047.24,-2094618132.91,-2094613578.63,-2094531601.53,2.0,4148299685.83,0.00291457861599,0.142857142857,2.43433201164e-13,0.142848912404,399,0.142822580645
720.0,-616.5,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2099240282.35,276116.310678,-2099240282.35,-2099045038.63,-2099435526.06,-2099416001.69,-2099064563.0,2.0,76240217022.6,0.00291481851283,0.142857142857,2.43433201164e-13,0.142860670194,282,0.142822580645
720.0,-528.0,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2103110672.88,2471974.74905,-2103110672.88,-2101362722.77,-2104858622.98,-2104683827.97,-2101537517.78,2.0,6110659159930.0,0.00291481851283,0.142857142857,2.43433201164e-13,0.142860670194,307,0.142822580645
720.0,-616.5,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2105188536.91,2375822.53564,-2105188536.91,-2103508576.69,-2106868497.14,-2106700501.12,-2103676572.71,2.0,5644532720860.0,0.00145715736474,0.142857142857,2.43433201164e-13,0.071417989418,258,0.142822580645
720.0,-439.4,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2107653006.1,4409129.28917,-2107653006.1,-2104535280.88,-2110770731.32,-2110458958.8,-2104847053.41,2.0,19440421088600.0,0.00291622434079,0.142857142857,2.43433201164e-13,0.142848912404,332,0.142903225806
720.0,-350.8,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2110073662.69,5254175.08908,-2110073662.69,-2106358399.85,-2113788925.52,-2113417399.24,-2106729926.14,2.0,27606355866700.0,0.00291646437308,0.142857142857,2.43433201164e-13,0.142860670194,357,0.142903225806
720.0,-173.7,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2118505627.93,6075510.03002,-2118505627.93,-2114209593.59,-2122801662.27,-2122372058.84,-2114639197.02,2.0,36911822124800.0,0.00291481851283,0.142857142857,2.43433201164e-13,0.142860670194,407,0.142822580645
720.0,-528.0,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2127933106.99,1380770.57052,-2127933106.99,-2126956754.76,-2128909459.22,-2128811824.0,-2127054389.98,2.0,1906527368410.0,0.00145742125126,0.142857142857,2.43433201164e-13,0.0714309229865,315,0.142822580645
720.0,-705.1,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2128655286.59,558888.614931,-2128655286.59,-2128260092.66,-2129050480.52,-2129010961.13,-2128299612.06,2.0,312356483899.0,0.0014581121704,0.142857142857,2.43433201164e-13,0.142848912404,265,0.0714516129032
720.0,-616.5,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2131242376.25,1043008.79483,-2131242376.25,-2130504857.66,-2131979894.84,-2131906142.98,-2130578609.52,2.0,1087867346090.0,0.00291481851283,0.142857142857,2.43433201164e-13,0.142860670194,290,0.142822580645
720.0,-439.4,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2137728608.03,2563014.06645,-2137728608.03,-2135916283.4,-2139540932.66,-2139359700.19,-2136097515.87,2.0,6569041104840.0,0.00291646437308,0.142857142857,2.43433201164e-13,0.142860670194,340,0.142903225806
720.0,-350.8,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2140370425.28,1957687.95012,-2140370425.28,-2138986130.86,-2141754719.71,-2141616290.26,-2139124560.3,2.0,3832542110060.0,0.00291644036986,0.142857142857,2.43433201164e-13,0.142859494415,365,0.142903225806
720.0,-439.4,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2145286367.03,421135.663798,-2145286367.03,-2144988579.15,-2145584154.92,-2145554376.13,-2145018357.94,2.0,177355247323.0,0.00145798015263,0.142857142857,2.43433201164e-13,0.071417989418,324,0.142903225806
720.0,-173.7,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2151781789.31,4938059.96508,-2151781789.31,-2148290053.63,-2155273525.0,-2154924351.43,-2148639227.2,2.0,24384436218700.0,0.00291481851283,0.142857142857,2.43433201164e-13,0.142860670194,415,0.142822580645
720.0,-616.5,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2153624542.62,2503676.28464,-2153624542.62,-2151854176.14,-2155394909.1,-2155217872.45,-2152031212.79,2.0,6268394938250.0,0.00291479452315,0.142857142857,2.43433201164e-13,0.142859494415,298,0.142822580645
720.0,-705.1,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2154949360.42,106649.126506,-2154949360.42,-2154873948.1,-2155024772.74,-2155017231.51,-2154881489.33,2.0,11374036184.4,0.00145823218654,0.142857142857,2.43433201164e-13,0.142860670194,273,0.0714516129032
720.0,-350.8,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2162554802.37,6591957.64322,-2162554802.37,-2157893584.42,-2167216020.32,-2166749898.52,-2158359706.21,2.0,43453905570000.0,0.00291646437308,0.142857142857,2.43433201164e-13,0.142860670194,373,0.142903225806
720.0,-262.2,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2163507924.74,3766934.59088,-2163507924.74,-2160844299.74,-2166171549.73,-2165905187.23,-2161110662.24,2.0,14189796212000.0,0.00291457861599,0.142857142857,2.43433201164e-13,0.142848912404,398,0.142822580645
720.0,-439.4,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2165383276.1,190824.821403,-2165383276.1,-2165248342.57,-2165518209.62,-2165504716.27,-2165261835.93,2.0,36414112463.6,0.00291646437308,0.142857142857,2.43433201164e-13,0.142860670194,348,0.142903225806
720.0,-173.7,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2171179379.16,1255523.35929,-2171179379.16,-2170291590.08,-2172067168.24,-2171978389.33,-2170380368.98,2.0,1576338905720.0,0.00291481851283,0.142857142857,2.43433201164e-13,0.142860670194,423,0.142822580645
720.0,-262.2,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2173420622.78,1103638.97476,-2173420622.78,-2172640232.17,-2174201013.38,-2174122974.32,-2172718271.23,2.0,1218018986600.0,0.00145715736474,0.142857142857,2.43433201164e-13,0.071417989418,390,0.142822580645
720.0,-616.5,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2185503309.66,461318.788543,-2185503309.66,-2185177108.01,-2185829511.3,-2185796891.14,-2185209728.18,2.0,212815024663.0,0.00291481851283,0.142857142857,2.43433201164e-13,0.142860670194,306,0.142822580645
720.0,-705.1,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2186229412.16,62024.8080602,-2186229412.16,-2186185554.0,-2186273270.32,-2186268884.51,-2186189939.81,2.0,3847076814.91,0.00145823218654,0.142857142857,2.43433201164e-13,0.142860670194,281,0.0714516129032
720.0,-439.4,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2190752356.45,115227.474817,-2190752356.45,-2190670878.32,-2190833834.58,-2190825686.76,-2190679026.13,2.0,13277370952.7,0.00291646437308,0.142857142857,2.43433201164e-13,0.142860670194,356,0.142903225806
720.0,-350.8,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2193970887.21,3851965.01711,-2193970887.21,-2191247136.62,-2196694637.79,-2196422262.73,-2191519511.68,2.0,14837634493000.0,0.00145824418816,0.142857142857,2.43433201164e-13,0.0714309229865,381,0.142903225806
720.0,-262.2,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2197027100.72,2296752.19061,-2197027100.72,-2195403051.67,-2198651149.77,-2198488744.87,-2195565456.58,2.0,5275070625080.0,0.00291481851283,0.142857142857,2.43433201164e-13,0.142860670194,406,0.142822580645
720.0,-528.0,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2199484667.37,618964.277254,-2199484667.37,-2199046993.53,-2199922341.21,-2199878573.83,-2199090760.92,2.0,383116776517.0,0.00291457861599,0.142857142857,2.43433201164e-13,0.142848912404,331,0.142822580645
720.0,-705.1,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2204388235.17,3402454.76003,-2204388235.17,-2201982336.34,-2206794134.01,-2206553544.12,-2202222926.22,2.0,11576698394000.0,0.000728990076317,0.142857142857,2.43433201164e-13,0.071417989418,257,0.0714516129032
720.0,-173.7,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2204817507.03,7167625.28774,-2204817507.03,-2199749230.59,-2209885783.48,-2209378955.84,-2200256058.23,2.0,51374852265500.0,0.00291479452315,0.142857142857,2.43433201164e-13,0.142859494415,431,0.142822580645
720.0,-616.5,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2208640869.82,2673526.58555,-2208640869.82,-2206750401.05,-2210531338.6,-2210342291.72,-2206939447.92,2.0,7147744403630.0,0.00145742125126,0.142857142857,2.43433201164e-13,0.0714309229865,314,0.142822580645
720.0,-705.1,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2216819474.5,3258433.17973,-2216819474.5,-2214515414.3,-2219123534.7,-2218893128.68,-2214745820.32,2.0,10617386786700.0,0.00145823218654,0.142857142857,2.43433201164e-13,0.142860670194,289,0.0714516129032
720.0,-262.2,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2218206290.35,9380649.16805,-2218206290.35,-2211573169.72,-2224839410.99,-2224176098.93,-2212236481.78,2.0,87996578814100.0,0.00291481851283,0.142857142857,2.43433201164e-13,0.142860670194,414,0.142822580645
720.0,-439.4,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2223487323.1,4262673.39862,-2223487323.1,-2220473157.83,-2226501488.36,-2226200071.83,-2220774574.36,2.0,18170384503300.0,0.00291644036986,0.142857142857,2.43433201164e-13,0.142859494415,364,0.142903225806
720.0,-528.0,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2225831574.53,2671537.57114,-2225831574.53,-2223942512.19,-2227720636.86,-2227531730.63,-2224131418.43,2.0,7137112994010.0,0.00291481851283,0.142857142857,2.43433201164e-13,0.142860670194,339,0.142822580645
720.0,-173.7,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2231718482.98,4517320.55011,-2231718482.98,-2228524254.99,-2234912710.98,-2234593288.18,-2228843677.79,2.0,20406184952500.0,0.00291481851283,0.142857142857,2.43433201164e-13,0.142860670194,439,0.142822580645
720.0,-705.1,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2243249180.41,4759481.34673,-2243249180.41,-2239883718.88,-2246614641.95,-2246278095.79,-2240220265.03,2.0,22652662689800.0,0.00145822018493,0.142857142857,2.43433201164e-13,0.142859494415,297,0.0714516129032
720.0,-439.4,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2246692450.33,5263152.2701,-2246692450.33,-2242970839.67,-2250414060.99,-2250041899.92,-2243343000.73,2.0,27700771818200.0,0.00291646437308,0.142857142857,2.43433201164e-13,0.142860670194,372,0.142903225806
720.0,-528.0,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2250232864.83,2559553.50225,-2250232864.83,-2248422987.19,-2252042742.47,-2251861754.7,-2248603974.96,2.0,6551314130870.0,0.00145715736474,0.142857142857,2.43433201164e-13,0.071417989418,323,0.142822580645
720.0,-262.2,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2251159652.44,1513527.07857,-2251159652.44,-2250089427.18,-2252229877.7,-2252122855.17,-2250196449.7,2.0,2290764217580.0,0.00291481851283,0.142857142857,2.43433201164e-13,0.142860670194,422,0.142822580645
720.0,-528.0,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2251263249.15,56680.7508141,-2251263249.15,-2251223169.8,-2251303328.49,-2251299320.56,-2251227177.74,2.0,3212707512.85,0.00291481851283,0.142857142857,2.43433201164e-13,0.142860670194,347,0.142822580645
720.0,-350.8,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2253286254.62,4576739.27198,-2253286254.62,-2250050011.25,-2256522498.0,-2256198873.66,-2250373635.58,2.0,20946542363600.0,0.00291622434079,0.142857142857,2.43433201164e-13,0.142848912404,397,0.142903225806
720.0,-705.1,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2271519996.22,2936953.0171,-2271519996.22,-2269443256.83,-2273596735.62,-2273389061.68,-2269650930.77,2.0,8625693024630.0,0.00145823218654,0.142857142857,2.43433201164e-13,0.142860670194,305,0.0714516129032
720.0,-439.4,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2274743764.73,1647324.63298,-2274743764.73,-2273578930.31,-2275908599.15,-2275792115.71,-2273695413.75,2.0,2713678446430.0,0.00145824418816,0.142857142857,2.43433201164e-13,0.0714309229865,380,0.142903225806
720.0,-350.8,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2278495197.01,786279.361147,-2278495197.01,-2277939213.54,-2279051180.48,-2278995582.13,-2277994811.89,2.0,618235233765.0,0.00145798015263,0.142857142857,2.43433201164e-13,0.071417989418,389,0.142903225806
720.0,-528.0,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2280325862.2,2828979.36235,-2280325862.2,-2278325471.71,-2282326252.69,-2282126213.64,-2278525510.76,2.0,8003124232610.0,0.00291481851283,0.142857142857,2.43433201164e-13,0.142860670194,355,0.142822580645
720.0,-262.2,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2283573560.87,1144330.79364,-2283573560.87,-2282764396.81,-2284382724.93,-2284301808.53,-2282845313.21,2.0,1309492965270.0,0.00291479452315,0.142857142857,2.43433201164e-13,0.142859494415,430,0.142822580645
720.0,-350.8,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2286885924.03,8200798.12906,-2286885924.03,-2281087084.06,-2292684763.99,-2292104880.0,-2281666968.05,2.0,67253089953500.0,0.00291646437308,0.142857142857,2.43433201164e-13,0.142860670194,405,0.142903225806
720.0,-616.5,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2287358469.86,1822196.7875,-2287358469.86,-2286069982.15,-2288646957.56,-2288518108.79,-2286198830.93,2.0,3320401132360.0,0.00291457861599,0.142857142857,2.43433201164e-13,0.142848912404,330,0.142822580645
720.0,-705.1,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2297522928.22,362329.632118,-2297522928.22,-2297266722.48,-2297779133.96,-2297753513.39,-2297292343.05,2.0,131282762311.0,0.000729122094079,0.142857142857,2.43433201164e-13,0.0714309229865,313,0.0714516129032
720.0,-350.8,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2305807556.89,627034.381346,-2305807556.89,-2305364176.63,-2306250937.16,-2306206599.13,-2305408514.66,2.0,393172115390.0,0.00291646437308,0.142857142857,2.43433201164e-13,0.142860670194,413,0.142903225806
720.0,-262.2,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2305973367.17,2736607.51638,-2305973367.17,-2304038293.44,-2307908440.9,-2307714933.53,-2304231800.81,2.0,7489020698690.0,0.00291481851283,0.142857142857,2.43433201164e-13,0.142860670194,438,0.142822580645
720.0,-528.0,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2309959782.29,4315929.95589,-2309959782.29,-2306907958.95,-2313011605.63,-2312706423.29,-2307213141.28,2.0,18627251384100.0,0.00291479452315,0.142857142857,2.43433201164e-13,0.142859494415,363,0.142822580645
720.0,-616.5,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2320964610.08,2936462.54627,-2320964610.08,-2318888217.5,-2323041002.66,-2322833363.4,-2319095856.76,2.0,8622812285640.0,0.00291481851283,0.142857142857,2.43433201164e-13,0.142860670194,338,0.142822580645
720.0,-528.0,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2336361180.97,824624.533256,-2336361180.97,-2335778083.37,-2336944278.57,-2336885968.81,-2335836393.13,2.0,680005620848.0,0.00291481851283,0.142857142857,2.43433201164e-13,0.142860670194,371,0.142822580645
720.0,-350.8,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2337474894.57,3916995.83551,-2337474894.57,-2334705160.26,-2340244628.89,-2339967655.46,-2334982133.69,2.0,15342856375400.0,0.00291646437308,0.142857142857,2.43433201164e-13,0.142860670194,421,0.142903225806
720.0,-616.5,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2345855810.71,5968064.90015,-2345855810.71,-2341635751.55,-2350075869.87,-2349653863.95,-2342057757.46,2.0,35617798652400.0,0.00145715736474,0.142857142857,2.43433201164e-13,0.071417989418,322,0.142822580645
720.0,-616.5,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2348617686.4,4793511.03103,-2348617686.4,-2345228162.25,-2352007210.56,-2351668258.14,-2345567114.66,2.0,22977748004600.0,0.00291481851283,0.142857142857,2.43433201164e-13,0.142860670194,346,0.142822580645
720.0,-439.4,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2350367215.9,4646056.98387,-2350367215.9,-2347081957.5,-2353652474.3,-2353323948.46,-2347410483.34,2.0,21585845497400.0,0.00291622434079,0.142857142857,2.43433201164e-13,0.142848912404,396,0.142903225806
720.0,-528.0,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2363754173.7,5483296.97431,-2363754173.7,-2359876897.22,-2367631450.17,-2367243722.52,-2360264624.87,2.0,30066545708500.0,0.00145742125126,0.142857142857,2.43433201164e-13,0.0714309229865,379,0.142822580645
720.0,-350.8,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2366929380.11,2520972.37769,-2366929380.11,-2365146783.44,-2368711976.77,-2368533717.1,-2365325043.11,2.0,6355301729090.0,0.00291644036986,0.142857142857,2.43433201164e-13,0.142859494415,429,0.142903225806
720.0,-616.5,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2368379001.6,10200734.9977,-2368379001.6,-2361165992.71,-2375592010.49,-2374870709.6,-2361887293.6,2.0,104054994493000.0,0.00291481851283,0.142857142857,2.43433201164e-13,0.142860670194,354,0.142822580645
720.0,-439.4,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2379428238.39,8607224.18095,-2379428238.39,-2373342011.8,-2385514464.97,-2384905842.32,-2373950634.46,2.0,74084308101200.0,0.00145798015263,0.142857142857,2.43433201164e-13,0.071417989418,388,0.142903225806
