smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-ft_capacity,ProbabilityWeight-htse_capacity,ProbabilityWeight-h2_storage_capacity,PointProbability,prefix,ProbabilityWeight
720.0,-173.7,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415418011479000.0,870436.16166,-415418011479000.0,-415418010864000.0,-415418012095000.0,-415418012033000.0,-415418010925000.0,2.0,757659111526.0,0.142857142857,0.142822580645,0.071417989418,2.43433201164e-13,199,0.00145715736474
720.0,-173.7,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415418036348000.0,2241719.85713,-415418036348000.0,-415418034763000.0,-415418037933000.0,-415418037775000.0,-415418034921000.0,2.0,5025307917870.0,0.142857142857,0.142822580645,0.142848912404,2.43433201164e-13,207,0.00291457861599
720.0,-173.7,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415418068583000.0,934150.813674,-415418068583000.0,-415418067923000.0,-415418069244000.0,-415418069178000.0,-415418067989000.0,2.0,872637742688.0,0.142857142857,0.142822580645,0.142860670194,2.43433201164e-13,215,0.00291481851283
720.0,-173.7,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415418092422000.0,1978146.06961,-415418092422000.0,-415418091024000.0,-415418093821000.0,-415418093681000.0,-415418091164000.0,2.0,3913061872720.0,0.142857142857,0.142822580645,0.142860670194,2.43433201164e-13,223,0.00291481851283
720.0,-173.7,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415418122309000.0,46223.6586745,-415418122309000.0,-415418122276000.0,-415418122342000.0,-415418122338000.0,-415418122280000.0,2.0,2136626621.26,0.142857142857,0.142822580645,0.142860670194,2.43433201164e-13,231,0.00291481851283
720.0,-173.7,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415418149231000.0,759635.180699,-415418149231000.0,-415418148694000.0,-415418149768000.0,-415418149714000.0,-415418148747000.0,2.0,577045607755.0,0.142857142857,0.142822580645,0.142859494415,2.43433201164e-13,239,0.00291479452315
720.0,-173.7,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415418177909000.0,95741.2859008,-415418177909000.0,-415418177841000.0,-415418177977000.0,-415418177970000.0,-415418177848000.0,2.0,9166393825.95,0.142857142857,0.142822580645,0.142860670194,2.43433201164e-13,247,0.00291481851283
720.0,-439.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415439741148000.0,1543504.14823,-415439741148000.0,-415439740057000.0,-415439742239000.0,-415439742130000.0,-415439740166000.0,2.0,2382405055590.0,0.0714285714286,0.142903225806,0.071417989418,2.43433201164e-13,4,0.000728990076317
720.0,-439.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415439767438000.0,1561634.63126,-415439767438000.0,-415439766334000.0,-415439768543000.0,-415439768432000.0,-415439766445000.0,2.0,2438702721550.0,0.0714285714286,0.142903225806,0.142848912404,2.43433201164e-13,12,0.0014581121704
720.0,-439.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415439795810000.0,737684.77425,-415439795810000.0,-415439795289000.0,-415439796332000.0,-415439796280000.0,-415439795341000.0,2.0,544178826160.0,0.0714285714286,0.142903225806,0.142860670194,2.43433201164e-13,20,0.00145823218654
720.0,-439.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415439823033000.0,970373.463395,-415439823033000.0,-415439822347000.0,-415439823720000.0,-415439823651000.0,-415439822416000.0,2.0,941624658461.0,0.0714285714286,0.142903225806,0.142860670194,2.43433201164e-13,28,0.00145823218654
720.0,-439.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415439851376000.0,1601232.74359,-415439851376000.0,-415439850244000.0,-415439852508000.0,-415439852395000.0,-415439850357000.0,2.0,2563946299140.0,0.0714285714286,0.142903225806,0.142860670194,2.43433201164e-13,36,0.00145823218654
720.0,-439.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415439880810000.0,665153.296169,-415439880810000.0,-415439880339000.0,-415439881280000.0,-415439881233000.0,-415439880386000.0,2.0,442428907405.0,0.0714285714286,0.142903225806,0.142859494415,2.43433201164e-13,44,0.00145822018493
720.0,-439.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415439908081000.0,551537.367306,-415439908081000.0,-415439907691000.0,-415439908471000.0,-415439908432000.0,-415439907730000.0,2.0,304193467535.0,0.0714285714286,0.142903225806,0.142860670194,2.43433201164e-13,52,0.00145823218654
720.0,-439.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415439935957000.0,1369435.36254,-415439935957000.0,-415439934989000.0,-415439936926000.0,-415439936829000.0,-415439935086000.0,2.0,1875353212180.0,0.0714285714286,0.142903225806,0.0714309229865,2.43433201164e-13,60,0.000729122094079
720.0,-350.8,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415484616739000.0,2780753.98556,-415484616739000.0,-415484614773000.0,-415484618705000.0,-415484618509000.0,-415484614969000.0,2.0,7732592728200.0,0.142857142857,0.142903225806,0.071417989418,2.43433201164e-13,69,0.00145798015263
720.0,-350.8,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415484645617000.0,809978.664451,-415484645617000.0,-415484645044000.0,-415484646190000.0,-415484646133000.0,-415484645102000.0,2.0,656065436866.0,0.142857142857,0.142903225806,0.142848912404,2.43433201164e-13,77,0.00291622434079
720.0,-350.8,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415484672680000.0,1868292.61174,-415484672680000.0,-415484671359000.0,-415484674001000.0,-415484673869000.0,-415484671491000.0,2.0,3490517283070.0,0.142857142857,0.142903225806,0.142860670194,2.43433201164e-13,85,0.00291646437308
720.0,-350.8,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415484700690000.0,639227.800562,-415484700690000.0,-415484700238000.0,-415484701142000.0,-415484701097000.0,-415484700283000.0,2.0,408612181011.0,0.142857142857,0.142903225806,0.142860670194,2.43433201164e-13,93,0.00291646437308
720.0,-350.8,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415484728996000.0,487551.407259,-415484728996000.0,-415484728651000.0,-415484729341000.0,-415484729306000.0,-415484728686000.0,2.0,237706374720.0,0.142857142857,0.142903225806,0.142860670194,2.43433201164e-13,101,0.00291646437308
720.0,-350.8,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415484758001000.0,887331.284954,-415484758001000.0,-415484757373000.0,-415484758628000.0,-415484758566000.0,-415484757436000.0,2.0,787356809258.0,0.142857142857,0.142903225806,0.142859494415,2.43433201164e-13,109,0.00291644036986
720.0,-350.8,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415484787113000.0,1120117.51064,-415484787113000.0,-415484786321000.0,-415484787905000.0,-415484787826000.0,-415484786400000.0,2.0,1254663237640.0,0.142857142857,0.142903225806,0.142860670194,2.43433201164e-13,117,0.00291646437308
720.0,-350.8,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415484813502000.0,1204759.91592,-415484813502000.0,-415484812650000.0,-415484814354000.0,-415484814269000.0,-415484812735000.0,2.0,1451446455010.0,0.142857142857,0.142903225806,0.0714309229865,2.43433201164e-13,125,0.00145824418816
720.0,-262.2,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415529493251000.0,1226918.74209,-415529493251000.0,-415529492384000.0,-415529494119000.0,-415529494032000.0,-415529492470000.0,2.0,1505329599700.0,0.142857142857,0.142822580645,0.071417989418,2.43433201164e-13,134,0.00145715736474
720.0,-262.2,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415529522188000.0,1062219.82837,-415529522188000.0,-415529521436000.0,-415529522939000.0,-415529522864000.0,-415529521512000.0,2.0,1128310963780.0,0.142857142857,0.142822580645,0.142848912404,2.43433201164e-13,142,0.00291457861599
720.0,-262.2,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415529547599000.0,1030263.24225,-415529547599000.0,-415529546871000.0,-415529548328000.0,-415529548255000.0,-415529546944000.0,2.0,1061442348330.0,0.142857142857,0.142822580645,0.142860670194,2.43433201164e-13,150,0.00291481851283
720.0,-262.2,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415529576487000.0,740764.401058,-415529576487000.0,-415529575963000.0,-415529577011000.0,-415529576958000.0,-415529576015000.0,2.0,548731897875.0,0.142857142857,0.142822580645,0.142860670194,2.43433201164e-13,158,0.00291481851283
720.0,-262.2,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415529605926000.0,2998692.20628,-415529605926000.0,-415529603805000.0,-415529608046000.0,-415529607834000.0,-415529604017000.0,2.0,8992154947990.0,0.142857142857,0.142822580645,0.142860670194,2.43433201164e-13,166,0.00291481851283
720.0,-262.2,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415529632902000.0,1097865.52315,-415529632902000.0,-415529632126000.0,-415529633678000.0,-415529633601000.0,-415529632203000.0,2.0,1205308706920.0,0.142857142857,0.142822580645,0.142859494415,2.43433201164e-13,174,0.00291479452315
720.0,-262.2,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415529660451000.0,2830924.89106,-415529660451000.0,-415529658449000.0,-415529662453000.0,-415529662253000.0,-415529658649000.0,2.0,8014135738840.0,0.142857142857,0.142822580645,0.142860670194,2.43433201164e-13,182,0.00291481851283
720.0,-262.2,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415529689875000.0,287167.200772,-415529689875000.0,-415529689672000.0,-415529690078000.0,-415529690058000.0,-415529689693000.0,2.0,82465001199.0,0.142857142857,0.142822580645,0.0714309229865,2.43433201164e-13,190,0.00145742125126
720.0,-173.7,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-553904028454000.0,1314243.07081,-553904028454000.0,-553904027524000.0,-553904029383000.0,-553904029290000.0,-553904027617000.0,2.0,1727234849180.0,0.142857142857,0.142822580645,0.071417989418,2.43433201164e-13,135,0.00145715736474
720.0,-173.7,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-553904054061000.0,4545385.3177,-553904054061000.0,-553904050846000.0,-553904057275000.0,-553904056953000.0,-553904051168000.0,2.0,20660527686300.0,0.142857142857,0.142822580645,0.142848912404,2.43433201164e-13,143,0.00291457861599
720.0,-173.7,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-553904083293000.0,2158299.68592,-553904083293000.0,-553904081767000.0,-553904084819000.0,-553904084666000.0,-553904081919000.0,2.0,4658257534260.0,0.142857142857,0.142822580645,0.142860670194,2.43433201164e-13,151,0.00291481851283
720.0,-173.7,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-553904111448000.0,303247.162529,-553904111448000.0,-553904111234000.0,-553904111662000.0,-553904111641000.0,-553904111255000.0,2.0,91958841582.0,0.142857142857,0.142822580645,0.142860670194,2.43433201164e-13,159,0.00291481851283
720.0,-173.7,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-553904138744000.0,574308.150204,-553904138744000.0,-553904138338000.0,-553904139150000.0,-553904139109000.0,-553904138379000.0,2.0,329829851391.0,0.142857142857,0.142822580645,0.142860670194,2.43433201164e-13,167,0.00291481851283
720.0,-173.7,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-553904168113000.0,2198038.29153,-553904168113000.0,-553904166559000.0,-553904169667000.0,-553904169512000.0,-553904166714000.0,2.0,4831372331040.0,0.142857142857,0.142822580645,0.142859494415,2.43433201164e-13,175,0.00291479452315
720.0,-173.7,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-553904195706000.0,1327627.23216,-553904195706000.0,-553904194767000.0,-553904196645000.0,-553904196551000.0,-553904194861000.0,2.0,1762594067580.0,0.142857142857,0.142822580645,0.142860670194,2.43433201164e-13,183,0.00291481851283
720.0,-173.7,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-553904224005000.0,446020.727903,-553904224005000.0,-553904223690000.0,-553904224320000.0,-553904224289000.0,-553904223721000.0,2.0,198934489719.0,0.142857142857,0.142822580645,0.0714309229865,2.43433201164e-13,191,0.00145742125126
720.0,-85.1,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-553948896660000.0,1143148.19948,-553948896660000.0,-553948895852000.0,-553948897469000.0,-553948897388000.0,-553948895933000.0,2.0,1306787805960.0,0.142857142857,0.0714516129032,0.071417989418,0.0,200,0.000728990076317
720.0,-85.1,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-553948927465000.0,1070621.9805,-553948927465000.0,-553948926708000.0,-553948928222000.0,-553948928146000.0,-553948926783000.0,2.0,1146231425130.0,0.142857142857,0.0714516129032,0.142848912404,0.0,208,0.0014581121704
720.0,-85.1,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-553948952478000.0,27433.0030713,-553948952478000.0,-553948952459000.0,-553948952497000.0,-553948952495000.0,-553948952460000.0,2.0,752569657.508,0.142857142857,0.0714516129032,0.142860670194,0.0,216,0.00145823218654
720.0,-85.1,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-553948982654000.0,2894002.9702,-553948982654000.0,-553948980607000.0,-553948984700000.0,-553948984495000.0,-553948980812000.0,2.0,8375253191510.0,0.142857142857,0.0714516129032,0.142860670194,0.0,224,0.00145823218654
720.0,-85.1,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-553949008449000.0,787138.496701,-553949008449000.0,-553949007892000.0,-553949009005000.0,-553949008950000.0,-553949007948000.0,2.0,619587012988.0,0.142857142857,0.0714516129032,0.142860670194,0.0,232,0.00145823218654
720.0,-85.1,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-553949038809000.0,1930383.70239,-553949038809000.0,-553949037444000.0,-553949040174000.0,-553949040038000.0,-553949037581000.0,2.0,3726381238440.0,0.142857142857,0.0714516129032,0.142859494415,0.0,240,0.00145822018493
720.0,-85.1,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-553949063784000.0,1969856.34746,-553949063784000.0,-553949062391000.0,-553949065177000.0,-553949065038000.0,-553949062531000.0,2.0,3880334029620.0,0.142857142857,0.0714516129032,0.142860670194,0.0,248,0.00145823218654
720.0,-350.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-553970630343000.0,1576321.32749,-553970630343000.0,-553970629228000.0,-553970631457000.0,-553970631346000.0,-553970629339000.0,2.0,2484788927510.0,0.0714285714286,0.142903225806,0.071417989418,2.43433201164e-13,5,0.000728990076317
720.0,-350.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-553970658900000.0,2238714.29976,-553970658900000.0,-553970657317000.0,-553970660483000.0,-553970660325000.0,-553970657476000.0,2.0,5011841715950.0,0.0714285714286,0.142903225806,0.142848912404,2.43433201164e-13,13,0.0014581121704
720.0,-350.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-553970688498000.0,1048392.97398,-553970688498000.0,-553970687757000.0,-553970689240000.0,-553970689166000.0,-553970687831000.0,2.0,1099127827890.0,0.0714285714286,0.142903225806,0.142860670194,2.43433201164e-13,21,0.00145823218654
720.0,-350.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-553970715483000.0,1152543.08533,-553970715483000.0,-553970714668000.0,-553970716298000.0,-553970716216000.0,-553970714749000.0,2.0,1328355563550.0,0.0714285714286,0.142903225806,0.142860670194,2.43433201164e-13,29,0.00145823218654
720.0,-350.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-553970744428000.0,57564.4582021,-553970744428000.0,-553970744387000.0,-553970744469000.0,-553970744465000.0,-553970744392000.0,2.0,3313666848.1,0.0714285714286,0.142903225806,0.142860670194,2.43433201164e-13,37,0.00145823218654
720.0,-350.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-553970771257000.0,951813.147826,-553970771257000.0,-553970770584000.0,-553970771930000.0,-553970771863000.0,-553970770652000.0,2.0,905948268374.0,0.0714285714286,0.142903225806,0.142859494415,2.43433201164e-13,45,0.00145822018493
720.0,-350.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-553970799504000.0,722225.210304,-553970799504000.0,-553970798993000.0,-553970800015000.0,-553970799964000.0,-553970799044000.0,2.0,521609254399.0,0.0714285714286,0.142903225806,0.142860670194,2.43433201164e-13,53,0.00145823218654
720.0,-350.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-553970826161000.0,1212634.21284,-553970826161000.0,-553970825303000.0,-553970827018000.0,-553970826933000.0,-553970825389000.0,2.0,1470481734160.0,0.0714285714286,0.142903225806,0.0714309229865,2.43433201164e-13,61,0.000729122094079
720.0,-262.2,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-554015506947000.0,502393.446014,-554015506947000.0,-554015506592000.0,-554015507303000.0,-554015507267000.0,-554015506628000.0,2.0,252399174598.0,0.142857142857,0.142822580645,0.071417989418,2.43433201164e-13,70,0.00145715736474
720.0,-262.2,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-554015538064000.0,243310.626241,-554015538064000.0,-554015537892000.0,-554015538236000.0,-554015538218000.0,-554015537909000.0,2.0,59200060842.0,0.142857142857,0.142822580645,0.142848912404,2.43433201164e-13,78,0.00291457861599
720.0,-262.2,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-554015563912000.0,616442.035839,-554015563912000.0,-554015563476000.0,-554015564347000.0,-554015564304000.0,-554015563519000.0,2.0,380000783549.0,0.142857142857,0.142822580645,0.142860670194,2.43433201164e-13,86,0.00291481851283
720.0,-262.2,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-554015591785000.0,2049362.1523,-554015591785000.0,-554015590336000.0,-554015593234000.0,-554015593089000.0,-554015590480000.0,2.0,4199885231290.0,0.142857142857,0.142822580645,0.142860670194,2.43433201164e-13,94,0.00291481851283
720.0,-262.2,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-554015620064000.0,994699.616046,-554015620064000.0,-554015619361000.0,-554015620767000.0,-554015620697000.0,-554015619431000.0,2.0,989427326163.0,0.142857142857,0.142822580645,0.142860670194,2.43433201164e-13,102,0.00291481851283
720.0,-262.2,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-554015646194000.0,885062.753818,-554015646194000.0,-554015645568000.0,-554015646820000.0,-554015646758000.0,-554015645631000.0,2.0,783336078195.0,0.142857142857,0.142822580645,0.142859494415,2.43433201164e-13,110,0.00291479452315
720.0,-262.2,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-554015676372000.0,3296185.15479,-554015676372000.0,-554015674041000.0,-554015678703000.0,-554015678470000.0,-554015674275000.0,2.0,10864836574700.0,0.142857142857,0.142822580645,0.142860670194,2.43433201164e-13,118,0.00291481851283
720.0,-262.2,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-554015706687000.0,879696.122708,-554015706687000.0,-554015706065000.0,-554015707309000.0,-554015707247000.0,-554015706127000.0,2.0,773865268307.0,0.142857142857,0.142822580645,0.0714309229865,2.43433201164e-13,126,0.00145742125126
720.0,-173.7,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-692390044488000.0,1815255.97923,-692390044488000.0,-692390043204000.0,-692390045772000.0,-692390045643000.0,-692390043333000.0,2.0,3295154270120.0,0.142857142857,0.142822580645,0.071417989418,2.43433201164e-13,71,0.00145715736474
720.0,-173.7,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-692390068009000.0,117251.73935,-692390068009000.0,-692390067926000.0,-692390068092000.0,-692390068084000.0,-692390067935000.0,2.0,13747970380.5,0.142857142857,0.142822580645,0.142848912404,2.43433201164e-13,79,0.00291457861599
720.0,-173.7,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-692390098701000.0,502878.344489,-692390098701000.0,-692390098346000.0,-692390099057000.0,-692390099021000.0,-692390098381000.0,2.0,252886629356.0,0.142857142857,0.142822580645,0.142860670194,2.43433201164e-13,87,0.00291481851283
720.0,-173.7,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-692390125637000.0,2490905.2591,-692390125637000.0,-692390123875000.0,-692390127398000.0,-692390127222000.0,-692390124051000.0,2.0,6204609009790.0,0.142857142857,0.142822580645,0.142860670194,2.43433201164e-13,95,0.00291481851283
720.0,-173.7,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-692390156508000.0,431847.877329,-692390156508000.0,-692390156202000.0,-692390156813000.0,-692390156782000.0,-692390156233000.0,2.0,186492589153.0,0.142857142857,0.142822580645,0.142860670194,2.43433201164e-13,103,0.00291481851283
720.0,-173.7,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-692390181891000.0,3705695.08696,-692390181891000.0,-692390179271000.0,-692390184512000.0,-692390184250000.0,-692390179533000.0,2.0,13732176077500.0,0.142857142857,0.142822580645,0.142859494415,2.43433201164e-13,111,0.00291479452315
720.0,-173.7,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-692390210091000.0,1411705.18946,-692390210091000.0,-692390209093000.0,-692390211089000.0,-692390210989000.0,-692390209193000.0,2.0,1992911541930.0,0.142857142857,0.142822580645,0.142860670194,2.43433201164e-13,119,0.00291481851283
720.0,-173.7,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-692390235402000.0,1677114.00746,-692390235402000.0,-692390234216000.0,-692390236588000.0,-692390236469000.0,-692390234334000.0,2.0,2812711394030.0,0.142857142857,0.142822580645,0.0714309229865,2.43433201164e-13,127,0.00145742125126
720.0,-85.1,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-692434913724000.0,2251283.29957,-692434913724000.0,-692434912132000.0,-692434915316000.0,-692434915157000.0,-692434912291000.0,2.0,5068276494940.0,0.142857142857,0.0714516129032,0.071417989418,0.0,136,0.000728990076317
