smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity,ProbabilityWeight-meoh_capacity,PointProbability,ProbabilityWeight
720.0,-419.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-198152201089000.0,8090465.85019,-198152201089000.0,-198152195368000.0,-198152206810000.0,-198152206238000.0,-198152195941000.0,2.0,65455637673000.0,14,0.0999985085,0.2,0.199998716352,3.6761913905299995e-14,0.00399991466743
720.0,-295.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-198153741660000.0,20010133.5491,-198153741660000.0,-198153727511000.0,-198153755809000.0,-198153754395000.0,-198153728926000.0,2.0,400405444652000.0,21,0.0999985085,0.2,0.199998716352,3.6761913905299995e-14,0.00399991466743
720.0,-171.0,-7413.4,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-198155310686000.0,24162454.5148,-198155310686000.0,-198155293601000.0,-198155327771000.0,-198155326063000.0,-198155295309000.0,2.0,583824208178000.0,28,0.0999985085,0.2,0.200001925471,3.6761913905299995e-14,0.00399997884885
720.0,-419.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-325522415050000.0,2360798.84879,-325522415050000.0,-325522413380000.0,-325522416719000.0,-325522416552000.0,-325522413547000.0,2.0,5573371204470.0,193,0.100000284095,0.2,0.0999993581762,3.6761913905299995e-14,0.00199999284539
720.0,-295.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-325523970666000.0,1464967.91936,-325523970666000.0,-325523969631000.0,-325523971702000.0,-325523971599000.0,-325523969734000.0,2.0,2146131004750.0,200,0.100000284095,0.2,0.199998716352,3.6761913905299995e-14,0.00399998569078
720.0,-171.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-325525496743000.0,2613198.44882,-325525496743000.0,-325525494895000.0,-325525498591000.0,-325525498406000.0,-325525495080000.0,2.0,6828806132940.0,207,0.100000284095,0.2,0.199998716352,3.6761913905299995e-14,0.00399998569078
720.0,-47.0,-7413.4,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-325527004922000.0,5087893.41754,-325527004922000.0,-325527001324000.0,-325527008520000.0,-325527008160000.0,-325527001684000.0,2.0,25886659428300.0,214,0.100000284095,0.1,0.200001925471,3.6761913905299995e-14,0.00200002493667
720.0,-419.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-339678562302000.0,8186501.88913,-339678562302000.0,-339678556513000.0,-339678568091000.0,-339678567512000.0,-339678557092000.0,2.0,67018813180700.0,157,0.20000074575,0.2,0.0999993581762,3.6761913905299995e-14,0.00399998924195
720.0,-295.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-339680114937000.0,20162780.1371,-339680114937000.0,-339680100680000.0,-339680129194000.0,-339680127769000.0,-339680102106000.0,2.0,406537702856000.0,164,0.20000074575,0.2,0.199998716352,3.6761913905299995e-14,0.0079999784839
720.0,-171.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-339681662029000.0,29757507.8084,-339681662029000.0,-339681640987000.0,-339681683071000.0,-339681680966000.0,-339681643091000.0,2.0,885509270964000.0,171,0.20000074575,0.2,0.199998716352,3.6761913905299995e-14,0.0079999784839
720.0,-47.0,-7413.4,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-339683179363000.0,19691314.1717,-339683179363000.0,-339683165439000.0,-339683193287000.0,-339683191894000.0,-339683166831000.0,2.0,387747853807000.0,178,0.20000074575,0.1,0.200001925471,3.6761913905299995e-14,0.00400005342457
720.0,-419.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,1689580.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-353834727402000.0,2357767.17266,-353834727402000.0,-353834725735000.0,-353834729070000.0,-353834728903000.0,-353834725902000.0,2.0,5559066040490.0,121,0.20000074575,0.2,0.0999993581762,3.6761913905299995e-14,0.00399998924195
720.0,-295.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,1689580.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-353836269769000.0,9401225.73509,-353836269769000.0,-353836263121000.0,-353836276416000.0,-353836275752000.0,-353836263786000.0,2.0,88383045322200.0,128,0.20000074575,0.2,0.199998716352,3.6761913905299995e-14,0.0079999784839
720.0,-171.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,1689580.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-353837814772000.0,2026217.53089,-353837814772000.0,-353837813339000.0,-353837816204000.0,-353837816061000.0,-353837813482000.0,2.0,4105557482480.0,135,0.20000074575,0.2,0.199998716352,3.6761913905299995e-14,0.0079999784839
720.0,-47.0,-7413.4,-1e+200,-1e+200,-1e+200,-1e+200,1689580.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-353839336740000.0,20441842.9219,-353839336740000.0,-353839322285000.0,-353839351194000.0,-353839349749000.0,-353839323731000.0,2.0,417868942042000.0,142,0.20000074575,0.1,0.200001925471,3.6761913905299995e-14,0.00400005342457
720.0,-419.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,1126387.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-367990865875000.0,3059107.1445,-367990865875000.0,-367990863712000.0,-367990868038000.0,-367990867822000.0,-367990863928000.0,2.0,9358136521510.0,85,0.20000074575,0.2,0.0999993581762,3.6761913905299995e-14,0.00399998924195
720.0,-295.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,1126387.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-367992416498000.0,6946097.02973,-367992416498000.0,-367992411586000.0,-367992421409000.0,-367992420918000.0,-367992412077000.0,2.0,48248263946400.0,92,0.20000074575,0.2,0.199998716352,3.6761913905299995e-14,0.0079999784839
720.0,-171.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,1126387.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-367993951894000.0,9118692.24925,-367993951894000.0,-367993945446000.0,-367993958342000.0,-367993957697000.0,-367993946091000.0,2.0,83150548336600.0,99,0.20000074575,0.2,0.199998716352,3.6761913905299995e-14,0.0079999784839
720.0,-47.0,-7413.4,-1e+200,-1e+200,-1e+200,-1e+200,1126387.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-367995487658000.0,25315659.7614,-367995487658000.0,-367995469757000.0,-367995505559000.0,-367995503769000.0,-367995471547000.0,2.0,640882629155000.0,106,0.20000074575,0.1,0.200001925471,3.6761913905299995e-14,0.00400005342457
720.0,-419.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,563193.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-382147048526000.0,13350923.1313,-382147048526000.0,-382147039085000.0,-382147057966000.0,-382147057022000.0,-382147040029000.0,2.0,178247148458000.0,49,0.199998970155,0.2,0.0999993581762,3.6761913905299995e-14,0.00399995373027
720.0,-295.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,563193.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-382148600900000.0,30255092.2212,-382148600900000.0,-382148579507000.0,-382148622294000.0,-382148620154000.0,-382148581646000.0,2.0,915370605310000.0,56,0.199998970155,0.2,0.199998716352,3.6761913905299995e-14,0.00799990746055
720.0,-171.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,563193.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-382150121916000.0,5137001.32059,-382150121916000.0,-382150118283000.0,-382150125548000.0,-382150125185000.0,-382150118646000.0,2.0,26388782567700.0,63,0.199998970155,0.2,0.199998716352,3.6761913905299995e-14,0.00799990746055
720.0,-47.0,-7413.4,-1e+200,-1e+200,-1e+200,-1e+200,563193.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-382151702499000.0,23066364.1832,-382151702499000.0,-382151686189000.0,-382151718809000.0,-382151717178000.0,-382151687820000.0,2.0,532057156631000.0,70,0.199998970155,0.1,0.200001925471,3.6761913905299995e-14,0.00400001791232
720.0,-419.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-396302929069000.0,1016905.02288,-396302929069000.0,-396302928350000.0,-396302929788000.0,-396302929716000.0,-396302928422000.0,2.0,1034095825560.0,13,0.0999985085,0.2,0.0999993581762,3.6761913905299995e-14,0.00199995733371
720.0,-295.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-396304474673000.0,3384171.33546,-396304474673000.0,-396304472280000.0,-396304477066000.0,-396304476827000.0,-396304472519000.0,2.0,11452615627700.0,20,0.0999985085,0.2,0.199998716352,3.6761913905299995e-14,0.00399991466743
720.0,-171.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-396306036420000.0,2642475.67477,-396306036420000.0,-396306034552000.0,-396306038289000.0,-396306038102000.0,-396306034739000.0,2.0,6982677691750.0,27,0.0999985085,0.2,0.199998716352,3.6761913905299995e-14,0.00399991466743
720.0,-47.0,-7413.4,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-396307557686000.0,50193161.071,-396307557686000.0,-396307522194000.0,-396307593177000.0,-396307589628000.0,-396307525743000.0,2.0,2519353418300000.0,34,0.0999985085,0.1,0.200001925471,3.6761913905299995e-14,0.00199998942443
720.0,-295.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-523674716933000.0,7785288.97115,-523674716933000.0,-523674711428000.0,-523674722439000.0,-523674721888000.0,-523674711979000.0,2.0,60610724364400.0,199,0.100000284095,0.2,0.0999993581762,3.6761913905299995e-14,0.00199999284539
720.0,-171.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-523676252059000.0,8385135.476,-523676252059000.0,-523676246130000.0,-523676257988000.0,-523676257395000.0,-523676246723000.0,2.0,70310496950900.0,206,0.100000284095,0.2,0.199998716352,3.6761913905299995e-14,0.00399998569078
720.0,-47.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-523677772979000.0,32350047.2045,-523677772979000.0,-523677750104000.0,-523677795854000.0,-523677793566000.0,-523677752391000.0,2.0,1046525554130000.0,213,0.100000284095,0.1,0.199998716352,3.6761913905299995e-14,0.00199999284539
720.0,-295.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-537830842755000.0,13755745.6526,-537830842755000.0,-537830833029000.0,-537830852482000.0,-537830851510000.0,-537830834001000.0,2.0,189220538460000.0,163,0.20000074575,0.2,0.0999993581762,3.6761913905299995e-14,0.00399998924195
720.0,-171.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-537832372564000.0,4243929.69859,-537832372564000.0,-537832369563000.0,-537832375565000.0,-537832375265000.0,-537832369863000.0,2.0,18010939286600.0,170,0.20000074575,0.2,0.199998716352,3.6761913905299995e-14,0.0079999784839
720.0,-47.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-537833919524000.0,9108403.80139,-537833919524000.0,-537833913084000.0,-537833925965000.0,-537833925321000.0,-537833913728000.0,2.0,82963019809200.0,177,0.20000074575,0.1,0.199998716352,3.6761913905299995e-14,0.00399998924195
720.0,-295.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,1689580.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-551986997793000.0,4308282.55867,-551986997793000.0,-551986994747000.0,-551987000840000.0,-551987000535000.0,-551986995052000.0,2.0,18561298605300.0,127,0.20000074575,0.2,0.0999993581762,3.6761913905299995e-14,0.00399998924195
720.0,-171.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,1689580.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-551988575483000.0,7419450.74929,-551988575483000.0,-551988570237000.0,-551988580729000.0,-551988580205000.0,-551988570761000.0,2.0,55048249421100.0,134,0.20000074575,0.2,0.199998716352,3.6761913905299995e-14,0.0079999784839
720.0,-47.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,1689580.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-551990058167000.0,838662.141671,-551990058167000.0,-551990057574000.0,-551990058760000.0,-551990058701000.0,-551990057634000.0,2.0,703354187872.0,141,0.20000074575,0.1,0.199998716352,3.6761913905299995e-14,0.00399998924195
720.0,-295.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,1126387.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-566143141137000.0,1285279.09317,-566143141137000.0,-566143140229000.0,-566143142046000.0,-566143141955000.0,-566143140319000.0,2.0,1651942347350.0,91,0.20000074575,0.2,0.0999993581762,3.6761913905299995e-14,0.00399998924195
720.0,-171.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,1126387.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-566144717434000.0,36816201.2516,-566144717434000.0,-566144691401000.0,-566144743467000.0,-566144740864000.0,-566144694004000.0,2.0,1355432674590000.0,98,0.20000074575,0.2,0.199998716352,3.6761913905299995e-14,0.0079999784839
720.0,-47.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,1126387.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-566146219460000.0,7608139.89575,-566146219460000.0,-566146214081000.0,-566146224840000.0,-566146224302000.0,-566146214619000.0,2.0,57883792673300.0,105,0.20000074575,0.1,0.199998716352,3.6761913905299995e-14,0.00399998924195
720.0,-295.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,563193.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-580299313415000.0,1536012.35188,-580299313415000.0,-580299312329000.0,-580299314501000.0,-580299314393000.0,-580299312438000.0,2.0,2359333945130.0,55,0.199998970155,0.2,0.0999993581762,3.6761913905299995e-14,0.00399995373027
720.0,-171.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,563193.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-580300881452000.0,4960458.8986,-580300881452000.0,-580300877945000.0,-580300884960000.0,-580300884609000.0,-580300878295000.0,2.0,24606152484700.0,62,0.199998970155,0.2,0.199998716352,3.6761913905299995e-14,0.00799990746055
720.0,-47.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,563193.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-580302385314000.0,808565.644132,-580302385314000.0,-580302384742000.0,-580302385885000.0,-580302385828000.0,-580302384799000.0,2.0,653778400870.0,69,0.199998970155,0.1,0.199998716352,3.6761913905299995e-14,0.00399995373027
720.0,-295.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-594455212424000.0,9208091.40605,-594455212424000.0,-594455205913000.0,-594455218935000.0,-594455218284000.0,-594455206564000.0,2.0,84788947342100.0,19,0.0999985085,0.2,0.0999993581762,3.6761913905299995e-14,0.00199995733371
720.0,-171.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-594456770695000.0,31549251.78,-594456770695000.0,-594456748386000.0,-594456793004000.0,-594456790773000.0,-594456750617000.0,2.0,995355287878000.0,26,0.0999985085,0.2,0.199998716352,3.6761913905299995e-14,0.00399991466743
720.0,-47.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-594458291397000.0,18483308.9892,-594458291397000.0,-594458278327000.0,-594458304466000.0,-594458303159000.0,-594458279634000.0,2.0,341632711189000.0,33,0.0999985085,0.1,0.199998716352,3.6761913905299995e-14,0.00199995733371
720.0,-171.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-721826972093000.0,22095834.5376,-721826972093000.0,-721826956469000.0,-721826987717000.0,-721826986155000.0,-721826958031000.0,2.0,488225903912000.0,205,0.100000284095,0.2,0.0999993581762,3.6761913905299995e-14,0.00199999284539
720.0,-47.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-721828497847000.0,13240355.9817,-721828497847000.0,-721828488485000.0,-721828507209000.0,-721828506273000.0,-721828489421000.0,2.0,175307026523000.0,212,0.100000284095,0.1,0.199998716352,3.6761913905299995e-14,0.00199999284539
720.0,-171.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-735983111623000.0,3501316.47846,-735983111623000.0,-735983109147000.0,-735983114098000.0,-735983113851000.0,-735983109394000.0,2.0,12259217082300.0,169,0.20000074575,0.2,0.0999993581762,3.6761913905299995e-14,0.00399998924195
720.0,-47.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-735984652851000.0,18267995.3278,-735984652851000.0,-735984639933000.0,-735984665768000.0,-735984664477000.0,-735984641225000.0,2.0,333719653298000.0,176,0.20000074575,0.1,0.199998716352,3.6761913905299995e-14,0.00399998924195
720.0,-171.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,1689580.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-750139294765000.0,22457194.387,-750139294765000.0,-750139278885000.0,-750139310644000.0,-750139309056000.0,-750139280473000.0,2.0,504325579737000.0,133,0.20000074575,0.2,0.0999993581762,3.6761913905299995e-14,0.00399998924195
720.0,-47.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,1689580.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-750140816927000.0,7821616.8472,-750140816927000.0,-750140811397000.0,-750140822458000.0,-750140821905000.0,-750140811950000.0,2.0,61177690104400.0,140,0.20000074575,0.1,0.199998716352,3.6761913905299995e-14,0.00399998924195
720.0,-171.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,1126387.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-764295447307000.0,3201142.04845,-764295447307000.0,-764295445044000.0,-764295449571000.0,-764295449344000.0,-764295445270000.0,2.0,10247310414400.0,97,0.20000074575,0.2,0.0999993581762,3.6761913905299995e-14,0.00399998924195
720.0,-47.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,1126387.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-764296966622000.0,20608161.1543,-764296966622000.0,-764296952050000.0,-764296981194000.0,-764296979737000.0,-764296953507000.0,2.0,424696306162000.0,104,0.20000074575,0.1,0.199998716352,3.6761913905299995e-14,0.00399998924195
720.0,-171.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,563193.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-778451596137000.0,13342361.0847,-778451596137000.0,-778451586702000.0,-778451605571000.0,-778451604628000.0,-778451587646000.0,2.0,178018599313000.0,61,0.199998970155,0.2,0.0999993581762,3.6761913905299995e-14,0.00399995373027
720.0,-47.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,563193.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-778453140590000.0,102450.226652,-778453140590000.0,-778453140518000.0,-778453140662000.0,-778453140655000.0,-778453140525000.0,2.0,10496048941.1,68,0.199998970155,0.1,0.199998716352,3.6761913905299995e-14,0.00399995373027
720.0,-171.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-792607499587000.0,17559065.0067,-792607499587000.0,-792607487171000.0,-792607512003000.0,-792607510761000.0,-792607488412000.0,2.0,308320763908000.0,25,0.0999985085,0.2,0.0999993581762,3.6761913905299995e-14,0.00199995733371
720.0,-47.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-792609023026000.0,8962780.68408,-792609023026000.0,-792609016688000.0,-792609029364000.0,-792609028730000.0,-792609017322000.0,2.0,80331437590900.0,32,0.0999985085,0.1,0.199998716352,3.6761913905299995e-14,0.00199995733371
720.0,-47.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-919979246587000.0,5653492.84063,-919979246587000.0,-919979242590000.0,-919979250585000.0,-919979250185000.0,-919979242989000.0,2.0,31961981299100.0,211,0.100000284095,0.1,0.0999993581762,3.6761913905299995e-14,0.000999996422696
720.0,-47.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-934135417120000.0,28437785.1019,-934135417120000.0,-934135397011000.0,-934135437228000.0,-934135435217000.0,-934135399022000.0,2.0,808707621504000.0,175,0.20000074575,0.1,0.0999993581762,3.6761913905299995e-14,0.00199999462098
720.0,-47.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,1689580.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-948291544486000.0,2300676.47601,-948291544486000.0,-948291542859000.0,-948291546113000.0,-948291545950000.0,-948291543022000.0,2.0,5293112247250.0,139,0.20000074575,0.1,0.0999993581762,3.6761913905299995e-14,0.00199999462098
720.0,-47.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,1126387.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-962447695366000.0,10506608.0685,-962447695366000.0,-962447687936000.0,-962447702795000.0,-962447702052000.0,-962447688679000.0,2.0,110388813105000.0,103,0.20000074575,0.1,0.0999993581762,3.6761913905299995e-14,0.00199999462098
720.0,-47.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,563193.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-976603847822000.0,13008221.0456,-976603847822000.0,-976603838624000.0,-976603857020000.0,-976603856101000.0,-976603839544000.0,2.0,169213814771000.0,67,0.199998970155,0.1,0.0999993581762,3.6761913905299995e-14,0.00199997686514
720.0,-47.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-990759771869000.0,203847.217754,-990759771869000.0,-990759771725000.0,-990759772014000.0,-990759771999000.0,-990759771740000.0,2.0,41553688186.1,31,0.0999985085,0.1,0.0999993581762,3.6761913905299995e-14,0.000999978666857
