smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-htse_capacity,ProbabilityWeight,ProbabilityWeight-h2_storage_capacity,prefix,ProbabilityWeight-ft_capacity,PointProbability
720.0,-705.1,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1488410.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-655046123.225,31516179.0466,-655046123.225,-632760819.304,-677331427.146,-675102896.754,-634989349.696,2.0,993269541700000.0,0.0833064516129,0.00231406102172,0.16666722655,169,0.16666559696,3.47754823353e-14
720.0,-601.8,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-664340195.702,9985235.98991,-664340195.702,-657279567.622,-671400823.782,-670694760.974,-657985630.43,2.0,99704937774100.0,0.166693548387,0.00463045133683,0.16666722655,212,0.166668806079,3.47754823353e-14
720.0,-601.8,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-667527532.291,11739350.516,-667527532.291,-659226557.934,-675828506.647,-674998409.212,-660056655.37,2.0,137812350537000.0,0.166693548387,0.00231513675899,0.0833320176068,247,0.16666559696,3.47754823353e-14
720.0,-498.4,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-671762171.958,24367990.7584,-671762171.958,-654531400.449,-688992943.467,-687269866.316,-656254477.6,2.0,593798973600000.0,0.166693548387,0.00463036217996,0.16666722655,178,0.16666559696,3.47754823353e-14
720.0,-188.4,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,496137.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-674795494.626,13908380.7218,-674795494.626,-664960784.302,-684630204.949,-683646733.917,-665944255.334,2.0,193443054303000.0,0.166693548387,0.0023151131799,0.166665546899,307,0.0833311939206,0.0
720.0,-395.1,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1488410.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-677674554.051,32023392.0425,-677674554.051,-655030596.381,-700318511.721,-698054115.954,-657294992.148,2.0,1025497637910000.0,0.166612903226,0.00462821115718,0.16666722655,221,0.166668806079,3.47754823353e-14
720.0,-291.8,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-708837241.173,7579017.83225,-708837241.173,-703478066.269,-714196416.077,-713660498.587,-704013983.76,2.0,57441511301600.0,0.166693548387,0.00463036217996,0.16666722655,264,0.16666559696,3.47754823353e-14
720.0,-705.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2480683.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-737031473.152,7782297.92241,-737031473.152,-731528557.518,-742534388.786,-741984097.223,-732078849.081,2.0,60564160953100.0,0.0833064516129,0.00231406102172,0.16666722655,134,0.16666559696,3.47754823353e-14
720.0,-601.8,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-752886760.374,9501116.19697,-752886760.374,-746168456.682,-759605064.065,-758933233.696,-746840287.051,2.0,90271208988300.0,0.166693548387,0.00463036217996,0.16666722655,177,0.16666559696,3.47754823353e-14
720.0,-498.4,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,496137.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-754579101.888,18573131.0639,-754579101.888,-741445914.965,-767712288.811,-766398970.119,-742759233.657,2.0,344961197515000.0,0.166693548387,0.00463031551576,0.166665546899,255,0.16666559696,3.47754823353e-14
720.0,-705.1,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-761251820.132,10251937.4985,-761251820.132,-754002605.607,-768501034.658,-767776113.205,-754727527.059,2.0,105102222473000.0,0.0833064516129,0.00231410557859,0.16666722655,211,0.166668806079,3.47754823353e-14
720.0,-498.4,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1488410.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-764370358.741,1458669.0347,-764370358.741,-763338923.975,-765401793.507,-765298650.03,-763442067.452,2.0,2127715352790.0,0.166693548387,0.00463045133683,0.16666722655,220,0.166668806079,3.47754823353e-14
720.0,-395.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-770357205.411,4681761.36447,-770357205.411,-767046700.202,-773667710.619,-773336660.098,-767377750.723,2.0,21918889473800.0,0.166612903226,0.00115698607808,0.0833320176068,298,0.0833311939206,0.0
720.0,-705.1,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-771820504.647,15128935.588,-771820504.647,-761122731.7,-782518277.593,-781448500.299,-762192508.995,2.0,228884692024000.0,0.0833064516129,0.00115700835609,0.0833320176068,246,0.16666559696,3.47754823353e-14
720.0,-498.4,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-778785642.732,5621629.14976,-778785642.732,-774810550.639,-782760734.825,-782363225.616,-775208059.848,2.0,31602714297400.0,0.166693548387,0.00231517875677,0.0833335292926,143,0.16666559696,3.47754823353e-14
720.0,-601.8,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,496137.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-783234981.832,13388551.8035,-783234981.832,-773767846.062,-792702117.603,-791755404.026,-774714559.639,2.0,179253319396000.0,0.166693548387,0.00463031551576,0.166665546899,254,0.16666559696,3.47754823353e-14
720.0,-395.1,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-786562734.789,26997190.3682,-786562734.789,-767472838.407,-805652631.171,-803743641.533,-769381828.045,2.0,728848287775000.0,0.166612903226,0.00462812204344,0.16666722655,263,0.16666559696,3.47754823353e-14
720.0,-291.8,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-800996667.836,25074958.3132,-800996667.836,-783265994.774,-818727340.897,-816954273.591,-785039062.081,2.0,628753534410000.0,0.166693548387,0.00463045133683,0.16666722655,229,0.166668806079,3.47754823353e-14
720.0,-395.1,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2480683.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-806533741.435,6574538.55451,-806533741.435,-801884840.64,-811182642.23,-810717752.151,-802349730.719,2.0,43224557204800.0,0.166612903226,0.00462812204344,0.16666722655,186,0.16666559696,3.47754823353e-14
720.0,-291.8,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,496137.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-813565240.796,1996851.61666,-813565240.796,-812153253.476,-814977228.115,-814836029.383,-812294452.208,2.0,3987416378970.0,0.166693548387,0.0023151131799,0.166665546899,306,0.0833311939206,0.0
720.0,-188.4,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1488410.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-818736345.182,54100731.9278,-818736345.182,-780481350.768,-856991339.595,-853165840.154,-784306850.21,2.0,2926889195130000.0,0.166693548387,0.00463036217996,0.16666722655,272,0.16666559696,3.47754823353e-14
720.0,-85.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-827316634.077,43576780.5123,-827316634.077,-796503197.075,-858130071.08,-855048727.38,-799584540.775,2.0,1898935799820000.0,0.0833064516129,0.00115700823243,0.16666722655,315,0.0833311939206,0.0
720.0,-601.8,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-862519296.975,18309731.8072,-862519296.975,-849572361.453,-875466232.498,-874171538.946,-850867055.005,2.0,335246278853000.0,0.166693548387,0.00231517875677,0.0833335292926,142,0.16666559696,3.47754823353e-14
720.0,-705.1,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-867478969.883,10960806.5273,-867478969.883,-859728509.26,-875229430.506,-874454384.443,-860503555.322,2.0,120139279729000.0,0.0833064516129,0.00231406102172,0.16666722655,176,0.16666559696,3.47754823353e-14
720.0,-601.8,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1488410.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-882148586.998,24983134.8659,-882148586.998,-864482842.919,-899814331.077,-898047756.669,-866249417.327,2.0,624157027726000.0,0.166693548387,0.00463045133683,0.16666722655,219,0.166668806079,3.47754823353e-14
720.0,-291.8,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1488410.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-885337420.443,6458079.94809,-885337420.443,-880770868.318,-889903972.568,-889447317.355,-881227523.531,2.0,41706796615900.0,0.166693548387,0.00463036217996,0.16666722655,271,0.16666559696,3.47754823353e-14
720.0,-498.4,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-889272527.962,21101860.2849,-889272527.962,-874351259.459,-904193796.465,-902701669.614,-875843386.309,2.0,445288507482000.0,0.166693548387,0.00463036217996,0.16666722655,262,0.16666559696,3.47754823353e-14
720.0,-498.4,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2480683.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-893610248.532,3929188.89041,-893610248.532,-890831892.423,-896388604.641,-896110769.03,-891109728.034,2.0,15438525336500.0,0.166693548387,0.00463036217996,0.16666722655,185,0.16666559696,3.47754823353e-14
720.0,-188.4,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-896986306.226,16835157.0061,-896986306.226,-885082052.545,-908890559.908,-907700134.539,-886272477.913,2.0,283422511419000.0,0.166693548387,0.00231513651154,0.16666722655,314,0.0833311939206,0.0
720.0,-705.1,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,496137.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-898312551.726,4394095.74198,-898312551.726,-895205456.83,-901419646.622,-901108937.133,-895516166.319,2.0,19308077389700.0,0.0833064516129,0.00231403770091,0.166665546899,253,0.16666559696,3.47754823353e-14
720.0,-395.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,496137.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-906895513.691,6159073.70588,-906895513.691,-902540390.908,-911250636.474,-910815124.196,-902975903.186,2.0,37934188914500.0,0.166612903226,0.00231399314449,0.166665546899,305,0.0833311939206,0.0
720.0,-498.4,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-908699767.118,27350455.2902,-908699767.118,-889360074.714,-928039459.523,-926105490.282,-891294043.954,2.0,748047404581000.0,0.166693548387,0.00115754609071,0.0833320176068,297,0.0833311939206,0.0
720.0,-395.1,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-919321684.345,12301873.9033,-919321684.345,-910622945.886,-928020422.803,-927150548.957,-911492819.732,2.0,151336101532000.0,0.166612903226,0.00462821115718,0.16666722655,228,0.166668806079,3.47754823353e-14
720.0,-601.8,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2480683.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-960117069.982,4721358.15007,-960117069.982,-956778565.617,-963455574.346,-963121723.91,-957112416.054,2.0,22291222781200.0,0.166693548387,0.00463036217996,0.16666722655,184,0.16666559696,3.47754823353e-14
720.0,-705.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-960126298.514,14923411.4521,-960126298.514,-949573853.078,-970678743.95,-969623499.406,-950629097.621,2.0,222708209370000.0,0.0833064516129,0.00115702934482,0.0833335292926,141,0.16666559696,3.47754823353e-14
720.0,-498.4,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-986010422.903,20943193.2229,-986010422.903,-971201348.956,-1000819496.85,-999338589.456,-972682256.351,2.0,438617342371000.0,0.166693548387,0.00463045133683,0.16666722655,227,0.166668806079,3.47754823353e-14
720.0,-85.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1488410.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-988025048.955,5013889.10767,-988025048.955,-984479693.967,-991570403.943,-991215868.444,-984834229.465,2.0,25139083984000.0,0.0833064516129,0.00115700823243,0.16666722655,322,0.0833311939206,0.0
720.0,-705.1,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1488410.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-994159506.39,28340156.8324,-994159506.39,-974119989.314,-1014199023.47,-1012195071.76,-976123941.022,2.0,803164489286000.0,0.0833064516129,0.00231410557859,0.16666722655,218,0.166668806079,3.47754823353e-14
720.0,-601.8,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1009241853.13,11715201.1638,-1009241853.13,-1000957954.95,-1017525751.32,-1016697361.5,-1001786344.76,2.0,137245938308000.0,0.166693548387,0.00115754609071,0.0833320176068,296,0.0833311939206,0.0
720.0,-395.1,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1009714476.77,18139994.0194,-1009714476.77,-996887563.984,-1022541389.55,-1021258698.27,-998170255.262,2.0,329059383025000.0,0.166612903226,0.00231405868964,0.0833335292926,193,0.16666559696,3.47754823353e-14
720.0,-188.4,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1020636686.16,28121834.6056,-1020636686.16,-1000751546.21,-1040521826.11,-1038533312.12,-1002740060.21,2.0,790837581584000.0,0.166693548387,0.00463036217996,0.16666722655,279,0.16666559696,3.47754823353e-14
720.0,-395.1,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1488410.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1023907518.05,57584685.837,-1023907518.05,-983188996.206,-1064626039.9,-1060554187.72,-987260848.39,2.0,3315996042940000.0,0.166612903226,0.00462812204344,0.16666722655,270,0.16666559696,3.47754823353e-14
720.0,-601.8,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1025864954.46,14214652.1088,-1025864954.46,-1015813677.56,-1035916231.36,-1034911103.67,-1016818805.25,2.0,202056334574000.0,0.166693548387,0.00463036217996,0.16666722655,261,0.16666559696,3.47754823353e-14
720.0,-291.8,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2480683.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1031231227.18,18650174.8934,-1031231227.18,-1018043562.04,-1044418892.31,-1043100125.8,-1019362328.55,2.0,347829023555000.0,0.166693548387,0.00463045133683,0.16666722655,236,0.166668806079,3.47754823353e-14
720.0,-498.4,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,496137.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1031520040.09,24558896.9993,-1031520040.09,-1014154277.48,-1048885802.7,-1047149226.44,-1015890853.74,2.0,603139421821000.0,0.166693548387,0.0023151131799,0.166665546899,304,0.0833311939206,0.0
720.0,-705.1,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2480683.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1060776915.06,3478918.8471,-1060776915.06,-1058316947.95,-1063236882.16,-1062990885.45,-1058562944.66,2.0,12102876344700.0,0.0833064516129,0.00231406102172,0.16666722655,183,0.16666559696,3.47754823353e-14
720.0,-291.8,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1067283872.78,39138866.6317,-1067283872.78,-1039608514.77,-1094959230.78,-1092191694.98,-1042376050.57,2.0,1531850881210000.0,0.166693548387,0.00231513651154,0.16666722655,313,0.0833311939206,0.0
720.0,-498.4,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1488410.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1099250480.59,2430999.42608,-1099250480.59,-1097531504.41,-1100969456.77,-1100797559.15,-1097703402.03,2.0,5909758209580.0,0.166693548387,0.00463036217996,0.16666722655,269,0.16666559696,3.47754823353e-14
720.0,-498.4,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1101229097.1,7188662.17296,-1101229097.1,-1096145945.33,-1106312248.87,-1105803933.69,-1096654260.5,2.0,51676863836900.0,0.166693548387,0.00231517875677,0.0833335292926,192,0.16666559696,3.47754823353e-14
720.0,-601.8,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1103355148.35,18867187.4975,-1103355148.35,-1090014032.13,-1116696264.57,-1115362152.95,-1091348143.75,2.0,355970764067000.0,0.166693548387,0.00463045133683,0.16666722655,226,0.166668806079,3.47754823353e-14
720.0,-395.1,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2480683.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1104515082.91,20742962.117,-1104515082.91,-1089847593.73,-1119182572.08,-1117715823.16,-1091314342.65,2.0,430270477386000.0,0.166612903226,0.00462821115718,0.16666722655,235,0.166668806079,3.47754823353e-14
720.0,-705.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1120722404.76,51139756.9904,-1120722404.76,-1084561135.8,-1156883673.71,-1153267546.82,-1088177262.7,2.0,2615274745040000.0,0.0833064516129,0.000578493039042,0.0833320176068,295,0.0833311939206,0.0
720.0,-291.8,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1121390187.71,48274771.24,-1121390187.71,-1087254769.6,-1155525605.81,-1152112064.0,-1090668311.41,2.0,2330453538280000.0,0.166693548387,0.00463036217996,0.16666722655,278,0.16666559696,3.47754823353e-14
720.0,-705.1,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1123573326.76,8137580.21717,-1123573326.76,-1117819188.6,-1129327464.91,-1128752051.1,-1118394602.42,2.0,66220211790900.0,0.0833064516129,0.00231406102172,0.16666722655,260,0.16666559696,3.47754823353e-14
720.0,-188.4,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1488410.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1138155997.93,33880875.525,-1138155997.93,-1114198601.09,-1162113394.76,-1159717655.08,-1116594340.77,2.0,1147913726340000.0,0.166693548387,0.00231513651154,0.16666722655,321,0.0833311939206,0.0
720.0,-601.8,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,496137.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1153580983.32,14940640.9112,-1153580983.32,-1143016354.81,-1164145611.82,-1163089148.97,-1144072817.66,2.0,223222750838000.0,0.166693548387,0.0023151131799,0.166665546899,303,0.0833311939206,0.0
720.0,-395.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1165610472.83,967263.879163,-1165610472.83,-1164926513.99,-1166294431.68,-1166226035.8,-1164994909.87,2.0,935599411934.0,0.166612903226,0.00231401646485,0.16666722655,312,0.0833311939206,0.0
720.0,-705.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1185100183.14,0.0,-1185100183.14,-1185100183.14,-1185100183.14,-1185100183.14,-1185100183.14,2.0,0.0,0.0833064516129,0.00057851531705,0.0833320176068,1,0.0833344030397,3.47754823353e-14
720.0,-601.8,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1188902582.56,1613121.97259,-1188902582.56,-1187761933.07,-1190043232.04,-1189929167.1,-1187875998.02,2.0,2602162498450.0,0.166693548387,0.00231517875677,0.0833335292926,191,0.16666559696,3.47754823353e-14
720.0,-705.1,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1195480554.04,14954873.0235,-1195480554.04,-1184905861.92,-1206055246.17,-1204997776.96,-1185963331.13,2.0,223648227150000.0,0.0833064516129,0.00231410557859,0.16666722655,225,0.166668806079,3.47754823353e-14
720.0,-601.8,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1488410.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1215505448.54,22067249.3294,-1215505448.54,-1199901546.9,-1231109350.18,-1229548960.02,-1201461937.06,2.0,486963492965000.0,0.166693548387,0.00463036217996,0.16666722655,268,0.16666559696,3.47754823353e-14
720.0,-291.8,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1217416960.11,6837000.23785,-1217416960.11,-1212582470.88,-1222251449.34,-1221768000.42,-1213065919.8,2.0,46744572252400.0,0.166693548387,0.00231522333516,0.0833335292926,243,0.166668806079,3.47754823353e-14
720.0,-291.8,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1488410.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1225050676.7,7561484.22349,-1225050676.7,-1219703899.93,-1230397453.47,-1229862775.79,-1220238577.6,2.0,57176043662100.0,0.166693548387,0.00231513651154,0.16666722655,320,0.0833311939206,0.0
720.0,-85.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1225617088.19,9316259.97414,-1225617088.19,-1219029497.58,-1232204678.79,-1231545919.73,-1219688256.64,2.0,86792699905800.0,0.0833064516129,0.00115700823243,0.16666722655,329,0.0833311939206,0.0
720.0,-395.1,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1234350444.8,8150081.02648,-1234350444.8,-1228587467.24,-1240113422.36,-1239537124.61,-1229163765.0,2.0,66423820738200.0,0.166612903226,0.00462812204344,0.16666722655,277,0.16666559696,3.47754823353e-14
720.0,-498.4,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2480683.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1235528411.96,14112096.563,-1235528411.96,-1225549652.79,-1245507171.14,-1244509295.22,-1226547528.71,2.0,199151269402000.0,0.166693548387,0.00463045133683,0.16666722655,234,0.166668806079,3.47754823353e-14
720.0,-188.4,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2480683.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1239619941.9,13966775.7575,-1239619941.9,-1229743940.06,-1249495943.75,-1248508343.57,-1230731540.24,2.0,195070825060000.0,0.166693548387,0.00463036217996,0.16666722655,286,0.16666559696,3.47754823353e-14
720.0,-498.4,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1241697486.22,9908171.82121,-1241697486.22,-1234691350.74,-1248703621.71,-1248003008.16,-1235391964.29,2.0,98171868838700.0,0.166693548387,0.00231513651154,0.16666722655,311,0.0833311939206,0.0
720.0,-705.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,496137.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1286473671.92,23463977.0115,-1286473671.92,-1269882134.66,-1303065209.18,-1301406055.46,-1271541288.39,2.0,550558217198000.0,0.0833064516129,0.00115699657225,0.166665546899,302,0.0833311939206,0.0
720.0,-705.1,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1290361380.23,11914346.2813,-1290361380.23,-1281936665.18,-1298786095.28,-1297943623.78,-1282779136.69,2.0,141951647311000.0,0.0833064516129,0.00115702934482,0.0833335292926,190,0.16666559696,3.47754823353e-14
720.0,-291.8,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2480683.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1312945917.65,10579015.9102,-1312945917.65,-1305465423.76,-1320426411.54,-1319678362.15,-1306213473.15,2.0,111915577629000.0,0.166693548387,0.00463036217996,0.16666722655,285,0.16666559696,3.47754823353e-14
720.0,-395.1,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1320628602.97,17341530.2414,-1320628602.97,-1308366289.34,-1332890916.6,-1331664685.24,-1309592520.71,2.0,300728671112000.0,0.166612903226,0.00231410324647,0.0833335292926,242,0.166668806079,3.47754823353e-14
720.0,-601.8,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2480683.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1330294060.93,40208571.228,-1330294060.93,-1301862307.56,-1358725814.31,-1355882638.97,-1304705482.89,2.0,1616729200200000.0,0.166693548387,0.00463045133683,0.16666722655,233,0.166668806079,3.47754823353e-14
720.0,-395.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1488410.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1337476186.74,11230461.2451,-1337476186.74,-1329535051.44,-1345417322.04,-1344623208.51,-1330329164.97,2.0,126123259777000.0,0.166612903226,0.00231401646485,0.16666722655,319,0.0833311939206,0.0
720.0,-705.1,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1488410.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1339294517.44,1030841.67388,-1339294517.44,-1338565602.31,-1340023432.58,-1339950541.07,-1338638493.82,2.0,1062634556610.0,0.0833064516129,0.00231406102172,0.16666722655,267,0.16666559696,3.47754823353e-14
