smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-htse_capacity,ProbabilityWeight-ft_capacity,ProbabilityWeight,prefix,ProbabilityWeight-h2_storage_capacity,PointProbability
720.0,-430.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1660463110.58,9266065.34424,-1660463110.58,-1653911012.94,-1667015208.22,-1666359998.45,-1654566222.7,2.0,85859966963800.0,0.110483870968,0.111103979461,0.00136391475349,885,0.111111428379,3.4776821570799994e-14
720.0,-705.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1667474156.2,5199299.34761,-1667474156.2,-1663797696.37,-1671150616.02,-1670782970.04,-1664165342.36,2.0,27032713706000.0,0.0556451612903,0.111103979461,0.000686935167818,861,0.111111428379,3.4776821570799994e-14
720.0,-292.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1691550083.5,44935076.8864,-1691550083.5,-1659776185.92,-1723323981.08,-1720146591.32,-1662953575.68,2.0,2019161134780000.0,0.111290322581,0.111103979461,0.00068693412939,897,0.0555556302067,3.4776821570799994e-14
720.0,-567.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1694106907.37,5653640.70514,-1694106907.37,-1690109179.69,-1698104635.05,-1697704862.28,-1690508952.46,2.0,31963653222900.0,0.111290322581,0.111103979461,0.00137387241249,873,0.111111596344,3.4776821570799994e-14
720.0,-361.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1700475252.45,28110894.5012,-1700475252.45,-1680597848.32,-1720352656.57,-1718364916.16,-1682585588.73,2.0,790222389655000.0,0.111290322581,0.0555519897304,0.000686936206245,976,0.111111596344,3.4776821570799994e-14
720.0,-498.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1726634556.33,22327668.5429,-1726634556.33,-1710846510.49,-1742422602.16,-1740843797.58,-1712425315.07,2.0,498524782560000.0,0.110483870968,0.0555519897304,0.000681957376746,964,0.111111428379,3.4776821570799994e-14
720.0,-361.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1734820605.79,16283287.5854,-1734820605.79,-1723306582.71,-1746334628.86,-1745183226.55,-1724457985.02,2.0,265145454590000.0,0.111290322581,0.111103979461,0.00068693412939,896,0.0555556302067,3.4776821570799994e-14
720.0,-567.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1735394098.68,45905493.6143,-1735394098.68,-1702934012.85,-1767854184.51,-1764608175.93,-1706180021.44,2.0,2107314343970000.0,0.111290322581,0.111103979461,0.00068693412939,793,0.0555556302067,3.4776821570799994e-14
720.0,-636.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1739460018.32,1215016.60776,-1739460018.32,-1738600871.84,-1740319164.81,-1740233250.16,-1738686786.49,2.0,1476265357140.0,0.111290322581,0.111103979461,0.00137387241249,872,0.111111596344,3.4776821570799994e-14
720.0,-154.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1741489634.93,41366741.4304,-1741489634.93,-1712238931.55,-1770740338.31,-1767815267.97,-1715164001.89,2.0,1711207296570000.0,0.111290322581,0.0555519897304,0.000343467064695,999,0.0555556302067,3.4776821570799994e-14
720.0,-636.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1745114045.72,41028992.8016,-1745114045.72,-1716102166.68,-1774125924.75,-1771224736.85,-1719003354.58,2.0,1683378250310000.0,0.111290322581,0.0555519897304,0.000686935167818,952,0.111111428379,3.4776821570799994e-14
720.0,-498.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1745227538.82,15287177.4332,-1745227538.82,-1734417871.99,-1756037205.65,-1754956238.96,-1735498838.67,2.0,233697793875000.0,0.110483870968,0.111103979461,0.00136391475349,884,0.111111428379,3.4776821570799994e-14
720.0,-292.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1746463732.89,7074856.26754,-1746463732.89,-1741461054.04,-1751466411.73,-1750966143.85,-1741961321.93,2.0,50053591206400.0,0.111290322581,0.0555519897304,0.000686935167818,987,0.111111428379,3.4776821570799994e-14
720.0,-705.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1752026126.59,3934945.2341,-1752026126.59,-1749243700.13,-1754808553.05,-1754530310.41,-1749521942.78,2.0,15483793995300.0,0.0556451612903,0.111103979461,0.000686935167818,781,0.111111428379,3.4776821570799994e-14
720.0,-430.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1768190256.56,20589894.8969,-1768190256.56,-1753631002.25,-1782749510.87,-1781293585.44,-1755086927.69,2.0,423943771865000.0,0.110483870968,0.0555519897304,0.000681958407649,975,0.111111596344,3.4776821570799994e-14
720.0,-567.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1770534674.16,6822913.35519,-1770534674.16,-1765710145.86,-1775359202.46,-1774876749.63,-1766192598.69,2.0,46552146652400.0,0.111290322581,0.0555519897304,0.000686935167818,963,0.111111428379,3.4776821570799994e-14
720.0,-705.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1770863094.77,11106192.1399,-1770863094.77,-1763009831.0,-1778716358.55,-1777931032.17,-1763795157.38,2.0,123347503849000.0,0.0556451612903,0.0555519897304,0.000343467583909,951,0.111111428379,3.4776821570799994e-14
720.0,-636.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1781443065.3,8249846.69462,-1781443065.3,-1775609542.75,-1787276587.84,-1786693235.58,-1776192895.01,2.0,68059970484800.0,0.111290322581,0.111103979461,0.00068693412939,792,0.0555556302067,3.4776821570799994e-14
720.0,-223.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1826749764.69,6382034.10218,-1826749764.69,-1822236985.1,-1831262544.28,-1830811266.32,-1822688263.06,2.0,40730359281400.0,0.111290322581,0.0555519897304,0.000343467064695,998,0.0555556302067,3.4776821570799994e-14
720.0,-567.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1833356245.24,45986372.5356,-1833356245.24,-1800838969.38,-1865873521.11,-1862621793.52,-1804090696.97,2.0,2114746458980000.0,0.111290322581,0.111103979461,0.00137387033564,883,0.111111428379,3.4776821570799994e-14
720.0,-636.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1837446282.63,2466073.24703,-1837446282.63,-1835702505.51,-1839190059.74,-1839015682.03,-1835876883.22,2.0,6081517259690.0,0.111290322581,0.0555519897304,0.000686935167818,962,0.111111428379,3.4776821570799994e-14
720.0,-705.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1841863454.79,12634938.5719,-1841863454.79,-1832929204.04,-1850797705.53,-1849904280.46,-1833822629.12,2.0,159641672716000.0,0.0556451612903,0.111103979461,0.000686936206245,871,0.111111596344,3.4776821570799994e-14
720.0,-430.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1852516842.57,43587840.824,-1852516842.57,-1821695584.74,-1883338100.39,-1880255974.61,-1824777710.53,2.0,1899899867700000.0,0.110483870968,0.111103979461,0.000681956345844,895,0.0555556302067,3.4776821570799994e-14
720.0,-361.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1852996583.78,53884179.9112,-1852996583.78,-1814894714.77,-1891098452.79,-1887288265.89,-1818704901.67,2.0,2903504844700000.0,0.111290322581,0.0555519897304,0.000686935167818,986,0.111111428379,3.4776821570799994e-14
720.0,-498.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1856733266.95,40174873.0257,-1856733266.95,-1828325341.8,-1885141192.1,-1882300399.59,-1831166134.32,2.0,1614020422630000.0,0.110483870968,0.0555519897304,0.000681958407649,974,0.111111596344,3.4776821570799994e-14
720.0,-567.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1910263280.33,2128096.00143,-1910263280.33,-1908758489.22,-1911768071.45,-1911617592.34,-1908908968.33,2.0,4528792591320.0,0.111290322581,0.0555519897304,0.000686936206245,973,0.111111596344,3.4776821570799994e-14
720.0,-498.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1912058257.64,33795263.05,-1912058257.64,-1888161397.96,-1935955117.31,-1933565431.35,-1890551083.93,2.0,1142119804620000.0,0.110483870968,0.111103979461,0.000681956345844,894,0.0555556302067,3.4776821570799994e-14
720.0,-705.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1915093690.38,8165405.82797,-1915093690.38,-1909319876.54,-1920867504.21,-1920290122.82,-1909897257.93,2.0,66673852335500.0,0.0556451612903,0.0555519897304,0.000343467583909,961,0.111111428379,3.4776821570799994e-14
720.0,-705.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1916204720.34,16915944.7463,-1916204720.34,-1904243341.1,-1928166099.58,-1926969961.65,-1905439479.02,2.0,286149186660000.0,0.0556451612903,0.111103979461,0.000343467064695,791,0.0555556302067,3.4776821570799994e-14
720.0,-292.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1919226315.72,44267081.5383,-1919226315.72,-1887924762.18,-1950527869.26,-1947397713.91,-1891054917.54,2.0,1959574507920000.0,0.111290322581,0.0555519897304,0.000343467064695,997,0.0555556302067,3.4776821570799994e-14
720.0,-636.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1941637522.09,8573075.207,-1941637522.09,-1935575442.48,-1947699601.71,-1947093393.74,-1936181650.44,2.0,73497618504900.0,0.111290322581,0.111103979461,0.00137387033564,882,0.111111428379,3.4776821570799994e-14
720.0,-567.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1951053268.23,10492420.7621,-1951053268.23,-1943634006.36,-1958472530.1,-1957730603.92,-1944375932.55,2.0,110090893449000.0,0.111290322581,0.111103979461,0.00068693412939,893,0.0555556302067,3.4776821570799994e-14
720.0,-430.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1966953088.92,11683538.5896,-1966953088.92,-1958691579.55,-1975214598.28,-1974388447.34,-1959517730.49,2.0,136505073974000.0,0.110483870968,0.0555519897304,0.000681957376746,985,0.111111428379,3.4776821570799994e-14
720.0,-705.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1970483980.68,7820962.36926,-1970483980.68,-1964953725.15,-1976014236.21,-1975461210.66,-1965506750.71,2.0,61167452381400.0,0.0556451612903,0.111103979461,0.000686935167818,881,0.111111428379,3.4776821570799994e-14
720.0,-361.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1981274380.83,31877921.2276,-1981274380.83,-1958733286.56,-2003815475.1,-2001561365.67,-1960987395.99,2.0,1016201861790000.0,0.111290322581,0.0555519897304,0.000343467064695,996,0.0555556302067,3.4776821570799994e-14
720.0,-636.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2009165899.34,863777.027195,-2009165899.34,-2008555116.75,-2009776681.94,-2009715603.68,-2008616195.01,2.0,746110752711.0,0.111290322581,0.0555519897304,0.000686936206245,972,0.111111596344,3.4776821570799994e-14
720.0,-498.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2037488364.25,21409130.2186,-2037488364.25,-2022349823.09,-2052626905.41,-2051113051.29,-2023863677.21,2.0,458350856718000.0,0.110483870968,0.0555519897304,0.000681957376746,984,0.111111428379,3.4776821570799994e-14
720.0,-567.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2050128173.27,4717035.00071,-2050128173.27,-2046792725.83,-2053463620.7,-2053130075.96,-2047126270.57,2.0,22250419197900.0,0.111290322581,0.0555519897304,0.000686935167818,983,0.111111428379,3.4776821570799994e-14
720.0,-430.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2076624695.72,47800867.4753,-2076624695.72,-2042824378.18,-2110425013.26,-2107044981.51,-2046204409.94,2.0,2284922931390000.0,0.110483870968,0.0555519897304,0.000340978172922,995,0.0555556302067,3.4776821570799994e-14
720.0,-636.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2099814785.27,11929379.9613,-2099814785.27,-2091379439.8,-2108250130.73,-2107406596.19,-2092222974.35,2.0,142310106261000.0,0.111290322581,0.111103979461,0.00068693412939,892,0.0555556302067,3.4776821570799994e-14
720.0,-705.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2112139556.31,62826050.4523,-2112139556.31,-2067714830.0,-2156564282.62,-2152121809.99,-2072157302.63,2.0,3947112615430000.0,0.0556451612903,0.0555519897304,0.000343468103122,971,0.111111596344,3.4776821570799994e-14
720.0,-705.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2129091379.84,39057058.7158,-2129091379.84,-2101473868.77,-2156708890.91,-2153947139.8,-2104235619.88,2.0,1525453835530000.0,0.0556451612903,0.111103979461,0.000343467064695,891,0.0555556302067,3.4776821570799994e-14
720.0,-636.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2153052699.92,21589861.7344,-2153052699.92,-2137786362.28,-2168319037.56,-2166792403.79,-2139312996.05,2.0,466122129710000.0,0.111290322581,0.0555519897304,0.000686935167818,982,0.111111428379,3.4776821570799994e-14
720.0,-498.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2154722642.48,37352460.0218,-2154722642.48,-2128310464.7,-2181134820.25,-2178493602.48,-2130951682.48,2.0,1395206269680000.0,0.110483870968,0.0555519897304,0.000340978172922,994,0.0555556302067,3.4776821570799994e-14
720.0,-705.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2215365338.41,7128790.963,-2215365338.41,-2210324521.98,-2220406154.84,-2219902073.2,-2210828603.62,2.0,50819660594100.0,0.0556451612903,0.0555519897304,0.000343467583909,981,0.111111428379,3.4776821570799994e-14
720.0,-567.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2229904268.7,15240430.5246,-2229904268.7,-2219127656.92,-2240680880.47,-2239603219.29,-2220205318.1,2.0,232270722574000.0,0.111290322581,0.0555519897304,0.000343467064695,993,0.0555556302067,3.4776821570799994e-14
720.0,-636.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2310372646.75,24464981.473,-2310372646.75,-2293073292.45,-2327672001.05,-2325942065.62,-2294803227.88,2.0,598535318474000.0,0.111290322581,0.0555519897304,0.000343467064695,992,0.0555556302067,3.4776821570799994e-14
720.0,-705.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2358883645.23,11135738.0911,-2358883645.23,-2351009489.31,-2366757801.14,-2365970385.55,-2351796904.9,2.0,124004662835000.0,0.0556451612903,0.0555519897304,0.000171733532348,991,0.0555556302067,3.4776821570799994e-14
720.0,-705.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-148267461651.0,5326.13871612,-148267461651.0,-148267457885.0,-148267465417.0,-148267465040.0,-148267458261.0,2.0,28367753.6234,0.0556451612903,0.0555519897304,0.000171728859425,1,0.0555541185209,3.4776821570799994e-14
720.0,-85.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-187701174841.0,10979353.239,-187701174841.0,-187693411265.0,-187708938416.0,-187708162058.0,-187694187623.0,2.0,120546197548000.0,0.0556451612903,0.0555519897304,0.000171728859425,910,0.0555541185209,3.4776821570799994e-14
720.0,-636.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-337277440685.0,1716324.57901,-337277440685.0,-337276227060.0,-337278654310.0,-337278532948.0,-337276348423.0,2.0,2945770060510.0,0.111290322581,0.111103979461,0.000686915437701,102,0.0555541185209,3.4776821570799994e-14
720.0,-567.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-526289732187.0,974171.222741,-526289732187.0,-526289043344.0,-526290421030.0,-526290352146.0,-526289112228.0,2.0,949009571216.0,0.111290322581,0.111103979461,0.000686915437701,203,0.0555541185209,3.4776821570799994e-14
720.0,-498.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-715288657489.0,669673.960505,-715288657489.0,-715288183958.0,-715289131020.0,-715289083667.0,-715288231311.0,2.0,448463213379.0,0.110483870968,0.111136071887,0.000682134767588,304,0.0555541185209,3.4776821570799994e-14
720.0,-430.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-34555834940800.0,5121229.51652,-34555834940800.0,-34555831319500.0,-34555838562100.0,-34555838199900.0,-34555831681700.0,2.0,26226991760800.0,0.110483870968,0.111136071887,0.000682153329191,395,0.0555556302067,3.4776821570799994e-14
720.0,-361.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-34681244326100.0,4679342.15644,-34681244326100.0,-34681241017300.0,-34681247634900.0,-34681247304000.0,-34681241348100.0,2.0,21896243017100.0,0.111290322581,0.111136071887,0.000687132550572,496,0.0555556302067,3.4776821570799994e-14
720.0,-292.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-34870273474000.0,35933473.6129,-34870273474000.0,-34870248065200.0,-34870298882800.0,-34870296341900.0,-34870250606100.0,2.0,1291214525890000.0,0.111290322581,0.111103979461,0.00068693412939,597,0.0555556302067,3.4776821570799994e-14
720.0,-223.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-35059257788400.0,13963230.2166,-35059257788400.0,-35059247914900.0,-35059267661900.0,-35059266674500.0,-35059248902200.0,2.0,194971798082000.0,0.111290322581,0.111103979461,0.00068693412939,698,0.0555556302067,3.4776821570799994e-14
720.0,-154.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-35248269150500.0,33802085.7371,-35248269150500.0,-35248245248800.0,-35248293052200.0,-35248290662000.0,-35248247639000.0,2.0,1142581000180000.0,0.111290322581,0.111103979461,0.00068693412939,799,0.0555556302067,3.4776821570799994e-14
720.0,-85.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-35437271633500.0,26295775.9354,-35437271633500.0,-35437253039600.0,-35437290227500.0,-35437288368100.0,-35437254899000.0,2.0,691467832044000.0,0.0556451612903,0.111103979461,0.000343467064695,900,0.0555556302067,3.4776821570799994e-14
720.0,-636.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-35586811552600.0,2070578.05158,-35586811552600.0,-35586810088500.0,-35586813016700.0,-35586812870300.0,-35586810234900.0,2.0,4287293467700.0,0.111290322581,0.0555519897304,0.000343467064695,92,0.0555556302067,3.4776821570799994e-14
720.0,-567.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-35775823319500.0,4128999.58967,-35775823319500.0,-35775820399800.0,-35775826239100.0,-35775825947100.0,-35775820691800.0,2.0,17048637611500.0,0.111290322581,0.111103979461,0.00068693412939,193,0.0555556302067,3.4776821570799994e-14
720.0,-498.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-35964825529600.0,2910101.45484,-35964825529600.0,-35964823471900.0,-35964827587400.0,-35964827381600.0,-35964823677600.0,2.0,8468690477450.0,0.110483870968,0.111103979461,0.000681956345844,294,0.0555556302067,3.4776821570799994e-14
720.0,-430.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-42869595383900.0,584712.491761,-42869595383900.0,-42869594970400.0,-42869595797300.0,-42869595756000.0,-42869595011700.0,2.0,341888698021.0,0.110483870968,0.111136071887,0.00136430872078,385,0.111111428379,3.4776821570799994e-14
720.0,-361.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-42994987477600.0,2363533.18652,-42994987477600.0,-42994985806400.0,-42994989148900.0,-42994988981800.0,-42994985973500.0,2.0,5586289123800.0,0.111290322581,0.111136071887,0.0013742671786,486,0.111111428379,3.4776821570799994e-14
720.0,-292.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-43184024686700.0,26088897.9088,-43184024686700.0,-43184006239100.0,-43184043134400.0,-43184041289600.0,-43184008083900.0,2.0,680630594096000.0,0.111290322581,0.111103979461,0.00137387033564,587,0.111111428379,3.4776821570799994e-14
720.0,-223.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-43373002737800.0,3036505.27173,-43373002737800.0,-43373000590600.0,-43373004884900.0,-43373004670200.0,-43373000805400.0,2.0,9220364265250.0,0.111290322581,0.111103979461,0.00137387033564,688,0.111111428379,3.4776821570799994e-14
720.0,-154.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-43562012685600.0,28903032.7261,-43562012685600.0,-43561992248100.0,-43562033123200.0,-43562031079400.0,-43561994291900.0,2.0,835385300767000.0,0.111290322581,0.111103979461,0.00137387033564,789,0.111111428379,3.4776821570799994e-14
720.0,-85.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-43750981785800.0,3191970.05038,-43750981785800.0,-43750979528700.0,-43750984042800.0,-43750983817100.0,-43750979754400.0,2.0,10188672802500.0,0.0556451612903,0.111103979461,0.000686935167818,890,0.111111428379,3.4776821570799994e-14
720.0,-636.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-43900557707000.0,687383.545652,-43900557707000.0,-43900557221000.0,-43900558193100.0,-43900558144500.0,-43900557269600.0,2.0,472496138832.0,0.111290322581,0.0555519897304,0.000686935167818,82,0.111111428379,3.4776821570799994e-14
720.0,-567.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-44089565475700.0,2205775.65281,-44089565475700.0,-44089563916000.0,-44089567035500.0,-44089566879500.0,-44089564072000.0,2.0,4865446230510.0,0.111290322581,0.111103979461,0.00137387033564,183,0.111111428379,3.4776821570799994e-14
720.0,-498.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-44278576499700.0,5923856.6155,-44278576499700.0,-44278572310900.0,-44278580688500.0,-44278580269600.0,-44278572729800.0,2.0,35092077201000.0,0.110483870968,0.111103979461,0.00136391475349,284,0.111111428379,3.4776821570799994e-14
720.0,-430.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-51183350668200.0,659599.707131,-51183350668200.0,-51183350201700.0,-51183351134600.0,-51183351087900.0,-51183350248400.0,2.0,435071773648.0,0.110483870968,0.111136071887,0.00136431078318,375,0.111111596344,3.4776821570799994e-14
