smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,PointProbability,prefix,ProbabilityWeight-htse_capacity,ProbabilityWeight-ft_capacity,ProbabilityWeight-h2_storage_capacity
480.0,-356.5,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-48162918214.5,302886.790915,-48162894233.3,-48162655729.1,-48163228662.4,-48163213482.9,-48162656519.9,4.0,91740408110.7,0.00291632308389,9.8243970108e-13,155,0.142894736842,0.142857142857,0.142862235785
480.0,-356.5,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-48181742356.9,322321.500638,-48181725557.2,-48181437874.3,-48182080438.8,-48182061428.2,-48181446805.0,4.0,103891149774.0,0.00291632308389,9.8243970108e-13,163,0.142894736842,0.142857142857,0.142862235785
480.0,-356.5,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-48200252006.3,234226.245779,-48200267601.2,-48199954799.9,-48200518022.9,-48200487961.8,-48199994217.9,4.0,54861934211.7,0.00291632308389,9.8243970108e-13,171,0.142894736842,0.142857142857,0.142862235785
480.0,-356.5,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-48218303410.8,199727.570721,-48218260836.7,-48218110694.0,-48218581276.0,-48218537582.5,-48218128843.0,4.0,39891102506.0,0.00291632308389,9.8243970108e-13,179,0.142894736842,0.142857142857,0.142862235785
480.0,-356.5,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-48237112380.3,269778.73579,-48237166467.7,-48236750059.8,-48237366526.0,-48237350193.1,-48236798845.2,4.0,72780566284.4,0.00145816154194,9.8243970108e-13,187,0.142894736842,0.142857142857,0.0714311178926
480.0,-302.2,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-70566591364.1,838828.116185,-70566885363.7,-70565398986.1,-70567195742.9,-70567190400.2,-70565580728.6,4.0,703632608503.0,0.00145645531051,9.8243970108e-13,196,0.142763157895,0.142857142857,0.0714132926442
480.0,-302.2,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-70584852078.5,545268.792856,-70584840663.7,-70584350983.9,-70585376002.8,-70585359878.5,-70584360259.3,4.0,297318056462.0,0.00291327416226,9.8243970108e-13,204,0.142763157895,0.142857142857,0.142844410537
480.0,-302.2,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-70602834186.4,218939.695769,-70602802494.4,-70602608014.3,-70603123742.5,-70603084300.7,-70602628440.9,4.0,47934590383.5,0.00291363770352,9.8243970108e-13,212,0.142763157895,0.142857142857,0.142862235785
480.0,-302.2,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-70621839895.7,286201.303384,-70621943593.5,-70621420413.8,-70622051981.7,-70622041799.4,-70621492814.8,4.0,81911186058.7,0.00291363770352,9.8243970108e-13,220,0.142763157895,0.142857142857,0.142862235785
480.0,-302.2,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-70640730065.7,824726.785606,-70640820881.5,-70639693824.3,-70641584675.4,-70641519841.4,-70639813147.7,4.0,680174270896.0,0.00291363770352,9.8243970108e-13,228,0.142763157895,0.142857142857,0.142862235785
480.0,-302.2,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-70658480835.6,289059.14403,-70658560021.1,-70658078621.2,-70658724679.2,-70658713764.5,-70658137047.2,4.0,83555188747.5,0.00291363770352,9.8243970108e-13,236,0.142763157895,0.142857142857,0.142862235785
480.0,-302.2,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-70676996393.3,979934.9237,-70676785265.4,-70676112927.6,-70678302115.0,-70678133284.0,-70676155081.8,4.0,960272454688.0,0.00291363770352,9.8243970108e-13,244,0.142763157895,0.142857142857,0.142862235785
480.0,-302.2,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-70695736772.6,505679.71566,-70695502141.7,-70695448565.7,-70696494241.2,-70696346965.9,-70695455062.5,4.0,255711974830.0,0.00145681885176,9.8243970108e-13,252,0.142763157895,0.142857142857,0.0714311178926
480.0,-248.0,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84815196888000.0,752146.530602,-84815197076800.0,-84815195846700.0,-84815197551800.0,-84815197514300.0,-84815195997500.0,4.0,565724403496.0,0.00145645531051,9.8243970108e-13,197,0.142763157895,0.142857142857,0.0714132926442
480.0,-248.0,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84815215185700.0,538461.171918,-84815215440500.0,-84815214378900.0,-84815215482800.0,-84815215479400.0,-84815214535100.0,4.0,289940433663.0,0.00291327416226,9.8243970108e-13,205,0.142763157895,0.142857142857,0.142844410537
480.0,-248.0,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84815233492300.0,1291048.99632,-84815233612600.0,-84815232087400.0,-84815234656600.0,-84815234635900.0,-84815232180200.0,4.0,1666807510910.0,0.00291363770352,9.8243970108e-13,213,0.142763157895,0.142857142857,0.142862235785
480.0,-248.0,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84815252263500.0,1096134.62644,-84815252565300.0,-84815250692400.0,-84815253231300.0,-84815253145300.0,-84815250959400.0,4.0,1201511119270.0,0.00291363770352,9.8243970108e-13,221,0.142763157895,0.142857142857,0.142862235785
480.0,-248.0,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84815270222700.0,1057983.64949,-84815270040900.0,-84815269322400.0,-84815271486700.0,-84815271369500.0,-84815269330500.0,4.0,1119329402590.0,0.00291363770352,9.8243970108e-13,229,0.142763157895,0.142857142857,0.142862235785
480.0,-248.0,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84815288692100.0,969108.77752,-84815288668400.0,-84815287553400.0,-84815289878200.0,-84815289732400.0,-84815287685000.0,4.0,939171822666.0,0.00291363770352,9.8243970108e-13,237,0.142763157895,0.142857142857,0.142862235785
480.0,-248.0,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84815308097700.0,415434.387156,-84815308116100.0,-84815307571200.0,-84815308587500.0,-84815308517100.0,-84815307652600.0,4.0,172585730032.0,0.00291363770352,9.8243970108e-13,245,0.142763157895,0.142857142857,0.142862235785
480.0,-248.0,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84815325940900.0,418519.789246,-84815325951500.0,-84815325515800.0,-84815326345000.0,-84815326331100.0,-84815325536000.0,4.0,175158813990.0,0.00145681885176,9.8243970108e-13,253,0.142763157895,0.142857142857,0.0714311178926
480.0,-193.7,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84837652547900.0,467628.437906,-84837652541800.0,-84837651984000.0,-84837653123800.0,-84837653044900.0,-84837652059300.0,4.0,218676355938.0,0.00145779766563,9.8243970108e-13,262,0.142894736842,0.142857142857,0.0714132926442
480.0,-193.7,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84837672248700.0,1377529.96492,-84837671779000.0,-84837671172100.0,-84837674264700.0,-84837673909600.0,-84837671245400.0,4.0,1897588804260.0,0.00291595920758,9.8243970108e-13,270,0.142894736842,0.142857142857,0.142844410537
480.0,-193.7,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84837690428900.0,1403858.35652,-84837690482700.0,-84837688727900.0,-84837692022500.0,-84837691864500.0,-84837688918100.0,4.0,1970818285180.0,0.00291632308389,9.8243970108e-13,278,0.142894736842,0.142857142857,0.142862235785
480.0,-193.7,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84837709093700.0,461816.449198,-84837709228400.0,-84837708447600.0,-84837709470500.0,-84837709456400.0,-84837708542500.0,4.0,213274432749.0,0.00291632308389,9.8243970108e-13,286,0.142894736842,0.142857142857,0.142862235785
480.0,-193.7,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84837727059100.0,223194.268358,-84837727055900.0,-84837726789300.0,-84837727335400.0,-84837727295200.0,-84837726827600.0,4.0,49815681428.0,0.00291632308389,9.8243970108e-13,294,0.142894736842,0.142857142857,0.142862235785
480.0,-193.7,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84837745675300.0,1168861.01857,-84837745532400.0,-84837744401400.0,-84837747235100.0,-84837746984500.0,-84837744566200.0,4.0,1366236080730.0,0.00291632308389,9.8243970108e-13,302,0.142894736842,0.142857142857,0.142862235785
480.0,-193.7,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84837764125600.0,796528.733291,-84837763954300.0,-84837763403500.0,-84837765190100.0,-84837765051000.0,-84837763439900.0,4.0,634458022958.0,0.00291632308389,9.8243970108e-13,310,0.142894736842,0.142857142857,0.142862235785
480.0,-193.7,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84837782495900.0,1130916.21562,-84837782581700.0,-84837781282800.0,-84837783537400.0,-84837783513400.0,-84837781358300.0,4.0,1278971486740.0,0.00145816154194,9.8243970108e-13,318,0.142894736842,0.142857142857,0.0714311178926
480.0,-139.4,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84860108075100.0,596137.003411,-84860107913400.0,-84860107584200.0,-84860108889600.0,-84860108778200.0,-84860107598500.0,4.0,355379326835.0,0.00145779766563,9.8243970108e-13,327,0.142894736842,0.142857142857,0.0714132926442
480.0,-139.4,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84860125580900.0,309981.594726,-84860125567700.0,-84860125241200.0,-84860125946900.0,-84860125910900.0,-84860125269300.0,4.0,96088589068.8,0.00291595920758,9.8243970108e-13,335,0.142894736842,0.142857142857,0.142844410537
480.0,-139.4,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84860144433900.0,1407446.5271,-84860144643800.0,-84860142755900.0,-84860145692000.0,-84860145662800.0,-84860142911100.0,4.0,1980905726630.0,0.00291632308389,9.8243970108e-13,343,0.142894736842,0.142857142857,0.142862235785
480.0,-139.4,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84860162899900.0,1550043.11174,-84860162433400.0,-84860161667200.0,-84860165065600.0,-84860164750400.0,-84860161702600.0,4.0,2402633648260.0,0.00291632308389,9.8243970108e-13,351,0.142894736842,0.142857142857,0.142862235785
480.0,-139.4,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84860181947300.0,1000663.93193,-84860182258000.0,-84860180494900.0,-84860182778200.0,-84860182711300.0,-84860180748300.0,4.0,1001328304670.0,0.00291632308389,9.8243970108e-13,359,0.142894736842,0.142857142857,0.142862235785
480.0,-139.4,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84860199907100.0,671437.039804,-84860199946300.0,-84860199112900.0,-84860200623000.0,-84860200569700.0,-84860199189800.0,4.0,450827698421.0,0.00291632308389,9.8243970108e-13,367,0.142894736842,0.142857142857,0.142862235785
480.0,-410.8,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84904174421100.0,174592.001009,-84904174494100.0,-84904174163400.0,-84904174532700.0,-84904174531500.0,-84904174208400.0,4.0,30482366816.2,0.000728898832816,9.8243970108e-13,2,0.142894736842,0.0714285714286,0.0714132926442
480.0,-410.8,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84904192729700.0,210649.139556,-84904192702700.0,-84904192540600.0,-84904192972900.0,-84904192952700.0,-84904192544600.0,4.0,44373059995.6,0.00145797960379,9.8243970108e-13,10,0.142894736842,0.0714285714286,0.142844410537
480.0,-410.8,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84904211186000.0,179969.891575,-84904211184000.0,-84904211026000.0,-84904211350000.0,-84904211347500.0,-84904211027300.0,4.0,32389161873.7,0.00145816154194,9.8243970108e-13,18,0.142894736842,0.0714285714286,0.142862235785
480.0,-410.8,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84904229581400.0,209941.254367,-84904229525600.0,-84904229396800.0,-84904229877500.0,-84904229831700.0,-84904229409200.0,4.0,44075330285.1,0.00145816154194,9.8243970108e-13,26,0.142894736842,0.0714285714286,0.142862235785
480.0,-410.8,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84904248178400.0,109318.764186,-84904248172500.0,-84904248080600.0,-84904248288300.0,-84904248283500.0,-84904248081800.0,4.0,11950592203.1,0.00145816154194,9.8243970108e-13,34,0.142894736842,0.0714285714286,0.142862235785
480.0,-410.8,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84904266471800.0,106640.507837,-84904266452500.0,-84904266367300.0,-84904266615000.0,-84904266595300.0,-84904266375400.0,4.0,11372197911.8,0.00145816154194,9.8243970108e-13,42,0.142894736842,0.0714285714286,0.142862235785
480.0,-410.8,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84904285023600.0,110080.313423,-84904285058600.0,-84904284866800.0,-84904285110500.0,-84904285107100.0,-84904284891100.0,4.0,12117675403.4,0.00145816154194,9.8243970108e-13,50,0.142894736842,0.0714285714286,0.142862235785
480.0,-410.8,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84904303584200.0,83589.5129288,-84904303593100.0,-84904303479100.0,-84904303671200.0,-84904303664500.0,-84904303491200.0,4.0,6987206671.67,0.000729080770972,9.8243970108e-13,58,0.142894736842,0.0714285714286,0.0714311178926
480.0,-356.5,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84926634954000.0,425772.420047,-84926635099700.0,-84926634329900.0,-84926635286900.0,-84926635262300.0,-84926634441900.0,4.0,181282153673.0,0.00145779766563,9.8243970108e-13,67,0.142894736842,0.142857142857,0.0714132926442
480.0,-356.5,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84926653157100.0,737679.76403,-84926652915000.0,-84926652564000.0,-84926654234600.0,-84926654041900.0,-84926652611400.0,4.0,544171434259.0,0.00291595920758,9.8243970108e-13,75,0.142894736842,0.142857142857,0.142844410537
480.0,-356.5,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84926671529300.0,295537.606907,-84926671650600.0,-84926671192400.0,-84926671744900.0,-84926671735500.0,-84926671238200.0,3.0,87342477096.2,0.00291632308389,9.8243970108e-13,83,0.142894736842,0.142857142857,0.142862235785
480.0,-356.5,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84926690161600.0,244939.743939,-84926690096800.0,-84926689961500.0,-84926690491300.0,-84926690448100.0,-84926689965700.0,4.0,59995478160.9,0.00291632308389,9.8243970108e-13,91,0.142894736842,0.142857142857,0.142862235785
480.0,-356.5,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84926708476400.0,379630.376132,-84926708453900.0,-84926708123800.0,-84926708873900.0,-84926708851800.0,-84926708132400.0,4.0,144119222482.0,0.00291632308389,9.8243970108e-13,99,0.142894736842,0.142857142857,0.142862235785
480.0,-356.5,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84926727183000.0,105695.0995,-84926727217100.0,-84926727029600.0,-84926727268300.0,-84926727262700.0,-84926727055700.0,4.0,11171454058.4,0.00291632308389,9.8243970108e-13,107,0.142894736842,0.142857142857,0.142862235785
480.0,-356.5,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84926745776700.0,378688.118871,-84926745713400.0,-84926745385900.0,-84926746294300.0,-84926746211300.0,-84926745430800.0,4.0,143404691374.0,0.00291632308389,9.8243970108e-13,115,0.142894736842,0.142857142857,0.142862235785
480.0,-356.5,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84926764041000.0,110691.16827,-84926764014700.0,-84926763938100.0,-84926764196400.0,-84926764171800.0,-84926763946900.0,4.0,12252534733.0,0.00145816154194,9.8243970108e-13,123,0.142894736842,0.142857142857,0.0714311178926
480.0,-302.2,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84949093816400.0,247618.939131,-84949093727300.0,-84949093629700.0,-84949094181300.0,-84949094113800.0,-84949093643700.0,4.0,61315139016.4,0.00145645531051,9.8243970108e-13,132,0.142763157895,0.142857142857,0.0714132926442
480.0,-302.2,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84949112695700.0,716138.805444,-84949112488500.0,-84949112111700.0,-84949113694100.0,-84949113549200.0,-84949112132200.0,4.0,512854788663.0,0.00291327416226,9.8243970108e-13,140,0.142763157895,0.142857142857,0.142844410537
480.0,-302.2,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84949130795700.0,646806.446049,-84949130720900.0,-84949130188800.0,-84949131552200.0,-84949131485900.0,-84949130210200.0,4.0,418358578650.0,0.00291363770352,9.8243970108e-13,148,0.142763157895,0.142857142857,0.142862235785
480.0,-302.2,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84949150007000.0,627215.012035,-84949149957800.0,-84949149390600.0,-84949150721900.0,-84949150663800.0,-84949149419100.0,4.0,393398671322.0,0.00291363770352,9.8243970108e-13,156,0.142763157895,0.142857142857,0.142862235785
480.0,-302.2,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84949168022400.0,310401.464134,-84949168023500.0,-84949167681500.0,-84949168361000.0,-84949168335900.0,-84949167707200.0,4.0,96349068936.6,0.00291363770352,9.8243970108e-13,164,0.142763157895,0.142857142857,0.142862235785
480.0,-302.2,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84949186375200.0,373807.798295,-84949186265800.0,-84949186056400.0,-84949186912800.0,-84949186823000.0,-84949186080600.0,4.0,139732270066.0,0.00291363770352,9.8243970108e-13,172,0.142763157895,0.142857142857,0.142862235785
480.0,-302.2,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84949205070100.0,421509.597469,-84949204898900.0,-84949204785500.0,-84949205697000.0,-84949205579400.0,-84949204800300.0,4.0,177670340758.0,0.00291363770352,9.8243970108e-13,180,0.142763157895,0.142857142857,0.142862235785
480.0,-302.2,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84949223587300.0,720159.044815,-84949223814200.0,-84949222539500.0,-84949224181200.0,-84949224131300.0,-84949222725600.0,4.0,518629049828.0,0.00145681885176,9.8243970108e-13,188,0.142763157895,0.142857142857,0.0714311178926
480.0,-248.0,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169693724360000.0,496215.253567,-169693724396000.0,-169693723751000.0,-169693724898000.0,-169693724852000.0,-169693723818000.0,4.0,246229577872.0,0.00145645531051,9.8243970108e-13,133,0.142763157895,0.142857142857,0.0714132926442
480.0,-248.0,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169693743074000.0,660737.087292,-169693742872000.0,-169693742548000.0,-169693744005000.0,-169693743866000.0,-169693742566000.0,4.0,436573498523.0,0.00291327416226,9.8243970108e-13,141,0.142763157895,0.142857142857,0.142844410537
480.0,-248.0,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169693760732000.0,622504.026557,-169693760874000.0,-169693759904000.0,-169693761277000.0,-169693761256000.0,-169693760010000.0,4.0,387511263080.0,0.00291363770352,9.8243970108e-13,149,0.142763157895,0.142857142857,0.142862235785
480.0,-248.0,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169693779536000.0,335684.849723,-169693779475000.0,-169693779204000.0,-169693779991000.0,-169693779926000.0,-169693779232000.0,4.0,112684318333.0,0.00291363770352,9.8243970108e-13,157,0.142763157895,0.142857142857,0.142862235785
480.0,-248.0,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169693797812000.0,1094596.68213,-169693798297000.0,-169693796176000.0,-169693798478000.0,-169693798456000.0,-169693796489000.0,4.0,1198141896540.0,0.00291363770352,9.8243970108e-13,165,0.142763157895,0.142857142857,0.142862235785
480.0,-248.0,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169693816505000.0,1009026.49712,-169693816414000.0,-169693815377000.0,-169693817816000.0,-169693817628000.0,-169693815509000.0,4.0,1018134471890.0,0.00291363770352,9.8243970108e-13,173,0.142763157895,0.142857142857,0.142862235785
480.0,-248.0,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169693834850000.0,189800.720924,-169693834868000.0,-169693834628000.0,-169693835038000.0,-169693835028000.0,-169693834648000.0,4.0,36024313663.3,0.00291363770352,9.8243970108e-13,181,0.142763157895,0.142857142857,0.142862235785
480.0,-248.0,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169693853668000.0,375037.536608,-169693853692000.0,-169693853240000.0,-169693854047000.0,-169693854026000.0,-169693853275000.0,4.0,140653153865.0,0.00145681885176,9.8243970108e-13,189,0.142763157895,0.142857142857,0.0714311178926
480.0,-193.7,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169716182274000.0,626710.575325,-169716182383000.0,-169716181428000.0,-169716182902000.0,-169716182847000.0,-169716181549000.0,4.0,392766145224.0,0.00145779766563,9.8243970108e-13,198,0.142894736842,0.142857142857,0.0714132926442
480.0,-193.7,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169716200721000.0,829886.169164,-169716200467000.0,-169716200025000.0,-169716201924000.0,-169716201713000.0,-169716200084000.0,4.0,688711053770.0,0.00291595920758,9.8243970108e-13,206,0.142894736842,0.142857142857,0.142844410537
480.0,-193.7,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169716218220000.0,732058.425458,-169716217916000.0,-169716217745000.0,-169716219305000.0,-169716219111000.0,-169716217756000.0,4.0,535909538285.0,0.00291632308389,9.8243970108e-13,214,0.142894736842,0.142857142857,0.142862235785
480.0,-193.7,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169716238041000.0,1118071.92418,-169716238210000.0,-169716236705000.0,-169716239039000.0,-169716239016000.0,-169716236829000.0,4.0,1250084827630.0,0.00291632308389,9.8243970108e-13,222,0.142894736842,0.142857142857,0.142862235785
480.0,-193.7,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169716255834000.0,510496.481387,-169716255624000.0,-169716255499000.0,-169716256592000.0,-169716256455000.0,-169716255509000.0,4.0,260606657508.0,0.00291632308389,9.8243970108e-13,230,0.142894736842,0.142857142857,0.142862235785
