smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,co2_location_label,fuel_region_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight,ProbabilityWeight-htse_capacity,prefix,ProbabilityWeight-meoh_capacity
720.0,-391.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-873304729.012,3411730.62417,-873304729.012,-870892271.152,-875717186.872,-875475941.086,-871133516.938,2.0,11639905851900.0,1.2866453778e-13,0.111112768348,0.00068192183189,0.110483870968,650,0.055548424363
720.0,-598.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-873870333.552,4888327.06025,-873870333.552,-870413764.339,-877326902.765,-876981245.844,-870759421.26,2.0,23895741448000.0,1.2866453778e-13,0.055556384174,0.000687097774649,0.111290322581,918,0.111128939092
720.0,-323.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-875176840.255,8798035.81658,-875176840.255,-868955689.468,-881397991.042,-880775875.963,-869577804.546,2.0,77405434229800.0,1.2866453778e-13,0.111112146884,0.000681918017839,0.110483870968,860,0.055548424363
720.0,-460.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-881110654.636,7650782.12843,-881110654.636,-875700734.712,-886520574.56,-885979582.568,-876241726.704,2.0,58534467176700.0,1.2866453778e-13,0.111112768348,0.00068689936351,0.111290322581,440,0.055548424363
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-883292437.958,6558235.91065,-883292437.958,-878655064.873,-887929811.043,-887466073.734,-879118802.181,2.0,43010458259800.0,1.2866453778e-13,0.111112146884,0.000686895521619,0.111290322581,230,0.055548424363
720.0,-460.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-894608844.751,14746526.6988,-894608844.751,-884181475.723,-905036213.779,-903993476.876,-885224212.626,2.0,217460049677000.0,1.2866453778e-13,0.055556384174,0.00068689936351,0.111290322581,939,0.111096848726
720.0,-529.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-898669019.15,3888396.119,-898669019.15,-895919507.887,-901418530.414,-901143579.288,-896194459.013,2.0,15119624378300.0,1.2866453778e-13,0.111112146884,0.00137379104324,0.111290322581,729,0.111096848726
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-902257552.555,3151456.69725,-902257552.555,-900029136.153,-904485968.956,-904263127.316,-900251977.794,2.0,9931679314660.0,1.2866453778e-13,0.111112146884,0.000686895521619,0.0556451612903,309,0.111096848726
720.0,-598.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,446979.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-908559983.672,8996657.27318,-908559983.672,-902198386.306,-914921581.038,-914285421.301,-902834546.043,2.0,80939842091000.0,1.2866453778e-13,0.111112768348,0.00137379872702,0.111290322581,519,0.111096848726
720.0,-323.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-910251325.42,13570305.1808,-910251325.42,-900655670.604,-919846980.236,-918887414.754,-901615236.085,2.0,184153182700000.0,1.2866453778e-13,0.055556384174,0.000340960915945,0.110483870968,960,0.055548424363
720.0,-667.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-912382244.381,1245545.46887,-912382244.381,-911501510.734,-913262978.028,-913174904.664,-911589584.098,2.0,1551383515030.0,1.2866453778e-13,0.111112146884,0.000687093931648,0.0556451612903,808,0.111128939092
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-913591186.472,4430414.38676,-913591186.472,-910458410.416,-916723962.528,-916410684.923,-910771688.021,2.0,19628571638400.0,1.2866453778e-13,0.111112146884,0.000686895521619,0.111290322581,330,0.055548424363
720.0,-460.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,446979.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-915624829.011,8429187.20067,-915624829.011,-909664493.581,-921585164.44,-920989130.897,-910260527.124,2.0,71051196864000.0,1.2866453778e-13,0.111112768348,0.00068689936351,0.111290322581,540,0.055548424363
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-915896768.639,7138230.34296,-915896768.639,-910849277.558,-920944259.72,-920439510.612,-911354026.666,2.0,50954332429200.0,1.2866453778e-13,0.0555501695353,0.000343411262846,0.111290322581,20,0.055548424363
720.0,-391.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-917298545.184,4948886.56559,-917298545.184,-913799153.934,-920797936.434,-920447997.309,-914149093.059,2.0,24491478239100.0,1.2866453778e-13,0.111112146884,0.000681918017839,0.110483870968,750,0.055548424363
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-926759015.115,1944843.62626,-926759015.115,-925383802.998,-928134227.231,-927996706.019,-925521324.21,2.0,3782416730590.0,1.2866453778e-13,0.111106553709,0.0006868609446,0.111290322581,120,0.055548424363
720.0,-529.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-934250162.372,724868.415261,-934250162.372,-933737603.0,-934762721.744,-934711465.806,-933788858.937,2.0,525434219443.0,1.2866453778e-13,0.111112146884,0.00137379104324,0.111290322581,829,0.111096848726
720.0,-598.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-938156672.632,7362011.4805,-938156672.632,-932950944.391,-943362400.873,-942841828.049,-933471517.215,2.0,54199213039000.0,1.2866453778e-13,0.111112768348,0.00137379872702,0.111290322581,619,0.111096848726
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-940917675.334,2840131.47106,-940917675.334,-938909399.111,-942925951.556,-942725123.934,-939110226.733,2.0,8066346772920.0,1.2866453778e-13,0.111112768348,0.00068689936351,0.0556451612903,409,0.111096848726
720.0,-667.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-946571427.782,2605161.91379,-946571427.782,-944729300.126,-948413555.437,-948229342.671,-944913512.892,2.0,6786868597080.0,1.2866453778e-13,0.055556384174,0.000343548887324,0.0556451612903,908,0.111128939092
720.0,-391.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-954254839.243,2407841.13006,-954254839.243,-952552238.452,-955957440.034,-955787179.955,-952722498.531,2.0,5797698907630.0,1.2866453778e-13,0.111112146884,0.000681918017839,0.110483870968,850,0.055548424363
720.0,-460.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-955260920.82,3778556.65595,-955260920.82,-952589077.785,-957932763.854,-957665579.551,-952856262.089,2.0,14277490402200.0,1.2866453778e-13,0.111112768348,0.00068689936351,0.111290322581,640,0.055548424363
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-964277571.239,5391884.99225,-964277571.239,-960464932.797,-968090209.68,-967708945.836,-960846196.642,2.0,29072423769700.0,1.2866453778e-13,0.111112768348,0.00068689936351,0.111290322581,430,0.055548424363
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-965430089.905,4335362.17048,-965430089.905,-962364525.915,-968495653.894,-968189097.495,-962671082.314,2.0,18795365149200.0,1.2866453778e-13,0.111112146884,0.000686895521619,0.111290322581,220,0.055548424363
720.0,-598.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-972811619.545,303000.199095,-972811619.545,-972597366.05,-973025873.041,-973004447.691,-972618791.399,2.0,91809120651.4,1.2866453778e-13,0.111112146884,0.00137379104324,0.111290322581,719,0.111096848726
720.0,-529.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-974021391.97,619467.102155,-974021391.97,-973583362.581,-974459421.359,-974415618.42,-973627165.52,2.0,383739490653.0,1.2866453778e-13,0.055556384174,0.00068689936351,0.111290322581,929,0.111096848726
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,446979.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-978772358.564,8532278.93304,-978772358.564,-972739126.272,-984805590.857,-984202267.628,-973342449.501,2.0,72799783791300.0,1.2866453778e-13,0.111112768348,0.00068689936351,0.0556451612903,509,0.111096848726
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-992188250.894,4129038.33154,-992188250.894,-989268579.89,-995107921.898,-994815954.797,-989560546.99,2.0,17048957543300.0,1.2866453778e-13,0.0555501695353,0.000171705631423,0.0556451612903,10,0.055548424363
720.0,-460.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-998239187.039,3631808.51569,-998239187.039,-995671110.61,-1000807263.47,-1000550455.83,-995927918.253,2.0,13190033094600.0,1.2866453778e-13,0.111112146884,0.000686895521619,0.111290322581,740,0.055548424363
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-999002517.935,9233339.86271,-999002517.935,-992473560.706,-1005531475.17,-1004878579.44,-993126456.429,2.0,85254565020400.0,1.2866453778e-13,0.111112146884,0.000686895521619,0.111290322581,320,0.055548424363
720.0,-391.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-999932835.759,2966726.89828,-999932835.759,-997835043.051,-1002030628.47,-1001820849.2,-998044822.322,2.0,8801468488960.0,1.2866453778e-13,0.055556384174,0.000340960915945,0.110483870968,950,0.055548424363
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,446979.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1004601841.71,5278727.85866,-1004601841.71,-1000869217.45,-1008334465.98,-1007961203.55,-1001242479.87,2.0,27864967805700.0,1.2866453778e-13,0.111112768348,0.00068689936351,0.111290322581,530,0.055548424363
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1009659907.4,2216283.57927,-1009659907.4,-1008092758.25,-1011227056.54,-1011070341.63,-1008249473.16,2.0,4911912903730.0,1.2866453778e-13,0.111106553709,0.0003434304723,0.0556451612903,110,0.055548424363
720.0,-598.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1013240189.69,2302515.08721,-1013240189.69,-1011612065.66,-1014868313.72,-1014705501.32,-1011774878.06,2.0,5301575726810.0,1.2866453778e-13,0.111112146884,0.00137379104324,0.111290322581,819,0.111096848726
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1023110393.15,1264793.34188,-1023110393.15,-1022216049.2,-1024004737.1,-1023915302.7,-1022305483.6,2.0,1599702197670.0,1.2866453778e-13,0.111112768348,0.00068689936351,0.0556451612903,609,0.111096848726
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1028006762.1,3529469.35346,-1028006762.1,-1025511050.38,-1030502473.81,-1030252902.64,-1025760621.55,2.0,12457153917000.0,1.2866453778e-13,0.111112768348,0.00068689936351,0.111290322581,630,0.055548424363
720.0,-460.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1030746141.82,446741.07357,-1030746141.82,-1030430248.18,-1031062035.46,-1031030446.1,-1030461837.54,2.0,199577586815.0,1.2866453778e-13,0.111112146884,0.000686895521619,0.111290322581,840,0.055548424363
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1042639497.44,9012484.99819,-1042639497.44,-1036266708.18,-1049012286.7,-1048375007.77,-1036903987.11,2.0,81224885842600.0,1.2866453778e-13,0.111112146884,0.000343447760809,0.0556451612903,210,0.055548424363
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1045565093.15,6269144.30704,-1045565093.15,-1041132138.7,-1049998047.6,-1049554752.16,-1041575434.14,2.0,39302170342500.0,1.2866453778e-13,0.111112768348,0.00068689936351,0.111290322581,420,0.055548424363
720.0,-598.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1049822634.68,2661880.10048,-1049822634.68,-1047940401.21,-1051704868.15,-1051516644.8,-1048128624.55,2.0,7085605669360.0,1.2866453778e-13,0.055556384174,0.00068689936351,0.111290322581,919,0.111096848726
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1056318641.77,3120485.44797,-1056318641.77,-1054112125.35,-1058525158.19,-1058304506.55,-1054332776.99,2.0,9737429431020.0,1.2866453778e-13,0.111112146884,0.000686895521619,0.0556451612903,709,0.111096848726
720.0,-460.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1068443512.72,731259.410976,-1068443512.72,-1067926434.24,-1068960591.21,-1068908883.36,-1067978142.09,2.0,534740326141.0,1.2866453778e-13,0.055556384174,0.000343449681755,0.111290322581,940,0.055548424363
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1080016089.25,11412101.643,-1080016089.25,-1071946514.79,-1088085663.71,-1087278706.26,-1072753472.24,2.0,130236063911000.0,1.2866453778e-13,0.111112146884,0.000686895521619,0.111290322581,730,0.055548424363
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1083491240.43,3127007.21111,-1083491240.43,-1081280112.43,-1085702368.44,-1085481255.64,-1081501225.23,2.0,9778174098350.0,1.2866453778e-13,0.111112146884,0.000343447760809,0.0556451612903,310,0.055548424363
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,446979.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1083657121.11,4395243.97608,-1083657121.11,-1080549214.29,-1086765027.93,-1086454237.24,-1080860004.97,2.0,19318169609300.0,1.2866453778e-13,0.111112768348,0.00068689936351,0.111290322581,520,0.055548424363
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1090886437.45,1001504.03661,-1090886437.45,-1090178267.16,-1091594607.75,-1091523790.72,-1090249084.19,2.0,1003010335340.0,1.2866453778e-13,0.111112146884,0.000686895521619,0.0556451612903,809,0.111096848726
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1118116046.92,4173942.50706,-1118116046.92,-1115164623.87,-1121067469.97,-1120772327.66,-1115459766.17,2.0,17421796052200.0,1.2866453778e-13,0.111112146884,0.000686895521619,0.111290322581,830,0.055548424363
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1119196228.53,3328257.96124,-1119196228.53,-1116842794.76,-1121549662.3,-1121314318.93,-1117078138.13,2.0,11077301056500.0,1.2866453778e-13,0.111112768348,0.000343449681755,0.0556451612903,410,0.055548424363
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1122997459.9,4625586.68477,-1122997459.9,-1119726676.19,-1126268243.61,-1125941165.24,-1120053754.56,2.0,21396052178300.0,1.2866453778e-13,0.111112768348,0.00068689936351,0.111290322581,620,0.055548424363
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1131200317.21,2716987.5787,-1131200317.21,-1129279116.87,-1133121517.55,-1132929397.51,-1129471236.9,2.0,7382021502810.0,1.2866453778e-13,0.055556384174,0.000343449681755,0.0556451612903,909,0.111096848726
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,446979.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1157084646.05,254401.587857,-1157084646.05,-1156904756.96,-1157264535.14,-1157246546.23,-1156922745.87,2.0,64720167904.3,1.2866453778e-13,0.111112768348,0.000343449681755,0.0556451612903,510,0.055548424363
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1158480632.89,3514927.30988,-1158480632.89,-1155995203.95,-1160966061.82,-1160717518.93,-1156243746.85,2.0,12354713993700.0,1.2866453778e-13,0.055556384174,0.000343449681755,0.111290322581,930,0.055548424363
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1160894741.73,9049852.59604,-1160894741.73,-1154495529.59,-1167293953.87,-1166654032.66,-1155135450.81,2.0,81899832010100.0,1.2866453778e-13,0.111112146884,0.000686895521619,0.111290322581,720,0.055548424363
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1192663991.83,5260192.83207,-1192663991.83,-1188944473.81,-1196383509.86,-1196011558.05,-1189316425.61,2.0,27669628630500.0,1.2866453778e-13,0.111112146884,0.000686895521619,0.111290322581,820,0.055548424363
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1193790393.61,3819850.73444,-1193790393.61,-1191089351.25,-1196491435.97,-1196221331.73,-1191359455.49,2.0,14591259633400.0,1.2866453778e-13,0.111112768348,0.000343449681755,0.0556451612903,610,0.055548424363
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1233423191.64,2656230.06279,-1233423191.64,-1231544953.35,-1235301429.93,-1235113606.1,-1231732777.18,2.0,7055558146470.0,1.2866453778e-13,0.055556384174,0.000343449681755,0.111290322581,920,0.055548424363
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1243205608.91,4906921.67356,-1243205608.91,-1239735891.32,-1246675326.5,-1246328354.74,-1240082863.08,2.0,24077880310400.0,1.2866453778e-13,0.111112146884,0.000343447760809,0.0556451612903,710,0.055548424363
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1275308901.64,2020482.77975,-1275308901.64,-1273880204.57,-1276737598.72,-1276594729.01,-1274023074.27,2.0,4082350663270.0,1.2866453778e-13,0.111112146884,0.000343447760809,0.0556451612903,810,0.055548424363
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1315796971.53,962285.972688,-1315796971.53,-1315116532.59,-1316477410.46,-1316409366.57,-1315184576.48,2.0,925994293231.0,1.2866453778e-13,0.055556384174,0.000171724840877,0.0556451612903,910,0.055548424363
720.0,-667.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-16988299452.2,162559.9281,-16988299452.2,-16988184505.0,-16988414399.4,-16988402904.7,-16988195999.7,2.0,26425730223.8,1.2866453778e-13,0.0555501695353,0.000171705631423,0.0556451612903,1,0.055548424363
720.0,-598.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-199656781779.0,1180239.04193,-199656781779.0,-199655947224.0,-199657616334.0,-199657532878.0,-199656030679.0,2.0,1392964196090.0,1.2866453778e-13,0.0555501695353,0.000687020914636,0.111290322581,12,0.111128939092
720.0,-529.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-320857263064.0,2182047.72798,-320857263064.0,-320855720123.0,-320858806005.0,-320858651711.0,-320855874418.0,2.0,4761332287200.0,1.2866453778e-13,0.0555501695353,0.000687020914636,0.111290322581,23,0.111128939092
720.0,-460.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-503519015730.0,412400.574894,-503519015730.0,-503518724118.0,-503519307341.0,-503519278180.0,-503518753279.0,2.0,170074234173.0,1.2866453778e-13,0.0555501695353,0.000686822525691,0.111290322581,34,0.111096848726
720.0,-391.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-686181781265.0,5434167.51223,-686181781265.0,-686177938728.0,-686185623801.0,-686185239548.0,-686178322982.0,2.0,29530176550900.0,1.2866453778e-13,0.0555501695353,0.000681845550867,0.110483870968,45,0.111096848726
720.0,-323.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-86176608266400.0,3594523.44946,-86176608266400.0,-86176605724700.0,-86176610808100.0,-86176610553900.0,-86176605978800.0,2.0,12920598828700.0,1.2866453778e-13,0.055556384174,0.00068192183189,0.110483870968,955,0.111096848726
720.0,-254.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-86359268736800.0,1947914.83509,-86359268736800.0,-86359267359400.0,-86359270114200.0,-86359269976400.0,-86359267497100.0,2.0,3794372204740.0,1.2866453778e-13,0.055556384174,0.00068689936351,0.111290322581,966,0.111096848726
720.0,-185.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-86541918271400.0,1954630.62593,-86541918271400.0,-86541916889300.0,-86541919653500.0,-86541919515300.0,-86541917027500.0,2.0,3820580883840.0,1.2866453778e-13,0.055556384174,0.000687097774649,0.111290322581,977,0.111128939092
720.0,-116.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-86663097134800.0,1652365.71206,-86663097134800.0,-86663095966400.0,-86663098303200.0,-86663098186400.0,-86663096083200.0,2.0,2730312446400.0,1.2866453778e-13,0.055556384174,0.000687097774649,0.111290322581,988,0.111128939092
720.0,-47.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-86845736320900.0,4696520.15559,-86845736320900.0,-86845733000000.0,-86845739641900.0,-86845739309800.0,-86845733332100.0,2.0,22057301571900.0,1.2866453778e-13,0.055556384174,0.000343449681755,0.0556451612903,999,0.111096848726
720.0,-598.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-87052098973100.0,1415452.67862,-87052098973100.0,-87052097972300.0,-87052099974000.0,-87052099873900.0,-87052098072400.0,2.0,2003506285410.0,1.2866453778e-13,0.055556384174,0.000343449681755,0.111290322581,911,0.055548424363
720.0,-529.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-87234767372300.0,318426.712189,-87234767372300.0,-87234767147200.0,-87234767597500.0,-87234767575000.0,-87234767169700.0,2.0,101395571036.0,1.2866453778e-13,0.055556384174,0.000687097774649,0.111290322581,922,0.111128939092
720.0,-460.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-87355964411000.0,2037259.15796,-87355964411000.0,-87355962970500.0,-87355965851600.0,-87355965707500.0,-87355963114500.0,2.0,4150424876680.0,1.2866453778e-13,0.055556384174,0.000687097774649,0.111290322581,933,0.111128939092
720.0,-391.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-87538630381500.0,2209586.41698,-87538630381500.0,-87538628819000.0,-87538631943900.0,-87538631787600.0,-87538628975300.0,2.0,4882272134090.0,1.2866453778e-13,0.055556384174,0.00068192183189,0.110483870968,944,0.111096848726
720.0,-323.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-88348650294600.0,5423194.53701,-88348650294600.0,-88348646459800.0,-88348654129300.0,-88348653745900.0,-88348646843300.0,2.0,29411038986200.0,1.2866453778e-13,0.111112146884,0.00136383603568,0.110483870968,855,0.111096848726
720.0,-254.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-88531304341000.0,544088.1189,-88531304341000.0,-88531303956300.0,-88531304725700.0,-88531304687200.0,-88531303994700.0,2.0,296031881129.0,1.2866453778e-13,0.111112146884,0.00137379104324,0.111290322581,866,0.111096848726
720.0,-185.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-88713958233900.0,3409628.06346,-88713958233900.0,-88713955823000.0,-88713960644900.0,-88713960403800.0,-88713956064100.0,2.0,11625563531200.0,1.2866453778e-13,0.111112146884,0.0013741878633,0.111290322581,877,0.111128939092
720.0,-116.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-88835140261600.0,3914562.63028,-88835140261600.0,-88835137493600.0,-88835143029600.0,-88835142752800.0,-88835137770400.0,2.0,15323800586400.0,1.2866453778e-13,0.111112146884,0.0013741878633,0.111290322581,888,0.111128939092
