smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight,prefix,ProbabilityWeight-meoh_capacity,PointProbability,ProbabilityWeight-htse_capacity
720.0,-460.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1811838673.25,252727.151361,-1811838673.25,-1811659968.17,-1812017378.34,-1811999507.83,-1811677838.68,2.0,63871013035.2,0.111112906473,0.000686900217401,440,0.055548424363,2.5733227401400003e-13,0.111290322581
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1821823873.08,1008860.65975,-1821823873.08,-1821110500.87,-1822537245.3,-1822465908.07,-1821181838.09,2.0,1017799830790.0,0.0555446452764,0.000343377111866,30,0.055548424363,2.5733227401400003e-13,0.111290322581
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1827206844.21,29246.2597416,-1827206844.21,-1827186163.98,-1827227524.44,-1827225456.42,-1827188232.0,2.0,855343708.873,0.111114149417,0.000686907901279,609,0.111096848726,2.5733227401400003e-13,0.0556451612903
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1830125814.58,747670.235096,-1830125814.58,-1829597131.89,-1830654497.27,-1830601629.0,-1829650000.16,2.0,559010780449.0,0.111101719985,0.000686831062505,130,0.055548424363,2.5733227401400003e-13,0.111290322581
720.0,-391.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1831182312.66,177207.021993,-1831182312.66,-1831057008.38,-1831307616.95,-1831295086.52,-1831069538.81,2.0,31402328643.7,0.0555570747083,0.000340965153896,950,0.055548424363,2.5733227401400003e-13,0.110483870968
720.0,-460.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,223489.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1831796957.14,153886.112727,-1831796957.14,-1831688143.22,-1831905771.05,-1831894889.66,-1831699024.61,2.0,23680935690.3,0.111112906473,0.000686900217401,540,0.055548424363,2.5733227401400003e-13,0.111290322581
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1847845397.17,479363.051857,-1847845397.17,-1847506436.31,-1848184358.04,-1848150461.95,-1847540332.39,2.0,229788935486.0,0.111114149417,0.000686907901279,709,0.111096848726,2.5733227401400003e-13,0.0556451612903
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1850490016.9,991300.312679,-1850490016.9,-1849789061.73,-1851190972.08,-1851120876.56,-1849859157.25,2.0,982676309917.0,0.111114149417,0.000686907901279,230,0.055548424363,2.5733227401400003e-13,0.111290322581
720.0,-460.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1851319610.25,507793.813914,-1851319610.25,-1850960545.8,-1851678674.7,-1851642768.25,-1850996452.24,2.0,257854557450.0,0.111114149417,0.000686907901279,640,0.055548424363,2.5733227401400003e-13,0.111290322581
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1867345034.95,636386.764059,-1867345034.95,-1866895041.55,-1867795028.35,-1867750029.01,-1866940040.89,2.0,404988113469.0,0.111114149417,0.000686907901279,809,0.111096848726,2.5733227401400003e-13,0.0556451612903
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,134094.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1871517514.22,482898.217809,-1871517514.22,-1871176053.61,-1871858974.82,-1871824828.76,-1871210199.67,2.0,233190688763.0,0.111114149417,0.000686907901279,330,0.055548424363,2.5733227401400003e-13,0.111290322581
720.0,-460.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1872022898.32,789953.928828,-1872022898.32,-1871464316.54,-1872581480.1,-1872525621.92,-1871520174.72,2.0,624027209670.0,0.111114149417,0.000686907901279,740,0.055548424363,2.5733227401400003e-13,0.111290322581
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1887531523.04,380412.160775,-1887531523.04,-1887262531.02,-1887800515.05,-1887773615.85,-1887289430.22,2.0,144713412065.0,0.0555570747083,0.000343453950639,909,0.111096848726,2.5733227401400003e-13,0.0556451612903
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1891456322.65,975667.530993,-1891456322.65,-1890766421.52,-1892146223.77,-1892077233.66,-1890835411.63,2.0,951927131033.0,0.111112906473,0.000686900217401,430,0.055548424363,2.5733227401400003e-13,0.111290322581
720.0,-460.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1892150317.9,1010709.54665,-1892150317.9,-1891435638.32,-1892864997.47,-1892793529.51,-1891507106.28,2.0,1021533787690.0,0.111114149417,0.000686907901279,840,0.055548424363,2.5733227401400003e-13,0.111290322581
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1901670531.16,345445.884415,-1901670531.16,-1901426264.03,-1901914798.28,-1901890371.57,-1901450690.74,2.0,119332859059.0,0.0555446452764,0.000343377111866,20,0.055548424363,2.5733227401400003e-13,0.111290322581
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1910434361.06,1553319.77029,-1910434361.06,-1909335998.12,-1911532724.0,-1911422887.71,-1909445834.41,2.0,2412802308780.0,0.111101719985,0.000686831062505,120,0.055548424363,2.5733227401400003e-13,0.111290322581
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,223489.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1910762484.77,38360.7403771,-1910762484.77,-1910735359.63,-1910789609.91,-1910786897.39,-1910738072.14,2.0,1471546402.28,0.111112906473,0.000686900217401,530,0.055548424363,2.5733227401400003e-13,0.111290322581
720.0,-460.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1911911344.19,1116085.36591,-1911911344.19,-1911122152.66,-1912700535.72,-1912621616.57,-1911201071.81,2.0,1245646544010.0,0.0555570747083,0.000343453950639,940,0.055548424363,2.5733227401400003e-13,0.111290322581
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1930819088.12,1105399.3146,-1930819088.12,-1930037452.77,-1931600723.47,-1931522559.94,-1930115616.3,2.0,1221907644720.0,0.111114149417,0.000686907901279,220,0.055548424363,2.5733227401400003e-13,0.111290322581
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1932668943.37,337155.9117,-1932668943.37,-1932430538.14,-1932907348.6,-1932883508.08,-1932454378.66,2.0,113674108794.0,0.111114149417,0.000686907901279,630,0.055548424363,2.5733227401400003e-13,0.111290322581
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,134094.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1950115042.6,1588938.01345,-1950115042.6,-1948991493.76,-1951238591.45,-1951126236.56,-1949103848.64,2.0,2524724010580.0,0.111114149417,0.000686907901279,320,0.055548424363,2.5733227401400003e-13,0.111290322581
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1951966929.55,304129.174863,-1951966929.55,-1951751877.75,-1952181981.35,-1952160476.17,-1951773382.93,2.0,92494555002.6,0.111114149417,0.000686907901279,730,0.055548424363,2.5733227401400003e-13,0.111290322581
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1970410272.38,1726140.56047,-1970410272.38,-1969189706.68,-1971630838.08,-1971508781.51,-1969311763.25,2.0,2979561234510.0,0.111112906473,0.000686900217401,420,0.055548424363,2.5733227401400003e-13,0.111290322581
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1972786793.93,575715.11102,-1972786793.93,-1972379701.87,-1973193885.99,-1973153176.78,-1972420411.07,2.0,331447889056.0,0.111114149417,0.000686907901279,830,0.055548424363,2.5733227401400003e-13,0.111290322581
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1980686888.59,150700.314959,-1980686888.59,-1980580327.38,-1980793449.81,-1980782793.69,-1980590983.5,2.0,22710584928.9,0.0555446452764,0.000171688555933,10,0.055548424363,2.5733227401400003e-13,0.0556451612903
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1989379236.28,69080.8899775,-1989379236.28,-1989330388.71,-1989428083.84,-1989423199.09,-1989335273.47,2.0,4772169360.08,0.111101719985,0.000343415531252,110,0.055548424363,2.5733227401400003e-13,0.0556451612903
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,223489.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1991193037.58,81366.430435,-1991193037.58,-1991135502.83,-1991250572.34,-1991244818.86,-1991141256.3,2.0,6620496001.73,0.111112906473,0.000686900217401,520,0.055548424363,2.5733227401400003e-13,0.111290322581
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1991708289.99,481830.874416,-1991708289.99,-1991367584.11,-1992048995.87,-1992014925.28,-1991401654.7,2.0,232160991540.0,0.0555570747083,0.000343453950639,930,0.055548424363,2.5733227401400003e-13,0.111290322581
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2009500148.46,737560.202784,-2009500148.46,-2008978614.64,-2010021682.28,-2009969528.9,-2009030768.02,2.0,543995052731.0,0.111114149417,0.000343453950639,210,0.055548424363,2.5733227401400003e-13,0.0556451612903
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2011321250.95,336428.387469,-2011321250.95,-2011083360.16,-2011559141.75,-2011535352.67,-2011107149.24,2.0,113184059895.0,0.111114149417,0.000686907901279,620,0.055548424363,2.5733227401400003e-13,0.111290322581
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,134094.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2030767683.79,1642851.15267,-2030767683.79,-2029606012.6,-2031929354.99,-2031813187.87,-2029722179.72,2.0,2698959909840.0,0.111114149417,0.000343453950639,310,0.055548424363,2.5733227401400003e-13,0.0556451612903
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2031431236.01,198668.833847,-2031431236.01,-2031290755.93,-2031571716.09,-2031557668.08,-2031304803.94,2.0,39469305542.1,0.111114149417,0.000686907901279,720,0.055548424363,2.5733227401400003e-13,0.111290322581
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2049845007.43,226994.863342,-2049845007.43,-2049684497.82,-2050005517.04,-2049989466.08,-2049700548.78,2.0,51526667983.7,0.111112906473,0.000343450108701,410,0.055548424363,2.5733227401400003e-13,0.0556451612903
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2051671055.49,413435.625268,-2051671055.49,-2051378712.36,-2051963398.63,-2051934164.31,-2051407946.67,2.0,170929016241.0,0.111114149417,0.000686907901279,820,0.055548424363,2.5733227401400003e-13,0.111290322581
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,223489.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2070124278.84,65374.2509706,-2070124278.84,-2070078052.26,-2070170505.42,-2070165882.76,-2070082674.92,2.0,4273792689.96,0.111112906473,0.000343450108701,510,0.055548424363,2.5733227401400003e-13,0.0556451612903
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2071943612.47,1221177.12516,-2071943612.47,-2071080109.84,-2072807115.09,-2072720764.83,-2071166460.1,2.0,1491273571010.0,0.0555570747083,0.000343453950639,920,0.055548424363,2.5733227401400003e-13,0.111290322581
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2089472120.15,1020575.13832,-2089472120.15,-2088750464.55,-2090193775.75,-2090121610.19,-2088822630.11,2.0,1041573612960.0,0.111114149417,0.000343453950639,610,0.055548424363,2.5733227401400003e-13,0.0556451612903
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2110822576.85,705741.809617,-2110822576.85,-2110323542.03,-2111321611.67,-2111271708.18,-2110373445.51,2.0,498071501841.0,0.111114149417,0.000343453950639,710,0.055548424363,2.5733227401400003e-13,0.0556451612903
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2130837754.45,1774085.71777,-2130837754.45,-2129583286.41,-2132092222.49,-2131966775.69,-2129708733.22,2.0,3147380133980.0,0.111114149417,0.000343453950639,810,0.055548424363,2.5733227401400003e-13,0.0556451612903
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2150884095.62,966341.824227,-2150884095.62,-2150200788.76,-2151567402.47,-2151499071.79,-2150269119.44,2.0,933816521251.0,0.0555570747083,0.00017172697532,910,0.055548424363,2.5733227401400003e-13,0.0556451612903
720.0,-667.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-17279254305.7,14361.1331086,-17279254305.7,-17279244150.9,-17279264460.6,-17279263445.1,-17279245166.3,2.0,206242144.164,0.0555446452764,0.000171688555933,1,0.055548424363,2.5733227401400003e-13,0.0556451612903
720.0,-598.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-202279854851.0,48926.6881542,-202279854851.0,-202279820255.0,-202279889448.0,-202279885988.0,-202279823715.0,2.0,2393820813.74,0.0555446452764,0.000686952592947,12,0.111128939092,2.5733227401400003e-13,0.111290322581
720.0,-529.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-325059987268.0,179174.644367,-325059987268.0,-325059860572.0,-325060113963.0,-325060101294.0,-325059873242.0,2.0,32103553184.0,0.0555446452764,0.000686952592947,23,0.111128939092,2.5733227401400003e-13,0.111290322581
720.0,-460.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-510056584848.0,147855.034225,-510056584848.0,-510056480299.0,-510056689397.0,-510056678942.0,-510056490754.0,2.0,21861111145.5,0.0555446452764,0.000686754223731,34,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-391.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-695050240542.0,172779.118986,-695050240542.0,-695050118369.0,-695050362715.0,-695050350498.0,-695050130586.0,2.0,29852623957.4,0.0555446452764,0.000681777743849,45,0.111096848726,2.5733227401400003e-13,0.110483870968
720.0,-323.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-97123479552100.0,185757.282874,-97123479552100.0,-97123479420800.0,-97123479683500.0,-97123479670300.0,-97123479433900.0,2.0,34505768140.7,0.0555570747083,0.000681930307791,955,0.111096848726,2.5733227401400003e-13,0.110483870968
720.0,-254.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-97308468954400.0,218163.191161,-97308468954400.0,-97308468800100.0,-97308469108600.0,-97308469093200.0,-97308468815500.0,2.0,47595177977.4,0.0555570747083,0.000686907901279,966,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-185.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-97493454191300.0,134435.671569,-97493454191300.0,-97493454096200.0,-97493454286300.0,-97493454276800.0,-97493454105700.0,2.0,18072949790.3,0.0555570747083,0.000687106314884,977,0.111128939092,2.5733227401400003e-13,0.111290322581
720.0,-116.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-97616213542200.0,219918.77157,-97616213542200.0,-97616213386700.0,-97616213697700.0,-97616213682200.0,-97616213402300.0,2.0,48364266088.9,0.0555570747083,0.000687106314884,988,0.111128939092,2.5733227401400003e-13,0.111290322581
720.0,-47.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-97801179975200.0,690551.577381,-97801179975200.0,-97801179486900.0,-97801180463500.0,-97801180414700.0,-97801179535700.0,2.0,476861481023.0,0.0555570747083,0.000343453950639,999,0.111096848726,2.5733227401400003e-13,0.0556451612903
720.0,-598.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-98009265188500.0,185474.020317,-98009265188500.0,-98009265057400.0,-98009265319700.0,-98009265306600.0,-98009265070500.0,2.0,34400612212.5,0.0555570747083,0.000343453950639,911,0.055548424363,2.5733227401400003e-13,0.111290322581
720.0,-529.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-98194265131400.0,197184.426769,-98194265131400.0,-98194264992000.0,-98194265270900.0,-98194265256900.0,-98194265006000.0,2.0,38881698160.1,0.0555570747083,0.000687106314884,922,0.111128939092,2.5733227401400003e-13,0.111290322581
720.0,-323.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-98222766499500.0,411018.776506,-98222766499500.0,-98222766208900.0,-98222766790200.0,-98222766761100.0,-98222766238000.0,2.0,168936434641.0,0.111114149417,0.00136386061558,855,0.111096848726,2.5733227401400003e-13,0.110483870968
720.0,-460.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-98317045528500.0,43810.8225119,-98317045528500.0,-98317045497500.0,-98317045559500.0,-98317045556400.0,-98317045500600.0,2.0,1919388169.17,0.0555570747083,0.000687106314884,933,0.111128939092,2.5733227401400003e-13,0.111290322581
720.0,-254.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-98407756126700.0,292127.101851,-98407756126700.0,-98407755920200.0,-98407756333300.0,-98407756312600.0,-98407755940800.0,2.0,85338243636.1,0.111114149417,0.00137381580256,866,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-391.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-98502040752600.0,324708.582542,-98502040752600.0,-98502040523000.0,-98502040982200.0,-98502040959200.0,-98502040546000.0,2.0,105435663577.0,0.0555570747083,0.000681930307791,944,0.111096848726,2.5733227401400003e-13,0.110483870968
720.0,-185.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-98592741062700.0,639976.339381,-98592741062700.0,-98592740610200.0,-98592741515300.0,-98592741470000.0,-98592740655400.0,2.0,409569714967.0,0.111114149417,0.00137421262977,877,0.111128939092,2.5733227401400003e-13,0.111290322581
720.0,-116.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-98715500645800.0,369479.799694,-98715500645800.0,-98715500384500.0,-98715500907100.0,-98715500880900.0,-98715500410700.0,2.0,136515322382.0,0.111114149417,0.00137421262977,888,0.111128939092,2.5733227401400003e-13,0.111290322581
720.0,-47.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-98900468500400.0,890923.685713,-98900468500400.0,-98900467870400.0,-98900469130400.0,-98900469067400.0,-98900467933400.0,2.0,793745013765.0,0.111114149417,0.000686907901279,899,0.111096848726,2.5733227401400003e-13,0.0556451612903
720.0,-598.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-99108552685300.0,31483.3217624,-99108552685300.0,-99108552663100.0,-99108552707600.0,-99108552705400.0,-99108552665300.0,2.0,991199549.198,0.111114149417,0.000686907901279,811,0.055548424363,2.5733227401400003e-13,0.111290322581
720.0,-529.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-99293552775300.0,133039.323502,-99293552775300.0,-99293552681200.0,-99293552869400.0,-99293552860000.0,-99293552690600.0,2.0,17699461597.8,0.111114149417,0.00137421262977,822,0.111128939092,2.5733227401400003e-13,0.111290322581
720.0,-323.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-99322053890400.0,119657.360813,-99322053890400.0,-99322053805800.0,-99322053975000.0,-99322053966600.0,-99322053814300.0,2.0,14317883996.8,0.111114149417,0.00136386061558,755,0.111096848726,2.5733227401400003e-13,0.110483870968
720.0,-460.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-99416332982200.0,102461.032128,-99416332982200.0,-99416332909700.0,-99416333054600.0,-99416333047400.0,-99416332917000.0,2.0,10498263104.7,0.111114149417,0.00137421262977,833,0.111128939092,2.5733227401400003e-13,0.111290322581
720.0,-254.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-99507043066400.0,768974.801744,-99507043066400.0,-99507042522600.0,-99507043610100.0,-99507043555800.0,-99507042577000.0,2.0,591322245718.0,0.111114149417,0.00137381580256,766,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-391.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-99601328651700.0,129988.31242,-99601328651700.0,-99601328559800.0,-99601328743600.0,-99601328734400.0,-99601328569000.0,2.0,16896961365.9,0.111114149417,0.00136386061558,844,0.111096848726,2.5733227401400003e-13,0.110483870968
720.0,-185.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-99692027509800.0,189118.006725,-99692027509800.0,-99692027376100.0,-99692027643500.0,-99692027630200.0,-99692027389500.0,2.0,35765620467.8,0.111114149417,0.00137421262977,777,0.111128939092,2.5733227401400003e-13,0.111290322581
720.0,-116.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-99814788563000.0,505039.483783,-99814788563000.0,-99814788205900.0,-99814788920100.0,-99814788884400.0,-99814788241600.0,2.0,255064880180.0,0.111114149417,0.00137421262977,788,0.111128939092,2.5733227401400003e-13,0.111290322581
720.0,-47.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-99999755271700.0,861180.752613,-99999755271700.0,-99999754662700.0,-99999755880600.0,-99999755819700.0,-99999754723600.0,2.0,741632288671.0,0.111114149417,0.000686907901279,799,0.111096848726,2.5733227401400003e-13,0.0556451612903
720.0,-598.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-100207839851000.0,123043.52946,-100207839851000.0,-100207839764000.0,-100207839938000.0,-100207839929000.0,-100207839773000.0,2.0,15139710142.0,0.111114149417,0.000686907901279,711,0.055548424363,2.5733227401400003e-13,0.111290322581
720.0,-529.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-100392840050000.0,255686.663242,-100392840050000.0,-100392839869000.0,-100392840230000.0,-100392840212000.0,-100392839887000.0,2.0,65375669759.9,0.111114149417,0.00137421262977,722,0.111128939092,2.5733227401400003e-13,0.111290322581
720.0,-323.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-100421340744000.0,325749.24485,-100421340744000.0,-100421340513000.0,-100421340974000.0,-100421340951000.0,-100421340536000.0,2.0,106112570520.0,0.111114149417,0.00136386061558,655,0.111096848726,2.5733227401400003e-13,0.110483870968
720.0,-460.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-100515619549000.0,2517.99619929,-100515619549000.0,-100515619548000.0,-100515619551000.0,-100515619551000.0,-100515619548000.0,2.0,6340304.85962,0.111114149417,0.00137421262977,733,0.111128939092,2.5733227401400003e-13,0.111290322581
720.0,-254.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-100606330480000.0,134665.116671,-100606330480000.0,-100606330385000.0,-100606330575000.0,-100606330566000.0,-100606330394000.0,2.0,18134693648.1,0.111114149417,0.00137381580256,666,0.111096848726,2.5733227401400003e-13,0.111290322581
