smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,co2_location_label,fuel_region_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,PointProbability,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight,ProbabilityWeight-htse_capacity,ProbabilityWeight-ft_capacity
720.0,-498.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-454026838.74,171237.662366,-454026838.74,-453905755.428,-454147922.052,-454135813.721,-453917863.759,2.0,29322337012.6,614,1.21719856843e-13,0.11110627741,0.00136385152434,0.110483870968,0.111103979461
720.0,-430.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-455826062.553,1637440.1159,-455826062.553,-454668217.543,-456983907.562,-456868123.061,-454784002.044,2.0,2681210133140.0,575,1.21719856843e-13,0.111112744118,0.00136393090446,0.110483870968,0.111103979461
720.0,-567.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-459675117.463,181785.440168,-459675117.463,-459546575.746,-459803659.181,-459790805.009,-459559429.918,2.0,33045946257.1,543,1.21719856843e-13,0.111112156236,0.00137387933544,0.111290322581,0.111103979461
720.0,-636.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-461405842.097,1081772.61027,-461405842.097,-460640913.349,-462170770.846,-462094277.971,-460717406.224,2.0,1170231980320.0,472,1.21719856843e-13,0.111112744118,0.00137428345215,0.111290322581,0.111136071887
720.0,-430.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-474621177.041,6485254.5642,-474621177.041,-470035409.561,-479206944.521,-478748367.773,-470493986.309,2.0,42058526762500.0,635,1.21719856843e-13,0.111112744118,0.00136393090446,0.110483870968,0.111103979461
720.0,-223.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-474831402.032,2496727.98751,-474831402.032,-473065948.741,-476596855.323,-476420309.994,-473242494.07,2.0,6233650643600.0,738,1.21719856843e-13,0.111112744118,0.00137388660449,0.111290322581,0.111103979461
720.0,-705.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-475838321.928,2874165.14985,-475838321.928,-473805980.261,-477870663.596,-477667429.429,-474009214.427,2.0,8260825308600.0,511,1.21719856843e-13,0.11110627741,0.000686903322476,0.0556451612903,0.111103979461
720.0,-567.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-477300282.133,4483871.61022,-477300282.133,-474129706.112,-480470858.155,-480153800.553,-474446763.714,2.0,20105104616900.0,493,1.21719856843e-13,0.0555560781178,0.000687138090502,0.111290322581,0.111136071887
720.0,-705.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-479003737.603,565469.488773,-479003737.603,-478603890.293,-479403584.913,-479363600.182,-478643875.024,2.0,319755742734.0,461,1.21719856843e-13,0.111112156236,0.000687138090502,0.0556451612903,0.111136071887
720.0,-498.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-479752719.545,3244087.36359,-479752719.545,-477458803.372,-482046635.719,-481817244.101,-477688194.989,2.0,10524102822600.0,564,1.21719856843e-13,0.111112156236,0.00136392368808,0.110483870968,0.111103979461
720.0,-292.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-481952973.738,358627.190729,-481952973.738,-481699386.019,-482206561.456,-482181202.684,-481724744.791,2.0,128613461930.0,727,1.21719856843e-13,0.111112744118,0.00137388660449,0.111290322581,0.111103979461
720.0,-292.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-482210320.822,6207113.39133,-482210320.822,-477821228.851,-486599412.793,-486160503.595,-478260138.048,2.0,38528256652800.0,667,1.21719856843e-13,0.111112156236,0.00137387933544,0.111290322581,0.111103979461
720.0,-361.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-483958163.961,7500185.2015,-483958163.961,-478654732.145,-489261595.777,-488731252.595,-479185075.326,2.0,56252778056800.0,596,1.21719856843e-13,0.0555560781178,0.000686939667721,0.111290322581,0.111103979461
720.0,-636.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-487484489.379,1228483.25241,-487484489.379,-486615820.54,-488353158.217,-488266291.333,-486702687.424,2.0,1509171101440.0,532,1.21719856843e-13,0.111112744118,0.00137388660449,0.111290322581,0.111103979461
720.0,-361.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-489439934.257,1862394.75646,-489439934.257,-488123022.295,-490756846.218,-490625155.022,-488254713.491,2.0,3468514228890.0,656,1.21719856843e-13,0.111112156236,0.00137387933544,0.111290322581,0.111103979461
720.0,-498.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-489504211.181,1914314.05803,-489504211.181,-488150586.729,-490857835.633,-490722473.188,-488285949.174,2.0,3664598312750.0,604,1.21719856843e-13,0.0555501992922,0.000681889680294,0.110483870968,0.111103979461
720.0,-430.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-497898805.967,7030789.93558,-497898805.967,-492927286.727,-502870325.208,-502373173.284,-493424438.651,2.0,49432007118300.0,585,1.21719856843e-13,0.111112744118,0.00136393090446,0.110483870968,0.111103979461
720.0,-498.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-499059464.074,5738161.13069,-499059464.074,-495001971.427,-503116956.721,-502711207.456,-495407720.691,2.0,32926493161700.0,624,1.21719856843e-13,0.111112744118,0.00136393090446,0.110483870968,0.111103979461
720.0,-567.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-499071451.625,3255667.38231,-499071451.625,-496769347.142,-501373556.108,-501143345.66,-496999557.59,2.0,10599370104200.0,553,1.21719856843e-13,0.111112156236,0.00137387933544,0.111290322581,0.111103979461
720.0,-636.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-499654200.901,987994.91961,-499654200.901,-498955582.994,-500352818.809,-500282957.018,-499025444.785,2.0,976133961174.0,482,1.21719856843e-13,0.111112744118,0.00137428345215,0.111290322581,0.111136071887
720.0,-361.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-505827433.271,5736258.58675,-505827433.271,-501771285.925,-509883580.616,-509477965.882,-502176900.66,2.0,32904662574100.0,716,1.21719856843e-13,0.11110627741,0.00137380664495,0.111290322581,0.111103979461
720.0,-223.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-506829521.73,2401865.3841,-506829521.73,-505131146.429,-508527897.031,-508358059.501,-505300983.959,2.0,5768957323320.0,748,1.21719856843e-13,0.111112156236,0.00137387933544,0.111290322581,0.111103979461
720.0,-705.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-511992088.577,4345579.90244,-511992088.577,-508919299.559,-515064877.594,-514757598.692,-509226578.461,2.0,18884064688500.0,521,1.21719856843e-13,0.111112744118,0.000686943302245,0.0556451612903,0.111103979461
720.0,-361.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-513669659.01,4860356.11328,-513669659.01,-510232868.244,-517106449.777,-516762770.7,-510576547.32,2.0,23623061547900.0,706,1.21719856843e-13,0.0555501992922,0.000686866977231,0.111290322581,0.111103979461
720.0,-430.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-514794523.805,1335685.01653,-514794523.805,-513850051.872,-515738995.737,-515644548.544,-513944499.065,2.0,1784054463390.0,645,1.21719856843e-13,0.111112156236,0.00136392368808,0.110483870968,0.111103979461
720.0,-498.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-515843582.95,1889936.73148,-515843582.95,-514507195.871,-517179970.029,-517046331.321,-514640834.579,2.0,3571860848990.0,574,1.21719856843e-13,0.111112744118,0.00136393090446,0.110483870968,0.111103979461
720.0,-292.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-517599243.958,3905187.28694,-517599243.958,-514837859.546,-520360628.371,-520084489.93,-515113997.987,2.0,15250487746100.0,677,1.21719856843e-13,0.111112744118,0.00137388660449,0.111290322581,0.111103979461
720.0,-292.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-518317488.114,33997.0185484,-518317488.114,-518293448.592,-518341527.637,-518339123.684,-518295852.544,2.0,1155797270.18,737,1.21719856843e-13,0.111112744118,0.00137388660449,0.111290322581,0.111103979461
720.0,-705.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-525497387.04,2461794.50157,-525497387.04,-523756635.454,-527238138.626,-527064063.468,-523930710.613,2.0,6060432167970.0,471,1.21719856843e-13,0.111112744118,0.000687141726076,0.0556451612903,0.111136071887
720.0,-361.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-526107991.761,4083111.63286,-526107991.761,-523220795.837,-528995187.684,-528706468.092,-523509515.429,2.0,16671800606400.0,666,1.21719856843e-13,0.111112156236,0.00137387933544,0.111290322581,0.111103979461
720.0,-636.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-526209559.386,2994193.45555,-526209559.386,-524092344.89,-528326773.883,-528115052.433,-524304066.34,2.0,8965194449230.0,542,1.21719856843e-13,0.111112156236,0.00137387933544,0.111290322581,0.111103979461
720.0,-567.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-526619153.228,162760.144308,-526619153.228,-526504064.426,-526734242.03,-526722733.15,-526515573.307,2.0,26490864575.2,613,1.21719856843e-13,0.11110627741,0.00137380664495,0.111290322581,0.111103979461
720.0,-705.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-534114518.872,991103.370325,-534114518.872,-533413702.958,-534815334.786,-534745253.194,-533483784.549,2.0,982285890670.0,501,1.21719856843e-13,0.0555501992922,0.000343433488615,0.0556451612903,0.111103979461
720.0,-636.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-537326495.976,731672.809516,-537326495.976,-536809125.171,-537843866.781,-537792129.701,-536860862.251,2.0,535345100185.0,492,1.21719856843e-13,0.0555560781178,0.000687138090502,0.111290322581,0.111136071887
720.0,-498.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-539613380.608,3967948.23226,-539613380.608,-536807617.506,-542419143.711,-542138567.4,-537088193.816,2.0,15744613173900.0,634,1.21719856843e-13,0.111112744118,0.00136393090446,0.110483870968,0.111103979461
720.0,-430.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-539794631.039,6199529.97898,-539794631.039,-535410901.351,-544178360.727,-543739987.758,-535849274.32,2.0,38434171960200.0,595,1.21719856843e-13,0.0555560781178,0.000681961844042,0.110483870968,0.111103979461
720.0,-567.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-540237997.243,79208.810477,-540237997.243,-540181988.156,-540294006.33,-540288405.422,-540187589.065,2.0,6274035657.18,563,1.21719856843e-13,0.111112156236,0.00137387933544,0.111290322581,0.111103979461
720.0,-361.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-540350125.475,7507587.41635,-540350125.475,-535041459.503,-545658791.448,-545127924.851,-535572326.1,2.0,56363868814100.0,726,1.21719856843e-13,0.111112744118,0.00137388660449,0.111290322581,0.111103979461
720.0,-223.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-545959832.045,3631672.55549,-545959832.045,-543391851.754,-548527812.336,-548271014.307,-543648649.783,2.0,13189045550300.0,758,1.21719856843e-13,0.111112156236,0.00137387933544,0.111290322581,0.111103979461
720.0,-430.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-548240387.243,6264444.67067,-548240387.243,-543810755.936,-552670018.55,-552227055.42,-544253719.067,2.0,39243267031900.0,655,1.21719856843e-13,0.111112156236,0.00136392368808,0.110483870968,0.111103979461
720.0,-705.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-551312187.936,3056672.21325,-551312187.936,-549150794.286,-553473581.586,-553257442.221,-549366933.651,2.0,9343245019230.0,531,1.21719856843e-13,0.111112744118,0.000686943302245,0.0556451612903,0.111103979461
720.0,-498.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-554139114.807,2966539.91677,-554139114.807,-552041454.315,-556236775.298,-556027009.249,-552251220.364,2.0,8800359077780.0,584,1.21719856843e-13,0.111112744118,0.00136393090446,0.110483870968,0.111103979461
720.0,-292.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-556426322.299,2731435.21332,-556426322.299,-554494905.937,-558357738.661,-558164597.024,-554688047.573,2.0,7460738324570.0,687,1.21719856843e-13,0.111112744118,0.00137388660449,0.111290322581,0.111103979461
720.0,-567.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-560354700.72,175644.657937,-560354700.72,-560230501.192,-560478900.249,-560466480.296,-560242921.145,2.0,30851045861.9,603,1.21719856843e-13,0.0555501992922,0.000686866977231,0.111290322581,0.111103979461
720.0,-705.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-562023015.295,2773989.78307,-562023015.295,-560061508.308,-563984522.281,-563788371.582,-560257659.007,2.0,7695019316570.0,481,1.21719856843e-13,0.111112744118,0.000687141726076,0.0556451612903,0.111136071887
720.0,-636.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-563213697.51,3412215.99489,-563213697.51,-560800896.441,-565626498.579,-565385218.472,-561042176.548,2.0,11643217995800.0,552,1.21719856843e-13,0.111112156236,0.00137387933544,0.111290322581,0.111103979461
720.0,-292.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-566076326.754,640313.369707,-566076326.754,-565623556.828,-566529096.68,-566483819.687,-565668833.821,2.0,410001211426.0,747,1.21719856843e-13,0.111112156236,0.00137387933544,0.111290322581,0.111103979461
720.0,-567.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-568462124.213,433118.092381,-568462124.213,-568155863.473,-568768384.953,-568737758.879,-568186489.547,2.0,187591281948.0,623,1.21719856843e-13,0.111112744118,0.00137388660449,0.111290322581,0.111103979461
720.0,-361.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-570851172.668,4633509.07522,-570851172.668,-567574786.98,-574127558.356,-573799919.787,-567902425.549,2.0,21469406350100.0,676,1.21719856843e-13,0.111112744118,0.00137388660449,0.111290322581,0.111103979461
720.0,-498.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-576333905.843,3851625.30136,-576333905.843,-573610395.474,-579057416.212,-578785065.175,-573882746.511,2.0,14835017462100.0,644,1.21719856843e-13,0.111112156236,0.00136392368808,0.110483870968,0.111103979461
720.0,-567.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-580708437.301,3622299.64266,-580708437.301,-578147084.66,-583269789.942,-583013654.678,-578403219.925,2.0,13121054701200.0,573,1.21719856843e-13,0.111112744118,0.00137388660449,0.111290322581,0.111103979461
720.0,-430.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-582894755.023,133856.869669,-582894755.023,-582800103.922,-582989406.123,-582979941.013,-582809569.032,2.0,17917661557.6,715,1.21719856843e-13,0.11110627741,0.00136385152434,0.110483870968,0.111103979461
720.0,-361.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-583713958.557,4608475.7658,-583713958.557,-580455274.092,-586972643.022,-586646774.576,-580781142.539,2.0,21238048884000.0,736,1.21719856843e-13,0.111112744118,0.00137388660449,0.111290322581,0.111103979461
720.0,-223.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-589708409.258,2537719.01565,-589708409.258,-587913970.933,-591502847.582,-591323403.75,-588093414.765,2.0,6440017802410.0,768,1.21719856843e-13,0.111112156236,0.00137387933544,0.111290322581,0.111103979461
720.0,-498.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-591151429.927,145559.131552,-591151429.927,-591048504.078,-591254355.776,-591244063.191,-591058796.663,2.0,21187460778.1,594,1.21719856843e-13,0.0555560781178,0.000681961844042,0.110483870968,0.111103979461
720.0,-636.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-591488022.608,2002116.1762,-591488022.608,-590072312.684,-592903732.533,-592762161.541,-590213883.676,2.0,4008469183000.0,612,1.21719856843e-13,0.11110627741,0.00137380664495,0.111290322581,0.111103979461
720.0,-292.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-591799459.283,4186099.97931,-591799459.283,-588839439.6,-594759478.965,-594463476.996,-589135441.569,2.0,17523433036800.0,697,1.21719856843e-13,0.0555560781178,0.000686939667721,0.111290322581,0.111103979461
720.0,-430.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-591948202.057,239650.878614,-591948202.057,-591778743.295,-592117660.818,-592100714.942,-591795689.171,2.0,57432543620.7,665,1.21719856843e-13,0.111112156236,0.00136392368808,0.110483870968,0.111103979461
720.0,-705.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-592289615.195,2447606.57969,-592289615.195,-590558895.985,-594020334.405,-593847262.484,-590731967.906,2.0,5990777968940.0,541,1.21719856843e-13,0.111112156236,0.000686939667721,0.0556451612903,0.111103979461
720.0,-705.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-598226280.97,192841.685115,-598226280.97,-598089921.306,-598362640.633,-598349004.666,-598103557.273,2.0,37187915517.9,491,1.21719856843e-13,0.0555560781178,0.000343569045251,0.0556451612903,0.111136071887
720.0,-430.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-600082483.297,4194029.24687,-600082483.297,-597116856.776,-603048109.818,-602751547.165,-597413419.428,2.0,17589881323600.0,705,1.21719856843e-13,0.0555501992922,0.000681889680294,0.110483870968,0.111103979461
720.0,-636.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-603688502.383,821861.901133,-603688502.383,-603107358.259,-604269646.506,-604211532.094,-603165472.672,2.0,675456984534.0,562,1.21719856843e-13,0.111112156236,0.00137387933544,0.111290322581,0.111103979461
720.0,-361.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-605603180.585,1074120.25514,-605603180.585,-604843662.869,-606362698.302,-606286746.53,-604919614.641,2.0,1153734322510.0,686,1.21719856843e-13,0.111112744118,0.00137388660449,0.111290322581,0.111103979461
720.0,-567.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-606123785.928,527446.839622,-606123785.928,-605750824.691,-606496747.165,-606459451.041,-605788120.815,2.0,278200168627.0,633,1.21719856843e-13,0.111112744118,0.00137388660449,0.111290322581,0.111103979461
720.0,-292.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-606599074.647,635171.331597,-606599074.647,-606149940.691,-607048208.603,-607003295.207,-606194854.087,2.0,403442620483.0,757,1.21719856843e-13,0.111112156236,0.00137387933544,0.111290322581,0.111103979461
720.0,-567.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-612923639.351,3983205.78291,-612923639.351,-610107087.531,-615740191.171,-615458535.989,-610388742.713,2.0,15865928309000.0,583,1.21719856843e-13,0.111112744118,0.00137388660449,0.111290322581,0.111103979461
720.0,-498.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-613786379.53,3150715.34819,-613786379.53,-611558487.342,-616014271.718,-615791482.5,-611781276.561,2.0,9927007205330.0,654,1.21719856843e-13,0.111112156236,0.00136392368808,0.110483870968,0.111103979461
720.0,-430.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-617692129.677,4847223.17084,-617692129.677,-614264625.303,-621119634.051,-620776883.614,-614607375.741,2.0,23495572467900.0,725,1.21719856843e-13,0.111112744118,0.00136393090446,0.110483870968,0.111103979461
720.0,-361.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-620069848.161,4520983.87131,-620069848.161,-616873029.808,-623266666.515,-622946984.679,-617192711.644,2.0,20439295164700.0,746,1.21719856843e-13,0.111112156236,0.00137387933544,0.111290322581,0.111103979461
720.0,-223.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-622615593.087,4952441.84214,-622615593.087,-619113687.877,-626117498.297,-625767307.776,-619463878.398,2.0,24526680199700.0,778,1.21719856843e-13,0.111112744118,0.00137388660449,0.111290322581,0.111103979461
720.0,-430.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-627634148.651,2983962.18178,-627634148.651,-625524168.757,-629744128.544,-629533130.555,-625735166.746,2.0,8904030302260.0,675,1.21719856843e-13,0.111112744118,0.00136393090446,0.110483870968,0.111103979461
720.0,-705.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-630779387.667,2308810.68759,-630779387.667,-629146811.973,-632411963.36,-632248705.791,-629310069.542,2.0,5330606791140.0,551,1.21719856843e-13,0.111112156236,0.000686939667721,0.0556451612903,0.111103979461
720.0,-636.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-638192164.417,1759068.95742,-638192164.417,-636948314.829,-639436014.005,-639311629.047,-637072699.788,2.0,3094323596980.0,622,1.21719856843e-13,0.111112744118,0.00137388660449,0.111290322581,0.111103979461
720.0,-567.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-643664113.283,8544605.85875,-643664113.283,-637622164.537,-649706062.028,-649101867.153,-638226359.412,2.0,73010289281400.0,643,1.21719856843e-13,0.111112156236,0.00137387933544,0.111290322581,0.111103979461
720.0,-292.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-643784558.105,3275764.68006,-643784558.105,-641468242.686,-646100873.524,-645869241.982,-641699874.228,2.0,10730634239100.0,767,1.21719856843e-13,0.111112156236,0.00137387933544,0.111290322581,0.111103979461
720.0,-636.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-644173358.678,2388897.37951,-644173358.678,-642484153.141,-645862564.215,-645693643.661,-642653073.695,2.0,5706830689850.0,572,1.21719856843e-13,0.111112744118,0.00137388660449,0.111290322581,0.111103979461
720.0,-636.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-644254290.447,1715461.06288,-644254290.447,-643041276.297,-645467304.598,-645346003.183,-643162577.712,2.0,2942806658240.0,602,1.21719856843e-13,0.0555501992922,0.000686866977231,0.111290322581,0.111103979461
