smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-meoh_capacity,prefix,ProbabilityWeight-htse_capacity,ProbabilityWeight-h2_storage_capacity,PointProbability,ProbabilityWeight
480.0,-427.0,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2025215551.37,13986209.6634,-2025215551.37,-2015325807.67,-2035105295.06,-2034116320.69,-2016314782.04,2.0,195614060750000.0,0.142857142857,262,0.0714473684211,0.14286352234,1.07010398565e-12,0.00145817467351
480.0,-264.1,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2027343443.68,3871058.94555,-2027343443.68,-2024606191.65,-2030080695.71,-2029806970.51,-2024879916.85,2.0,14985097360000.0,0.142857142857,351,0.142763157895,0.14286352234,1.07010398565e-12,0.00291366394246
480.0,-155.6,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2027572975.66,7355496.80909,-2027572975.66,-2022371853.99,-2032774097.33,-2032253985.16,-2022891966.15,2.0,54103333308500.0,0.0714285714286,176,0.142894736842,0.14286352234,0.0,0.00145817467351
480.0,-427.0,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2040178071.7,161334.815769,-2040178071.7,-2040063990.76,-2040292152.64,-2040280744.55,-2040075398.85,2.0,26028922779.4,0.142857142857,326,0.0714473684211,0.14286352234,1.07010398565e-12,0.00145817467351
480.0,-427.0,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,220742.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2043090152.98,1861764.33174,-2043090152.98,-2041773686.8,-2044406619.16,-2044274972.55,-2041905333.41,2.0,3466166426930.0,0.142857142857,390,0.0714473684211,0.142861580758,1.07010398565e-12,0.00145815485623
480.0,-318.4,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2045350112.72,6380871.89702,-2045350112.72,-2040838154.93,-2049862070.51,-2049410874.73,-2041289350.71,2.0,40715526166100.0,0.142857142857,215,0.142894736842,0.142861580758,1.07010398565e-12,0.00291630971247
480.0,-318.4,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2045726217.27,15329894.7001,-2045726217.27,-2034886344.77,-2056566089.77,-2055482102.52,-2035970332.02,2.0,235005671516000.0,0.142857142857,23,0.142894736842,0.0714113745622,1.07010398565e-12,0.0014577585108
480.0,-209.9,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2047917395.15,9296889.28017,-2047917395.15,-2041343501.7,-2054491288.6,-2053833899.26,-2042000891.04,2.0,86432150287700.0,0.0714285714286,104,0.142763157895,0.142844106523,0.0,0.00145663398099
480.0,-155.6,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2052587755.36,9678399.75595,-2052587755.36,-2045744093.26,-2059431417.45,-2058747051.24,-2046428459.47,2.0,93671421835900.0,0.0714285714286,368,0.142894736842,0.14286352234,0.0,0.00145817467351
480.0,-209.9,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2058061459.52,10739191.3161,-2058061459.52,-2050467704.52,-2065655214.53,-2064895839.03,-2051227080.02,2.0,115330230124000.0,0.0714285714286,40,0.142763157895,0.0714113745622,0.0,0.000728208095864
480.0,-155.6,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2058830150.54,11041168.5725,-2058830150.54,-2051022865.37,-2066637435.71,-2065856707.19,-2051803593.89,2.0,121907403446000.0,0.0714285714286,304,0.142894736842,0.14286352234,0.0,0.00145817467351
480.0,-318.4,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2062588501.34,17174472.628,-2062588501.34,-2050444315.28,-2074732687.4,-2073518268.79,-2051658733.89,2.0,294962510050000.0,0.142857142857,151,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-209.9,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2071651793.38,13468780.3587,-2071651793.38,-2062127927.45,-2081175659.3,-2080223272.71,-2063080314.04,2.0,181408044351000.0,0.0714285714286,168,0.142763157895,0.14286352234,0.0,0.00145683197123
480.0,-318.4,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2074401875.41,15176839.7949,-2074401875.41,-2063670229.08,-2085133521.75,-2084060357.12,-2064743393.71,2.0,230336466159000.0,0.142857142857,279,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-372.7,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2076831160.93,5053007.22112,-2076831160.93,-2073258145.26,-2080404176.61,-2080046875.04,-2073615446.83,2.0,25532881976700.0,0.142857142857,79,0.142894736842,0.142844106523,1.07010398565e-12,0.00291595300158
480.0,-209.9,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2084887499.4,1187830.53922,-2084887499.4,-2084047576.37,-2085727422.43,-2085643430.13,-2084131568.68,2.0,1410941389900.0,0.0714285714286,232,0.142763157895,0.142861580758,0.0,0.0014568121722
480.0,-372.7,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2091248958.23,12020691.8127,-2091248958.23,-2082749045.53,-2099748870.92,-2098898879.65,-2083599036.8,2.0,144497031655000.0,0.142857142857,143,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-318.4,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2091601015.04,16306761.6967,-2091601015.04,-2080070393.27,-2103131636.82,-2101978574.64,-2081223455.45,2.0,265910477031000.0,0.142857142857,343,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-372.7,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2111903249.89,3622685.82655,-2111903249.89,-2109341624.18,-2114464875.61,-2114208713.04,-2109597786.75,2.0,13123852597900.0,0.142857142857,15,0.142894736842,0.0714113745622,1.07010398565e-12,0.0014577585108
480.0,-264.1,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2117792991.23,3302078.93505,-2117792991.23,-2115458068.82,-2120127913.64,-2119894421.4,-2115691561.06,2.0,10903725293300.0,0.0714285714286,32,0.142763157895,0.0714113745622,0.0,0.000728208095864
480.0,-264.1,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2118707522.53,3780107.06427,-2118707522.53,-2116034583.19,-2121380461.87,-2121113167.93,-2116301877.12,2.0,14289209417400.0,0.0714285714286,96,0.142763157895,0.142844106523,0.0,0.00145663398099
480.0,-209.9,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2119375136.95,15100940.5994,-2119375136.95,-2108697159.45,-2130053114.45,-2128985316.7,-2109764957.2,2.0,228038406985000.0,0.0714285714286,296,0.142763157895,0.14286352234,0.0,0.00145683197123
480.0,-372.7,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2121666688.79,20039082.8122,-2121666688.79,-2107496917.45,-2135836460.14,-2134419483.0,-2108913894.58,2.0,401564839953000.0,0.142857142857,207,0.142894736842,0.142861580758,1.07010398565e-12,0.00291630971247
480.0,-264.1,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2129141541.27,6830506.57329,-2129141541.27,-2124311643.75,-2133971438.79,-2133488449.04,-2124794633.5,2.0,46655820047700.0,0.0714285714286,160,0.142763157895,0.14286352234,0.0,0.00145683197123
480.0,-372.7,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2129342808.83,10629101.2923,-2129342808.83,-2121826899.23,-2136858718.43,-2136107127.47,-2122578490.19,2.0,112977794283000.0,0.142857142857,271,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-209.9,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2130386679.21,3741324.44954,-2130386679.21,-2127741163.33,-2133032195.1,-2132767643.51,-2128005714.91,2.0,13997508636700.0,0.0714285714286,360,0.142763157895,0.14286352234,0.0,0.00145683197123
480.0,-372.7,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2146549714.39,11919243.4272,-2146549714.39,-2138121536.54,-2154977892.24,-2154135074.46,-2138964354.32,2.0,142068363878000.0,0.142857142857,335,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-427.0,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2153840957.24,22195808.6466,-2153840957.24,-2138146150.43,-2169535764.05,-2167966283.37,-2139715631.11,2.0,492653921475000.0,0.142857142857,71,0.0714473684211,0.142844106523,1.07010398565e-12,0.00145797650079
480.0,-427.0,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2163479112.08,9724376.85703,-2163479112.08,-2156602939.26,-2170355284.9,-2169667667.61,-2157290556.54,2.0,94563505257600.0,0.142857142857,135,0.0714473684211,0.14286352234,1.07010398565e-12,0.00145817467351
480.0,-264.1,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2172279548.12,24729238.9631,-2172279548.12,-2154793335.56,-2189765760.69,-2188017139.43,-2156541956.82,2.0,611535259695000.0,0.0714285714286,224,0.142763157895,0.142861580758,0.0,0.0014568121722
480.0,-264.1,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2176909185.43,9444603.91703,-2176909185.43,-2170230841.96,-2183587528.91,-2182919694.56,-2170898676.3,2.0,89200543149500.0,0.0714285714286,288,0.142763157895,0.14286352234,0.0,0.00145683197123
480.0,-318.4,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2176980961.82,4895310.71401,-2176980961.82,-2173519454.42,-2180442469.22,-2180096318.48,-2173865605.16,2.0,23964066986700.0,0.0714285714286,88,0.142894736842,0.142844106523,0.0,0.00145797650079
480.0,-264.1,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2181108845.72,1887290.07774,-2181108845.72,-2179774330.11,-2182443361.33,-2182309909.77,-2179907781.67,2.0,3561863837520.0,0.0714285714286,352,0.142763157895,0.14286352234,0.0,0.00145683197123
480.0,-427.0,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2181339405.84,825188.421958,-2181339405.84,-2180755909.51,-2181922902.17,-2181864552.54,-2180814259.15,2.0,680935931734.0,0.142857142857,263,0.0714473684211,0.14286352234,1.07010398565e-12,0.00145817467351
480.0,-427.0,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2185080653.23,17421014.7122,-2185080653.23,-2172762135.6,-2197399170.87,-2196167319.11,-2173993987.36,2.0,303491753604000.0,0.142857142857,199,0.0714473684211,0.142861580758,1.07010398565e-12,0.00145815485623
480.0,-427.0,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2195709988.7,7764543.21454,-2195709988.7,-2190219627.54,-2201200349.86,-2200651313.75,-2190768663.66,2.0,60288131330400.0,0.142857142857,7,0.0714473684211,0.0714113745622,1.07010398565e-12,0.0007288792554
480.0,-318.4,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2199477421.0,25781673.8857,-2199477421.0,-2181247024.56,-2217707817.43,-2215884777.79,-2183070064.21,2.0,664694708349000.0,0.0714285714286,24,0.142894736842,0.0714113745622,0.0,0.0007288792554
480.0,-318.4,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2208551245.59,16709221.1924,-2208551245.59,-2196736041.98,-2220366449.2,-2219184928.84,-2197917562.34,2.0,279198072857000.0,0.0714285714286,152,0.142894736842,0.14286352234,0.0,0.00145817467351
480.0,-427.0,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2214289676.23,18479401.8904,-2214289676.23,-2201222765.84,-2227356586.61,-2226049895.58,-2202529456.88,2.0,341488294227000.0,0.142857142857,327,0.0714473684211,0.14286352234,1.07010398565e-12,0.00145817467351
480.0,-318.4,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2234457314.36,2159962.81341,-2234457314.36,-2232929990.01,-2235984638.72,-2235831906.28,-2233082722.45,2.0,4665439355330.0,0.0714285714286,216,0.142894736842,0.142861580758,0.0,0.00145815485623
480.0,-427.0,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,220742.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2236773739.22,28205316.0783,-2236773739.22,-2216829568.95,-2256717909.48,-2254723492.45,-2218823985.98,2.0,795539855076000.0,0.142857142857,391,0.0714473684211,0.142861580758,1.07010398565e-12,0.00145815485623
480.0,-372.7,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2239055995.05,5208790.98334,-2239055995.05,-2235372823.62,-2242739166.48,-2242370849.33,-2235741140.77,2.0,27131503508200.0,0.0714285714286,80,0.142894736842,0.142844106523,0.0,0.00145797650079
480.0,-318.4,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2247056762.63,29701265.691,-2247056762.63,-2226054796.25,-2268058729.01,-2265958532.37,-2228154992.89,2.0,882165183646000.0,0.0714285714286,280,0.142894736842,0.14286352234,0.0,0.00145817467351
480.0,-318.4,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2261541121.21,20545865.251,-2261541121.21,-2247013000.57,-2276069241.85,-2274616429.79,-2248465812.63,2.0,422132578911000.0,0.0714285714286,344,0.142894736842,0.14286352234,0.0,0.00145817467351
480.0,-372.7,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2271828055.47,1839229.37528,-2271828055.47,-2270527523.91,-2273128587.04,-2272998533.88,-2270657577.07,2.0,3382764694900.0,0.0714285714286,208,0.142894736842,0.142861580758,0.0,0.00145815485623
480.0,-372.7,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2277365398.33,29732673.5755,-2277365398.33,-2256341223.22,-2298389573.44,-2296287155.93,-2258443640.73,2.0,884031877949000.0,0.0714285714286,16,0.142894736842,0.0714113745622,0.0,0.0007288792554
480.0,-372.7,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2284410410.75,32536071.0922,-2284410410.75,-2261403934.25,-2307416887.25,-2305116239.6,-2263704581.9,2.0,1058595922120000.0,0.0714285714286,144,0.142894736842,0.14286352234,0.0,0.00145817467351
480.0,-372.7,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2294820128.99,6776699.55538,-2294820128.99,-2290028278.78,-2299611979.2,-2299132794.17,-2290507463.8,2.0,45923656863900.0,0.0714285714286,272,0.142894736842,0.14286352234,0.0,0.00145817467351
480.0,-427.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2308143058.7,22972860.0888,-2308143058.7,-2291898793.55,-2324387323.85,-2322762897.33,-2293523220.06,2.0,527752300658000.0,0.0714285714286,72,0.0714473684211,0.142844106523,0.0,0.000728988250394
480.0,-427.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2317534861.99,306766.13396,-2317534861.99,-2317317945.58,-2317751778.41,-2317730086.77,-2317339637.22,2.0,94105460945.0,0.0714285714286,8,0.0714473684211,0.0714113745622,0.0,0.0003644396277
480.0,-427.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2324623269.06,9562.12461176,-2324623269.06,-2324616507.62,-2324630030.5,-2324629354.36,-2324617183.76,2.0,91434227.0908,0.0714285714286,136,0.0714473684211,0.14286352234,0.0,0.000729087336753
480.0,-372.7,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2333607075.22,27129785.8969,-2333607075.22,-2314423419.64,-2352790730.8,-2350872365.24,-2316341785.19,2.0,736025282810000.0,0.0714285714286,336,0.142894736842,0.14286352234,0.0,0.00145817467351
480.0,-427.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2351354287.69,10159196.2186,-2351354287.69,-2344170651.15,-2358537924.22,-2357819560.57,-2344889014.8,2.0,103209267808000.0,0.0714285714286,200,0.0714473684211,0.142861580758,0.0,0.000729077428117
480.0,-427.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2364953961.95,16698885.5276,-2364953961.95,-2353146066.75,-2376761857.14,-2375581067.62,-2354326856.27,2.0,278852777863000.0,0.0714285714286,264,0.0714473684211,0.14286352234,0.0,0.000729087336753
480.0,-427.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2374563872.35,4921591.35435,-2374563872.35,-2371083781.72,-2378043962.97,-2377695953.9,-2371431790.79,2.0,24222061459200.0,0.0714285714286,328,0.0714473684211,0.14286352234,0.0,0.000729087336753
480.0,-372.7,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-23447579937.1,9213942.51326,-23447579937.1,-23441064695.9,-23454095178.3,-23453443654.2,-23441716220.0,2.0,84896736637700.0,0.142857142857,10,0.142894736842,0.0714113745622,1.07010398565e-12,0.0014577585108
480.0,-372.7,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-23461192125.4,3013754.62762,-23461192125.4,-23459061079.1,-23463323171.8,-23463110067.1,-23459274183.7,2.0,9082716955500.0,0.142857142857,74,0.142894736842,0.142844106523,1.07010398565e-12,0.00291595300158
480.0,-372.7,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-23479196084.9,6739843.34642,-23479196084.9,-23474430296.0,-23483961873.9,-23483485295.0,-23474906874.9,2.0,45425488334300.0,0.142857142857,138,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-372.7,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-23495406080.3,4230457.06531,-23495406080.3,-23492414695.5,-23498397465.2,-23498098326.7,-23492713834.0,2.0,17896766981400.0,0.142857142857,202,0.142894736842,0.142861580758,1.07010398565e-12,0.00291630971247
480.0,-372.7,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-23512881316.7,7403862.18307,-23512881316.7,-23507645995.6,-23518116637.9,-23517593105.8,-23508169527.7,2.0,54817175225900.0,0.142857142857,266,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-372.7,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-23535654504.3,2501797.69682,-23535654504.3,-23533885466.1,-23537423542.4,-23537246638.6,-23534062370.0,2.0,6258991715790.0,0.142857142857,330,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-318.4,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-46388111396.2,5699746.63647,-46388111396.2,-46384081066.7,-46392141725.6,-46391738692.7,-46384484099.6,2.0,32487111719900.0,0.142857142857,19,0.142894736842,0.0714113745622,1.07010398565e-12,0.0014577585108
480.0,-318.4,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-46399240442.9,84806.7264104,-46399240442.9,-46399180475.5,-46399300410.3,-46399294413.6,-46399186472.3,2.0,7192180844.44,0.142857142857,83,0.142894736842,0.142844106523,1.07010398565e-12,0.00291595300158
480.0,-318.4,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-46422142690.4,3855862.25616,-46422142690.4,-46419416184.0,-46424869196.7,-46424596546.1,-46419688834.6,2.0,14867673738500.0,0.142857142857,147,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-318.4,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-46435816673.7,577812.395557,-46435816673.7,-46435408098.7,-46436225248.8,-46436184391.3,-46435448956.2,2.0,333867164460.0,0.142857142857,211,0.142894736842,0.142861580758,1.07010398565e-12,0.00291630971247
480.0,-318.4,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-46450672555.9,490604.011683,-46450672555.9,-46450325646.5,-46451019465.4,-46450984774.4,-46450360337.5,2.0,240692296279.0,0.142857142857,275,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-318.4,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-46472033978.9,740411.847798,-46472033978.9,-46471510428.6,-46472557529.1,-46472505174.1,-46471562783.7,2.0,548209704360.0,0.142857142857,339,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-264.1,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-69332482903.6,1546330.05404,-69332482903.6,-69331389483.1,-69333576324.0,-69333466982.0,-69331498825.2,2.0,2391136636020.0,0.142857142857,28,0.142763157895,0.0714113745622,1.07010398565e-12,0.00145641619173
480.0,-264.1,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-69342202592.9,906016.744591,-69342202592.9,-69341561942.3,-69342843243.4,-69342779178.4,-69341626007.3,2.0,820866341480.0,0.142857142857,92,0.142763157895,0.142844106523,1.07010398565e-12,0.00291326796198
480.0,-264.1,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-69366821455.5,17539614.7383,-69366821455.5,-69354419075.0,-69379223836.0,-69377983597.9,-69355659313.0,2.0,307638085166000.0,0.142857142857,156,0.142763157895,0.14286352234,1.07010398565e-12,0.00291366394246
480.0,-264.1,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-69381155817.6,14304978.7971,-69381155817.6,-69371040670.1,-69391270965.1,-69390259450.4,-69372052184.8,2.0,204632418386000.0,0.142857142857,220,0.142763157895,0.142861580758,1.07010398565e-12,0.00291362434441
480.0,-264.1,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-69392086400.0,5501948.78256,-69392086400.0,-69388195934.7,-69395976865.3,-69395587818.7,-69388584981.2,2.0,30271440406000.0,0.142857142857,284,0.142763157895,0.14286352234,1.07010398565e-12,0.00291366394246
480.0,-264.1,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-69414877083.6,15303523.3506,-69414877083.6,-69404055858.4,-69425698308.7,-69424616186.2,-69405137980.9,2.0,234197826943000.0,0.142857142857,348,0.142763157895,0.14286352234,1.07010398565e-12,0.00291366394246
480.0,-209.9,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86681042431600.0,7661769.53673,-86681042431600.0,-86681037013900.0,-86681047849300.0,-86681047307500.0,-86681037555700.0,2.0,58702712434000.0,0.142857142857,36,0.142763157895,0.0714113745622,1.07010398565e-12,0.00145641619173
480.0,-209.9,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86681061465600.0,6720348.86985,-86681061465600.0,-86681056713600.0,-86681066217600.0,-86681065742400.0,-86681057188800.0,2.0,45163088932500.0,0.142857142857,100,0.142763157895,0.142844106523,1.07010398565e-12,0.00291326796198
480.0,-209.9,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86681085950500.0,8396689.07048,-86681085950500.0,-86681080013200.0,-86681091887900.0,-86681091294200.0,-86681080606900.0,2.0,70504387346300.0,0.142857142857,164,0.142763157895,0.14286352234,1.07010398565e-12,0.00291366394246
480.0,-209.9,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86681098086500.0,6995620.98777,-86681098086500.0,-86681093139900.0,-86681103033200.0,-86681102538500.0,-86681093634600.0,2.0,48938713004500.0,0.142857142857,228,0.142763157895,0.142861580758,1.07010398565e-12,0.00291362434441
