smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-ft_capacity,ProbabilityWeight,prefix,ProbabilityWeight-h2_storage_capacity,PointProbability,ProbabilityWeight-htse_capacity
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-227737759513000.0,3841913.17585,-227737759513000.0,-227737756796000.0,-227737762230000.0,-227737761958000.0,-227737757068000.0,2.0,14760296850800.0,0.111103979461,0.00136392368808,245,0.111112156236,1.21719856843e-13,0.110483870968
720.0,-361.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-227942739073000.0,454928.660259,-227942739073000.0,-227942738751000.0,-227942739394000.0,-227942739362000.0,-227942738783000.0,2.0,206960085925.0,0.111136071887,0.001374276181,346,0.111112156236,1.21719856843e-13,0.111290322581
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-228078746524000.0,7568401.93096,-228078746524000.0,-228078741172000.0,-228078751876000.0,-228078751340000.0,-228078741707000.0,2.0,57280707788500.0,0.111136071887,0.001374276181,447,0.111112156236,1.21719856843e-13,0.111290322581
720.0,-223.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-228283729849000.0,1975533.66361,-228283729849000.0,-228283728452000.0,-228283731246000.0,-228283731107000.0,-228283728592000.0,2.0,3902733256050.0,0.111103979461,0.00137387933544,548,0.111112156236,1.21719856843e-13,0.111290322581
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-228488699076000.0,1076937.19536,-228488699076000.0,-228488698315000.0,-228488699838000.0,-228488699762000.0,-228488698391000.0,2.0,1159793722750.0,0.111103979461,0.00137387933544,649,0.111112156236,1.21719856843e-13,0.111290322581
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-229061171978000.0,46879.3676315,-229061171978000.0,-229061171945000.0,-229061172011000.0,-229061172008000.0,-229061171948000.0,2.0,2197675109.53,0.0555519897304,0.000686939667721,43,0.111112156236,1.21719856843e-13,0.111290322581
720.0,-498.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-229266154235000.0,2511913.48995,-229266154235000.0,-229266152459000.0,-229266156011000.0,-229266155833000.0,-229266152636000.0,2.0,6309709381010.0,0.111103979461,0.00136392368808,144,0.111112156236,1.21719856843e-13,0.110483870968
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-230314354330000.0,3558233.97815,-230314354330000.0,-230314351814000.0,-230314356846000.0,-230314356594000.0,-230314352065000.0,2.0,12661029043300.0,0.111103979461,0.00136393090446,235,0.111112744118,1.21719856843e-13,0.110483870968
720.0,-361.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-230519332513000.0,1280616.8509,-230519332513000.0,-230519331607000.0,-230519333418000.0,-230519333328000.0,-230519331698000.0,2.0,1639979518820.0,0.111136071887,0.00137428345215,336,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-230655331388000.0,2097486.82336,-230655331388000.0,-230655329905000.0,-230655332872000.0,-230655332723000.0,-230655330054000.0,2.0,4399450974180.0,0.111136071887,0.00137428345215,437,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-223.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-230860312114000.0,4733889.843,-230860312114000.0,-230860308766000.0,-230860315461000.0,-230860315126000.0,-230860309101000.0,2.0,22409713045700.0,0.111103979461,0.00137388660449,538,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-231065291670000.0,545783.904593,-231065291670000.0,-231065291284000.0,-231065292056000.0,-231065292017000.0,-231065291323000.0,2.0,297880070512.0,0.111103979461,0.00137388660449,639,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-231637767495000.0,2796231.42605,-231637767495000.0,-231637765518000.0,-231637769472000.0,-231637769274000.0,-231637765715000.0,2.0,7818910188010.0,0.0555519897304,0.000686943302245,33,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-498.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-231842749882000.0,3053265.31553,-231842749882000.0,-231842747723000.0,-231842752041000.0,-231842751825000.0,-231842747939000.0,2.0,9322429087040.0,0.111103979461,0.00136393090446,134,0.111112744118,1.21719856843e-13,0.110483870968
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-232890974765000.0,3246870.29044,-232890974765000.0,-232890972469000.0,-232890977061000.0,-232890976831000.0,-232890972699000.0,2.0,10542166682900.0,0.111103979461,0.00136393090446,225,0.111112744118,1.21719856843e-13,0.110483870968
720.0,-361.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-233095954083000.0,4826711.06516,-233095954083000.0,-233095950670000.0,-233095957496000.0,-233095957155000.0,-233095951011000.0,2.0,23297139706500.0,0.111136071887,0.00137428345215,326,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-233231956985000.0,3354756.77612,-233231956985000.0,-233231954613000.0,-233231959357000.0,-233231959120000.0,-233231954850000.0,2.0,11254393026900.0,0.111136071887,0.00137428345215,427,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-223.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-233436937077000.0,3098583.12623,-233436937077000.0,-233436934886000.0,-233436939268000.0,-233436939049000.0,-233436935105000.0,2.0,9601217390140.0,0.111103979461,0.00137388660449,528,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-233641912514000.0,4984913.41323,-233641912514000.0,-233641908989000.0,-233641916039000.0,-233641915686000.0,-233641909341000.0,2.0,24849361737400.0,0.111103979461,0.00137388660449,629,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-234214388849000.0,407425.049922,-234214388849000.0,-234214388561000.0,-234214389137000.0,-234214389108000.0,-234214388589000.0,2.0,165995171304.0,0.0555519897304,0.000686943302245,23,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-498.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-234419369106000.0,1707858.96611,-234419369106000.0,-234419367898000.0,-234419370313000.0,-234419370193000.0,-234419368019000.0,2.0,2916782248140.0,0.111103979461,0.00136393090446,124,0.111112744118,1.21719856843e-13,0.110483870968
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-235467566355000.0,3634826.72403,-235467566355000.0,-235467563785000.0,-235467568925000.0,-235467568668000.0,-235467564042000.0,2.0,13211965313700.0,0.111103979461,0.00136385152434,215,0.11110627741,1.21719856843e-13,0.110483870968
720.0,-361.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-235672550953000.0,3647651.32085,-235672550953000.0,-235672548374000.0,-235672553533000.0,-235672553275000.0,-235672548632000.0,2.0,13305360158500.0,0.111136071887,0.00137420346952,316,0.11110627741,1.21719856843e-13,0.111290322581
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-235808547190000.0,3482716.6312,-235808547190000.0,-235808544727000.0,-235808549652000.0,-235808549406000.0,-235808544973000.0,2.0,12129315133300.0,0.111136071887,0.00137420346952,417,0.11110627741,1.21719856843e-13,0.111290322581
720.0,-223.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-236013529437000.0,3095961.96978,-236013529437000.0,-236013527248000.0,-236013531627000.0,-236013531408000.0,-236013527467000.0,2.0,9584980518310.0,0.111103979461,0.00137380664495,518,0.11110627741,1.21719856843e-13,0.111290322581
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-236218507117000.0,3562787.08291,-236218507117000.0,-236218504598000.0,-236218509636000.0,-236218509384000.0,-236218504850000.0,2.0,12693451798200.0,0.111103979461,0.00137380664495,619,0.11110627741,1.21719856843e-13,0.111290322581
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-236790980025000.0,671455.517939,-236790980025000.0,-236790979550000.0,-236790980500000.0,-236790980452000.0,-236790979598000.0,2.0,450852512571.0,0.0555519897304,0.000686903322476,13,0.11110627741,1.21719856843e-13,0.111290322581
720.0,-498.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-236995963595000.0,1497813.80274,-236995963595000.0,-236995962535000.0,-236995964654000.0,-236995964548000.0,-236995962641000.0,2.0,2243446187690.0,0.111103979461,0.00136385152434,114,0.11110627741,1.21719856843e-13,0.110483870968
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-238043886814000.0,1262458.52554,-238043886814000.0,-238043885921000.0,-238043887707000.0,-238043887618000.0,-238043886011000.0,2.0,1593801528700.0,0.111103979461,0.000681889680294,205,0.0555501992922,1.21719856843e-13,0.110483870968
720.0,-361.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-238248869199000.0,5197400.81294,-238248869199000.0,-238248865524000.0,-238248872874000.0,-238248872507000.0,-238248865892000.0,2.0,27012975210400.0,0.111136071887,0.000687065379015,306,0.0555501992922,1.21719856843e-13,0.111290322581
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-238384869058000.0,3512062.07086,-238384869058000.0,-238384866574000.0,-238384871541000.0,-238384871293000.0,-238384866823000.0,2.0,12334579989500.0,0.111136071887,0.000687065379015,407,0.0555501992922,1.21719856843e-13,0.111290322581
720.0,-223.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-238589851836000.0,4859239.67857,-238589851836000.0,-238589848400000.0,-238589855272000.0,-238589854928000.0,-238589848744000.0,2.0,23612210253800.0,0.111103979461,0.000686866977231,508,0.0555501992922,1.21719856843e-13,0.111290322581
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-238794823033000.0,3732410.84069,-238794823033000.0,-238794820394000.0,-238794825673000.0,-238794825409000.0,-238794820658000.0,2.0,13930890683700.0,0.111103979461,0.000686866977231,609,0.0555501992922,1.21719856843e-13,0.111290322581
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-239367301542000.0,989970.618476,-239367301542000.0,-239367300842000.0,-239367302242000.0,-239367302172000.0,-239367300912000.0,2.0,980041825446.0,0.0555519897304,0.000343433488615,3,0.0555501992922,1.21719856843e-13,0.111290322581
720.0,-498.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-239572284907000.0,3866389.03627,-239572284907000.0,-239572282173000.0,-239572287641000.0,-239572287367000.0,-239572282446000.0,2.0,14948964179800.0,0.111103979461,0.000681889680294,104,0.0555501992922,1.21719856843e-13,0.110483870968
720.0,-430.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-334253082505000.0,800987.890117,-334253082505000.0,-334253081939000.0,-334253083072000.0,-334253083015000.0,-334253081996000.0,2.0,641581600114.0,0.111103979461,0.000681961844042,195,0.0555560781178,1.21719856843e-13,0.110483870968
720.0,-361.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-334458061300000.0,5278358.06494,-334458061300000.0,-334458057568000.0,-334458065033000.0,-334458064660000.0,-334458057941000.0,2.0,27861063861700.0,0.111103979461,0.000686939667721,296,0.0555560781178,1.21719856843e-13,0.111290322581
720.0,-292.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-334663042942000.0,3761062.60859,-334663042942000.0,-334663040283000.0,-334663045602000.0,-334663045336000.0,-334663040549000.0,2.0,14145591945700.0,0.111136071887,0.000687138090502,397,0.0555560781178,1.21719856843e-13,0.111290322581
720.0,-223.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-334799045540000.0,6316133.56544,-334799045540000.0,-334799041074000.0,-334799050006000.0,-334799049559000.0,-334799041520000.0,2.0,39893543216400.0,0.111136071887,0.000687138090502,498,0.0555560781178,1.21719856843e-13,0.111290322581
720.0,-154.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-335004018635000.0,71097.0235862,-335004018635000.0,-335004018585000.0,-335004018686000.0,-335004018681000.0,-335004018590000.0,2.0,5054786762.82,0.111103979461,0.000686939667721,599,0.0555560781178,1.21719856843e-13,0.111290322581
720.0,-498.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-335781480212000.0,2311672.69356,-335781480212000.0,-335781478578000.0,-335781481847000.0,-335781481684000.0,-335781478741000.0,2.0,5343830642150.0,0.0555519897304,0.000340980922021,94,0.0555560781178,1.21719856843e-13,0.110483870968
720.0,-430.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-336829671460000.0,2409627.40046,-336829671460000.0,-336829669756000.0,-336829673164000.0,-336829672993000.0,-336829669926000.0,2.0,5806304209060.0,0.111103979461,0.00136393090446,185,0.111112744118,1.21719856843e-13,0.110483870968
720.0,-361.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-337034653412000.0,1012695.04169,-337034653412000.0,-337034652696000.0,-337034654128000.0,-337034654056000.0,-337034652767000.0,2.0,1025551247450.0,0.111103979461,0.00137388660449,286,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-292.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-337239637642000.0,2265892.87697,-337239637642000.0,-337239636039000.0,-337239639244000.0,-337239639084000.0,-337239636200000.0,2.0,5134270529920.0,0.111136071887,0.00137428345215,387,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-223.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-337375636499000.0,3365291.36343,-337375636499000.0,-337375634120000.0,-337375638879000.0,-337375638641000.0,-337375634358000.0,2.0,11325185960800.0,0.111136071887,0.00137428345215,488,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-154.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-337580623732000.0,2502407.19058,-337580623732000.0,-337580621963000.0,-337580625502000.0,-337580625325000.0,-337580622140000.0,2.0,6262041747470.0,0.111103979461,0.00137388660449,589,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-498.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-338358073400000.0,1377527.93449,-338358073400000.0,-338358072426000.0,-338358074374000.0,-338358074277000.0,-338358072524000.0,2.0,1897583210290.0,0.0555519897304,0.000681965452229,84,0.111112744118,1.21719856843e-13,0.110483870968
720.0,-430.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-339406296309000.0,2970052.74645,-339406296309000.0,-339406294209000.0,-339406298410000.0,-339406298200000.0,-339406294419000.0,2.0,8821213316720.0,0.111103979461,0.00136393090446,175,0.111112744118,1.21719856843e-13,0.110483870968
720.0,-361.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-339611275967000.0,663619.228008,-339611275967000.0,-339611275497000.0,-339611276436000.0,-339611276389000.0,-339611275544000.0,2.0,440390479781.0,0.111103979461,0.00137388660449,276,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-292.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-339816254256000.0,6640500.81428,-339816254256000.0,-339816249560000.0,-339816258951000.0,-339816258482000.0,-339816250030000.0,2.0,44096251064400.0,0.111136071887,0.00137428345215,377,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-223.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-339952258953000.0,5589417.2548,-339952258953000.0,-339952255000000.0,-339952262905000.0,-339952262510000.0,-339952255396000.0,2.0,31241585248300.0,0.111136071887,0.00137428345215,478,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-154.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-340157229768000.0,7451418.16298,-340157229768000.0,-340157224499000.0,-340157235037000.0,-340157234510000.0,-340157225026000.0,2.0,55523632639600.0,0.111103979461,0.00137388660449,579,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-498.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-340934693668000.0,533260.248003,-340934693668000.0,-340934693291000.0,-340934694045000.0,-340934694008000.0,-340934693329000.0,2.0,284366492100.0,0.0555519897304,0.000681965452229,74,0.111112744118,1.21719856843e-13,0.110483870968
720.0,-430.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-341982888901000.0,1217094.86339,-341982888901000.0,-341982888041000.0,-341982889762000.0,-341982889676000.0,-341982888127000.0,2.0,1481319906490.0,0.111103979461,0.00136392368808,165,0.111112156236,1.21719856843e-13,0.110483870968
720.0,-361.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-342187870242000.0,892993.221534,-342187870242000.0,-342187869611000.0,-342187870874000.0,-342187870811000.0,-342187869674000.0,2.0,797436893705.0,0.111103979461,0.00137387933544,266,0.111112156236,1.21719856843e-13,0.111290322581
720.0,-292.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-342392851811000.0,5321552.08042,-342392851811000.0,-342392848048000.0,-342392855574000.0,-342392855198000.0,-342392848425000.0,2.0,28318916544600.0,0.111136071887,0.001374276181,367,0.111112156236,1.21719856843e-13,0.111290322581
720.0,-223.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-342528857986000.0,4495210.30214,-342528857986000.0,-342528854807000.0,-342528861164000.0,-342528860846000.0,-342528855125000.0,2.0,20206915660400.0,0.111136071887,0.001374276181,468,0.111112156236,1.21719856843e-13,0.111290322581
720.0,-154.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-342733827435000.0,928170.590655,-342733827435000.0,-342733826779000.0,-342733828091000.0,-342733828026000.0,-342733826844000.0,2.0,861500645357.0,0.111103979461,0.00137387933544,569,0.111112156236,1.21719856843e-13,0.111290322581
720.0,-85.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-342938804755000.0,12140774.8407,-342938804755000.0,-342938796170000.0,-342938813340000.0,-342938812481000.0,-342938797029000.0,2.0,147398413734000.0,0.111103979461,0.000686939667721,670,0.111112156236,1.21719856843e-13,0.0556451612903
720.0,-498.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-343511282922000.0,104622.326102,-343511282922000.0,-343511282848000.0,-343511282996000.0,-343511282988000.0,-343511282855000.0,2.0,10945831118.9,0.0555519897304,0.000681961844042,64,0.111112156236,1.21719856843e-13,0.110483870968
720.0,-430.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-344559480770000.0,4483634.4338,-344559480770000.0,-344559477600000.0,-344559483941000.0,-344559483624000.0,-344559477917000.0,2.0,20102977735900.0,0.111103979461,0.00136392368808,155,0.111112156236,1.21719856843e-13,0.110483870968
720.0,-361.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-344764463154000.0,842422.889087,-344764463154000.0,-344764462558000.0,-344764463750000.0,-344764463690000.0,-344764462618000.0,2.0,709676324057.0,0.111103979461,0.00137387933544,256,0.111112156236,1.21719856843e-13,0.111290322581
720.0,-292.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-344969441440000.0,3051499.20586,-344969441440000.0,-344969439282000.0,-344969443598000.0,-344969443382000.0,-344969439498000.0,2.0,9311647403370.0,0.111136071887,0.001374276181,357,0.111112156236,1.21719856843e-13,0.111290322581
720.0,-223.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-345105442820000.0,1472195.87649,-345105442820000.0,-345105441779000.0,-345105443861000.0,-345105443757000.0,-345105441883000.0,2.0,2167360698750.0,0.111136071887,0.001374276181,458,0.111112156236,1.21719856843e-13,0.111290322581
720.0,-154.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-345310426765000.0,5908530.12573,-345310426765000.0,-345310422587000.0,-345310430943000.0,-345310430525000.0,-345310423005000.0,2.0,34910728246700.0,0.111103979461,0.00137387933544,559,0.111112156236,1.21719856843e-13,0.111290322581
720.0,-85.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-345515391060000.0,1111464.77754,-345515391060000.0,-345515390274000.0,-345515391846000.0,-345515391767000.0,-345515390353000.0,2.0,1235353951720.0,0.111103979461,0.000686939667721,660,0.111112156236,1.21719856843e-13,0.0556451612903
720.0,-498.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-346087877330000.0,3290305.73868,-346087877330000.0,-346087875003000.0,-346087879656000.0,-346087879424000.0,-346087875236000.0,2.0,10826111854000.0,0.0555519897304,0.000681961844042,54,0.111112156236,1.21719856843e-13,0.110483870968
720.0,-430.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-347136075249000.0,3148135.2912,-347136075249000.0,-347136073023000.0,-347136077475000.0,-347136077252000.0,-347136073246000.0,2.0,9910755811700.0,0.111103979461,0.00136392368808,145,0.111112156236,1.21719856843e-13,0.110483870968
720.0,-361.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-347341054794000.0,2814945.29427,-347341054794000.0,-347341052803000.0,-347341056784000.0,-347341056585000.0,-347341053002000.0,2.0,7923917009750.0,0.111103979461,0.00137387933544,246,0.111112156236,1.21719856843e-13,0.111290322581
720.0,-292.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-347546034607000.0,6089.69198793,-347546034607000.0,-347546034603000.0,-347546034612000.0,-347546034611000.0,-347546034604000.0,2.0,37084348.5078,0.111136071887,0.001374276181,347,0.111112156236,1.21719856843e-13,0.111290322581
720.0,-223.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-347682037714000.0,6960448.77832,-347682037714000.0,-347682032792000.0,-347682042636000.0,-347682042144000.0,-347682033284000.0,2.0,48447847195600.0,0.111136071887,0.001374276181,448,0.111112156236,1.21719856843e-13,0.111290322581
