smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-ft_capacity,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight,prefix,PointProbability,ProbabilityWeight-htse_capacity
720.0,-209.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-193880162878000.0,264081.445997,-193880162878000.0,-193880162691000.0,-193880163064000.0,-193880163046000.0,-193880162709000.0,2.0,69739010119.8,0.199998716352,0.0999905937684,0.0039995980802,113,2.43433201164e-13,0.2
720.0,-85.1,-5254.7,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-193881676433000.0,1184148.50455,-193881676433000.0,-193881675596000.0,-193881677271000.0,-193881677187000.0,-193881675680000.0,2.0,1402207680830.0,0.199998716352,0.0999905937684,0.0019997990401,150,0.0,0.1
720.0,-581.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-193881799399000.0,240257.383354,-193881799399000.0,-193881799229000.0,-193881799569000.0,-193881799552000.0,-193881799246000.0,2.0,57723610256.3,0.100002567295,0.0999905937684,0.00199986321644,2,2.43433201164e-13,0.2
720.0,-333.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-377299364262000.0,1457073.29312,-377299364262000.0,-377299363232000.0,-377299365292000.0,-377299365189000.0,-377299363335000.0,2.0,2123062581520.0,0.200001925471,0.100002351558,0.00400013257265,70,2.43433201164e-13,0.2
720.0,-209.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-377300891004000.0,2693541.37971,-377300891004000.0,-377300889099000.0,-377300892908000.0,-377300892718000.0,-377300889290000.0,2.0,7255165164210.0,0.199998716352,0.100002351558,0.00400006838876,107,2.43433201164e-13,0.2
720.0,-85.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-377302410108000.0,688078.449316,-377302410108000.0,-377302409621000.0,-377302410595000.0,-377302410546000.0,-377302409670000.0,2.0,473451952414.0,0.199998716352,0.100002351558,0.00200003419438,144,0.0,0.1
720.0,-457.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-377304055325000.0,1213426.12824,-377304055325000.0,-377304054467000.0,-377304056183000.0,-377304056098000.0,-377304054553000.0,2.0,1472402968700.0,0.100002567295,0.100002351558,0.00200009837827,33,2.43433201164e-13,0.2
720.0,-333.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,340208.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-379391102366000.0,1963746.45873,-379391102366000.0,-379391100977000.0,-379391103754000.0,-379391103615000.0,-379391101116000.0,2.0,3856300154180.0,0.200001925471,0.200004703116,0.0080002651453,64,2.43433201164e-13,0.2
720.0,-209.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,340208.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-379392630008000.0,4383797.36445,-379392630008000.0,-379392626908000.0,-379392633108000.0,-379392632798000.0,-379392627218000.0,2.0,19217679332600.0,0.199998716352,0.200004703116,0.00800013677752,101,2.43433201164e-13,0.2
720.0,-85.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,340208.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-379394148858000.0,1534902.72456,-379394148858000.0,-379394147773000.0,-379394149943000.0,-379394149835000.0,-379394147881000.0,2.0,2355926373870.0,0.199998716352,0.200004703116,0.00400006838876,138,0.0,0.1
720.0,-457.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,340208.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-379395794438000.0,240027.485262,-379395794438000.0,-379395794269000.0,-379395794608000.0,-379395794591000.0,-379395794286000.0,2.0,57613193681.3,0.100002567295,0.200004703116,0.00400019675654,27,2.43433201164e-13,0.2
720.0,-333.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,255156.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-381482843336000.0,851533.252856,-381482843336000.0,-381482842733000.0,-381482843938000.0,-381482843877000.0,-381482842794000.0,2.0,725108880719.0,0.200001925471,0.200004703116,0.0080002651453,58,2.43433201164e-13,0.2
720.0,-209.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,255156.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-381484369942000.0,4765112.82793,-381484369942000.0,-381484366573000.0,-381484373312000.0,-381484372975000.0,-381484366910000.0,2.0,22706300262900.0,0.199998716352,0.200004703116,0.00800013677752,95,2.43433201164e-13,0.2
720.0,-85.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,255156.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-381485889422000.0,321721.122683,-381485889422000.0,-381485889195000.0,-381485889650000.0,-381485889627000.0,-381485889217000.0,2.0,103504480780.0,0.199998716352,0.200004703116,0.00400006838876,132,0.0,0.1
720.0,-457.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,255156.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-381487534761000.0,1136569.80831,-381487534761000.0,-381487533957000.0,-381487535565000.0,-381487535484000.0,-381487534038000.0,2.0,1291790929170.0,0.100002567295,0.200004703116,0.00400019675654,21,2.43433201164e-13,0.2
720.0,-333.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,170104.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-383574584178000.0,8503.22420881,-383574584178000.0,-383574584172000.0,-383574584184000.0,-383574584183000.0,-383574584172000.0,2.0,72304821.9453,0.200001925471,0.200004703116,0.0080002651453,52,2.43433201164e-13,0.2
720.0,-209.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,170104.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-383576109518000.0,916379.629273,-383576109518000.0,-383576108870000.0,-383576110166000.0,-383576110101000.0,-383576108935000.0,2.0,839751624946.0,0.199998716352,0.200004703116,0.00800013677752,89,2.43433201164e-13,0.2
720.0,-85.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,170104.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-383577630277000.0,558761.833095,-383577630277000.0,-383577629882000.0,-383577630672000.0,-383577630633000.0,-383577629922000.0,2.0,312214786124.0,0.199998716352,0.200004703116,0.00400006838876,126,0.0,0.1
720.0,-457.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,170104.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-383579274369000.0,1597959.81146,-383579274369000.0,-383579273239000.0,-383579275499000.0,-383579275386000.0,-383579273352000.0,2.0,2553475559060.0,0.100002567295,0.200004703116,0.00400019675654,15,2.43433201164e-13,0.2
720.0,-333.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,85052.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-385666322371000.0,1174942.23943,-385666322371000.0,-385666321540000.0,-385666323201000.0,-385666323118000.0,-385666321623000.0,2.0,1380489265990.0,0.200001925471,0.199992945326,0.00799979482919,46,2.43433201164e-13,0.2
720.0,-209.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,85052.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-385667847613000.0,1069537.19031,-385667847613000.0,-385667846857000.0,-385667848369000.0,-385667848293000.0,-385667846932000.0,2.0,1143909801460.0,0.199998716352,0.199992945326,0.00799966646896,83,2.43433201164e-13,0.2
720.0,-85.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,85052.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-385669369172000.0,5001480.77044,-385669369172000.0,-385669365636000.0,-385669372709000.0,-385669372355000.0,-385669365989000.0,2.0,25014809897000.0,0.199998716352,0.199992945326,0.00399983323448,120,0.0,0.1
720.0,-457.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,85052.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-385671013521000.0,305483.829666,-385671013521000.0,-385671013305000.0,-385671013737000.0,-385671013716000.0,-385671013327000.0,2.0,93320370187.7,0.100002567295,0.199992945326,0.00399996159471,9,2.43433201164e-13,0.2
720.0,-333.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-387757817479000.0,3300646.1147,-387757817479000.0,-387757815145000.0,-387757819813000.0,-387757819579000.0,-387757815378000.0,2.0,10894264774500.0,0.200001925471,0.0999905937684,0.00399966225654,40,2.43433201164e-13,0.2
720.0,-209.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-387759341658000.0,935767.657524,-387759341658000.0,-387759340996000.0,-387759342319000.0,-387759342253000.0,-387759341062000.0,2.0,875661108867.0,0.199998716352,0.0999905937684,0.0039995980802,77,2.43433201164e-13,0.2
720.0,-85.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-387760863429000.0,1885140.22629,-387760863429000.0,-387760862096000.0,-387760864762000.0,-387760864629000.0,-387760862230000.0,2.0,3553753672790.0,0.199998716352,0.0999905937684,0.0019997990401,114,0.0,0.1
720.0,-457.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-387762508314000.0,437850.153241,-387762508314000.0,-387762508005000.0,-387762508624000.0,-387762508593000.0,-387762508036000.0,2.0,191712756693.0,0.100002567295,0.0999905937684,0.00199986321644,3,2.43433201164e-13,0.2
720.0,-209.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-571180065795000.0,2371336.59599,-571180065795000.0,-571180064119000.0,-571180067472000.0,-571180067305000.0,-571180064286000.0,2.0,5623237251480.0,0.200001925471,0.100002351558,0.00400013257265,71,2.43433201164e-13,0.2
720.0,-85.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-571181592459000.0,719383.392345,-571181592459000.0,-571181591950000.0,-571181592967000.0,-571181592917000.0,-571181592001000.0,2.0,517512465182.0,0.199998716352,0.100002351558,0.00200003419438,108,0.0,0.1
720.0,-333.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-571184762294000.0,227134.365379,-571184762294000.0,-571184762133000.0,-571184762454000.0,-571184762438000.0,-571184762149000.0,2.0,51590019936.1,0.100002567295,0.100002351558,0.00200009837827,34,2.43433201164e-13,0.2
720.0,-209.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,340208.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-573271808303000.0,2854313.86206,-573271808303000.0,-573271806284000.0,-573271810321000.0,-573271810119000.0,-573271806486000.0,2.0,8147107623170.0,0.200001925471,0.200004703116,0.0080002651453,65,2.43433201164e-13,0.2
720.0,-85.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,340208.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-573273330193000.0,1347532.50902,-573273330193000.0,-573273329240000.0,-573273331146000.0,-573273331050000.0,-573273329335000.0,2.0,1815843862880.0,0.199998716352,0.200004703116,0.00400006838876,102,0.0,0.1
720.0,-333.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,340208.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-573276500221000.0,1823258.12989,-573276500221000.0,-573276498931000.0,-573276501510000.0,-573276501381000.0,-573276499060000.0,2.0,3324270208220.0,0.100002567295,0.200004703116,0.00400019675654,28,2.43433201164e-13,0.2
720.0,-209.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,255156.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-575363547446000.0,536373.992714,-575363547446000.0,-575363547067000.0,-575363547826000.0,-575363547788000.0,-575363547105000.0,2.0,287697060060.0,0.200001925471,0.200004703116,0.0080002651453,59,2.43433201164e-13,0.2
720.0,-85.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,255156.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-575365069592000.0,713494.518683,-575365069592000.0,-575365069088000.0,-575365070097000.0,-575365070046000.0,-575365069138000.0,2.0,509074428190.0,0.199998716352,0.200004703116,0.00400006838876,96,0.0,0.1
720.0,-333.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,255156.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-575368241448000.0,1169327.19286,-575368241448000.0,-575368240621000.0,-575368242275000.0,-575368242192000.0,-575368240704000.0,2.0,1367326083970.0,0.100002567295,0.200004703116,0.00400019675654,22,2.43433201164e-13,0.2
720.0,-209.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,170104.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-577455287076000.0,2781996.01862,-577455287076000.0,-577455285109000.0,-577455289044000.0,-577455288847000.0,-577455285306000.0,2.0,7739501847620.0,0.200001925471,0.200004703116,0.0080002651453,53,2.43433201164e-13,0.2
720.0,-85.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,170104.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-577456808443000.0,3243142.68865,-577456808443000.0,-577456806150000.0,-577456810737000.0,-577456810507000.0,-577456806379000.0,2.0,10517974498900.0,0.199998716352,0.200004703116,0.00400006838876,90,0.0,0.1
720.0,-333.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,170104.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-577459981156000.0,1016099.45148,-577459981156000.0,-577459980437000.0,-577459981874000.0,-577459981802000.0,-577459980509000.0,2.0,1032458095290.0,0.100002567295,0.200004703116,0.00400019675654,16,2.43433201164e-13,0.2
720.0,-209.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,85052.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-579547025113000.0,609498.644995,-579547025113000.0,-579547024682000.0,-579547025544000.0,-579547025501000.0,-579547024726000.0,2.0,371488598251.0,0.200001925471,0.199992945326,0.00799979482919,47,2.43433201164e-13,0.2
720.0,-85.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,85052.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-579548548189000.0,1728667.21834,-579548548189000.0,-579548546967000.0,-579548549412000.0,-579548549290000.0,-579548547089000.0,2.0,2988290351750.0,0.199998716352,0.199992945326,0.00399983323448,84,0.0,0.1
720.0,-333.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,85052.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-579551720515000.0,3024592.15765,-579551720515000.0,-579551718377000.0,-579551722654000.0,-579551722440000.0,-579551718590000.0,2.0,9148157720140.0,0.100002567295,0.199992945326,0.00399996159471,10,2.43433201164e-13,0.2
720.0,-209.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-581638520010000.0,824620.238434,-581638520010000.0,-581638519427000.0,-581638520593000.0,-581638520534000.0,-581638519485000.0,2.0,679998537634.0,0.200001925471,0.0999905937684,0.00399966225654,41,2.43433201164e-13,0.2
720.0,-85.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-581640044723000.0,2247610.9405,-581640044723000.0,-581640043133000.0,-581640046312000.0,-581640046153000.0,-581640043292000.0,2.0,5051754939880.0,0.199998716352,0.0999905937684,0.0019997990401,78,0.0,0.1
720.0,-333.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-581643214720000.0,363808.471852,-581643214720000.0,-581643214463000.0,-581643214977000.0,-581643214952000.0,-581643214489000.0,2.0,132356604192.0,0.100002567295,0.0999905937684,0.00199986321644,4,2.43433201164e-13,0.2
720.0,-85.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-765060764260000.0,1675562.5268,-765060764260000.0,-765060763075000.0,-765060765444000.0,-765060765326000.0,-765060763193000.0,2.0,2807509781210.0,0.200001925471,0.100002351558,0.00200006628633,72,0.0,0.1
720.0,-209.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-765065464203000.0,1231715.04739,-765065464203000.0,-765065463332000.0,-765065465074000.0,-765065464987000.0,-765065463419000.0,2.0,1517121957970.0,0.100002567295,0.100002351558,0.00200009837827,35,2.43433201164e-13,0.2
720.0,-85.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,340208.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-767152507602000.0,639981.04606,-767152507602000.0,-767152507150000.0,-767152508055000.0,-767152508009000.0,-767152507195000.0,2.0,409575739316.0,0.200001925471,0.200004703116,0.00400013257265,66,0.0,0.1
720.0,-209.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,340208.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-767157205649000.0,1279471.4484,-767157205649000.0,-767157204744000.0,-767157206553000.0,-767157206463000.0,-767157204835000.0,2.0,1637047187280.0,0.100002567295,0.200004703116,0.00400019675654,29,2.43433201164e-13,0.2
720.0,-85.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,255156.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-769244249834000.0,1010502.61292,-769244249834000.0,-769244249119000.0,-769244250548000.0,-769244250477000.0,-769244249191000.0,2.0,1021115530710.0,0.200001925471,0.200004703116,0.00400013257265,60,0.0,0.1
720.0,-209.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,255156.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-769248945869000.0,2121770.94736,-769248945869000.0,-769248944369000.0,-769248947370000.0,-769248947220000.0,-769248944519000.0,2.0,4501911953040.0,0.100002567295,0.200004703116,0.00400019675654,23,2.43433201164e-13,0.2
720.0,-85.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,170104.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-771335987225000.0,4790485.18926,-771335987225000.0,-771335983837000.0,-771335990612000.0,-771335990274000.0,-771335984176000.0,2.0,22948748348500.0,0.200001925471,0.200004703116,0.00400013257265,54,0.0,0.1
720.0,-209.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,170104.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-771340682361000.0,391848.349319,-771340682361000.0,-771340682084000.0,-771340682638000.0,-771340682610000.0,-771340682111000.0,2.0,153545128864.0,0.100002567295,0.200004703116,0.00400019675654,17,2.43433201164e-13,0.2
720.0,-85.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,85052.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-773427728510000.0,1414787.46791,-773427728510000.0,-773427727509000.0,-773427729510000.0,-773427729410000.0,-773427727609000.0,2.0,2001623579370.0,0.200001925471,0.199992945326,0.0039998974146,48,0.0,0.1
720.0,-209.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,85052.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-773432425400000.0,3239306.81114,-773432425400000.0,-773432423109000.0,-773432427690000.0,-773432427461000.0,-773432423338000.0,2.0,10493108616700.0,0.100002567295,0.199992945326,0.00399996159471,11,2.43433201164e-13,0.2
720.0,-85.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-775519218369000.0,3242607.67398,-775519218369000.0,-775519216077000.0,-775519220662000.0,-775519220433000.0,-775519216306000.0,2.0,10514504527400.0,0.200001925471,0.0999905937684,0.00199983112827,42,0.0,0.1
720.0,-209.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-775523919073000.0,2168070.53162,-775523919073000.0,-775523917540000.0,-775523920606000.0,-775523920453000.0,-775523917693000.0,2.0,4700529830080.0,0.100002567295,0.0999905937684,0.00199986321644,5,2.43433201164e-13,0.2
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-958946162581000.0,4021956.90335,-958946162581000.0,-958946159737000.0,-958946165425000.0,-958946165141000.0,-958946160022000.0,2.0,16176137332400.0,0.100002567295,0.100002351558,0.00100004918914,36,0.0,0.1
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,340208.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-961037904551000.0,1770516.36091,-961037904551000.0,-961037903299000.0,-961037905803000.0,-961037905678000.0,-961037903424000.0,2.0,3134728184240.0,0.100002567295,0.200004703116,0.00200009837827,30,0.0,0.1
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,255156.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-963129645317000.0,1364240.11644,-963129645317000.0,-963129644352000.0,-963129646282000.0,-963129646185000.0,-963129644449000.0,2.0,1861151095300.0,0.100002567295,0.200004703116,0.00200009837827,24,0.0,0.1
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,170104.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-965221385774000.0,204687.702552,-965221385774000.0,-965221385629000.0,-965221385918000.0,-965221385904000.0,-965221385643000.0,2.0,41897055576.0,0.100002567295,0.200004703116,0.00200009837827,18,0.0,0.1
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,85052.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-967313125196000.0,2248284.01777,-967313125196000.0,-967313123606000.0,-967313126786000.0,-967313126627000.0,-967313123765000.0,2.0,5054781024570.0,0.100002567295,0.199992945326,0.00199998079736,12,0.0,0.1
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-969404616513000.0,1288849.3637,-969404616513000.0,-969404615601000.0,-969404617424000.0,-969404617333000.0,-969404615692000.0,2.0,1661132682310.0,0.100002567295,0.0999905937684,0.000999931608221,6,0.0,0.1
