smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-htse_capacity,ProbabilityWeight,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-ft_capacity,prefix,PointProbability
480.0,-302.2,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1561858705.56,16164147.5347,-1561493506.51,-1546968409.97,-1577479399.24,-1576972483.18,-1547256206.59,4.0,261279665523000.0,0.142763157895,0.00291363770352,0.142862235785,0.142857142857,308,9.8243970108e-13
480.0,-302.2,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1564248245.27,699894.904775,-1564419207.5,-1563322056.36,-1564832509.69,-1564819340.65,-1563437802.75,4.0,489852877730.0,0.142763157895,0.00145681885176,0.0714311178926,0.142857142857,316,9.8243970108e-13
480.0,-248.0,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1565164107.26,4434296.08096,-1564920230.12,-1560623647.0,-1570192321.79,-1569783511.72,-1560886130.78,4.0,19662981733600.0,0.142763157895,0.00291327416226,0.142844410537,0.142857142857,333,9.8243970108e-13
480.0,-356.5,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1577090339.56,2887151.33854,-1577453741.51,-1573731571.74,-1579722303.49,-1579653147.07,-1574018769.33,4.0,8335642851610.0,0.142894736842,0.00291632308389,0.142862235785,0.142857142857,299,9.8243970108e-13
480.0,-248.0,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1578030149.09,13907362.3874,-1572141412.81,-1569137674.55,-1598700096.19,-1594942960.99,-1569361567.98,4.0,193414728576000.0,0.142763157895,0.00145645531051,0.0714132926442,0.142857142857,325,9.8243970108e-13
480.0,-410.8,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1578297933.89,10683006.7622,-1578111277.1,-1566096240.78,-1590872940.6,-1589588852.75,-1567268334.55,4.0,114126633481000.0,0.142894736842,0.00291632308389,0.142862235785,0.142857142857,274,9.8243970108e-13
480.0,-248.0,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1587201108.64,3367031.07462,-1586209245.08,-1584333190.68,-1592052753.73,-1591232321.68,-1584558504.59,4.0,11336898257400.0,0.142763157895,0.00291363770352,0.142862235785,0.142857142857,341,9.8243970108e-13
480.0,-193.7,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1589377608.64,16057106.1249,-1584773501.81,-1576922862.57,-1611040568.37,-1608196082.8,-1577004884.05,4.0,257830657106000.0,0.142894736842,0.00291632308389,0.142862235785,0.142857142857,358,9.8243970108e-13
480.0,-356.5,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1591986270.58,3398372.26551,-1592123072.75,-1587695915.82,-1596003021.02,-1595448676.11,-1588332342.03,4.0,11548934055000.0,0.142894736842,0.00291632308389,0.142862235785,0.142857142857,307,9.8243970108e-13
480.0,-410.8,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1594237939.8,4949626.38089,-1592041822.11,-1591232061.97,-1601636052.99,-1600227504.71,-1591322939.64,4.0,24498801310400.0,0.142894736842,0.00145779766563,0.0714132926442,0.142857142857,258,9.8243970108e-13
480.0,-410.8,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1597721124.9,15106488.8913,-1595549767.23,-1584830295.86,-1614954669.29,-1613588351.0,-1584893799.54,4.0,228206006622000.0,0.142894736842,0.00291632308389,0.142862235785,0.142857142857,282,9.8243970108e-13
480.0,-193.7,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1602323665.99,7911351.17311,-1600338285.14,-1595046035.32,-1613572058.35,-1611653630.11,-1595773235.05,4.0,62589477384300.0,0.142894736842,0.00291632308389,0.142862235785,0.142857142857,366,9.8243970108e-13
480.0,-465.1,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1604836138.64,3871933.78209,-1605489825.76,-1599594528.75,-1608770374.29,-1608392937.33,-1600364177.98,4.0,14991871212900.0,0.0714473684211,0.00145797960379,0.142844410537,0.142857142857,265,9.8243970108e-13
480.0,-410.8,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1608360703.46,5227606.03352,-1606913598.44,-1603965890.37,-1615649726.61,-1614584664.66,-1604162689.31,4.0,27327864841700.0,0.142894736842,0.00291632308389,0.142862235785,0.142857142857,290,9.8243970108e-13
480.0,-248.0,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1615029639.14,16854640.8983,-1615586968.31,-1599336625.37,-1629607994.57,-1629607026.28,-1599671991.16,4.0,284078919811000.0,0.142763157895,0.00291363770352,0.142862235785,0.142857142857,349,9.8243970108e-13
480.0,-139.4,-3502.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1617121981.13,9272382.16849,-1620325411.52,-1603699870.8,-1624137230.66,-1623866216.38,-1605892943.33,4.0,85977071078500.0,0.142894736842,0.00145779766563,0.0714132926442,0.142857142857,391,9.8243970108e-13
480.0,-356.5,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1619596800.55,13894869.8909,-1616242193.33,-1607066838.52,-1638835977.01,-1636023479.38,-1607866571.81,4.0,193067409284000.0,0.142894736842,0.00145816154194,0.0714311178926,0.142857142857,315,9.8243970108e-13
480.0,-193.7,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1620248166.52,9922014.66227,-1616400248.2,-1613540348.19,-1634651821.49,-1632300405.7,-1613583012.99,4.0,98446374958300.0,0.142894736842,0.00291632308389,0.142862235785,0.142857142857,374,9.8243970108e-13
480.0,-410.8,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1622479419.81,3842407.85261,-1622328914.27,-1618338503.27,-1626921347.43,-1626520409.79,-1618649137.59,4.0,14764098105800.0,0.142894736842,0.00291632308389,0.142862235785,0.142857142857,298,9.8243970108e-13
480.0,-465.1,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1624909189.84,14161856.3344,-1618443380.41,-1616651557.56,-1646098440.98,-1642050148.01,-1616820364.87,4.0,200558174836000.0,0.0714473684211,0.00145816154194,0.142862235785,0.142857142857,273,9.8243970108e-13
480.0,-248.0,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1625825966.92,5345322.02307,-1623437566.43,-1622640544.05,-1633788190.76,-1632328340.39,-1622667354.13,4.0,28572467530300.0,0.142763157895,0.00291363770352,0.142862235785,0.142857142857,357,9.8243970108e-13
480.0,-302.2,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1627978839.1,14440231.6697,-1625910244.55,-1615463266.97,-1644631600.35,-1643258422.38,-1615595288.2,4.0,208520290675000.0,0.142763157895,0.00291327416226,0.142844410537,0.142857142857,332,9.8243970108e-13
480.0,-302.2,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1636437573.24,10072684.3765,-1632368745.92,-1629751781.71,-1651261019.4,-1648704411.4,-1629867093.32,4.0,101458970548000.0,0.142763157895,0.00291363770352,0.142862235785,0.142857142857,340,9.8243970108e-13
480.0,-193.7,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1637401129.3,8331597.94487,-1637191477.35,-1629021022.94,-1646200539.59,-1645674199.76,-1629421571.59,4.0,69415524315000.0,0.142894736842,0.00145816154194,0.0714311178926,0.142857142857,382,9.8243970108e-13
480.0,-302.2,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1653038483.36,15219152.9725,-1654134831.55,-1636253487.74,-1667630782.58,-1667098089.28,-1637443989.96,4.0,231622617200000.0,0.142763157895,0.00145645531051,0.0714132926442,0.142857142857,324,9.8243970108e-13
480.0,-465.1,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1653612833.88,15094301.7715,-1651607614.33,-1637350230.6,-1673885876.28,-1670550424.05,-1639482551.1,4.0,227837945970000.0,0.0714473684211,0.00145816154194,0.142862235785,0.142857142857,281,9.8243970108e-13
480.0,-139.4,-3502.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1655019236.18,10169963.8721,-1653291169.81,-1645024812.04,-1668469793.07,-1666707240.12,-1645750525.16,4.0,103428165159000.0,0.142894736842,0.00291632308389,0.142862235785,0.142857142857,407,9.8243970108e-13
480.0,-139.4,-3502.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1656224558.73,26384322.6418,-1644089715.4,-1641136425.08,-1695582379.07,-1688298350.51,-1641139547.63,4.0,696132481269000.0,0.142894736842,0.00291595920758,0.142844410537,0.142857142857,399,9.8243970108e-13
480.0,-302.2,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1659755450.55,15666111.1069,-1653819564.6,-1648997502.61,-1682385170.36,-1678753940.32,-1649067201.09,4.0,245427037213000.0,0.142763157895,0.00291363770352,0.142862235785,0.142857142857,348,9.8243970108e-13
480.0,-465.1,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1660932659.01,3540440.3809,-1660568455.67,-1657188336.68,-1665405388.0,-1664872923.61,-1657502279.07,4.0,12534718090700.0,0.0714473684211,0.000728898832816,0.0714132926442,0.142857142857,257,9.8243970108e-13
480.0,-410.8,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1662109109.05,11395537.2177,-1660278032.32,-1650738534.8,-1677141836.76,-1675169453.61,-1651612271.92,4.0,129858268481000.0,0.142894736842,0.00291632308389,0.142862235785,0.142857142857,306,9.8243970108e-13
480.0,-248.0,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1662978550.15,19817767.1618,-1666758969.8,-1635583511.56,-1682812749.45,-1680659350.06,-1640005162.73,4.0,392743895280000.0,0.142763157895,0.00291363770352,0.142862235785,0.142857142857,365,9.8243970108e-13
480.0,-248.0,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1663180014.84,9260826.17977,-1661984230.4,-1653200339.46,-1675551259.1,-1673658004.33,-1654376123.56,4.0,85762901532000.0,0.142763157895,0.00291363770352,0.142862235785,0.142857142857,373,9.8243970108e-13
480.0,-465.1,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1665387147.1,8443973.59139,-1663988343.93,-1656912078.7,-1676659821.83,-1675112298.22,-1657620320.41,4.0,71300690012000.0,0.0714473684211,0.00145816154194,0.142862235785,0.142857142857,289,9.8243970108e-13
480.0,-302.2,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1667476892.79,5316692.50791,-1669437204.93,-1659805087.26,-1671228074.05,-1671176504.86,-1661032843.73,4.0,28267219223700.0,0.142763157895,0.00291363770352,0.142862235785,0.142857142857,356,9.8243970108e-13
480.0,-410.8,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1667682420.75,14053390.9352,-1663830063.3,-1655361831.25,-1687707725.14,-1684461525.18,-1656296616.74,4.0,197497796777000.0,0.142894736842,0.00145816154194,0.0714311178926,0.142857142857,314,9.8243970108e-13
480.0,-356.5,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1669465529.29,11208758.7704,-1665710993.64,-1660772535.99,-1685667593.89,-1683020092.33,-1661167316.16,4.0,125636273173000.0,0.142894736842,0.00291595920758,0.142844410537,0.142857142857,331,9.8243970108e-13
480.0,-465.1,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1678834549.75,3527429.698,-1679378951.98,-1674061223.3,-1682519071.74,-1682113021.75,-1674793914.63,4.0,12442760274300.0,0.0714473684211,0.00145816154194,0.142862235785,0.142857142857,297,9.8243970108e-13
480.0,-139.4,-3502.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1679596183.77,13825572.8864,-1680228974.75,-1665437393.98,-1692489391.6,-1692172413.05,-1666134047.12,4.0,191146465638000.0,0.142894736842,0.00291632308389,0.142862235785,0.142857142857,415,9.8243970108e-13
480.0,-193.7,-3502.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1682230593.92,15687239.0183,-1682497363.19,-1665896184.46,-1698031464.85,-1697280435.79,-1666807275.08,4.0,246089468017000.0,0.142894736842,0.00291595920758,0.142844410537,0.142857142857,398,9.8243970108e-13
480.0,-248.0,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1689310648.84,24755911.8273,-1681263694.09,-1669413134.77,-1725302072.4,-1719143367.42,-1670743666.91,4.0,612855170402000.0,0.142763157895,0.00145681885176,0.0714311178926,0.142857142857,381,9.8243970108e-13
480.0,-356.5,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1689693244.46,9016615.84798,-1689102418.67,-1679279226.2,-1701288914.3,-1699517920.07,-1680695724.96,4.0,81299361350000.0,0.142894736842,0.00291632308389,0.142862235785,0.142857142857,339,9.8243970108e-13
480.0,-139.4,-3502.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1690239578.19,10530877.4512,-1685931780.33,-1683333884.26,-1705760867.82,-1703066825.25,-1683443248.12,4.0,110899379892000.0,0.142894736842,0.00291632308389,0.142862235785,0.142857142857,423,9.8243970108e-13
480.0,-302.2,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1692355535.32,8434416.68681,-1691520506.41,-1682942113.05,-1703439015.4,-1701731145.46,-1684148965.65,4.0,71139384846700.0,0.142763157895,0.00291363770352,0.142862235785,0.142857142857,364,9.8243970108e-13
480.0,-465.1,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1692632707.61,1783900.00273,-1692929741.15,-1690519502.83,-1694151845.32,-1694139458.17,-1690710110.11,4.0,3182299219730.0,0.0714473684211,0.00145816154194,0.142862235785,0.142857142857,305,9.8243970108e-13
480.0,-193.7,-3502.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1694031001.18,8640317.09967,-1696238948.07,-1681935929.42,-1701710179.14,-1701206889.75,-1683763986.96,4.0,74655079582900.0,0.142894736842,0.00145779766563,0.0714132926442,0.142857142857,390,9.8243970108e-13
480.0,-356.5,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1702279424.0,4524548.19794,-1701057734.1,-1698246713.08,-1708755514.71,-1707651387.66,-1698617826.2,4.0,20471536395400.0,0.142894736842,0.00145779766563,0.0714132926442,0.142857142857,323,9.8243970108e-13
480.0,-193.7,-3502.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1706364105.96,18534336.8723,-1704998185.16,-1687615645.91,-1727844407.63,-1725968815.62,-1688671685.43,4.0,343521643295000.0,0.142894736842,0.00291632308389,0.142862235785,0.142857142857,406,9.8243970108e-13
480.0,-302.2,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1710121637.62,10794806.8117,-1707017020.16,-1701449616.85,-1725002893.31,-1722920291.67,-1701669448.0,4.0,116527854103000.0,0.142763157895,0.00291363770352,0.142862235785,0.142857142857,372,9.8243970108e-13
480.0,-193.7,-3502.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1712909378.57,12545407.7266,-1708981428.69,-1702750507.74,-1730924149.18,-1728023455.37,-1703294431.61,4.0,157387255027000.0,0.142894736842,0.00291632308389,0.142862235785,0.142857142857,414,9.8243970108e-13
480.0,-356.5,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1718864668.88,15971453.87,-1721486235.32,-1699398709.44,-1733087495.43,-1732731475.75,-1701327668.98,4.0,255087338723000.0,0.142894736842,0.00291632308389,0.142862235785,0.142857142857,347,9.8243970108e-13
480.0,-465.1,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1720083750.23,5887919.61695,-1720635860.66,-1712383715.85,-1726679563.75,-1725855019.67,-1713539526.18,4.0,34667597415600.0,0.0714473684211,0.000729080770972,0.0714311178926,0.142857142857,313,9.8243970108e-13
480.0,-139.4,-3502.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1723645023.21,25091805.5447,-1721542514.48,-1698975124.36,-1752519939.53,-1750092084.71,-1700141473.95,4.0,629598705493000.0,0.142894736842,0.00291632308389,0.142862235785,0.142857142857,431,9.8243970108e-13
480.0,-410.8,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1727078738.09,7802587.83121,-1726582718.73,-1719009748.69,-1736139766.21,-1735333150.23,-1719518753.06,4.0,60880376863800.0,0.142894736842,0.00291595920758,0.142844410537,0.142857142857,330,9.8243970108e-13
480.0,-302.2,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1730451986.35,19612949.4207,-1722221270.34,-1717674410.61,-1759690994.12,-1754131277.72,-1718295697.4,4.0,384667784981000.0,0.142763157895,0.00145681885176,0.0714311178926,0.142857142857,380,9.8243970108e-13
480.0,-248.0,-3502.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1731789011.77,6624018.65575,-1729137455.81,-1727246477.35,-1741634658.1,-1739760168.77,-1727530033.1,4.0,43877623151700.0,0.142763157895,0.00291327416226,0.142844410537,0.142857142857,397,9.8243970108e-13
480.0,-139.4,-3502.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1731912450.23,12702925.868,-1731471943.34,-1718831286.54,-1745874627.69,-1744864665.59,-1719576944.51,4.0,161364325607000.0,0.142894736842,0.00291632308389,0.142862235785,0.142857142857,439,9.8243970108e-13
480.0,-193.7,-3502.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1732990116.75,12327391.4075,-1728706990.64,-1723451533.44,-1751094952.27,-1747806613.38,-1724169996.67,4.0,151964578913000.0,0.142894736842,0.00291632308389,0.142862235785,0.142857142857,422,9.8243970108e-13
480.0,-356.5,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1734147469.4,22245006.3195,-1729411871.01,-1715617561.15,-1762148574.42,-1759112318.01,-1715812458.52,4.0,494840306153000.0,0.142894736842,0.00291632308389,0.142862235785,0.142857142857,355,9.8243970108e-13
480.0,-248.0,-3502.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1744706260.23,8727267.02206,-1743830210.17,-1736540868.1,-1754623752.5,-1753839416.63,-1736799573.92,4.0,76165189674300.0,0.142763157895,0.00145645531051,0.0714132926442,0.142857142857,389,9.8243970108e-13
480.0,-356.5,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1745338906.58,14662512.7063,-1739423576.23,-1735364524.92,-1767143948.92,-1763006407.7,-1735952867.93,4.0,214989278863000.0,0.142894736842,0.00291632308389,0.142862235785,0.142857142857,363,9.8243970108e-13
480.0,-193.7,-3502.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1747536964.86,4599902.37012,-1748448672.36,-1741730358.33,-1751520156.39,-1751430397.92,-1742367141.3,4.0,21159101814700.0,0.142894736842,0.00291632308389,0.142862235785,0.142857142857,430,9.8243970108e-13
480.0,-139.4,-3502.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1748237220.75,9013460.82454,-1745949127.46,-1740001489.79,-1761049138.29,-1758904332.95,-1740773439.16,4.0,81242476035500.0,0.142894736842,0.00145816154194,0.0714311178926,0.142857142857,447,9.8243970108e-13
480.0,-248.0,-3502.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1757275193.02,5318325.40724,-1756966173.52,-1751128534.05,-1764039891.01,-1763091093.83,-1751891919.53,4.0,28284585137300.0,0.142763157895,0.00291363770352,0.142862235785,0.142857142857,405,9.8243970108e-13
480.0,-410.8,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1758557490.22,5413702.54248,-1759328877.98,-1751546723.0,-1764025481.91,-1763615019.2,-1752420018.36,4.0,29308175218400.0,0.142894736842,0.00291632308389,0.142862235785,0.142857142857,338,9.8243970108e-13
480.0,-356.5,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1763350542.3,10212019.3763,-1760576214.69,-1754384673.25,-1777865066.58,-1775540150.98,-1755044992.28,4.0,104285339741000.0,0.142894736842,0.00291632308389,0.142862235785,0.142857142857,371,9.8243970108e-13
480.0,-410.8,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1767611107.45,9831520.87964,-1765616745.37,-1759568495.27,-1779642443.77,-1778442236.52,-1759572085.28,4.0,96658802806700.0,0.142894736842,0.00291632308389,0.142862235785,0.142857142857,346,9.8243970108e-13
480.0,-248.0,-3502.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1769743342.73,8872853.07464,-1768681677.76,-1761659211.82,-1779950803.57,-1779111497.15,-1761861519.26,4.0,78727521684100.0,0.142763157895,0.00291363770352,0.142862235785,0.142857142857,413,9.8243970108e-13
480.0,-465.1,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1779204530.81,8236462.7635,-1775727658.23,-1773903009.33,-1791459797.45,-1789208297.97,-1774068385.25,4.0,67839318854500.0,0.0714473684211,0.00145797960379,0.142844410537,0.142857142857,329,9.8243970108e-13
480.0,-410.8,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1779349611.0,6560979.79764,-1780087904.66,-1772051914.98,-1785170719.69,-1785086685.09,-1772578925.77,4.0,43046455905000.0,0.142894736842,0.00291632308389,0.142862235785,0.142857142857,354,9.8243970108e-13
480.0,-193.7,-3502.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1779672124.89,19976108.933,-1769894221.68,-1769267081.37,-1809632974.84,-1803677509.23,-1769355805.05,4.0,399044928104000.0,0.142894736842,0.00291632308389,0.142862235785,0.142857142857,438,9.8243970108e-13
480.0,-139.4,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1782459415.99,7656968.29666,-1783469234.41,-1773715097.84,-1789184097.29,-1789092922.9,-1774412163.28,4.0,58629163496000.0,0.142894736842,0.00145797960379,0.142844410537,0.0714285714286,463,0.0
480.0,-410.8,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1782960101.19,14020716.1895,-1779375240.97,-1770919250.6,-1802170672.22,-1799501439.13,-1771437567.57,4.0,196580482467000.0,0.142894736842,0.00145779766563,0.0714132926442,0.142857142857,322,9.8243970108e-13
480.0,-356.5,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1786556102.99,5615345.62717,-1788126169.99,-1779001862.73,-1790970209.26,-1790927720.81,-1779986391.37,4.0,31532106512500.0,0.142894736842,0.00145816154194,0.0714311178926,0.142857142857,379,9.8243970108e-13
