smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,co2_location_label,fuel_region_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-ft_capacity,ProbabilityWeight-htse_capacity,ProbabilityWeight,ProbabilityWeight-h2_storage_capacity,PointProbability,prefix
480.0,-193.7,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251522150962000.0,2635948.93313,-251522151376000.0,-251522147516000.0,-251522153582000.0,-251522153392000.0,-251522147954000.0,4.0,6948226778050.0,0.142857142857,0.142894736842,0.00291632308389,0.142862235785,9.8243970108e-13,174
480.0,-193.7,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251522168686000.0,1301064.30413,-251522168649000.0,-251522167254000.0,-251522170192000.0,-251522170053000.0,-251522167371000.0,4.0,1692768323480.0,0.142857142857,0.142894736842,0.00291632308389,0.142862235785,9.8243970108e-13,182
480.0,-193.7,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251522187819000.0,1761170.32021,-251522187495000.0,-251522186258000.0,-251522190029000.0,-251522189790000.0,-251522186302000.0,4.0,3101720896800.0,0.142857142857,0.142894736842,0.00145816154194,0.0714311178926,9.8243970108e-13,190
480.0,-139.4,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251544207170000.0,1987594.51184,-251544207795000.0,-251544204293000.0,-251544208797000.0,-251544208687000.0,-251544204778000.0,4.0,3950531943500.0,0.142857142857,0.142894736842,0.00145779766563,0.0714132926442,9.8243970108e-13,199
480.0,-139.4,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251544227395000.0,890709.217611,-251544227389000.0,-251544226427000.0,-251544228376000.0,-251544228302000.0,-251544226498000.0,4.0,793362910337.0,0.142857142857,0.142894736842,0.00291595920758,0.142844410537,9.8243970108e-13,207
480.0,-139.4,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251544244910000.0,5016333.83192,-251544243880000.0,-251544240250000.0,-251544251629000.0,-251544250737000.0,-251544240524000.0,4.0,25163605113300.0,0.142857142857,0.142894736842,0.00291632308389,0.142862235785,9.8243970108e-13,215
480.0,-139.4,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251544265464000.0,1899995.91277,-251544265488000.0,-251544263113000.0,-251544267767000.0,-251544267428000.0,-251544263466000.0,4.0,3609984468540.0,0.142857142857,0.142894736842,0.00291632308389,0.142862235785,9.8243970108e-13,223
480.0,-139.4,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251544283498000.0,2625036.04228,-251544283314000.0,-251544280651000.0,-251544286713000.0,-251544286359000.0,-251544280895000.0,4.0,6890814223260.0,0.142857142857,0.142894736842,0.00291632308389,0.142862235785,9.8243970108e-13,231
480.0,-139.4,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251544300146000.0,1317035.24774,-251544300026000.0,-251544298726000.0,-251544301806000.0,-251544301606000.0,-251544298853000.0,4.0,1734581843780.0,0.142857142857,0.142894736842,0.00291632308389,0.142862235785,9.8243970108e-13,239
480.0,-302.2,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251632225175000.0,1356816.17125,-251632225366000.0,-251632223463000.0,-251632226504000.0,-251632226425000.0,-251632223657000.0,4.0,1840950122580.0,0.0714285714286,0.142763157895,0.000728227655254,0.0714132926442,9.8243970108e-13,4
480.0,-302.2,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251632242213000.0,1529147.18292,-251632242360000.0,-251632240274000.0,-251632243857000.0,-251632243708000.0,-251632240511000.0,4.0,2338291107030.0,0.0714285714286,0.142763157895,0.00145663708113,0.142844410537,9.8243970108e-13,12
480.0,-302.2,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251632262231000.0,688471.734156,-251632262189000.0,-251632261433000.0,-251632263114000.0,-251632262980000.0,-251632261541000.0,4.0,473993328732.0,0.0714285714286,0.142763157895,0.00145681885176,0.142862235785,9.8243970108e-13,20
480.0,-302.2,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251632278289000.0,576041.733999,-251632278030000.0,-251632277948000.0,-251632279148000.0,-251632278990000.0,-251632277951000.0,4.0,331824079308.0,0.0714285714286,0.142763157895,0.00145681885176,0.142862235785,9.8243970108e-13,28
480.0,-302.2,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251632298507000.0,1008306.96558,-251632298186000.0,-251632297681000.0,-251632299974000.0,-251632299716000.0,-251632297746000.0,4.0,1016682936840.0,0.0714285714286,0.142763157895,0.00145681885176,0.142862235785,9.8243970108e-13,36
480.0,-302.2,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251632317322000.0,1334337.05888,-251632317858000.0,-251632315339000.0,-251632318235000.0,-251632318183000.0,-251632315713000.0,4.0,1780455386710.0,0.0714285714286,0.142763157895,0.00145681885176,0.142862235785,9.8243970108e-13,44
480.0,-302.2,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251632335191000.0,1178171.73848,-251632335336000.0,-251632333698000.0,-251632336395000.0,-251632336307000.0,-251632333873000.0,4.0,1388088645360.0,0.0714285714286,0.142763157895,0.00145681885176,0.142862235785,9.8243970108e-13,52
480.0,-302.2,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251632354077000.0,747070.398668,-251632354359000.0,-251632352975000.0,-251632354613000.0,-251632354588000.0,-251632353170000.0,4.0,558114180566.0,0.0714285714286,0.142763157895,0.000728409425879,0.0714311178926,9.8243970108e-13,60
480.0,-248.0,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335354087890000.0,1245052.37046,-335354087455000.0,-335354086930000.0,-335354089720000.0,-335354089383000.0,-335354087006000.0,4.0,1550155405180.0,0.0714285714286,0.142763157895,0.000728227655254,0.0714132926442,9.8243970108e-13,5
480.0,-248.0,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335354104609000.0,714245.053108,-335354104663000.0,-335354103862000.0,-335354105248000.0,-335354105240000.0,-335354103903000.0,4.0,510145995890.0,0.0714285714286,0.142763157895,0.00145663708113,0.142844410537,9.8243970108e-13,13
480.0,-248.0,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335354123981000.0,1958285.44824,-335354123167000.0,-335354122717000.0,-335354126874000.0,-335354126367000.0,-335354122736000.0,4.0,3834881896790.0,0.0714285714286,0.142763157895,0.00145681885176,0.142862235785,9.8243970108e-13,21
480.0,-248.0,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335354143838000.0,807961.027448,-335354143727000.0,-335354143034000.0,-335354144863000.0,-335354144744000.0,-335354143086000.0,4.0,652801021874.0,0.0714285714286,0.142763157895,0.00145681885176,0.142862235785,9.8243970108e-13,29
480.0,-248.0,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335354162129000.0,1664665.67184,-335354161740000.0,-335354160577000.0,-335354164457000.0,-335354164095000.0,-335354160706000.0,4.0,2771111799010.0,0.0714285714286,0.142763157895,0.00145681885176,0.142862235785,9.8243970108e-13,37
480.0,-248.0,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335354178633000.0,2619255.40044,-335354178102000.0,-335354176170000.0,-335354182160000.0,-335354181682000.0,-335354176329000.0,4.0,6860498852750.0,0.0714285714286,0.142763157895,0.00145681885176,0.142862235785,9.8243970108e-13,45
480.0,-248.0,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335354197582000.0,1026828.58186,-335354197804000.0,-335354196163000.0,-335354198557000.0,-335354198477000.0,-335354196375000.0,4.0,1054376936530.0,0.0714285714286,0.142763157895,0.00145681885176,0.142862235785,9.8243970108e-13,53
480.0,-248.0,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335354215863000.0,1685012.7305,-335354216345000.0,-335354213511000.0,-335354217252000.0,-335354217198000.0,-335354213855000.0,4.0,2839267901930.0,0.0714285714286,0.142763157895,0.000728409425879,0.0714311178926,9.8243970108e-13,61
480.0,-193.7,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335376240718000.0,1426438.90848,-335376240752000.0,-335376238976000.0,-335376242391000.0,-335376242200000.0,-335376239188000.0,4.0,2034727959640.0,0.142857142857,0.142894736842,0.00145779766563,0.0714132926442,9.8243970108e-13,70
480.0,-193.7,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335376260222000.0,1935361.63967,-335376260304000.0,-335376257928000.0,-335376262351000.0,-335376262170000.0,-335376258157000.0,4.0,3745624676320.0,0.142857142857,0.142894736842,0.00291595920758,0.142844410537,9.8243970108e-13,78
480.0,-193.7,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335376278131000.0,1752166.2884,-335376277785000.0,-335376276522000.0,-335376280433000.0,-335376280146000.0,-335376276601000.0,4.0,3070086702190.0,0.142857142857,0.142894736842,0.00291632308389,0.142862235785,9.8243970108e-13,86
480.0,-193.7,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335376293972000.0,3074046.22288,-335376293851000.0,-335376290427000.0,-335376297759000.0,-335376297299000.0,-335376290815000.0,4.0,9449760180430.0,0.142857142857,0.142894736842,0.00291632308389,0.142862235785,9.8243970108e-13,94
480.0,-193.7,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335376312572000.0,3175115.95567,-335376312810000.0,-335376309268000.0,-335376315399000.0,-335376315366000.0,-335376309444000.0,4.0,10081361331900.0,0.142857142857,0.142894736842,0.00291632308389,0.142862235785,9.8243970108e-13,102
480.0,-193.7,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335376331285000.0,1928572.19103,-335376331694000.0,-335376328770000.0,-335376332984000.0,-335376332925000.0,-335376329074000.0,4.0,3719390696010.0,0.142857142857,0.142894736842,0.00291632308389,0.142862235785,9.8243970108e-13,110
480.0,-193.7,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335376350528000.0,1442032.16882,-335376350410000.0,-335376348889000.0,-335376352405000.0,-335376352112000.0,-335376349111000.0,4.0,2079456775920.0,0.142857142857,0.142894736842,0.00291632308389,0.142862235785,9.8243970108e-13,118
480.0,-193.7,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335376369670000.0,338580.204276,-335376369670000.0,-335376369265000.0,-335376370075000.0,-335376370028000.0,-335376369313000.0,4.0,114636554728.0,0.142857142857,0.142894736842,0.00145816154194,0.0714311178926,9.8243970108e-13,126
480.0,-139.4,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335398391415000.0,1612541.22823,-335398391299000.0,-335398389640000.0,-335398393421000.0,-335398393185000.0,-335398389807000.0,4.0,2600289212740.0,0.142857142857,0.142894736842,0.00145779766563,0.0714132926442,9.8243970108e-13,135
480.0,-139.4,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335398407513000.0,2726394.79827,-335398407475000.0,-335398404424000.0,-335398410679000.0,-335398410374000.0,-335398404707000.0,4.0,7433228596010.0,0.142857142857,0.142894736842,0.00291595920758,0.142844410537,9.8243970108e-13,143
480.0,-139.4,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335398428275000.0,3919283.07636,-335398429840000.0,-335398422460000.0,-335398430959000.0,-335398430835000.0,-335398423523000.0,4.0,15360779832600.0,0.142857142857,0.142894736842,0.00291632308389,0.142862235785,9.8243970108e-13,151
480.0,-139.4,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335398444515000.0,4297112.25203,-335398444539000.0,-335398440716000.0,-335398448265000.0,-335398448256000.0,-335398440740000.0,4.0,18465173706500.0,0.142857142857,0.142894736842,0.00291632308389,0.142862235785,9.8243970108e-13,159
480.0,-139.4,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335398464621000.0,2148007.85666,-335398465326000.0,-335398461484000.0,-335398466347000.0,-335398466211000.0,-335398462043000.0,4.0,4613937752280.0,0.142857142857,0.142894736842,0.00291632308389,0.142862235785,9.8243970108e-13,167
480.0,-139.4,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335398483612000.0,1642939.69915,-335398483327000.0,-335398482164000.0,-335398485630000.0,-335398485426000.0,-335398482197000.0,4.0,2699250855050.0,0.142857142857,0.142894736842,0.00291632308389,0.142862235785,9.8243970108e-13,175
480.0,-139.4,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335398499226000.0,1853090.44703,-335398499654000.0,-335398496673000.0,-335398500921000.0,-335398500809000.0,-335398497042000.0,4.0,3433944204880.0,0.142857142857,0.142894736842,0.00291632308389,0.142862235785,9.8243970108e-13,183
480.0,-139.4,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335398519960000.0,1035446.50201,-335398520136000.0,-335398518590000.0,-335398520979000.0,-335398520905000.0,-335398518770000.0,4.0,1072149458520.0,0.142857142857,0.142894736842,0.00145816154194,0.0714311178926,9.8243970108e-13,191
480.0,-85.1,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335420537312000.0,2122858.80399,-335420537505000.0,-335420535087000.0,-335420539151000.0,-335420539144000.0,-335420535210000.0,4.0,4506529501670.0,0.142857142857,0.0714473684211,0.000728898832816,0.0714132926442,0.0,200
480.0,-85.1,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335420556949000.0,4270613.26319,-335420557359000.0,-335420551796000.0,-335420561282000.0,-335420561013000.0,-335420552312000.0,4.0,18238137643800.0,0.142857142857,0.0714473684211,0.00145797960379,0.142844410537,0.0,208
480.0,-85.1,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335420576145000.0,1832439.97669,-335420575664000.0,-335420574516000.0,-335420578737000.0,-335420578328000.0,-335420574636000.0,4.0,3357836268160.0,0.142857142857,0.0714473684211,0.00145816154194,0.142862235785,0.0,216
480.0,-85.1,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335420594940000.0,2521201.58776,-335420594866000.0,-335420592188000.0,-335420597842000.0,-335420597581000.0,-335420592404000.0,4.0,6356457446130.0,0.142857142857,0.0714473684211,0.00145816154194,0.142862235785,0.0,224
480.0,-85.1,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335420611527000.0,3981435.21705,-335420610675000.0,-335420608227000.0,-335420616530000.0,-335420615990000.0,-335420608255000.0,4.0,15851826387500.0,0.142857142857,0.0714473684211,0.00145816154194,0.142862235785,0.0,232
480.0,-85.1,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-335420630731000.0,2545635.57547,-335420630021000.0,-335420628632000.0,-335420634251000.0,-335420633752000.0,-335420628705000.0,4.0,6480260483100.0,0.142857142857,0.0714473684211,0.00145816154194,0.142862235785,0.0,240
480.0,-193.7,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419230418173000.0,2744772.17304,-419230419150000.0,-419230414234000.0,-419230420159000.0,-419230420125000.0,-419230414854000.0,4.0,7533774281880.0,0.0714285714286,0.142894736842,0.000728898832816,0.0714132926442,9.8243970108e-13,6
480.0,-193.7,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419230436416000.0,3573099.3346,-419230436295000.0,-419230432174000.0,-419230440899000.0,-419230440253000.0,-419230432748000.0,4.0,12767038854900.0,0.0714285714286,0.142894736842,0.00145797960379,0.142844410537,9.8243970108e-13,14
480.0,-193.7,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419230450376000.0,902164.717331,-419230450099000.0,-419230449646000.0,-419230451660000.0,-419230451460000.0,-419230449679000.0,4.0,813901177197.0,0.0714285714286,0.142894736842,0.00145816154194,0.142862235785,9.8243970108e-13,22
480.0,-193.7,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419230471526000.0,2701989.36315,-419230470842000.0,-419230469170000.0,-419230475251000.0,-419230474721000.0,-419230469289000.0,4.0,7300746518580.0,0.0714285714286,0.142894736842,0.00145816154194,0.142862235785,9.8243970108e-13,30
480.0,-193.7,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419230491617000.0,1148139.96739,-419230491560000.0,-419230490286000.0,-419230493061000.0,-419230492868000.0,-419230490445000.0,4.0,1318225384720.0,0.0714285714286,0.142894736842,0.00145816154194,0.142862235785,9.8243970108e-13,38
480.0,-193.7,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419230509591000.0,2139214.23225,-419230509508000.0,-419230507153000.0,-419230512194000.0,-419230511897000.0,-419230507401000.0,4.0,4576237531460.0,0.0714285714286,0.142894736842,0.00145816154194,0.142862235785,9.8243970108e-13,46
480.0,-193.7,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419230526108000.0,3920282.70543,-419230524745000.0,-419230523211000.0,-419230531731000.0,-419230530847000.0,-419230523278000.0,4.0,15368616490500.0,0.0714285714286,0.142894736842,0.00145816154194,0.142862235785,9.8243970108e-13,54
480.0,-193.7,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419230547096000.0,2889818.69824,-419230547193000.0,-419230543646000.0,-419230550352000.0,-419230550047000.0,-419230544009000.0,4.0,8351052108690.0,0.0714285714286,0.142894736842,0.000729080770972,0.0714311178926,9.8243970108e-13,62
480.0,-139.4,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419252569624000.0,5051504.38613,-419252570013000.0,-419252563813000.0,-419252574658000.0,-419252574400000.0,-419252564304000.0,4.0,25517696563000.0,0.142857142857,0.142894736842,0.00145779766563,0.0714132926442,9.8243970108e-13,71
480.0,-139.4,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419252588054000.0,2719609.7758,-419252588402000.0,-419252584420000.0,-419252590993000.0,-419252590639000.0,-419252584983000.0,4.0,7396277332630.0,0.142857142857,0.142894736842,0.00291595920758,0.142844410537,9.8243970108e-13,79
480.0,-139.4,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419252606199000.0,2954773.37185,-419252605653000.0,-419252603258000.0,-419252610231000.0,-419252609632000.0,-419252603529000.0,4.0,8730685678980.0,0.142857142857,0.142894736842,0.00291632308389,0.142862235785,9.8243970108e-13,87
480.0,-139.4,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419252623387000.0,1887030.18072,-419252623760000.0,-419252620888000.0,-419252625141000.0,-419252625044000.0,-419252621209000.0,4.0,3560882902940.0,0.142857142857,0.142894736842,0.00291632308389,0.142862235785,9.8243970108e-13,95
480.0,-139.4,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419252641008000.0,3515281.21712,-419252642010000.0,-419252636057000.0,-419252643955000.0,-419252643808000.0,-419252636805000.0,4.0,12357202035500.0,0.142857142857,0.142894736842,0.00291632308389,0.142862235785,9.8243970108e-13,103
480.0,-139.4,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419252660522000.0,3586565.26359,-419252660947000.0,-419252655901000.0,-419252664294000.0,-419252663965000.0,-419252656486000.0,4.0,12863450390000.0,0.142857142857,0.142894736842,0.00291632308389,0.142862235785,9.8243970108e-13,111
480.0,-139.4,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419252676414000.0,2907948.01605,-419252675252000.0,-419252674418000.0,-419252680735000.0,-419252679925000.0,-419252674530000.0,4.0,8456161664050.0,0.142857142857,0.142894736842,0.00291632308389,0.142862235785,9.8243970108e-13,119
480.0,-139.4,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419252697765000.0,3039533.85017,-419252698014000.0,-419252694390000.0,-419252700644000.0,-419252700548000.0,-419252694635000.0,4.0,9238766026300.0,0.142857142857,0.142894736842,0.00145816154194,0.0714311178926,9.8243970108e-13,127
480.0,-85.1,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419274714662000.0,2153110.22677,-419274714391000.0,-419274712327000.0,-419274717537000.0,-419274717088000.0,-419274712614000.0,4.0,4635883648630.0,0.142857142857,0.0714473684211,0.000728898832816,0.0714132926442,0.0,136
480.0,-85.1,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419274737781000.0,2929937.93028,-419274738248000.0,-419274733790000.0,-419274740838000.0,-419274740471000.0,-419274734436000.0,4.0,8584536275320.0,0.142857142857,0.0714473684211,0.00145797960379,0.142844410537,0.0,144
480.0,-85.1,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419274752650000.0,1875944.67776,-419274752248000.0,-419274750829000.0,-419274755277000.0,-419274754836000.0,-419274751028000.0,4.0,3519168434030.0,0.142857142857,0.0714473684211,0.00145816154194,0.142862235785,0.0,152
480.0,-85.1,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419274774601000.0,1989349.12744,-419274774470000.0,-419274772765000.0,-419274776697000.0,-419274776577000.0,-419274772807000.0,4.0,3957509950860.0,0.142857142857,0.0714473684211,0.00145816154194,0.142862235785,0.0,160
480.0,-85.1,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419274793161000.0,2371285.69423,-419274793443000.0,-419274790251000.0,-419274795508000.0,-419274795373000.0,-419274790554000.0,4.0,5622995843660.0,0.142857142857,0.0714473684211,0.00145816154194,0.142862235785,0.0,168
480.0,-85.1,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419274810516000.0,2232860.00798,-419274810390000.0,-419274808123000.0,-419274813162000.0,-419274812903000.0,-419274808306000.0,4.0,4985663815260.0,0.142857142857,0.0714473684211,0.00145816154194,0.142862235785,0.0,176
480.0,-85.1,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419274828646000.0,4679651.60058,-419274830271000.0,-419274821892000.0,-419274832150000.0,-419274832037000.0,-419274822981000.0,4.0,21899139102800.0,0.142857142857,0.0714473684211,0.00145816154194,0.142862235785,0.0,184
480.0,-85.1,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419274846518000.0,2268214.52479,-419274847416000.0,-419274843182000.0,-419274848060000.0,-419274848023000.0,-419274843758000.0,4.0,5144797130460.0,0.142857142857,0.0714473684211,0.000729080770972,0.0714311178926,0.0,192
480.0,-139.4,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-503106746856000.0,2356715.26587,-503106746653000.0,-503106744193000.0,-503106749926000.0,-503106749461000.0,-503106744536000.0,4.0,5554106844370.0,0.0714285714286,0.142894736842,0.000728898832816,0.0714132926442,9.8243970108e-13,7
