smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity,ProbabilityWeight-ft_capacity,ProbabilityWeight,PointProbability
720.0,-705.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1978252216.23,8561434.55752,-1978252216.23,-1972198367.8,-1984306064.67,-1983700679.82,-1972803752.65,2.0,73298161682700.0,391,0.0555556955262,0.0556451612903,0.111136071887,0.000343566679234,1.73883786583e-14
720.0,-705.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-160844873281.0,2534.55505271,-160844873281.0,-160844871489.0,-160844875074.0,-160844874894.0,-160844871668.0,2.0,6423969.31523,1,0.0555547717199,0.0556451612903,0.0555519897304,0.000171730878594,1.73883786583e-14
720.0,-636.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-365803071297.0,5277731.49492,-365803071297.0,-365799339378.0,-365806803217.0,-365806430025.0,-365799712570.0,2.0,27854449732500.0,102,0.0555547717199,0.111290322581,0.111103979461,0.000686923514375,1.73883786583e-14
720.0,-567.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-570751640518.0,9999299.82026,-570751640518.0,-570744569946.0,-570758711091.0,-570758004034.0,-570745277003.0,2.0,99985996895400.0,203,0.0555547717199,0.111290322581,0.111103979461,0.000686923514375,1.73883786583e-14
720.0,-498.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-775705730244.0,5354762.08953,-775705730244.0,-775701943856.0,-775709516633.0,-775709137994.0,-775702322494.0,2.0,28673477035400.0,304,0.0555547717199,0.110483870968,0.111136071887,0.000682142788051,1.73883786583e-14
720.0,-430.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-10428703634600.0,20058796.6474,-10428703634600.0,-10428689450900.0,-10428717818300.0,-10428716400000.0,-10428690869300.0,2.0,402355322943000.0,365,0.11111130707,0.110483870968,0.111136071887,0.00136430723127,1.73883786583e-14
720.0,-361.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-10564691306900.0,31848667.1102,-10564691306900.0,-10564668786500.0,-10564713827300.0,-10564711575300.0,-10564671038500.0,2.0,1014337596690000.0,466,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-636.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-11547238810200.0,1152008.53609,-11547238810200.0,-11547237995600.0,-11547239624800.0,-11547239543400.0,-11547238077100.0,2.0,1327123667220.0,62,0.11111130707,0.111290322581,0.0555519897304,0.00068693441784,1.73883786583e-14
720.0,-567.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-11752190787700.0,12457480.5683,-11752190787700.0,-11752181978900.0,-11752199596500.0,-11752198715600.0,-11752182859800.0,2.0,155188822109000.0,163,0.11111130707,0.111290322581,0.111103979461,0.00137386883568,1.73883786583e-14
720.0,-498.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-11957149995800.0,9408458.52872,-11957149995800.0,-11957143343100.0,-11957156648600.0,-11957155983300.0,-11957144008300.0,2.0,88519091886700.0,264,0.11111130707,0.110483870968,0.111103979461,0.00136391326441,1.73883786583e-14
720.0,-430.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-28464942707500.0,14660111.2283,-28464942707500.0,-28464932341200.0,-28464953073800.0,-28464952037100.0,-28464933377900.0,2.0,214918861227000.0,355,0.11111130707,0.110483870968,0.111136071887,0.00136430723127,1.73883786583e-14
720.0,-361.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-28600924498200.0,5695686.9353,-28600924498200.0,-28600920470800.0,-28600928525700.0,-28600928123000.0,-28600920873500.0,2.0,32440849665000.0,456,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-636.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-29583446857400.0,7023803.09866,-29583446857400.0,-29583441890800.0,-29583451824000.0,-29583451327300.0,-29583442387500.0,2.0,49333809968700.0,52,0.11111130707,0.111290322581,0.0555519897304,0.00068693441784,1.73883786583e-14
720.0,-567.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-29788392942600.0,11832114.704,-29788392942600.0,-29788384576100.0,-29788401309200.0,-29788400472600.0,-29788385412700.0,2.0,139998938368000.0,153,0.11111130707,0.111290322581,0.111103979461,0.00137386883568,1.73883786583e-14
720.0,-498.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-29993355945800.0,1207419.89419,-29993355945800.0,-29993355092000.0,-29993356799600.0,-29993356714200.0,-29993355177400.0,2.0,1457862800890.0,254,0.11111130707,0.110483870968,0.111103979461,0.00136391326441,1.73883786583e-14
720.0,-430.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-46501110869700.0,23282800.6859,-46501110869700.0,-46501094406200.0,-46501127333100.0,-46501125686800.0,-46501096052600.0,2.0,542088807778000.0,345,0.11111130707,0.110483870968,0.111136071887,0.00136430723127,1.73883786583e-14
720.0,-361.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-46637103806100.0,19367264.2149,-46637103806100.0,-46637090111300.0,-46637117500800.0,-46637116131300.0,-46637091480800.0,2.0,375090923169000.0,446,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-636.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-47619625288400.0,2034686.12896,-47619625288400.0,-47619623849700.0,-47619626727100.0,-47619626583300.0,-47619623993500.0,2.0,4139947643390.0,42,0.11111130707,0.111290322581,0.0555519897304,0.00068693441784,1.73883786583e-14
720.0,-567.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-47824584844700.0,14730355.1552,-47824584844700.0,-47824574428800.0,-47824595260600.0,-47824594219000.0,-47824575470400.0,2.0,216983362998000.0,143,0.11111130707,0.111290322581,0.111103979461,0.00137386883568,1.73883786583e-14
720.0,-498.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-48029546710400.0,14208495.5567,-48029546710400.0,-48029536663500.0,-48029556757300.0,-48029555752700.0,-48029537668200.0,2.0,201881345984000.0,244,0.11111130707,0.110483870968,0.111103979461,0.00136391326441,1.73883786583e-14
720.0,-430.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-64537312079200.0,18484796.4877,-64537312079200.0,-64537299008500.0,-64537325149900.0,-64537323842800.0,-64537300315500.0,2.0,341687701192000.0,335,0.11111130707,0.110483870968,0.111136071887,0.00136430723127,1.73883786583e-14
720.0,-361.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-64673303255900.0,3284936.36753,-64673303255900.0,-64673300933100.0,-64673305578700.0,-64673305346400.0,-64673301165400.0,2.0,10790806938800.0,436,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-636.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-65655831518900.0,652716.033665,-65655831518900.0,-65655831057400.0,-65655831980500.0,-65655831934300.0,-65655831103600.0,2.0,426038220603.0,32,0.11111130707,0.111290322581,0.0555519897304,0.00068693441784,1.73883786583e-14
720.0,-567.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-65860792855300.0,2448067.81326,-65860792855300.0,-65860791124300.0,-65860794586400.0,-65860794413300.0,-65860791297400.0,2.0,5993036018330.0,133,0.11111130707,0.111290322581,0.111103979461,0.00137386883568,1.73883786583e-14
720.0,-498.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-66065753673100.0,12435574.6184,-66065753673100.0,-66065744879800.0,-66065762466400.0,-66065761587100.0,-66065745759100.0,2.0,154643516090000.0,234,0.11111130707,0.110483870968,0.111103979461,0.00136391326441,1.73883786583e-14
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-75718485607800.0,24337439.0479,-75718485607800.0,-75718468398600.0,-75718502817000.0,-75718501096000.0,-75718470119500.0,2.0,592310939411000.0,295,0.0555556955262,0.110483870968,0.111103979461,0.000681957147654,1.73883786583e-14
720.0,-361.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-75923439786000.0,3609640.86212,-75923439786000.0,-75923437233600.0,-75923442338400.0,-75923442083100.0,-75923437488800.0,2.0,13029507153500.0,396,0.0555556955262,0.111290322581,0.111136071887,0.000687133358467,1.73883786583e-14
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-77041943718300.0,2038129.50697,-77041943718300.0,-77041942277100.0,-77041945159500.0,-77041945015400.0,-77041942421300.0,2.0,4153971887170.0,93,0.0555556955262,0.111290322581,0.0555519897304,0.000343467468526,1.73883786583e-14
720.0,-498.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-77246912685300.0,6020776.59868,-77246912685300.0,-77246908428000.0,-77246916942600.0,-77246916516900.0,-77246908853700.0,2.0,36249750851200.0,194,0.0555556955262,0.110483870968,0.111103979461,0.000681957147654,1.73883786583e-14
720.0,-430.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-82573504134400.0,23559758.8668,-82573504134400.0,-82573487475100.0,-82573520793700.0,-82573519127700.0,-82573489141000.0,2.0,555062237860000.0,325,0.11111130707,0.110483870968,0.111136071887,0.00136430723127,1.73883786583e-14
720.0,-361.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-82709465101200.0,17974057.8338,-82709465101200.0,-82709452391600.0,-82709477810800.0,-82709476539800.0,-82709453662600.0,2.0,323066755011000.0,426,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-636.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-83692013565900.0,5059233.72784,-83692013565900.0,-83692009988500.0,-83692017143300.0,-83692016785600.0,-83692010346200.0,2.0,25595845912900.0,22,0.11111130707,0.111290322581,0.0555519897304,0.00068693441784,1.73883786583e-14
720.0,-567.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-83896974382300.0,2302869.16994,-83896974382300.0,-83896972754000.0,-83896976010700.0,-83896975847900.0,-83896972916800.0,2.0,5303206413860.0,123,0.11111130707,0.111290322581,0.111103979461,0.00137386883568,1.73883786583e-14
720.0,-498.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-84101929735600.0,12437206.7313,-84101929735600.0,-84101920941200.0,-84101938530000.0,-84101937650600.0,-84101921820600.0,2.0,154684111278000.0,224,0.11111130707,0.110483870968,0.111103979461,0.00136391326441,1.73883786583e-14
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-93754686857800.0,61101.4505157,-93754686857800.0,-93754686814600.0,-93754686901000.0,-93754686896700.0,-93754686818900.0,2.0,3733387255.12,285,0.11111130707,0.110483870968,0.111103979461,0.00136391326441,1.73883786583e-14
720.0,-361.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-93959645331000.0,5229409.68077,-93959645331000.0,-93959641633200.0,-93959649028700.0,-93959648659000.0,-93959642003000.0,2.0,27346725609300.0,386,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-95078159753600.0,3854424.02718,-95078159753600.0,-95078157028100.0,-95078162479100.0,-95078162206600.0,-95078157300700.0,2.0,14856584581300.0,83,0.11111130707,0.111290322581,0.0555519897304,0.00068693441784,1.73883786583e-14
720.0,-498.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-95283123156700.0,10568835.4429,-95283123156700.0,-95283115683400.0,-95283130630000.0,-95283129882600.0,-95283116430700.0,2.0,111700282620000.0,184,0.11111130707,0.110483870968,0.111103979461,0.00136391326441,1.73883786583e-14
720.0,-430.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-100609709738000.0,5488154.53665,-100609709738000.0,-100609705857000.0,-100609713619000.0,-100609713230000.0,-100609706245000.0,2.0,30119840218100.0,315,0.111110467246,0.110483870968,0.111136071887,0.00136429691928,1.73883786583e-14
720.0,-361.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-100745664731000.0,37149683.5598,-100745664731000.0,-100745638463000.0,-100745691000000.0,-100745688373000.0,-100745641090000.0,2.0,1380098988590000.0,416,0.111110467246,0.111290322581,0.111136071887,0.00137425529096,1.73883786583e-14
720.0,-636.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-101728216119000.0,3883421.86861,-101728216119000.0,-101728213373000.0,-101728218865000.0,-101728218590000.0,-101728213647000.0,2.0,15080965409600.0,12,0.111110467246,0.111290322581,0.0555519897304,0.000686929225714,1.73883786583e-14
720.0,-567.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-101933172814000.0,3117789.81473,-101933172814000.0,-101933170610000.0,-101933175019000.0,-101933174798000.0,-101933170830000.0,2.0,9720613328860.0,113,0.111110467246,0.111290322581,0.111103979461,0.00137385845143,1.73883786583e-14
720.0,-498.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-102138133577000.0,4765304.2329,-102138133577000.0,-102138130208000.0,-102138136947000.0,-102138136610000.0,-102138130545000.0,2.0,22708124432100.0,214,0.111110467246,0.110483870968,0.111103979461,0.0013639029554,1.73883786583e-14
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-111790844857000.0,9144850.3388,-111790844857000.0,-111790838390000.0,-111790851323000.0,-111790850676000.0,-111790839037000.0,2.0,83628287719000.0,275,0.111111223088,0.110483870968,0.111103979461,0.00136391223351,1.73883786583e-14
720.0,-361.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-111995819902000.0,12532235.5298,-111995819902000.0,-111995811040000.0,-111995828764000.0,-111995827878000.0,-111995811927000.0,2.0,157056927375000.0,376,0.111111223088,0.111290322581,0.111136071887,0.00137426463948,1.73883786583e-14
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-112131775588000.0,30510860.3895,-112131775588000.0,-112131754014000.0,-112131797163000.0,-112131795005000.0,-112131756171000.0,2.0,930912601707000.0,477,0.111111223088,0.111290322581,0.111136071887,0.00137426463948,1.73883786583e-14
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-113114349154000.0,10190954.3308,-113114349154000.0,-113114341948000.0,-113114356360000.0,-113114355640000.0,-113114342669000.0,2.0,103855550172000.0,73,0.111111223088,0.111290322581,0.0555519897304,0.000686933898627,1.73883786583e-14
720.0,-498.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-113319307406000.0,1654973.38929,-113319307406000.0,-113319306236000.0,-113319308576000.0,-113319308459000.0,-113319306353000.0,2.0,2738936919260.0,174,0.111111223088,0.110483870968,0.111103979461,0.00136391223351,1.73883786583e-14
720.0,-430.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-118645615379000.0,18976624.3111,-118645615379000.0,-118645601961000.0,-118645628798000.0,-118645627456000.0,-118645603303000.0,2.0,360112270243000.0,305,0.0555547717199,0.110483870968,0.111136071887,0.000682142788051,1.73883786583e-14
720.0,-361.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-118781595557000.0,24594991.4345,-118781595557000.0,-118781578165000.0,-118781612948000.0,-118781611209000.0,-118781579904000.0,2.0,604913603663000.0,406,0.0555547717199,0.111290322581,0.111136071887,0.00068712193249,1.73883786583e-14
720.0,-636.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-119764129779000.0,3769128.97339,-119764129779000.0,-119764127113000.0,-119764132444000.0,-119764132177000.0,-119764127380000.0,2.0,14206333218000.0,2,0.0555547717199,0.111290322581,0.0555519897304,0.000343461757187,1.73883786583e-14
720.0,-567.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-119969094870000.0,2123576.77654,-119969094870000.0,-119969093369000.0,-119969096372000.0,-119969096222000.0,-119969093519000.0,2.0,4509578325860.0,103,0.0555547717199,0.111290322581,0.111103979461,0.000686923514375,1.73883786583e-14
720.0,-498.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-120174050790000.0,16829761.8232,-120174050790000.0,-120174038889000.0,-120174062690000.0,-120174061500000.0,-120174040079000.0,2.0,283240883026000.0,204,0.0555547717199,0.110483870968,0.111103979461,0.000681945807749,1.73883786583e-14
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-129827053332000.0,10733911.2225,-129827053332000.0,-129827045742000.0,-129827060922000.0,-129827060163000.0,-129827046501000.0,2.0,115216850132000.0,265,0.11111130707,0.110483870968,0.111103979461,0.00136391326441,1.73883786583e-14
720.0,-361.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-130032013126000.0,54209922.9161,-130032013126000.0,-130031974793000.0,-130032051458000.0,-130032047625000.0,-130031978627000.0,2.0,2938715742570000.0,366,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-130167972967000.0,25695373.4623,-130167972967000.0,-130167954798000.0,-130167991137000.0,-130167989320000.0,-130167956615000.0,2.0,660252217367000.0,467,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-131150524602000.0,17107482.906,-131150524602000.0,-131150512506000.0,-131150536699000.0,-131150535490000.0,-131150513715000.0,2.0,292665971380000.0,63,0.11111130707,0.111290322581,0.0555519897304,0.00068693441784,1.73883786583e-14
720.0,-498.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-131355493570000.0,24042844.9831,-131355493570000.0,-131355476569000.0,-131355510571000.0,-131355508871000.0,-131355478269000.0,2.0,578058394881000.0,164,0.11111130707,0.110483870968,0.111103979461,0.00136391326441,1.73883786583e-14
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-147863256430000.0,1855437.23368,-147863256430000.0,-147863255118000.0,-147863257742000.0,-147863257611000.0,-147863255249000.0,2.0,3442647328120.0,255,0.11111130707,0.110483870968,0.111103979461,0.00136391326441,1.73883786583e-14
720.0,-361.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-148068224422000.0,28628781.0075,-148068224422000.0,-148068204179000.0,-148068244666000.0,-148068242642000.0,-148068206203000.0,2.0,819607101975000.0,356,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-148204201446000.0,75797988.615,-148204201446000.0,-148204147849000.0,-148204255043000.0,-148204249684000.0,-148204153208000.0,2.0,5745335078090000.0,457,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-149186718384000.0,3218602.87927,-149186718384000.0,-149186716108000.0,-149186720660000.0,-149186720432000.0,-149186716336000.0,2.0,10359404494400.0,53,0.11111130707,0.111290322581,0.0555519897304,0.00068693441784,1.73883786583e-14
720.0,-498.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-149391700267000.0,10902318.2815,-149391700267000.0,-149391692558000.0,-149391707976000.0,-149391707205000.0,-149391693329000.0,2.0,118860543911000.0,154,0.11111130707,0.110483870968,0.111103979461,0.00136391326441,1.73883786583e-14
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-165899431224000.0,122943.971035,-165899431224000.0,-165899431137000.0,-165899431311000.0,-165899431302000.0,-165899431145000.0,2.0,15115220013.9,245,0.11111130707,0.110483870968,0.111103979461,0.00136391326441,1.73883786583e-14
720.0,-361.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-166104387514000.0,24553608.9272,-166104387514000.0,-166104370152000.0,-166104404876000.0,-166104403139000.0,-166104371888000.0,2.0,602879711348000.0,346,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-166240349063000.0,17004334.3672,-166240349063000.0,-166240337039000.0,-166240361087000.0,-166240359884000.0,-166240338241000.0,2.0,289147387272000.0,447,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-167222903117000.0,407819.372438,-167222903117000.0,-167222902829000.0,-167222903406000.0,-167222903377000.0,-167222902858000.0,2.0,166316640536.0,43,0.11111130707,0.111290322581,0.0555519897304,0.00068693441784,1.73883786583e-14
720.0,-498.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-167427876503000.0,9109173.11147,-167427876503000.0,-167427870062000.0,-167427882944000.0,-167427882300000.0,-167427870706000.0,2.0,82977034774800.0,144,0.11111130707,0.110483870968,0.111103979461,0.00136391326441,1.73883786583e-14
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-183935655535000.0,4833986.6857,-183935655535000.0,-183935652117000.0,-183935658953000.0,-183935658611000.0,-183935652459000.0,2.0,23367427277500.0,235,0.11111130707,0.110483870968,0.111103979461,0.00136391326441,1.73883786583e-14
720.0,-361.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-184140591714000.0,46946241.7029,-184140591714000.0,-184140558518000.0,-184140624910000.0,-184140621590000.0,-184140561837000.0,2.0,2203949610030000.0,336,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
