smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight,PointProbability,ProbabilityWeight-htse_capacity,prefix,ProbabilityWeight-ft_capacity
720.0,-581.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1190728.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-182475661664000.0,16126617.7678,-182475661664000.0,-182475650261000.0,-182475673067000.0,-182475671927000.0,-182475651401000.0,2.0,260067800630000.0,0.199999529699,0.00400009328554,1.73877090418e-14,0.2,8,0.100002567295
720.0,-457.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-214935214291000.0,7074101.89658,-214935214291000.0,-214935209289000.0,-214935219293000.0,-214935218793000.0,-214935209789000.0,2.0,50042917643200.0,0.0999993449373,0.00400001230667,1.73877090418e-14,0.2,39,0.200001925471
720.0,-333.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-214936724143000.0,7773144.98671,-214936724143000.0,-214936718647000.0,-214936729639000.0,-214936729090000.0,-214936719196000.0,2.0,60421782984400.0,0.0999993449373,0.00399994812471,1.73877090418e-14,0.2,76,0.199998716352
720.0,-209.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-214938263168000.0,64505551.7,-214938263168000.0,-214938217556000.0,-214938308781000.0,-214938304219000.0,-214938222117000.0,2.0,4160966200120000.0,0.0999993449373,0.00399994812471,1.73877090418e-14,0.2,113,0.199998716352
720.0,-85.1,-5254.7,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-214939761069000.0,44421774.7916,-214939761069000.0,-214939729658000.0,-214939792480000.0,-214939789339000.0,-214939732799000.0,2.0,1973294075640000.0,0.0999993449373,0.00199997406235,0.0,0.1,150,0.199998716352
720.0,-581.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-214940548175000.0,10807862.4052,-214940548175000.0,-214940540533000.0,-214940555818000.0,-214940555053000.0,-214940541297000.0,2.0,116809889771000.0,0.0999993449373,0.00200003824432,1.73877090418e-14,0.2,2,0.100002567295
720.0,-333.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-267548983261000.0,25327829.4227,-267548983261000.0,-267548965352000.0,-267549001171000.0,-267548999380000.0,-267548967143000.0,2.0,641498943263000.0,0.100000184761,0.00400004589995,1.73877090418e-14,0.2,70,0.200001925471
720.0,-209.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-267550503830000.0,6906327.86385,-267550503830000.0,-267550498947000.0,-267550508714000.0,-267550508226000.0,-267550499435000.0,2.0,47697364563000.0,0.100000184761,0.00399998171745,1.73877090418e-14,0.2,107,0.199998716352
720.0,-85.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-267552043264000.0,6312390.67247,-267552043264000.0,-267552038800000.0,-267552047727000.0,-267552047281000.0,-267552039247000.0,2.0,39846276001800.0,0.100000184761,0.00199999085873,0.0,0.1,144,0.199998716352
720.0,-457.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-267554286456000.0,6196933.98997,-267554286456000.0,-267554282074000.0,-267554290838000.0,-267554290399000.0,-267554282512000.0,2.0,38401990876100.0,0.100000184761,0.00200005504122,1.73877090418e-14,0.2,33,0.100002567295
720.0,-333.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4762911.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-300014101109000.0,38090999.5638,-300014101109000.0,-300014074174000.0,-300014128043000.0,-300014125350000.0,-300014076868000.0,2.0,1450924247770000.0,0.200000369523,0.0080000917999,1.73877090418e-14,0.2,64,0.200001925471
720.0,-209.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4762911.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-300015651209000.0,45748339.1097,-300015651209000.0,-300015618860000.0,-300015683558000.0,-300015680323000.0,-300015622095000.0,2.0,2092910531300000.0,0.200000369523,0.0079999634349,1.73877090418e-14,0.2,101,0.199998716352
720.0,-85.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4762911.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-300017221858000.0,71673463.0447,-300017221858000.0,-300017171177000.0,-300017272539000.0,-300017267471000.0,-300017176245000.0,2.0,5137085304810000.0,0.200000369523,0.00399998171745,0.0,0.1,138,0.199998716352
720.0,-457.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4762911.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-300019451123000.0,15607035.4399,-300019451123000.0,-300019440087000.0,-300019462159000.0,-300019461055000.0,-300019441191000.0,2.0,243579555221000.0,0.200000369523,0.00400011008245,1.73877090418e-14,0.2,27,0.100002567295
720.0,-333.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3572183.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-332479280511000.0,24502036.5802,-332479280511000.0,-332479263185000.0,-332479297836000.0,-332479296104000.0,-332479264918000.0,2.0,600349796578000.0,0.20000028554,0.00800008844057,1.73877090418e-14,0.2,58,0.200001925471
720.0,-209.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3572183.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-332480785648000.0,29857389.9116,-332480785648000.0,-332480764535000.0,-332480806760000.0,-332480804649000.0,-332480766646000.0,2.0,891463732331000.0,0.20000028554,0.00799996007563,1.73877090418e-14,0.2,95,0.199998716352
720.0,-85.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3572183.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-332482302691000.0,24124725.3299,-332482302691000.0,-332482285632000.0,-332482319750000.0,-332482318044000.0,-332482287338000.0,2.0,582002372241000.0,0.20000028554,0.00399998003781,0.0,0.1,132,0.199998716352
720.0,-457.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3572183.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-332484604284000.0,10539256.647,-332484604284000.0,-332484596831000.0,-332484611736000.0,-332484610991000.0,-332484597576000.0,2.0,111075930671000.0,0.20000028554,0.00400010840276,1.73877090418e-14,0.2,21,0.100002567295
720.0,-333.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2381456.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-364944385735000.0,5120355.98276,-364944385735000.0,-364944382114000.0,-364944389355000.0,-364944388993000.0,-364944382476000.0,2.0,26218045390200.0,0.20000028554,0.00800008844057,1.73877090418e-14,0.2,52,0.200001925471
720.0,-209.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2381456.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-364945914052000.0,1816918.07791,-364945914052000.0,-364945912768000.0,-364945915337000.0,-364945915209000.0,-364945912896000.0,2.0,3301191301830.0,0.20000028554,0.00799996007563,1.73877090418e-14,0.2,89,0.199998716352
720.0,-85.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2381456.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-364947451734000.0,26589170.2554,-364947451734000.0,-364947432933000.0,-364947470536000.0,-364947468656000.0,-364947434813000.0,2.0,706983974873000.0,0.20000028554,0.00399998003781,0.0,0.1,126,0.199998716352
720.0,-457.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2381456.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-364949730011000.0,10913849.8231,-364949730011000.0,-364949722294000.0,-364949737729000.0,-364949736957000.0,-364949723066000.0,2.0,119112117961000.0,0.20000028554,0.00400010840276,1.73877090418e-14,0.2,15,0.100002567295
720.0,-333.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1190728.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-397409554471000.0,48236738.4266,-397409554471000.0,-397409520362000.0,-397409588579000.0,-397409585168000.0,-397409523773000.0,2.0,2326782934030000.0,0.199999529699,0.00800005820662,1.73877090418e-14,0.2,46,0.200001925471
720.0,-209.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1190728.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-397411093420000.0,26635320.1099,-397411093420000.0,-397411074586000.0,-397411112254000.0,-397411110370000.0,-397411076469000.0,2.0,709440277354000.0,0.199999529699,0.00799992984216,1.73877090418e-14,0.2,83,0.199998716352
720.0,-85.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1190728.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-397412617606000.0,31804506.2353,-397412617606000.0,-397412595117000.0,-397412640096000.0,-397412637847000.0,-397412597366000.0,2.0,1011526616870000.0,0.199999529699,0.00399996492108,0.0,0.1,120,0.199998716352
720.0,-457.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1190728.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-397414909616000.0,9500474.40321,-397414909616000.0,-397414902898000.0,-397414916333000.0,-397414915662000.0,-397414903569000.0,2.0,90259013886100.0,0.199999529699,0.00400009328554,1.73877090418e-14,0.2,9,0.100002567295
720.0,-333.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-429874397445000.0,9178342.40729,-429874397445000.0,-429874390955000.0,-429874403935000.0,-429874403286000.0,-429874391604000.0,2.0,84241969345500.0,0.0999993449373,0.00400001230667,1.73877090418e-14,0.2,40,0.200001925471
720.0,-209.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-429876008959000.0,21172387.0667,-429876008959000.0,-429875993988000.0,-429876023931000.0,-429876022433000.0,-429875995485000.0,2.0,448269974101000.0,0.0999993449373,0.00399994812471,1.73877090418e-14,0.2,77,0.199998716352
720.0,-85.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-429877517334000.0,44463712.8087,-429877517334000.0,-429877485893000.0,-429877548774000.0,-429877545630000.0,-429877489037000.0,2.0,1977021756730000.0,0.0999993449373,0.00199997406235,0.0,0.1,114,0.199998716352
720.0,-457.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-429879783457000.0,9198042.44641,-429879783457000.0,-429879776953000.0,-429879789961000.0,-429879789310000.0,-429879777603000.0,2.0,84603984846000.0,0.0999993449373,0.00200003824432,1.73877090418e-14,0.2,3,0.100002567295
720.0,-209.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-482488209670000.0,44031698.4961,-482488209670000.0,-482488178535000.0,-482488240805000.0,-482488237692000.0,-482488181649000.0,2.0,1938790472450000.0,0.100000184761,0.00400004589995,1.73877090418e-14,0.2,71,0.200001925471
720.0,-85.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-482489739766000.0,15768396.2351,-482489739766000.0,-482489728616000.0,-482489750916000.0,-482489749801000.0,-482489729731000.0,2.0,248642319826000.0,0.100000184761,0.00199999085873,0.0,0.1,108,0.199998716352
720.0,-333.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-482493536433000.0,21829865.1165,-482493536433000.0,-482493520996000.0,-482493551869000.0,-482493550325000.0,-482493522540000.0,2.0,476543011004000.0,0.100000184761,0.00200005504122,1.73877090418e-14,0.2,34,0.100002567295
720.0,-209.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4762911.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-514953356401000.0,39086710.6077,-514953356401000.0,-514953328763000.0,-514953384040000.0,-514953381276000.0,-514953331527000.0,2.0,1527770946130000.0,0.200000369523,0.0080000917999,1.73877090418e-14,0.2,65,0.200001925471
720.0,-85.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4762911.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-514954919330000.0,76358810.5596,-514954919330000.0,-514954865336000.0,-514954973324000.0,-514954967924000.0,-514954870736000.0,2.0,5830667950070000.0,0.200000369523,0.00399998171745,0.0,0.1,102,0.199998716352
720.0,-333.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4762911.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-514958683728000.0,15230799.7431,-514958683728000.0,-514958672958000.0,-514958694498000.0,-514958693421000.0,-514958674035000.0,2.0,231977260815000.0,0.200000369523,0.00400011008245,1.73877090418e-14,0.2,28,0.100002567295
720.0,-209.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3572183.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-547418510193000.0,17241664.9693,-547418510193000.0,-547418498002000.0,-547418522385000.0,-547418521166000.0,-547418499221000.0,2.0,297275010914000.0,0.20000028554,0.00800008844057,1.73877090418e-14,0.2,59,0.200001925471
720.0,-85.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3572183.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-547420027865000.0,1811295.34156,-547420027865000.0,-547420026585000.0,-547420029146000.0,-547420029018000.0,-547420026713000.0,2.0,3280790814360.0,0.20000028554,0.00399998003781,0.0,0.1,96,0.199998716352
720.0,-333.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3572183.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-547423864097000.0,34158530.4708,-547423864097000.0,-547423839943000.0,-547423888251000.0,-547423885835000.0,-547423842358000.0,2.0,1166805203920000.0,0.20000028554,0.00400010840276,1.73877090418e-14,0.2,22,0.100002567295
720.0,-209.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2381456.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-579883629334000.0,108874.291759,-579883629334000.0,-579883629257000.0,-579883629411000.0,-579883629403000.0,-579883629265000.0,2.0,11853611406.1,0.20000028554,0.00800008844057,1.73877090418e-14,0.2,53,0.200001925471
720.0,-85.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2381456.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-579885192629000.0,24274674.1287,-579885192629000.0,-579885175464000.0,-579885209793000.0,-579885208077000.0,-579885177180000.0,2.0,589259804055000.0,0.20000028554,0.00399998003781,0.0,0.1,90,0.199998716352
720.0,-333.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2381456.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-579888999428000.0,12346702.2341,-579888999428000.0,-579888990697000.0,-579889008158000.0,-579889007285000.0,-579888991570000.0,2.0,152441056057000.0,0.20000028554,0.00400010840276,1.73877090418e-14,0.2,16,0.100002567295
720.0,-209.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1190728.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-612348753860000.0,28332930.1819,-612348753860000.0,-612348733826000.0,-612348773894000.0,-612348771891000.0,-612348735829000.0,2.0,802754932692000.0,0.199999529699,0.00800005820662,1.73877090418e-14,0.2,47,0.200001925471
720.0,-85.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1190728.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-612350277416000.0,26285377.2507,-612350277416000.0,-612350258829000.0,-612350296002000.0,-612350294144000.0,-612350260688000.0,2.0,690921057210000.0,0.199999529699,0.00399996492108,0.0,0.1,84,0.199998716352
720.0,-333.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1190728.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-612354116600000.0,1878937.66239,-612354116600000.0,-612354115271000.0,-612354117929000.0,-612354117796000.0,-612354115404000.0,2.0,3530406739130.0,0.199999529699,0.00400009328554,1.73877090418e-14,0.2,10,0.100002567295
720.0,-209.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-644813651315000.0,2168885.03024,-644813651315000.0,-644813649781000.0,-644813652848000.0,-644813652695000.0,-644813649935000.0,2.0,4704062274420.0,0.0999993449373,0.00400001230667,1.73877090418e-14,0.2,41,0.200001925471
720.0,-85.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-644815178158000.0,28057518.2778,-644815178158000.0,-644815158318000.0,-644815197998000.0,-644815196014000.0,-644815160302000.0,2.0,787224331909000.0,0.0999993449373,0.00199997406235,0.0,0.1,78,0.199998716352
720.0,-333.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-644819002575000.0,34322354.6934,-644819002575000.0,-644818978306000.0,-644819026845000.0,-644819024418000.0,-644818980733000.0,2.0,1178024031700000.0,0.0999993449373,0.00200003824432,1.73877090418e-14,0.2,4,0.100002567295
720.0,-85.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-697427462531000.0,52998755.8062,-697427462531000.0,-697427425055000.0,-697427500007000.0,-697427496259000.0,-697427428803000.0,2.0,2808868117000000.0,0.100000184761,0.00200002294997,0.0,0.1,72,0.200001925471
720.0,-209.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-697432773393000.0,43337991.7862,-697432773393000.0,-697432742749000.0,-697432804038000.0,-697432800973000.0,-697432745813000.0,2.0,1878181532060000.0,0.100000184761,0.00200005504122,1.73877090418e-14,0.2,35,0.100002567295
720.0,-85.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4762911.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-729892553886000.0,100637402.325,-729892553886000.0,-729892482725000.0,-729892625048000.0,-729892617931000.0,-729892489841000.0,2.0,1.01278867467e+16,0.200000369523,0.00400004589995,0.0,0.1,66,0.200001925471
720.0,-209.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4762911.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-729897910238000.0,4240892.3656,-729897910238000.0,-729897907239000.0,-729897913236000.0,-729897912936000.0,-729897907539000.0,2.0,17985168056600.0,0.200000369523,0.00400011008245,1.73877090418e-14,0.2,29,0.100002567295
720.0,-85.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3572183.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-762357762983000.0,78454611.8613,-762357762983000.0,-762357707507000.0,-762357818459000.0,-762357812911000.0,-762357713055000.0,2.0,6155126122310000.0,0.20000028554,0.00400004422029,0.0,0.1,60,0.200001925471
720.0,-209.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3572183.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-762363058615000.0,45521594.4486,-762363058615000.0,-762363026427000.0,-762363090804000.0,-762363087585000.0,-762363029646000.0,2.0,2072215561140000.0,0.20000028554,0.00400010840276,1.73877090418e-14,0.2,23,0.100002567295
720.0,-85.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2381456.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-794822789939000.0,2671319.48845,-794822789939000.0,-794822788050000.0,-794822791828000.0,-794822791639000.0,-794822788239000.0,2.0,7135947809380.0,0.20000028554,0.00400004422029,0.0,0.1,54,0.200001925471
720.0,-209.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2381456.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-794828194299000.0,35706514.1847,-794828194299000.0,-794828169051000.0,-794828219547000.0,-794828217023000.0,-794828171576000.0,2.0,1274955155220000.0,0.20000028554,0.00400010840276,1.73877090418e-14,0.2,17,0.100002567295
720.0,-85.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1190728.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-827288063089000.0,1654279.93851,-827288063089000.0,-827288061920000.0,-827288064259000.0,-827288064142000.0,-827288062037000.0,2.0,2736642114950.0,0.199999529699,0.00400002910331,0.0,0.1,48,0.200001925471
720.0,-209.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1190728.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-827293397179000.0,38357077.6142,-827293397179000.0,-827293370056000.0,-827293424301000.0,-827293421589000.0,-827293372768000.0,2.0,1471265403100000.0,0.199999529699,0.00400009328554,1.73877090418e-14,0.2,11,0.100002567295
720.0,-85.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-859752904889000.0,2432620.65683,-859752904889000.0,-859752903169000.0,-859752906610000.0,-859752906438000.0,-859752903341000.0,2.0,5917643260040.0,0.0999993449373,0.00200000615334,0.0,0.1,42,0.200001925471
720.0,-209.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-859758252282000.0,23165957.5659,-859758252282000.0,-859758235901000.0,-859758268662000.0,-859758267024000.0,-859758237539000.0,2.0,536661589943000.0,0.0999993449373,0.00200003824432,1.73877090418e-14,0.2,5,0.100002567295
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-912371994601000.0,2445663.15302,-912371994601000.0,-912371992872000.0,-912371996331000.0,-912371996158000.0,-912371993045000.0,2.0,5981268258050.0,0.100000184761,0.00100002752061,0.0,0.1,36,0.100002567295
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4762911.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-944837181569000.0,50485668.4306,-944837181569000.0,-944837145870000.0,-944837217268000.0,-944837213698000.0,-944837149440000.0,2.0,2548802716880000.0,0.200000369523,0.00200005504122,0.0,0.1,30,0.100002567295
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3572183.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-977302325734000.0,35632778.8573,-977302325734000.0,-977302300538000.0,-977302350930000.0,-977302348410000.0,-977302303057000.0,2.0,1269694929090000.0,0.20000028554,0.00200005420138,0.0,0.1,24,0.100002567295
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2381456.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1009767425270000.0,47580215.6338,-1009767425270000.0,-1009767391620000.0,-1009767458910000.0,-1009767455550000.0,-1009767394990000.0,2.0,2263876919760000.0,0.20000028554,0.00200005420138,0.0,0.1,18,0.100002567295
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1190728.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1042232612420000.0,34137895.0178,-1042232612420000.0,-1042232588280000.0,-1042232636560000.0,-1042232634150000.0,-1042232590690000.0,2.0,1165395876240000.0,0.199999529699,0.00200004664277,0.0,0.1,12,0.100002567295
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1074697515640000.0,32239551.6053,-1074697515640000.0,-1074697492840000.0,-1074697538440000.0,-1074697536160000.0,-1074697495120000.0,2.0,1039388687710000.0,0.0999993449373,0.00100001912216,0.0,0.1,6,0.100002567295
