smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-meoh_capacity,PointProbability,prefix,ProbabilityWeight,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity
480.0,-318.4,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2231735132.88,1822960.48514,-2231735132.88,-2230446105.16,-2233024160.6,-2232895257.83,-2230575007.93,2.0,3323184930370.0,0.0714285714286,0.0,216,0.00145815485623,0.142861580758,0.142894736842
480.0,-318.4,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2249097381.74,618307.73888,-2249097381.74,-2248660172.15,-2249534591.34,-2249490870.38,-2248703893.11,2.0,382304459959.0,0.0714285714286,0.0,280,0.00145817467351,0.14286352234,0.142894736842
480.0,-372.7,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2260060567.08,1866761.45668,-2260060567.08,-2258740567.39,-2261380566.76,-2261248566.79,-2258872567.36,2.0,3484798336140.0,0.0714285714286,0.0,80,0.00145797650079,0.142844106523,0.142894736842
480.0,-372.7,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2270988386.28,1461201.72134,-2270988386.28,-2269955160.63,-2272021611.92,-2271918289.36,-2270058483.2,2.0,2135110470430.0,0.0714285714286,0.0,16,0.0007288792554,0.0714113745622,0.142894736842
480.0,-372.7,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2277084856.44,1200989.99315,-2277084856.44,-2276235628.27,-2277934084.6,-2277849161.79,-2276320551.08,2.0,1442376963640.0,0.0714285714286,0.0,144,0.00145817467351,0.14286352234,0.142894736842
480.0,-372.7,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2294192353.6,1850664.39718,-2294192353.6,-2292883736.26,-2295500970.95,-2295370109.21,-2293014597.99,2.0,3424958710990.0,0.0714285714286,0.0,208,0.00145815485623,0.142861580758,0.142894736842
480.0,-372.7,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2310899906.9,123734.171315,-2310899906.9,-2310812413.63,-2310987400.17,-2310978650.84,-2310821162.95,2.0,15310145151.1,0.0714285714286,0.0,272,0.00145817467351,0.14286352234,0.142894736842
480.0,-427.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2323599876.09,790674.171137,-2323599876.09,-2323040785.02,-2324158967.16,-2324103058.05,-2323096694.13,2.0,625165644904.0,0.0714285714286,0.0,72,0.000728988250394,0.142844106523,0.0714473684211
480.0,-427.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2333170029.28,63031.6358191,-2333170029.28,-2333125459.18,-2333214599.37,-2333210142.36,-2333129916.19,2.0,3972987114.03,0.0714285714286,0.0,8,0.0003644396277,0.0714113745622,0.0714473684211
480.0,-427.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2341544007.74,445921.513584,-2341544007.74,-2341228693.61,-2341859321.87,-2341827790.45,-2341260225.03,2.0,198845996277.0,0.0714285714286,0.0,136,0.000729087336753,0.14286352234,0.0714473684211
480.0,-427.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2358917013.18,2380520.15969,-2358917013.18,-2357233731.23,-2360600295.12,-2360431966.93,-2357402059.42,2.0,5666876230700.0,0.0714285714286,0.0,200,0.000729077428117,0.142861580758,0.0714473684211
480.0,-427.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2375313245.48,288377.434018,-2375313245.48,-2375109331.84,-2375517159.12,-2375496767.75,-2375129723.2,2.0,83161544450.7,0.0714285714286,0.0,264,0.000729087336753,0.14286352234,0.0714473684211
480.0,-372.7,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-22965238460.5,132487.430702,-22965238460.5,-22965144777.7,-22965332143.2,-22965322775.0,-22965154146.0,2.0,17552919294.1,0.142857142857,1.07010398565e-12,10,0.0014577585108,0.0714113745622,0.142894736842
480.0,-372.7,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-22982265369.3,159495.553255,-22982265369.3,-22982152589.0,-22982378149.7,-22982366871.7,-22982163867.0,2.0,25438831508.1,0.142857142857,1.07010398565e-12,74,0.00291595300158,0.142844106523,0.142894736842
480.0,-372.7,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-22999195668.7,552878.665496,-22999195668.7,-22998804724.5,-22999586613.0,-22999547518.5,-22998843818.9,2.0,305674818761.0,0.142857142857,1.07010398565e-12,138,0.00291634934701,0.14286352234,0.142894736842
480.0,-372.7,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-23016238791.8,9016.39680764,-23016238791.8,-23016232416.2,-23016245167.3,-23016244529.8,-23016233053.8,2.0,81295411.3929,0.142857142857,1.07010398565e-12,202,0.00291630971247,0.142861580758,0.142894736842
480.0,-372.7,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-23032790427.1,17859.3246964,-23032790427.1,-23032777798.6,-23032803055.5,-23032801792.7,-23032779061.5,2.0,318955478.611,0.142857142857,1.07010398565e-12,266,0.00291634934701,0.14286352234,0.142894736842
480.0,-318.4,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-45417516667.2,83388.7865325,-45417516667.2,-45417457702.4,-45417575632.0,-45417569735.5,-45417463598.9,2.0,6953689719.36,0.142857142857,1.07010398565e-12,19,0.0014577585108,0.0714113745622,0.142894736842
480.0,-318.4,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-45434458823.0,17314.5684874,-45434458823.0,-45434446579.7,-45434471066.2,-45434469841.9,-45434447804.0,2.0,299794281.904,0.142857142857,1.07010398565e-12,83,0.00291595300158,0.142844106523,0.142894736842
480.0,-318.4,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-45451105657.9,14482.3782654,-45451105657.9,-45451095417.3,-45451115898.5,-45451114874.4,-45451096441.3,2.0,209739280.222,0.142857142857,1.07010398565e-12,147,0.00291634934701,0.14286352234,0.142894736842
480.0,-318.4,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-45468284696.8,737595.841718,-45468284696.8,-45467763137.7,-45468806255.8,-45468754099.9,-45467815293.6,2.0,544047625720.0,0.142857142857,1.07010398565e-12,211,0.00291630971247,0.142861580758,0.142894736842
480.0,-318.4,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-45485615539.0,988957.23664,-45485615539.0,-45484916240.6,-45486314837.4,-45486244907.5,-45484986170.5,2.0,978036415903.0,0.142857142857,1.07010398565e-12,275,0.00291634934701,0.14286352234,0.142894736842
480.0,-264.1,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-67865774129.1,210739.779234,-67865774129.1,-67865625113.6,-67865923144.7,-67865908243.1,-67865640015.2,2.0,44411254551.7,0.142857142857,1.07010398565e-12,28,0.00145641619173,0.0714113745622,0.142763157895
480.0,-264.1,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-67883365989.5,273327.979903,-67883365989.5,-67883172717.4,-67883559261.5,-67883539934.3,-67883192044.6,2.0,74708184597.6,0.142857142857,1.07010398565e-12,92,0.00291326796198,0.142844106523,0.142763157895
480.0,-264.1,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-67900308589.9,427127.211461,-67900308589.9,-67900006565.4,-67900610614.5,-67900580412.0,-67900036767.8,2.0,182437654770.0,0.142857142857,1.07010398565e-12,156,0.00291366394246,0.14286352234,0.142763157895
480.0,-264.1,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-67917693695.3,26.0667401012,-67917693695.3,-67917693676.9,-67917693713.7,-67917693711.9,-67917693678.7,2.0,679.474939502,0.142857142857,1.07010398565e-12,220,0.00291362434441,0.142861580758,0.142763157895
480.0,-264.1,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-67935138647.3,101899.346432,-67935138647.3,-67935066593.6,-67935210701.0,-67935203495.7,-67935073799.0,2.0,10383476803.3,0.142857142857,1.07010398565e-12,284,0.00291366394246,0.14286352234,0.142763157895
480.0,-209.9,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84812496745900.0,420246.011768,-84812496745900.0,-84812496448800.0,-84812497043100.0,-84812497013400.0,-84812496478500.0,2.0,176606710407.0,0.142857142857,1.07010398565e-12,36,0.00145641619173,0.0714113745622,0.142763157895
480.0,-209.9,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84812513393100.0,1824839.01073,-84812513393100.0,-84812512102700.0,-84812514683400.0,-84812514554400.0,-84812512231800.0,2.0,3330037415090.0,0.142857142857,1.07010398565e-12,100,0.00291326796198,0.142844106523,0.142763157895
480.0,-209.9,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84812530088700.0,166425.613243,-84812530088700.0,-84812529971100.0,-84812530206400.0,-84812530194700.0,-84812529982800.0,2.0,27697484743.4,0.142857142857,1.07010398565e-12,164,0.00291366394246,0.14286352234,0.142763157895
480.0,-209.9,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84812547298200.0,303991.149348,-84812547298200.0,-84812547083200.0,-84812547513100.0,-84812547491600.0,-84812547104700.0,2.0,92410618882.2,0.142857142857,1.07010398565e-12,228,0.00291362434441,0.142861580758,0.142763157895
480.0,-209.9,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84812563803800.0,865609.46182,-84812563803800.0,-84812563191700.0,-84812564415800.0,-84812564354600.0,-84812563252900.0,2.0,749279740393.0,0.142857142857,1.07010398565e-12,292,0.00291366394246,0.14286352234,0.142763157895
480.0,-155.6,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84834940530300.0,451699.745531,-84834940530300.0,-84834940210900.0,-84834940849700.0,-84834940817800.0,-84834940242800.0,2.0,204032660113.0,0.142857142857,1.07010398565e-12,45,0.0014577585108,0.0714113745622,0.142894736842
480.0,-155.6,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84834958447800.0,600398.976216,-84834958447800.0,-84834958023200.0,-84834958872300.0,-84834958829800.0,-84834958065700.0,2.0,360478930642.0,0.142857142857,1.07010398565e-12,109,0.00291595300158,0.142844106523,0.142894736842
480.0,-155.6,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84834975189500.0,1600396.61192,-84834975189500.0,-84834974057800.0,-84834976321100.0,-84834976208000.0,-84834974171000.0,2.0,2561269315440.0,0.142857142857,1.07010398565e-12,173,0.00291634934701,0.14286352234,0.142894736842
480.0,-155.6,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84834992682800.0,2164100.4364,-84834992682800.0,-84834991152600.0,-84834994213100.0,-84834994060100.0,-84834991305600.0,2.0,4683330698840.0,0.142857142857,1.07010398565e-12,237,0.00291630971247,0.142861580758,0.142894736842
480.0,-155.6,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84835009097300.0,197256.573757,-84835009097300.0,-84835008957800.0,-84835009236800.0,-84835009222800.0,-84835008971800.0,2.0,38910155890.5,0.142857142857,1.07010398565e-12,301,0.00291634934701,0.14286352234,0.142894736842
480.0,-101.3,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84857380852200.0,66125.0243514,-84857380852200.0,-84857380805400.0,-84857380899000.0,-84857380894300.0,-84857380810100.0,2.0,4372518845.47,0.142857142857,1.07010398565e-12,54,0.0014577585108,0.0714113745622,0.142894736842
480.0,-101.3,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84857395683100.0,1780708.6312,-84857395683100.0,-84857394423900.0,-84857396942200.0,-84857396816300.0,-84857394549800.0,2.0,3170923229220.0,0.142857142857,1.07010398565e-12,118,0.00291595300158,0.142844106523,0.142894736842
480.0,-101.3,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84857414029400.0,1395850.66218,-84857414029400.0,-84857413042400.0,-84857415016500.0,-84857414917700.0,-84857413141100.0,2.0,1948399071100.0,0.142857142857,1.07010398565e-12,182,0.00291634934701,0.14286352234,0.142894736842
480.0,-101.3,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84857430788900.0,649019.152355,-84857430788900.0,-84857430330000.0,-84857431247900.0,-84857431202000.0,-84857430375900.0,2.0,421225860123.0,0.142857142857,1.07010398565e-12,246,0.00291630971247,0.142861580758,0.142894736842
480.0,-101.3,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84857449193800.0,1059073.34682,-84857449193800.0,-84857448444900.0,-84857449942600.0,-84857449867800.0,-84857448519800.0,2.0,1121636353950.0,0.142857142857,1.07010398565e-12,310,0.00291634934701,0.14286352234,0.142894736842
480.0,-47.0,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84879812456900.0,2350159.48815,-84879812456900.0,-84879810795100.0,-84879814118700.0,-84879813952500.0,-84879810961300.0,2.0,5523249619720.0,0.142857142857,1.07010398565e-12,63,0.0007288792554,0.0714113745622,0.0714473684211
480.0,-47.0,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84879828764200.0,157610.267682,-84879828764200.0,-84879828652800.0,-84879828875700.0,-84879828864500.0,-84879828663900.0,2.0,24840996478.8,0.142857142857,1.07010398565e-12,127,0.00145797650079,0.142844106523,0.0714473684211
480.0,-47.0,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84879845627500.0,575199.62403,-84879845627500.0,-84879845220800.0,-84879846034200.0,-84879845993500.0,-84879845261400.0,2.0,330854607484.0,0.142857142857,1.07010398565e-12,191,0.00145817467351,0.14286352234,0.0714473684211
480.0,-47.0,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84879861892200.0,991786.634418,-84879861892200.0,-84879861190900.0,-84879862593500.0,-84879862523400.0,-84879861261000.0,2.0,983640728211.0,0.142857142857,1.07010398565e-12,255,0.00145815485623,0.142861580758,0.0714473684211
480.0,-372.7,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84901498280400.0,404336.142337,-84901498280400.0,-84901497994500.0,-84901498566300.0,-84901498537700.0,-84901498023100.0,2.0,163487716000.0,0.0714285714286,1.07010398565e-12,9,0.0007288792554,0.0714113745622,0.142894736842
480.0,-372.7,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84901514840900.0,48175.2512935,-84901514840900.0,-84901514806800.0,-84901514874900.0,-84901514871500.0,-84901514810200.0,2.0,2320854837.19,0.0714285714286,1.07010398565e-12,73,0.00145797650079,0.142844106523,0.142894736842
480.0,-372.7,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84901531559100.0,406053.550028,-84901531559100.0,-84901531272000.0,-84901531846300.0,-84901531817500.0,-84901531300700.0,2.0,164879485491.0,0.0714285714286,1.07010398565e-12,137,0.00145817467351,0.14286352234,0.142894736842
480.0,-372.7,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84901548931200.0,106742.276426,-84901548931200.0,-84901548855700.0,-84901549006700.0,-84901548999100.0,-84901548863300.0,2.0,11393913576.6,0.0714285714286,1.07010398565e-12,201,0.00145815485623,0.142861580758,0.142894736842
480.0,-372.7,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84901565419400.0,305214.36674,-84901565419400.0,-84901565203600.0,-84901565635200.0,-84901565613600.0,-84901565225200.0,2.0,93155809664.6,0.0714285714286,1.07010398565e-12,265,0.00145817467351,0.14286352234,0.142894736842
480.0,-318.4,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84923952160700.0,291756.48951,-84923952160700.0,-84923951954400.0,-84923952367000.0,-84923952346400.0,-84923951975100.0,2.0,85121849171.0,0.142857142857,1.07010398565e-12,18,0.0014577585108,0.0714113745622,0.142894736842
480.0,-318.4,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84923969048200.0,52306.8983131,-84923969048200.0,-84923969011200.0,-84923969085200.0,-84923969081500.0,-84923969014900.0,2.0,2736011611.13,0.142857142857,1.07010398565e-12,82,0.00291595300158,0.142844106523,0.142894736842
480.0,-318.4,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84923985342500.0,251787.665402,-84923985342500.0,-84923985164400.0,-84923985520500.0,-84923985502700.0,-84923985182200.0,2.0,63397028448.7,0.142857142857,1.07010398565e-12,146,0.00291634934701,0.14286352234,0.142894736842
480.0,-318.4,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84924002942600.0,198151.229564,-84924002942600.0,-84924002802500.0,-84924003082700.0,-84924003068700.0,-84924002816500.0,2.0,39263909777.6,0.142857142857,1.07010398565e-12,210,0.00291630971247,0.142861580758,0.142894736842
480.0,-318.4,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84924019422100.0,790255.235567,-84924019422100.0,-84924018863300.0,-84924019980900.0,-84924019925000.0,-84924018919200.0,2.0,624503337341.0,0.142857142857,1.07010398565e-12,274,0.00291634934701,0.14286352234,0.142894736842
480.0,-264.1,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84946403572100.0,417824.612984,-84946403572100.0,-84946403276700.0,-84946403867600.0,-84946403838000.0,-84946403306200.0,2.0,174577407215.0,0.142857142857,1.07010398565e-12,27,0.00145641619173,0.0714113745622,0.142763157895
480.0,-264.1,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84946420386900.0,40895.7637579,-84946420386900.0,-84946420358000.0,-84946420415800.0,-84946420412900.0,-84946420360900.0,2.0,1672463493.34,0.142857142857,1.07010398565e-12,91,0.00291326796198,0.142844106523,0.142763157895
480.0,-264.1,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84946437237600.0,567579.520948,-84946437237600.0,-84946436836300.0,-84946437638900.0,-84946437598800.0,-84946436876400.0,2.0,322146512600.0,0.142857142857,1.07010398565e-12,155,0.00291366394246,0.14286352234,0.142763157895
480.0,-264.1,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84946454939700.0,790589.630783,-84946454939700.0,-84946454380700.0,-84946455498800.0,-84946455442900.0,-84946454436600.0,2.0,625031964302.0,0.142857142857,1.07010398565e-12,219,0.00291362434441,0.142861580758,0.142763157895
480.0,-264.1,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-84946470664400.0,703435.228662,-84946470664400.0,-84946470167000.0,-84946471161800.0,-84946471112000.0,-84946470216700.0,2.0,494821120923.0,0.142857142857,1.07010398565e-12,283,0.00291366394246,0.14286352234,0.142763157895
480.0,-209.9,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169691033535000.0,311591.663363,-169691033535000.0,-169691033315000.0,-169691033755000.0,-169691033733000.0,-169691033337000.0,2.0,97089364677.2,0.142857142857,1.07010398565e-12,35,0.00145641619173,0.0714113745622,0.142763157895
480.0,-209.9,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169691049850000.0,647344.126876,-169691049850000.0,-169691049392000.0,-169691050307000.0,-169691050262000.0,-169691049438000.0,2.0,419054418600.0,0.142857142857,1.07010398565e-12,99,0.00291326796198,0.142844106523,0.142763157895
480.0,-209.9,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169691067104000.0,529784.46462,-169691067104000.0,-169691066729000.0,-169691067479000.0,-169691067441000.0,-169691066767000.0,2.0,280671578953.0,0.142857142857,1.07010398565e-12,163,0.00291366394246,0.14286352234,0.142763157895
480.0,-209.9,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169691083822000.0,938351.094246,-169691083822000.0,-169691083159000.0,-169691084486000.0,-169691084420000.0,-169691083225000.0,2.0,880502776072.0,0.142857142857,1.07010398565e-12,227,0.00291362434441,0.142861580758,0.142763157895
480.0,-209.9,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169691101711000.0,429583.058503,-169691101711000.0,-169691101407000.0,-169691102015000.0,-169691101985000.0,-169691101438000.0,2.0,184541604152.0,0.142857142857,1.07010398565e-12,291,0.00291366394246,0.14286352234,0.142763157895
480.0,-155.6,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169713479398000.0,130600.302291,-169713479398000.0,-169713479306000.0,-169713479490000.0,-169713479481000.0,-169713479315000.0,2.0,17056438958.5,0.142857142857,1.07010398565e-12,44,0.0014577585108,0.0714113745622,0.142894736842
480.0,-155.6,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169713498694000.0,158621.19836,-169713498694000.0,-169713498582000.0,-169713498806000.0,-169713498795000.0,-169713498593000.0,2.0,25160684569.0,0.142857142857,1.07010398565e-12,108,0.00291595300158,0.142844106523,0.142894736842
480.0,-155.6,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169713514449000.0,107721.729803,-169713514449000.0,-169713514373000.0,-169713514526000.0,-169713514518000.0,-169713514381000.0,2.0,11603971071.8,0.142857142857,1.07010398565e-12,172,0.00291634934701,0.14286352234,0.142894736842
480.0,-155.6,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169713532489000.0,658811.365934,-169713532489000.0,-169713532023000.0,-169713532955000.0,-169713532908000.0,-169713532070000.0,2.0,434032415884.0,0.142857142857,1.07010398565e-12,236,0.00291630971247,0.142861580758,0.142894736842
480.0,-155.6,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169713548592000.0,1631665.05056,-169713548592000.0,-169713547438000.0,-169713549746000.0,-169713549630000.0,-169713547554000.0,2.0,2662330837210.0,0.142857142857,1.07010398565e-12,300,0.00291634934701,0.14286352234,0.142894736842
480.0,-101.3,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169735924602000.0,1736031.4261,-169735924602000.0,-169735923374000.0,-169735925829000.0,-169735925707000.0,-169735923497000.0,2.0,3013805112420.0,0.142857142857,1.07010398565e-12,53,0.0014577585108,0.0714113745622,0.142894736842
480.0,-101.3,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169735941616000.0,905404.138786,-169735941616000.0,-169735940976000.0,-169735942256000.0,-169735942192000.0,-169735941040000.0,2.0,819756654531.0,0.142857142857,1.07010398565e-12,117,0.00291595300158,0.142844106523,0.142894736842
480.0,-101.3,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169735958444000.0,650551.364361,-169735958444000.0,-169735957984000.0,-169735958904000.0,-169735958858000.0,-169735958030000.0,2.0,423217077672.0,0.142857142857,1.07010398565e-12,181,0.00291634934701,0.14286352234,0.142894736842
