smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,ProbabilityWeight-h2_storage_capacity,PointProbability,ProbabilityWeight-meoh_capacity,ProbabilityWeight-htse_capacity,prefix
720.0,-578.4,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-138531703131000.0,570951.901013,-138531703131000.0,-138531702727000.0,-138531703535000.0,-138531703494000.0,-138531702768000.0,2.0,325986073270.0,0.00145740406624,0.142860161433,2.57338880493e-13,0.0714285714286,0.142822580645,137
720.0,-578.4,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,172406.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-138531729151000.0,174357.174765,-138531729151000.0,-138531729027000.0,-138531729274000.0,-138531729262000.0,-138531729040000.0,2.0,30400424392.1,0.00145741674626,0.142861404377,2.57338880493e-13,0.0714285714286,0.142822580645,201
720.0,-224.1,-7858.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-138554767155000.0,804323.489581,-138554767155000.0,-138554766586000.0,-138554767724000.0,-138554767667000.0,-138554766643000.0,2.0,646936275891.0,0.00145716314576,0.0714182727564,2.57338880493e-13,0.142857142857,0.142822580645,45
720.0,-224.1,-7858.5,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-138554793294000.0,3650954.81324,-138554793294000.0,-138554790712000.0,-138554795875000.0,-138554795617000.0,-138554790970000.0,2.0,13329471048300.0,0.00291455453197,0.142847732002,2.57338880493e-13,0.142857142857,0.142822580645,109
720.0,-224.1,-7858.5,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-138554820085000.0,1088523.11787,-138554820085000.0,-138554819316000.0,-138554820855000.0,-138554820778000.0,-138554819393000.0,2.0,1184882578140.0,0.00291480813247,0.142860161433,2.57338880493e-13,0.142857142857,0.142822580645,173
720.0,-489.9,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-276906187492000.0,215965.105537,-276906187492000.0,-276906187339000.0,-276906187645000.0,-276906187630000.0,-276906187355000.0,2.0,46640926809.7,0.000728581572878,0.0714182727564,2.57338880493e-13,0.0714285714286,0.142822580645,17
720.0,-489.9,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-276906214254000.0,184174.468538,-276906214254000.0,-276906214123000.0,-276906214384000.0,-276906214371000.0,-276906214136000.0,2.0,33920234861.4,0.00145727726598,0.142847732002,2.57338880493e-13,0.0714285714286,0.142822580645,81
720.0,-489.9,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-276906241171000.0,1092546.02513,-276906241171000.0,-276906240399000.0,-276906241944000.0,-276906241867000.0,-276906240476000.0,2.0,1193656817020.0,0.00145740406624,0.142860161433,2.57338880493e-13,0.0714285714286,0.142822580645,145
720.0,-489.9,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,172406.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-276906266940000.0,1016621.03112,-276906266940000.0,-276906266221000.0,-276906267658000.0,-276906267587000.0,-276906266293000.0,2.0,1033518320910.0,0.00145741674626,0.142861404377,2.57338880493e-13,0.0714285714286,0.142822580645,209
720.0,-135.6,-7858.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-276929299466000.0,261224.712504,-276929299466000.0,-276929299282000.0,-276929299651000.0,-276929299633000.0,-276929299300000.0,2.0,68238350422.7,0.00145716314576,0.0714182727564,2.57338880493e-13,0.142857142857,0.142822580645,53
720.0,-135.6,-7858.5,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-276929325046000.0,1744303.91253,-276929325046000.0,-276929323812000.0,-276929326279000.0,-276929326156000.0,-276929323936000.0,2.0,3042596139270.0,0.00291455453197,0.142847732002,2.57338880493e-13,0.142857142857,0.142822580645,117
720.0,-135.6,-7858.5,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-276929351245000.0,820254.251807,-276929351245000.0,-276929350665000.0,-276929351825000.0,-276929351767000.0,-276929350723000.0,2.0,672817037608.0,0.00291480813247,0.142860161433,2.57338880493e-13,0.142857142857,0.142822580645,181
720.0,-401.3,-14535.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-276951061703000.0,491435.124964,-276951061703000.0,-276951061356000.0,-276951062051000.0,-276951062016000.0,-276951061391000.0,2.0,241508482048.0,0.00145798593692,0.0714182727564,2.57338880493e-13,0.142857142857,0.142903225806,26
720.0,-401.3,-14535.9,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-276951088695000.0,652026.853146,-276951088695000.0,-276951088234000.0,-276951089156000.0,-276951089110000.0,-276951088280000.0,2.0,425139017223.0,0.00291620024317,0.142847732002,2.57338880493e-13,0.142857142857,0.142903225806,90
720.0,-401.3,-14535.9,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-276951114720000.0,21174.1357859,-276951114720000.0,-276951114705000.0,-276951114735000.0,-276951114733000.0,-276951114706000.0,2.0,448344026.281,0.00291645398687,0.142860161433,2.57338880493e-13,0.142857142857,0.142903225806,154
720.0,-47.0,-5632.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-276974149792000.0,412262.367412,-276974149792000.0,-276974149500000.0,-276974150083000.0,-276974150054000.0,-276974149529000.0,2.0,169960259584.0,0.000728992968458,0.0714182727564,2.57338880493e-13,0.142857142857,0.0714516129032,62
720.0,-47.0,-5632.7,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-276974174948000.0,3650736.6487,-276974174948000.0,-276974172367000.0,-276974177530000.0,-276974177272000.0,-276974172625000.0,2.0,13327878078200.0,0.00145810012158,0.142847732002,2.57338880493e-13,0.142857142857,0.0714516129032,126
720.0,-47.0,-5632.7,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-276974202332000.0,1996828.44949,-276974202332000.0,-276974200920000.0,-276974203744000.0,-276974203602000.0,-276974201061000.0,2.0,3987323856690.0,0.00145822699343,0.142860161433,2.57338880493e-13,0.142857142857,0.0714516129032,190
720.0,-312.7,-12310.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-276995931755000.0,1046793.63102,-276995931755000.0,-276995931015000.0,-276995932495000.0,-276995932421000.0,-276995931089000.0,2.0,1095776905950.0,0.00145798593692,0.0714182727564,2.57338880493e-13,0.142857142857,0.142903225806,35
720.0,-312.7,-12310.1,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-276995958537000.0,811750.40888,-276995958537000.0,-276995957963000.0,-276995959111000.0,-276995959054000.0,-276995958020000.0,2.0,658938726317.0,0.00291620024317,0.142847732002,2.57338880493e-13,0.142857142857,0.142903225806,99
720.0,-312.7,-12310.1,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-276995984701000.0,33300.3983649,-276995984701000.0,-276995984677000.0,-276995984724000.0,-276995984722000.0,-276995984680000.0,2.0,1108916531.26,0.00291645398687,0.142860161433,2.57338880493e-13,0.142857142857,0.142903225806,163
720.0,-224.1,-10084.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-277040795135000.0,1829160.79214,-277040795135000.0,-277040793842000.0,-277040796428000.0,-277040796299000.0,-277040793971000.0,2.0,3345829203490.0,0.00145716314576,0.0714182727564,2.57338880493e-13,0.142857142857,0.142822580645,44
720.0,-224.1,-10084.3,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-277040824244000.0,1411414.98841,-277040824244000.0,-277040823246000.0,-277040825242000.0,-277040825142000.0,-277040823345000.0,2.0,1992092269520.0,0.00291455453197,0.142847732002,2.57338880493e-13,0.142857142857,0.142822580645,108
720.0,-224.1,-10084.3,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-277040848436000.0,308788.957247,-277040848436000.0,-277040848218000.0,-277040848655000.0,-277040848633000.0,-277040848240000.0,2.0,95350620117.8,0.00291480813247,0.142860161433,2.57338880493e-13,0.142857142857,0.142822580645,172
720.0,-135.6,-10084.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415415330467000.0,2903009.96379,-415415330467000.0,-415415328414000.0,-415415332519000.0,-415415332314000.0,-415415328619000.0,2.0,8427466849880.0,0.00145716314576,0.0714182727564,2.57338880493e-13,0.142857142857,0.142822580645,52
720.0,-135.6,-10084.3,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415415356802000.0,411505.254923,-415415356802000.0,-415415356511000.0,-415415357093000.0,-415415357063000.0,-415415356540000.0,2.0,169336574829.0,0.00291455453197,0.142847732002,2.57338880493e-13,0.142857142857,0.142822580645,116
720.0,-135.6,-10084.3,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415415383047000.0,303877.725001,-415415383047000.0,-415415382832000.0,-415415383262000.0,-415415383241000.0,-415415382854000.0,2.0,92341671752.0,0.00291480813247,0.142860161433,2.57338880493e-13,0.142857142857,0.142822580645,180
720.0,-401.3,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415437080531000.0,1529513.06829,-415437080531000.0,-415437079449000.0,-415437081612000.0,-415437081504000.0,-415437079557000.0,2.0,2339410226060.0,0.000728992968458,0.0714182727564,2.57338880493e-13,0.0714285714286,0.142903225806,25
720.0,-401.3,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415437107133000.0,573785.554099,-415437107133000.0,-415437106727000.0,-415437107538000.0,-415437107498000.0,-415437106767000.0,2.0,329229862092.0,0.00145810012158,0.142847732002,2.57338880493e-13,0.0714285714286,0.142903225806,89
720.0,-401.3,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415437132749000.0,571970.764545,-415437132749000.0,-415437132344000.0,-415437133153000.0,-415437133113000.0,-415437132385000.0,2.0,327150555494.0,0.00145822699343,0.142860161433,2.57338880493e-13,0.0714285714286,0.142903225806,153
720.0,-47.0,-7858.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415460183456000.0,3285999.50258,-415460183456000.0,-415460181133000.0,-415460185780000.0,-415460185548000.0,-415460181365000.0,2.0,10797792731000.0,0.000728992968458,0.0714182727564,2.57338880493e-13,0.142857142857,0.0714516129032,61
720.0,-47.0,-7858.5,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415460211706000.0,2079009.01832,-415460211706000.0,-415460210236000.0,-415460213176000.0,-415460213029000.0,-415460210383000.0,2.0,4322278498240.0,0.00145810012158,0.142847732002,2.57338880493e-13,0.142857142857,0.0714516129032,125
720.0,-47.0,-7858.5,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415460236398000.0,56624.7132899,-415460236398000.0,-415460236358000.0,-415460236438000.0,-415460236434000.0,-415460236362000.0,2.0,3206358155.16,0.00145822699343,0.142860161433,2.57338880493e-13,0.142857142857,0.0714516129032,189
720.0,-312.7,-14535.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415481952358000.0,730644.288806,-415481952358000.0,-415481951842000.0,-415481952875000.0,-415481952823000.0,-415481951893000.0,2.0,533841076765.0,0.00145798593692,0.0714182727564,2.57338880493e-13,0.142857142857,0.142903225806,34
720.0,-312.7,-14535.9,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415481979953000.0,718312.74429,-415481979953000.0,-415481979445000.0,-415481980461000.0,-415481980410000.0,-415481979496000.0,2.0,515973198609.0,0.00291620024317,0.142847732002,2.57338880493e-13,0.142857142857,0.142903225806,98
720.0,-312.7,-14535.9,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415482006716000.0,1341855.36965,-415482006716000.0,-415482005767000.0,-415482007664000.0,-415482007570000.0,-415482005862000.0,2.0,1800575833050.0,0.00291645398687,0.142860161433,2.57338880493e-13,0.142857142857,0.142903225806,162
720.0,-224.1,-12310.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415526820862000.0,145096.057597,-415526820862000.0,-415526820760000.0,-415526820965000.0,-415526820955000.0,-415526820770000.0,2.0,21052865930.1,0.00145716314576,0.0714182727564,2.57338880493e-13,0.142857142857,0.142822580645,43
720.0,-224.1,-12310.1,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415526848693000.0,1257260.82666,-415526848693000.0,-415526847804000.0,-415526849582000.0,-415526849493000.0,-415526847893000.0,2.0,1580704786250.0,0.00291455453197,0.142847732002,2.57338880493e-13,0.142857142857,0.142822580645,107
720.0,-224.1,-12310.1,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-415526874993000.0,1021368.50185,-415526874993000.0,-415526874271000.0,-415526875715000.0,-415526875643000.0,-415526874343000.0,2.0,1043193616580.0,0.00291480813247,0.142860161433,2.57338880493e-13,0.142857142857,0.142822580645,171
720.0,-135.6,-12310.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-553901352449000.0,1081931.31378,-553901352449000.0,-553901351684000.0,-553901353214000.0,-553901353138000.0,-553901351761000.0,2.0,1170575367730.0,0.00145716314576,0.0714182727564,2.57338880493e-13,0.142857142857,0.142822580645,51
720.0,-135.6,-12310.1,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-553901380490000.0,2743616.51644,-553901380490000.0,-553901378550000.0,-553901382430000.0,-553901382236000.0,-553901378744000.0,2.0,7527431589280.0,0.00291455453197,0.142847732002,2.57338880493e-13,0.142857142857,0.142822580645,115
720.0,-135.6,-12310.1,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-553901406784000.0,1819920.09975,-553901406784000.0,-553901405497000.0,-553901408071000.0,-553901407942000.0,-553901405626000.0,2.0,3312109169470.0,0.00291480813247,0.142860161433,2.57338880493e-13,0.142857142857,0.142822580645,179
720.0,-47.0,-10084.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-553946214029000.0,444741.483348,-553946214029000.0,-553946213715000.0,-553946214344000.0,-553946214312000.0,-553946213746000.0,2.0,197794987010.0,0.000728992968458,0.0714182727564,2.57338880493e-13,0.142857142857,0.0714516129032,60
720.0,-47.0,-10084.3,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-553946239046000.0,3773210.21695,-553946239046000.0,-553946236378000.0,-553946241714000.0,-553946241447000.0,-553946236645000.0,2.0,14237115341300.0,0.00145810012158,0.142847732002,2.57338880493e-13,0.142857142857,0.0714516129032,124
720.0,-47.0,-10084.3,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-553946263786000.0,672609.825565,-553946263786000.0,-553946263310000.0,-553946264261000.0,-553946264214000.0,-553946263358000.0,2.0,452403977447.0,0.00145822699343,0.142860161433,2.57338880493e-13,0.142857142857,0.0714516129032,188
720.0,-312.7,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-553967970498000.0,920136.045659,-553967970498000.0,-553967969847000.0,-553967971149000.0,-553967971084000.0,-553967969912000.0,2.0,846650342522.0,0.000728992968458,0.0714182727564,2.57338880493e-13,0.0714285714286,0.142903225806,33
720.0,-312.7,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-553967997891000.0,2060497.13956,-553967997891000.0,-553967996434000.0,-553967999347000.0,-553967999202000.0,-553967996579000.0,2.0,4245648462140.0,0.00145810012158,0.142847732002,2.57338880493e-13,0.0714285714286,0.142903225806,97
720.0,-312.7,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-553968024855000.0,522779.688069,-553968024855000.0,-553968024486000.0,-553968025225000.0,-553968025188000.0,-553968024523000.0,2.0,273298602257.0,0.00145822699343,0.142860161433,2.57338880493e-13,0.0714285714286,0.142903225806,161
720.0,-224.1,-14535.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-554012841314000.0,128582.418411,-554012841314000.0,-554012841224000.0,-554012841405000.0,-554012841396000.0,-554012841233000.0,2.0,16533438324.5,0.00145716314576,0.0714182727564,2.57338880493e-13,0.142857142857,0.142822580645,42
720.0,-224.1,-14535.9,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-554012869143000.0,703977.126573,-554012869143000.0,-554012868646000.0,-554012869641000.0,-554012869591000.0,-554012868695000.0,2.0,495583794738.0,0.00291455453197,0.142847732002,2.57338880493e-13,0.142857142857,0.142822580645,106
720.0,-224.1,-14535.9,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-554012896425000.0,251720.070413,-554012896425000.0,-554012896247000.0,-554012896603000.0,-554012896585000.0,-554012896265000.0,2.0,63362993848.9,0.00291480813247,0.142860161433,2.57338880493e-13,0.142857142857,0.142822580645,170
720.0,-135.6,-14535.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-692387373797000.0,118162.050942,-692387373797000.0,-692387373713000.0,-692387373880000.0,-692387373872000.0,-692387373722000.0,2.0,13962270282.8,0.00145716314576,0.0714182727564,2.57338880493e-13,0.142857142857,0.142822580645,50
720.0,-135.6,-14535.9,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-692387402533000.0,1242792.58223,-692387402533000.0,-692387401655000.0,-692387403412000.0,-692387403324000.0,-692387401743000.0,2.0,1544533402430.0,0.00291455453197,0.142847732002,2.57338880493e-13,0.142857142857,0.142822580645,114
720.0,-135.6,-14535.9,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-692387427248000.0,264046.488405,-692387427248000.0,-692387427061000.0,-692387427435000.0,-692387427416000.0,-692387427080000.0,2.0,69720548039.3,0.00291480813247,0.142860161433,2.57338880493e-13,0.142857142857,0.142822580645,178
720.0,-47.0,-12310.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-692432238274000.0,625373.634174,-692432238274000.0,-692432237831000.0,-692432238716000.0,-692432238672000.0,-692432237876000.0,2.0,391092182321.0,0.000728992968458,0.0714182727564,2.57338880493e-13,0.142857142857,0.0714516129032,59
720.0,-47.0,-12310.1,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-692432264773000.0,1636791.24327,-692432264773000.0,-692432263615000.0,-692432265930000.0,-692432265814000.0,-692432263731000.0,2.0,2679085574030.0,0.00145810012158,0.142847732002,2.57338880493e-13,0.142857142857,0.0714516129032,123
720.0,-47.0,-12310.1,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-692432291939000.0,1198783.4936,-692432291939000.0,-692432291092000.0,-692432292787000.0,-692432292702000.0,-692432291176000.0,2.0,1437081864530.0,0.00145822699343,0.142860161433,2.57338880493e-13,0.142857142857,0.0714516129032,187
720.0,-224.1,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-692498860608000.0,2008511.09095,-692498860608000.0,-692498859188000.0,-692498862029000.0,-692498861887000.0,-692498859330000.0,2.0,4034116802470.0,0.000728581572878,0.0714182727564,2.57338880493e-13,0.0714285714286,0.142822580645,41
720.0,-224.1,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-692498887405000.0,2897210.8485,-692498887405000.0,-692498885356000.0,-692498889454000.0,-692498889249000.0,-692498885561000.0,2.0,8393830700650.0,0.00145727726598,0.142847732002,2.57338880493e-13,0.0714285714286,0.142822580645,105
720.0,-224.1,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-692498915169000.0,660439.854949,-692498915169000.0,-692498914702000.0,-692498915636000.0,-692498915590000.0,-692498914749000.0,2.0,436180802004.0,0.00145740406624,0.142860161433,2.57338880493e-13,0.0714285714286,0.142822580645,169
720.0,-135.6,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-830873395590000.0,1750708.00187,-830873395590000.0,-830873394352000.0,-830873396828000.0,-830873396704000.0,-830873394476000.0,2.0,3064978507810.0,0.000728581572878,0.0714182727564,2.57338880493e-13,0.0714285714286,0.142822580645,49
720.0,-135.6,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-830873421587000.0,2709793.96391,-830873421587000.0,-830873419671000.0,-830873423503000.0,-830873423311000.0,-830873419862000.0,2.0,7342983326850.0,0.00145727726598,0.142847732002,2.57338880493e-13,0.0714285714286,0.142822580645,113
720.0,-135.6,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-830873445498000.0,870955.531591,-830873445498000.0,-830873444882000.0,-830873446113000.0,-830873446052000.0,-830873444943000.0,2.0,758563538009.0,0.00145740406624,0.142860161433,2.57338880493e-13,0.0714285714286,0.142822580645,177
720.0,-47.0,-14535.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-830918260234000.0,1454548.78933,-830918260234000.0,-830918259205000.0,-830918261262000.0,-830918261160000.0,-830918259308000.0,2.0,2115712180530.0,0.000728992968458,0.0714182727564,2.57338880493e-13,0.142857142857,0.0714516129032,58
720.0,-47.0,-14535.9,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-830918287246000.0,600988.880049,-830918287246000.0,-830918286821000.0,-830918287671000.0,-830918287629000.0,-830918286864000.0,2.0,361187633942.0,0.00145810012158,0.142847732002,2.57338880493e-13,0.142857142857,0.0714516129032,122
720.0,-47.0,-14535.9,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-830918311327000.0,2873570.41265,-830918311327000.0,-830918309295000.0,-830918313359000.0,-830918313156000.0,-830918309499000.0,2.0,8257406916440.0,0.00145822699343,0.142860161433,2.57338880493e-13,0.142857142857,0.0714516129032,186
720.0,-47.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-969404279393000.0,1005690.92805,-969404279393000.0,-969404278681000.0,-969404280104000.0,-969404280033000.0,-969404278753000.0,2.0,1011414242760.0,0.000364496484229,0.0714182727564,2.57338880493e-13,0.0714285714286,0.0714516129032,57
720.0,-47.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-969404303888000.0,689684.64237,-969404303888000.0,-969404303401000.0,-969404304376000.0,-969404304327000.0,-969404303450000.0,2.0,475664905921.0,0.000729050060791,0.142847732002,2.57338880493e-13,0.0714285714286,0.0714516129032,121
720.0,-47.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-969404331505000.0,840798.222869,-969404331505000.0,-969404330911000.0,-969404332100000.0,-969404332040000.0,-969404330970000.0,2.0,706941651579.0,0.000729113496717,0.142860161433,2.57338880493e-13,0.0714285714286,0.0714516129032,185
