RAVEN_sample_ID,Year,_ROM_Cluster,hour,scaling,Dispatch__NPP__production__reactor_heat,Dispatch__TES_Charger__production__reactor_heat,Dispatch__TES_Charger__production__tes_heat,Dispatch__TES__level__tes_heat,Dispatch__TES__charge__tes_heat,Dispatch__TES__discharge__tes_heat,Dispatch__Converter__production__reactor_heat,Dispatch__Converter__production__tes_heat,Dispatch__BOP__production__reactor_heat,Dispatch__BOP__production__electricity,Dispatch__electricity_market__production__electricity,price,ProbabilityWeight,PointProbability,prefix
0,2018,0,0.0,1.0,158.8,-100.0,100.0,105.40926,-79.488335,0.0,20.511665,-20.511665,-79.311665,26.17285,-26.17285,233.428698639,1.0,1.0,1
0,2018,0,1.0,1.0,158.8,0.0,0.0,0.0,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,279.962789467,1.0,1.0,1
0,2018,0,2.0,1.0,158.8,-100.0,100.0,94.86833,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,38.4021719922,1.0,1.0,1
0,2018,0,3.0,1.0,158.8,-100.0,100.0,189.73666,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,42.3707888352,1.0,1.0,1
0,2018,0,4.0,1.0,158.8,-100.0,100.0,284.60499,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,44.426197273,1.0,1.0,1
0,2018,0,5.0,1.0,158.8,-100.0,100.0,379.47332,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,42.5315732562,1.0,1.0,1
0,2018,0,6.0,1.0,158.8,-100.0,100.0,474.34165,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,43.0917026297,1.0,1.0,1
0,2018,0,7.0,1.0,158.8,-27.046277,27.046277,500.0,-27.046277,0.0,0.0,0.0,-131.75372,43.478729,-43.478729,49.0786063572,1.0,1.0,1
0,2018,0,8.0,1.0,158.8,0.0,0.0,394.59074,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,219.175323769,1.0,1.0,1
0,2018,0,9.0,1.0,158.8,0.0,0.0,289.18149,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,135.712647864,1.0,1.0,1
0,2018,0,10.0,1.0,158.8,0.0,0.0,183.77223,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,226.046334376,1.0,1.0,1
0,2018,0,11.0,1.0,158.8,-100.0,100.0,278.64056,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,29.782147941,1.0,1.0,1
0,2018,0,12.0,1.0,158.8,-100.0,100.0,373.50889,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,31.9218557662,1.0,1.0,1
0,2018,0,13.0,1.0,158.8,-100.0,100.0,468.37722,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,37.9402033901,1.0,1.0,1
0,2018,0,14.0,1.0,158.8,0.0,0.0,362.96797,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,118.375300133,1.0,1.0,1
0,2018,0,15.0,1.0,158.8,-100.0,100.0,457.8363,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,48.7704019571,1.0,1.0,1
0,2018,0,16.0,1.0,158.8,0.0,0.0,352.42704,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,74.6176101861,1.0,1.0,1
0,2018,0,17.0,1.0,158.8,0.0,0.0,247.01779,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,312.366347929,1.0,1.0,1
0,2018,0,18.0,1.0,158.8,-100.0,100.0,341.88612,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,46.276495873,1.0,1.0,1
0,2018,0,19.0,1.0,158.8,-75.658351,75.658351,316.22777,0.0,24.341649,100.0,-100.0,-183.14165,60.436744,-60.436744,59.1188084683,1.0,1.0,1
0,2018,0,20.0,1.0,158.8,0.0,0.0,210.81851,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,112.079093534,1.0,1.0,1
0,2018,0,21.0,1.0,158.8,0.0,0.0,105.40926,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,238.161297415,1.0,1.0,1
0,2018,0,22.0,1.0,158.8,0.0,0.0,0.0,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,228.394306697,1.0,1.0,1
0,2018,0,23.0,1.0,158.8,-100.0,100.0,0.0,0.0,0.0,100.0,-100.0,-158.8,52.404,-52.404,25.6512947736,1.0,1.0,1
0,2018,1,0.0,1.0,158.8,-100.0,100.0,120.52668,-95.4235,0.0,4.5764999,-4.5764999,-63.3765,20.914245,-20.914245,40.658126698,1.0,1.0,1
0,2018,1,1.0,1.0,158.8,-100.0,100.0,215.39501,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,38.2080202952,1.0,1.0,1
0,2018,1,2.0,1.0,158.8,-100.0,100.0,310.26334,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,21.4240584987,1.0,1.0,1
0,2018,1,3.0,1.0,158.8,-100.0,100.0,405.13167,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,18.1297462636,1.0,1.0,1
0,2018,1,4.0,1.0,158.8,-100.0,100.0,500.0,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,31.4283612852,1.0,1.0,1
0,2018,1,5.0,1.0,158.8,0.0,0.0,405.13167,0.0,90.0,90.0,-90.0,-248.8,82.104,-82.104,52.5572055933,1.0,1.0,1
0,2018,1,6.0,1.0,158.8,-100.0,100.0,500.0,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,39.067936252,1.0,1.0,1
0,2018,1,7.0,1.0,158.8,0.0,0.0,394.59074,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,148.516036094,1.0,1.0,1
0,2018,1,8.0,1.0,158.8,0.0,0.0,289.18149,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,188.182405563,1.0,1.0,1
0,2018,1,9.0,1.0,158.8,-100.0,100.0,384.04982,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,69.4709438036,1.0,1.0,1
0,2018,1,10.0,1.0,158.8,0.0,0.0,278.64056,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,209.708397475,1.0,1.0,1
0,2018,1,11.0,1.0,158.8,-100.0,100.0,373.50889,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,55.9967578079,1.0,1.0,1
0,2018,1,12.0,1.0,158.8,0.0,0.0,268.09964,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,207.721789292,1.0,1.0,1
0,2018,1,13.0,1.0,158.8,-60.0,60.0,225.93594,0.0,40.0,100.0,-100.0,-198.8,65.604,-65.604,90.7090101232,1.0,1.0,1
0,2018,1,14.0,1.0,158.8,-100.0,100.0,320.80427,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,33.8308258818,1.0,1.0,1
0,2018,1,15.0,1.0,158.8,0.0,0.0,215.39501,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,121.682439802,1.0,1.0,1
0,2018,1,16.0,1.0,158.8,-100.0,100.0,310.26334,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,72.6486667941,1.0,1.0,1
0,2018,1,17.0,1.0,158.8,-100.0,100.0,405.13167,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,31.6223058429,1.0,1.0,1
0,2018,1,18.0,1.0,158.8,-100.0,100.0,500.0,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,40.0583523806,1.0,1.0,1
0,2018,1,19.0,1.0,158.8,0.0,0.0,394.59074,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,226.305299356,1.0,1.0,1
0,2018,1,20.0,1.0,158.8,-25.658351,25.658351,316.22777,0.0,74.341649,100.0,-100.0,-233.14165,76.936744,-76.936744,183.632112097,1.0,1.0,1
0,2018,1,21.0,1.0,158.8,0.0,0.0,210.81851,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,270.45143797,1.0,1.0,1
0,2018,1,22.0,1.0,158.8,0.0,0.0,105.40926,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,253.026725856,1.0,1.0,1
0,2018,1,23.0,1.0,158.8,0.0,0.0,0.0,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,226.025819178,1.0,1.0,1
0,2018,2,0.0,1.0,158.8,-71.539501,71.539501,0.0,0.0,28.460499,100.0,-100.0,-187.2605,61.795965,-61.795965,418.32097715,1.0,1.0,1
0,2018,2,1.0,1.0,158.8,-100.0,100.0,94.86833,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,56.2035804779,1.0,1.0,1
0,2018,2,2.0,1.0,158.8,-100.0,100.0,189.73666,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,47.9967890857,1.0,1.0,1
0,2018,2,3.0,1.0,158.8,0.0,0.0,84.327404,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,364.106805395,1.0,1.0,1
0,2018,2,4.0,1.0,158.8,-100.0,100.0,179.19573,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,85.8306973547,1.0,1.0,1
0,2018,2,5.0,1.0,158.8,-100.0,100.0,274.06406,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,101.710795182,1.0,1.0,1
0,2018,2,6.0,1.0,158.8,-100.0,100.0,368.93239,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,43.6666738987,1.0,1.0,1
0,2018,2,7.0,1.0,158.8,0.0,0.0,263.52314,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,403.363831145,1.0,1.0,1
0,2018,2,8.0,1.0,158.8,0.0,0.0,158.11388,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,410.144162259,1.0,1.0,1
0,2018,2,9.0,1.0,158.8,-100.0,100.0,252.98221,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,163.75143664,1.0,1.0,1
0,2018,2,10.0,1.0,158.8,0.0,0.0,147.57296,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,405.249847204,1.0,1.0,1
0,2018,2,11.0,1.0,158.8,-60.0,60.0,105.40926,0.0,40.0,100.0,-100.0,-198.8,65.604,-65.604,223.14772934,1.0,1.0,1
0,2018,2,12.0,1.0,158.8,0.0,0.0,0.0,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,442.574472099,1.0,1.0,1
0,2018,2,13.0,1.0,158.8,-100.0,100.0,94.86833,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,63.9347499194,1.0,1.0,1
0,2018,2,14.0,1.0,158.8,-10.0,10.0,0.0,0.0,90.0,100.0,-100.0,-248.8,82.104,-82.104,196.546101167,1.0,1.0,1
0,2018,2,15.0,1.0,158.8,-100.0,100.0,94.86833,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,49.1078498271,1.0,1.0,1
0,2018,2,16.0,1.0,158.8,-100.0,100.0,189.73666,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,41.2717152495,1.0,1.0,1
0,2018,2,17.0,1.0,158.8,-100.0,100.0,189.73666,0.0,0.0,100.0,-100.0,-158.8,52.404,-52.404,78.8504717678,1.0,1.0,1
0,2018,2,18.0,1.0,158.8,0.0,0.0,84.327404,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,375.626699088,1.0,1.0,1
0,2018,2,19.0,1.0,158.8,-100.0,100.0,179.19573,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,54.4953351116,1.0,1.0,1
0,2018,2,20.0,1.0,158.8,-100.0,100.0,274.06406,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,60.7801153024,1.0,1.0,1
0,2018,2,21.0,1.0,158.8,-40.0,40.0,210.81851,0.0,60.0,100.0,-100.0,-218.8,72.204,-72.204,80.4123446433,1.0,1.0,1
0,2018,2,22.0,1.0,158.8,0.0,0.0,105.40926,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,217.569156508,1.0,1.0,1
0,2018,2,23.0,1.0,158.8,0.0,0.0,0.0,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,156.103828936,1.0,1.0,1
0,2018,3,0.0,1.0,158.8,-100.0,100.0,124.86833,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,-30.820445012,1.0,1.0,1
0,2018,3,1.0,1.0,158.8,-100.0,100.0,219.73666,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,13.8062350781,1.0,1.0,1
0,2018,3,2.0,1.0,158.8,-100.0,100.0,314.60499,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,23.9868683801,1.0,1.0,1
0,2018,3,3.0,1.0,158.8,0.0,0.0,209.19573,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,626.481637097,1.0,1.0,1
0,2018,3,4.0,1.0,158.8,-100.0,100.0,304.06406,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,39.6632829703,1.0,1.0,1
0,2018,3,5.0,1.0,158.8,-100.0,100.0,398.93239,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,47.8302732058,1.0,1.0,1
0,2018,3,6.0,1.0,158.8,0.0,0.0,293.52314,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,641.17,1.0,1.0,1
0,2018,3,7.0,1.0,158.8,-100.0,100.0,388.39147,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,39.5822856365,1.0,1.0,1
0,2018,3,8.0,1.0,158.8,-61.539501,61.539501,347.85054,0.0,38.460499,100.0,-100.0,-197.2605,65.095965,-65.095965,284.781787829,1.0,1.0,1
0,2018,3,9.0,1.0,158.8,0.0,0.0,242.44129,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,488.974346836,1.0,1.0,1
0,2018,3,10.0,1.0,158.8,0.0,0.0,137.03203,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,479.834397026,1.0,1.0,1
0,2018,3,11.0,1.0,158.8,0.0,0.0,31.622777,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,443.795899165,1.0,1.0,1
0,2018,3,12.0,1.0,158.8,-100.0,100.0,126.49111,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,-15.2291230659,1.0,1.0,1
0,2018,3,13.0,1.0,158.8,-100.0,100.0,221.35944,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,106.419434829,1.0,1.0,1
0,2018,3,14.0,1.0,158.8,0.0,0.0,115.95018,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,550.736227095,1.0,1.0,1
0,2018,3,15.0,1.0,158.8,0.0,0.0,10.540926,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,358.845472236,1.0,1.0,1
0,2018,3,16.0,1.0,158.8,-100.0,100.0,105.40926,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,134.30226666,1.0,1.0,1
0,2018,3,17.0,1.0,158.8,0.0,0.0,0.0,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,359.559564569,1.0,1.0,1
0,2018,3,18.0,1.0,158.8,-100.0,100.0,94.86833,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,54.6781619547,1.0,1.0,1
0,2018,3,19.0,1.0,158.8,-10.0,10.0,0.0,0.0,90.0,100.0,-100.0,-248.8,82.104,-82.104,249.427118293,1.0,1.0,1
0,2018,3,20.0,1.0,158.8,-11.111111,11.111111,10.540926,-11.111111,0.0,0.0,0.0,-147.68889,48.737333,-48.737333,26.0551897095,1.0,1.0,1
0,2018,3,21.0,1.0,158.8,-100.0,100.0,105.40926,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,2.53333689306,1.0,1.0,1
0,2018,3,22.0,1.0,158.8,0.0,0.0,0.0,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,34.7865197655,1.0,1.0,1
0,2018,3,23.0,1.0,158.8,-100.0,100.0,94.86833,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,-91.3561067304,1.0,1.0,1
0,2018,4,0.0,1.0,158.8,-100.0,100.0,124.86833,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,45.3135959367,1.0,1.0,1
0,2018,4,1.0,1.0,158.8,-100.0,100.0,219.73666,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,12.5691137376,1.0,1.0,1
0,2018,4,2.0,1.0,158.8,-100.0,100.0,314.60499,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,13.2659784603,1.0,1.0,1
0,2018,4,3.0,1.0,158.8,-100.0,100.0,409.47332,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,31.9192904089,1.0,1.0,1
0,2018,4,4.0,1.0,158.8,0.0,0.0,304.06406,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,118.926330745,1.0,1.0,1
0,2018,4,5.0,1.0,158.8,0.0,0.0,198.65481,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,95.5287447758,1.0,1.0,1
0,2018,4,6.0,1.0,158.8,-100.0,100.0,293.52314,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,46.5116774334,1.0,1.0,1
0,2018,4,7.0,1.0,158.8,-100.0,100.0,388.39147,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,32.5315916567,1.0,1.0,1
0,2018,4,8.0,1.0,158.8,0.0,0.0,282.98221,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,130.344929725,1.0,1.0,1
0,2018,4,9.0,1.0,158.8,0.0,0.0,177.57296,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,115.150024474,1.0,1.0,1
0,2018,4,10.0,1.0,158.8,0.0,0.0,72.163702,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,101.955287672,1.0,1.0,1
0,2018,4,11.0,1.0,158.8,-100.0,100.0,167.03203,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,27.6556743962,1.0,1.0,1
0,2018,4,12.0,1.0,158.8,-100.0,100.0,261.90036,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,4.30803202888,1.0,1.0,1
0,2018,4,13.0,1.0,158.8,-100.0,100.0,356.76869,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,27.2657959814,1.0,1.0,1
0,2018,4,14.0,1.0,158.8,0.0,0.0,251.35944,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,100.779779516,1.0,1.0,1
0,2018,4,15.0,1.0,158.8,0.0,0.0,145.95018,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,63.8227590899,1.0,1.0,1
0,2018,4,16.0,1.0,158.8,0.0,0.0,40.540926,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,131.19209038,1.0,1.0,1
0,2018,4,17.0,1.0,158.8,-71.539501,71.539501,10.540926,0.0,28.460499,100.0,-100.0,-187.2605,61.795965,-61.795965,60.3314724234,1.0,1.0,1
0,2018,4,18.0,1.0,158.8,-100.0,100.0,105.40926,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,33.0091579977,1.0,1.0,1
0,2018,4,19.0,1.0,158.8,0.0,0.0,0.0,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,104.131832524,1.0,1.0,1
0,2018,4,20.0,1.0,158.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-158.8,52.404,-52.404,28.1228146229,1.0,1.0,1
0,2018,4,21.0,1.0,158.8,-100.0,100.0,94.86833,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,23.6715535883,1.0,1.0,1
0,2018,4,22.0,1.0,158.8,-10.0,10.0,0.0,0.0,90.0,100.0,-100.0,-248.8,82.104,-82.104,28.5122803913,1.0,1.0,1
0,2018,4,23.0,1.0,158.8,-100.0,100.0,0.0,0.0,0.0,100.0,-100.0,-158.8,52.404,-52.404,0.783012269085,1.0,1.0,1
0,2018,5,0.0,1.0,158.8,-100.0,100.0,124.86833,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,22.8889781137,1.0,1.0,1
0,2018,5,1.0,1.0,158.8,0.0,0.0,19.459074,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,29.4135800265,1.0,1.0,1
0,2018,5,2.0,1.0,158.8,-100.0,100.0,114.3274,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,19.6259696041,1.0,1.0,1
0,2018,5,3.0,1.0,158.8,-100.0,100.0,209.19573,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,21.0915656506,1.0,1.0,1
0,2018,5,4.0,1.0,158.8,-100.0,100.0,304.06406,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,22.6422572044,1.0,1.0,1
0,2018,5,5.0,1.0,158.8,-100.0,100.0,398.93239,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,24.0643447676,1.0,1.0,1
0,2018,5,6.0,1.0,158.8,-100.0,100.0,493.80072,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,25.3855044432,1.0,1.0,1
0,2018,5,7.0,1.0,158.8,-100.0,100.0,500.0,-6.5346112,0.0,93.465389,-93.465389,-152.26539,50.247578,-50.247578,25.4051043426,1.0,1.0,1
0,2018,5,8.0,1.0,158.8,-100.0,100.0,500.0,0.0,0.0,100.0,-100.0,-158.8,52.404,-52.404,31.4768270057,1.0,1.0,1
0,2018,5,9.0,1.0,158.8,0.0,0.0,394.59074,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,32.0041030874,1.0,1.0,1
0,2018,5,10.0,1.0,158.8,-100.0,100.0,489.45907,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,24.3388361324,1.0,1.0,1
0,2018,5,11.0,1.0,158.8,-11.111111,11.111111,500.0,-11.111111,0.0,0.0,0.0,-147.68889,48.737333,-48.737333,28.5403886141,1.0,1.0,1
0,2018,5,12.0,1.0,158.8,-35.658351,35.658351,432.17795,0.0,64.341649,100.0,-100.0,-223.14165,73.636744,-73.636744,32.5621141252,1.0,1.0,1
0,2018,5,13.0,1.0,158.8,0.0,0.0,326.76869,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,32.8555166515,1.0,1.0,1
0,2018,5,14.0,1.0,158.8,-100.0,100.0,421.63702,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,26.9038654315,1.0,1.0,1
0,2018,5,15.0,1.0,158.8,0.0,0.0,316.22777,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,34.6324077578,1.0,1.0,1
0,2018,5,16.0,1.0,158.8,0.0,0.0,210.81851,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,35.4625803075,1.0,1.0,1
0,2018,5,17.0,1.0,158.8,0.0,0.0,105.40926,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,34.8308544769,1.0,1.0,1
0,2018,5,18.0,1.0,158.8,0.0,0.0,105.40926,0.0,0.0,0.0,0.0,-158.8,52.404,-52.404,30.1384110503,1.0,1.0,1
0,2018,5,19.0,1.0,158.8,0.0,0.0,0.0,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,34.4863643755,1.0,1.0,1
0,2018,5,20.0,1.0,158.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-158.8,52.404,-52.404,24.6662713622,1.0,1.0,1
0,2018,5,21.0,1.0,158.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-158.8,52.404,-52.404,23.2532334502,1.0,1.0,1
0,2018,5,22.0,1.0,158.8,-100.0,100.0,94.86833,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,20.3112451724,1.0,1.0,1
0,2018,5,23.0,1.0,158.8,-10.0,10.0,0.0,0.0,90.0,100.0,-100.0,-248.8,82.104,-82.104,22.8207087362,1.0,1.0,1
0,2018,6,0.0,1.0,158.8,-100.0,100.0,115.95018,-90.599446,0.0,9.4005544,-9.4005544,-68.200554,22.506183,-22.506183,197.866548155,1.0,1.0,1
0,2018,6,1.0,1.0,158.8,-100.0,100.0,115.95018,0.0,0.0,100.0,-100.0,-158.8,52.404,-52.404,201.670601023,1.0,1.0,1
0,2018,6,2.0,1.0,158.8,-100.0,100.0,210.81851,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,32.3813946756,1.0,1.0,1
0,2018,6,3.0,1.0,158.8,0.0,0.0,105.40926,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,302.40371374,1.0,1.0,1
0,2018,6,4.0,1.0,158.8,0.0,0.0,0.0,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,338.284172236,1.0,1.0,1
0,2018,6,5.0,1.0,158.8,-100.0,100.0,94.86833,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,37.6723462232,1.0,1.0,1
0,2018,6,6.0,1.0,158.8,-100.0,100.0,105.40926,-11.111111,0.0,88.888889,-88.888889,-147.68889,48.737333,-48.737333,72.5440536429,1.0,1.0,1
0,2018,6,7.0,1.0,158.8,0.0,0.0,0.0,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,176.061592807,1.0,1.0,1
0,2018,6,8.0,1.0,158.8,-22.222222,22.222222,21.081851,-22.222222,0.0,0.0,0.0,-136.57778,45.070667,-45.070667,59.2111681235,1.0,1.0,1
0,2018,6,9.0,1.0,158.8,-100.0,100.0,115.95018,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,26.4319830272,1.0,1.0,1
0,2018,6,10.0,1.0,158.8,0.0,0.0,10.540926,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,244.828140693,1.0,1.0,1
0,2018,6,11.0,1.0,158.8,-100.0,100.0,105.40926,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,19.991744107,1.0,1.0,1
0,2018,6,12.0,1.0,158.8,0.0,0.0,0.0,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,217.524839692,1.0,1.0,1
0,2018,6,13.0,1.0,158.8,-100.0,100.0,94.86833,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,11.9650466571,1.0,1.0,1
0,2018,6,14.0,1.0,158.8,-100.0,100.0,189.73666,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,29.8538187205,1.0,1.0,1
0,2018,6,15.0,1.0,158.8,0.0,0.0,84.327404,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,328.064861166,1.0,1.0,1
0,2018,6,16.0,1.0,158.8,-40.0,40.0,21.081851,0.0,60.0,100.0,-100.0,-218.8,72.204,-72.204,62.4178447832,1.0,1.0,1
0,2018,6,17.0,1.0,158.8,-100.0,100.0,115.95018,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,45.9884450092,1.0,1.0,1
0,2018,6,18.0,1.0,158.8,0.0,0.0,10.540926,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,100.457480033,1.0,1.0,1
0,2018,6,19.0,1.0,158.8,-100.0,100.0,105.40926,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,38.0786596852,1.0,1.0,1
0,2018,6,20.0,1.0,158.8,0.0,0.0,0.0,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,333.084839916,1.0,1.0,1
0,2018,6,21.0,1.0,158.8,-11.111111,11.111111,10.540926,-11.111111,0.0,0.0,0.0,-147.68889,48.737333,-48.737333,27.4157157058,1.0,1.0,1
