npp_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-htse_capacity,ProbabilityWeight,prefix,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-ft_capacity,PointProbability
1280.0,-185.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296289119625000.0,50444836.4169,-296289119625000.0,-296289083956000.0,-296289155295000.0,-296289151728000.0,-296289087523000.0,2.0,2544681521130000.0,0.125,0.00781233727318,85,0.249994792742,0.25,1.17734560967e-13
1280.0,-185.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296289157695000.0,32306752.6915,-296289157695000.0,-296289134851000.0,-296289180539000.0,-296289178255000.0,-296289137135000.0,2.0,1043726269470000.0,0.125,0.00390603549646,80,0.124993135887,0.25,1.17734560967e-13
1280.0,-385.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296289190404000.0,5687895.13233,-296289190404000.0,-296289186382000.0,-296289194426000.0,-296289194024000.0,-296289186784000.0,2.0,32352151036400.0,0.25,0.00781207099292,54,0.124993135887,0.25,1.17734560967e-13
1280.0,-185.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296289191416000.0,104332908.755,-296289191416000.0,-296289117642000.0,-296289265191000.0,-296289257813000.0,-296289125019000.0,2.0,1.08853558492e+16,0.125,0.00781263314013,90,0.250004260484,0.25,1.17734560967e-13
1280.0,-385.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296289254860000.0,6003564.12807,-296289254860000.0,-296289250614000.0,-296289259105000.0,-296289258680000.0,-296289251039000.0,2.0,36042782239900.0,0.25,0.0156246745464,59,0.249994792742,0.25,1.17734560967e-13
1280.0,-185.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296289286965000.0,17251272.3408,-296289286965000.0,-296289274767000.0,-296289299164000.0,-296289297944000.0,-296289275986000.0,2.0,297606397375000.0,0.125,0.00390633136341,100,0.125002603629,0.25,1.17734560967e-13
1280.0,-585.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296289293911000.0,53235263.6232,-296289293911000.0,-296289256268000.0,-296289331554000.0,-296289327790000.0,-296289260033000.0,2.0,2833993293040000.0,0.25,0.00781207099292,28,0.124993135887,0.25,1.17734560967e-13
1280.0,-385.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296289305860000.0,2013053.45653,-296289305860000.0,-296289304437000.0,-296289307283000.0,-296289307141000.0,-296289304579000.0,2.0,4052384218830.0,0.25,0.0156252662803,64,0.250004260484,0.25,1.17734560967e-13
1280.0,-385.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296289326052000.0,100534061.232,-296289326052000.0,-296289254964000.0,-296289397140000.0,-296289390032000.0,-296289262073000.0,2.0,1.01070974678e+16,0.25,0.0156253254536,69,0.250005207258,0.25,1.17734560967e-13
1280.0,-185.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296289360560000.0,104881201.076,-296289360560000.0,-296289286397000.0,-296289434722000.0,-296289427306000.0,-296289293814000.0,2.0,1.10000663392e+16,0.125,0.00781266272682,95,0.250005207258,0.25,1.17734560967e-13
1280.0,-585.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296289360793000.0,4591011.91308,-296289360793000.0,-296289357547000.0,-296289364039000.0,-296289363715000.0,-296289357871000.0,2.0,21077390386100.0,0.25,0.0156246745464,33,0.249994792742,0.25,1.17734560967e-13
1280.0,-785.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296289362485000.0,6205988.24924,-296289362485000.0,-296289358096000.0,-296289366873000.0,-296289366434000.0,-296289358535000.0,2.0,38514290149700.0,0.25,0.00390603549646,2,0.124993135887,0.125,1.17734560967e-13
1280.0,-585.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296289387130000.0,18372405.2567,-296289387130000.0,-296289374138000.0,-296289400121000.0,-296289398822000.0,-296289375437000.0,2.0,337545274918000.0,0.25,0.0156252662803,38,0.250004260484,0.25,1.17734560967e-13
1280.0,-785.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296289408458000.0,47123176.9006,-296289408458000.0,-296289375137000.0,-296289441780000.0,-296289438447000.0,-296289378469000.0,2.0,2220593801210000.0,0.25,0.00781233727318,7,0.249994792742,0.125,1.17734560967e-13
1280.0,-385.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296289408858000.0,25206297.4776,-296289408858000.0,-296289391034000.0,-296289426682000.0,-296289424899000.0,-296289392817000.0,2.0,635357432528000.0,0.25,0.00781266272682,74,0.125002603629,0.25,1.17734560967e-13
1280.0,-585.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296289439975000.0,14915540.2948,-296289439975000.0,-296289429429000.0,-296289450522000.0,-296289449468000.0,-296289430483000.0,2.0,222473342285000.0,0.25,0.0156253254536,43,0.250005207258,0.25,1.17734560967e-13
1280.0,-785.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296289496297000.0,37530244.927,-296289496297000.0,-296289469759000.0,-296289522835000.0,-296289520181000.0,-296289472413000.0,2.0,1408519284280000.0,0.25,0.00781263314013,12,0.250004260484,0.125,1.17734560967e-13
1280.0,-585.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296289523952000.0,58033873.7788,-296289523952000.0,-296289482916000.0,-296289564988000.0,-296289560884000.0,-296289487019000.0,2.0,3367930505770000.0,0.25,0.00781266272682,48,0.125002603629,0.25,1.17734560967e-13
1280.0,-785.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296289532388000.0,37548154.3066,-296289532388000.0,-296289505837000.0,-296289558938000.0,-296289556283000.0,-296289508492000.0,2.0,1409863891830000.0,0.25,0.00781266272682,17,0.250005207258,0.125,1.17734560967e-13
1280.0,-785.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296289577000000.0,7040534.32234,-296289577000000.0,-296289572021000.0,-296289581978000.0,-296289581480000.0,-296289572519000.0,2.0,49569123544000.0,0.25,0.00390633136341,22,0.125002603629,0.125,1.17734560967e-13
1280.0,-185.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-592406630361000.0,97506587.2608,-592406630361000.0,-592406561414000.0,-592406699309000.0,-592406692414000.0,-592406568309000.0,2.0,9507534559260000.0,0.125,0.00390603549646,55,0.124993135887,0.25,1.17734560967e-13
1280.0,-185.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-592406744831000.0,65364021.5378,-592406744831000.0,-592406698612000.0,-592406791050000.0,-592406786428000.0,-592406703234000.0,2.0,4272455311590000.0,0.125,0.00781233727318,60,0.249994792742,0.25,1.17734560967e-13
1280.0,-185.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-592406802951000.0,30692381.5503,-592406802951000.0,-592406781248000.0,-592406824654000.0,-592406822484000.0,-592406783419000.0,2.0,942022285231000.0,0.125,0.00781263314013,65,0.250004260484,0.25,1.17734560967e-13
1280.0,-385.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-592406825544000.0,22963502.1994,-592406825544000.0,-592406809307000.0,-592406841782000.0,-592406840158000.0,-592406810930000.0,2.0,527322433263000.0,0.25,0.0156246745464,34,0.249994792742,0.25,1.17734560967e-13
1280.0,-385.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-592406828020000.0,5543273.01306,-592406828020000.0,-592406824100000.0,-592406831940000.0,-592406831548000.0,-592406824492000.0,2.0,30727875697300.0,0.25,0.00781207099292,29,0.124993135887,0.25,1.17734560967e-13
1280.0,-385.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-592406831336000.0,44467007.8821,-592406831336000.0,-592406799893000.0,-592406862779000.0,-592406859635000.0,-592406803038000.0,2.0,1977314789990000.0,0.25,0.0156253254536,44,0.250005207258,0.25,1.17734560967e-13
1280.0,-585.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-592406846531000.0,6531691.26698,-592406846531000.0,-592406841912000.0,-592406851150000.0,-592406850688000.0,-592406842374000.0,2.0,42662990807200.0,0.25,0.00390603549646,3,0.124993135887,0.125,1.17734560967e-13
1280.0,-385.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-592406891325000.0,78879482.8044,-592406891325000.0,-592406835549000.0,-592406947101000.0,-592406941524000.0,-592406841126000.0,2.0,6221972807490000.0,0.25,0.0156252662803,39,0.250004260484,0.25,1.17734560967e-13
1280.0,-185.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-592406909642000.0,55506299.1994,-592406909642000.0,-592406870393000.0,-592406948891000.0,-592406944966000.0,-592406874318000.0,2.0,3080949250820000.0,0.125,0.00781266272682,70,0.250005207258,0.25,1.17734560967e-13
1280.0,-185.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-592406962125000.0,75516417.7225,-592406962125000.0,-592406908726000.0,-592407015523000.0,-592407010183000.0,-592406914066000.0,2.0,5702729345640000.0,0.125,0.00390633136341,75,0.125002603629,0.25,1.17734560967e-13
1280.0,-585.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-592406988447000.0,509682.391103,-592406988447000.0,-592406988086000.0,-592406988807000.0,-592406988771000.0,-592406988122000.0,2.0,259776139800.0,0.25,0.00781233727318,8,0.249994792742,0.125,1.17734560967e-13
1280.0,-585.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-592406996466000.0,22736980.1001,-592406996466000.0,-592406980389000.0,-592407012544000.0,-592407010936000.0,-592406981997000.0,2.0,516970264073000.0,0.25,0.00781263314013,13,0.250004260484,0.125,1.17734560967e-13
1280.0,-385.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-592407024866000.0,3587242.76869,-592407024866000.0,-592407022329000.0,-592407027402000.0,-592407027149000.0,-592407022583000.0,2.0,12868310681500.0,0.25,0.00781266272682,49,0.125002603629,0.25,1.17734560967e-13
1280.0,-585.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-592407030260000.0,25114394.1905,-592407030260000.0,-592407012501000.0,-592407048019000.0,-592407046243000.0,-592407014277000.0,2.0,630732795556000.0,0.25,0.00781266272682,18,0.250005207258,0.125,1.17734560967e-13
1280.0,-585.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-592407091042000.0,1634730.99927,-592407091042000.0,-592407089886000.0,-592407092198000.0,-592407092082000.0,-592407090001000.0,2.0,2672345439980.0,0.25,0.00390633136341,23,0.125002603629,0.125,1.17734560967e-13
1280.0,-185.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-888524308199000.0,59465029.8848,-888524308199000.0,-888524266151000.0,-888524350247000.0,-888524346042000.0,-888524270356000.0,2.0,3536089779200000.0,0.125,0.00781233727318,35,0.249994792742,0.25,1.17734560967e-13
1280.0,-185.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-888524311915000.0,59520937.1057,-888524311915000.0,-888524269827000.0,-888524354002000.0,-888524349794000.0,-888524274036000.0,2.0,3542741953940000.0,0.125,0.00390603549646,30,0.124993135887,0.25,1.17734560967e-13
1280.0,-385.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-888524354641000.0,31958572.1192,-888524354641000.0,-888524332042000.0,-888524377239000.0,-888524374979000.0,-888524334302000.0,2.0,1021350331900000.0,0.25,0.00390603549646,4,0.124993135887,0.125,1.17734560967e-13
1280.0,-385.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-888524404807000.0,38899998.0015,-888524404807000.0,-888524377301000.0,-888524432314000.0,-888524429563000.0,-888524380052000.0,2.0,1513209844520000.0,0.25,0.00781233727318,9,0.249994792742,0.125,1.17734560967e-13
1280.0,-185.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-888524429696000.0,132973075.551,-888524429696000.0,-888524335670000.0,-888524523723000.0,-888524514320000.0,-888524345073000.0,2.0,1.76818388216e+16,0.125,0.00781263314013,40,0.250004260484,0.25,1.17734560967e-13
1280.0,-185.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-888524482622000.0,42477687.9343,-888524482622000.0,-888524452586000.0,-888524512658000.0,-888524509655000.0,-888524455590000.0,2.0,1804353972250000.0,0.125,0.00781266272682,45,0.250005207258,0.25,1.17734560967e-13
1280.0,-385.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-888524497827000.0,741055.861635,-888524497827000.0,-888524497303000.0,-888524498351000.0,-888524498298000.0,-888524497355000.0,2.0,549163790063.0,0.25,0.00781263314013,14,0.250004260484,0.125,1.17734560967e-13
1280.0,-185.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-888524559162000.0,3252105.35549,-888524559162000.0,-888524556862000.0,-888524561462000.0,-888524561232000.0,-888524557092000.0,2.0,10576189243200.0,0.125,0.00390633136341,50,0.125002603629,0.25,1.17734560967e-13
1280.0,-385.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-888524576098000.0,50126133.8005,-888524576098000.0,-888524540653000.0,-888524611542000.0,-888524607998000.0,-888524544198000.0,2.0,2512629289790000.0,0.25,0.00781266272682,19,0.250005207258,0.125,1.17734560967e-13
1280.0,-385.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-888524614259000.0,84745242.1181,-888524614259000.0,-888524554335000.0,-888524674183000.0,-888524668191000.0,-888524560328000.0,2.0,7181756061650000.0,0.25,0.00390633136341,24,0.125002603629,0.125,1.17734560967e-13
1280.0,-185.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-1184641866610000.0,28455365.6327,-1184641866610000.0,-1184641846490000.0,-1184641886730000.0,-1184641884720000.0,-1184641848500000.0,2.0,809707833289000.0,0.125,0.00195301774823,5,0.124993135887,0.125,1.17734560967e-13
1280.0,-185.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-1184641979900000.0,44722249.6536,-1184641979900000.0,-1184641948280000.0,-1184642011520000.0,-1184642008360000.0,-1184641951440000.0,2.0,2000079614080000.0,0.125,0.00390631657006,15,0.250004260484,0.125,1.17734560967e-13
1280.0,-185.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-1184641980280000.0,13310287.2514,-1184641980280000.0,-1184641970870000.0,-1184641989700000.0,-1184641988750000.0,-1184641971810000.0,2.0,177163746715000.0,0.125,0.00390616863659,10,0.249994792742,0.125,1.17734560967e-13
1280.0,-185.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-1184642044430000.0,13338517.0754,-1184642044430000.0,-1184642035000000.0,-1184642053860000.0,-1184642052920000.0,-1184642035940000.0,2.0,177916037771000.0,0.125,0.00390633136341,20,0.250005207258,0.125,1.17734560967e-13
1280.0,-185.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-1184642116900000.0,38258448.5042,-1184642116900000.0,-1184642089840000.0,-1184642143950000.0,-1184642141240000.0,-1184642092550000.0,2.0,1463708881950000.0,0.125,0.00195316568171,25,0.125002603629,0.125,1.17734560967e-13
