smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity,ProbabilityWeight,prefix,ProbabilityWeight-ft_capacity
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-426327967464000.0,24508505.8504,-426327965490000.0,-426327926914000.0,-426328019360000.0,-426328004078000.0,-426327937468000.0,10.0,600666859020000.0,1.73883786583e-14,0.0555556955262,0.111290322581,0.000686934937053,298,0.111103979461
720.0,-154.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-426529069378000.0,42970535.1568,-426529069340000.0,-426529005873000.0,-426529129912000.0,-426529127516000.0,-426529007348000.0,10.0,1846466891660000.0,1.73883786583e-14,0.0555556955262,0.111290322581,0.000687133358467,399,0.111136071887
720.0,-85.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-426662479270000.0,37408701.3878,-426662480032000.0,-426662411255000.0,-426662532385000.0,-426662525605000.0,-426662424487000.0,10.0,1399410939520000.0,1.73883786583e-14,0.0555556955262,0.0556451612903,0.000343566679234,500,0.111136071887
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-432450317145000.0,14552041.8319,-432450321462000.0,-432450285931000.0,-432450330994000.0,-432450330140000.0,-432450290746000.0,10.0,211761921478000.0,1.73883786583e-14,0.11111130707,0.110483870968,0.000681956632204,25,0.0555519897304
720.0,-361.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-432651407082000.0,18231942.8312,-432651406474000.0,-432651378769000.0,-432651440323000.0,-432651431621000.0,-432651382059000.0,10.0,332403739401000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,126,0.111103979461
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-432852494021000.0,33584940.9139,-432852492036000.0,-432852447815000.0,-432852558117000.0,-432852541013000.0,-432852448571000.0,10.0,1127948256190000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,227,0.111103979461
720.0,-223.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-433053573536000.0,30589801.3863,-433053580889000.0,-433053511453000.0,-433053612400000.0,-433053606431000.0,-433053520906000.0,10.0,935735948851000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137426567821,328,0.111136071887
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-433186992916000.0,53060109.1302,-433186985409000.0,-433186901718000.0,-433187088048000.0,-433187069873000.0,-433186925764000.0,10.0,2815375180910000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137426567821,429,0.111136071887
720.0,-85.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-433388065986000.0,35888209.7212,-433388059003000.0,-433388010218000.0,-433388136303000.0,-433388122520000.0,-433388021845000.0,10.0,1287963596990000.0,1.73883786583e-14,0.11111130707,0.0556451612903,0.00068693441784,530,0.111103979461
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-443621618695000.0,9611466.56497,-443621618161000.0,-443621606812000.0,-443621638631000.0,-443621633451000.0,-443621607728000.0,10.0,92380289529400.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00068693441784,86,0.0555519897304
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-443822705534000.0,29480159.2452,-443822692951000.0,-443822673283000.0,-443822756179000.0,-443822751679000.0,-443822673894000.0,10.0,869079789122000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,187,0.111103979461
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-444023784845000.0,18853927.5085,-444023782592000.0,-444023752802000.0,-444023811487000.0,-444023810811000.0,-444023759208000.0,10.0,355470582496000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,288,0.111103979461
720.0,-154.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-444224851955000.0,25288945.7776,-444224850230000.0,-444224805730000.0,-444224896771000.0,-444224888367000.0,-444224817385000.0,10.0,639530778545000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137426567821,389,0.111136071887
720.0,-85.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-444358268562000.0,42951592.2303,-444358276845000.0,-444358194632000.0,-444358328787000.0,-444358321798000.0,-444358207454000.0,10.0,1844839275120000.0,1.73883786583e-14,0.11111130707,0.0556451612903,0.000687132839105,490,0.111136071887
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-450146123060000.0,16174105.0991,-450146125049000.0,-450146093641000.0,-450146146839000.0,-450146144740000.0,-450146098886000.0,10.0,261601675758000.0,1.73883786583e-14,0.111110467246,0.110483870968,0.000681951477701,15,0.0555519897304
720.0,-361.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-450347218644000.0,19633952.1682,-450347222394000.0,-450347187411000.0,-450347250416000.0,-450347244442000.0,-450347188818000.0,10.0,385492077742000.0,1.73883786583e-14,0.111110467246,0.111290322581,0.00137385845143,116,0.111103979461
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-450548312108000.0,25828763.4932,-450548311606000.0,-450548270926000.0,-450548360712000.0,-450548351939000.0,-450548277948000.0,10.0,667125023590000.0,1.73883786583e-14,0.111110467246,0.111290322581,0.00137385845143,217,0.111103979461
720.0,-223.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-450749389622000.0,21240780.3593,-450749386647000.0,-450749353270000.0,-450749412214000.0,-450749411966000.0,-450749361388000.0,10.0,451170750272000.0,1.73883786583e-14,0.111110467246,0.111290322581,0.00137425529096,318,0.111136071887
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-450882800695000.0,35972359.9831,-450882793379000.0,-450882758752000.0,-450882858427000.0,-450882855707000.0,-450882759651000.0,10.0,1294010682760000.0,1.73883786583e-14,0.111110467246,0.111290322581,0.00137425529096,419,0.111136071887
720.0,-85.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-451083882150000.0,30648275.8883,-451083883269000.0,-451083835625000.0,-451083920866000.0,-451083920661000.0,-451083839860000.0,10.0,939316814923000.0,1.73883786583e-14,0.111110467246,0.0556451612903,0.000686929225714,520,0.111103979461
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-461317379011000.0,18312995.2368,-461317373987000.0,-461317353616000.0,-461317406281000.0,-461317404645000.0,-461317355205000.0,10.0,335365794542000.0,1.73883786583e-14,0.111111223088,0.111290322581,0.000686933898627,76,0.0555519897304
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-461518493242000.0,23926837.282,-461518486572000.0,-461518466872000.0,-461518523708000.0,-461518522862000.0,-461518467290000.0,10.0,572493542320000.0,1.73883786583e-14,0.111111223088,0.111290322581,0.00137386779725,177,0.111103979461
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-461719580209000.0,31911250.7443,-461719589086000.0,-461719535216000.0,-461719629304000.0,-461719619152000.0,-461719539693000.0,10.0,1018327924060000.0,1.73883786583e-14,0.111111223088,0.111290322581,0.00137386779725,278,0.111103979461
720.0,-154.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-461920638892000.0,24780667.5652,-461920637444000.0,-461920599175000.0,-461920673514000.0,-461920668791000.0,-461920605761000.0,10.0,614081484975000.0,1.73883786583e-14,0.111111223088,0.111290322581,0.00137426463948,379,0.111136071887
720.0,-85.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-462054066124000.0,38428248.2245,-462054059739000.0,-462054015841000.0,-462054114671000.0,-462054113462000.0,-462054017805000.0,10.0,1476730261600000.0,1.73883786583e-14,0.111111223088,0.0556451612903,0.000687132319742,480,0.111136071887
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-467841647446000.0,16877408.189,-467841644487000.0,-467841623346000.0,-467841672005000.0,-467841670058000.0,-467841624354000.0,10.0,284846907179000.0,1.73883786583e-14,0.0555547717199,0.110483870968,0.000340972903874,5,0.0555519897304
720.0,-361.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-468042731770000.0,18404845.515,-468042732950000.0,-468042705112000.0,-468042762896000.0,-468042756737000.0,-468042705544000.0,10.0,338738338430000.0,1.73883786583e-14,0.0555547717199,0.111290322581,0.000686923514375,106,0.111103979461
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-468243822636000.0,21472235.8927,-468243821179000.0,-468243790496000.0,-468243853928000.0,-468243849212000.0,-468243792925000.0,10.0,461056914233000.0,1.73883786583e-14,0.0555547717199,0.111290322581,0.000686923514375,207,0.111103979461
720.0,-223.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-468444919240000.0,25814187.6421,-468444921242000.0,-468444885841000.0,-468444971287000.0,-468444955514000.0,-468444886173000.0,10.0,666372283624000.0,1.73883786583e-14,0.0555547717199,0.111290322581,0.00068712193249,308,0.111136071887
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-468578313842000.0,30448559.9864,-468578304625000.0,-468578265211000.0,-468578365284000.0,-468578363647000.0,-468578278971000.0,10.0,927114805244000.0,1.73883786583e-14,0.0555547717199,0.111290322581,0.00068712193249,409,0.111136071887
720.0,-85.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-468779399447000.0,40680669.9936,-468779396972000.0,-468779326438000.0,-468779459015000.0,-468779455750000.0,-468779345053000.0,10.0,1654916911130000.0,1.73883786583e-14,0.0555547717199,0.0556451612903,0.000343461757187,510,0.111103979461
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-479013167293000.0,22708136.6815,-479013166436000.0,-479013139593000.0,-479013214709000.0,-479013201662000.0,-479013142207000.0,10.0,515659471544000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00068693441784,66,0.0555519897304
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-479214264930000.0,17512970.2728,-479214265249000.0,-479214231981000.0,-479214287072000.0,-479214284687000.0,-479214237799000.0,10.0,306704127778000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,167,0.111103979461
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-479415354373000.0,27867224.539,-479415358753000.0,-479415287600000.0,-479415383672000.0,-479415380740000.0,-479415308626000.0,10.0,776582203507000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,268,0.111103979461
720.0,-154.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-479616442837000.0,33074032.2747,-479616445089000.0,-479616399972000.0,-479616498856000.0,-479616489189000.0,-479616401028000.0,10.0,1093891610910000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137426567821,369,0.111136071887
720.0,-85.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-479749846554000.0,52603883.8679,-479749851303000.0,-479749787589000.0,-479749909891000.0,-479749904460000.0,-479749788734000.0,10.0,2767168597980000.0,1.73883786583e-14,0.11111130707,0.0556451612903,0.000687132839105,470,0.111136071887
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-496708986788000.0,26014126.2466,-496708990142000.0,-496708943740000.0,-496709018684000.0,-496709017292000.0,-496708951191000.0,10.0,676734764376000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00068693441784,56,0.0555519897304
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-496910071211000.0,24239368.3128,-496910070093000.0,-496910029692000.0,-496910103734000.0,-496910103077000.0,-496910038410000.0,10.0,587546976202000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,157,0.111103979461
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-497111153972000.0,17578398.0022,-497111155352000.0,-497111133994000.0,-497111188318000.0,-497111178461000.0,-497111134157000.0,10.0,309000076324000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,258,0.111103979461
720.0,-154.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-497312260619000.0,26404173.46,-497312256344000.0,-497312227482000.0,-497312310473000.0,-497312304942000.0,-497312230117000.0,10.0,697180376104000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137426567821,359,0.111136071887
720.0,-85.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-497445667945000.0,29918438.8041,-497445659320000.0,-497445620232000.0,-497445715258000.0,-497445712945000.0,-497445630142000.0,10.0,895112980473000.0,1.73883786583e-14,0.11111130707,0.0556451612903,0.000687132839105,460,0.111136071887
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-514404775914000.0,16839946.3271,-514404778211000.0,-514404743081000.0,-514404800317000.0,-514404796533000.0,-514404750192000.0,10.0,283583792300000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00068693441784,46,0.0555519897304
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-514605865084000.0,23407540.1251,-514605865194000.0,-514605824093000.0,-514605898386000.0,-514605894418000.0,-514605828630000.0,10.0,547912934709000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,147,0.111103979461
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-514806955645000.0,27984376.4939,-514806953938000.0,-514806894603000.0,-514806986627000.0,-514806985735000.0,-514806913611000.0,10.0,783125327753000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,248,0.111103979461
720.0,-154.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-515008047598000.0,31807275.2113,-515008044630000.0,-515007983219000.0,-515008100341000.0,-515008090415000.0,-515008002886000.0,10.0,1011702756370000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137426567821,349,0.111136071887
720.0,-85.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-515141421711000.0,48061999.5432,-515141416521000.0,-515141349824000.0,-515141495596000.0,-515141490764000.0,-515141357574000.0,10.0,2309955800090000.0,1.73883786583e-14,0.11111130707,0.0556451612903,0.000687132839105,450,0.111136071887
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-532100590497000.0,14986063.7123,-532100592341000.0,-532100562589000.0,-532100613568000.0,-532100608527000.0,-532100568836000.0,10.0,224582105589000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00068693441784,36,0.0555519897304
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-532301670923000.0,19513151.0541,-532301668718000.0,-532301644290000.0,-532301700899000.0,-532301697158000.0,-532301647629000.0,10.0,380763064059000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,137,0.111103979461
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-532502764370000.0,25270433.6159,-532502762872000.0,-532502726940000.0,-532502818051000.0,-532502802344000.0,-532502733507000.0,10.0,638594815137000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,238,0.111103979461
720.0,-154.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-532703839057000.0,24552622.9582,-532703839603000.0,-532703786635000.0,-532703882629000.0,-532703869402000.0,-532703803012000.0,10.0,602831294126000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137426567821,339,0.111136071887
720.0,-85.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-532837227461000.0,33325224.0757,-532837228155000.0,-532837188417000.0,-532837303871000.0,-532837277101000.0,-532837191874000.0,10.0,1110570559700000.0,1.73883786583e-14,0.11111130707,0.0556451612903,0.000687132839105,440,0.111136071887
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-543271849014000.0,23776381.9963,-543271850718000.0,-543271818234000.0,-543271888541000.0,-543271884260000.0,-543271818547000.0,10.0,565316340836000.0,1.73883786583e-14,0.0555556955262,0.111290322581,0.000343467468526,97,0.0555519897304
720.0,-223.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-543472947414000.0,24742455.4464,-543472942213000.0,-543472904250000.0,-543472980994000.0,-543472980125000.0,-543472912916000.0,10.0,612189101517000.0,1.73883786583e-14,0.0555556955262,0.111290322581,0.000686934937053,198,0.111103979461
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-543674015437000.0,40277542.5148,-543674013941000.0,-543673958407000.0,-543674083423000.0,-543674073403000.0,-543673963990000.0,10.0,1622280431030000.0,1.73883786583e-14,0.0555556955262,0.111290322581,0.000686934937053,299,0.111103979461
720.0,-85.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-543875107373000.0,49766675.9026,-543875115789000.0,-543875015104000.0,-543875164332000.0,-543875158923000.0,-543875025203000.0,10.0,2476722030390000.0,1.73883786583e-14,0.0555556955262,0.0556451612903,0.000343566679234,400,0.111136071887
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-549796363907000.0,15969772.8342,-549796363553000.0,-549796339765000.0,-549796393418000.0,-549796387820000.0,-549796344403000.0,10.0,255033644376000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00068693441784,26,0.0555519897304
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-549997458452000.0,27790142.3331,-549997456230000.0,-549997418547000.0,-549997504241000.0,-549997500537000.0,-549997418714000.0,10.0,772292010896000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,127,0.111103979461
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-550198546255000.0,32240146.2403,-550198553014000.0,-550198495441000.0,-550198586766000.0,-550198581852000.0,-550198496966000.0,10.0,1039427029590000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,228,0.111103979461
720.0,-154.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-550399629647000.0,22644338.1989,-550399633297000.0,-550399577611000.0,-550399655992000.0,-550399653459000.0,-550399592810000.0,10.0,512766052467000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137426567821,329,0.111136071887
720.0,-85.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-550533041944000.0,44493213.281,-550533049624000.0,-550532941946000.0,-550533115255000.0,-550533096417000.0,-550532977522000.0,10.0,1979646028070000.0,1.73883786583e-14,0.11111130707,0.0556451612903,0.000687132839105,430,0.111136071887
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-560967666106000.0,16230335.5812,-560967666022000.0,-560967642896000.0,-560967686078000.0,-560967685228000.0,-560967644265000.0,10.0,263423793080000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00068693441784,87,0.0555519897304
720.0,-223.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-561168746786000.0,23494075.9703,-561168746093000.0,-561168713681000.0,-561168787443000.0,-561168781234000.0,-561168715570000.0,10.0,551971605700000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,188,0.111103979461
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-561369830752000.0,37963062.3465,-561369830080000.0,-561369775920000.0,-561369914515000.0,-561369888894000.0,-561369784070000.0,10.0,1441194102720000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,289,0.111103979461
720.0,-85.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-561570903321000.0,48889440.7254,-561570904054000.0,-561570838226000.0,-561571001367000.0,-561570972293000.0,-561570841108000.0,10.0,2390177414450000.0,1.73883786583e-14,0.11111130707,0.0556451612903,0.000687132839105,390,0.111136071887
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-567492192262000.0,25264216.1763,-567492188033000.0,-567492158843000.0,-567492236041000.0,-567492235186000.0,-567492164707000.0,10.0,638280619001000.0,1.73883786583e-14,0.111110467246,0.111290322581,0.000686929225714,16,0.0555519897304
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-567693279402000.0,23204282.5032,-567693279017000.0,-567693247939000.0,-567693315398000.0,-567693310519000.0,-567693249372000.0,10.0,538438726487000.0,1.73883786583e-14,0.111110467246,0.111290322581,0.00137385845143,117,0.111103979461
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-567894349872000.0,38836712.218,-567894352525000.0,-567894296171000.0,-567894401979000.0,-567894396209000.0,-567894297081000.0,10.0,1508290215910000.0,1.73883786583e-14,0.111110467246,0.111290322581,0.00137385845143,218,0.111103979461
720.0,-154.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-568095446633000.0,32875958.1221,-568095450709000.0,-568095392753000.0,-568095488290000.0,-568095487451000.0,-568095397062000.0,10.0,1080828622440000.0,1.73883786583e-14,0.111110467246,0.111290322581,0.00137425529096,319,0.111136071887
720.0,-85.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-568228866002000.0,47282408.3728,-568228885294000.0,-568228786969000.0,-568228925685000.0,-568228919290000.0,-568228787977000.0,10.0,2235626141530000.0,1.73883786583e-14,0.111110467246,0.0556451612903,0.000687127645479,420,0.111136071887
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-578663437280000.0,23042398.3187,-578663433943000.0,-578663411982000.0,-578663486791000.0,-578663478031000.0,-578663415419000.0,10.0,530952120277000.0,1.73883786583e-14,0.111111223088,0.111290322581,0.000686933898627,77,0.0555519897304
