smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,ProbabilityWeight-ft_capacity,ProbabilityWeight-h2_storage_capacity,prefix,PointProbability,ProbabilityWeight-htse_capacity
1200.0,-385.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,792178.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2606668501.54,9437851.93017,-2604607390.04,-2597718763.18,-2619740462.89,-2617765754.31,-2598456804.86,4.0,89073049055800.0,0.00308644605215,0.111111111111,0.250002130224,387,4.6512022819799996e-14,0.111111111111
1200.0,-85.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,792178.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2609205128.28,7544963.69514,-2611697545.74,-2598523850.34,-2614901571.3,-2614785562.83,-2600135309.29,4.0,56926477160900.0,0.00154322302607,0.111111111111,0.250002130224,440,4.6512022819799996e-14,0.0555555555556
1200.0,-685.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2615095506.75,9401839.91301,-2618639192.58,-2601247268.35,-2621856373.5,-2621544339.72,-2603685513.62,4.0,88394593749800.0,0.00154316458372,0.111111111111,0.124996331281,304,4.6512022819799996e-14,0.111111111111
1200.0,-985.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2624919206.44,7469085.90865,-2623597427.77,-2618262643.37,-2634219326.84,-2633235948.92,-2618452954.1,4.0,55787244310900.0,0.000771582291858,0.111111111111,0.124996331281,251,4.6512022819799996e-14,0.0555555555556
1200.0,-685.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1056237.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2627246617.86,11661743.5823,-2627889677.84,-2612933293.92,-2640273821.82,-2639021636.1,-2614571315.64,4.0,135996263379000.0,0.00154322302607,0.111111111111,0.125001065112,344,4.6512022819799996e-14,0.111111111111
1200.0,-785.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2633197812.19,12953118.3281,-2631183252.4,-2622036362.38,-2648388381.57,-2647062160.94,-2622153847.13,4.0,167783274423000.0,0.00308639345403,0.111111111111,0.249997869776,313,4.6512022819799996e-14,0.111111111111
1200.0,-385.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1056237.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2637549325.02,7301955.25159,-2634844357.42,-2632239027.45,-2648269557.78,-2646413074.07,-2632472530.6,4.0,53318550496200.0,0.00154322302607,0.111111111111,0.125001065112,397,4.6512022819799996e-14,0.111111111111
1200.0,-85.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1056237.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2647408953.33,8628792.61977,-2643732162.4,-2641885744.15,-2660285744.36,-2657814807.99,-2642150605.95,4.0,74456062075100.0,0.000771611513037,0.111111111111,0.125001065112,450,4.6512022819799996e-14,0.0555555555556
1200.0,-485.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2655660349.28,8547193.41877,-2656398528.11,-2644513649.96,-2665330690.95,-2664049856.41,-2646237391.79,4.0,73054515337900.0,0.00308639345403,0.111111111111,0.249997869776,366,4.6512022819799996e-14,0.111111111111
1200.0,-785.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2664565625.41,5409679.75194,-2662360284.58,-2661029575.15,-2672512357.33,-2671154295.63,-2661064432.35,4.0,29264635018500.0,0.00308645189638,0.111111111111,0.250002603607,323,4.6512022819799996e-14,0.111111111111
1200.0,-485.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2670026898.11,7344572.25339,-2669410952.54,-2662348989.08,-2678936698.3,-2678013568.06,-2662902551.97,4.0,53942741585300.0,0.00308645189638,0.111111111111,0.250002603607,376,4.6512022819799996e-14,0.111111111111
1200.0,-185.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2670733045.99,4900967.49839,-2670682876.99,-2665120321.11,-2676446108.89,-2675879962.85,-2665656365.74,4.0,24019482420300.0,0.00308639345403,0.111111111111,0.249997869776,419,4.6512022819799996e-14,0.111111111111
1200.0,-185.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2683742295.06,16577174.3937,-2682570850.3,-2666651409.82,-2703176069.81,-2701392498.84,-2667732113.94,4.0,274802710880000.0,0.00308645189638,0.111111111111,0.250002603607,429,4.6512022819799996e-14,0.111111111111
1200.0,-785.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,792178.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2694042299.72,15983065.14,-2689828532.22,-2679780201.92,-2716731932.53,-2713073465.47,-2680910408.48,4.0,255458371268000.0,0.00308644605215,0.111111111111,0.250002130224,333,4.6512022819799996e-14,0.111111111111
1200.0,-485.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2699158489.78,2188166.60352,-2699556751.72,-2696173149.4,-2701347306.26,-2701140916.07,-2696618496.76,4.0,4788073084770.0,0.00154316458372,0.111111111111,0.124996331281,356,4.6512022819799996e-14,0.111111111111
1200.0,-785.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2709693668.9,7526225.15766,-2709490580.1,-2702448277.87,-2717345237.53,-2716980417.37,-2702691244.75,4.0,56644065123700.0,0.00154316458372,0.111111111111,0.124996331281,303,4.6512022819799996e-14,0.111111111111
1200.0,-185.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,792178.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2724632910.55,12344977.78,-2729802711.18,-2706234948.84,-2732691270.99,-2732317948.01,-2709710152.21,4.0,152398476389000.0,0.00308644605215,0.111111111111,0.250002130224,439,4.6512022819799996e-14,0.111111111111
1200.0,-785.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1056237.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2726827048.78,12572926.0631,-2725696303.35,-2713241176.33,-2742674412.1,-2740763768.17,-2714473373.0,4.0,158078469788000.0,0.00154322302607,0.111111111111,0.125001065112,343,4.6512022819799996e-14,0.111111111111
1200.0,-885.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2727097959.79,10015496.3062,-2729181779.46,-2714182651.54,-2735845628.7,-2735587899.45,-2715690672.59,4.0,100310166259000.0,0.00308639345403,0.111111111111,0.249997869776,312,4.6512022819799996e-14,0.111111111111
1200.0,-485.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,792178.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2727913855.11,6913191.782,-2728645479.35,-2719513406.8,-2734851054.94,-2734435636.6,-2720367799.69,4.0,47792220614600.0,0.00308644605215,0.111111111111,0.250002130224,386,4.6512022819799996e-14,0.111111111111
1200.0,-585.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2741465848.99,9745895.06314,-2742452711.19,-2728655745.62,-2752302227.95,-2750953563.02,-2730596527.86,4.0,94982470581800.0,0.00308639345403,0.111111111111,0.249997869776,365,4.6512022819799996e-14,0.111111111111
1200.0,-485.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1056237.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2748740450.53,11723115.1928,-2752428843.81,-2732311239.33,-2757792875.15,-2757599604.89,-2734717545.55,4.0,137431429823000.0,0.00154322302607,0.111111111111,0.125001065112,396,4.6512022819799996e-14,0.111111111111
1200.0,-285.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2748992647.4,11718088.6596,-2749134645.9,-2734528539.81,-2763172758.01,-2761201813.22,-2736584683.7,4.0,137313601833000.0,0.00308639345403,0.111111111111,0.249997869776,418,4.6512022819799996e-14,0.111111111111
1200.0,-185.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1056237.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2763143650.84,8804237.32391,-2762453642.89,-2753097630.08,-2774569687.5,-2772788205.08,-2754465107.73,4.0,77514594855700.0,0.00154322302607,0.111111111111,0.125001065112,449,4.6512022819799996e-14,0.111111111111
1200.0,-885.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2763565419.98,3638647.35724,-2763223662.4,-2759496725.7,-2768317629.44,-2767616095.3,-2759993205.29,4.0,13239754590400.0,0.00308645189638,0.111111111111,0.250002603607,322,4.6512022819799996e-14,0.111111111111
1200.0,-285.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2778534250.83,3230196.65899,-2779718359.79,-2773766712.89,-2780933570.85,-2780762970.28,-2774647778.84,4.0,10434170455700.0,0.00154316458372,0.111111111111,0.124996331281,408,4.6512022819799996e-14,0.111111111111
1200.0,-585.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2779173441.94,13497134.7778,-2780226666.61,-2761742649.66,-2794497784.89,-2792608817.21,-2764263552.14,4.0,182172647210000.0,0.00308645189638,0.111111111111,0.250002603607,375,4.6512022819799996e-14,0.111111111111
1200.0,-285.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2790110814.81,9084275.29278,-2792014714.63,-2777612589.65,-2798801240.31,-2798094188.27,-2779461981.59,4.0,82524057595100.0,0.00308645189638,0.111111111111,0.250002603607,428,4.6512022819799996e-14,0.111111111111
1200.0,-885.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,792178.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2793358087.47,12150495.3962,-2793761307.63,-2781517637.54,-2804392097.1,-2804223002.87,-2781928663.87,4.0,147634538373000.0,0.00308644605215,0.111111111111,0.250002130224,332,4.6512022819799996e-14,0.111111111111
1200.0,-585.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2805926712.75,7939133.85078,-2807618022.67,-2794815698.08,-2813655107.59,-2812795257.53,-2796690334.09,4.0,63029846300600.0,0.00154316458372,0.111111111111,0.124996331281,355,4.6512022819799996e-14,0.111111111111
1200.0,-585.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,792178.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2809489684.63,10470277.4254,-2806451283.68,-2801435416.36,-2823620754.78,-2821763597.54,-2801469533.03,4.0,109626709365000.0,0.00308644605215,0.111111111111,0.250002130224,385,4.6512022819799996e-14,0.111111111111
1200.0,-885.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2819385459.59,7146079.05137,-2820374089.09,-2809768231.04,-2827025429.14,-2826093484.03,-2811293353.86,4.0,51066445808400.0,0.00154316458372,0.111111111111,0.124996331281,302,4.6512022819799996e-14,0.111111111111
1200.0,-985.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2829370385.82,9229374.1798,-2832455089.06,-2815919619.06,-2836651746.11,-2836192347.85,-2818229839.26,4.0,85181347750800.0,0.00154319672701,0.111111111111,0.249997869776,311,4.6512022819799996e-14,0.0555555555556
1200.0,-885.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1056237.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2833152553.4,9703288.22893,-2829201464.39,-2826747997.72,-2847459287.1,-2844970223.7,-2826866407.71,4.0,94153802453800.0,0.00154322302607,0.111111111111,0.125001065112,342,4.6512022819799996e-14,0.111111111111
1200.0,-285.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,792178.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2833532633.24,5484486.59213,-2831960614.77,-2829226111.34,-2840983192.1,-2839985393.1,-2829280699.25,4.0,30079593179200.0,0.00308644605215,0.111111111111,0.250002130224,438,4.6512022819799996e-14,0.111111111111
1200.0,-685.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2838926612.02,11615729.0511,-2835610746.35,-2829835805.78,-2854649149.58,-2852565157.75,-2829930278.22,4.0,134925161389000.0,0.00308639345403,0.111111111111,0.249997869776,364,4.6512022819799996e-14,0.111111111111
1200.0,-85.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2844261441.0,19450588.3123,-2851806229.5,-2815579452.37,-2857853852.63,-2857339559.77,-2820620618.33,4.0,378325385696000.0,0.000771598363506,0.0555555555556,0.249997869776,470,4.6512022819799996e-14,0.0555555555556
1200.0,-385.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2853145739.08,14708178.6645,-2850108119.18,-2839430789.99,-2872935927.96,-2870267627.8,-2840276518.21,4.0,216330519626000.0,0.00308639345403,0.111111111111,0.249997869776,417,4.6512022819799996e-14,0.111111111111
1200.0,-585.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1056237.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2859527728.88,6069150.50387,-2861352947.81,-2851163674.71,-2864241345.21,-2864170349.33,-2852329801.95,4.0,36834587838600.0,0.00154322302607,0.111111111111,0.125001065112,395,4.6512022819799996e-14,0.111111111111
1200.0,-985.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2862143778.74,5328869.00366,-2863258061.44,-2854956783.62,-2867102208.48,-2866795343.78,-2855932217.94,4.0,28396844858100.0,0.00154322594819,0.111111111111,0.250002603607,321,4.6512022819799996e-14,0.0555555555556
1200.0,-285.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1056237.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2876272538.98,12434419.0922,-2878980529.91,-2860089238.49,-2887039857.63,-2886726846.19,-2862027044.48,4.0,154614778161000.0,0.00154322302607,0.111111111111,0.125001065112,448,4.6512022819799996e-14,0.111111111111
1200.0,-385.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2876992517.7,14020372.1478,-2875121272.31,-2863246453.92,-2894481072.26,-2892571555.76,-2864033223.19,4.0,196570835162000.0,0.00154316458372,0.111111111111,0.124996331281,407,4.6512022819799996e-14,0.111111111111
1200.0,-685.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2880204628.35,9416721.68656,-2877922251.55,-2872358421.1,-2892615589.21,-2891082497.3,-2872522086.93,4.0,88674647322100.0,0.00308645189638,0.111111111111,0.250002603607,374,4.6512022819799996e-14,0.111111111111
1200.0,-85.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2891996302.57,10251607.321,-2892369370.83,-2879119180.14,-2904127288.48,-2902514606.1,-2880955703.48,4.0,105095452663000.0,0.000771612974096,0.0555555555556,0.250002603607,480,4.6512022819799996e-14,0.0555555555556
1200.0,-385.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2893094784.62,15815673.1451,-2895710467.93,-2872925122.71,-2908033079.91,-2907280586.85,-2875247025.76,4.0,250135517034000.0,0.00308645189638,0.111111111111,0.250002603607,427,4.6512022819799996e-14,0.111111111111
1200.0,-985.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,792178.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2893726017.78,3768052.5383,-2894451306.16,-2888783187.87,-2897218270.94,-2897038376.61,-2889398255.23,4.0,14198219931400.0,0.00154322302607,0.111111111111,0.250002130224,331,4.6512022819799996e-14,0.0555555555556
1200.0,-685.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2903805569.32,8948601.63169,-2903416044.84,-2893276547.84,-2915113639.77,-2913475006.12,-2894681466.8,4.0,80077471162700.0,0.00154316458372,0.111111111111,0.124996331281,354,4.6512022819799996e-14,0.111111111111
1200.0,-685.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,792178.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2916751371.02,13980136.0173,-2910400279.94,-2908532880.35,-2937672043.87,-2933651775.46,-2908742494.11,4.0,195444203063000.0,0.00308644605215,0.111111111111,0.250002130224,384,4.6512022819799996e-14,0.111111111111
1200.0,-385.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,792178.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2926571100.5,11264005.5267,-2929679532.01,-2910396501.17,-2936528836.81,-2935578992.16,-2913211404.73,4.0,126877820506000.0,0.00308644605215,0.111111111111,0.250002130224,437,4.6512022819799996e-14,0.111111111111
1200.0,-985.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2927305041.23,5143435.39372,-2927315068.23,-2921108914.4,-2933481114.06,-2932734597.44,-2921861447.22,4.0,26454927649400.0,0.000771582291858,0.111111111111,0.124996331281,301,4.6512022819799996e-14,0.0555555555556
1200.0,-985.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1056237.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2940262232.82,8917179.03395,-2938621334.48,-2931233137.61,-2952573124.7,-2950510455.72,-2932311267.59,4.0,79516081923500.0,0.000771611513037,0.111111111111,0.125001065112,341,4.6512022819799996e-14,0.0555555555556
1200.0,-785.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2941793525.72,5036092.05331,-2940719388.72,-2937361178.39,-2948374147.07,-2947574967.05,-2937515876.21,4.0,25362223169400.0,0.00308639345403,0.111111111111,0.249997869776,363,4.6512022819799996e-14,0.111111111111
1200.0,-185.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2948479371.04,18497848.5725,-2948085297.1,-2926265172.78,-2971481717.18,-2968174116.62,-2929336328.97,4.0,342170401811000.0,0.000771582291858,0.0555555555556,0.124996331281,459,4.6512022819799996e-14,0.111111111111
1200.0,-185.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2953044622.79,11650046.1183,-2952963948.6,-2939846529.55,-2966404064.42,-2965171022.34,-2941031167.11,4.0,135723574558000.0,0.00154319672701,0.0555555555556,0.249997869776,469,4.6512022819799996e-14,0.111111111111
1200.0,-485.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2962730190.86,17974865.4105,-2958877897.38,-2948054430.11,-2985110538.58,-2982760785.14,-2948092807.46,4.0,323095786526000.0,0.00308639345403,0.111111111111,0.249997869776,416,4.6512022819799996e-14,0.111111111111
1200.0,-685.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1056237.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2964918924.27,5875373.80971,-2966513397.38,-2956749381.45,-2969899520.86,-2969670771.46,-2957934814.72,4.0,34520017403900.0,0.00154322302607,0.111111111111,0.125001065112,394,4.6512022819799996e-14,0.111111111111
1200.0,-785.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2980948654.24,17217353.14,-2982151786.58,-2961407458.51,-2998083585.29,-2997234339.95,-2962978583.26,4.0,296437249148000.0,0.00308645189638,0.111111111111,0.250002603607,373,4.6512022819799996e-14,0.111111111111
1200.0,-485.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2987160200.98,10203487.6141,-2986007282.81,-2977042054.74,-2999584183.58,-2998319404.01,-2977615083.4,4.0,104111159491000.0,0.00154316458372,0.111111111111,0.124996331281,406,4.6512022819799996e-14,0.111111111111
1200.0,-385.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1056237.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2987821812.55,20034046.8218,-2989552348.5,-2961777441.25,-3010405111.96,-3007608980.66,-2965611894.12,4.0,401363032057000.0,0.00154322302607,0.111111111111,0.125001065112,447,4.6512022819799996e-14,0.111111111111
1200.0,-485.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2991501034.79,14559254.8453,-2991239568.59,-2977370394.48,-3006154607.51,-3005495479.95,-2977872642.32,4.0,211971901650000.0,0.00308645189638,0.111111111111,0.250002603607,426,4.6512022819799996e-14,0.111111111111
1200.0,-185.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2997049014.28,15442156.5794,-2997040018.05,-2982694379.84,-3011421641.19,-3011109923.57,-2983000699.72,4.0,238460199822000.0,0.00154322594819,0.0555555555556,0.250002603607,479,4.6512022819799996e-14,0.111111111111
1200.0,-85.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,792178.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3008918964.45,12779528.6808,-3010368915.52,-2992060592.81,-3022877433.92,-3021275717.21,-2994532280.17,4.0,163316353304000.0,0.000771611513037,0.0555555555556,0.250002130224,490,4.6512022819799996e-14,0.0555555555556
1200.0,-785.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3012273050.73,3126406.34792,-3012551845.09,-3008285398.64,-3015703114.11,-3015360374.9,-3008795414.46,4.0,9774416652300.0,0.00154316458372,0.111111111111,0.124996331281,353,4.6512022819799996e-14,0.111111111111
1200.0,-785.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,792178.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3016702975.37,11637228.0002,-3015601330.91,-3006101536.29,-3029507703.38,-3028619384.63,-3006328868.36,4.0,135425075529000.0,0.00308644605215,0.111111111111,0.250002130224,383,4.6512022819799996e-14,0.111111111111
1200.0,-885.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3045403305.55,8928086.82048,-3042243576.53,-3038592438.39,-3058533630.74,-3056154733.87,-3039075497.85,4.0,79710734274000.0,0.00308639345403,0.111111111111,0.249997869776,362,4.6512022819799996e-14,0.111111111111
1200.0,-585.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3048977400.87,8779489.99844,-3045869068.8,-3042725863.6,-3061445602.27,-3059551267.61,-3042755199.02,4.0,77079444632600.0,0.00308639345403,0.111111111111,0.249997869776,415,4.6512022819799996e-14,0.111111111111
1200.0,-485.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,792178.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3051454715.06,11832773.5622,-3052616685.53,-3038054613.63,-3062530875.55,-3062181668.79,-3039101002.67,4.0,140014530175000.0,0.00308644605215,0.111111111111,0.250002130224,436,4.6512022819799996e-14,0.111111111111
1200.0,-285.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3057096990.31,12639981.1561,-3059830972.23,-3040705541.92,-3068020474.85,-3067718874.45,-3042647531.47,4.0,159769123628000.0,0.000771582291858,0.0555555555556,0.124996331281,458,4.6512022819799996e-14,0.111111111111
1200.0,-285.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3064131931.33,13189169.6644,-3061730052.28,-3052551518.44,-3080516102.33,-3078799329.29,-3052827164.05,4.0,173954196435000.0,0.00154319672701,0.0555555555556,0.249997869776,468,4.6512022819799996e-14,0.111111111111
1200.0,-785.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1056237.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3065863756.47,13918303.1291,-3068649291.11,-3046760621.38,-3079395822.28,-3078228719.75,-3049599044.7,4.0,193719161994000.0,0.00154322302607,0.111111111111,0.125001065112,393,4.6512022819799996e-14,0.111111111111
1200.0,-885.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3087116757.1,6443824.26282,-3086868326.56,-3079715167.75,-3095015207.54,-3094079281.15,-3080502035.81,4.0,41522871130100.0,0.00308645189638,0.111111111111,0.250002603607,372,4.6512022819799996e-14,0.111111111111
1200.0,-585.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3088651123.41,13593678.6724,-3084341819.3,-3077503118.73,-3108417736.28,-3104964636.16,-3078370636.39,4.0,184788099849000.0,0.00308645189638,0.111111111111,0.250002603607,425,4.6512022819799996e-14,0.111111111111
