smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-meoh_capacity,PointProbability,ProbabilityWeight-htse_capacity,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight,prefix
720.0,-185.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-62565182124600.0,2112076.33108,-62565182124600.0,-62565180631100.0,-62565183618000.0,-62565183468700.0,-62565180780500.0,2.0,4460866428330.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.111111604332,0.00137418115324,677
720.0,-116.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-62690551908500.0,22095553.2472,-62690551908500.0,-62690536284600.0,-62690567532400.0,-62690565970100.0,-62690537847000.0,2.0,488213473299000.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.111111604332,0.00137418115324,688
720.0,-47.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-62879513759200.0,10107584.5851,-62879513759200.0,-62879506612000.0,-62879520906300.0,-62879520191600.0,-62879507326800.0,2.0,102163266146000.0,0.111096848726,3.6760970142599995e-14,0.0556451612903,0.111111604332,0.00068689216756,699
720.0,-598.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-63092797996500.0,2294023.27516,-63092797996500.0,-63092796374400.0,-63092799618600.0,-63092799456400.0,-63092796536600.0,2.0,5262542786960.0,0.055548424363,3.6760970142599995e-14,0.111290322581,0.111111604332,0.00068689216756,611
720.0,-529.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-63281801657300.0,1467865.12919,-63281801657300.0,-63281800619300.0,-63281802695200.0,-63281802591400.0,-63281800723100.0,2.0,2154628037500.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.111111604332,0.00137418115324,622
720.0,-460.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-63407204440600.0,4202809.53339,-63407204440600.0,-63407201468800.0,-63407207412500.0,-63407207115300.0,-63407201766000.0,2.0,17663607973900.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.111111604332,0.00137418115324,633
720.0,-391.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-63596211041500.0,15213598.1443,-63596211041500.0,-63596200283900.0,-63596221799100.0,-63596220723400.0,-63596201359600.0,2.0,231453568495000.0,0.111096848726,3.6760970142599995e-14,0.110483870968,0.111111604332,0.00136382937617,644
720.0,-323.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-70051740940900.0,3193137.1025,-70051740940900.0,-70051738683000.0,-70051743198800.0,-70051742973000.0,-70051738908800.0,2.0,10196124555400.0,0.111096848726,3.6760970142599995e-14,0.110483870968,0.111111604332,0.00136382937617,555
720.0,-254.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-70240740837000.0,7664175.7272,-70240740837000.0,-70240735417600.0,-70240746256400.0,-70240745714500.0,-70240735959600.0,2.0,58739589577400.0,0.111096848726,3.6760970142599995e-14,0.111290322581,0.111111604332,0.00137378433512,566
720.0,-185.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-70429727020500.0,13650520.5622,-70429727020500.0,-70429717368100.0,-70429736672800.0,-70429735707600.0,-70429718333300.0,2.0,186336711619000.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.111111604332,0.00137418115324,577
720.0,-116.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-70555146917400.0,32003316.3889,-70555146917400.0,-70555124287700.0,-70555169547200.0,-70555167284200.0,-70555126550600.0,2.0,1024212259890000.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.111111604332,0.00137418115324,588
720.0,-47.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-70744064920700.0,19248412.7238,-70744064920700.0,-70744051310000.0,-70744078531400.0,-70744077170300.0,-70744052671100.0,2.0,370501392385000.0,0.111096848726,3.6760970142599995e-14,0.0556451612903,0.111111604332,0.00068689216756,599
720.0,-598.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-70957347614600.0,3865197.35142,-70957347614600.0,-70957344881500.0,-70957350347700.0,-70957350074400.0,-70957345154800.0,2.0,14939750565400.0,0.055548424363,3.6760970142599995e-14,0.111290322581,0.111111604332,0.00068689216756,511
720.0,-529.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-71146352225700.0,6366740.13711,-71146352225700.0,-71146347723800.0,-71146356727700.0,-71146356277500.0,-71146348174000.0,2.0,40535379973400.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.111111604332,0.00137418115324,522
720.0,-460.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-71271754989900.0,1949403.23962,-71271754989900.0,-71271753611500.0,-71271756368300.0,-71271756230500.0,-71271753749300.0,2.0,3800172990630.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.111111604332,0.00137418115324,533
720.0,-391.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-71460766963600.0,7015610.56502,-71460766963600.0,-71460762002800.0,-71460771924400.0,-71460771428300.0,-71460762498900.0,2.0,49218791600000.0,0.111096848726,3.6760970142599995e-14,0.110483870968,0.111111604332,0.00136382937617,544
720.0,-323.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-77916290283100.0,3417318.04858,-77916290283100.0,-77916287866700.0,-77916292699500.0,-77916292457900.0,-77916288108300.0,2.0,11678062645200.0,0.111096848726,3.6760970142599995e-14,0.110483870968,0.111111426772,0.00136382719673,455
720.0,-254.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-78105265413300.0,19042856.8377,-78105265413300.0,-78105251947900.0,-78105278878600.0,-78105277532100.0,-78105253294500.0,2.0,362630396542000.0,0.111096848726,3.6760970142599995e-14,0.111290322581,0.111111426772,0.00137378213977,466
720.0,-185.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-78294233923800.0,5809510.96901,-78294233923800.0,-78294229815900.0,-78294238031700.0,-78294237621000.0,-78294230226600.0,2.0,33750417699000.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.111111426772,0.00137417895726,477
720.0,-116.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-78419685825700.0,5054695.45023,-78419685825700.0,-78419682251500.0,-78419689400000.0,-78419689042500.0,-78419682609000.0,2.0,25549946094500.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.111111426772,0.00137417895726,488
720.0,-47.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-78608612315000.0,24430080.665,-78608612315000.0,-78608595040300.0,-78608629589700.0,-78608627862200.0,-78608596767800.0,2.0,596828841296000.0,0.111096848726,3.6760970142599995e-14,0.0556451612903,0.111111426772,0.000686891069887,499
720.0,-598.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-78821873752700.0,120711.900092,-78821873752700.0,-78821873667400.0,-78821873838100.0,-78821873829500.0,-78821873675900.0,2.0,14571362823.8,0.055548424363,3.6760970142599995e-14,0.111290322581,0.111111426772,0.000686891069887,411
720.0,-529.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-79010875130900.0,2514028.96562,-79010875130900.0,-79010873353200.0,-79010876908600.0,-79010876730800.0,-79010873531000.0,2.0,6320341639960.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.111111426772,0.00137417895726,422
720.0,-460.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-79136295880600.0,22404428.3886,-79136295880600.0,-79136280038200.0,-79136311722900.0,-79136310138600.0,-79136281622500.0,2.0,501958411420000.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.111111426772,0.00137417895726,433
720.0,-391.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-79325283413700.0,463319.244567,-79325283413700.0,-79325283086100.0,-79325283741300.0,-79325283708500.0,-79325283118800.0,2.0,214664722386.0,0.111096848726,3.6760970142599995e-14,0.110483870968,0.111111426772,0.00136382719673,444
720.0,-323.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-85780800472000.0,1679182.88037,-85780800472000.0,-85780799284700.0,-85780801659400.0,-85780801540700.0,-85780799403400.0,2.0,2819655145730.0,0.111096848726,3.6760970142599995e-14,0.110483870968,0.111111426772,0.00136382719673,355
720.0,-254.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-85969780138900.0,10658927.9621,-85969780138900.0,-85969772601900.0,-85969787675900.0,-85969786922200.0,-85969773355600.0,2.0,113612745301000.0,0.111096848726,3.6760970142599995e-14,0.111290322581,0.111111426772,0.00137378213977,366
720.0,-185.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86158815197100.0,4785921.4779,-86158815197100.0,-86158811813000.0,-86158818581300.0,-86158818242900.0,-86158812151400.0,2.0,22905044392600.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.111111426772,0.00137417895726,377
720.0,-116.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86284140775000.0,4551062.89901,-86284140775000.0,-86284137556900.0,-86284143993100.0,-86284143671300.0,-86284137878700.0,2.0,20712173510800.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.111111426772,0.00137417895726,388
720.0,-47.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86473140457400.0,33611924.1347,-86473140457400.0,-86473116690100.0,-86473164224600.0,-86473161847800.0,-86473119066900.0,2.0,1129761444040000.0,0.111096848726,3.6760970142599995e-14,0.0556451612903,0.111111426772,0.000686891069887,399
720.0,-598.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86686400735400.0,3678418.04513,-86686400735400.0,-86686398134400.0,-86686403336400.0,-86686403076300.0,-86686398394500.0,2.0,13530759314700.0,0.055548424363,3.6760970142599995e-14,0.111290322581,0.111111426772,0.000686891069887,311
720.0,-529.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86875396847600.0,4943946.79517,-86875396847600.0,-86875393351700.0,-86875400343500.0,-86875399993900.0,-86875393701300.0,2.0,24442609913400.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.111111426772,0.00137417895726,322
720.0,-460.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-87000807358200.0,5163412.83057,-87000807358200.0,-87000803707100.0,-87000811009300.0,-87000810644200.0,-87000804072200.0,2.0,26660832058900.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.111111426772,0.00137417895726,333
720.0,-391.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-87189799334900.0,6057494.13476,-87189799334900.0,-87189795051600.0,-87189803618200.0,-87189803189900.0,-87189795480000.0,2.0,36693235192700.0,0.111096848726,3.6760970142599995e-14,0.110483870968,0.111111426772,0.00136382719673,344
720.0,-323.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-93645312450600.0,4755215.5648,-93645312450600.0,-93645309088100.0,-93645315813000.0,-93645315476800.0,-93645309424400.0,2.0,22612075067700.0,0.111096848726,3.6760970142599995e-14,0.110483870968,0.111111604332,0.00136382937617,255
720.0,-254.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-93834307393900.0,12567560.4522,-93834307393900.0,-93834298507300.0,-93834316280500.0,-93834315391800.0,-93834299395900.0,2.0,157943575721000.0,0.111096848726,3.6760970142599995e-14,0.111290322581,0.111111604332,0.00137378433512,266
720.0,-185.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-94023304561600.0,12000882.0505,-94023304561600.0,-94023296075700.0,-94023313047500.0,-94023312198900.0,-94023296924300.0,2.0,144021169990000.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.111111604332,0.00137418115324,277
720.0,-116.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-94148674037900.0,12460797.4708,-94148674037900.0,-94148665226700.0,-94148682849000.0,-94148681967900.0,-94148666107800.0,2.0,155271473609000.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.111111604332,0.00137418115324,288
720.0,-47.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-94337677322000.0,39121117.0758,-94337677322000.0,-94337649659200.0,-94337704984800.0,-94337702218500.0,-94337652425500.0,2.0,1530461801260000.0,0.111096848726,3.6760970142599995e-14,0.0556451612903,0.111111604332,0.00068689216756,299
720.0,-598.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-94550917699300.0,155118.379191,-94550917699300.0,-94550917589600.0,-94550917809000.0,-94550917798000.0,-94550917600600.0,2.0,24061711562.8,0.055548424363,3.6760970142599995e-14,0.111290322581,0.111111604332,0.00068689216756,211
720.0,-529.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-94739931260600.0,13690558.3734,-94739931260600.0,-94739921579900.0,-94739940941300.0,-94739939973200.0,-94739922548000.0,2.0,187431388576000.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.111111604332,0.00137418115324,222
720.0,-460.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-94865341916300.0,7233582.10814,-94865341916300.0,-94865336801400.0,-94865347031200.0,-94865346519700.0,-94865337312900.0,2.0,52324710115200.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.111111604332,0.00137418115324,233
720.0,-391.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-95054328464000.0,14410345.0818,-95054328464000.0,-95054318274300.0,-95054338653600.0,-95054337634700.0,-95054319293300.0,2.0,207658045376000.0,0.111096848726,3.6760970142599995e-14,0.110483870968,0.111111604332,0.00136382937617,244
720.0,-323.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-101509866209000.0,9474227.31765,-101509866209000.0,-101509859509000.0,-101509872908000.0,-101509872238000.0,-101509860179000.0,2.0,89760983266500.0,0.111096848726,3.6760970142599995e-14,0.110483870968,0.111109828737,0.00136380758179,155
720.0,-254.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-101698845597000.0,581604.254749,-101698845597000.0,-101698845186000.0,-101698846009000.0,-101698845968000.0,-101698845227000.0,2.0,338263509142.0,0.111096848726,3.6760970142599995e-14,0.111290322581,0.111109828737,0.00137376238165,166
720.0,-185.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-101887839259000.0,67160.858446,-101887839259000.0,-101887839212000.0,-101887839307000.0,-101887839302000.0,-101887839216000.0,2.0,4510580907.21,0.111128939092,3.6760970142599995e-14,0.111290322581,0.111109828737,0.00137415919343,177
720.0,-116.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-102013253536000.0,7533301.78011,-102013253536000.0,-102013248209000.0,-102013258863000.0,-102013258330000.0,-102013248742000.0,2.0,56750635710100.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.111109828737,0.00137415919343,188
720.0,-47.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-102202190811000.0,9309502.52823,-102202190811000.0,-102202184229000.0,-102202197394000.0,-102202196736000.0,-102202184887000.0,2.0,86666837323200.0,0.111096848726,3.6760970142599995e-14,0.0556451612903,0.111109828737,0.000686881190826,199
720.0,-598.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-102415469437000.0,530983.032711,-102415469437000.0,-102415469062000.0,-102415469813000.0,-102415469775000.0,-102415469099000.0,2.0,281942981027.0,0.055548424363,3.6760970142599995e-14,0.111290322581,0.111109828737,0.000686881190826,111
720.0,-529.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-102604470803000.0,3313129.09055,-102604470803000.0,-102604468460000.0,-102604473146000.0,-102604472911000.0,-102604468695000.0,2.0,10976824370700.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.111109828737,0.00137415919343,122
720.0,-460.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-102729896546000.0,18477426.4905,-102729896546000.0,-102729883481000.0,-102729909612000.0,-102729908305000.0,-102729884787000.0,2.0,341415289712000.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.111109828737,0.00137415919343,133
720.0,-391.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-102918881699000.0,16610946.8232,-102918881699000.0,-102918869953000.0,-102918893444000.0,-102918892270000.0,-102918871128000.0,2.0,275923554364000.0,0.111096848726,3.6760970142599995e-14,0.110483870968,0.111109828737,0.00136380758179,144
720.0,-323.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-109374160451000.0,4092018.41325,-109374160451000.0,-109374157558000.0,-109374163345000.0,-109374163056000.0,-109374157847000.0,2.0,16744614694400.0,0.111096848726,3.6760970142599995e-14,0.110483870968,0.055553937791,0.000681891803981,55
720.0,-254.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-109563137536000.0,20030539.8221,-109563137536000.0,-109563123372000.0,-109563151700000.0,-109563150283000.0,-109563124789000.0,2.0,401222525566000.0,0.111096848726,3.6760970142599995e-14,0.111290322581,0.055553937791,0.000686869116419,66
720.0,-185.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-109752124697000.0,20156443.477,-109752124697000.0,-109752110445000.0,-109752138950000.0,-109752137525000.0,-109752111870000.0,2.0,406282213641000.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.055553937791,0.000687067518821,77
720.0,-116.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-109877522120000.0,29134896.078,-109877522120000.0,-109877501519000.0,-109877542722000.0,-109877540662000.0,-109877503579000.0,2.0,848842169477000.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.055553937791,0.000687067518821,88
720.0,-47.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-110066497153000.0,66071663.6983,-110066497153000.0,-110066450433000.0,-110066543873000.0,-110066539201000.0,-110066455105000.0,2.0,4365464743860000.0,0.111096848726,3.6760970142599995e-14,0.0556451612903,0.055553937791,0.00034343455821,99
720.0,-598.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-110279741302000.0,839799.765996,-110279741302000.0,-110279740708000.0,-110279741896000.0,-110279741836000.0,-110279740767000.0,2.0,705263646968.0,0.055548424363,3.6760970142599995e-14,0.111290322581,0.055553937791,0.00034343455821,11
720.0,-529.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-110468747216000.0,4180077.85681,-110468747216000.0,-110468744261000.0,-110468750172000.0,-110468749876000.0,-110468744556000.0,2.0,17473050889000.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.055553937791,0.000687067518821,22
720.0,-460.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-110594145354000.0,257948.322185,-110594145354000.0,-110594145172000.0,-110594145536000.0,-110594145518000.0,-110594145190000.0,2.0,66537336917.9,0.111128939092,3.6760970142599995e-14,0.111290322581,0.055553937791,0.000687067518821,33
720.0,-391.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-110783141400000.0,1296382.17224,-110783141400000.0,-110783140484000.0,-110783142317000.0,-110783142225000.0,-110783140575000.0,2.0,1680606736500.0,0.111096848726,3.6760970142599995e-14,0.110483870968,0.055553937791,0.000681891803981,44
720.0,-323.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-148666787101000.0,4083417.18846,-148666787101000.0,-148666784214000.0,-148666789989000.0,-148666789700000.0,-148666784503000.0,2.0,16674295935000.0,0.111096848726,3.6760970142599995e-14,0.110483870968,0.0555557133862,0.000681913598366,954
720.0,-254.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-148855784928000.0,5538308.92458,-148855784928000.0,-148855781011000.0,-148855788844000.0,-148855788452000.0,-148855781403000.0,2.0,30672865744100.0,0.111096848726,3.6760970142599995e-14,0.111290322581,0.0555557133862,0.000686891069887,965
720.0,-185.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-149044774924000.0,10187686.4699,-149044774924000.0,-149044767721000.0,-149044782128000.0,-149044781408000.0,-149044768441000.0,2.0,103788955610000.0,0.111096848726,3.6760970142599995e-14,0.111290322581,0.0555557133862,0.000686891069887,976
720.0,-116.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-149233760829000.0,27788787.1407,-149233760829000.0,-149233741180000.0,-149233780479000.0,-149233778514000.0,-149233743145000.0,2.0,772216690750000.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.0555557133862,0.00068708947863,987
720.0,-47.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-149359183563000.0,5881230.05874,-149359183563000.0,-149359179404000.0,-149359187722000.0,-149359187306000.0,-149359179820000.0,2.0,34588867003800.0,0.111128939092,3.6760970142599995e-14,0.0556451612903,0.0555557133862,0.000343544739315,998
720.0,-529.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-149761397855000.0,6448771.5285,-149761397855000.0,-149761393295000.0,-149761402415000.0,-149761401959000.0,-149761393751000.0,2.0,41586654226800.0,0.055548424363,3.6760970142599995e-14,0.111290322581,0.0555557133862,0.000343445534943,921
720.0,-460.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-149950382346000.0,5086892.99403,-149950382346000.0,-149950378749000.0,-149950385943000.0,-149950385583000.0,-149950379109000.0,2.0,25876480332700.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.0555557133862,0.00068708947863,932
720.0,-391.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-150075789851000.0,8554064.72234,-150075789851000.0,-150075783803000.0,-150075795900000.0,-150075795295000.0,-150075784408000.0,2.0,73172023274000.0,0.111128939092,3.6760970142599995e-14,0.110483870968,0.0555557133862,0.000682110569365,943
720.0,-323.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-156531320356000.0,24960758.4043,-156531320356000.0,-156531302706000.0,-156531338006000.0,-156531336241000.0,-156531304471000.0,2.0,623039460119000.0,0.111096848726,3.6760970142599995e-14,0.110483870968,0.111111426772,0.00136382719673,854
720.0,-254.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-156720306912000.0,29690347.8227,-156720306912000.0,-156720285917000.0,-156720327906000.0,-156720325806000.0,-156720288017000.0,2.0,881516753836000.0,0.111096848726,3.6760970142599995e-14,0.111290322581,0.111111426772,0.00137378213977,865
720.0,-185.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-156909283905000.0,7143072.27442,-156909283905000.0,-156909278854000.0,-156909288955000.0,-156909288450000.0,-156909279359000.0,2.0,51023481517600.0,0.111096848726,3.6760970142599995e-14,0.111290322581,0.111111426772,0.00137378213977,876
