npp_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,ProbabilityWeight-htse_capacity,prefix,ProbabilityWeight-h2_storage_capacity,PointProbability,ProbabilityWeight-ft_capacity
1193.0,-685.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152419244380.0,11310272.8315,-152419244380.0,-152411246810.0,-152427241951.0,-152426442194.0,-152412046567.0,2.0,127922271524000.0,0.00137176750981,0.111111111111,384,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-585.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152445899421.0,2956148.62917,-152445899421.0,-152443809108.0,-152447989733.0,-152447780702.0,-152444018139.0,2.0,8738814717750.0,0.00137175712,0.111111111111,445,0.11111232672,8.268855378149999e-14,0.111111111111
1193.0,-685.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,594134.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152447804905.0,6223316.66013,-152447804905.0,-152443404356.0,-152452205454.0,-152451765400.0,-152443844411.0,2.0,38729670252300.0,0.000685883754906,0.111111111111,394,0.0555565841474,8.268855378149999e-14,0.111111111111
1193.0,-485.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152460190760.0,513091.586705,-152460190760.0,-152459827949.0,-152460553570.0,-152460517289.0,-152459864230.0,2.0,263262976348.0,0.000685779856739,0.111111111111,506,0.0555481683958,8.268855378149999e-14,0.111111111111
1193.0,-585.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330074.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152479150803.0,936134.999389,-152479150803.0,-152478488856.0,-152479812750.0,-152479746556.0,-152478555050.0,2.0,876348737080.0,0.00137176750981,0.111111111111,455,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-485.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,66015.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152492788212.0,4558726.92373,-152492788212.0,-152489564705.0,-152496011719.0,-152495689368.0,-152489887056.0,2.0,20781991165100.0,0.00137166361164,0.111111111111,516,0.111104752543,8.268855378149999e-14,0.111111111111
1193.0,-585.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152499458777.0,8614823.43064,-152499458777.0,-152493367177.0,-152505550377.0,-152504941217.0,-152493976337.0,2.0,74215182741100.0,0.00137176750981,0.111111111111,465,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-485.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152516930636.0,1587892.33851,-152516930636.0,-152515807827.0,-152518053446.0,-152517941165.0,-152515920108.0,2.0,2521402078690.0,0.00137176750981,0.111111111111,526,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-585.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,462104.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152522379800.0,1418904.75534,-152522379800.0,-152521376483.0,-152523383117.0,-152523282786.0,-152521476815.0,2.0,2013290704740.0,0.00137176750981,0.111111111111,475,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-485.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,198045.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152551116833.0,7925246.27195,-152551116833.0,-152545512837.0,-152556720828.0,-152556160428.0,-152546073237.0,2.0,62809528471100.0,0.00137175712,0.111111111111,536,0.11111232672,8.268855378149999e-14,0.111111111111
1193.0,-585.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152551665754.0,6955167.32298,-152551665754.0,-152546747708.0,-152556583800.0,-152556091995.0,-152547239513.0,2.0,48374352490600.0,0.00137176750981,0.111111111111,485,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-485.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152566577973.0,1678986.48207,-152566577973.0,-152565390750.0,-152567765196.0,-152567646473.0,-152565509472.0,2.0,2818995606960.0,0.00137175712,0.111111111111,546,0.11111232672,8.268855378149999e-14,0.111111111111
1193.0,-585.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,594134.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152586498360.0,5661864.65828,-152586498360.0,-152582494817.0,-152590501902.0,-152590101548.0,-152582895171.0,2.0,32056711408600.0,0.000685883754906,0.111111111111,495,0.0555565841474,8.268855378149999e-14,0.111111111111
1193.0,-385.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152599767178.0,17626019.8642,-152599767178.0,-152587303700.0,-152612230656.0,-152610984308.0,-152588550048.0,2.0,310676576252000.0,0.000685779856739,0.111111111111,607,0.0555481683958,8.268855378149999e-14,0.111111111111
1193.0,-485.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330074.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152612250284.0,2958216.95975,-152612250284.0,-152610158509.0,-152614342059.0,-152614132882.0,-152610367686.0,2.0,8751047580960.0,0.00137176750981,0.111111111111,556,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-385.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,66015.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152629122769.0,6075494.44084,-152629122769.0,-152624826746.0,-152633418792.0,-152632989190.0,-152625256348.0,2.0,36911632700600.0,0.00137166361164,0.111111111111,617,0.111104752543,8.268855378149999e-14,0.111111111111
1193.0,-485.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152641785008.0,964748.711962,-152641785008.0,-152641102828.0,-152642467188.0,-152642398970.0,-152641171046.0,2.0,930740077232.0,0.00137176750981,0.111111111111,566,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-385.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152664359715.0,6388990.80322,-152664359715.0,-152659842017.0,-152668877414.0,-152668425644.0,-152660293786.0,2.0,40819203483600.0,0.00137176750981,0.111111111111,627,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-485.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,462104.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152668726442.0,2771434.79383,-152668726442.0,-152666766742.0,-152670686142.0,-152670490172.0,-152666962712.0,2.0,7680850816460.0,0.00137176750981,0.111111111111,576,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-385.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,198045.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152693773310.0,1842274.00813,-152693773310.0,-152692470626.0,-152695075995.0,-152694945726.0,-152692600894.0,2.0,3393973521040.0,0.00137175712,0.111111111111,637,0.11111232672,8.268855378149999e-14,0.111111111111
1193.0,-485.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152700860864.0,620371.412167,-152700860864.0,-152700422195.0,-152701299533.0,-152701255666.0,-152700466062.0,2.0,384860689034.0,0.00137176750981,0.111111111111,586,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-385.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152718272440.0,10752859.7985,-152718272440.0,-152710669020.0,-152725875860.0,-152725115518.0,-152711429362.0,2.0,115623993847000.0,0.00137175712,0.111111111111,647,0.11111232672,8.268855378149999e-14,0.111111111111
1193.0,-485.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,594134.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152724300961.0,10731513.38,-152724300961.0,-152716712635.0,-152731889287.0,-152731130455.0,-152717471468.0,2.0,115165379426000.0,0.000685883754906,0.111111111111,596,0.0555565841474,8.268855378149999e-14,0.111111111111
1193.0,-285.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152727675166.0,2790639.61872,-152727675166.0,-152725701886.0,-152729648446.0,-152729451118.0,-152725899214.0,2.0,7787669481550.0,0.000685779856739,0.111111111111,708,0.0555481683958,8.268855378149999e-14,0.111111111111
1193.0,-385.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330074.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152752452725.0,,-152752452725.0,-152752452725.0,-152752452725.0,-152752452725.0,-152752452725.0,1.0,,0.00137176750981,0.111111111111,657,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-285.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,66015.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152765468212.0,8123529.78894,-152765468212.0,-152759724009.0,-152771212415.0,-152770637995.0,-152760298429.0,2.0,65991736231800.0,0.00137166361164,0.111111111111,718,0.111104752543,8.268855378149999e-14,0.111111111111
1193.0,-385.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152771872739.0,15018668.9592,-152771872739.0,-152761252936.0,-152782492542.0,-152781430561.0,-152762314916.0,2.0,225560417308000.0,0.00137176750981,0.111111111111,667,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-285.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152791270218.0,11849987.4413,-152791270218.0,-152782891011.0,-152799649424.0,-152798811503.0,-152783728932.0,2.0,140422202358000.0,0.00137176750981,0.111111111111,728,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-385.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,462104.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152794411827.0,9200155.56977,-152794411827.0,-152787906335.0,-152800917320.0,-152800266770.0,-152788556884.0,2.0,84642862508000.0,0.00137176750981,0.111111111111,677,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-285.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,198045.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152808883096.0,9857951.5098,-152808883096.0,-152801912472.0,-152815853721.0,-152815156658.0,-152802609535.0,2.0,97179207969700.0,0.00137175712,0.111111111111,738,0.11111232672,8.268855378149999e-14,0.111111111111
1193.0,-385.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152825886882.0,9026287.36224,-152825886882.0,-152819504333.0,-152832269431.0,-152831631176.0,-152820142588.0,2.0,81473863545700.0,0.00137176750981,0.111111111111,687,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-285.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152839380531.0,9226496.61508,-152839380531.0,-152832856412.0,-152845904649.0,-152845252237.0,-152833508824.0,2.0,85128239788100.0,0.00137175712,0.111111111111,748,0.11111232672,8.268855378149999e-14,0.111111111111
1193.0,-185.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152861837128.0,16631955.1547,-152861837128.0,-152850076559.0,-152873597696.0,-152872421639.0,-152851252616.0,2.0,276621932268000.0,0.000685779856739,0.111111111111,809,0.0555481683958,8.268855378149999e-14,0.111111111111
1193.0,-385.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,594134.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152870924113.0,1560110.2025,-152870924113.0,-152869820948.0,-152872027277.0,-152871916961.0,-152869931265.0,2.0,2433943843940.0,0.000685883754906,0.111111111111,697,0.0555565841474,8.268855378149999e-14,0.111111111111
1193.0,-285.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330074.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152875342710.0,9380238.40707,-152875342710.0,-152868709880.0,-152881975540.0,-152881312257.0,-152869373163.0,2.0,87988872573400.0,0.00137176750981,0.111111111111,758,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-185.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,66015.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152887943198.0,2665880.86872,-152887943198.0,-152886058136.0,-152889828261.0,-152889639755.0,-152886246642.0,2.0,7106920806220.0,0.00137166361164,0.111111111111,819,0.111104752543,8.268855378149999e-14,0.111111111111
1193.0,-285.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152898837539.0,2251068.09257,-152898837539.0,-152897245793.0,-152900429284.0,-152900270110.0,-152897404968.0,2.0,5067307557380.0,0.00137176750981,0.111111111111,768,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-185.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152903942042.0,881007.350854,-152903942042.0,-152903319075.0,-152904565008.0,-152904502711.0,-152903381372.0,2.0,776173952259.0,0.00137176750981,0.111111111111,829,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-285.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,462104.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152945522217.0,5402664.97696,-152945522217.0,-152941701956.0,-152949342478.0,-152948960452.0,-152942083982.0,2.0,29188788853300.0,0.00137176750981,0.111111111111,778,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-185.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,198045.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152952004896.0,12377166.6283,-152952004896.0,-152943252917.0,-152960756874.0,-152959881676.0,-152944128115.0,2.0,153194253743000.0,0.00137175712,0.111111111111,839,0.11111232672,8.268855378149999e-14,0.111111111111
1193.0,-285.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152961580849.0,6384975.91313,-152961580849.0,-152957065990.0,-152966095709.0,-152965644223.0,-152957517475.0,2.0,40767917411200.0,0.00137176750981,0.111111111111,788,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-185.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152976448133.0,13076603.1713,-152976448133.0,-152967201578.0,-152985694687.0,-152984770032.0,-152968126233.0,2.0,170997550500000.0,0.00137175712,0.111111111111,849,0.11111232672,8.268855378149999e-14,0.111111111111
1193.0,-285.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,594134.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152979069257.0,905549.028608,-152979069257.0,-152978428937.0,-152979709577.0,-152979645545.0,-152978492969.0,2.0,820019043213.0,0.000685883754906,0.111111111111,798,0.0555565841474,8.268855378149999e-14,0.111111111111
1193.0,-85.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-152984284581.0,12222778.0186,-152984284581.0,-152975641772.0,-152992927390.0,-152992063109.0,-152976506053.0,2.0,149396302493000.0,0.000171444964185,0.0555555555556,910,0.0555481683958,8.268855378149999e-14,0.0555555555556
1193.0,-85.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,66015.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-153001689967.0,2935692.68768,-153001689967.0,-152999614118.0,-153003765815.0,-153003558230.0,-152999821703.0,2.0,8618291556510.0,0.000342915902911,0.0555555555556,920,0.111104752543,8.268855378149999e-14,0.0555555555556
1193.0,-185.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330074.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-153006332687.0,14785154.3839,-153006332687.0,-152995878004.0,-153016787369.0,-153015741901.0,-152996923472.0,2.0,218600790155000.0,0.00137176750981,0.111111111111,859,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-185.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-153025179567.0,13253520.759,-153025179567.0,-153015807913.0,-153034551222.0,-153033614056.0,-153016745078.0,2.0,175655812510000.0,0.00137176750981,0.111111111111,869,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-85.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-153041431863.0,9325958.82451,-153041431863.0,-153034837415.0,-153048026312.0,-153047366867.0,-153035496860.0,2.0,86973507996400.0,0.000342941877453,0.0555555555556,930,0.111113168295,8.268855378149999e-14,0.0555555555556
1193.0,-85.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,198045.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-153056351887.0,14377815.9588,-153056351887.0,-153046185236.0,-153066518538.0,-153065501873.0,-153047201901.0,2.0,206721591746000.0,0.000342939279999,0.0555555555556,940,0.11111232672,8.268855378149999e-14,0.0555555555556
1193.0,-185.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,462104.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-153066504861.0,8931273.42267,-153066504861.0,-153060189497.0,-153072820225.0,-153072188688.0,-153060821033.0,2.0,79767644950500.0,0.00137176750981,0.111111111111,879,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-185.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-153086417619.0,14944382.4246,-153086417619.0,-153075850344.0,-153096984893.0,-153095928165.0,-153076907072.0,2.0,223334566054000.0,0.00137176750981,0.111111111111,889,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-85.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-153100094905.0,19441572.3734,-153100094905.0,-153086347637.0,-153113842172.0,-153112467446.0,-153087722364.0,2.0,377974736352000.0,0.000342939279999,0.0555555555556,950,0.11111232672,8.268855378149999e-14,0.0555555555556
1193.0,-85.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330074.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-153115724451.0,19501033.5649,-153115724451.0,-153101935138.0,-153129513764.0,-153128134832.0,-153103314069.0,2.0,380290310097000.0,0.000342941877453,0.0555555555556,960,0.111113168295,8.268855378149999e-14,0.0555555555556
1193.0,-185.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,594134.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-153122534497.0,1773591.52559,-153122534497.0,-153121280378.0,-153123788616.0,-153123663204.0,-153121405790.0,2.0,3145626899660.0,0.000685883754906,0.111111111111,899,0.0555565841474,8.268855378149999e-14,0.111111111111
1193.0,-85.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-153158582458.0,11273585.474,-153158582458.0,-153150610829.0,-153166554087.0,-153165756924.0,-153151407992.0,2.0,127093729440000.0,0.000342941877453,0.0555555555556,970,0.111113168295,8.268855378149999e-14,0.0555555555556
1193.0,-85.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,462104.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-153185860826.0,1281659.63628,-153185860826.0,-153184954556.0,-153186767097.0,-153186676470.0,-153185045183.0,2.0,1642651423270.0,0.000342941877453,0.0555555555556,980,0.111113168295,8.268855378149999e-14,0.0555555555556
1193.0,-85.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-153209047368.0,22479762.7266,-153209047368.0,-153193151775.0,-153224942960.0,-153223353401.0,-153194741334.0,2.0,505339732245000.0,0.000342941877453,0.0555555555556,990,0.111113168295,8.268855378149999e-14,0.0555555555556
1193.0,-85.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,594134.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-153231226282.0,25230191.3883,-153231226282.0,-153213385843.0,-153249066722.0,-153247282678.0,-153215169887.0,2.0,636562557490000.0,0.000171470938727,0.0555555555556,1000,0.0555565841474,8.268855378149999e-14,0.0555555555556
1193.0,-885.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-132092729032000.0,3894229.2776,-132092729032000.0,-132092726278000.0,-132092731786000.0,-132092731510000.0,-132092726554000.0,2.0,15165021666500.0,0.000342889928369,0.111111111111,2,0.0555481683958,8.268855378149999e-14,0.0555555555556
1193.0,-885.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,66015.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-132092757992000.0,1774546.18455,-132092757992000.0,-132092756737000.0,-132092759246000.0,-132092759121000.0,-132092756862000.0,2.0,3149014161110.0,0.000685831805822,0.111111111111,12,0.111104752543,8.268855378149999e-14,0.0555555555556
1193.0,-885.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-132092788628000.0,617467.440108,-132092788628000.0,-132092788191000.0,-132092789065000.0,-132092789021000.0,-132092788235000.0,2.0,381266039594.0,0.000685883754906,0.111111111111,22,0.111113168295,8.268855378149999e-14,0.0555555555556
1193.0,-885.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,198045.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-132092812683000.0,4324510.42727,-132092812683000.0,-132092809625000.0,-132092815740000.0,-132092815435000.0,-132092809930000.0,2.0,18701390435600.0,0.000685878559998,0.111111111111,32,0.11111232672,8.268855378149999e-14,0.0555555555556
1193.0,-885.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-132092845674000.0,2789793.18566,-132092845674000.0,-132092843701000.0,-132092847646000.0,-132092847449000.0,-132092843898000.0,2.0,7782946018750.0,0.000685878559998,0.111111111111,42,0.11111232672,8.268855378149999e-14,0.0555555555556
1193.0,-885.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330074.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-132092874606000.0,162632.250527,-132092874606000.0,-132092874491000.0,-132092874721000.0,-132092874709000.0,-132092874502000.0,2.0,26449248911.6,0.000685883754906,0.111111111111,52,0.111113168295,8.268855378149999e-14,0.0555555555556
1193.0,-785.0,-22243.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-132092881173000.0,1208134.91449,-132092881173000.0,-132092880319000.0,-132092882027000.0,-132092881942000.0,-132092880404000.0,2.0,1459589971610.0,0.000685779856739,0.111111111111,103,0.0555481683958,8.268855378149999e-14,0.111111111111
1193.0,-785.0,-22243.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,66015.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-132092899446000.0,4842253.73625,-132092899446000.0,-132092896022000.0,-132092902870000.0,-132092902528000.0,-132092896365000.0,2.0,23447421246200.0,0.00137166361164,0.111111111111,113,0.111104752543,8.268855378149999e-14,0.111111111111
1193.0,-885.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-132092902923000.0,560799.317091,-132092902923000.0,-132092902526000.0,-132092903319000.0,-132092903280000.0,-132092902566000.0,2.0,314495874050.0,0.000685883754906,0.111111111111,62,0.111113168295,8.268855378149999e-14,0.0555555555556
1193.0,-785.0,-22243.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-132092929751000.0,292828.419196,-132092929751000.0,-132092929544000.0,-132092929959000.0,-132092929938000.0,-132092929565000.0,2.0,85748483088.7,0.00137176750981,0.111111111111,123,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-885.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,462104.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-132092930339000.0,575344.713503,-132092930339000.0,-132092929932000.0,-132092930745000.0,-132092930705000.0,-132092929972000.0,2.0,331021539355.0,0.000685883754906,0.111111111111,72,0.111113168295,8.268855378149999e-14,0.0555555555556
1193.0,-885.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-132092956370000.0,1494287.87002,-132092956370000.0,-132092955314000.0,-132092957427000.0,-132092957321000.0,-132092955419000.0,2.0,2232896238500.0,0.000685883754906,0.111111111111,82,0.111113168295,8.268855378149999e-14,0.0555555555556
1193.0,-785.0,-22243.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,198045.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-132092958787000.0,3307293.85757,-132092958787000.0,-132092956448000.0,-132092961125000.0,-132092960891000.0,-132092956682000.0,2.0,10938192660300.0,0.00137175712,0.111111111111,133,0.11111232672,8.268855378149999e-14,0.111111111111
1193.0,-785.0,-22243.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-132092985832000.0,3002181.28106,-132092985832000.0,-132092983709000.0,-132092987955000.0,-132092987742000.0,-132092983921000.0,2.0,9013092444340.0,0.00137175712,0.111111111111,143,0.11111232672,8.268855378149999e-14,0.111111111111
1193.0,-885.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,594134.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-132092990754000.0,1800608.09653,-132092990754000.0,-132092989481000.0,-132092992028000.0,-132092991900000.0,-132092989608000.0,2.0,3242189517270.0,0.000342941877453,0.111111111111,92,0.0555565841474,8.268855378149999e-14,0.0555555555556
