smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-htse_capacity,prefix,ProbabilityWeight,PointProbability,ProbabilityWeight-ft_capacity,ProbabilityWeight-h2_storage_capacity
720.0,-581.1,-5254.7,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-195365434.765,3726560.17705,-195365434.765,-192730358.793,-198000510.737,-197737003.14,-192993866.391,2.0,13887250753200.0,0.2,146,0.00399978620583,1.2171516948100001e-13,0.199998716352,0.0999952969395
720.0,-457.1,-5254.7,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,510312.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-197957367.538,3250569.70387,-197957367.538,-195658867.658,-200255867.418,-200026017.43,-195888717.646,2.0,10566203399700.0,0.2,165,0.0080000427147,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-209.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,340208.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-209170715.464,2510988.71271,-209170715.464,-207395178.318,-210946252.61,-210768698.895,-207572732.032,2.0,6305064315370.0,0.2,197,0.00400002135735,0.0,0.0999993581762,0.20000235153
720.0,-333.1,-5254.7,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-216549913.46,242250.126564,-216549913.46,-216378616.753,-216721210.167,-216704080.496,-216395746.423,2.0,58685123820.3,0.2,178,0.00400002135735,1.2171516948100001e-13,0.199998716352,0.100001175765
720.0,-85.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,680416.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-223698227.17,593170.064348,-223698227.17,-223278792.595,-224117661.745,-224075718.288,-223320736.053,2.0,351850725238.0,0.1,210,0.00200001067868,0.0,0.0999993581762,0.20000235153
720.0,-705.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-242190870.173,1516745.27278,-242190870.173,-241118369.306,-243263371.041,-243156120.954,-241225619.392,2.0,2300516222510.0,0.1,139,0.00200001067868,1.2171516948100001e-13,0.199998716352,0.100001175765
720.0,-333.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-256084653.766,2197737.98929,-256084653.766,-254530618.331,-257638689.202,-257483285.658,-254686021.874,2.0,4830052269560.0,0.2,184,0.00199989310292,0.0,0.0999993581762,0.0999952969395
720.0,-581.1,-5254.7,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,340208.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-257580587.006,7495246.85696,-257580587.006,-252280647.127,-262880526.885,-262350532.897,-252810641.115,2.0,56178725446700.0,0.2,158,0.0080000427147,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-457.1,-5254.7,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,680416.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-270487287.316,6522410.28065,-270487287.316,-265875246.777,-275099327.855,-274638123.801,-266336450.831,2.0,42541835869100.0,0.2,171,0.0080000427147,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-209.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,510312.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-287576503.628,1077162.6382,-287576503.628,-286814834.622,-288338172.634,-288262005.733,-286891001.522,2.0,1160279349130.0,0.2,203,0.00400002135735,0.0,0.0999993581762,0.20000235153
720.0,-333.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,170104.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-292700548.65,1914030.89718,-292700548.65,-291347124.423,-294053972.877,-293918630.454,-291482466.846,2.0,3663514275370.0,0.2,190,0.00399990378159,0.0,0.0999993581762,0.199996472705
720.0,-85.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-304916000.024,3013748.66484,-304916000.024,-302784957.906,-307047042.142,-306833937.93,-302998062.118,2.0,9082681014810.0,0.1,216,0.00100000533934,0.0,0.0999993581762,0.100001175765
720.0,-705.1,-5254.7,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,170104.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-317919011.568,8004815.84053,-317919011.568,-312258752.005,-323579271.131,-323013245.175,-312824777.962,2.0,64077076640900.0,0.1,151,0.00399990378159,1.2171516948100001e-13,0.199998716352,0.199996472705
720.0,-581.1,-5254.7,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,510312.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-337727519.546,9165944.71336,-337727519.546,-331246217.883,-344208821.209,-343560691.042,-331894348.049,2.0,84014542488400.0,0.2,164,0.0080000427147,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-705.1,-5254.7,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-343179410.411,2385023.00691,-343179410.411,-341492944.469,-344865876.352,-344697229.758,-341661591.063,2.0,5688334743480.0,0.1,145,0.00199989310292,1.2171516948100001e-13,0.199998716352,0.0999952969395
720.0,-457.1,-5254.7,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-348115585.814,4267897.50495,-348115585.814,-345097726.547,-351133445.081,-350831659.155,-345399512.474,2.0,18214949112800.0,0.2,177,0.00400002135735,1.2171516948100001e-13,0.199998716352,0.100001175765
720.0,-209.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,680416.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-360260359.332,10452914.0415,-360260359.332,-352869032.93,-367651685.734,-366912553.093,-353608165.57,2.0,109263411958000.0,0.2,209,0.00400002135735,0.0,0.0999993581762,0.20000235153
720.0,-333.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,340208.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-366479920.337,3214318.78726,-366479920.337,-364207053.725,-368752786.948,-368525500.287,-364434340.386,2.0,10331845266200.0,0.2,196,0.00400002135735,0.0,0.0999993581762,0.20000235153
720.0,-457.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-389561260.758,1514345.35139,-389561260.758,-388490456.891,-390632064.625,-390524984.238,-388597537.277,2.0,2293241843280.0,0.2,183,0.00199989310292,0.0,0.0999993581762,0.0999952969395
720.0,-705.1,-5254.7,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,340208.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-393370049.483,3568892.16869,-393370049.483,-390846461.629,-395893637.336,-395641278.551,-391098820.414,2.0,12736991311700.0,0.1,157,0.00400002135735,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-581.1,-5254.7,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,680416.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-409133699.201,5080472.25563,-409133699.201,-405541262.817,-412726135.585,-412366891.946,-405900506.456,2.0,25811198340300.0,0.2,170,0.0080000427147,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-457.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,170104.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-425072288.89,744072.163509,-425072288.89,-424546150.417,-425598427.362,-425545813.515,-424598764.264,2.0,553643384509.0,0.2,189,0.00399990378159,0.0,0.0999993581762,0.199996472705
720.0,-333.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,510312.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-430986761.721,2356541.43122,-430986761.721,-429320435.295,-432653088.147,-432486455.505,-429487067.937,2.0,5553287517080.0,0.2,202,0.00400002135735,0.0,0.0999993581762,0.20000235153
720.0,-209.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-435052248.275,10559797.0025,-435052248.275,-427585344.206,-442519152.343,-441772461.936,-428332034.613,2.0,111509312734000.0,0.2,215,0.00200001067868,0.0,0.0999993581762,0.100001175765
720.0,-705.1,-5254.7,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,510312.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-469290611.485,3796392.93001,-469290611.485,-466606156.3,-471975066.67,-471706621.151,-466874601.819,2.0,14412599279100.0,0.1,163,0.00400002135735,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-581.1,-5254.7,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-482642762.438,6339279.4494,-482642762.438,-478160214.952,-487125309.925,-486677055.176,-478608469.7,2.0,40186463937600.0,0.2,176,0.00400002135735,1.2171516948100001e-13,0.199998716352,0.100001175765
720.0,-457.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,340208.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-500678878.651,10521645.3058,-500678878.651,-493238951.906,-508118805.396,-507374812.721,-493982944.581,2.0,110705019940000.0,0.2,195,0.00400002135735,0.0,0.0999993581762,0.20000235153
720.0,-333.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,680416.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-509083308.433,2786275.60501,-509083308.433,-507113114.059,-511053502.808,-510856483.37,-507310133.496,2.0,7763331747060.0,0.2,208,0.00400002135735,0.0,0.0999993581762,0.20000235153
720.0,-705.1,-5254.7,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,680416.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-537265048.307,2752114.10838,-537265048.307,-535319009.758,-539211086.856,-539016483.001,-535513613.613,2.0,7574132065550.0,0.1,169,0.00400002135735,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-581.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-548671733.928,8940558.54085,-548671733.928,-542349804.357,-554993663.5,-554361470.543,-542981997.314,2.0,79933587022300.0,0.2,182,0.00199989310292,0.0,0.0999993581762,0.0999952969395
720.0,-581.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,170104.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-568921612.23,10911857.7057,-568921612.23,-561205763.651,-576637460.809,-575865875.951,-561977348.509,2.0,119068638589000.0,0.2,188,0.00399990378159,0.0,0.0999993581762,0.199996472705
720.0,-457.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,510312.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-574239704.074,8713722.80303,-574239704.074,-568078171.591,-580401236.558,-579785083.309,-568694324.839,2.0,75928965088100.0,0.2,201,0.00400002135735,0.0,0.0999993581762,0.20000235153
720.0,-333.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-586893547.142,5041739.82963,-586893547.142,-583328498.719,-590458595.564,-590102090.722,-583685003.562,2.0,25419140509700.0,0.2,214,0.00200001067868,0.0,0.0999993581762,0.100001175765
720.0,-705.1,-5254.7,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-619038716.336,1991823.25075,-619038716.336,-617630284.609,-620447148.064,-620306304.891,-617771127.782,2.0,3967359862210.0,0.1,175,0.00200001067868,1.2171516948100001e-13,0.199998716352,0.100001175765
720.0,-209.1,-5254.7,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-645729873.239,5760040.94968,-645729873.239,-641656909.224,-649802837.255,-649395540.853,-642064205.625,2.0,33178071742000.0,0.2,149,0.00399978620583,1.2171516948100001e-13,0.199998716352,0.0999952969395
720.0,-581.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,340208.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-647445691.82,1474782.9503,-647445691.82,-646402862.795,-648488520.845,-648384237.942,-646507145.697,2.0,2174984750490.0,0.2,194,0.00400002135735,0.0,0.0999993581762,0.20000235153
720.0,-457.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,680416.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-657362612.649,8373871.19453,-657362612.649,-651441391.543,-663283833.756,-662691711.645,-652033513.653,2.0,70121718782600.0,0.2,207,0.00400002135735,0.0,0.0999993581762,0.20000235153
720.0,-705.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-690020101.061,6132514.97758,-690020101.061,-685683758.134,-694356443.987,-693922809.694,-686117392.427,2.0,37607739950200.0,0.1,181,0.000999946551459,0.0,0.0999993581762,0.0999952969395
720.0,-705.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,170104.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-711349722.212,5078962.72815,-711349722.212,-707758353.225,-714941091.198,-714581954.3,-708117490.124,2.0,25795862394000.0,0.1,187,0.0019999518908,0.0,0.0999993581762,0.199996472705
720.0,-581.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,510312.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-729844177.188,204706.771802,-729844177.188,-729699427.642,-729988926.735,-729974451.78,-729713902.596,2.0,41904862421.4,0.2,200,0.00400002135735,0.0,0.0999993581762,0.20000235153
720.0,-457.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-733741975.378,8334576.47106,-733741975.378,-727848539.837,-739635410.919,-739046067.365,-728437883.391,2.0,69465164952000.0,0.2,213,0.00200001067868,0.0,0.0999993581762,0.100001175765
720.0,-581.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,680416.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-790593764.434,5437213.72286,-790593764.434,-786749073.74,-794438455.128,-794053986.059,-787133542.809,2.0,29563293068000.0,0.2,206,0.00400002135735,0.0,0.0999993581762,0.20000235153
720.0,-705.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,340208.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-791095276.989,2790895.35937,-791095276.989,-789121815.955,-793068738.023,-792871391.92,-789319162.058,2.0,7789096906960.0,0.1,193,0.00200001067868,0.0,0.0999993581762,0.20000235153
720.0,-705.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,510312.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-868902853.931,6895394.98297,-868902853.931,-864027073.379,-873778634.482,-873291056.427,-864514651.435,2.0,47546471971100.0,0.1,199,0.00200001067868,0.0,0.0999993581762,0.20000235153
720.0,-581.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-875369962.368,1637460.34271,-875369962.368,-874212103.056,-876527821.68,-876412035.749,-874327888.987,2.0,2681276373940.0,0.2,212,0.00200001067868,0.0,0.0999993581762,0.100001175765
720.0,-705.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,680416.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-952356986.887,689470.456499,-952356986.887,-951869457.652,-952844516.122,-952795763.198,-951918210.575,2.0,475369510385.0,0.1,205,0.00200001067868,0.0,0.0999993581762,0.20000235153
720.0,-705.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1016652106.18,2889739.06513,-1016652106.18,-1014608752.09,-1018695460.27,-1018491124.86,-1014813087.5,2.0,8350591864540.0,0.1,211,0.00100000533934,0.0,0.0999993581762,0.100001175765
720.0,-705.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1160230853.73,0.0,-1160230853.73,-1160230853.73,-1160230853.73,-1160230853.73,-1160230853.73,2.0,0.0,0.1,1,0.00099997864114,1.2171516948100001e-13,0.100002567295,0.0999952969395
720.0,-85.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2214949817.77,789131.167454,-2214949817.77,-2214391817.77,-2215507817.77,-2215452017.77,-2214447617.77,2.0,622727999447.0,0.1,186,0.000999946551459,0.0,0.0999993581762,0.0999952969395
720.0,-457.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-191746007401000.0,530824.19885,-191746007401000.0,-191746007026000.0,-191746007777000.0,-191746007739000.0,-191746007063000.0,2.0,281774330085.0,0.2,69,0.00400008554049,1.2171516948100001e-13,0.200001925471,0.100001175765
720.0,-333.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-191747604012000.0,1974222.51086,-191747604012000.0,-191747602617000.0,-191747605408000.0,-191747605269000.0,-191747602756000.0,2.0,3897554522390.0,0.2,106,0.00400002135735,1.2171516948100001e-13,0.199998716352,0.100001175765
720.0,-209.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-191749195142000.0,8281391.5533,-191749195142000.0,-191749189286000.0,-191749200998000.0,-191749200412000.0,-191749189872000.0,2.0,68581446059100.0,0.2,143,0.00400002135735,1.2171516948100001e-13,0.199998716352,0.100001175765
720.0,-85.1,-5254.7,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-191750775495000.0,2529630.20504,-191750775495000.0,-191750773706000.0,-191750777284000.0,-191750777105000.0,-191750773885000.0,2.0,6399028974230.0,0.1,180,0.00200001067868,0.0,0.199998716352,0.100001175765
720.0,-581.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-191751302489000.0,48131.5653527,-191751302489000.0,-191751302455000.0,-191751302523000.0,-191751302520000.0,-191751302458000.0,2.0,2316647583.3,0.2,32,0.00200007486181,1.2171516948100001e-13,0.100002567295,0.100001175765
720.0,-457.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,680416.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-196383884898000.0,1809433.92715,-196383884898000.0,-196383883618000.0,-196383886177000.0,-196383886049000.0,-196383883746000.0,2.0,3274051136740.0,0.2,63,0.00800017108097,1.2171516948100001e-13,0.200001925471,0.20000235153
720.0,-333.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,680416.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-196385477187000.0,1701217.35519,-196385477187000.0,-196385475984000.0,-196385478390000.0,-196385478269000.0,-196385476104000.0,2.0,2894140489590.0,0.2,100,0.0080000427147,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-209.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,680416.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-196387076951000.0,8211773.31096,-196387076951000.0,-196387071145000.0,-196387082758000.0,-196387082177000.0,-196387071725000.0,2.0,67433220910700.0,0.2,137,0.0080000427147,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-85.1,-5254.7,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,680416.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-196388660424000.0,4483667.46894,-196388660424000.0,-196388657253000.0,-196388663594000.0,-196388663277000.0,-196388657570000.0,2.0,20103273972100.0,0.1,174,0.00400002135735,0.0,0.199998716352,0.20000235153
720.0,-581.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,680416.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-196389179496000.0,2135696.88508,-196389179496000.0,-196389177986000.0,-196389181006000.0,-196389180855000.0,-196389178137000.0,2.0,4561201184950.0,0.2,26,0.00400014972362,1.2171516948100001e-13,0.100002567295,0.20000235153
720.0,-457.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,510312.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-201021759586000.0,1831456.98883,-201021759586000.0,-201021758291000.0,-201021760881000.0,-201021760751000.0,-201021758420000.0,2.0,3354234701920.0,0.2,57,0.00800017108097,1.2171516948100001e-13,0.200001925471,0.20000235153
720.0,-333.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,510312.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-201023356468000.0,440948.429991,-201023356468000.0,-201023356156000.0,-201023356779000.0,-201023356748000.0,-201023356187000.0,2.0,194435517911.0,0.2,94,0.0080000427147,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-209.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,510312.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-201024946505000.0,4900807.30425,-201024946505000.0,-201024943039000.0,-201024949970000.0,-201024949623000.0,-201024943386000.0,2.0,24017912233400.0,0.2,131,0.0080000427147,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-85.1,-5254.7,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,510312.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-201026542399000.0,2614700.27734,-201026542399000.0,-201026540550000.0,-201026544248000.0,-201026544063000.0,-201026540735000.0,2.0,6836657540300.0,0.1,168,0.00400002135735,0.0,0.199998716352,0.20000235153
720.0,-581.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,510312.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-201027057790000.0,338386.701438,-201027057790000.0,-201027057550000.0,-201027058029000.0,-201027058005000.0,-201027057574000.0,2.0,114505559710.0,0.2,20,0.00400014972362,1.2171516948100001e-13,0.100002567295,0.20000235153
720.0,-457.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,340208.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-205659643301000.0,1988954.15257,-205659643301000.0,-205659641894000.0,-205659644707000.0,-205659644566000.0,-205659642035000.0,2.0,3955938621020.0,0.2,51,0.00800017108097,1.2171516948100001e-13,0.200001925471,0.20000235153
720.0,-333.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,340208.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-205661234359000.0,5811381.12281,-205661234359000.0,-205661230250000.0,-205661238468000.0,-205661238057000.0,-205661230661000.0,2.0,33772150554600.0,0.2,88,0.0080000427147,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-209.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,340208.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-205662831521000.0,2506582.16999,-205662831521000.0,-205662829748000.0,-205662833293000.0,-205662833116000.0,-205662829925000.0,2.0,6282954174900.0,0.2,125,0.0080000427147,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-85.1,-5254.7,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,340208.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-205664414936000.0,2779185.93208,-205664414936000.0,-205664412971000.0,-205664416901000.0,-205664416705000.0,-205664413168000.0,2.0,7723874445060.0,0.1,162,0.00400002135735,0.0,0.199998716352,0.20000235153
720.0,-581.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,340208.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-205664937820000.0,2109974.37331,-205664937820000.0,-205664936328000.0,-205664939312000.0,-205664939163000.0,-205664936478000.0,2.0,4451991856040.0,0.2,14,0.00400014972362,1.2171516948100001e-13,0.100002567295,0.20000235153
720.0,-457.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,170104.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-210297519668000.0,3207843.69716,-210297519668000.0,-210297517400000.0,-210297521936000.0,-210297521709000.0,-210297517626000.0,2.0,10290261185400.0,0.2,45,0.00799993592568,1.2171516948100001e-13,0.200001925471,0.199996472705
720.0,-333.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,170104.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-210299119170000.0,2724534.40026,-210299119170000.0,-210299117244000.0,-210299121097000.0,-210299120904000.0,-210299117436000.0,2.0,7423087698200.0,0.2,82,0.00799980756319,1.2171516948100001e-13,0.199998716352,0.199996472705
720.0,-209.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,170104.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-210300715341000.0,4534701.99489,-210300715341000.0,-210300712135000.0,-210300718548000.0,-210300718227000.0,-210300712455000.0,2.0,20563522182500.0,0.2,119,0.00799980756319,1.2171516948100001e-13,0.199998716352,0.199996472705
720.0,-85.1,-5254.7,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,170104.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-210302291997000.0,7599922.67414,-210302291997000.0,-210302286623000.0,-210302297371000.0,-210302296833000.0,-210302287160000.0,2.0,57758824652800.0,0.1,156,0.00399990378159,0.0,0.199998716352,0.199996472705
720.0,-581.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,170104.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-210302817311000.0,193438.849003,-210302817311000.0,-210302817174000.0,-210302817448000.0,-210302817434000.0,-210302817188000.0,2.0,37418588303.6,0.2,8,0.00400003214409,1.2171516948100001e-13,0.100002567295,0.199996472705
720.0,-457.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-214935129321000.0,356181.794887,-214935129321000.0,-214935129069000.0,-214935129573000.0,-214935129548000.0,-214935129094000.0,2.0,126865471009.0,0.2,39,0.0039998503852,1.2171516948100001e-13,0.200001925471,0.0999952969395
720.0,-333.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-214936723782000.0,4859629.44908,-214936723782000.0,-214936720346000.0,-214936727218000.0,-214936726875000.0,-214936720689000.0,2.0,23615998382400.0,0.2,76,0.00399978620583,1.2171516948100001e-13,0.199998716352,0.0999952969395
