smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity,prefix,ProbabilityWeight-ft_capacity,PointProbability,ProbabilityWeight
960.0,-822.2,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-71119382872.0,527212.376597,-71119394644.3,-71118730065.7,-71120012133.8,-71119930862.4,-71118818400.4,4.0,277952890037.0,0.142859899754,0.142848837209,106,0.142857142857,9.43922884283e-14,0.00291533865196
960.0,-822.2,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-71157158511.8,131571.422569,-71157193800.7,-71156972700.8,-71157273745.0,-71157266046.2,-71157001573.0,4.0,17311039236.9,0.142859899754,0.142848837209,114,0.142857142857,9.43922884283e-14,0.00291533865196
960.0,-822.2,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-71194411411.5,481326.248454,-71194463789.3,-71193819609.1,-71194898458.1,-71194867148.1,-71193882345.9,4.0,231674957450.0,0.0714299498771,0.142848837209,122,0.142857142857,9.43922884283e-14,0.00145766932598
960.0,-208.0,-8313.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192031838381000.0,2446989.08646,-192031837600000.0,-192031836529000.0,-192031841797000.0,-192031841303000.0,-192031836554000.0,4.0,5987755589250.0,0.0714211779319,0.142848837209,327,0.142857142857,9.43922884283e-14,0.0014574903171
960.0,-208.0,-8313.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192031875907000.0,2457061.21157,-192031876046000.0,-192031873144000.0,-192031878391000.0,-192031878259000.0,-192031873360000.0,4.0,6037149797420.0,0.142851127809,0.142848837209,335,0.142857142857,9.43922884283e-14,0.00291515964308
960.0,-208.0,-8313.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192031913139000.0,1165583.07923,-192031913249000.0,-192031911613000.0,-192031914444000.0,-192031914279000.0,-192031911843000.0,4.0,1358583914580.0,0.14285902256,0.142848837209,343,0.142857142857,9.43922884283e-14,0.00291532075107
960.0,-208.0,-8313.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192031952415000.0,1399887.91438,-192031952151000.0,-192031951027000.0,-192031954332000.0,-192031954044000.0,-192031951156000.0,4.0,1959686172830.0,0.14285902256,0.142848837209,351,0.142857142857,9.43922884283e-14,0.00291532075107
960.0,-453.7,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192053614428000.0,926639.518576,-192053614433000.0,-192053613402000.0,-192053615445000.0,-192053615367000.0,-192053613483000.0,4.0,858660797386.0,0.0714211779319,0.142848837209,197,0.142857142857,9.43922884283e-14,0.0014574903171
960.0,-453.7,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192053652355000.0,818532.821791,-192053651987000.0,-192053651868000.0,-192053653580000.0,-192053653344000.0,-192053651883000.0,4.0,669995980349.0,0.142851127809,0.142848837209,205,0.142857142857,9.43922884283e-14,0.00291515964308
960.0,-453.7,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192053689630000.0,2042141.8469,-192053689814000.0,-192053687301000.0,-192053691591000.0,-192053691513000.0,-192053687489000.0,4.0,4170343322840.0,0.14285902256,0.142848837209,213,0.142857142857,9.43922884283e-14,0.00291532075107
960.0,-453.7,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192053729658000.0,758725.012607,-192053729864000.0,-192053728616000.0,-192053730289000.0,-192053730267000.0,-192053728761000.0,4.0,575663644756.0,0.14285902256,0.142848837209,221,0.142857142857,9.43922884283e-14,0.00291532075107
960.0,-453.7,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192053763930000.0,1829950.75683,-192053764071000.0,-192053761671000.0,-192053765905000.0,-192053765736000.0,-192053761925000.0,4.0,3348719772420.0,0.142859899754,0.142848837209,229,0.142857142857,9.43922884283e-14,0.00291533865196
960.0,-453.7,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192053804280000.0,1577452.72707,-192053804726000.0,-192053802104000.0,-192053805562000.0,-192053805525000.0,-192053802410000.0,4.0,2488357106150.0,0.142859899754,0.142848837209,237,0.142857142857,9.43922884283e-14,0.00291533865196
960.0,-453.7,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192053840845000.0,888740.137512,-192053840849000.0,-192053839952000.0,-192053841729000.0,-192053841691000.0,-192053839992000.0,4.0,789859032024.0,0.142859899754,0.142848837209,245,0.142857142857,9.43922884283e-14,0.00291533865196
960.0,-453.7,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192053878200000.0,674044.632618,-192053878052000.0,-192053877560000.0,-192053879137000.0,-192053878993000.0,-192053877615000.0,4.0,454336166762.0,0.0714299498771,0.142848837209,253,0.142857142857,9.43922884283e-14,0.00145766932598
960.0,-699.4,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192075377220000.0,1025649.80383,-192075377246000.0,-192075376209000.0,-192075378178000.0,-192075378155000.0,-192075376248000.0,4.0,1051957520100.0,0.0714211779319,0.142848837209,67,0.142857142857,9.43922884283e-14,0.0014574903171
960.0,-699.4,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192075414704000.0,631788.768241,-192075414967000.0,-192075413768000.0,-192075415115000.0,-192075415105000.0,-192075413935000.0,4.0,399157047676.0,0.142851127809,0.142848837209,75,0.142857142857,9.43922884283e-14,0.00291515964308
960.0,-699.4,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192075453162000.0,527497.823927,-192075453137000.0,-192075452572000.0,-192075453803000.0,-192075453732000.0,-192075452628000.0,4.0,278253954247.0,0.14285902256,0.142848837209,83,0.142857142857,9.43922884283e-14,0.00291532075107
960.0,-699.4,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192075491158000.0,722796.334934,-192075491196000.0,-192075490395000.0,-192075491844000.0,-192075491823000.0,-192075490439000.0,4.0,522434541794.0,0.14285902256,0.142848837209,91,0.142857142857,9.43922884283e-14,0.00291532075107
960.0,-699.4,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192075527665000.0,406710.213401,-192075527638000.0,-192075527314000.0,-192075528069000.0,-192075528053000.0,-192075527314000.0,4.0,165413197685.0,0.142859899754,0.142848837209,99,0.142857142857,9.43922884283e-14,0.00291533865196
960.0,-699.4,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192075565662000.0,673718.324599,-192075565894000.0,-192075564681000.0,-192075566178000.0,-192075566152000.0,-192075564846000.0,4.0,453896380901.0,0.142859899754,0.142848837209,107,0.142857142857,9.43922884283e-14,0.00291533865196
960.0,-699.4,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192075603013000.0,1096674.58605,-192075602623000.0,-192075602236000.0,-192075604571000.0,-192075604334000.0,-192075602239000.0,4.0,1202695147700.0,0.142859899754,0.142848837209,115,0.142857142857,9.43922884283e-14,0.00291533865196
960.0,-699.4,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192075640278000.0,296196.571905,-192075640317000.0,-192075639880000.0,-192075640596000.0,-192075640555000.0,-192075639945000.0,4.0,87732409208.2,0.0714299498771,0.142848837209,123,0.142857142857,9.43922884283e-14,0.00145766932598
960.0,-330.8,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192120909430000.0,1920183.66788,-192120909811000.0,-192120906761000.0,-192120911338000.0,-192120911117000.0,-192120907211000.0,4.0,3687105318410.0,0.0714211779319,0.142848837209,262,0.142857142857,9.43922884283e-14,0.0014574903171
960.0,-330.8,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192120944149000.0,2129970.77136,-192120944280000.0,-192120941914000.0,-192120946121000.0,-192120946075000.0,-192120942039000.0,4.0,4536775486860.0,0.142851127809,0.142848837209,270,0.142857142857,9.43922884283e-14,0.00291515964308
960.0,-330.8,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192120983467000.0,1541432.35523,-192120983063000.0,-192120982073000.0,-192120985667000.0,-192120985290000.0,-192120982208000.0,4.0,2376013705760.0,0.14285902256,0.142848837209,278,0.142857142857,9.43922884283e-14,0.00291532075107
960.0,-330.8,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192121018731000.0,2624679.56712,-192121018901000.0,-192121015356000.0,-192121021767000.0,-192121021339000.0,-192121015885000.0,4.0,6888942830040.0,0.14285902256,0.142848837209,286,0.142857142857,9.43922884283e-14,0.00291532075107
960.0,-330.8,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192121057500000.0,2219846.08533,-192121057338000.0,-192121055208000.0,-192121060118000.0,-192121059872000.0,-192121055355000.0,4.0,4927716642540.0,0.142859899754,0.142848837209,294,0.142857142857,9.43922884283e-14,0.00291533865196
960.0,-330.8,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192121095746000.0,1590269.66043,-192121095776000.0,-192121093781000.0,-192121097651000.0,-192121097402000.0,-192121094047000.0,4.0,2528957592880.0,0.142859899754,0.142848837209,302,0.142857142857,9.43922884283e-14,0.00291533865196
960.0,-330.8,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192121132103000.0,1448160.62845,-192121132008000.0,-192121130445000.0,-192121133949000.0,-192121133694000.0,-192121130644000.0,4.0,2097169205780.0,0.142859899754,0.142848837209,310,0.142857142857,9.43922884283e-14,0.00291533865196
960.0,-330.8,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192121169803000.0,4051237.43819,-192121170146000.0,-192121164534000.0,-192121174384000.0,-192121173802000.0,-192121165322000.0,4.0,16412524780600.0,0.0714299498771,0.142848837209,318,0.142857142857,9.43922884283e-14,0.00145766932598
960.0,-576.5,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192142675368000.0,1387920.42,-192142675556000.0,-192142673510000.0,-192142676851000.0,-192142676682000.0,-192142673792000.0,4.0,1926323092260.0,0.0714211779319,0.142848837209,132,0.142857142857,9.43922884283e-14,0.0014574903171
960.0,-576.5,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192142713456000.0,317804.268782,-192142713563000.0,-192142712993000.0,-192142713704000.0,-192142713690000.0,-192142713072000.0,4.0,100999553256.0,0.142851127809,0.142848837209,140,0.142857142857,9.43922884283e-14,0.00291515964308
960.0,-576.5,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192142750214000.0,879778.797133,-192142750057000.0,-192142749332000.0,-192142751412000.0,-192142751234000.0,-192142749415000.0,4.0,774010731884.0,0.14285902256,0.142848837209,148,0.142857142857,9.43922884283e-14,0.00291532075107
960.0,-576.5,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192142788317000.0,2599895.93611,-192142788613000.0,-192142785075000.0,-192142790967000.0,-192142790784000.0,-192142785436000.0,4.0,6759458878630.0,0.14285902256,0.142848837209,156,0.142857142857,9.43922884283e-14,0.00291532075107
960.0,-576.5,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192142825650000.0,769650.724024,-192142825719000.0,-192142824644000.0,-192142826517000.0,-192142826403000.0,-192142824799000.0,4.0,592362236991.0,0.142859899754,0.142848837209,164,0.142857142857,9.43922884283e-14,0.00291533865196
960.0,-576.5,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192142862794000.0,817421.704809,-192142862936000.0,-192142861755000.0,-192142863547000.0,-192142863515000.0,-192142861873000.0,4.0,668178243493.0,0.142859899754,0.142848837209,172,0.142857142857,9.43922884283e-14,0.00291533865196
960.0,-576.5,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192142900078000.0,596525.949678,-192142899916000.0,-192142899574000.0,-192142900908000.0,-192142900787000.0,-192142899597000.0,4.0,355843208639.0,0.142859899754,0.142848837209,180,0.142857142857,9.43922884283e-14,0.00291533865196
960.0,-576.5,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192142939121000.0,1695551.18271,-192142938670000.0,-192142937603000.0,-192142941540000.0,-192142941136000.0,-192142937737000.0,4.0,2874893813200.0,0.0714299498771,0.142848837209,188,0.142857142857,9.43922884283e-14,0.00145766932598
960.0,-822.2,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192164432745000.0,465840.431418,-192164432747000.0,-192164432184000.0,-192164433302000.0,-192164433236000.0,-192164432251000.0,4.0,217007307544.0,0.0714211779319,0.142848837209,2,0.0714285714286,9.43922884283e-14,0.000728745158549
960.0,-822.2,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192164470128000.0,565507.03148,-192164470092000.0,-192164469633000.0,-192164470695000.0,-192164470671000.0,-192164469636000.0,4.0,319798202654.0,0.142851127809,0.142848837209,10,0.0714285714286,9.43922884283e-14,0.00145757982154
960.0,-822.2,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192164507819000.0,587408.077261,-192164507829000.0,-192164507268000.0,-192164508350000.0,-192164508343000.0,-192164507281000.0,4.0,345048249232.0,0.14285902256,0.142848837209,18,0.0714285714286,9.43922884283e-14,0.00145766037554
960.0,-822.2,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192164545458000.0,335237.273105,-192164545373000.0,-192164545171000.0,-192164545915000.0,-192164545852000.0,-192164545182000.0,4.0,112384029279.0,0.14285902256,0.142848837209,26,0.0714285714286,9.43922884283e-14,0.00145766037554
960.0,-822.2,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192164583113000.0,422134.30844,-192164583049000.0,-192164582721000.0,-192164583634000.0,-192164583580000.0,-192164582737000.0,4.0,178197374362.0,0.142859899754,0.142848837209,34,0.0714285714286,9.43922884283e-14,0.00145766932598
960.0,-822.2,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192164620229000.0,678219.175979,-192164620038000.0,-192164619635000.0,-192164621206000.0,-192164621032000.0,-192164619694000.0,4.0,459981250666.0,0.142859899754,0.142848837209,42,0.0714285714286,9.43922884283e-14,0.00145766932598
960.0,-822.2,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192164658038000.0,360312.140693,-192164658056000.0,-192164657605000.0,-192164658434000.0,-192164658400000.0,-192164657650000.0,4.0,129824838730.0,0.142859899754,0.142848837209,50,0.0714285714286,9.43922884283e-14,0.00145766932598
960.0,-822.2,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-192164695400000.0,144849.462398,-192164695417000.0,-192164695225000.0,-192164695539000.0,-192164695533000.0,-192164695242000.0,4.0,20981366756.9,0.0714299498771,0.142848837209,58,0.0714285714286,9.43922884283e-14,0.00072883466299
960.0,-208.0,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384125344737000.0,3378962.14139,-384125344694000.0,-384125341046000.0,-384125348514000.0,-384125348209000.0,-384125341325000.0,4.0,11417385153000.0,0.0714211779319,0.142848837209,263,0.142857142857,9.43922884283e-14,0.0014574903171
960.0,-208.0,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384125383525000.0,1572121.05215,-384125383150000.0,-384125382207000.0,-384125385595000.0,-384125385340000.0,-384125382236000.0,4.0,2471564602620.0,0.142851127809,0.142848837209,271,0.142857142857,9.43922884283e-14,0.00291515964308
960.0,-208.0,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384125420512000.0,2283251.63091,-384125420624000.0,-384125417833000.0,-384125422967000.0,-384125422780000.0,-384125418087000.0,4.0,5213238010050.0,0.14285902256,0.142848837209,279,0.142857142857,9.43922884283e-14,0.00291532075107
960.0,-208.0,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384125458862000.0,3248951.12618,-384125458304000.0,-384125455655000.0,-384125463185000.0,-384125462606000.0,-384125455900000.0,4.0,10555683420300.0,0.14285902256,0.142848837209,287,0.142857142857,9.43922884283e-14,0.00291532075107
960.0,-208.0,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384125495585000.0,2931426.71842,-384125495287000.0,-384125492402000.0,-384125499363000.0,-384125498868000.0,-384125492719000.0,4.0,8593262605460.0,0.142859899754,0.142848837209,295,0.142857142857,9.43922884283e-14,0.00291533865196
960.0,-208.0,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384125534999000.0,2465402.77259,-384125534823000.0,-384125532639000.0,-384125537712000.0,-384125537521000.0,-384125532724000.0,4.0,6078210831070.0,0.142859899754,0.142848837209,303,0.142857142857,9.43922884283e-14,0.00291533865196
960.0,-208.0,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384125570876000.0,2233857.12823,-384125571036000.0,-384125568087000.0,-384125573346000.0,-384125573108000.0,-384125568421000.0,4.0,4990117669330.0,0.142859899754,0.142848837209,311,0.142857142857,9.43922884283e-14,0.00291533865196
960.0,-208.0,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384125607394000.0,2787961.72068,-384125607125000.0,-384125604996000.0,-384125610329000.0,-384125610163000.0,-384125605000000.0,4.0,7772730555980.0,0.0714299498771,0.142848837209,319,0.142857142857,9.43922884283e-14,0.00145766932598
960.0,-453.7,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384147118444000.0,811032.715863,-384147118520000.0,-384147117411000.0,-384147119325000.0,-384147119241000.0,-384147117541000.0,4.0,657774066199.0,0.0714211779319,0.142848837209,133,0.142857142857,9.43922884283e-14,0.0014574903171
960.0,-453.7,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384147157177000.0,1391584.21414,-384147157308000.0,-384147155650000.0,-384147158439000.0,-384147158414000.0,-384147155755000.0,4.0,1936506625050.0,0.142851127809,0.142848837209,141,0.142857142857,9.43922884283e-14,0.00291515964308
960.0,-453.7,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384147193856000.0,891922.959578,-384147193804000.0,-384147193021000.0,-384147194795000.0,-384147194741000.0,-384147193043000.0,4.0,795526565823.0,0.14285902256,0.142848837209,149,0.142857142857,9.43922884283e-14,0.00291532075107
960.0,-453.7,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384147231920000.0,1333529.28032,-384147231792000.0,-384147230752000.0,-384147233344000.0,-384147233258000.0,-384147230762000.0,4.0,1778300341470.0,0.14285902256,0.142848837209,157,0.142857142857,9.43922884283e-14,0.00291532075107
960.0,-453.7,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384147270498000.0,1198234.89073,-384147270182000.0,-384147269510000.0,-384147272117000.0,-384147271902000.0,-384147269535000.0,4.0,1435766853370.0,0.142859899754,0.142848837209,165,0.142857142857,9.43922884283e-14,0.00291533865196
960.0,-453.7,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384147307214000.0,2176772.21249,-384147307319000.0,-384147304862000.0,-384147309357000.0,-384147309265000.0,-384147305017000.0,4.0,4738337265080.0,0.142859899754,0.142848837209,173,0.142857142857,9.43922884283e-14,0.00291533865196
960.0,-453.7,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384147344139000.0,2253148.56857,-384147344509000.0,-384147341070000.0,-384147346467000.0,-384147346210000.0,-384147341549000.0,4.0,5076678472050.0,0.142859899754,0.142848837209,181,0.142857142857,9.43922884283e-14,0.00291533865196
960.0,-453.7,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384147382601000.0,1410173.91463,-384147382122000.0,-384147381497000.0,-384147384665000.0,-384147384301000.0,-384147381573000.0,4.0,1988590469490.0,0.0714299498771,0.142848837209,189,0.142857142857,9.43922884283e-14,0.00145766932598
960.0,-699.4,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384168878803000.0,609766.2658,-384168878697000.0,-384168878213000.0,-384168879606000.0,-384168879503000.0,-384168878252000.0,4.0,371814898908.0,0.0714211779319,0.142848837209,3,0.0714285714286,9.43922884283e-14,0.000728745158549
960.0,-699.4,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384168917084000.0,1030772.25797,-384168917094000.0,-384168915862000.0,-384168918285000.0,-384168918160000.0,-384168915994000.0,4.0,1062491447800.0,0.142851127809,0.142848837209,11,0.0714285714286,9.43922884283e-14,0.00145757982154
960.0,-699.4,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384168953787000.0,487204.56432,-384168953624000.0,-384168953401000.0,-384168954499000.0,-384168954374000.0,-384168953428000.0,4.0,237368287494.0,0.14285902256,0.142848837209,19,0.0714285714286,9.43922884283e-14,0.00145766037554
960.0,-699.4,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384168990948000.0,1369854.03344,-384168990887000.0,-384168989512000.0,-384168992506000.0,-384168992376000.0,-384168989605000.0,4.0,1876500072920.0,0.14285902256,0.142848837209,27,0.0714285714286,9.43922884283e-14,0.00145766037554
960.0,-699.4,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384169029722000.0,571340.568457,-384169029786000.0,-384169029097000.0,-384169030218000.0,-384169030215000.0,-384169029139000.0,4.0,326430045165.0,0.142859899754,0.142848837209,35,0.0714285714286,9.43922884283e-14,0.00145766932598
960.0,-699.4,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384169066625000.0,302019.104428,-384169066680000.0,-384169066208000.0,-384169066930000.0,-384169066895000.0,-384169066276000.0,4.0,91215539439.7,0.142859899754,0.142848837209,43,0.0714285714286,9.43922884283e-14,0.00145766932598
960.0,-699.4,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384169103333000.0,357642.878119,-384169103496000.0,-384169102798000.0,-384169103542000.0,-384169103537000.0,-384169102901000.0,4.0,127908428269.0,0.142859899754,0.142848837209,51,0.0714285714286,9.43922884283e-14,0.00145766932598
960.0,-699.4,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384169142357000.0,397022.587034,-384169142331000.0,-384169142014000.0,-384169142752000.0,-384169142736000.0,-384169142014000.0,4.0,157626934615.0,0.0714299498771,0.142848837209,59,0.0714285714286,9.43922884283e-14,0.00072883466299
