smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-meoh_capacity,PointProbability,prefix,ProbabilityWeight-htse_capacity,ProbabilityWeight,ProbabilityWeight-h2_storage_capacity
960.0,-47.0,-13530.7,-1e+200,-1e+200,-1e+200,-1e+200,156294.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-851834731113000.0,6808083.92818,-851834731113000.0,-851834726299000.0,-851834735927000.0,-851834735446000.0,-851834726780000.0,2.0,46350006773100.0,0.142857142857,9.835748238069999e-14,188,0.0714534883721,0.00145825844858,0.142859493254
960.0,-47.0,-13530.7,-1e+200,-1e+200,-1e+200,-1e+200,234441.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-851834770325000.0,18002372.61,-851834770325000.0,-851834757595000.0,-851834783054000.0,-851834781781000.0,-851834758868000.0,2.0,324085419590000.0,0.142857142857,9.835748238069999e-14,252,0.0714534883721,0.00145825844858,0.142859493254
960.0,-292.7,-19705.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-851859017199000.0,2640359.17159,-851859017199000.0,-851859015332000.0,-851859019066000.0,-851859018880000.0,-851859015519000.0,2.0,6971496555000.0,0.142857142857,9.835748238069999e-14,42,0.142848837209,0.00145747864965,0.0714206061936
960.0,-292.7,-19705.5,-1e+200,-1e+200,-1e+200,-1e+200,78147.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-851859061388000.0,3133583.47558,-851859061388000.0,-851859059172000.0,-851859063604000.0,-851859063382000.0,-851859059394000.0,2.0,9819345398460.0,0.142857142857,9.835748238069999e-14,106,0.142848837209,0.00291514382791,0.142850352821
960.0,-292.7,-19705.5,-1e+200,-1e+200,-1e+200,-1e+200,156294.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-851859094771000.0,42040.5917338,-851859094771000.0,-851859094741000.0,-851859094801000.0,-851859094798000.0,-851859094744000.0,2.0,1767411353.33,0.142857142857,9.835748238069999e-14,170,0.142848837209,0.00291533035653,0.142859493254
960.0,-292.7,-19705.5,-1e+200,-1e+200,-1e+200,-1e+200,234441.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-851859126021000.0,4671008.53842,-851859126021000.0,-851859122718000.0,-851859129324000.0,-851859128994000.0,-851859123049000.0,2.0,21818320766000.0,0.142857142857,9.835748238069999e-14,234,0.142848837209,0.00291533035653,0.142859493254
960.0,-169.9,-19705.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1064718221480000.0,8972012.40505,-1064718221480000.0,-1064718215140000.0,-1064718227830000.0,-1064718227190000.0,-1064718215770000.0,2.0,80497006596400.0,0.142857142857,9.835748238069999e-14,50,0.142848837209,0.00145747864965,0.0714206061936
960.0,-169.9,-19705.5,-1e+200,-1e+200,-1e+200,-1e+200,78147.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1064718260530000.0,4694689.89808,-1064718260530000.0,-1064718257210000.0,-1064718263850000.0,-1064718263520000.0,-1064718257540000.0,2.0,22040113239100.0,0.142857142857,9.835748238069999e-14,114,0.142848837209,0.00291514382791,0.142850352821
960.0,-169.9,-19705.5,-1e+200,-1e+200,-1e+200,-1e+200,156294.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1064718292890000.0,1985210.68507,-1064718292890000.0,-1064718291490000.0,-1064718294290000.0,-1064718294150000.0,-1064718291630000.0,2.0,3941061464130.0,0.142857142857,9.835748238069999e-14,178,0.142848837209,0.00291533035653,0.142859493254
960.0,-169.9,-19705.5,-1e+200,-1e+200,-1e+200,-1e+200,234441.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1064718333540000.0,6735203.05096,-1064718333540000.0,-1064718328780000.0,-1064718338300000.0,-1064718337820000.0,-1064718329250000.0,2.0,45362960137600.0,0.142857142857,9.835748238069999e-14,242,0.142848837209,0.00291533035653,0.142859493254
960.0,-47.0,-16618.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1064792695670000.0,5493473.86894,-1064792695670000.0,-1064792691780000.0,-1064792699550000.0,-1064792699160000.0,-1064792692170000.0,2.0,30178255148700.0,0.142857142857,9.835748238069999e-14,59,0.0714534883721,0.000729035922026,0.0714206061936
960.0,-47.0,-16618.1,-1e+200,-1e+200,-1e+200,-1e+200,78147.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1064792752300000.0,1983945.40588,-1064792752300000.0,-1064792750890000.0,-1064792753700000.0,-1064792753560000.0,-1064792751030000.0,2.0,3936039373500.0,0.142857142857,9.835748238069999e-14,123,0.0714534883721,0.00145816514632,0.142850352821
960.0,-47.0,-16618.1,-1e+200,-1e+200,-1e+200,-1e+200,156294.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1064792785100000.0,7617633.86495,-1064792785100000.0,-1064792779710000.0,-1064792790480000.0,-1064792789940000.0,-1064792780250000.0,2.0,58028345700400.0,0.142857142857,9.835748238069999e-14,187,0.0714534883721,0.00145825844858,0.142859493254
960.0,-47.0,-16618.1,-1e+200,-1e+200,-1e+200,-1e+200,234441.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1064792816430000.0,8435652.20092,-1064792816430000.0,-1064792810460000.0,-1064792822390000.0,-1064792821790000.0,-1064792811060000.0,2.0,71160228054800.0,0.142857142857,9.835748238069999e-14,251,0.0714534883721,0.00145825844858,0.142859493254
960.0,-292.7,-22792.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1064817062860000.0,2373687.2841,-1064817062860000.0,-1064817061180000.0,-1064817064540000.0,-1064817064370000.0,-1064817061350000.0,2.0,5634391322680.0,0.0714285714286,9.835748238069999e-14,41,0.142848837209,0.000728739324824,0.0714206061936
960.0,-292.7,-22792.9,-1e+200,-1e+200,-1e+200,-1e+200,78147.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1064817097890000.0,2365937.57055,-1064817097890000.0,-1064817096210000.0,-1064817099560000.0,-1064817099390000.0,-1064817096380000.0,2.0,5597660587740.0,0.0714285714286,9.835748238069999e-14,105,0.142848837209,0.00145757191396,0.142850352821
960.0,-292.7,-22792.9,-1e+200,-1e+200,-1e+200,-1e+200,156294.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1064817139030000.0,8302787.63223,-1064817139030000.0,-1064817133160000.0,-1064817144900000.0,-1064817144320000.0,-1064817133750000.0,2.0,68936282465900.0,0.0714285714286,9.835748238069999e-14,169,0.142848837209,0.00145766517826,0.142859493254
960.0,-292.7,-22792.9,-1e+200,-1e+200,-1e+200,-1e+200,234441.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1064817166020000.0,3941183.65379,-1064817166020000.0,-1064817163230000.0,-1064817168800000.0,-1064817168520000.0,-1064817163510000.0,2.0,15532928592900.0,0.0714285714286,9.835748238069999e-14,233,0.142848837209,0.00145766517826,0.142859493254
960.0,-169.9,-22792.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1277676253180000.0,5596387.95764,-1277676253180000.0,-1277676249230000.0,-1277676257140000.0,-1277676256750000.0,-1277676249620000.0,2.0,31319558172500.0,0.0714285714286,9.835748238069999e-14,49,0.142848837209,0.000728739324824,0.0714206061936
960.0,-169.9,-22792.9,-1e+200,-1e+200,-1e+200,-1e+200,78147.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1277676295200000.0,5932004.17052,-1277676295200000.0,-1277676291000000.0,-1277676299390000.0,-1277676298970000.0,-1277676291420000.0,2.0,35188673479000.0,0.0714285714286,9.835748238069999e-14,113,0.142848837209,0.00145757191396,0.142850352821
960.0,-169.9,-22792.9,-1e+200,-1e+200,-1e+200,-1e+200,156294.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1277676332990000.0,4159820.45182,-1277676332990000.0,-1277676330050000.0,-1277676335930000.0,-1277676335640000.0,-1277676330350000.0,2.0,17304106191400.0,0.0714285714286,9.835748238069999e-14,177,0.142848837209,0.00145766517826,0.142859493254
960.0,-169.9,-22792.9,-1e+200,-1e+200,-1e+200,-1e+200,234441.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1277676375570000.0,2628332.52268,-1277676375570000.0,-1277676373710000.0,-1277676377430000.0,-1277676377240000.0,-1277676373900000.0,2.0,6908131849780.0,0.0714285714286,9.835748238069999e-14,241,0.142848837209,0.00145766517826,0.142859493254
960.0,-47.0,-19705.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1277750742040000.0,6305620.47859,-1277750742040000.0,-1277750737580000.0,-1277750746500000.0,-1277750746050000.0,-1277750738030000.0,2.0,39760849620000.0,0.142857142857,9.835748238069999e-14,58,0.0714534883721,0.000729035922026,0.0714206061936
960.0,-47.0,-19705.5,-1e+200,-1e+200,-1e+200,-1e+200,78147.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1277750789120000.0,8838290.11583,-1277750789120000.0,-1277750782870000.0,-1277750795360000.0,-1277750794740000.0,-1277750783490000.0,2.0,78115372171600.0,0.142857142857,9.835748238069999e-14,122,0.0714534883721,0.00145816514632,0.142850352821
960.0,-47.0,-19705.5,-1e+200,-1e+200,-1e+200,-1e+200,156294.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1277750829770000.0,12072544.0303,-1277750829770000.0,-1277750821240000.0,-1277750838310000.0,-1277750837460000.0,-1277750822090000.0,2.0,145746319364000.0,0.142857142857,9.835748238069999e-14,186,0.0714534883721,0.00145825844858,0.142859493254
960.0,-47.0,-19705.5,-1e+200,-1e+200,-1e+200,-1e+200,234441.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1277750856460000.0,1005157.76953,-1277750856460000.0,-1277750855750000.0,-1277750857170000.0,-1277750857100000.0,-1277750855820000.0,2.0,1010342141660.0,0.142857142857,9.835748238069999e-14,250,0.0714534883721,0.00145825844858,0.142859493254
960.0,-47.0,-22792.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1490708789170000.0,3062578.9946,-1490708789170000.0,-1490708787000000.0,-1490708791330000.0,-1490708791120000.0,-1490708787220000.0,2.0,9379390098160.0,0.0714285714286,9.835748238069999e-14,57,0.0714534883721,0.000364517961013,0.0714206061936
960.0,-47.0,-22792.9,-1e+200,-1e+200,-1e+200,-1e+200,78147.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1490708831640000.0,8653005.68852,-1490708831640000.0,-1490708825520000.0,-1490708837750000.0,-1490708837140000.0,-1490708826130000.0,2.0,74874507445600.0,0.0714285714286,9.835748238069999e-14,121,0.0714534883721,0.000729082573159,0.142850352821
960.0,-47.0,-22792.9,-1e+200,-1e+200,-1e+200,-1e+200,156294.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1490708867680000.0,24651908.9673,-1490708867680000.0,-1490708850240000.0,-1490708885110000.0,-1490708883360000.0,-1490708851990000.0,2.0,607716615734000.0,0.0714285714286,9.835748238069999e-14,185,0.0714534883721,0.000729129224292,0.142859493254
960.0,-47.0,-22792.9,-1e+200,-1e+200,-1e+200,-1e+200,234441.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1490708902840000.0,6766948.07957,-1490708902840000.0,-1490708898050000.0,-1490708907620000.0,-1490708907140000.0,-1490708898530000.0,2.0,45791586311600.0,0.0714285714286,9.835748238069999e-14,249,0.0714534883721,0.000729129224292,0.142859493254
