smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-htse_capacity,ProbabilityWeight,ProbabilityWeight-meoh_capacity,ProbabilityWeight-h2_storage_capacity,prefix,PointProbability
720.0,-563.7,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-102279499112000.0,3556266.24361,-102279499112000.0,-102279496597000.0,-102279501627000.0,-102279501375000.0,-102279496849000.0,2.0,12647029595500.0,0.166693548387,0.00231522117961,0.0833344030397,0.166666903412,155,1.83809210519e-14
720.0,-253.7,-8971.4,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-102279942258000.0,10554212.8172,-102279942258000.0,-102279934795000.0,-102279949721000.0,-102279948975000.0,-102279935541000.0,2.0,111391408191000.0,0.166693548387,0.00463044235921,0.166668806079,0.166666903412,179,1.83809210519e-14
720.0,-357.0,-11568.2,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-102339856317000.0,17634847.7507,-102339856317000.0,-102339843847000.0,-102339868787000.0,-102339867540000.0,-102339845094000.0,2.0,310987855189000.0,0.166612903226,0.00462811307034,0.16666559696,0.166666903412,171,1.83809210519e-14
720.0,-47.0,-3777.9,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-102340228168000.0,4729407.41577,-102340228168000.0,-102340224823000.0,-102340231512000.0,-102340231177000.0,-102340225158000.0,2.0,22367294504400.0,0.0833064516129,0.00231405653517,0.16666559696,0.166666903412,195,1.83809210519e-14
720.0,-460.3,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-102392902706000.0,744739.589654,-102392902706000.0,-102392902179000.0,-102392903233000.0,-102392903180000.0,-102392902232000.0,2.0,554637056398.0,0.166693548387,0.00463035320251,0.16666559696,0.166666903412,163,1.83809210519e-14
720.0,-150.3,-6374.6,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-102393282957000.0,9004642.41094,-102393282957000.0,-102393276590000.0,-102393289324000.0,-102393288688000.0,-102393277227000.0,2.0,81083584948900.0,0.166693548387,0.00463035320251,0.16666559696,0.166666903412,187,1.83809210519e-14
720.0,-563.7,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-127871902710000.0,4757475.12452,-127871902710000.0,-127871899346000.0,-127871906074000.0,-127871905737000.0,-127871899682000.0,2.0,22633569560400.0,0.166693548387,0.00231522117961,0.0833344030397,0.166666903412,106,1.83809210519e-14
720.0,-253.7,-8971.4,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-127872337617000.0,33081189.8378,-127872337617000.0,-127872314225000.0,-127872361009000.0,-127872358670000.0,-127872316565000.0,2.0,1094365121090000.0,0.166693548387,0.00463044235921,0.166668806079,0.166666903412,130,1.83809210519e-14
720.0,-357.0,-11568.2,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-127932293770000.0,2259158.97756,-127932293770000.0,-127932292172000.0,-127932295367000.0,-127932295208000.0,-127932292332000.0,2.0,5103799285900.0,0.166612903226,0.00462811307034,0.16666559696,0.166666903412,122,1.83809210519e-14
720.0,-47.0,-3777.9,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-127932664347000.0,8868167.33293,-127932664347000.0,-127932658076000.0,-127932670618000.0,-127932669990000.0,-127932658703000.0,2.0,78644391844900.0,0.0833064516129,0.00231405653517,0.16666559696,0.166666903412,146,1.83809210519e-14
720.0,-460.3,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-127985317508000.0,8993004.30616,-127985317508000.0,-127985311149000.0,-127985323867000.0,-127985323231000.0,-127985311785000.0,2.0,80874126450600.0,0.166693548387,0.00463035320251,0.16666559696,0.166666903412,114,1.83809210519e-14
720.0,-150.3,-6374.6,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-127985694070000.0,26737646.7475,-127985694070000.0,-127985675163000.0,-127985712976000.0,-127985711086000.0,-127985677054000.0,2.0,714901753594000.0,0.166693548387,0.00463035320251,0.16666559696,0.166666903412,138,1.83809210519e-14
720.0,-563.7,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-153464309330000.0,9170273.21407,-153464309330000.0,-153464302845000.0,-153464315814000.0,-153464315166000.0,-153464303494000.0,2.0,84093910820600.0,0.166693548387,0.00231521008022,0.0833344030397,0.166666104396,57,1.83809210519e-14
720.0,-253.7,-8971.4,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-153464719907000.0,3351751.81537,-153464719907000.0,-153464717537000.0,-153464722277000.0,-153464722040000.0,-153464717774000.0,2.0,11234240231800.0,0.166693548387,0.00463042016045,0.166668806079,0.166666104396,81,1.83809210519e-14
720.0,-357.0,-11568.2,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-153524676858000.0,14364472.7999,-153524676858000.0,-153524666701000.0,-153524687015000.0,-153524686000000.0,-153524667717000.0,2.0,206338078820000.0,0.166612903226,0.00462809088274,0.16666559696,0.166666104396,73,1.83809210519e-14
720.0,-47.0,-3777.9,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-153525050820000.0,28870125.5675,-153525050820000.0,-153525030405000.0,-153525071234000.0,-153525069193000.0,-153525032447000.0,2.0,833484150284000.0,0.0833064516129,0.00231404544137,0.16666559696,0.166666104396,97,1.83809210519e-14
720.0,-460.3,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-153577702192000.0,3659688.9962,-153577702192000.0,-153577699604000.0,-153577704780000.0,-153577704521000.0,-153577699863000.0,2.0,13393323548900.0,0.166693548387,0.00463033100418,0.16666559696,0.166666104396,65,1.83809210519e-14
720.0,-150.3,-6374.6,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-153578106457000.0,15733931.3644,-153578106457000.0,-153578095332000.0,-153578117583000.0,-153578116470000.0,-153578096444000.0,2.0,247556596180000.0,0.166693548387,0.00463033100418,0.16666559696,0.166666104396,89,1.83809210519e-14
720.0,-563.7,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-179056448865000.0,8748214.41253,-179056448865000.0,-179056442680000.0,-179056455051000.0,-179056454433000.0,-179056443298000.0,2.0,76531255407600.0,0.166693548387,0.00115759887379,0.0833344030397,0.0833326083,8,1.83809210519e-14
720.0,-253.7,-8971.4,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-179056888718000.0,21665927.801,-179056888718000.0,-179056873398000.0,-179056904038000.0,-179056902506000.0,-179056874930000.0,2.0,469412427476000.0,0.166693548387,0.00231519774758,0.166668806079,0.0833326083,32,1.83809210519e-14
720.0,-357.0,-11568.2,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-179116825725000.0,42758198.1667,-179116825725000.0,-179116795491000.0,-179116855960000.0,-179116852936000.0,-179116798514000.0,2.0,1828263510460000.0,0.166612903226,0.00231403311493,0.16666559696,0.0833326083,24,1.83809210519e-14
720.0,-47.0,-3777.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-179117189809000.0,27700392.2081,-179117189809000.0,-179117170222000.0,-179117209397000.0,-179117207438000.0,-179117172181000.0,2.0,767311728483000.0,0.0833064516129,0.00115701655746,0.16666559696,0.0833326083,48,1.83809210519e-14
720.0,-460.3,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-179169884776000.0,6559162.93996,-179169884776000.0,-179169880138000.0,-179169889414000.0,-179169888951000.0,-179169880602000.0,2.0,43022618472900.0,0.166693548387,0.00231515316968,0.16666559696,0.0833326083,16,1.83809210519e-14
720.0,-150.3,-6374.6,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-179170270019000.0,51406268.3825,-179170270019000.0,-179170233669000.0,-179170306368000.0,-179170302734000.0,-179170237304000.0,2.0,2642604429010000.0,0.166693548387,0.00231515316968,0.16666559696,0.0833326083,40,1.83809210519e-14
720.0,-253.7,-11568.2,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-255805722057000.0,27379633.4798,-255805722057000.0,-255805702697000.0,-255805741417000.0,-255805739481000.0,-255805704633000.0,2.0,749644329491000.0,0.166693548387,0.00463035566899,0.16666559696,0.166666992192,227,1.83809210519e-14
720.0,-357.0,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-255858722991000.0,10187150.0853,-255858722991000.0,-255858715787000.0,-255858730194000.0,-255858729474000.0,-255858716508000.0,2.0,103778026860000.0,0.166612903226,0.00462811553563,0.16666559696,0.166666992192,219,1.83809210519e-14
720.0,-47.0,-6374.6,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-255859208683000.0,30546867.7915,-255859208683000.0,-255859187083000.0,-255859230282000.0,-255859228122000.0,-255859189243000.0,2.0,933111131871000.0,0.0833064516129,0.00231405776781,0.16666559696,0.166666992192,243,1.83809210519e-14
720.0,-460.3,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-255918664568000.0,16041383.3816,-255918664568000.0,-255918653225000.0,-255918675911000.0,-255918674776000.0,-255918654359000.0,2.0,257325980796000.0,0.166693548387,0.00231522241287,0.0833344030397,0.166666992192,211,1.83809210519e-14
720.0,-150.3,-8971.4,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-255919097663000.0,26981955.6317,-255919097663000.0,-255919078584000.0,-255919116742000.0,-255919114834000.0,-255919080492000.0,2.0,728025929713000.0,0.166693548387,0.00463044482574,0.166668806079,0.166666992192,235,1.83809210519e-14
720.0,-253.7,-11568.2,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-281398125868000.0,13216791.8029,-281398125868000.0,-281398116523000.0,-281398135214000.0,-281398134279000.0,-281398117457000.0,2.0,174683585562000.0,0.166693548387,0.00463035320251,0.16666559696,0.166666903412,178,1.83809210519e-14
720.0,-357.0,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-281451152732000.0,12434524.5427,-281451152732000.0,-281451143939000.0,-281451161524000.0,-281451160645000.0,-281451144819000.0,2.0,154617400604000.0,0.166612903226,0.00462811307034,0.16666559696,0.166666903412,170,1.83809210519e-14
720.0,-47.0,-6374.6,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-281451521939000.0,75417013.049,-281451521939000.0,-281451468611000.0,-281451575267000.0,-281451569934000.0,-281451473944000.0,2.0,5687725857230000.0,0.0833064516129,0.00231405653517,0.16666559696,0.166666903412,194,1.83809210519e-14
720.0,-460.3,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-281511100267000.0,11731011.455,-281511100267000.0,-281511091972000.0,-281511108562000.0,-281511107732000.0,-281511092801000.0,2.0,137616629757000.0,0.166693548387,0.00231522117961,0.0833344030397,0.166666903412,162,1.83809210519e-14
720.0,-150.3,-8971.4,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-281511526595000.0,36666697.709,-281511526595000.0,-281511500667000.0,-281511552522000.0,-281511549929000.0,-281511503260000.0,2.0,1344446720880000.0,0.166693548387,0.00463044235921,0.166668806079,0.166666903412,186,1.83809210519e-14
720.0,-253.7,-11568.2,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-306990489974000.0,9922019.2486,-306990489974000.0,-306990482959000.0,-306990496990000.0,-306990496289000.0,-306990483660000.0,2.0,98446465969600.0,0.166693548387,0.00463035320251,0.16666559696,0.166666903412,129,1.83809210519e-14
720.0,-357.0,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-307043554505000.0,19737243.011,-307043554505000.0,-307043540548000.0,-307043568461000.0,-307043567065000.0,-307043541944000.0,2.0,389558761675000.0,0.166612903226,0.00462811307034,0.16666559696,0.166666903412,121,1.83809210519e-14
720.0,-47.0,-6374.6,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-307043950959000.0,90476723.1798,-307043950959000.0,-307043886982000.0,-307044014936000.0,-307044008538000.0,-307043893380000.0,2.0,8186037437360000.0,0.0833064516129,0.00231405653517,0.16666559696,0.166666903412,145,1.83809210519e-14
720.0,-460.3,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-307103467528000.0,2623961.49792,-307103467528000.0,-307103465673000.0,-307103469384000.0,-307103469198000.0,-307103465858000.0,2.0,6885173942550.0,0.166693548387,0.00231522117961,0.0833344030397,0.166666903412,113,1.83809210519e-14
720.0,-150.3,-8971.4,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-307103871685000.0,8947416.1818,-307103871685000.0,-307103865358000.0,-307103878012000.0,-307103877379000.0,-307103865991000.0,2.0,80056256330400.0,0.166693548387,0.00463044235921,0.166668806079,0.166666903412,137,1.83809210519e-14
720.0,-253.7,-11568.2,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-332582903847000.0,14565982.8972,-332582903847000.0,-332582893548000.0,-332582914147000.0,-332582913117000.0,-332582894578000.0,2.0,212167857761000.0,0.166693548387,0.00463033100418,0.16666559696,0.166666104396,80,1.83809210519e-14
720.0,-357.0,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-332635948371000.0,2836871.65909,-332635948371000.0,-332635946365000.0,-332635950377000.0,-332635950176000.0,-332635946566000.0,2.0,8047840810160.0,0.166612903226,0.00462809088274,0.16666559696,0.166666104396,72,1.83809210519e-14
720.0,-47.0,-6374.6,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-332636322567000.0,41878269.9804,-332636322567000.0,-332636292955000.0,-332636352180000.0,-332636349219000.0,-332636295916000.0,2.0,1753789496550000.0,0.0833064516129,0.00231404544137,0.16666559696,0.166666104396,96,1.83809210519e-14
720.0,-460.3,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-332695899538000.0,4319596.39975,-332695899538000.0,-332695896483000.0,-332695902592000.0,-332695902287000.0,-332695896789000.0,2.0,18658913056700.0,0.166693548387,0.00231521008022,0.0833344030397,0.166666104396,64,1.83809210519e-14
720.0,-150.3,-8971.4,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-332696327857000.0,15606970.7838,-332696327857000.0,-332696316821000.0,-332696338893000.0,-332696337790000.0,-332696317925000.0,2.0,243577537046000.0,0.166693548387,0.00463042016045,0.166668806079,0.166666104396,88,1.83809210519e-14
720.0,-253.7,-11568.2,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-358175064860000.0,36684229.4936,-358175064860000.0,-358175038921000.0,-358175090800000.0,-358175088206000.0,-358175041515000.0,2.0,1345732693540000.0,0.166693548387,0.00231515316968,0.16666559696,0.0833326083,31,1.83809210519e-14
720.0,-357.0,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-358228099006000.0,32823037.3386,-358228099006000.0,-358228075797000.0,-358228122216000.0,-358228119895000.0,-358228078118000.0,2.0,1077351780130000.0,0.166612903226,0.00231403311493,0.16666559696,0.0833326083,23,1.83809210519e-14
720.0,-47.0,-6374.6,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-358228548324000.0,84719777.8771,-358228548324000.0,-358228488418000.0,-358228608230000.0,-358228602240000.0,-358228494409000.0,2.0,7177440763540000.0,0.0833064516129,0.00115701655746,0.16666559696,0.0833326083,47,1.83809210519e-14
720.0,-460.3,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-358288036125000.0,1455485.97098,-358288036125000.0,-358288035096000.0,-358288037154000.0,-358288037051000.0,-358288035199000.0,2.0,2118439411710.0,0.166693548387,0.00115759887379,0.0833344030397,0.0833326083,15,1.83809210519e-14
720.0,-150.3,-8971.4,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-358288471013000.0,34425569.9654,-358288471013000.0,-358288446671000.0,-358288495356000.0,-358288492922000.0,-358288449105000.0,2.0,1185119867440000.0,0.166693548387,0.00231519774758,0.166668806079,0.0833326083,39,1.83809210519e-14
720.0,-253.7,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-434917035657000.0,2710977.92583,-434917035657000.0,-434917033740000.0,-434917037574000.0,-434917037382000.0,-434917033932000.0,2.0,7349401314330.0,0.166693548387,0.00463035566899,0.16666559696,0.166666992192,226,1.83809210519e-14
720.0,-357.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-434976932470000.0,12220196.8534,-434976932470000.0,-434976923829000.0,-434976941110000.0,-434976940246000.0,-434976924693000.0,2.0,149333211137000.0,0.166612903226,0.00231410232462,0.0833344030397,0.166666992192,218,1.83809210519e-14
720.0,-47.0,-8971.4,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-434977325544000.0,6904210.54308,-434977325544000.0,-434977320662000.0,-434977330426000.0,-434977329938000.0,-434977321150000.0,2.0,47668123223100.0,0.0833064516129,0.00231410232462,0.166668806079,0.166666992192,242,1.83809210519e-14
720.0,-150.3,-11568.2,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-435037339830000.0,20349173.131,-435037339830000.0,-435037325441000.0,-435037354219000.0,-435037352780000.0,-435037326880000.0,2.0,414088847117000.0,0.166693548387,0.00463035566899,0.16666559696,0.166666992192,234,1.83809210519e-14
720.0,-253.7,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-460509413199000.0,15025367.2803,-460509413199000.0,-460509402575000.0,-460509423824000.0,-460509422761000.0,-460509403637000.0,2.0,225761661909000.0,0.166693548387,0.00463035320251,0.16666559696,0.166666903412,177,1.83809210519e-14
720.0,-357.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-460569346903000.0,745237.116614,-460569346903000.0,-460569346376000.0,-460569347430000.0,-460569347377000.0,-460569346428000.0,2.0,555378359980.0,0.166612903226,0.00231410109195,0.0833344030397,0.166666903412,169,1.83809210519e-14
720.0,-47.0,-8971.4,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-460569755578000.0,52463448.0863,-460569755578000.0,-460569718481000.0,-460569792676000.0,-460569788966000.0,-460569722191000.0,2.0,2752413385100000.0,0.0833064516129,0.00231410109195,0.166668806079,0.166666903412,193,1.83809210519e-14
720.0,-150.3,-11568.2,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-460629675876000.0,22434871.7773,-460629675876000.0,-460629660012000.0,-460629691740000.0,-460629690154000.0,-460629661599000.0,2.0,503323471662000.0,0.166693548387,0.00463035320251,0.16666559696,0.166666903412,185,1.83809210519e-14
720.0,-253.7,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-486101777383000.0,26357883.6707,-486101777383000.0,-486101758745000.0,-486101796021000.0,-486101794157000.0,-486101760609000.0,2.0,694738031596000.0,0.166693548387,0.00463035320251,0.16666559696,0.166666903412,128,1.83809210519e-14
720.0,-357.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-486161731253000.0,7120174.2565,-486161731253000.0,-486161726218000.0,-486161736288000.0,-486161735784000.0,-486161726722000.0,2.0,50696881442900.0,0.166612903226,0.00231410109195,0.0833344030397,0.166666903412,120,1.83809210519e-14
720.0,-47.0,-8971.4,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-486162188634000.0,86842595.2541,-486162188634000.0,-486162127227000.0,-486162250041000.0,-486162243900000.0,-486162133367000.0,2.0,7541636350460000.0,0.0833064516129,0.00231410109195,0.166668806079,0.166666903412,144,1.83809210519e-14
720.0,-150.3,-11568.2,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-486222069966000.0,7901219.30471,-486222069966000.0,-486222064379000.0,-486222075553000.0,-486222074994000.0,-486222064938000.0,2.0,62429266501100.0,0.166693548387,0.00463035320251,0.16666559696,0.166666903412,136,1.83809210519e-14
720.0,-253.7,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-511694227172000.0,312273.955115,-511694227172000.0,-511694226951000.0,-511694227392000.0,-511694227370000.0,-511694226973000.0,2.0,97515023043.4,0.166693548387,0.00463033100418,0.16666559696,0.166666104396,79,1.83809210519e-14
720.0,-357.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-511754166162000.0,7571839.28751,-511754166162000.0,-511754160808000.0,-511754171516000.0,-511754170981000.0,-511754161343000.0,2.0,57332750195800.0,0.166612903226,0.00231408999794,0.0833344030397,0.166666104396,71,1.83809210519e-14
720.0,-47.0,-8971.4,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-511754583071000.0,5680710.97163,-511754583071000.0,-511754579055000.0,-511754587088000.0,-511754586687000.0,-511754579456000.0,2.0,32270477143200.0,0.0833064516129,0.00231408999794,0.166668806079,0.166666104396,95,1.83809210519e-14
720.0,-150.3,-11568.2,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-511814562597000.0,50917046.6122,-511814562597000.0,-511814526593000.0,-511814598601000.0,-511814595000000.0,-511814530194000.0,2.0,2592545635710000.0,0.166693548387,0.00463033100418,0.16666559696,0.166666104396,87,1.83809210519e-14
720.0,-253.7,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-537286335608000.0,10292170.5567,-537286335608000.0,-537286328330000.0,-537286342885000.0,-537286342158000.0,-537286329058000.0,2.0,105928774768000.0,0.166693548387,0.00231515316968,0.16666559696,0.0833326083,30,1.83809210519e-14
720.0,-357.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-537346284428000.0,19676763.7261,-537346284428000.0,-537346270514000.0,-537346298341000.0,-537346296950000.0,-537346271906000.0,2.0,387175030731000.0,0.166612903226,0.00115703883563,0.0833344030397,0.0833326083,22,1.83809210519e-14
720.0,-47.0,-8971.4,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-537346745061000.0,40295391.4749,-537346745061000.0,-537346716568000.0,-537346773554000.0,-537346770705000.0,-537346719417000.0,2.0,1623718574120000.0,0.0833064516129,0.00115703883563,0.166668806079,0.0833326083,46,1.83809210519e-14
720.0,-150.3,-11568.2,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-537406627486000.0,12344443.2931,-537406627486000.0,-537406618757000.0,-537406636214000.0,-537406635341000.0,-537406619630000.0,2.0,152385280216000.0,0.166693548387,0.00231515316968,0.16666559696,0.0833326083,38,1.83809210519e-14
720.0,-253.7,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-614035141627000.0,15612631.0852,-614035141627000.0,-614035130587000.0,-614035152667000.0,-614035151563000.0,-614035131691000.0,2.0,243754249402000.0,0.166693548387,0.00231522241287,0.0833344030397,0.166666992192,225,1.83809210519e-14
720.0,-47.0,-11568.2,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-614095522067000.0,3591192.57878,-614095522067000.0,-614095519528000.0,-614095524606000.0,-614095524352000.0,-614095519782000.0,2.0,12896664137900.0,0.0833064516129,0.00231405776781,0.16666559696,0.166666992192,241,1.83809210519e-14
720.0,-150.3,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-614148582222000.0,8910807.00984,-614148582222000.0,-614148575921000.0,-614148588523000.0,-614148587893000.0,-614148576552000.0,2.0,79402481566600.0,0.166693548387,0.00463035566899,0.16666559696,0.166666992192,233,1.83809210519e-14
