npp_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,ProbabilityWeight-h2_storage_capacity,prefix,ProbabilityWeight-htse_capacity,PointProbability,ProbabilityWeight-ft_capacity
1193.0,-685.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,22005.0,ref,braidwood,illinois,covid,2844761836.18,2630467.39584,2844658434.29,2848081121.26,2841649354.9,2842081892.22,2847586542.8,4.0,6.9193587206e+12,0.00127734475554,0.111122894195,292,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-885.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,22005.0,ref,braidwood,illinois,covid,2729513781.22,2725506.64212,2729073677.6,2732851912.51,2727055857.19,2727128260.32,2732515447.2,4.0,7.42838645625e+12,0.00127734475554,0.111122894195,290,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-785.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,33007.0,ref,braidwood,illinois,covid,2802544768.75,6727091.0781,2803672034.22,2809402868.13,2793432138.42,2794779986.38,2808731379.45,4.0,4.5253754373e+13,0.00127734475554,0.111122894195,300,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-985.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,33007.0,ref,braidwood,illinois,covid,2663089412.12,3067833.50832,2664468167.39,2664920826.75,2658500486.94,2659380430.0,2664868136.85,4.0,9.41160243474e+12,0.000638672377769,0.111122894195,298,0.0555555555556,4.61981158295e-13,0.103453954139
1193.0,-985.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,44010.0,ref,braidwood,illinois,covid,2675945527.14,9084537.24834,2673948368.13,2688258414.38,2667626957.93,2668115236.87,2686571840.04,4.0,8.25288170165e+13,0.000638672377769,0.111122894195,307,0.0555555555556,4.61981158295e-13,0.103453954139
1193.0,-885.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,33007.0,ref,braidwood,illinois,covid,2740637360.22,5556872.4007,2742395582.42,2745006893.58,2732751382.48,2733956788.98,2744856420.4,4.0,3.08788308776e+13,0.00127734475554,0.111122894195,299,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-685.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,33007.0,ref,braidwood,illinois,covid,2848185877.58,6309054.13329,2849850282.35,2853616375.93,2839426569.67,2840696643.26,2853344945.21,4.0,3.98041640568e+13,0.00127734475554,0.111122894195,301,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-785.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,44010.0,ref,braidwood,illinois,covid,2803756522.59,7101556.59389,2804972553.25,2809748227.67,2795332756.2,2796095620.37,2809714981.9,4.0,5.04321060562e+13,0.00127734475554,0.111122894195,309,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-885.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,44010.0,ref,braidwood,illinois,covid,2743382356.56,4600229.40803,2743453032.87,2748755069.99,2737868290.51,2738488492.36,2748177273.92,4.0,2.11621106065e+13,0.00127734475554,0.111122894195,308,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-885.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,55012.0,ref,braidwood,illinois,covid,2743862796.65,5764043.4529,2746514547.68,2747162586.61,2735259504.63,2736858780.85,2747154361.02,4.0,3.32241969269e+13,0.00127734475554,0.111122894195,317,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-685.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,44010.0,ref,braidwood,illinois,covid,2848555295.98,7170241.08909,2848884367.63,2856926977.55,2839525471.11,2840765067.37,2855884824.28,4.0,5.14123572757e+13,0.00127734475554,0.111122894195,310,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-985.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,55012.0,ref,braidwood,illinois,covid,2681016695.56,4978308.11457,2681738807.91,2685302996.53,2675286169.9,2675755482.41,2685266951.43,4.0,2.47835516836e+13,0.000638672377769,0.111122894195,316,0.0555555555556,4.61981158295e-13,0.103453954139
1193.0,-685.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,55012.0,ref,braidwood,illinois,covid,2847024020.98,7111622.04125,2848042925.96,2854564187.69,2837446044.3,2838926507.97,2853695067.01,4.0,5.05751680576e+13,0.00127734475554,0.111122894195,319,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-785.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,55012.0,ref,braidwood,illinois,covid,2801410381.13,7057536.73697,2800901207.76,2809281819.07,2794557289.93,2794838195.03,2808695409.94,4.0,4.98088247936e+13,0.00127734475554,0.111122894195,318,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-785.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,66015.0,ref,braidwood,illinois,covid,2802164870.58,3607164.45746,2802286821.44,2806310594.61,2797775244.84,2798282630.05,2805876379.91,4.0,1.30116354232e+13,0.00127734475554,0.111122894195,327,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-985.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,66015.0,ref,braidwood,illinois,covid,2679405047.43,4478386.62575,2680112590.4,2683865641.46,2673529367.46,2674285780.49,2683533754.21,4.0,2.00559467697e+13,0.000638672377769,0.111122894195,325,0.0555555555556,4.61981158295e-13,0.103453954139
1193.0,-885.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,66015.0,ref,braidwood,illinois,covid,2748911155.59,6254862.77077,2750428735.58,2754400204.33,2740386946.9,2741558274.29,2754139424.93,4.0,3.91233082812e+13,0.00127734475554,0.111122894195,326,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-985.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,77017.0,ref,braidwood,illinois,covid,2683506937.58,4334345.67742,2682849001.72,2689357818.8,2678971928.08,2679465079.69,2688469905.68,4.0,1.87865524513e+13,0.000638672377769,0.111122894195,334,0.0555555555556,4.61981158295e-13,0.103453954139
1193.0,-685.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,77017.0,ref,braidwood,illinois,covid,2859701273.18,3562052.10707,2859975983.93,2863741645.43,2855111479.42,2855764456.9,2863253494.4,4.0,1.26882152135e+13,0.00127734475554,0.111122894195,337,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-685.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,66015.0,ref,braidwood,illinois,covid,2853290039.28,5278343.12451,2853649928.18,2858143470.66,2847716830.1,2848038502.42,2858037731.68,4.0,2.786090614e+13,0.00127734475554,0.111122894195,328,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-885.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,77017.0,ref,braidwood,illinois,covid,2743995687.89,2663911.04456,2743883718.13,2747353814.89,2740861500.4,2741271873.89,2746876259.54,4.0,7.09642205333e+12,0.00127734475554,0.111122894195,335,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-785.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,77017.0,ref,braidwood,illinois,covid,2801439948.52,4792166.42713,2800134221.74,2807854503.47,2797636847.13,2797678152.16,2807029762.38,4.0,2.29648590653e+13,0.00127734475554,0.111122894195,336,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-985.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,88020.0,ref,braidwood,illinois,covid,2685088374.43,2716596.40866,2684802474.49,2688121123.66,2682627425.11,2682678679.47,2687898329.33,4.0,7.37989604754e+12,0.000638672377769,0.111122894195,343,0.0555555555556,4.61981158295e-13,0.103453954139
1193.0,-985.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,99022.0,ref,braidwood,illinois,covid,2685546583.92,3602051.49029,2685757033.37,2689680577.12,2680991691.81,2681600490.42,2689198048.18,4.0,1.29747749387e+13,0.000319321676902,0.0555589221509,352,0.0555555555556,4.61981158295e-13,0.103453954139
1193.0,-885.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,88020.0,ref,braidwood,illinois,covid,2744105663.19,7576225.90208,2741981552.07,2755008928.72,2737450619.9,2738124353.94,2753060728.01,4.0,5.73991989194e+13,0.00127734475554,0.111122894195,344,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-785.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,88020.0,ref,braidwood,illinois,covid,2804612158.28,5997343.95168,2805073473.65,2811448858.49,2796852827.33,2798008627.46,2810569847.58,4.0,3.59681344748e+13,0.00127734475554,0.111122894195,345,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-685.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,88020.0,ref,braidwood,illinois,covid,2853780873.83,7910922.27408,2852616653.48,2863361473.49,2846528714.87,2846765610.6,2862426045.55,4.0,6.25826912265e+13,0.00127734475554,0.111122894195,346,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-885.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,99022.0,ref,braidwood,illinois,covid,2743174201.27,2168464.47128,2743735080.72,2745076328.17,2740150315.48,2740598307.51,2744964863.81,4.0,4.70223816319e+12,0.000638643353803,0.0555589221509,353,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-985.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,ref,braidwood,illinois,covid,2329014487.13,7601041.38141,2327272521.87,2339686484.86,2321826419.9,2322505092.55,2337962633.06,4.0,5.77758300819e+13,0.000319031437239,0.0555084232214,361,0.0555555555556,4.61981158295e-13,0.103453954139
1193.0,-785.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,99022.0,ref,braidwood,illinois,covid,2806572666.3,5190929.85653,2805139104.81,2813823797.27,2802188658.3,2802395753.11,2812756565.57,4.0,2.69457527754e+13,0.000638643353803,0.0555589221509,354,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-685.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,99022.0,ref,braidwood,illinois,covid,2859657243.32,3158827.76917,2859975668.61,2862357583.12,2856320052.92,2856511800.21,2862356891.01,4.0,9.9781928753e+12,0.000638643353803,0.0555589221509,355,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-785.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,ref,braidwood,illinois,covid,2512386466.15,6898190.11281,2512622973.8,2520362690.34,2503937226.64,2504947042.92,2519494778.66,4.0,4.75850268324e+13,0.000638062874478,0.0555084232214,363,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-885.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,ref,braidwood,illinois,covid,2412902453.45,6193027.6174,2410637665.39,2421969620.46,2408364862.56,2408555820.69,2420419789.49,4.0,3.83535910698e+13,0.000638062874478,0.0555084232214,362,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-885.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,11002.0,ref,braidwood,illinois,covid,2467757407.46,6538376.14164,2466480640.87,2475936394.62,2462131953.47,2462238771.34,2475063516.8,4.0,4.27503625696e+13,0.00127676427621,0.111072395265,371,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-685.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,ref,braidwood,illinois,covid,2594777412.67,3831638.61431,2593284426.18,2600431904.59,2592108893.71,2592210820.42,2599434185.99,4.0,1.46814544707e+13,0.000638062874478,0.0555084232214,364,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-685.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,11002.0,ref,braidwood,illinois,covid,2627004780.92,5976537.10393,2625964233.53,2634892581.53,2621198075.1,2621593807.49,2633872520.71,4.0,3.57189957546e+13,0.00127676427621,0.111072395265,373,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-985.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,11002.0,ref,braidwood,illinois,covid,2381361923.97,6372625.32418,2382147337.41,2387994518.21,2373158502.86,2374183198.26,2387441070.88,4.0,4.06103535223e+13,0.000638382138107,0.111072395265,370,0.0555555555556,4.61981158295e-13,0.103453954139
1193.0,-785.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,11002.0,ref,braidwood,illinois,covid,2547640674.34,9802341.83777,2544188145.82,2561581678.22,2540604727.48,2540661284.08,2559453604.51,4.0,9.60859055045e+13,0.00127676427621,0.111072395265,372,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-985.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,22005.0,ref,braidwood,illinois,covid,2411035513.53,9585086.13021,2415082365.13,2417202202.63,2396775121.21,2399392139.4,2417013295.4,4.0,9.18738761236e+13,0.000638672377769,0.111122894195,379,0.0555555555556,4.61981158295e-13,0.103453954139
1193.0,-585.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,11002.0,ref,braidwood,illinois,covid,2691230905.06,8114469.24849,2692473132.72,2699047759.0,2680929595.79,2682107675.15,2698615016.24,4.0,6.58446111847e+13,0.00127676427621,0.111072395265,374,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-685.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,22005.0,ref,braidwood,illinois,covid,2636975872.04,4589522.4814,2635826771.97,2643334486.91,2632915457.3,2633150034.39,2642410449.78,4.0,2.10637166072e+13,0.00127734475554,0.111122894195,382,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-885.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,22005.0,ref,braidwood,illinois,covid,2492570167.95,10016057.6104,2491885309.51,2504285021.37,2482225031.41,2482882004.04,2503217133.68,4.0,1.00321410055e+14,0.00127734475554,0.111122894195,380,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-785.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,22005.0,ref,braidwood,illinois,covid,2574484175.51,8019533.83746,2577281041.89,2580281514.69,2563093103.57,2564825450.82,2580227287.27,4.0,6.43129229702e+13,0.00127734475554,0.111122894195,381,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-985.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,33007.0,ref,braidwood,illinois,covid,2428892440.78,7322869.42104,2430283778.74,2435237781.14,2419764424.49,2420729181.81,2435107826.6,4.0,5.36244165575e+13,0.000638672377769,0.111122894195,388,0.0555555555556,4.61981158295e-13,0.103453954139
1193.0,-585.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,22005.0,ref,braidwood,illinois,covid,2687620735.12,8150025.24304,2686055017.68,2698298335.0,2680074570.11,2680458448.17,2696975026.47,4.0,6.64229114622e+13,0.00127734475554,0.111122894195,383,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-685.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,33007.0,ref,braidwood,illinois,covid,2636919425.93,5207789.85619,2637125298.12,2642092360.69,2631334746.81,2631691012.37,2641859618.44,4.0,2.71210751863e+13,0.00127734475554,0.111122894195,391,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-885.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,33007.0,ref,braidwood,illinois,covid,2503133038.67,8125663.28656,2504842061.24,2510956263.45,2491891768.76,2493605133.93,2510268311.81,4.0,6.60264038466e+13,0.00127734475554,0.111122894195,389,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-785.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,33007.0,ref,braidwood,illinois,covid,2577153630.66,9441845.04002,2579420292.72,2584802788.12,2564971149.07,2566386667.91,2584747266.51,4.0,8.91484377598e+13,0.00127734475554,0.111122894195,390,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-985.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,44010.0,ref,braidwood,illinois,covid,2439605026.32,6932489.26601,2440852098.82,2446426580.93,2430289326.72,2431578429.59,2445885721.55,4.0,4.80594074234e+13,0.000638672377769,0.111122894195,397,0.0555555555556,4.61981158295e-13,0.103453954139
1193.0,-685.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,44010.0,ref,braidwood,illinois,covid,2645398009.12,8988648.387,2646783868.15,2653192150.97,2634832149.21,2635762177.87,2653093637.73,4.0,8.0795799825e+13,0.00127734475554,0.111122894195,400,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-585.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,33007.0,ref,braidwood,illinois,covid,2688387069.71,2627635.32346,2688635849.94,2691258062.55,2685018516.4,2685455057.43,2690970789.66,4.0,6.90446739309e+12,0.00127734475554,0.111122894195,392,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-885.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,44010.0,ref,braidwood,illinois,covid,2516652526.6,9890143.35809,2519241360.21,2525262646.83,2502864739.17,2504899582.41,2524781103.75,4.0,9.78149356436e+13,0.00127734475554,0.111122894195,398,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-785.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,44010.0,ref,braidwood,illinois,covid,2579946804.42,4692061.79414,2580090750.98,2585433320.89,2574172394.82,2574890468.43,2584801615.21,4.0,2.20154438801e+13,0.00127734475554,0.111122894195,399,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-585.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,44010.0,ref,braidwood,illinois,covid,2694262356.77,7962613.72818,2696724782.56,2700879992.82,2682719869.15,2684711381.68,2700365935.76,4.0,6.34032173842e+13,0.00127734475554,0.111122894195,401,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-685.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,55012.0,ref,braidwood,illinois,covid,2642790897.37,10597919.9531,2644065460.23,2654096363.65,2628936305.38,2630809732.39,2652987674.35,4.0,1.12315907333e+14,0.00127734475554,0.111122894195,409,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-985.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,55012.0,ref,braidwood,illinois,covid,2438984158.63,11184464.9767,2437562935.96,2451801220.94,2429009541.66,2429193003.98,2450765025.02,4.0,1.25092256816e+14,0.000638672377769,0.111122894195,406,0.0555555555556,4.61981158295e-13,0.103453954139
1193.0,-885.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,55012.0,ref,braidwood,illinois,covid,2512096486.28,14399707.0625,2511756477.31,2528665853.13,2496207137.39,2497506779.1,2527162206.03,4.0,2.07351563487e+14,0.00127734475554,0.111122894195,407,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-585.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,55012.0,ref,braidwood,illinois,covid,2690329224.82,5796307.60633,2687733939.14,2698979789.61,2686869231.4,2686922695.02,2697369154.58,4.0,3.35971818672e+13,0.00127734475554,0.111122894195,410,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-785.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,55012.0,ref,braidwood,illinois,covid,2582752694.36,7232718.76987,2583088095.91,2589846513.19,2574988072.44,2575482919.3,2589552907.26,4.0,5.2312220804e+13,0.00127734475554,0.111122894195,408,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-785.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,66015.0,ref,braidwood,illinois,covid,2580790057.15,8156546.33785,2581181419.59,2589897579.49,2570899809.92,2571985628.93,2589046577.95,4.0,6.65292481615e+13,0.00127734475554,0.111122894195,417,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-985.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,66015.0,ref,braidwood,illinois,covid,2443139885.33,9510742.58211,2441588486.35,2454394920.21,2434987648.42,2435068978.22,2453382751.02,4.0,9.04542244631e+13,0.000638672377769,0.111122894195,415,0.0555555555556,4.61981158295e-13,0.103453954139
1193.0,-585.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,66015.0,ref,braidwood,illinois,covid,2687367475.05,7183615.96246,2685603844.74,2697435696.88,2680826513.85,2681319644.52,2695884388.02,4.0,5.16043382961e+13,0.00127734475554,0.111122894195,419,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-885.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,66015.0,ref,braidwood,illinois,covid,2511889439.45,1796174.02745,2511773400.17,2513679109.13,2510331848.31,2510335345.73,2513605988.15,4.0,3.2262411369e+12,0.00127734475554,0.111122894195,416,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-685.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,66015.0,ref,braidwood,illinois,covid,2643038122.35,9145024.55384,2642572501.51,2652673906.86,2634333579.52,2634609866.7,2652118247.17,4.0,8.36314740904e+13,0.00127734475554,0.111122894195,418,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-885.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,77017.0,ref,braidwood,illinois,covid,2511777776.87,9196830.11484,2510327209.38,2524076114.05,2502380574.68,2503237491.0,2522348857.23,4.0,8.45816841612e+13,0.00127734475554,0.111122894195,425,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-985.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,77017.0,ref,braidwood,illinois,covid,2438894387.83,2148728.59884,2438836806.97,2441487898.89,2436416038.51,2436674370.55,2441195018.33,4.0,4.61703459147e+12,0.000638672377769,0.111122894195,424,0.0555555555556,4.61981158295e-13,0.103453954139
1193.0,-585.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,77017.0,ref,braidwood,illinois,covid,2697868317.33,5182934.31746,2699178195.64,2702623356.14,2690493521.89,2691753947.93,2702148857.09,4.0,2.68628081391e+13,0.00127734475554,0.111122894195,428,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-785.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,77017.0,ref,braidwood,illinois,covid,2583012924.86,6680149.73907,2582732679.72,2591459331.22,2575127008.78,2576222032.74,2590196160.18,4.0,4.46244005364e+13,0.00127734475554,0.111122894195,426,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-685.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,77017.0,ref,braidwood,illinois,covid,2644231416.49,1747052.55724,2645015847.87,2645264671.09,2641629299.12,2642105945.64,2645258683.4,4.0,3.05219263775e+12,0.00127734475554,0.111122894195,427,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-885.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,88020.0,ref,braidwood,illinois,covid,2520873194.4,7691263.7171,2520031420.33,2529722807.43,2513707129.53,2513933423.01,2528991449.5,4.0,5.9155537566e+13,0.00127734475554,0.111122894195,434,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-585.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,88020.0,ref,braidwood,illinois,covid,2691209034.98,5914991.94203,2690166162.78,2699344348.18,2685159466.16,2685902518.9,2697975572.12,4.0,3.49871296743e+13,0.00127734475554,0.111122894195,437,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-985.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,88020.0,ref,braidwood,illinois,covid,2446798823.79,8092352.39321,2447263363.21,2454423825.37,2438244743.38,2438744288.36,2454203004.04,4.0,6.54861672559e+13,0.000638672377769,0.111122894195,433,0.0555555555556,4.61981158295e-13,0.103453954139
1193.0,-785.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,88020.0,ref,braidwood,illinois,covid,2589686533.89,2997107.11358,2589594275.2,2593235880.16,2586321704.98,2586628542.37,2592873687.56,4.0,8.98265105025e+12,0.00127734475554,0.111122894195,435,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-685.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,88020.0,ref,braidwood,illinois,covid,2649749444.83,5319053.86723,2648227887.73,2657236882.64,2645305121.21,2645520217.65,2656108851.94,4.0,2.82923340425e+13,0.00127734475554,0.111122894195,436,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-985.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,99022.0,ref,braidwood,illinois,covid,2445568089.82,4084529.81588,2445921257.26,2450092880.6,2440336964.14,2441026028.98,2449615716.23,4.0,1.66833838168e+13,0.000319321676902,0.0555589221509,442,0.0555555555556,4.61981158295e-13,0.103453954139
1193.0,-585.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,99022.0,ref,braidwood,illinois,covid,2704349735.54,5485312.38333,2704611932.28,2710513288.32,2697661789.26,2698415576.24,2709916819.39,4.0,3.00886519427e+13,0.000638643353803,0.0555589221509,446,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-885.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,99022.0,ref,braidwood,illinois,covid,2516031247.53,9982703.42543,2512648007.71,2530329662.71,2508499311.99,2508712254.42,2528086776.38,4.0,9.965436768e+13,0.000638643353803,0.0555589221509,443,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-685.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,99022.0,ref,braidwood,illinois,covid,2650493595.44,9430983.40446,2653797096.09,2657828424.58,2639855265.65,2641249448.69,2657425291.73,3.0,8.89434479752e+13,0.000638643353803,0.0555589221509,445,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-785.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,99022.0,ref,braidwood,illinois,covid,2593419084.23,3865060.2227,2592215536.53,2598748701.92,2590496561.94,2590517877.2,2598005258.05,4.0,1.49386905251e+13,0.000638643353803,0.0555589221509,444,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-985.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,ref,braidwood,illinois,covid,2082189390.33,7181391.7353,2083577793.0,2089069159.27,2072532816.07,2073849469.39,2088585547.54,4.0,5.15723872558e+13,0.000319031437239,0.0555084232214,451,0.0555555555556,4.61981158295e-13,0.103453954139
1193.0,-585.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,ref,braidwood,illinois,covid,2435458500.66,6935017.65946,2434649282.59,2444611159.71,2427924277.76,2428767413.96,2443282492.67,4.0,4.8094469937e+13,0.000638062874478,0.0555084232214,455,0.111111111111,4.61981158295e-13,0.103453954139
