npp_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,ProbabilityWeight-htse_capacity,ProbabilityWeight-h2_storage_capacity,prefix,ProbabilityWeight,ProbabilityWeight-ft_capacity
1280,-85,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,7393661,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.01E+15,44747744.78,-1.01E+15,-1.01E+15,-1.01E+15,-1.01E+15,-1.01E+15,10,2.00E+15,5.91E-15,0.055555556,0.111111225,190,0.000685872,0.111111111
1280,-285,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,924208,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.02E+15,44464488.28,-1.02E+15,-1.02E+15,-1.02E+15,-1.02E+15,-1.02E+15,10,1.98E+15,5.91E-15,0.111111111,0.111110624,18,0.000685868,0.055555556
1280,-185,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,924208,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.02E+15,69895679.47,-1.02E+15,-1.02E+15,-1.02E+15,-1.02E+15,-1.02E+15,10,4.89E+15,5.91E-15,0.111111111,0.111110624,119,0.001371736,0.111111111
1280,-85,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,924208,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.02E+15,67107088.14,-1.02E+15,-1.02E+15,-1.02E+15,-1.02E+15,-1.02E+15,10,4.50E+15,5.91E-15,0.055555556,0.111110624,220,0.000685868,0.111111111
1280,-185,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,6469454,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.03E+15,56846644.3,-1.03E+15,-1.03E+15,-1.03E+15,-1.03E+15,-1.03E+15,10,3.23E+15,5.91E-15,0.111111111,0.111111225,79,0.000685872,0.055555556
1280,-85,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,6469454,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.03E+15,58191877.09,-1.03E+15,-1.03E+15,-1.03E+15,-1.03E+15,-1.03E+15,10,3.39E+15,5.91E-15,0.055555556,0.111111225,180,0.000685872,0.111111111
1280,-285,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.04E+15,81717777.25,-1.04E+15,-1.04E+15,-1.04E+15,-1.04E+15,-1.04E+15,10,6.68E+15,5.91E-15,0.111111111,0.055555041,8,0.000342932,0.055555556
1280,-185,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.04E+15,46528156.73,-1.04E+15,-1.04E+15,-1.04E+15,-1.04E+15,-1.04E+15,10,2.16E+15,5.91E-15,0.111111111,0.055555041,109,0.000685865,0.111111111
1280,-85,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.04E+15,88722351.88,-1.04E+15,-1.04E+15,-1.04E+15,-1.04E+15,-1.04E+15,10,7.87E+15,5.91E-15,0.055555556,0.055555041,210,0.000342932,0.111111111
1280,-185,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,5545246,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.06E+15,47306448.54,-1.06E+15,-1.06E+15,-1.06E+15,-1.06E+15,-1.06E+15,10,2.24E+15,5.91E-15,0.111111111,0.111111285,69,0.000685872,0.055555556
1280,-85,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,5545246,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.06E+15,48148873.07,-1.06E+15,-1.06E+15,-1.06E+15,-1.06E+15,-1.06E+15,10,2.32E+15,5.91E-15,0.055555556,0.111111285,170,0.000685872,0.111111111
1280,-185,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,4621038,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.08E+15,81702613.29,-1.08E+15,-1.08E+15,-1.08E+15,-1.08E+15,-1.08E+15,10,6.68E+15,5.91E-15,0.111111111,0.111111225,59,0.000685872,0.055555556
1280,-85,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,4621038,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.08E+15,103168658.8,-1.08E+15,-1.08E+15,-1.08E+15,-1.08E+15,-1.08E+15,10,1.06E+16,5.91E-15,0.055555556,0.111111225,160,0.000685872,0.111111111
1280,-185,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3696831,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.10E+15,58855354.99,-1.10E+15,-1.10E+15,-1.10E+15,-1.10E+15,-1.10E+15,10,3.46E+15,5.91E-15,0.111111111,0.111111225,49,0.000685872,0.055555556
1280,-85,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3696831,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.10E+15,90574449.16,-1.10E+15,-1.10E+15,-1.10E+15,-1.10E+15,-1.10E+15,10,8.20E+15,5.91E-15,0.055555556,0.111111225,150,0.000685872,0.111111111
1280,-185,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2772623,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.12E+15,49953522.98,-1.12E+15,-1.12E+15,-1.12E+15,-1.12E+15,-1.12E+15,10,2.50E+15,5.91E-15,0.111111111,0.111111285,39,0.000685872,0.055555556
1280,-85,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2772623,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.12E+15,75974786.25,-1.12E+15,-1.12E+15,-1.12E+15,-1.12E+15,-1.12E+15,10,5.77E+15,5.91E-15,0.055555556,0.111111285,140,0.000685872,0.111111111
1280,-85,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,8317869,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.14E+15,85309238.8,-1.14E+15,-1.14E+15,-1.14E+15,-1.14E+15,-1.14E+15,10,7.28E+15,5.91E-15,0.055555556,0.055555642,100,0.000171468,0.055555556
1280,-185,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1848415,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.14E+15,64837008.92,-1.14E+15,-1.14E+15,-1.14E+15,-1.14E+15,-1.14E+15,10,4.20E+15,5.91E-15,0.111111111,0.111111225,29,0.000685872,0.055555556
1280,-85,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1848415,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.14E+15,46582924.62,-1.14E+15,-1.14E+15,-1.14E+15,-1.14E+15,-1.14E+15,10,2.17E+15,5.91E-15,0.055555556,0.111111225,130,0.000685872,0.111111111
1280,-85,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,7393661,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.16E+15,42570160.22,-1.16E+15,-1.16E+15,-1.16E+15,-1.16E+15,-1.16E+15,10,1.81E+15,5.91E-15,0.055555556,0.111111225,90,0.000342936,0.055555556
1280,-185,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,924208,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.16E+15,74892895.74,-1.16E+15,-1.16E+15,-1.16E+15,-1.16E+15,-1.16E+15,10,5.61E+15,5.91E-15,0.111111111,0.111110624,19,0.000685868,0.055555556
1280,-85,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,924208,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.16E+15,71690007.77,-1.16E+15,-1.16E+15,-1.16E+15,-1.16E+15,-1.16E+15,10,5.14E+15,5.91E-15,0.055555556,0.111110624,120,0.000685868,0.111111111
1280,-85,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,6469454,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.18E+15,69087349.82,-1.18E+15,-1.18E+15,-1.18E+15,-1.18E+15,-1.18E+15,10,4.77E+15,5.91E-15,0.055555556,0.111111225,80,0.000342936,0.055555556
1280,-185,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.18E+15,70930315.16,-1.18E+15,-1.18E+15,-1.18E+15,-1.18E+15,-1.18E+15,10,5.03E+15,5.91E-15,0.111111111,0.055555041,9,0.000342932,0.055555556
1280,-85,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.18E+15,79941042.76,-1.18E+15,-1.18E+15,-1.18E+15,-1.18E+15,-1.18E+15,10,6.39E+15,5.91E-15,0.055555556,0.055555041,110,0.000342932,0.111111111
1280,-85,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,5545246,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.20E+15,85072024.19,-1.20E+15,-1.20E+15,-1.20E+15,-1.20E+15,-1.20E+15,10,7.24E+15,5.91E-15,0.055555556,0.111111285,70,0.000342936,0.055555556
1280,-85,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,4621038,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.23E+15,59936627.43,-1.23E+15,-1.23E+15,-1.23E+15,-1.23E+15,-1.23E+15,10,3.59E+15,5.91E-15,0.055555556,0.111111225,60,0.000342936,0.055555556
1280,-85,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3696831,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.25E+15,46005000.09,-1.25E+15,-1.25E+15,-1.25E+15,-1.25E+15,-1.25E+15,10,2.12E+15,5.91E-15,0.055555556,0.111111225,50,0.000342936,0.055555556
1280,-85,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2772623,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.27E+15,63007327.37,-1.27E+15,-1.27E+15,-1.27E+15,-1.27E+15,-1.27E+15,10,3.97E+15,5.91E-15,0.055555556,0.111111285,40,0.000342936,0.055555556
1280,-85,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1848415,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.29E+15,66561510.02,-1.29E+15,-1.29E+15,-1.29E+15,-1.29E+15,-1.29E+15,10,4.43E+15,5.91E-15,0.055555556,0.111111225,30,0.000342936,0.055555556
1280,-85,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,924208,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.31E+15,57340707.29,-1.31E+15,-1.31E+15,-1.31E+15,-1.31E+15,-1.31E+15,10,3.29E+15,5.91E-15,0.055555556,0.111110624,20,0.000342934,0.055555556
1280,-85,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.33E+15,65393000.94,-1.33E+15,-1.33E+15,-1.33E+15,-1.33E+15,-1.33E+15,10,4.28E+15,5.91E-15,0.055555556,0.055555041,10,0.000171466,0.055555556
