RAVEN_sample_ID,Year,_ROM_Cluster,hour,scaling,Dispatch__NPP__production__reactor_heat,Dispatch__BOP1__production__reactor_heat,Dispatch__BOP1__production__electricity,Dispatch__Converter__production__reactor_heat,Dispatch__Converter__production__thermal_heat,Dispatch__TES_Charger__production__tes_heat,Dispatch__TES_Charger__production__thermal_heat,Dispatch__TES__level__tes_heat,Dispatch__TES__charge__tes_heat,Dispatch__TES__discharge__tes_heat,Dispatch__BOP2__production__tes_heat,Dispatch__BOP2__production__electricity,Dispatch__electricity_market__production__electricity,price,ProbabilityWeight,prefix,PointProbability
0,2018,6,5.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,105.13167,0.0,90.0,-190.0,62.7,-82.104,39.4987166216,1.0,1,1.0
0,2018,6,6.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,-100.0,0.0,0.0,0.0,-19.404,28.5899154779,1.0,1,1.0
0,2018,6,7.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,189.73666,-289.73666,95.613098,-115.0171,40.6090674923,1.0,1,1.0
0,2018,6,8.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,0.0,-100.0,33.0,-52.404,40.3138819908,1.0,1,1.0
0,2018,6,9.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,94.86833,-100.0,0.0,0.0,0.0,-19.404,30.7053778679,1.0,1,1.0
0,2018,6,10.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,10.26334,0.0,80.26334,-180.26334,59.486902,-78.890902,39.4038529259,1.0,1,1.0
0,2018,6,11.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,10.26334,0.0,0.0,-100.0,33.0,-52.404,39.1563675829,1.0,1,1.0
0,2018,6,12.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,105.13167,-100.0,0.0,0.0,0.0,-19.404,23.3945548524,1.0,1,1.0
0,2018,6,13.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,-100.0,0.0,0.0,0.0,-19.404,26.9405318733,1.0,1,1.0
0,2018,6,14.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,10.26334,0.0,180.0,-280.0,92.4,-111.804,40.26451834,1.0,1,1.0
0,2018,6,15.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,105.13167,-100.0,0.0,0.0,0.0,-19.404,36.1319002406,1.0,1,1.0
0,2018,6,16.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,-100.0,0.0,0.0,0.0,-19.404,28.011537321,1.0,1,1.0
0,2018,6,17.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,0.0,0.0,-100.0,33.0,-52.404,40.4257676992,1.0,1,1.0
0,2018,6,18.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,189.73666,-289.73666,95.613098,-115.0171,43.0194360487,1.0,1,1.0
0,2018,6,19.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,0.0,-100.0,33.0,-52.404,41.008360946,1.0,1,1.0
0,2018,6,20.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,94.86833,-100.0,0.0,0.0,0.0,-19.404,30.6828059069,1.0,1,1.0
0,2018,6,21.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,90.0,-190.0,62.7,-82.104,37.3436231415,1.0,1,1.0
0,2018,6,22.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,0.0,-100.0,33.0,-52.404,35.8173397461,1.0,1,1.0
0,2018,6,23.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,0.0,-100.0,33.0,-52.404,32.1424174002,1.0,1,1.0
0,2018,7,0.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,124.86833,-100.0,0.0,0.0,0.0,-19.404,12.610245616,1.0,1,1.0
0,2018,7,1.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,10.26334,0.0,108.72384,-208.72384,68.878867,-88.282867,38.1303838617,1.0,1,1.0
0,2018,7,2.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,105.13167,-100.0,0.0,0.0,0.0,-19.404,13.3884116761,1.0,1,1.0
0,2018,7,3.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,-100.0,0.0,0.0,0.0,-19.404,22.1184664218,1.0,1,1.0
0,2018,7,4.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,189.73666,-289.73666,95.613098,-115.0171,193.401989936,1.0,1,1.0
0,2018,7,5.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,94.86833,-100.0,0.0,0.0,0.0,-19.404,116.885382937,1.0,1,1.0
0,2018,7,6.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,105.13167,-10.818511,0.0,-89.181489,29.429891,-48.833891,123.972721403,1.0,1,1.0
0,2018,7,7.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,-100.0,0.0,0.0,0.0,-19.404,87.9011981734,1.0,1,1.0
0,2018,7,8.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,189.73666,-289.73666,95.613098,-115.0171,188.204451124,1.0,1,1.0
0,2018,7,9.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,94.86833,-100.0,0.0,0.0,0.0,-19.404,20.6974535656,1.0,1,1.0
0,2018,7,10.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,189.73666,-100.0,0.0,0.0,0.0,-19.404,30.1665336718,1.0,1,1.0
0,2018,7,11.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,180.0,-280.0,92.4,-111.804,147.888244644,1.0,1,1.0
0,2018,7,12.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,94.86833,-100.0,0.0,0.0,0.0,-19.404,72.4585836321,1.0,1,1.0
0,2018,7,13.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,189.73666,-100.0,0.0,0.0,0.0,-19.404,10.4898327688,1.0,1,1.0
0,2018,7,14.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,189.73666,0.0,0.0,-100.0,33.0,-52.404,74.1360288683,1.0,1,1.0
0,2018,7,15.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,-10.818511,0.0,-89.181489,29.429891,-48.833891,73.1514639822,1.0,1,1.0
0,2018,7,16.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,0.0,0.0,-100.0,33.0,-52.404,75.3111558499,1.0,1,1.0
0,2018,7,17.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,0.0,0.0,-100.0,33.0,-52.404,302.124601349,1.0,1,1.0
0,2018,7,18.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,189.73666,-289.73666,95.613098,-115.0171,352.49905728,1.0,1,1.0
0,2018,7,19.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,94.86833,-100.0,0.0,0.0,0.0,-19.404,47.8057118362,1.0,1,1.0
0,2018,7,20.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,90.0,-190.0,62.7,-82.104,191.550155133,1.0,1,1.0
0,2018,7,21.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,94.86833,-100.0,0.0,0.0,0.0,-19.404,17.64951659,1.0,1,1.0
0,2018,7,22.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,90.0,-190.0,62.7,-82.104,149.735049758,1.0,1,1.0
0,2018,7,23.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,0.0,-100.0,33.0,-52.404,37.2018640912,1.0,1,1.0
0,2018,8,0.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,30.0,0.0,0.0,-100.0,33.0,-52.404,42.6636808461,1.0,1,1.0
0,2018,8,1.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,28.460499,-128.4605,42.391965,-61.795965,43.9329488893,1.0,1,1.0
0,2018,8,2.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,94.86833,-100.0,0.0,0.0,0.0,-19.404,37.2535533414,1.0,1,1.0
0,2018,8,3.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,105.13167,-10.818511,0.0,-89.181489,29.429891,-48.833891,38.618717934,1.0,1,1.0
0,2018,8,4.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,-100.0,0.0,0.0,0.0,-19.404,35.5427326691,1.0,1,1.0
0,2018,8,5.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,105.13167,0.0,90.0,-190.0,62.7,-82.104,74.3711719128,1.0,1,1.0
0,2018,8,6.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,-100.0,0.0,0.0,0.0,-19.404,40.8830718562,1.0,1,1.0
0,2018,8,7.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,105.13167,0.0,90.0,-190.0,62.7,-82.104,85.0172596895,1.0,1,1.0
0,2018,8,8.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,-100.0,0.0,0.0,0.0,-19.404,75.9975781502,1.0,1,1.0
0,2018,8,9.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,0.0,0.0,-100.0,33.0,-52.404,76.7305504208,1.0,1,1.0
0,2018,8,10.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,189.73666,-289.73666,95.613098,-115.0171,104.073789604,1.0,1,1.0
0,2018,8,11.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,0.0,-100.0,33.0,-52.404,78.0277934846,1.0,1,1.0
0,2018,8,12.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,10.26334,-10.818511,0.0,-89.181489,29.429891,-48.833891,55.5564460528,1.0,1,1.0
0,2018,8,13.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,105.13167,-100.0,0.0,0.0,0.0,-19.404,45.1419696344,1.0,1,1.0
0,2018,8,14.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,-100.0,0.0,0.0,0.0,-19.404,40.885083471,1.0,1,1.0
0,2018,8,15.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,189.73666,-289.73666,95.613098,-115.0171,66.8254753982,1.0,1,1.0
0,2018,8,16.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,94.86833,-100.0,0.0,0.0,0.0,-19.404,37.90069301,1.0,1,1.0
0,2018,8,17.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,189.73666,-100.0,0.0,0.0,0.0,-19.404,38.9575971847,1.0,1,1.0
0,2018,8,18.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,189.73666,0.0,0.0,-100.0,33.0,-52.404,57.4634138382,1.0,1,1.0
0,2018,8,19.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,-10.818511,0.0,-89.181489,29.429891,-48.833891,52.0684844348,1.0,1,1.0
0,2018,8,20.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,0.0,0.0,-100.0,33.0,-52.404,58.9874292873,1.0,1,1.0
0,2018,8,21.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,189.73666,-289.73666,95.613098,-115.0171,92.8156869774,1.0,1,1.0
0,2018,8,22.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,0.0,-100.0,33.0,-52.404,58.4128922239,1.0,1,1.0
0,2018,8,23.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,0.0,-100.0,33.0,-52.404,57.8978569395,1.0,1,1.0
0,2018,9,0.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,124.86833,-100.0,0.0,0.0,0.0,-19.404,27.8257879012,1.0,1,1.0
0,2018,9,1.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,105.13167,0.0,18.723839,-118.72384,39.178867,-58.582867,119.159169467,1.0,1,1.0
0,2018,9,2.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,-100.0,0.0,0.0,0.0,-19.404,18.9882587137,1.0,1,1.0
0,2018,9,3.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,10.26334,0.0,180.0,-280.0,92.4,-111.804,231.775995557,1.0,1,1.0
0,2018,9,4.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,105.13167,-100.0,0.0,0.0,0.0,-19.404,66.0552987698,1.0,1,1.0
0,2018,9,5.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,-100.0,0.0,0.0,0.0,-19.404,41.0430389158,1.0,1,1.0
0,2018,9,6.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,189.73666,-289.73666,95.613098,-115.0171,400.432475062,1.0,1,1.0
0,2018,9,7.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,10.26334,-10.818511,0.0,-89.181489,29.429891,-48.833891,45.1163110549,1.0,1,1.0
0,2018,9,8.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,105.13167,-100.0,0.0,0.0,0.0,-19.404,30.2815047427,1.0,1,1.0
0,2018,9,9.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,-100.0,0.0,0.0,0.0,-19.404,27.5297516627,1.0,1,1.0
0,2018,9,10.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,0.0,0.0,-100.0,33.0,-52.404,73.1713104973,1.0,1,1.0
0,2018,9,11.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,0.0,0.0,-100.0,33.0,-52.404,164.950844062,1.0,1,1.0
0,2018,9,12.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,189.73666,-289.73666,95.613098,-115.0171,228.930931453,1.0,1,1.0
0,2018,9,13.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,0.0,-100.0,33.0,-52.404,72.9420082509,1.0,1,1.0
0,2018,9,14.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,0.0,-100.0,33.0,-52.404,64.7732033812,1.0,1,1.0
0,2018,9,15.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,94.86833,-100.0,0.0,0.0,0.0,-19.404,40.5822496812,1.0,1,1.0
0,2018,9,16.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,189.73666,-100.0,0.0,0.0,0.0,-19.404,38.8573198983,1.0,1,1.0
0,2018,9,17.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,180.0,-280.0,92.4,-111.804,58.2488608674,1.0,1,1.0
0,2018,9,18.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,94.86833,-100.0,0.0,0.0,0.0,-19.404,36.650318102,1.0,1,1.0
0,2018,9,19.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,105.13167,-10.818511,0.0,-89.181489,29.429891,-48.833891,40.9126063484,1.0,1,1.0
0,2018,9,20.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,-100.0,0.0,0.0,0.0,-19.404,39.5432732363,1.0,1,1.0
0,2018,9,21.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,189.73666,-289.73666,95.613098,-115.0171,235.655383115,1.0,1,1.0
0,2018,9,22.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,0.0,-100.0,33.0,-52.404,193.237000304,1.0,1,1.0
0,2018,9,23.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,0.0,-100.0,33.0,-52.404,119.315335369,1.0,1,1.0
0,2018,10,0.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,30.0,0.0,0.0,-100.0,33.0,-52.404,26.0172128525,1.0,1,1.0
0,2018,10,1.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,105.13167,-79.195734,0.0,-20.804266,6.8654078,-26.269408,25.9252829771,1.0,1,1.0
0,2018,10,2.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,105.13167,0.0,0.0,-100.0,33.0,-52.404,26.3764570581,1.0,1,1.0
0,2018,10,3.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,105.13167,0.0,0.0,-100.0,33.0,-52.404,28.1182133114,1.0,1,1.0
0,2018,10,4.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,-100.0,0.0,0.0,0.0,-19.404,21.3359208596,1.0,1,1.0
0,2018,10,5.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,189.73666,-289.73666,95.613098,-115.0171,29.8295459844,1.0,1,1.0
0,2018,10,6.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,94.86833,-100.0,0.0,0.0,0.0,-19.404,19.9504876128,1.0,1,1.0
0,2018,10,7.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,189.73666,-100.0,0.0,0.0,0.0,-19.404,20.2188656933,1.0,1,1.0
0,2018,10,8.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,-10.818511,0.0,-89.181489,29.429891,-48.833891,23.1201998479,1.0,1,1.0
0,2018,10,9.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,0.0,0.0,-100.0,33.0,-52.404,32.5912122843,1.0,1,1.0
0,2018,10,10.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,0.0,0.0,-100.0,33.0,-52.404,34.0155957479,1.0,1,1.0
0,2018,10,11.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,105.13167,0.0,90.0,-190.0,62.7,-82.104,34.7131349543,1.0,1,1.0
0,2018,10,12.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,105.13167,0.0,0.0,-100.0,33.0,-52.404,32.196453228,1.0,1,1.0
0,2018,10,13.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,-100.0,0.0,0.0,0.0,-19.404,25.643609597,1.0,1,1.0
0,2018,10,14.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,189.73666,-289.73666,95.613098,-115.0171,36.002725749,1.0,1,1.0
0,2018,10,15.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,0.0,-100.0,33.0,-52.404,26.2692821979,1.0,1,1.0
0,2018,10,16.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,10.26334,-10.818511,0.0,-89.181489,29.429891,-48.833891,23.9785600932,1.0,1,1.0
0,2018,10,17.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,105.13167,-100.0,0.0,0.0,0.0,-19.404,23.5267356059,1.0,1,1.0
0,2018,10,18.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,105.13167,0.0,0.0,-100.0,33.0,-52.404,24.110109659,1.0,1,1.0
0,2018,10,19.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,-100.0,0.0,0.0,0.0,-19.404,21.5242506907,1.0,1,1.0
0,2018,10,20.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,189.73666,-289.73666,95.613098,-115.0171,30.3217317673,1.0,1,1.0
0,2018,10,21.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,0.0,-100.0,33.0,-52.404,29.0677098604,1.0,1,1.0
0,2018,10,22.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,0.0,-100.0,33.0,-52.404,28.0803975036,1.0,1,1.0
0,2018,10,23.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,0.0,-100.0,33.0,-52.404,17.5384812207,1.0,1,1.0
0,2018,11,0.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,124.86833,-100.0,0.0,0.0,0.0,-19.404,22.8171604887,1.0,1,1.0
0,2018,11,1.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,118.4605,-218.4605,72.091965,-91.495965,30.3423859928,1.0,1,1.0
0,2018,11,2.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,0.0,-100.0,33.0,-52.404,29.83229599,1.0,1,1.0
0,2018,11,3.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,94.86833,-100.0,0.0,0.0,0.0,-19.404,17.5560300194,1.0,1,1.0
0,2018,11,4.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,189.73666,-100.0,0.0,0.0,0.0,-19.404,23.2033664189,1.0,1,1.0
0,2018,11,5.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,-10.818511,0.0,-89.181489,29.429891,-48.833891,26.3111636648,1.0,1,1.0
0,2018,11,6.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,189.73666,-289.73666,95.613098,-115.0171,39.1220950319,1.0,1,1.0
0,2018,11,7.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,0.0,-100.0,33.0,-52.404,31.4266979294,1.0,1,1.0
0,2018,11,8.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,94.86833,-100.0,0.0,0.0,0.0,-19.404,29.1187823077,1.0,1,1.0
0,2018,11,9.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,189.73666,-100.0,0.0,0.0,0.0,-19.404,29.3724811515,1.0,1,1.0
0,2018,11,10.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,-10.818511,0.0,-89.181489,29.429891,-48.833891,30.7494534879,1.0,1,1.0
0,2018,11,11.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,189.73666,-289.73666,95.613098,-115.0171,39.9997160553,1.0,1,1.0
0,2018,11,12.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,94.86833,-100.0,0.0,0.0,0.0,-19.404,24.7510168982,1.0,1,1.0
0,2018,11,13.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,10.26334,0.0,80.26334,-180.26334,59.486902,-78.890902,33.6632894947,1.0,1,1.0
0,2018,11,14.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,105.13167,-100.0,0.0,0.0,0.0,-19.404,23.5584644748,1.0,1,1.0
0,2018,11,15.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,-100.0,0.0,0.0,0.0,-19.404,23.0209424777,1.0,1,1.0
0,2018,11,16.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,10.26334,0.0,180.0,-280.0,92.4,-111.804,38.643584773,1.0,1,1.0
0,2018,11,17.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,105.13167,-100.0,0.0,0.0,0.0,-19.404,26.1304516968,1.0,1,1.0
0,2018,11,18.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,-100.0,0.0,0.0,0.0,-19.404,28.9413934187,1.0,1,1.0
0,2018,11,19.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,0.0,0.0,-100.0,33.0,-52.404,39.5856368824,1.0,1,1.0
0,2018,11,20.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,189.73666,-289.73666,95.613098,-115.0171,40.5108999693,1.0,1,1.0
0,2018,11,21.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,94.86833,-100.0,0.0,0.0,0.0,-19.404,31.0969664846,1.0,1,1.0
0,2018,11,22.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,90.0,-190.0,62.7,-82.104,35.7959299677,1.0,1,1.0
0,2018,11,23.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,0.0,-100.0,33.0,-52.404,34.946268593,1.0,1,1.0
0,2018,12,0.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,124.86833,-100.0,0.0,0.0,0.0,-19.404,18.0123581046,1.0,1,1.0
0,2018,12,1.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,124.86833,0.0,0.0,-100.0,33.0,-52.404,18.8166152258,1.0,1,1.0
0,2018,12,2.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,-79.195734,0.0,-20.804266,6.8654078,-26.269408,18.0975679279,1.0,1,1.0
0,2018,12,3.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,0.0,0.0,-100.0,33.0,-52.404,18.6222908346,1.0,1,1.0
0,2018,12,4.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,0.0,0.0,-100.0,33.0,-52.404,20.3827381886,1.0,1,1.0
0,2018,12,5.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,0.0,0.0,-100.0,33.0,-52.404,25.8886208872,1.0,1,1.0
0,2018,12,6.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,0.0,0.0,-100.0,33.0,-52.404,24.5938787719,1.0,1,1.0
0,2018,12,7.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,200.0,0.0,0.0,-100.0,33.0,-52.404,37.330026756,1.0,1,1.0
0,2018,12,8.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,189.73666,-289.73666,95.613098,-115.0171,40.1753226999,1.0,1,1.0
0,2018,12,9.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,0.0,-100.0,33.0,-52.404,36.7412869555,1.0,1,1.0
0,2018,12,10.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,0.0,-100.0,33.0,-52.404,39.1958908353,1.0,1,1.0
0,2018,12,11.0,1.0,158.8,-58.8,19.404,-100.0,100.0,100.0,-100.0,0.0,0.0,0.0,-100.0,33.0,-52.404,38.9199007959,1.0,1,1.0
