smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-meoh_capacity,PointProbability,prefix,ProbabilityWeight,ProbabilityWeight-htse_capacity
720.0,-202.0,-8971.4,-1e+200,-1e+200,-1e+200,-1e+200,603422.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-252220766373000.0,8418382.02377,-252220766373000.0,-252220760421000.0,-252220772326000.0,-252220771731000.0,-252220761016000.0,2.0,70869155898100.0,0.250003107319,0.25,1.28667840979e-13,93,0.0156251942075,0.25
720.0,-357.0,-12866.6,-1e+200,-1e+200,-1e+200,-1e+200,603422.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-252223969416000.0,2170166.99274,-252223969416000.0,-252223967882000.0,-252223970951000.0,-252223970797000.0,-252223968035000.0,2.0,4709624776390.0,0.250003107319,0.25,1.28667840979e-13,87,0.0156251942075,0.25
720.0,-47.0,-5076.3,-1e+200,-1e+200,-1e+200,-1e+200,603422.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-252224427545000.0,11989447.5593,-252224427545000.0,-252224419067000.0,-252224436023000.0,-252224435175000.0,-252224419915000.0,2.0,143746852778000.0,0.250003107319,0.25,1.28667840979e-13,99,0.00781259710373,0.125
720.0,-512.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-257704365441000.0,807514.08796,-257704365441000.0,-257704364870000.0,-257704366012000.0,-257704365955000.0,-257704364927000.0,2.0,652079002253.0,0.250003107319,0.12499839544,1.28667840979e-13,56,0.00781249681751,0.25
720.0,-202.0,-8971.4,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-257704860177000.0,9007462.38593,-257704860177000.0,-257704853808000.0,-257704866547000.0,-257704865910000.0,-257704854445000.0,2.0,81134378634000.0,0.250003107319,0.25,1.28667840979e-13,68,0.0156251942075,0.25
720.0,-357.0,-12866.6,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-257708074548000.0,1435303.48616,-257708074548000.0,-257708073533000.0,-257708075563000.0,-257708075461000.0,-257708073635000.0,2.0,2060096097390.0,0.250003107319,0.25,1.28667840979e-13,62,0.0156251942075,0.25
720.0,-47.0,-5076.3,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-257708526304000.0,3258290.13124,-257708526304000.0,-257708524000000.0,-257708528608000.0,-257708528377000.0,-257708524230000.0,2.0,10616454579400.0,0.250003107319,0.25,1.28667840979e-13,74,0.00781259710373,0.125
720.0,-512.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,201141.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-263188437778000.0,1032764.74297,-263188437778000.0,-263188437048000.0,-263188438509000.0,-263188438436000.0,-263188437121000.0,2.0,1066603014320.0,0.249996892681,0.12499839544,1.28667840979e-13,31,0.00781230261255,0.25
720.0,-202.0,-8971.4,-1e+200,-1e+200,-1e+200,-1e+200,201141.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-263188940945000.0,4325889.31864,-263188940945000.0,-263188937886000.0,-263188944004000.0,-263188943698000.0,-263188938192000.0,2.0,18713318397200.0,0.249996892681,0.25,1.28667840979e-13,43,0.0156248057925,0.25
720.0,-357.0,-12866.6,-1e+200,-1e+200,-1e+200,-1e+200,201141.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-263192145922000.0,6309529.63004,-263192145922000.0,-263192141460000.0,-263192150383000.0,-263192149937000.0,-263192141906000.0,2.0,39810164152400.0,0.249996892681,0.25,1.28667840979e-13,37,0.0156248057925,0.25
720.0,-47.0,-5076.3,-1e+200,-1e+200,-1e+200,-1e+200,201141.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-263192609670000.0,3514630.39317,-263192609670000.0,-263192607184000.0,-263192612155000.0,-263192611906000.0,-263192607433000.0,2.0,12352626800600.0,0.249996892681,0.25,1.28667840979e-13,49,0.00781240289627,0.125
720.0,-512.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-268672269283000.0,541493.246936,-268672269283000.0,-268672268900000.0,-268672269666000.0,-268672269627000.0,-268672268938000.0,2.0,293214936477.0,0.124995649753,0.12499839544,1.28667840979e-13,6,0.00390606391404,0.25
720.0,-202.0,-8971.4,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-268672766999000.0,1377229.44704,-268672766999000.0,-268672766025000.0,-268672767973000.0,-268672767876000.0,-268672766123000.0,2.0,1896760949790.0,0.124995649753,0.25,1.28667840979e-13,18,0.00781222810956,0.25
720.0,-357.0,-12866.6,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-268675977213000.0,1024704.12341,-268675977213000.0,-268675976489000.0,-268675977938000.0,-268675977866000.0,-268675976561000.0,2.0,1050018540540.0,0.124995649753,0.25,1.28667840979e-13,12,0.00781222810956,0.25
720.0,-47.0,-5076.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-268676435418000.0,6187760.87048,-268676435418000.0,-268676431043000.0,-268676439794000.0,-268676439356000.0,-268676431481000.0,2.0,38288384590200.0,0.124995649753,0.25,1.28667840979e-13,24,0.00390611405478,0.125
720.0,-357.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-515410266815000.0,1177005.93057,-515410266815000.0,-515410265983000.0,-515410267647000.0,-515410267564000.0,-515410266066000.0,2.0,1385342960590.0,0.125001242928,0.12499839544,1.28667840979e-13,111,0.00390623869851,0.25
720.0,-47.0,-8971.4,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-515410761691000.0,8499654.77797,-515410761691000.0,-515410755680000.0,-515410767701000.0,-515410767100000.0,-515410756281000.0,2.0,72244131344700.0,0.125001242928,0.25,1.28667840979e-13,123,0.00390628884149,0.125
720.0,-202.0,-12866.6,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-515413966569000.0,4553065.11606,-515413966569000.0,-515413963349000.0,-515413969788000.0,-515413969466000.0,-515413963671000.0,2.0,20730401951100.0,0.125001242928,0.25,1.28667840979e-13,117,0.00781257768298,0.25
720.0,-357.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,603422.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-520894341922000.0,4597507.48436,-520894341922000.0,-520894338671000.0,-520894345173000.0,-520894344847000.0,-520894338996000.0,2.0,21137075068800.0,0.250003107319,0.12499839544,1.28667840979e-13,86,0.00781249681751,0.25
720.0,-47.0,-8971.4,-1e+200,-1e+200,-1e+200,-1e+200,603422.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-520894834172000.0,643218.755429,-520894834172000.0,-520894833717000.0,-520894834627000.0,-520894834581000.0,-520894833763000.0,2.0,413730367335.0,0.250003107319,0.25,1.28667840979e-13,98,0.00781259710373,0.125
720.0,-202.0,-12866.6,-1e+200,-1e+200,-1e+200,-1e+200,603422.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-520898038198000.0,99368.1691641,-520898038198000.0,-520898038128000.0,-520898038268000.0,-520898038261000.0,-520898038135000.0,2.0,9874033043.02,0.250003107319,0.25,1.28667840979e-13,92,0.0156251942075,0.25
720.0,-357.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-526378440218000.0,7957166.87486,-526378440218000.0,-526378434591000.0,-526378445844000.0,-526378445282000.0,-526378435154000.0,2.0,63316504674400.0,0.250003107319,0.12499839544,1.28667840979e-13,61,0.00781249681751,0.25
720.0,-47.0,-8971.4,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-526378927711000.0,4063347.79654,-526378927711000.0,-526378924838000.0,-526378930584000.0,-526378930297000.0,-526378925125000.0,2.0,16510795315600.0,0.250003107319,0.25,1.28667840979e-13,73,0.00781259710373,0.125
720.0,-202.0,-12866.6,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-526382150744000.0,1255970.09162,-526382150744000.0,-526382149856000.0,-526382151632000.0,-526382151543000.0,-526382149945000.0,2.0,1577460871040.0,0.250003107319,0.25,1.28667840979e-13,67,0.0156251942075,0.25
720.0,-357.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,201141.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-531862514262000.0,966614.660523,-531862514262000.0,-531862513578000.0,-531862514945000.0,-531862514877000.0,-531862513647000.0,2.0,934343901938.0,0.249996892681,0.12499839544,1.28667840979e-13,36,0.00781230261255,0.25
720.0,-47.0,-8971.4,-1e+200,-1e+200,-1e+200,-1e+200,201141.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-531862997304000.0,9308029.37069,-531862997304000.0,-531862990722000.0,-531863003885000.0,-531863003227000.0,-531862991380000.0,2.0,86639410765700.0,0.249996892681,0.25,1.28667840979e-13,48,0.00781240289627,0.125
720.0,-202.0,-12866.6,-1e+200,-1e+200,-1e+200,-1e+200,201141.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-531866220407000.0,1987891.54785,-531866220407000.0,-531866219002000.0,-531866221813000.0,-531866221672000.0,-531866219142000.0,2.0,3951712806020.0,0.249996892681,0.25,1.28667840979e-13,42,0.0156248057925,0.25
720.0,-357.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-537346341433000.0,5609140.58425,-537346341433000.0,-537346337467000.0,-537346345400000.0,-537346345003000.0,-537346337864000.0,2.0,31462458093900.0,0.124995649753,0.12499839544,1.28667840979e-13,11,0.00390606391404,0.25
720.0,-47.0,-8971.4,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-537346827064000.0,8544664.02495,-537346827064000.0,-537346821022000.0,-537346833106000.0,-537346832501000.0,-537346821626000.0,2.0,73011283299200.0,0.124995649753,0.25,1.28667840979e-13,23,0.00390611405478,0.125
720.0,-202.0,-12866.6,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-537350044388000.0,8161259.14931,-537350044388000.0,-537350038617000.0,-537350050159000.0,-537350049582000.0,-537350039194000.0,2.0,66606150902200.0,0.124995649753,0.25,1.28667840979e-13,17,0.00781222810956,0.25
720.0,-202.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-784084337070000.0,2462480.80393,-784084337070000.0,-784084335329000.0,-784084338811000.0,-784084338637000.0,-784084335503000.0,2.0,6063811709720.0,0.125001242928,0.12499839544,1.28667840979e-13,116,0.00390623869851,0.25
720.0,-47.0,-12866.6,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-784088020623000.0,3109882.49372,-784088020623000.0,-784088018424000.0,-784088022822000.0,-784088022602000.0,-784088018644000.0,2.0,9671369124720.0,0.125001242928,0.25,1.28667840979e-13,122,0.00390628884149,0.125
720.0,-202.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,603422.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-789568410456000.0,2905785.13694,-789568410456000.0,-789568408401000.0,-789568412511000.0,-789568412305000.0,-789568408607000.0,2.0,8443587262050.0,0.250003107319,0.12499839544,1.28667840979e-13,91,0.00781249681751,0.25
720.0,-47.0,-12866.6,-1e+200,-1e+200,-1e+200,-1e+200,603422.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-789572104119000.0,5555165.75362,-789572104119000.0,-789572100190000.0,-789572108047000.0,-789572107654000.0,-789572100583000.0,2.0,30859866550200.0,0.250003107319,0.25,1.28667840979e-13,97,0.00781259710373,0.125
720.0,-202.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-795052509403000.0,2571925.81925,-795052509403000.0,-795052507585000.0,-795052511222000.0,-795052511040000.0,-795052507767000.0,2.0,6614802419720.0,0.250003107319,0.12499839544,1.28667840979e-13,66,0.00781249681751,0.25
720.0,-47.0,-12866.6,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-795056207822000.0,2376830.72729,-795056207822000.0,-795056206141000.0,-795056209502000.0,-795056209334000.0,-795056206309000.0,2.0,5649324306190.0,0.250003107319,0.25,1.28667840979e-13,72,0.00781259710373,0.125
720.0,-202.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,201141.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-800536593995000.0,1343562.01606,-800536593995000.0,-800536593045000.0,-800536594945000.0,-800536594850000.0,-800536593140000.0,2.0,1805158891000.0,0.249996892681,0.12499839544,1.28667840979e-13,41,0.00781230261255,0.25
720.0,-47.0,-12866.6,-1e+200,-1e+200,-1e+200,-1e+200,201141.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-800540280841000.0,7510520.7994,-800540280841000.0,-800540275530000.0,-800540286152000.0,-800540285620000.0,-800540276061000.0,2.0,56407922678300.0,0.249996892681,0.25,1.28667840979e-13,47,0.00781240289627,0.125
720.0,-202.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-806020416627000.0,5301684.76635,-806020416627000.0,-806020412878000.0,-806020420376000.0,-806020420001000.0,-806020413253000.0,2.0,28107861361800.0,0.124995649753,0.12499839544,1.28667840979e-13,16,0.00390606391404,0.25
720.0,-47.0,-12866.6,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-806024114410000.0,4347917.13119,-806024114410000.0,-806024111336000.0,-806024117485000.0,-806024117177000.0,-806024111643000.0,2.0,18904383379700.0,0.124995649753,0.25,1.28667840979e-13,22,0.00390611405478,0.125
720.0,-47.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1052758394080000.0,166082.85428,-1052758394080000.0,-1052758393960000.0,-1052758394190000.0,-1052758394180000.0,-1052758393970000.0,2.0,27583514485.7,0.125001242928,0.12499839544,1.28667840979e-13,121,0.00195311934925,0.125
720.0,-47.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,603422.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1058242465270000.0,1366136.66521,-1058242465270000.0,-1058242464300000.0,-1058242466230000.0,-1058242466140000.0,-1058242464400000.0,2.0,1866329388040.0,0.250003107319,0.12499839544,1.28667840979e-13,96,0.00390624840876,0.125
720.0,-47.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1063726573040000.0,3986438.57618,-1063726573040000.0,-1063726570220000.0,-1063726575860000.0,-1063726575580000.0,-1063726570500000.0,2.0,15891692521700.0,0.250003107319,0.12499839544,1.28667840979e-13,71,0.00390624840876,0.125
720.0,-47.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,201141.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1069210642270000.0,7670850.80969,-1069210642270000.0,-1069210636850000.0,-1069210647700000.0,-1069210647160000.0,-1069210637390000.0,2.0,58841952144500.0,0.249996892681,0.12499839544,1.28667840979e-13,46,0.00390615130627,0.125
720.0,-47.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1074694480040000.0,7880743.08331,-1074694480040000.0,-1074694474470000.0,-1074694485620000.0,-1074694485060000.0,-1074694475030000.0,2.0,62106111545200.0,0.124995649753,0.12499839544,1.28667840979e-13,21,0.00195303195702,0.125
