smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-htse_capacity,ProbabilityWeight-h2_storage_capacity,prefix,ProbabilityWeight,PointProbability,ProbabilityWeight-ft_capacity
720.0,-430.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-737388749.598,5088190.36635,-737247117.324,-732309936.618,-742750827.127,-742434859.176,-732540925.204,4.0,25889681204200.0,0.249546279492,0.250003306843,118,0.00779786128164,1.7334191682000001e-13,0.124990974078
720.0,-705.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-757972563.761,907794.214511,-758247972.135,-756708450.303,-758685860.474,-758669220.161,-756890335.639,4.0,824090335899.0,0.125226860254,0.125001984106,96,0.00391311892231,1.7334191682000001e-13,0.249981948155
720.0,-567.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-805455617.082,5979724.75307,-807029531.638,-796917405.673,-810845999.378,-810337136.552,-798370617.233,4.0,35757108122500.0,0.249546279492,0.250003306843,112,0.00779786128164,1.7334191682000001e-13,0.124990974078
720.0,-430.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-820897846.756,3014869.02014,-821774650.602,-816543030.952,-823499054.871,-823240987.767,-817327180.363,4.0,9089435208620.0,0.249546279492,0.125001984106,123,0.0038989409552,1.7334191682000001e-13,0.124990974078
720.0,-705.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-871637982.643,9358409.17818,-870161461.033,-863216432.463,-883012576.044,-881893208.066,-863449887.475,4.0,87579822346300.0,0.125226860254,0.124994709051,101,0.00195644559034,1.7334191682000001e-13,0.124990974078
720.0,-705.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-874678216.239,3562433.2074,-874968708.11,-870486136.414,-878289312.321,-878077609.203,-870872134.654,4.0,12690930357200.0,0.125226860254,0.249996693157,106,0.00391300505149,1.7334191682000001e-13,0.124990974078
720.0,-567.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-890934218.846,5330857.91224,-889497033.219,-886208773.238,-898534035.705,-897286447.863,-886594049.705,4.0,28418046080500.0,0.249546279492,0.250003306843,117,0.00779786128164,1.7334191682000001e-13,0.124990974078
720.0,-705.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-962987074.221,4014353.24919,-963859006.023,-957517241.074,-966713043.765,-966469341.804,-958284102.116,4.0,16115032009300.0,0.125226860254,0.250003306843,111,0.00391310857042,1.7334191682000001e-13,0.124990974078
720.0,-567.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-971102676.923,2689086.84094,-971078325.236,-968207630.13,-974046427.09,-973829818.335,-968409627.872,4.0,7231188038130.0,0.249546279492,0.125001984106,122,0.0038989409552,1.7334191682000001e-13,0.124990974078
720.0,-705.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1045157955.47,2540570.70746,-1044372825.34,-1043084905.28,-1048801265.91,-1048216329.26,-1043198763.86,4.0,6454499519600.0,0.125226860254,0.250003306843,116,0.00391310857042,1.7334191682000001e-13,0.124990974078
720.0,-705.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1128400800.11,1060785.02402,-1128349723.39,-1127452632.04,-1129451121.63,-1129409985.51,-1127463122.12,4.0,1125264867190.0,0.125226860254,0.125001984106,121,0.00195655946116,1.7334191682000001e-13,0.124990974078
720.0,-705.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-158264363315.0,774.572378655,-158264363580.0,-158264362228.0,-158264363872.0,-158264363872.0,-158264362387.0,4.0,599962.369775,0.125226860254,0.124994709051,1,0.00195644559034,1.7334191682000001e-13,0.124990974078
720.0,-567.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-560441257915.0,918771.232517,-560441176643.0,-560440315359.0,-560442363016.0,-560442252939.0,-560440376674.0,4.0,844140577702.0,0.249546279492,0.124994709051,27,0.00779855422245,1.7334191682000001e-13,0.250018051845
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-213328400389000.0,2992312.00642,-213328401318000.0,-213328396096000.0,-213328402826000.0,-213328402693000.0,-213328396786000.0,4.0,8953931143790.0,0.249546279492,0.125001984106,48,0.00779900812097,1.7334191682000001e-13,0.250018051845
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-213662897091000.0,2166714.05613,-213662896748000.0,-213662894849000.0,-213662900018000.0,-213662899581000.0,-213662895080000.0,4.0,4694649801040.0,0.250453720508,0.125001984106,74,0.0078273681505,1.7334191682000001e-13,0.250018051845
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-214065061258000.0,5985922.36002,-214065062017000.0,-214065053397000.0,-214065067601000.0,-214065066984000.0,-214065054470000.0,4.0,35831266500200.0,0.125226860254,0.125001984106,100,0.00391311892231,1.7334191682000001e-13,0.249981948155
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-214626892250000.0,995897.602206,-214626891976000.0,-214626891410000.0,-214626893637000.0,-214626893435000.0,-214626891448000.0,4.0,991812034081.0,0.249546279492,0.125001984106,22,0.0038989409552,1.7334191682000001e-13,0.124990974078
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-218384356187000.0,2847491.77274,-218384356038000.0,-218384352939000.0,-218384359735000.0,-218384359294000.0,-218384353290000.0,4.0,8108209395830.0,0.249546279492,0.250003306843,43,0.0155979749784,1.7334191682000001e-13,0.250018051845
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-218718855575000.0,3536713.24577,-218718856589000.0,-218718850495000.0,-218718858628000.0,-218718858384000.0,-218718851347000.0,4.0,12508340582800.0,0.250453720508,0.250003306843,69,0.0156546948874,1.7334191682000001e-13,0.250018051845
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-219121015590000.0,6402668.85176,-219121013341000.0,-219121010804000.0,-219121024875000.0,-219121023350000.0,-219121010979000.0,4.0,40994168425400.0,0.125226860254,0.250003306843,95,0.00782621714084,1.7334191682000001e-13,0.249981948155
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-219682849819000.0,1588736.82645,-219682849816000.0,-219682848078000.0,-219682851564000.0,-219682851432000.0,-219682848209000.0,4.0,2524084703710.0,0.249546279492,0.250003306843,17,0.00779786128164,1.7334191682000001e-13,0.124990974078
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-223440286347000.0,2153413.58557,-223440285859000.0,-223440284547000.0,-223440289124000.0,-223440288801000.0,-223440284577000.0,4.0,4637190070530.0,0.249546279492,0.250003306843,38,0.0155979749784,1.7334191682000001e-13,0.250018051845
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-223774782328000.0,2990169.25147,-223774781726000.0,-223774779369000.0,-223774786492000.0,-223774785787000.0,-223774779713000.0,4.0,8941112152430.0,0.250453720508,0.250003306843,64,0.0156546948874,1.7334191682000001e-13,0.250018051845
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-224176951063000.0,5995151.67872,-224176953705000.0,-224176942102000.0,-224176954741000.0,-224176954605000.0,-224176943823000.0,4.0,35941843650900.0,0.125226860254,0.250003306843,90,0.00782621714084,1.7334191682000001e-13,0.249981948155
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-224738780655000.0,1729470.68542,-224738781138000.0,-224738778308000.0,-224738782035000.0,-224738782011000.0,-224738778621000.0,4.0,2991068851740.0,0.249546279492,0.250003306843,12,0.00779786128164,1.7334191682000001e-13,0.124990974078
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-228496246127000.0,4268705.47805,-228496246297000.0,-228496241455000.0,-228496250459000.0,-228496250232000.0,-228496241784000.0,4.0,18221846458300.0,0.249546279492,0.249996693157,33,0.0155975623434,1.7334191682000001e-13,0.250018051845
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-228830743404000.0,3205876.00866,-228830744437000.0,-228830738745000.0,-228830745995000.0,-228830745817000.0,-228830739543000.0,4.0,10277640982900.0,0.250453720508,0.249996693157,59,0.0156542807519,1.7334191682000001e-13,0.250018051845
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-229232906061000.0,4021049.79137,-229232907723000.0,-229232900123000.0,-229232908673000.0,-229232908631000.0,-229232901162000.0,4.0,16168841424700.0,0.125226860254,0.249996693157,85,0.00782601010299,1.7334191682000001e-13,0.249981948155
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-229794738575000.0,1832787.24396,-229794738493000.0,-229794736983000.0,-229794740332000.0,-229794740280000.0,-229794736986000.0,4.0,3359109081620.0,0.249546279492,0.249996693157,7,0.00779765499392,1.7334191682000001e-13,0.124990974078
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-233551906693000.0,1829071.94496,-233551906678000.0,-233551904577000.0,-233551908838000.0,-233551908618000.0,-233551904789000.0,4.0,3345504179860.0,0.249546279492,0.124994709051,28,0.00779855422245,1.7334191682000001e-13,0.250018051845
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-233886407408000.0,2745792.5884,-233886408003000.0,-233886403668000.0,-233886409956000.0,-233886409790000.0,-233886404191000.0,4.0,7539376938530.0,0.250453720508,0.124994709051,54,0.00782691260144,1.7334191682000001e-13,0.250018051845
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-234288568974000.0,8410859.95685,-234288569932000.0,-234288557926000.0,-234288578108000.0,-234288577117000.0,-234288559492000.0,4.0,70742565213700.0,0.125226860254,0.124994709051,80,0.00391289118068,1.7334191682000001e-13,0.249981948155
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-234850402342000.0,951166.816604,-234850402459000.0,-234850401286000.0,-234850403166000.0,-234850403160000.0,-234850401361000.0,4.0,904718313008.0,0.249546279492,0.124994709051,2,0.00389871403872,1.7334191682000001e-13,0.124990974078
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-447618359280000.0,3689294.04758,-447618360002000.0,-447618354622000.0,-447618362494000.0,-447618362416000.0,-447618355133000.0,4.0,13610890569500.0,0.249546279492,0.125001984106,23,0.0038989409552,1.7334191682000001e-13,0.124990974078
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-448020534365000.0,3103490.83929,-448020534591000.0,-448020530742000.0,-448020537536000.0,-448020537346000.0,-448020531068000.0,4.0,9631655389540.0,0.250453720508,0.125001984106,49,0.0078273681505,1.7334191682000001e-13,0.250018051845
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-448355026302000.0,2998029.73024,-448355026436000.0,-448355022948000.0,-448355029387000.0,-448355029208000.0,-448355023208000.0,4.0,8988182263400.0,0.125226860254,0.125001984106,75,0.00391368407525,1.7334191682000001e-13,0.250018051845
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-452674317508000.0,1551876.10048,-452674317105000.0,-452674316168000.0,-452674319653000.0,-452674319346000.0,-452674316233000.0,4.0,2408319431250.0,0.249546279492,0.250003306843,18,0.00779786128164,1.7334191682000001e-13,0.124990974078
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-453076487155000.0,934641.827912,-453076486796000.0,-453076486489000.0,-453076488538000.0,-453076488286000.0,-453076486526000.0,4.0,873555346484.0,0.250453720508,0.250003306843,44,0.0156546948874,1.7334191682000001e-13,0.250018051845
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-453410977211000.0,1815564.47347,-453410977323000.0,-453410974986000.0,-453410979210000.0,-453410979028000.0,-453410975235000.0,4.0,3296274357310.0,0.125226860254,0.250003306843,70,0.00782734744372,1.7334191682000001e-13,0.250018051845
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-457730247779000.0,1840005.64004,-457730247502000.0,-457730246116000.0,-457730249997000.0,-457730249784000.0,-457730246163000.0,4.0,3385620755390.0,0.249546279492,0.250003306843,13,0.00779786128164,1.7334191682000001e-13,0.124990974078
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-458132420861000.0,6197684.47102,-458132423277000.0,-458132411684000.0,-458132425205000.0,-458132424988000.0,-458132413350000.0,4.0,38411292802400.0,0.250453720508,0.250003306843,39,0.0156546948874,1.7334191682000001e-13,0.250018051845
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-458466913150000.0,6503201.47411,-458466915045000.0,-458466904028000.0,-458466918483000.0,-458466918268000.0,-458466905380000.0,4.0,42291629412900.0,0.125226860254,0.250003306843,65,0.00782734744372,1.7334191682000001e-13,0.250018051845
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-462786204235000.0,749953.374413,-462786204296000.0,-462786203296000.0,-462786205053000.0,-462786204977000.0,-462786203408000.0,4.0,562430063793.0,0.249546279492,0.249996693157,8,0.00779765499392,1.7334191682000001e-13,0.124990974078
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-463188377757000.0,6507093.21941,-463188380044000.0,-463188368224000.0,-463188382715000.0,-463188382426000.0,-463188369886000.0,4.0,42342262166100.0,0.250453720508,0.249996693157,34,0.0156542807519,1.7334191682000001e-13,0.250018051845
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-463522870302000.0,5951980.61802,-463522871540000.0,-463522862812000.0,-463522875315000.0,-463522875246000.0,-463522863624000.0,4.0,35426073277300.0,0.125226860254,0.249996693157,60,0.00782714037597,1.7334191682000001e-13,0.250018051845
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-467841869433000.0,1876310.11056,-467841868694000.0,-467841868127000.0,-467841872218000.0,-467841871699000.0,-467841868202000.0,4.0,3520539630980.0,0.249546279492,0.124994709051,3,0.00389871403872,1.7334191682000001e-13,0.124990974078
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-468244040027000.0,3932657.10397,-468244040486000.0,-468244035318000.0,-468244043819000.0,-468244043645000.0,-468244035768000.0,4.0,15465791897400.0,0.250453720508,0.124994709051,29,0.00782691260144,1.7334191682000001e-13,0.250018051845
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-468578530776000.0,7087080.32582,-468578532107000.0,-468578521503000.0,-468578537386000.0,-468578537038000.0,-468578522651000.0,4.0,50226707544600.0,0.125226860254,0.124994709051,55,0.00391345630072,1.7334191682000001e-13,0.250018051845
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-682310492901000.0,2093422.07132,-682310493200000.0,-682310490278000.0,-682310494925000.0,-682310494816000.0,-682310490566000.0,4.0,4382415968690.0,0.250453720508,0.125001984106,24,0.00391311892231,1.7334191682000001e-13,0.124990974078
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-682712659177000.0,2689102.19771,-682712659223000.0,-682712655846000.0,-682712662413000.0,-682712661972000.0,-682712656316000.0,4.0,7231270629710.0,0.125226860254,0.125001984106,50,0.00391368407525,1.7334191682000001e-13,0.250018051845
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-687366449714000.0,3556083.64361,-687366450463000.0,-687366444749000.0,-687366453178000.0,-687366452814000.0,-687366445563000.0,4.0,12645730880400.0,0.250453720508,0.250003306843,19,0.00782621714084,1.7334191682000001e-13,0.124990974078
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-687768615188000.0,2812897.36165,-687768615381000.0,-687768612253000.0,-687768617736000.0,-687768617693000.0,-687768612412000.0,4.0,7912391567170.0,0.125226860254,0.250003306843,45,0.00782734744372,1.7334191682000001e-13,0.250018051845
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-692422379364000.0,2131394.27029,-692422379379000.0,-692422377316000.0,-692422381382000.0,-692422381327000.0,-692422377379000.0,4.0,4542841535440.0,0.250453720508,0.250003306843,14,0.00782621714084,1.7334191682000001e-13,0.124990974078
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-692824553522000.0,1450652.19106,-692824554027000.0,-692824551422000.0,-692824554611000.0,-692824554572000.0,-692824551765000.0,4.0,2104391779440.0,0.125226860254,0.250003306843,40,0.00782734744372,1.7334191682000001e-13,0.250018051845
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-697478336967000.0,2587028.95424,-697478336741000.0,-697478334523000.0,-697478339862000.0,-697478339646000.0,-697478334604000.0,4.0,6692718810080.0,0.250453720508,0.249996693157,9,0.00782601010299,1.7334191682000001e-13,0.124990974078
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-697880506593000.0,5349770.18321,-697880504896000.0,-697880502200000.0,-697880514380000.0,-697880513000000.0,-697880502561000.0,4.0,28620041013200.0,0.125226860254,0.249996693157,35,0.00782714037597,1.7334191682000001e-13,0.250018051845
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-702533999878000.0,3642544.41303,-702533999447000.0,-702533996175000.0,-702534004442000.0,-702534003927000.0,-702533996431000.0,4.0,13268129800900.0,0.250453720508,0.124994709051,4,0.00391289118068,1.7334191682000001e-13,0.124990974078
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-702936169877000.0,3964776.38154,-702936168854000.0,-702936166429000.0,-702936175373000.0,-702936174578000.0,-702936166610000.0,4.0,15719451755600.0,0.125226860254,0.124994709051,30,0.00391345630072,1.7334191682000001e-13,0.250018051845
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-917002621432000.0,6516847.61319,-917002620961000.0,-917002615276000.0,-917002628529000.0,-917002628054000.0,-917002615469000.0,4.0,42469302813500.0,0.125226860254,0.125001984106,25,0.00195655946116,1.7334191682000001e-13,0.124990974078
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-922058574456000.0,5952544.66701,-922058572666000.0,-922058569554000.0,-922058582936000.0,-922058581606000.0,-922058569810000.0,4.0,35432788012700.0,0.125226860254,0.250003306843,20,0.00391310857042,1.7334191682000001e-13,0.124990974078
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-927114508663000.0,5110349.00909,-927114509175000.0,-927114502037000.0,-927114514264000.0,-927114513670000.0,-927114502939000.0,4.0,26115666994700.0,0.125226860254,0.250003306843,15,0.00391310857042,1.7334191682000001e-13,0.124990974078
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-932170467519000.0,9050421.52758,-932170470900000.0,-932170454474000.0,-932170473803000.0,-932170473753000.0,-932170456553000.0,4.0,81910129826900.0,0.125226860254,0.249996693157,10,0.00391300505149,1.7334191682000001e-13,0.124990974078
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-937226130223000.0,6582782.52568,-937226130931000.0,-937226121708000.0,-937226137321000.0,-937226136624000.0,-937226122829000.0,4.0,43333025780400.0,0.125226860254,0.124994709051,5,0.00195644559034,1.7334191682000001e-13,0.124990974078
