smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,co2_location_label,fuel_region_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-meoh_capacity,ProbabilityWeight-htse_capacity,PointProbability,ProbabilityWeight,prefix,ProbabilityWeight-h2_storage_capacity
960.0,-538.4,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,312588.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3351734250.35,998860.073725,-3351734250.35,-3351027949.62,-3352440551.09,-3352369921.01,-3351098579.7,2.0,997721446881.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291534900939,287,0.142860407298
960.0,-907.0,-7355.9,-1e+200,-1e+200,-1e+200,-1e+200,156294.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3354614632.69,5837986.47296,-3354614632.69,-3350486552.86,-3358742712.51,-3358329904.53,-3350899360.85,2.0,34082086058500.0,0.142857142857,0.0714534883721,9.835748238069999e-14,0.00145825844858,134,0.142859493254
960.0,-784.1,-7355.9,-1e+200,-1e+200,-1e+200,-1e+200,468883.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3361029875.69,3674768.12267,-3361029875.69,-3358431422.23,-3363628329.15,-3363368483.81,-3358691267.58,2.0,13503920755400.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291533035653,398,0.142859493254
960.0,-292.7,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,312588.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3382866591.44,9847497.94518,-3382866591.44,-3375903358.87,-3389829824.02,-3389133500.76,-3376599682.12,2.0,96973215780300.0,0.0714285714286,0.142848837209,9.835748238069999e-14,0.00145767450469,304,0.142860407298
960.0,-907.0,-7355.9,-1e+200,-1e+200,-1e+200,-1e+200,234441.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3385923051.55,999134.422862,-3385923051.55,-3385216556.83,-3386629546.28,-3386558896.81,-3385287206.3,2.0,998269594948.0,0.142857142857,0.0714534883721,9.835748238069999e-14,0.00145825844858,198,0.142859493254
960.0,-538.4,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,390736.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3387068399.39,672125.1428,-3387068399.39,-3386593135.15,-3387543663.64,-3387496137.22,-3386640661.57,2.0,451752207584.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291534900939,351,0.142860407298
960.0,-661.3,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,78147.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3387477897.07,11761255.1288,-3387477897.07,-3379161433.81,-3395794360.33,-3394962714.0,-3379993080.14,2.0,138327122205000.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291514382791,87,0.142850352821
960.0,-907.0,-7355.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3393005808.4,9588039.5737,-3393005808.4,-3386226040.6,-3399785576.2,-3399107599.42,-3386904017.38,2.0,91930502866800.0,0.142857142857,0.0714534883721,9.835748238069999e-14,0.000729035922026,6,0.0714206061936
960.0,-415.6,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3407874696.89,14568201.3766,-3407874696.89,-3397573422.91,-3418175970.87,-3417145843.47,-3398603550.3,2.0,212232491348000.0,0.0714285714286,0.142848837209,9.835748238069999e-14,0.000728739324824,40,0.0714206061936
960.0,-907.0,-7355.9,-1e+200,-1e+200,-1e+200,-1e+200,312588.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3418886395.11,3040248.97117,-3418886395.11,-3416736614.44,-3421036175.77,-3420821197.71,-3416951592.51,2.0,9243113806720.0,0.142857142857,0.0714534883721,9.835748238069999e-14,0.00145826777881,262,0.142860407298
960.0,-661.3,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3419747834.36,6745012.05056,-3419747834.36,-3414978390.6,-3424517278.12,-3424040333.74,-3415455334.98,2.0,45495187562100.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00145747864965,23,0.0714206061936
960.0,-415.6,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,78147.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3419874176.7,9526876.35657,-3419874176.7,-3413137657.83,-3426610695.58,-3425937043.69,-3413811309.71,2.0,90761373113500.0,0.0714285714286,0.142848837209,9.835748238069999e-14,0.00145757191396,104,0.142850352821
960.0,-661.3,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,156294.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3420311418.58,5522961.62226,-3420311418.58,-3416406094.96,-3424216742.19,-3423826209.83,-3416796627.32,2.0,30503105081000.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291533035653,151,0.142859493254
960.0,-292.7,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,390736.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3421910921.2,7502116.332,-3421910921.2,-3416606123.86,-3427215718.53,-3426685238.8,-3417136603.6,2.0,56281749458800.0,0.0714285714286,0.142848837209,9.835748238069999e-14,0.00145767450469,368,0.142860407298
960.0,-415.6,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,156294.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3445287536.67,2361873.36493,-3445287536.67,-3443617439.99,-3446957633.34,-3446790623.67,-3443784449.66,2.0,5578445791950.0,0.0714285714286,0.142848837209,9.835748238069999e-14,0.00145766517826,168,0.142859493254
960.0,-907.0,-7355.9,-1e+200,-1e+200,-1e+200,-1e+200,390736.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3459828396.1,1766147.65583,-3459828396.1,-3458579541.11,-3461077251.08,-3460952365.58,-3458704426.61,2.0,3119277542180.0,0.142857142857,0.0714534883721,9.835748238069999e-14,0.00145826777881,326,0.142860407298
960.0,-661.3,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,234441.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3463129846.21,8644334.24787,-3463129846.21,-3457017378.85,-3469242313.58,-3468631066.84,-3457628625.58,2.0,74724514588800.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291533035653,215,0.142859493254
960.0,-661.3,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,312588.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3487397607.62,7718057.85264,-3487397607.62,-3481940116.58,-3492855098.67,-3492309349.56,-3482485865.68,2.0,59568417016600.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291534900939,279,0.142860407298
960.0,-415.6,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,234441.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3498179642.49,2983121.87473,-3498179642.49,-3496070256.79,-3500289028.2,-3500078089.63,-3496281195.36,2.0,8899016119470.0,0.0714285714286,0.142848837209,9.835748238069999e-14,0.00145766517826,232,0.142859493254
960.0,-907.0,-7355.9,-1e+200,-1e+200,-1e+200,-1e+200,468883.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3498599226.63,4407069.94347,-3498599226.63,-3495482957.59,-3501715495.67,-3501403868.77,-3495794584.49,2.0,19422265486700.0,0.142857142857,0.0714534883721,9.835748238069999e-14,0.00145825844858,390,0.142859493254
960.0,-784.1,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,78147.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3515125592.3,835864.841032,-3515125592.3,-3514534546.61,-3515716638.0,-3515657533.43,-3514593651.18,2.0,698670032473.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291514382791,79,0.142850352821
960.0,-661.3,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,390736.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3526246414.11,1506562.91417,-3526246414.11,-3525181113.26,-3527311714.96,-3527205184.88,-3525287643.34,2.0,2269731814360.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291534900939,343,0.142860407298
960.0,-415.6,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,312588.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3534066702.97,8122330.75223,-3534066702.97,-3528323347.82,-3539810058.13,-3539235722.61,-3528897683.34,2.0,65972256848700.0,0.0714285714286,0.142848837209,9.835748238069999e-14,0.00145767450469,296,0.142860407298
960.0,-415.6,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,390736.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3558246242.35,6825728.43694,-3558246242.35,-3553419723.48,-3563072761.21,-3562590109.32,-3553902375.37,2.0,46590568694800.0,0.0714285714286,0.142848837209,9.835748238069999e-14,0.00145767450469,360,0.142860407298
960.0,-784.1,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,156294.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3558592648.83,1730122.97281,-3558592648.83,-3557369267.14,-3559816030.51,-3559693692.34,-3557491605.31,2.0,2993325501030.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291533035653,143,0.142859493254
960.0,-538.4,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3560087061.63,3421355.2685,-3560087061.63,-3557667798.12,-3562506325.14,-3562264398.79,-3557909724.47,2.0,11705671873300.0,0.0714285714286,0.142848837209,9.835748238069999e-14,0.000728739324824,32,0.0714206061936
960.0,-538.4,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,78147.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3566024209.02,8089842.61527,-3566024209.02,-3560303826.45,-3571744591.59,-3571172553.34,-3560875864.71,2.0,65445553539900.0,0.0714285714286,0.142848837209,9.835748238069999e-14,0.00145757191396,96,0.142850352821
960.0,-784.1,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3573472135.7,2434716.8629,-3573472135.7,-3571750530.9,-3575193740.51,-3575021580.03,-3571922691.38,2.0,5927846202490.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00145747864965,15,0.0714206061936
960.0,-784.1,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,234441.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3593687455.57,4826639.21052,-3593687455.57,-3590274506.25,-3597100404.89,-3596759109.96,-3590615801.19,2.0,23296446068500.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291533035653,207,0.142859493254
960.0,-538.4,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,156294.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3603635101.87,5740070.26092,-3603635101.87,-3599576259.26,-3607693944.48,-3607288060.21,-3599982143.52,2.0,32948406600300.0,0.0714285714286,0.142848837209,9.835748238069999e-14,0.00145766517826,160,0.142859493254
960.0,-784.1,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,312588.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3625322216.43,1527551.71971,-3625322216.43,-3624242074.25,-3626402358.61,-3626294344.39,-3624350088.47,2.0,2333414256390.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291534900939,271,0.142860407298
960.0,-538.4,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,234441.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3637934900.47,12996798.0178,-3637934900.47,-3628744776.46,-3647125024.48,-3646206012.08,-3629663788.86,2.0,168916758716000.0,0.0714285714286,0.142848837209,9.835748238069999e-14,0.00145766517826,224,0.142859493254
960.0,-907.0,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,78147.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3657430401.6,7675677.41176,-3657430401.6,-3652002878.06,-3662857925.15,-3662315172.8,-3652545630.41,2.0,58916023729400.0,0.142857142857,0.0714534883721,9.835748238069999e-14,0.00145816514632,71,0.142850352821
960.0,-784.1,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,390736.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3670238706.11,563952.457802,-3670238706.11,-3669839931.5,-3670637480.72,-3670597603.26,-3669879808.97,2.0,318042374661.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291534900939,335,0.142860407298
960.0,-538.4,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,312588.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3676567589.39,9943161.72738,-3676567589.39,-3669536712.3,-3683598466.47,-3682895378.76,-3670239800.01,2.0,98866465136800.0,0.0714285714286,0.142848837209,9.835748238069999e-14,0.00145767450469,288,0.142860407298
960.0,-907.0,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,156294.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3694525998.42,842304.114205,-3694525998.42,-3693930399.47,-3695121597.37,-3695062037.48,-3693989959.37,2.0,709476220806.0,0.142857142857,0.0714534883721,9.835748238069999e-14,0.00145825844858,135,0.142859493254
960.0,-784.1,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,468883.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3695894948.95,4920866.54966,-3695894948.95,-3692415370.84,-3699374527.05,-3699026569.24,-3692763328.65,2.0,24214927599600.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291533035653,399,0.142859493254
960.0,-661.3,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3696412178.28,15729479.332,-3696412178.28,-3685289756.78,-3707534599.78,-3706422357.63,-3686401998.93,2.0,247416520057000.0,0.0714285714286,0.142848837209,9.835748238069999e-14,0.000728739324824,24,0.0714206061936
960.0,-907.0,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3697570866.72,8177180.83926,-3697570866.72,-3691788726.69,-3703353006.74,-3702774792.74,-3692366940.7,2.0,66866286478000.0,0.142857142857,0.0714534883721,9.835748238069999e-14,0.000729035922026,7,0.0714206061936
960.0,-661.3,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,78147.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3706669857.05,3165883.52367,-3706669857.05,-3704431239.34,-3708908474.76,-3708684612.99,-3704655101.11,2.0,10022818485500.0,0.0714285714286,0.142848837209,9.835748238069999e-14,0.00145757191396,88,0.142850352821
960.0,-538.4,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,390736.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3718408267.2,308293.45097,-3718408267.2,-3718190270.81,-3718626263.59,-3718604463.95,-3718212070.45,2.0,95044851910.7,0.0714285714286,0.142848837209,9.835748238069999e-14,0.00145767450469,352,0.142860407298
960.0,-907.0,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,234441.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3725719370.32,5568696.88802,-3725719370.32,-3721781706.99,-3729657033.66,-3729263267.32,-3722175473.32,2.0,31010385030600.0,0.142857142857,0.0714534883721,9.835748238069999e-14,0.00145825844858,199,0.142859493254
960.0,-661.3,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,156294.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3736507474.09,15241902.1563,-3736507474.09,-3725729821.72,-3747285126.46,-3746207361.23,-3726807586.96,2.0,232315581343000.0,0.0714285714286,0.142848837209,9.835748238069999e-14,0.00145766517826,152,0.142859493254
960.0,-907.0,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,312588.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3764693375.85,6676928.09729,-3764693375.85,-3759972074.71,-3769414676.98,-3768942546.87,-3760444204.82,2.0,44581368816300.0,0.142857142857,0.0714534883721,9.835748238069999e-14,0.00145826777881,263,0.142860407298
960.0,-661.3,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,234441.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3792158284.76,2904411.36655,-3792158284.76,-3790104555.79,-3794212013.73,-3794006640.84,-3790309928.69,2.0,8435605386130.0,0.0714285714286,0.142848837209,9.835748238069999e-14,0.00145766517826,216,0.142859493254
960.0,-907.0,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,390736.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3799851817.35,1096659.96379,-3799851817.35,-3799076361.65,-3800627273.05,-3800549727.48,-3799153907.22,2.0,1202663076180.0,0.142857142857,0.0714534883721,9.835748238069999e-14,0.00145826777881,327,0.142860407298
960.0,-661.3,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,312588.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3825728252.24,2761446.10671,-3825728252.24,-3823775614.97,-3827680889.51,-3827485625.78,-3823970878.7,2.0,7625584600260.0,0.0714285714286,0.142848837209,9.835748238069999e-14,0.00145767450469,280,0.142860407298
960.0,-907.0,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,468883.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3829760135.87,4020311.88411,-3829760135.87,-3826917346.08,-3832602925.67,-3832318646.69,-3827201625.06,2.0,16162907645500.0,0.142857142857,0.0714534883721,9.835748238069999e-14,0.00145825844858,391,0.142859493254
960.0,-784.1,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3836346740.75,2818811.98218,-3836346740.75,-3834353539.68,-3838339941.82,-3838140621.71,-3834552859.79,2.0,7945700990880.0,0.0714285714286,0.142848837209,9.835748238069999e-14,0.000728739324824,16,0.0714206061936
960.0,-661.3,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,390736.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3838876883.74,5255204.37038,-3838876883.74,-3835160893.09,-3842592874.38,-3842221275.32,-3835532492.16,2.0,27617172974400.0,0.0714285714286,0.142848837209,9.835748238069999e-14,0.00145767450469,344,0.142860407298
960.0,-784.1,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,78147.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3850496658.99,4503415.64538,-3850496658.99,-3847312263.25,-3853681054.73,-3853362615.16,-3847630702.83,2.0,20280752475000.0,0.0714285714286,0.142848837209,9.835748238069999e-14,0.00145757191396,80,0.142850352821
960.0,-784.1,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,156294.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3884563424.73,15298026.3964,-3884563424.73,-3873746086.52,-3895380762.93,-3894299029.11,-3874827820.34,2.0,234029611626000.0,0.0714285714286,0.142848837209,9.835748238069999e-14,0.00145766517826,144,0.142859493254
960.0,-784.1,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,234441.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3920727889.79,12218656.2478,-3920727889.79,-3912087995.1,-3929367784.48,-3928503795.01,-3912951984.57,2.0,149295560501000.0,0.0714285714286,0.142848837209,9.835748238069999e-14,0.00145766517826,208,0.142859493254
960.0,-784.1,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,312588.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3959078747.72,1411094.52483,-3959078747.72,-3958080953.21,-3960076542.23,-3959976762.78,-3958180732.66,2.0,1991187758010.0,0.0714285714286,0.142848837209,9.835748238069999e-14,0.00145767450469,272,0.142860407298
960.0,-907.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3979124046.92,10275639.1913,-3979124046.92,-3971858072.77,-3986390021.07,-3985663423.66,-3972584670.18,2.0,105588760789000.0,0.0714285714286,0.0714534883721,9.835748238069999e-14,0.000364517961013,8,0.0714206061936
960.0,-907.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,78147.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3991557833.22,14625894.0629,-3991557833.22,-3981215764.35,-4001899902.09,-4000865695.21,-3982249971.24,2.0,213916777140000.0,0.0714285714286,0.0714534883721,9.835748238069999e-14,0.000729082573159,72,0.142850352821
960.0,-784.1,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,390736.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3992607838.98,13740063.3058,-3992607838.98,-3982892147.05,-4002323530.92,-4001351961.73,-3983863716.24,2.0,188789339646000.0,0.0714285714286,0.142848837209,9.835748238069999e-14,0.00145767450469,336,0.142860407298
960.0,-907.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,156294.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-4023898435.83,1389775.11476,-4023898435.83,-4022915716.42,-4024881155.24,-4024782883.29,-4023013988.36,2.0,1931474869610.0,0.0714285714286,0.0714534883721,9.835748238069999e-14,0.000729129224292,136,0.142859493254
960.0,-784.1,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,468883.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-4028665045.19,3443126.8147,-4028665045.19,-4026230386.87,-4031099703.51,-4030856237.68,-4026473852.7,2.0,11855122262100.0,0.0714285714286,0.142848837209,9.835748238069999e-14,0.00145766517826,400,0.142859493254
960.0,-907.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,234441.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-4059622661.91,332215.044558,-4059622661.91,-4059387750.4,-4059857573.42,-4059834082.27,-4059411241.55,2.0,110366835831.0,0.0714285714286,0.0714534883721,9.835748238069999e-14,0.000729129224292,200,0.142859493254
960.0,-907.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,312588.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-4108146092.29,4547934.7663,-4108146092.29,-4104930216.78,-4111361967.81,-4111040380.26,-4105251804.33,2.0,20683710638500.0,0.0714285714286,0.0714534883721,9.835748238069999e-14,0.000729133889406,264,0.142860407298
960.0,-907.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,390736.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-4133206368.65,2943609.9047,-4133206368.65,-4131124922.12,-4135287815.17,-4135079670.52,-4131333066.77,2.0,8664839271070.0,0.0714285714286,0.0714534883721,9.835748238069999e-14,0.000729133889406,328,0.142860407298
960.0,-907.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,468883.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-4171477795.4,1455685.97436,-4171477795.4,-4170448469.98,-4172507120.83,-4172404188.28,-4170551402.52,2.0,2119021655950.0,0.0714285714286,0.0714534883721,9.835748238069999e-14,0.000729129224292,392,0.142859493254
960.0,-292.7,-7355.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-24129500692.0,9721016.33308,-24129500692.0,-24122626895.4,-24136374488.5,-24135687108.9,-24123314275.0,2.0,94498158548100.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00145747864965,46,0.0714206061936
960.0,-292.7,-7355.9,-1e+200,-1e+200,-1e+200,-1e+200,78147.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-24170513603.8,136418.111277,-24170513603.8,-24170417141.6,-24170610065.9,-24170600419.7,-24170426787.8,2.0,18609901084.3,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291514382791,110,0.142850352821
960.0,-292.7,-7355.9,-1e+200,-1e+200,-1e+200,-1e+200,156294.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-24210708730.9,1327523.11574,-24210708730.9,-24209770030.3,-24211647431.5,-24211553561.4,-24209863900.4,2.0,1762317622810.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291533035653,174,0.142859493254
960.0,-292.7,-7355.9,-1e+200,-1e+200,-1e+200,-1e+200,234441.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-24238117465.7,8753123.78226,-24238117465.7,-24231928072.5,-24244306858.9,-24243687919.5,-24232547011.8,2.0,76617175947600.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291533035653,238,0.142859493254
960.0,-292.7,-7355.9,-1e+200,-1e+200,-1e+200,-1e+200,312588.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-24282815505.1,1094561.37105,-24282815505.1,-24282041533.3,-24283589476.8,-24283512079.7,-24282118930.5,2.0,1198064595000.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291534900939,302,0.142860407298
960.0,-292.7,-7355.9,-1e+200,-1e+200,-1e+200,-1e+200,390736.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-24307066914.9,3306403.71197,-24307066914.9,-24304728934.5,-24309404895.4,-24309171097.4,-24304962732.5,2.0,10932305506500.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291534900939,366,0.142860407298
960.0,-538.4,-13530.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-45840038063.6,2871215.34142,-45840038063.6,-45838007807.7,-45842068319.4,-45841865293.8,-45838210833.3,2.0,8243877536810.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00145747864965,28,0.0714206061936
960.0,-538.4,-13530.7,-1e+200,-1e+200,-1e+200,-1e+200,78147.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-45876895659.3,1966257.31867,-45876895659.3,-45875505305.4,-45878286013.1,-45878146977.8,-45875644340.8,2.0,3866167843230.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291514382791,92,0.142850352821
960.0,-538.4,-13530.7,-1e+200,-1e+200,-1e+200,-1e+200,156294.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-45907700711.5,2208120.53839,-45907700711.5,-45906139334.5,-45909262088.5,-45909105950.8,-45906295472.2,2.0,4875796312050.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291533035653,156,0.142859493254
960.0,-538.4,-13530.7,-1e+200,-1e+200,-1e+200,-1e+200,234441.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-45949124774.1,4342969.15631,-45949124774.1,-45946053831.1,-45952195717.0,-45951888622.7,-45946360925.4,2.0,18861381092700.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291533035653,220,0.142859493254
960.0,-538.4,-13530.7,-1e+200,-1e+200,-1e+200,-1e+200,312588.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-45981239776.6,2013923.92613,-45981239776.6,-45979815717.4,-45982663835.9,-45982521430.0,-45979958123.3,2.0,4055889580240.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291534900939,284,0.142860407298
960.0,-538.4,-13530.7,-1e+200,-1e+200,-1e+200,-1e+200,390736.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-46015004401.3,425833.568727,-46015004401.3,-46014703291.5,-46015305511.1,-46015275400.1,-46014733402.5,2.0,181334228255.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291534900939,348,0.142860407298
960.0,-784.1,-19705.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-67513554862.0,3456022.47777,-67513554862.0,-67511111085.1,-67515998638.9,-67515754261.2,-67511355462.8,2.0,11944091366900.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00145747864965,10,0.0714206061936
