smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,co2_location_label,fuel_region_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,PointProbability,prefix,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-ft_capacity,ProbabilityWeight-htse_capacity
720.0,-705.1,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-598315450.874,1918129.38015,-598315450.874,-596959128.583,-599671773.166,-599536140.937,-597094760.812,2.0,3679220319010.0,0.0011569558837,1.2171516948100001e-13,246,0.0833282383511,0.16666559696,0.0833064516129
720.0,-188.4,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-598486205.098,1140087.71626,-598486205.098,-597680041.343,-599292368.853,-599211752.478,-597760657.718,2.0,1299800000780.0,0.00115757525535,0.0,342,0.0833341171768,0.0833311939206,0.166693548387
720.0,-498.4,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-638618364.409,4279895.9077,-638618364.409,-635592020.99,-641644707.828,-641342073.486,-635894655.332,2.0,18317508980700.0,0.00115749359393,0.0,297,0.0833282383511,0.0833311939206,0.166693548387
720.0,-705.1,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-638941574.848,1407949.7072,-638941574.848,-637946004.063,-639937145.634,-639837588.555,-638045561.141,2.0,1982322378000.0,0.00231408317673,1.2171516948100001e-13,260,0.166668822236,0.16666559696,0.0833064516129
720.0,-601.8,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-641892980.051,1215400.62168,-641892980.051,-641033562.03,-642752398.073,-642666456.27,-641119503.832,2.0,1477198671170.0,0.00463040651143,1.2171516948100001e-13,275,0.166668822236,0.16666559696,0.166693548387
720.0,-498.4,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-648679736.773,12401477.451,-648679736.773,-639910567.97,-657448905.575,-656571988.695,-640787484.851,2.0,153796642968000.0,0.00231507701542,0.0,304,0.16666294341,0.0833311939206,0.166693548387
720.0,-395.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-650826753.67,8944621.6115,-650826753.67,-644501951.073,-657151556.267,-656519076.007,-645134431.333,2.0,80006255773000.0,0.00231403045724,0.0,319,0.166668234354,0.0833311939206,0.166612903226
720.0,-498.4,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-652023525.677,4371259.63374,-652023525.677,-648932578.347,-655114473.006,-654805378.273,-649241673.08,2.0,19107910785600.0,0.00231519508941,1.2171516948100001e-13,290,0.0833341171768,0.16666559696,0.166693548387
720.0,-291.8,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-653112986.854,9704963.29773,-653112986.854,-646250541.495,-659975432.213,-659289187.677,-646936786.031,2.0,94186312610300.0,0.00231515867685,0.0,334,0.166668822236,0.0833311939206,0.166693548387
720.0,-705.1,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-693558827.82,1045967.35745,-693558827.82,-692819217.209,-694298438.431,-694224477.37,-692893178.27,2.0,1094047712850.0,0.00231407501438,1.2171516948100001e-13,267,0.166668234354,0.16666559696,0.0833064516129
720.0,-601.8,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-705102457.13,6480378.96466,-705102457.13,-700520137.219,-709684777.04,-709226545.049,-700978369.21,2.0,41995311525600.0,0.00463040651143,1.2171516948100001e-13,282,0.166668822236,0.16666559696,0.166693548387
720.0,-498.4,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-708357685.588,1615484.01986,-708357685.588,-707215365.883,-709500005.294,-709385773.323,-707329597.854,2.0,2609788618430.0,0.00231515867685,0.0,311,0.166668822236,0.0833311939206,0.166693548387
720.0,-395.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-715970538.944,1303800.94798,-715970538.944,-715048612.452,-716892465.435,-716800272.786,-715140805.101,2.0,1699896911950.0,0.00231403861944,0.0,326,0.166668822236,0.0833311939206,0.166612903226
720.0,-291.8,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-717183099.677,3722199.39758,-717183099.677,-714551107.243,-719815092.112,-719551892.869,-714814306.486,2.0,13854768355400.0,0.00115757525535,0.0,341,0.0833341171768,0.0833311939206,0.166693548387
720.0,-705.1,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-757002990.231,228432.762332,-757002990.231,-756841463.876,-757164516.587,-757148363.951,-756857616.512,2.0,52181526906.7,0.00231408317673,1.2171516948100001e-13,274,0.166668822236,0.16666559696,0.0833064516129
720.0,-601.8,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-757236084.619,2441395.37765,-757236084.619,-755509757.392,-758962411.846,-758789779.124,-755682390.115,2.0,5960411390030.0,0.00115749359393,0.0,296,0.0833282383511,0.0833311939206,0.166693548387
720.0,-601.8,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-765735211.186,536155.782513,-765735211.186,-765356091.797,-766114330.576,-766076418.637,-765394003.736,2.0,287463023122.0,0.00231519508941,1.2171516948100001e-13,289,0.0833341171768,0.16666559696,0.166693548387
720.0,-601.8,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-768643567.367,5523992.82697,-768643567.367,-764737514.579,-772549620.154,-772159014.875,-765128119.858,2.0,30514496752400.0,0.00231507701542,0.0,303,0.16666294341,0.0833311939206,0.166693548387
720.0,-498.4,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-772882140.032,3442034.8335,-772882140.032,-770448253.86,-775316026.204,-775072637.587,-770691642.477,2.0,11847603795100.0,0.00231515051071,0.0,318,0.166668234354,0.0833311939206,0.166693548387
720.0,-395.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-781207650.599,1257645.82125,-781207650.599,-780318360.71,-782096940.487,-782008011.498,-780407289.699,2.0,1581673011710.0,0.00231403861944,0.0,333,0.166668822236,0.0833311939206,0.166612903226
720.0,-705.1,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-808224548.673,3210247.32074,-808224548.673,-805954561.024,-810494536.323,-810267537.558,-806181559.788,2.0,10305687860300.0,0.00231408317673,1.2171516948100001e-13,281,0.166668822236,0.16666559696,0.0833064516129
720.0,-601.8,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-828063661.564,4088158.04488,-828063661.564,-825172897.288,-830954425.84,-830665349.413,-825461973.716,2.0,16713036199900.0,0.00231515867685,0.0,310,0.166668822236,0.0833311939206,0.166693548387
720.0,-498.4,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-832123447.406,1981361.93941,-832123447.406,-830722412.942,-833524481.869,-833384378.423,-830862516.389,2.0,3925795134950.0,0.00231515867685,0.0,325,0.166668822236,0.0833311939206,0.166693548387
720.0,-395.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-837321768.471,5047035.68574,-837321768.471,-833752975.313,-840890561.63,-840533682.314,-834109854.629,2.0,25472569213100.0,0.00115701522862,0.0,340,0.0833341171768,0.0833311939206,0.166612903226
720.0,-705.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-864948908.689,844373.4968,-864948908.689,-864351846.463,-865545970.914,-865486264.692,-864411552.686,2.0,712966602098.0,0.00057846680335,0.0,295,0.0833282383511,0.0833311939206,0.0833064516129
720.0,-705.1,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-871072674.167,1139441.57294,-871072674.167,-870266967.304,-871878381.03,-871797810.343,-870347537.99,2.0,1298327098140.0,0.00115703750719,1.2171516948100001e-13,288,0.0833341171768,0.16666559696,0.0833064516129
720.0,-705.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-884061290.213,3019679.97919,-884061290.213,-881926054.023,-886196526.403,-885983002.784,-882139577.642,2.0,9118467176750.0,0.00115697849876,0.0,302,0.16666294341,0.0833311939206,0.0833064516129
720.0,-601.8,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-889941658.214,5481233.36175,-889941658.214,-886065840.934,-893817475.493,-893429893.765,-886453422.662,2.0,30043919166000.0,0.00231515051071,0.0,317,0.166668234354,0.0833311939206,0.166693548387
720.0,-498.4,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-893477968.225,4869293.8199,-893477968.225,-890034857.545,-896921078.904,-896576767.836,-890379168.613,2.0,23710022304500.0,0.00231515867685,0.0,332,0.166668822236,0.0833311939206,0.166693548387
720.0,-601.8,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-947646915.609,902007.789902,-947646915.609,-947009099.784,-948284731.434,-948220949.851,-947072881.366,2.0,813618053044.0,0.00231515867685,0.0,324,0.166668822236,0.0833311939206,0.166693548387
720.0,-705.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-947742486.051,6574887.69841,-947742486.051,-943093338.374,-952391633.728,-951926718.961,-943558253.142,2.0,43229148246700.0,0.00115701930972,0.0,309,0.166668822236,0.0833311939206,0.0833064516129
720.0,-498.4,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-951313433.615,2270104.11206,-951313433.615,-949708227.603,-952918639.626,-952758119.025,-949868748.204,2.0,5153372679600.0,0.00115757525535,0.0,339,0.0833341171768,0.0833311939206,0.166693548387
720.0,-705.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1009962342.5,5039795.89987,-1009962342.5,-1006398668.65,-1013526016.36,-1013169648.97,-1006755036.03,2.0,25399542712300.0,0.00115701522862,0.0,316,0.166668234354,0.0833311939206,0.0833064516129
720.0,-601.8,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1013331505.94,5598808.77428,-1013331505.94,-1009372550.29,-1017290461.59,-1016894566.03,-1009768445.85,2.0,31346659690900.0,0.00231515867685,0.0,331,0.166668822236,0.0833311939206,0.166693548387
720.0,-705.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1065586369.2,2983893.37162,-1065586369.2,-1063476437.97,-1067696300.44,-1067485307.32,-1063687431.09,2.0,8903619653200.0,0.00115701930972,0.0,323,0.166668822236,0.0833311939206,0.0833064516129
720.0,-601.8,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1067727297.88,1597063.85367,-1067727297.88,-1066598003.2,-1068856592.56,-1068743663.09,-1066710932.67,2.0,2550612952710.0,0.00115757525535,0.0,338,0.0833341171768,0.0833311939206,0.166693548387
720.0,-705.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1130790427.69,2247507.36207,-1130790427.69,-1129201199.99,-1132379655.38,-1132220732.61,-1129360122.76,2.0,5051289342560.0,0.00115701930972,0.0,330,0.166668822236,0.0833311939206,0.0833064516129
720.0,-705.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1190970121.32,2582633.24227,-1190970121.32,-1189143923.84,-1192796318.8,-1192613699.05,-1189326543.59,2.0,6669994464090.0,0.000578507614311,0.0,337,0.0833341171768,0.0833311939206,0.0833064516129
720.0,-705.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1195160086.42,0.0,-1195160086.42,-1195160086.42,-1195160086.42,-1195160086.42,-1195160086.42,2.0,0.0,0.000578489080348,1.2171516948100001e-13,1,0.0833282383511,0.0833344030397,0.0833064516129
720.0,-395.1,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1701816607.76,856133.382443,-1701816607.76,-1701211230.04,-1702421985.48,-1702361447.71,-1701271767.81,2.0,732964368533.0,0.0023139117674,1.2171516948100001e-13,151,0.0833282383511,0.16666559696,0.166612903226
720.0,-85.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2161461131.99,2320933.59253,-2161461131.99,-2159819984.11,-2163102279.87,-2162938165.08,-2159984098.89,2.0,5386732740950.0,0.00057846680335,0.0,301,0.0833282383511,0.0833311939206,0.0833064516129
720.0,-498.4,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-48927576129.8,158975.354942,-48927576129.8,-48927463717.3,-48927688542.4,-48927677301.1,-48927474958.5,2.0,25273163479.1,0.00231503176341,1.2171516948100001e-13,101,0.0833282383511,0.16666559696,0.166693548387
720.0,-188.4,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-49411937656.9,1352903.71765,-49411937656.9,-49410981009.5,-49412894304.3,-49412798639.6,-49411076674.2,2.0,1830348469230.0,0.00231503176341,1.2171516948100001e-13,251,0.0833282383511,0.16666559696,0.166693548387
720.0,-601.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-138902328520000.0,1298055.88294,-138902328520000.0,-138902327602000.0,-138902329438000.0,-138902329346000.0,-138902327694000.0,2.0,1684949075240.0,0.00115761983406,1.2171516948100001e-13,44,0.0833341171768,0.0833344030397,0.166693548387
720.0,-291.8,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-138902831498000.0,522632.433082,-138902831498000.0,-138902831129000.0,-138902831868000.0,-138902831831000.0,-138902831166000.0,2.0,273144660109.0,0.00231519508941,1.2171516948100001e-13,194,0.0833341171768,0.16666559696,0.166693548387
720.0,-395.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-138950057429000.0,2211698.50074,-138950057429000.0,-138950055866000.0,-138950058993000.0,-138950058837000.0,-138950056022000.0,2.0,4891610258170.0,0.00231407501438,1.2171516948100001e-13,144,0.0833341171768,0.16666559696,0.166612903226
720.0,-85.1,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-138950537626000.0,441730.015003,-138950537626000.0,-138950537314000.0,-138950537939000.0,-138950537907000.0,-138950537345000.0,2.0,195125406155.0,0.00115703750719,0.0,294,0.0833341171768,0.16666559696,0.0833064516129
720.0,-498.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-139003429767000.0,2079911.18713,-139003429767000.0,-139003428296000.0,-139003431237000.0,-139003431090000.0,-139003428443000.0,2.0,4326030546360.0,0.00231523966812,1.2171516948100001e-13,94,0.0833341171768,0.166668806079,0.166693548387
720.0,-188.4,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-139003921844000.0,387639.484029,-139003921844000.0,-139003921570000.0,-139003922118000.0,-139003922091000.0,-139003921597000.0,2.0,150264369578.0,0.00231523966812,1.2171516948100001e-13,244,0.0833341171768,0.166668806079,0.166693548387
720.0,-601.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-142346479068000.0,68163.966755,-142346479068000.0,-142346479020000.0,-142346479116000.0,-142346479111000.0,-142346479024000.0,2.0,4646326363.77,0.00231524783458,1.2171516948100001e-13,37,0.166668822236,0.0833344030397,0.166693548387
720.0,-291.8,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-142346979043000.0,1322470.41289,-142346979043000.0,-142346978108000.0,-142346979979000.0,-142346979885000.0,-142346978202000.0,2.0,1748927992980.0,0.00463040651143,1.2171516948100001e-13,187,0.166668822236,0.16666559696,0.166693548387
720.0,-395.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-142394208796000.0,2516202.82179,-142394208796000.0,-142394207016000.0,-142394210575000.0,-142394210397000.0,-142394207194000.0,2.0,6331276640360.0,0.00462816635347,1.2171516948100001e-13,137,0.166668822236,0.16666559696,0.166612903226
720.0,-85.1,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-142394690318000.0,4367508.65151,-142394690318000.0,-142394687229000.0,-142394693406000.0,-142394693097000.0,-142394687538000.0,2.0,19075131821000.0,0.00231408317673,0.0,287,0.166668822236,0.16666559696,0.0833064516129
720.0,-498.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-142447576325000.0,272445.281782,-142447576325000.0,-142447576132000.0,-142447576517000.0,-142447576498000.0,-142447576151000.0,2.0,74226431565.0,0.00463049566916,1.2171516948100001e-13,87,0.166668822236,0.166668806079,0.166693548387
720.0,-188.4,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-142448071933000.0,1501214.63281,-142448071933000.0,-142448070871000.0,-142448072994000.0,-142448072888000.0,-142448070978000.0,2.0,2253645373760.0,0.00463049566916,1.2171516948100001e-13,237,0.166668822236,0.166668806079,0.166693548387
720.0,-601.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-145790653895000.0,594825.140722,-145790653895000.0,-145790653474000.0,-145790654316000.0,-145790654274000.0,-145790653517000.0,2.0,353816948035.0,0.00231524783458,1.2171516948100001e-13,30,0.166668822236,0.0833344030397,0.166693548387
720.0,-291.8,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-145791159042000.0,23880.2997288,-145791159042000.0,-145791159025000.0,-145791159059000.0,-145791159057000.0,-145791159027000.0,2.0,570268715.138,0.00463040651143,1.2171516948100001e-13,180,0.166668822236,0.16666559696,0.166693548387
720.0,-395.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-145838384905000.0,1165395.12673,-145838384905000.0,-145838384081000.0,-145838385729000.0,-145838385647000.0,-145838384163000.0,2.0,1358145801410.0,0.00462816635347,1.2171516948100001e-13,130,0.166668822236,0.16666559696,0.166612903226
720.0,-85.1,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-145838855370000.0,5731107.37791,-145838855370000.0,-145838851317000.0,-145838859422000.0,-145838859017000.0,-145838851722000.0,2.0,32845591777100.0,0.00231408317673,0.0,280,0.166668822236,0.16666559696,0.0833064516129
720.0,-498.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-145891752735000.0,2088555.60068,-145891752735000.0,-145891751258000.0,-145891754212000.0,-145891754064000.0,-145891751406000.0,2.0,4362064497130.0,0.00463049566916,1.2171516948100001e-13,80,0.166668822236,0.166668806079,0.166693548387
720.0,-188.4,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-145892244731000.0,3462582.73788,-145892244731000.0,-145892242282000.0,-145892247179000.0,-145892246934000.0,-145892242527000.0,2.0,11989479216700.0,0.00463049566916,1.2171516948100001e-13,230,0.166668822236,0.166668806079,0.166693548387
720.0,-601.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-149234803652000.0,499970.787696,-149234803652000.0,-149234803298000.0,-149234804005000.0,-149234803970000.0,-149234803334000.0,2.0,249970788549.0,0.00231523966812,1.2171516948100001e-13,23,0.166668234354,0.0833344030397,0.166693548387
720.0,-291.8,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-149235301687000.0,1890093.02316,-149235301687000.0,-149235300350000.0,-149235303023000.0,-149235302890000.0,-149235300484000.0,2.0,3572451636200.0,0.00463039017883,1.2171516948100001e-13,173,0.166668234354,0.16666559696,0.166693548387
720.0,-395.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-149282534174000.0,1716144.37934,-149282534174000.0,-149282532961000.0,-149282535388000.0,-149282535266000.0,-149282533082000.0,2.0,2945151530730.0,0.00462815002877,1.2171516948100001e-13,123,0.166668234354,0.16666559696,0.166612903226
720.0,-85.1,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-149283012836000.0,9706043.00613,-149283012836000.0,-149283005973000.0,-149283019699000.0,-149283019013000.0,-149283006659000.0,2.0,94207270836900.0,0.00231407501438,0.0,273,0.166668234354,0.16666559696,0.0833064516129
720.0,-498.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-149335905200000.0,2258723.91907,-149335905200000.0,-149335903603000.0,-149335906797000.0,-149335906637000.0,-149335903762000.0,2.0,5101833742560.0,0.00463047933624,1.2171516948100001e-13,73,0.166668234354,0.166668806079,0.166693548387
720.0,-188.4,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-149336400616000.0,7115524.01295,-149336400616000.0,-149336395585000.0,-149336405648000.0,-149336405144000.0,-149336396088000.0,2.0,50630681978800.0,0.00463047933624,1.2171516948100001e-13,223,0.166668234354,0.166668806079,0.166693548387
720.0,-601.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-152678954412000.0,247651.444286,-152678954412000.0,-152678954237000.0,-152678954587000.0,-152678954570000.0,-152678954255000.0,2.0,61331237856.8,0.00231524783458,1.2171516948100001e-13,16,0.166668822236,0.0833344030397,0.166693548387
720.0,-291.8,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-152679457696000.0,3136911.25268,-152679457696000.0,-152679455478000.0,-152679459914000.0,-152679459693000.0,-152679455700000.0,2.0,9840212207190.0,0.00463040651143,1.2171516948100001e-13,166,0.166668822236,0.16666559696,0.166693548387
720.0,-395.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-152726684042000.0,4285870.10213,-152726684042000.0,-152726681012000.0,-152726687073000.0,-152726686770000.0,-152726681315000.0,2.0,18368682532300.0,0.00462816635347,1.2171516948100001e-13,116,0.166668822236,0.16666559696,0.166612903226
720.0,-85.1,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-152727161919000.0,4275742.41058,-152727161919000.0,-152727158895000.0,-152727164942000.0,-152727164640000.0,-152727159198000.0,2.0,18281973161600.0,0.00231408317673,0.0,266,0.166668822236,0.16666559696,0.0833064516129
720.0,-498.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-152780054640000.0,225380.718465,-152780054640000.0,-152780054480000.0,-152780054799000.0,-152780054783000.0,-152780054496000.0,2.0,50796468255.6,0.00463049566916,1.2171516948100001e-13,66,0.166668822236,0.166668806079,0.166693548387
720.0,-188.4,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-152780549599000.0,2401312.26666,-152780549599000.0,-152780547901000.0,-152780551297000.0,-152780551128000.0,-152780548071000.0,2.0,5766300602000.0,0.00463049566916,1.2171516948100001e-13,216,0.166668822236,0.166668806079,0.166693548387
720.0,-601.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-156123130813000.0,616651.427834,-156123130813000.0,-156123130377000.0,-156123131249000.0,-156123131205000.0,-156123130420000.0,2.0,380258983450.0,0.00231516617,1.2171516948100001e-13,9,0.16666294341,0.0833344030397,0.166693548387
720.0,-291.8,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-156123630178000.0,1402565.21559,-156123630178000.0,-156123629186000.0,-156123631170000.0,-156123631071000.0,-156123629286000.0,2.0,1967189183980.0,0.00463024318543,1.2171516948100001e-13,159,0.16666294341,0.16666559696,0.166693548387
