npp_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight,ProbabilityWeight-ft_capacity,PointProbability,ProbabilityWeight-htse_capacity
522.0,-507.0,-12743.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,237877.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-109988976184.0,92.1724845716,-109988976184.0,-109988976119.0,-109988976249.0,-109988976242.0,-109988976125.0,2.0,8495.7669121,71,0.111114925842,0.000343695137406,0.0555450773293,7.306929298600001e-13,0.0556872037915
522.0,-507.0,-12743.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,271860.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-110003740946.0,11.0124630563,-110003740946.0,-110003740939.0,-110003740954.0,-110003740953.0,-110003740939.0,2.0,121.274342567,81,0.111114925842,0.000343695137406,0.0555450773293,7.306929298600001e-13,0.0556872037915
522.0,-507.0,-12743.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,305842.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-110018505752.0,128.580790823,-110018505752.0,-110018505661.0,-110018505843.0,-110018505834.0,-110018505670.0,2.0,16533.0197686,91,0.0555566454786,0.000171845040232,0.0555450773293,7.306929298600001e-13,0.0556872037915
522.0,-85.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-156241236583.0,800020.410555,-156241236583.0,-156240670883.0,-156241802283.0,-156241745713.0,-156240727453.0,2.0,640032657305.0,910,0.0555402966334,0.000171794470801,0.0555450773293,7.306929298600001e-13,0.0556872037915
522.0,-460.0,-11565.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-275241881070.0,48832.3321689,-275241881070.0,-275241846540.0,-275241915600.0,-275241912147.0,-275241849993.0,2.0,2384596665.05,102,0.0555402966334,0.000687177883202,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-460.0,-11565.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,33982.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-275256703793.0,240032.810487,-275256703793.0,-275256534064.0,-275256873522.0,-275256856549.0,-275256551037.0,2.0,57615750110.5,112,0.111098576997,0.0013745782719,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-460.0,-11565.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,67965.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-275271530711.0,79863.7010906,-275271530711.0,-275271474239.0,-275271587183.0,-275271581536.0,-275271479886.0,2.0,6378210751.89,122,0.111114925842,0.00137478054962,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-460.0,-11565.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,101947.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-275286182083.0,231941.450947,-275286182083.0,-275286018076.0,-275286346090.0,-275286329690.0,-275286034476.0,2.0,53796836667.3,132,0.111114925842,0.00137478054962,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-460.0,-11565.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,135930.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-275300848466.0,134302.86484,-275300848466.0,-275300753500.0,-275300943433.0,-275300933936.0,-275300762996.0,2.0,18037259504.2,142,0.111114925842,0.00137478054962,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-460.0,-11565.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,169912.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-275315771539.0,66961.3109185,-275315771539.0,-275315724190.0,-275315818888.0,-275315814153.0,-275315728925.0,2.0,4483817159.92,152,0.111114925842,0.00137478054962,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-460.0,-11565.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,203895.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-275330681782.0,61170.0835498,-275330681782.0,-275330638528.0,-275330725036.0,-275330720710.0,-275330642854.0,2.0,3741779121.49,162,0.111114925842,0.00137478054962,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-460.0,-11565.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,237877.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-275345382278.0,72924.2523758,-275345382278.0,-275345330713.0,-275345433843.0,-275345428687.0,-275345335869.0,2.0,5317946584.58,172,0.111114925842,0.00137478054962,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-460.0,-11565.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,271860.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-275360296764.0,31944.1941873,-275360296764.0,-275360274176.0,-275360319352.0,-275360317093.0,-275360276435.0,2.0,1020431542.27,182,0.111114925842,0.00137478054962,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-460.0,-11565.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,305842.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-275374722168.0,16788.6127022,-275374722168.0,-275374710297.0,-275374734039.0,-275374732852.0,-275374711484.0,2.0,281857516.464,192,0.0555566454786,0.000687380160926,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-413.0,-10387.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-440597825445.0,143747.943542,-440597825445.0,-440597723800.0,-440597927090.0,-440597916925.0,-440597733964.0,2.0,20663471272.6,203,0.0555402966334,0.00068746955463,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-413.0,-10387.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,33982.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-440612636538.0,333007.104301,-440612636538.0,-440612401066.0,-440612872009.0,-440612848462.0,-440612424613.0,2.0,110893731515.0,213,0.111098576997,0.0013751617092,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-413.0,-10387.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,67965.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-440627586786.0,56477.9084445,-440627586786.0,-440627546850.0,-440627626722.0,-440627622728.0,-440627550844.0,2.0,3189754142.27,223,0.111114925842,0.00137536407278,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-413.0,-10387.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,101947.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-440642010985.0,111527.442072,-440642010985.0,-440641932124.0,-440642089847.0,-440642081961.0,-440641940010.0,2.0,12438370335.1,233,0.111114925842,0.00137536407278,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-413.0,-10387.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,135930.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-440657024233.0,287721.888062,-440657024233.0,-440656820783.0,-440657227683.0,-440657207338.0,-440656841128.0,2.0,82783884870.0,243,0.111114925842,0.00137536407278,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-413.0,-10387.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,169912.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-440671783388.0,350652.705045,-440671783388.0,-440671535439.0,-440672031337.0,-440672006542.0,-440671560234.0,2.0,122957319555.0,253,0.111114925842,0.00137536407278,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-413.0,-10387.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,203895.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-440686219085.0,464173.151791,-440686219085.0,-440685890865.0,-440686547305.0,-440686514483.0,-440685923687.0,2.0,215456714844.0,263,0.111114925842,0.00137536407278,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-413.0,-10387.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,237877.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-440700988623.0,325234.289762,-440700988623.0,-440700758648.0,-440701218599.0,-440701195601.0,-440700781646.0,2.0,105777343237.0,273,0.111114925842,0.00137536407278,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-413.0,-10387.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,271860.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-440715939407.0,309543.001607,-440715939407.0,-440715720527.0,-440716158287.0,-440716136399.0,-440715742415.0,2.0,95816869844.1,283,0.111114925842,0.00137536407278,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-413.0,-10387.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,305842.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-440730376257.0,295349.21728,-440730376257.0,-440730167413.0,-440730585100.0,-440730564216.0,-440730188298.0,2.0,87231160147.8,293,0.0555566454786,0.00068767191821,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-366.0,-9208.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-552807895247.0,168562.64686,-552807895247.0,-552807776055.0,-552808014439.0,-552808002520.0,-552807787975.0,2.0,28413365916.4,304,0.0555402966334,0.000680156048729,0.111137306677,7.306929298600001e-13,0.11018957346
522.0,-366.0,-9208.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,33982.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-552823071796.0,829373.41341,-552823071796.0,-552822485340.0,-552823658251.0,-552823599606.0,-552822543986.0,2.0,687860258872.0,314,0.111098576997,0.00136053232931,0.111137306677,7.306929298600001e-13,0.11018957346
522.0,-366.0,-9208.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,67965.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-552837568187.0,179670.608951,-552837568187.0,-552837441141.0,-552837695233.0,-552837682529.0,-552837453845.0,2.0,32281527720.9,324,0.111114925842,0.00136073254009,0.111137306677,7.306929298600001e-13,0.11018957346
522.0,-366.0,-9208.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,101947.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-552852390468.0,41949.2031023,-552852390468.0,-552852360806.0,-552852420131.0,-552852417165.0,-552852363772.0,2.0,1759735640.92,334,0.111114925842,0.00136073254009,0.111137306677,7.306929298600001e-13,0.11018957346
522.0,-366.0,-9208.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,135930.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-552867286178.0,1017679.05354,-552867286178.0,-552866566570.0,-552868005786.0,-552867933825.0,-552866638531.0,2.0,1035670656010.0,344,0.111114925842,0.00136073254009,0.111137306677,7.306929298600001e-13,0.11018957346
522.0,-366.0,-9208.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,169912.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-552881949322.0,518215.964107,-552881949322.0,-552881582888.0,-552882315756.0,-552882279112.0,-552881619531.0,2.0,268547785455.0,354,0.111114925842,0.00136073254009,0.111137306677,7.306929298600001e-13,0.11018957346
522.0,-366.0,-9208.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,203895.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-552896750788.0,220925.648555,-552896750788.0,-552896594570.0,-552896907006.0,-552896891384.0,-552896610191.0,2.0,48808142189.2,364,0.111114925842,0.00136073254009,0.111137306677,7.306929298600001e-13,0.11018957346
522.0,-366.0,-9208.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,237877.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-552911005966.0,296241.832774,-552911005966.0,-552910796492.0,-552911215441.0,-552911194493.0,-552910817439.0,2.0,87759223485.3,374,0.111114925842,0.00136073254009,0.111137306677,7.306929298600001e-13,0.11018957346
522.0,-366.0,-9208.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,271860.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-552926109393.0,274089.051881,-552926109393.0,-552925915583.0,-552926303203.0,-552926283822.0,-552925934964.0,2.0,75124808360.9,384,0.111114925842,0.00136073254009,0.111137306677,7.306929298600001e-13,0.11018957346
522.0,-366.0,-9208.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,305842.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-552941139885.0,81155.2112557,-552941139885.0,-552941082500.0,-552941197271.0,-552941191532.0,-552941088238.0,2.0,6586168313.95,394,0.0555566454786,0.000680356259506,0.111137306677,7.306929298600001e-13,0.11018957346
522.0,-320.0,-9208.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-61987091458200.0,225394.109299,-61987091458200.0,-61987091298900.0,-61987091617600.0,-61987091601700.0,-61987091314800.0,2.0,50802504506.8,305,0.0555402966334,0.000680156048729,0.111137306677,7.306929298600001e-13,0.11018957346
522.0,-320.0,-9208.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,33982.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-61987105770800.0,178940.530435,-61987105770800.0,-61987105644200.0,-61987105897300.0,-61987105884600.0,-61987105656900.0,2.0,32019713432.5,315,0.111098576997,0.00136053232931,0.111137306677,7.306929298600001e-13,0.11018957346
522.0,-320.0,-9208.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,67965.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-61987121261200.0,513191.021805,-61987121261200.0,-61987120898300.0,-61987121624100.0,-61987121587800.0,-61987120934600.0,2.0,263365024861.0,325,0.111114925842,0.00136073254009,0.111137306677,7.306929298600001e-13,0.11018957346
522.0,-320.0,-9208.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,101947.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-61987135874200.0,160790.651683,-61987135874200.0,-61987135760500.0,-61987135987900.0,-61987135976600.0,-61987135771900.0,2.0,25853633668.6,335,0.111114925842,0.00136073254009,0.111137306677,7.306929298600001e-13,0.11018957346
522.0,-320.0,-9208.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,135930.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-61987149815100.0,178032.318066,-61987149815100.0,-61987149689200.0,-61987149940900.0,-61987149928400.0,-61987149701800.0,2.0,31695506276.0,345,0.111114925842,0.00136073254009,0.111137306677,7.306929298600001e-13,0.11018957346
522.0,-320.0,-9208.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,169912.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-61987164590700.0,487229.066004,-61987164590700.0,-61987164246200.0,-61987164935200.0,-61987164900800.0,-61987164280700.0,2.0,237392162759.0,355,0.111114925842,0.00136073254009,0.111137306677,7.306929298600001e-13,0.11018957346
522.0,-320.0,-9208.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,203895.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-61987180633800.0,112880.195306,-61987180633800.0,-61987180554000.0,-61987180713600.0,-61987180705700.0,-61987180562000.0,2.0,12741938492.3,365,0.111114925842,0.00136073254009,0.111137306677,7.306929298600001e-13,0.11018957346
522.0,-320.0,-9208.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,237877.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-61987195364400.0,348863.339139,-61987195364400.0,-61987195117700.0,-61987195611100.0,-61987195586400.0,-61987195142400.0,2.0,121705629395.0,375,0.111114925842,0.00136073254009,0.111137306677,7.306929298600001e-13,0.11018957346
522.0,-320.0,-9208.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,271860.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-61987209717000.0,664420.335797,-61987209717000.0,-61987209247200.0,-61987210186800.0,-61987210139900.0,-61987209294200.0,2.0,441454382620.0,385,0.111114925842,0.00136073254009,0.111137306677,7.306929298600001e-13,0.11018957346
522.0,-320.0,-9208.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,305842.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-61987223328500.0,63925.1212425,-61987223328500.0,-61987223283300.0,-61987223373700.0,-61987223369100.0,-61987223287800.0,2.0,4086421125.87,395,0.0555566454786,0.000680356259506,0.111137306677,7.306929298600001e-13,0.11018957346
522.0,-273.0,-8030.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-62152444704500.0,1440358.29423,-62152444704500.0,-62152443686000.0,-62152445723000.0,-62152445621100.0,-62152443787900.0,2.0,2074632015750.0,406,0.0555402966334,0.000687177883202,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-273.0,-8030.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,33982.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-62152460737100.0,160060.094368,-62152460737100.0,-62152460623900.0,-62152460850200.0,-62152460838900.0,-62152460635200.0,2.0,25619233809.1,416,0.111098576997,0.0013745782719,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-273.0,-8030.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,67965.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-62152475304400.0,1238555.78622,-62152475304400.0,-62152474428600.0,-62152476180200.0,-62152476092600.0,-62152474516200.0,2.0,1534020435570.0,426,0.111114925842,0.00137478054962,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-273.0,-8030.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,101947.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-62152489795200.0,823043.36269,-62152489795200.0,-62152489213200.0,-62152490377100.0,-62152490318900.0,-62152489271400.0,2.0,677400376868.0,436,0.111114925842,0.00137478054962,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-273.0,-8030.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,135930.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-62152504222100.0,1435106.73922,-62152504222100.0,-62152503207300.0,-62152505236800.0,-62152505135400.0,-62152503308800.0,2.0,2059531352960.0,446,0.111114925842,0.00137478054962,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-273.0,-8030.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,169912.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-62152518705300.0,880913.777158,-62152518705300.0,-62152518082400.0,-62152519328200.0,-62152519265900.0,-62152518144700.0,2.0,776009082786.0,456,0.111114925842,0.00137478054962,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-273.0,-8030.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,203895.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-62152534555400.0,407008.901008,-62152534555400.0,-62152534267600.0,-62152534843200.0,-62152534814400.0,-62152534296400.0,2.0,165656245500.0,466,0.111114925842,0.00137478054962,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-273.0,-8030.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,237877.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-62152547791500.0,1035040.08001,-62152547791500.0,-62152547059600.0,-62152548523400.0,-62152548450200.0,-62152547132800.0,2.0,1071307967230.0,476,0.111114925842,0.00137478054962,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-273.0,-8030.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,271860.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-62152563420600.0,1359408.90879,-62152563420600.0,-62152562459300.0,-62152564381800.0,-62152564285700.0,-62152562555500.0,2.0,1847992581300.0,486,0.111114925842,0.00137478054962,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-273.0,-8030.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,305842.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-62152577578800.0,325722.557094,-62152577578800.0,-62152577348500.0,-62152577809100.0,-62152577786100.0,-62152577371500.0,2.0,106095184200.0,496,0.0555566454786,0.000687380160926,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-226.0,-6852.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-62317798257000.0,844962.601198,-62317798257000.0,-62317797659500.0,-62317798854500.0,-62317798794700.0,-62317797719300.0,2.0,713961797424.0,507,0.0555402966334,0.000687177883202,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-226.0,-6852.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,33982.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-62317812866400.0,648987.37122,-62317812866400.0,-62317812407500.0,-62317813325300.0,-62317813279400.0,-62317812453400.0,2.0,421184608002.0,517,0.111098576997,0.0013745782719,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-226.0,-6852.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,67965.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-62317827072700.0,210258.43893,-62317827072700.0,-62317826924000.0,-62317827221300.0,-62317827206500.0,-62317826938900.0,2.0,44208611141.1,527,0.111114925842,0.00137478054962,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-226.0,-6852.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,101947.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-62317842892300.0,535462.780665,-62317842892300.0,-62317842513700.0,-62317843271000.0,-62317843233100.0,-62317842551600.0,2.0,286720389478.0,537,0.111114925842,0.00137478054962,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-226.0,-6852.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,135930.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-62317857328100.0,737828.211965,-62317857328100.0,-62317856806400.0,-62317857849800.0,-62317857797600.0,-62317856858500.0,2.0,544390470372.0,547,0.111114925842,0.00137478054962,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-226.0,-6852.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,169912.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-62317872683400.0,276495.66124,-62317872683400.0,-62317872487900.0,-62317872878900.0,-62317872859300.0,-62317872507400.0,2.0,76449850684.4,557,0.111114925842,0.00137478054962,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-226.0,-6852.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,203895.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-62317887155400.0,2422451.03053,-62317887155400.0,-62317885442400.0,-62317888868300.0,-62317888697000.0,-62317885613700.0,2.0,5868268995320.0,567,0.111114925842,0.00137478054962,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-226.0,-6852.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,237877.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-62317900345800.0,1380728.96269,-62317900345800.0,-62317899369500.0,-62317901322100.0,-62317901224500.0,-62317899467100.0,2.0,1906412468420.0,577,0.111114925842,0.00137478054962,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-226.0,-6852.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,271860.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-62317915785300.0,1164810.47648,-62317915785300.0,-62317914961600.0,-62317916608900.0,-62317916526600.0,-62317915044000.0,2.0,1356783446130.0,587,0.111114925842,0.00137478054962,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-226.0,-6852.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,305842.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-62317930950100.0,1727301.29796,-62317930950100.0,-62317929728700.0,-62317932171500.0,-62317932049300.0,-62317929850900.0,2.0,2983569773920.0,597,0.0555566454786,0.000687380160926,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-179.0,-5674.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-62483149684900.0,1152610.72452,-62483149684900.0,-62483148869900.0,-62483150499900.0,-62483150418400.0,-62483148951400.0,2.0,1328511482270.0,608,0.0555402966334,0.00068746955463,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-179.0,-5674.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,33982.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-62483165892800.0,906333.956582,-62483165892800.0,-62483165251900.0,-62483166533700.0,-62483166469600.0,-62483165316000.0,2.0,821441240854.0,618,0.111098576997,0.0013751617092,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-179.0,-5674.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,67965.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-62483178858600.0,212281.708974,-62483178858600.0,-62483178708500.0,-62483179008700.0,-62483178993700.0,-62483178723500.0,2.0,45063523965.0,628,0.111114925842,0.00137536407278,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-179.0,-5674.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,101947.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-62483193980600.0,858036.596786,-62483193980600.0,-62483193373900.0,-62483194587300.0,-62483194526700.0,-62483193434600.0,2.0,736226801424.0,638,0.111114925842,0.00137536407278,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-179.0,-5674.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,135930.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-62483207614400.0,872925.205151,-62483207614400.0,-62483206997100.0,-62483208231600.0,-62483208169900.0,-62483207058800.0,2.0,761998413789.0,648,0.111114925842,0.00137536407278,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-179.0,-5674.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,169912.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-62483222935500.0,212112.572347,-62483222935500.0,-62483222785500.0,-62483223085500.0,-62483223070500.0,-62483222800500.0,2.0,44991743347.5,658,0.111114925842,0.00137536407278,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-179.0,-5674.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,203895.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-62483238879800.0,601682.115383,-62483238879800.0,-62483238454400.0,-62483239305300.0,-62483239262700.0,-62483238496900.0,2.0,362021367972.0,668,0.111114925842,0.00137536407278,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-179.0,-5674.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,237877.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-62483253288400.0,376367.527976,-62483253288400.0,-62483253022300.0,-62483253554500.0,-62483253527900.0,-62483253048900.0,2.0,141652516115.0,678,0.111114925842,0.00137536407278,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-179.0,-5674.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,271860.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-62483267057900.0,1189702.51343,-62483267057900.0,-62483266216700.0,-62483267899200.0,-62483267815000.0,-62483266300800.0,2.0,1415392070470.0,688,0.111114925842,0.00137536407278,0.111137306677,7.306929298600001e-13,0.111374407583
