npp_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity,ProbabilityWeight-meoh_capacity,PointProbability
522.0,-428.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,136880.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-110401849514000.0,413252.118032,-110401849514000.0,-110401849222000.0,-110401849807000.0,-110401849777000.0,-110401849251000.0,2.0,170777313058.0,56,0.00783531838067,0.25000913242,0.250666666667,0.125027109087,1.0563053673200001e-12
522.0,-428.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,205320.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-110401879652000.0,428105.569932,-110401879652000.0,-110401879349000.0,-110401879954000.0,-110401879924000.0,-110401879379000.0,2.0,183274379007.0,81,0.00783531838067,0.25000913242,0.250666666667,0.125027109087,1.0563053673200001e-12
522.0,-428.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-110401908956000.0,259211.469012,-110401908956000.0,-110401908773000.0,-110401909140000.0,-110401909121000.0,-110401908791000.0,2.0,67190585667.6,106,0.00391765919034,0.12500456621,0.250666666667,0.125027109087,1.0563053673200001e-12
522.0,-334.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-113389366417000.0,41848.192398,-113389366417000.0,-113389366388000.0,-113389366447000.0,-113389366444000.0,-113389366391000.0,2.0,1751271206.98,12,0.00779081278539,0.12498630137,0.249333333333,0.25,1.0563053673200001e-12
522.0,-334.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,68440.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-113389395707000.0,812452.300749,-113389395707000.0,-113389395133000.0,-113389396282000.0,-113389396224000.0,-113389395190000.0,2.0,660078740992.0,37,0.0155827640791,0.24999086758,0.249333333333,0.25,1.0563053673200001e-12
522.0,-334.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,136880.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-113389425133000.0,70370.8580676,-113389425133000.0,-113389425083000.0,-113389425183000.0,-113389425178000.0,-113389425088000.0,2.0,4952057665.17,62,0.0155839025875,0.25000913242,0.249333333333,0.25,1.0563053673200001e-12
522.0,-334.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,205320.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-113389454550000.0,1147395.5137,-113389454550000.0,-113389453739000.0,-113389455362000.0,-113389455280000.0,-113389453820000.0,2.0,1316516464850.0,87,0.0155839025875,0.25000913242,0.249333333333,0.25,1.0563053673200001e-12
522.0,-334.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-113389483939000.0,429066.406513,-113389483939000.0,-113389483636000.0,-113389484243000.0,-113389484213000.0,-113389483666000.0,2.0,184097981198.0,112,0.00779195129376,0.12500456621,0.249333333333,0.25,1.0563053673200001e-12
522.0,-241.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-115094553080000.0,819113.544938,-115094553080000.0,-115094552501000.0,-115094553659000.0,-115094553601000.0,-115094552559000.0,2.0,670946999501.0,18,0.00779081278539,0.12498630137,0.249333333333,0.25,1.0563053673200001e-12
522.0,-241.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,68440.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-115094583430000.0,347278.215658,-115094583430000.0,-115094583184000.0,-115094583675000.0,-115094583651000.0,-115094583209000.0,2.0,120602159070.0,43,0.0155827640791,0.24999086758,0.249333333333,0.25,1.0563053673200001e-12
522.0,-241.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,136880.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-115094611559000.0,1369692.55054,-115094611559000.0,-115094610590000.0,-115094612527000.0,-115094612431000.0,-115094610687000.0,2.0,1876057682990.0,68,0.0155839025875,0.25000913242,0.249333333333,0.25,1.0563053673200001e-12
522.0,-241.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,205320.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-115094642782000.0,383266.039636,-115094642782000.0,-115094642511000.0,-115094643053000.0,-115094643026000.0,-115094642538000.0,2.0,146892857138.0,93,0.0155839025875,0.25000913242,0.249333333333,0.25,1.0563053673200001e-12
522.0,-241.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-115094673250000.0,429691.842461,-115094673250000.0,-115094672946000.0,-115094673554000.0,-115094673524000.0,-115094672977000.0,2.0,184635079478.0,118,0.00779195129376,0.12500456621,0.249333333333,0.25,1.0563053673200001e-12
522.0,-147.0,-5916.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-118082115605000.0,1494313.18224,-118082115605000.0,-118082114549000.0,-118082116662000.0,-118082116556000.0,-118082114654000.0,2.0,2232971886600.0,24,0.00391623744292,0.12498630137,0.125333333333,0.25,1.0563053673200001e-12
522.0,-147.0,-5916.0,-1e+200,-1e+200,-1e+200,-1e+200,68440.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-118082145173000.0,1804559.48656,-118082145173000.0,-118082143897000.0,-118082146449000.0,-118082146322000.0,-118082144025000.0,2.0,3256434940530.0,49,0.00783304718417,0.24999086758,0.125333333333,0.25,1.0563053673200001e-12
522.0,-147.0,-5916.0,-1e+200,-1e+200,-1e+200,-1e+200,136880.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-118082173905000.0,854800.506029,-118082173905000.0,-118082173300000.0,-118082174509000.0,-118082174449000.0,-118082173361000.0,2.0,730683905108.0,74,0.0078336194825,0.25000913242,0.125333333333,0.25,1.0563053673200001e-12
522.0,-147.0,-5916.0,-1e+200,-1e+200,-1e+200,-1e+200,205320.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-118082203501000.0,749183.578997,-118082203501000.0,-118082202972000.0,-118082204031000.0,-118082203978000.0,-118082203024000.0,2.0,561276035039.0,99,0.0078336194825,0.25000913242,0.125333333333,0.25,1.0563053673200001e-12
522.0,-147.0,-5916.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-118082234179000.0,222979.991506,-118082234179000.0,-118082234022000.0,-118082234337000.0,-118082234321000.0,-118082234037000.0,2.0,49720076611.8,124,0.00391680974125,0.12500456621,0.125333333333,0.25,1.0563053673200001e-12
522.0,-334.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-235941412944000.0,79347.2140528,-235941412944000.0,-235941412888000.0,-235941413000000.0,-235941412994000.0,-235941412893000.0,2.0,6295980377.94,11,0.00389625119998,0.12498630137,0.249333333333,0.125027109087,1.0563053673200001e-12
522.0,-334.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,68440.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-235941442569000.0,781564.307653,-235941442569000.0,-235941442017000.0,-235941443122000.0,-235941443067000.0,-235941442072000.0,2.0,610842766998.0,36,0.0077930717776,0.24999086758,0.249333333333,0.125027109087,1.0563053673200001e-12
522.0,-334.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,136880.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-235941472320000.0,413276.93306,-235941472320000.0,-235941472028000.0,-235941472612000.0,-235941472583000.0,-235941472057000.0,2.0,170797823400.0,61,0.00779364115524,0.25000913242,0.249333333333,0.125027109087,1.0563053673200001e-12
522.0,-334.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,205320.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-235941502552000.0,243523.17812,-235941502552000.0,-235941502379000.0,-235941502724000.0,-235941502707000.0,-235941502397000.0,2.0,59303538281.8,86,0.00779364115524,0.25000913242,0.249333333333,0.125027109087,1.0563053673200001e-12
522.0,-334.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-235941531458000.0,49489.586023,-235941531458000.0,-235941531423000.0,-235941531493000.0,-235941531490000.0,-235941531427000.0,2.0,2449219124.73,111,0.00389682057762,0.12500456621,0.249333333333,0.125027109087,1.0563053673200001e-12
522.0,-241.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-237593458801000.0,510441.934271,-237593458801000.0,-237593458440000.0,-237593459162000.0,-237593459126000.0,-237593458476000.0,2.0,260550968262.0,17,0.00779081278539,0.12498630137,0.249333333333,0.25,1.0563053673200001e-12
522.0,-241.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,68440.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-237593488666000.0,580356.631125,-237593488666000.0,-237593488256000.0,-237593489077000.0,-237593489036000.0,-237593488297000.0,2.0,336813819291.0,42,0.0155827640791,0.24999086758,0.249333333333,0.25,1.0563053673200001e-12
522.0,-241.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,136880.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-237593518783000.0,459553.713132,-237593518783000.0,-237593518458000.0,-237593519108000.0,-237593519076000.0,-237593518491000.0,2.0,211189615253.0,67,0.0155839025875,0.25000913242,0.249333333333,0.25,1.0563053673200001e-12
522.0,-241.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,205320.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-237593548303000.0,737495.645283,-237593548303000.0,-237593547781000.0,-237593548824000.0,-237593548772000.0,-237593547833000.0,2.0,543899826811.0,92,0.0155839025875,0.25000913242,0.249333333333,0.25,1.0563053673200001e-12
522.0,-241.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-237593578873000.0,613068.716648,-237593578873000.0,-237593578440000.0,-237593579307000.0,-237593579263000.0,-237593578483000.0,2.0,375853251332.0,117,0.00779195129376,0.12500456621,0.249333333333,0.25,1.0563053673200001e-12
522.0,-147.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-240634172213000.0,1889647.78896,-240634172213000.0,-240634170877000.0,-240634173549000.0,-240634173415000.0,-240634171010000.0,2.0,3570768766310.0,23,0.00391623744292,0.12498630137,0.125333333333,0.25,1.0563053673200001e-12
522.0,-147.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,68440.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-240634202851000.0,892381.750945,-240634202851000.0,-240634202220000.0,-240634203482000.0,-240634203419000.0,-240634202283000.0,2.0,796345189419.0,48,0.00783304718417,0.24999086758,0.125333333333,0.25,1.0563053673200001e-12
522.0,-147.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,136880.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-240634230072000.0,1334321.92029,-240634230072000.0,-240634229128000.0,-240634231015000.0,-240634230921000.0,-240634229223000.0,2.0,1780414986970.0,73,0.0078336194825,0.25000913242,0.125333333333,0.25,1.0563053673200001e-12
522.0,-147.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,205320.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-240634262925000.0,241914.576484,-240634262925000.0,-240634262754000.0,-240634263096000.0,-240634263079000.0,-240634262771000.0,2.0,58522662315.6,98,0.0078336194825,0.25000913242,0.125333333333,0.25,1.0563053673200001e-12
522.0,-147.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-240634291536000.0,400686.896821,-240634291536000.0,-240634291253000.0,-240634291820000.0,-240634291791000.0,-240634291281000.0,2.0,160549989284.0,123,0.00391680974125,0.12500456621,0.125333333333,0.25,1.0563053673200001e-12
522.0,-241.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-360145506828000.0,469725.245305,-360145506828000.0,-360145506495000.0,-360145507160000.0,-360145507127000.0,-360145506529000.0,2.0,220641806077.0,16,0.00389625119998,0.12498630137,0.249333333333,0.125027109087,1.0563053673200001e-12
522.0,-241.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,68440.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-360145535503000.0,99782.2243786,-360145535503000.0,-360145535432000.0,-360145535574000.0,-360145535567000.0,-360145535440000.0,2.0,9956492301.95,41,0.0077930717776,0.24999086758,0.249333333333,0.125027109087,1.0563053673200001e-12
522.0,-241.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,136880.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-360145566167000.0,36710.7301764,-360145566167000.0,-360145566141000.0,-360145566193000.0,-360145566190000.0,-360145566144000.0,2.0,1347677710.08,66,0.00779364115524,0.25000913242,0.249333333333,0.125027109087,1.0563053673200001e-12
522.0,-241.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,205320.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-360145595968000.0,892084.545126,-360145595968000.0,-360145595337000.0,-360145596599000.0,-360145596536000.0,-360145595400000.0,2.0,795814835652.0,91,0.00779364115524,0.25000913242,0.249333333333,0.125027109087,1.0563053673200001e-12
522.0,-241.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-360145625416000.0,1398479.37583,-360145625416000.0,-360145624427000.0,-360145626405000.0,-360145626306000.0,-360145624526000.0,2.0,1955744564630.0,116,0.00389682057762,0.12500456621,0.249333333333,0.125027109087,1.0563053673200001e-12
522.0,-147.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-363133078355000.0,95000.7683242,-363133078355000.0,-363133078288000.0,-363133078422000.0,-363133078416000.0,-363133078295000.0,2.0,9025145982.2,22,0.00391623744292,0.12498630137,0.125333333333,0.25,1.0563053673200001e-12
522.0,-147.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,68440.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-363133106075000.0,908552.310758,-363133106075000.0,-363133105432000.0,-363133106717000.0,-363133106653000.0,-363133105496000.0,2.0,825467301384.0,47,0.00783304718417,0.24999086758,0.125333333333,0.25,1.0563053673200001e-12
522.0,-147.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,136880.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-363133136385000.0,1383194.42307,-363133136385000.0,-363133135407000.0,-363133137363000.0,-363133137265000.0,-363133135504000.0,2.0,1913226812000.0,72,0.0078336194825,0.25000913242,0.125333333333,0.25,1.0563053673200001e-12
522.0,-147.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,205320.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-363133168402000.0,191398.072541,-363133168402000.0,-363133168266000.0,-363133168537000.0,-363133168524000.0,-363133168280000.0,2.0,36633222172.5,97,0.0078336194825,0.25000913242,0.125333333333,0.25,1.0563053673200001e-12
522.0,-147.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-363133197238000.0,667842.997783,-363133197238000.0,-363133196765000.0,-363133197710000.0,-363133197663000.0,-363133196813000.0,2.0,446014269687.0,122,0.00391680974125,0.12500456621,0.125333333333,0.25,1.0563053673200001e-12
522.0,-147.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-485685124818000.0,2163658.80402,-485685124818000.0,-485685123288000.0,-485685126348000.0,-485685126195000.0,-485685123441000.0,2.0,4681419420230.0,21,0.00195854338395,0.12498630137,0.125333333333,0.125027109087,1.0563053673200001e-12
522.0,-147.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,68440.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-485685154296000.0,1124542.23132,-485685154296000.0,-485685153501000.0,-485685155092000.0,-485685155012000.0,-485685153581000.0,2.0,1264595230030.0,46,0.00391737297911,0.24999086758,0.125333333333,0.125027109087,1.0563053673200001e-12
522.0,-147.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,136880.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-485685185211000.0,287852.210466,-485685185211000.0,-485685185007000.0,-485685185414000.0,-485685185394000.0,-485685185028000.0,2.0,82858895070.1,71,0.00391765919034,0.25000913242,0.125333333333,0.125027109087,1.0563053673200001e-12
522.0,-147.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,205320.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-485685216340000.0,272306.512076,-485685216340000.0,-485685216148000.0,-485685216533000.0,-485685216514000.0,-485685216167000.0,2.0,74150836518.8,96,0.00391765919034,0.25000913242,0.125333333333,0.125027109087,1.0563053673200001e-12
522.0,-147.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-485685244143000.0,1123017.26716,-485685244143000.0,-485685243349000.0,-485685244937000.0,-485685244858000.0,-485685243428000.0,2.0,1261167782340.0,121,0.00195882959517,0.12500456621,0.125333333333,0.125027109087,1.0563053673200001e-12
