RAVEN_sample_ID,hour,_ROM_Cluster,Year,scaling,Dispatch__npp__production__electricity,Dispatch__htse__production__h2,Dispatch__htse__production__electricity,Dispatch__ft__production__jet_fuel,Dispatch__ft__production__h2,Dispatch__ft__production__diesel,Dispatch__ft__production__naphtha,Dispatch__ft_elec_consumption__production__electricity,Dispatch__electricity_market__production__electricity,Dispatch__naphtha_market__production__naphtha,Dispatch__jet_fuel_market__production__jet_fuel,Dispatch__diesel_market__production__diesel,Dispatch__h2_storage__level__h2,Dispatch__h2_storage__charge__h2,Dispatch__h2_storage__discharge__h2,Dispatch__h2_import__production__h2,Dispatch__h2_export__production__h2,price,prefix,PointProbability,ProbabilityWeight
0,3.0,11,2031,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,23.4864024661,1,1.0,1.0
0,3.0,11,2032,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,31.5308141023,1,1.0,1.0
0,3.0,12,2013,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,21.7695490359,1,1.0,1.0
0,3.0,12,2014,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,112.247851167,1,1.0,1.0
0,3.0,12,2015,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,9.09100719592,1,1.0,1.0
0,3.0,12,2016,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,6.13846254707,1,1.0,1.0
0,3.0,12,2017,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,-2.15,1,1.0,1.0
0,3.0,12,2018,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,16.8287412043,1,1.0,1.0
0,3.0,12,2019,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,-1.4383514e-12,0.0,0.0,17.1887142821,1,1.0,1.0
0,3.0,12,2020,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,2.99634946954,1,1.0,1.0
0,3.0,12,2021,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,26.2436859808,1,1.0,1.0
0,3.0,12,2022,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,20.8620731132,1,1.0,1.0
0,3.0,12,2023,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,-25.4065081783,1,1.0,1.0
0,3.0,12,2024,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,22.2451923028,1,1.0,1.0
0,3.0,12,2025,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,-3.56,1,1.0,1.0
0,3.0,12,2026,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,-1.53497405131,1,1.0,1.0
0,3.0,12,2027,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,21.5949024841,1,1.0,1.0
0,3.0,12,2028,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,22.4273270033,1,1.0,1.0
0,3.0,12,2029,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,2.29898052405,1,1.0,1.0
0,3.0,12,2030,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,25.2080772382,1,1.0,1.0
0,3.0,12,2031,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,16.9780145999,1,1.0,1.0
0,3.0,12,2032,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,99.9253275522,1,1.0,1.0
0,3.0,13,2013,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,22.4590702335,1,1.0,1.0
0,3.0,13,2014,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,1.80659613048,1,1.0,1.0
0,3.0,13,2015,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,4.37235196185,1,1.0,1.0
0,3.0,13,2016,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,12.9427136799,1,1.0,1.0
0,3.0,13,2017,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,14.6423089854,1,1.0,1.0
0,3.0,13,2018,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,18.1497528435,1,1.0,1.0
0,3.0,13,2019,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,15.4853422451,1,1.0,1.0
0,3.0,13,2020,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,5.34370791403,1,1.0,1.0
0,3.0,13,2021,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,19.0132057786,1,1.0,1.0
0,3.0,13,2022,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,13.3924810811,1,1.0,1.0
0,3.0,13,2023,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,13.5216059966,1,1.0,1.0
0,3.0,13,2024,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,4.37067708433,1,1.0,1.0
0,3.0,13,2025,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,15.7802348881,1,1.0,1.0
0,3.0,13,2026,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,21.6262431375,1,1.0,1.0
0,3.0,13,2027,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,16.4922606253,1,1.0,1.0
0,3.0,13,2028,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,18.12048037,1,1.0,1.0
0,3.0,13,2029,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,7.76250843936,1,1.0,1.0
0,3.0,13,2030,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,21.6906227464,1,1.0,1.0
0,3.0,13,2031,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,19.5506068731,1,1.0,1.0
0,3.0,13,2032,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,7.28891620873,1,1.0,1.0
0,3.0,14,2013,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,17.0438170201,1,1.0,1.0
0,3.0,14,2014,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,20.6847989864,1,1.0,1.0
0,3.0,14,2015,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,15.1103656134,1,1.0,1.0
0,3.0,14,2016,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,-2.97356913911,1,1.0,1.0
0,3.0,14,2017,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,-1.4383514e-12,0.0,0.0,18.238413677,1,1.0,1.0
0,3.0,14,2018,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,22.1091678242,1,1.0,1.0
0,3.0,14,2019,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,20.8554151914,1,1.0,1.0
0,3.0,14,2020,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,6.22712442566,1,1.0,1.0
0,3.0,14,2021,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,16.3293978707,1,1.0,1.0
0,3.0,14,2022,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,15.3652722024,1,1.0,1.0
0,3.0,14,2023,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,12.9763709762,1,1.0,1.0
0,3.0,14,2024,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,14.3526434654,1,1.0,1.0
0,3.0,14,2025,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,2.60020725249,1,1.0,1.0
0,3.0,14,2026,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,8.45037564977,1,1.0,1.0
0,3.0,14,2027,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,14.5532835356,1,1.0,1.0
0,3.0,14,2028,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,27.3898506397,1,1.0,1.0
0,3.0,14,2029,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,6.55056014551,1,1.0,1.0
0,3.0,14,2030,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,14.9533754014,1,1.0,1.0
0,3.0,14,2031,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,7.5520801644,1,1.0,1.0
0,3.0,14,2032,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,11.0905892452,1,1.0,1.0
0,3.0,15,2013,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,17.2702333461,1,1.0,1.0
0,3.0,15,2014,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,8.03023786133,1,1.0,1.0
0,3.0,15,2015,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,13.2074656289,1,1.0,1.0
0,3.0,15,2016,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,7.38248387551,1,1.0,1.0
0,3.0,15,2017,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,21.0986265222,1,1.0,1.0
0,3.0,15,2018,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,15.0023930822,1,1.0,1.0
0,3.0,15,2019,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,12.733730927,1,1.0,1.0
0,3.0,15,2020,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,13.23473285,1,1.0,1.0
0,3.0,15,2021,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,16.8983154672,1,1.0,1.0
0,3.0,15,2022,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,26.5024266756,1,1.0,1.0
0,3.0,15,2023,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,20.8530066137,1,1.0,1.0
0,3.0,15,2024,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,12.291735332,1,1.0,1.0
0,3.0,15,2025,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,16.5131006948,1,1.0,1.0
0,3.0,15,2026,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,4.09948746443,1,1.0,1.0
0,3.0,15,2027,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,12.6631949617,1,1.0,1.0
0,3.0,15,2028,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,19.0178330334,1,1.0,1.0
0,3.0,15,2029,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,-1.4383514e-12,0.0,0.0,14.18831448,1,1.0,1.0
0,3.0,15,2030,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,27.0720337744,1,1.0,1.0
0,3.0,15,2031,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,20.5158658708,1,1.0,1.0
0,3.0,15,2032,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,29.6338320097,1,1.0,1.0
0,3.0,16,2013,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,33.8277814991,1,1.0,1.0
0,3.0,16,2014,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,15.0405051238,1,1.0,1.0
0,3.0,16,2015,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,1.87785224586,1,1.0,1.0
0,3.0,16,2016,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,13.6295153353,1,1.0,1.0
0,3.0,16,2017,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,-1.4383514e-12,0.0,0.0,19.8319320398,1,1.0,1.0
0,3.0,16,2018,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,15.2111947439,1,1.0,1.0
0,3.0,16,2019,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,14.9220715618,1,1.0,1.0
0,3.0,16,2020,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,12.5390213146,1,1.0,1.0
0,3.0,16,2021,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,19.3785396446,1,1.0,1.0
0,3.0,16,2022,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,-1.4383514e-12,0.0,0.0,20.5565819604,1,1.0,1.0
0,3.0,16,2023,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,15.4338478975,1,1.0,1.0
0,3.0,16,2024,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,9.76203711521,1,1.0,1.0
0,3.0,16,2025,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,16.5635842307,1,1.0,1.0
0,3.0,16,2026,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,-1.4383514e-12,0.0,0.0,18.9546739673,1,1.0,1.0
0,3.0,16,2027,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,11.339942241,1,1.0,1.0
0,3.0,16,2028,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,-1.4383514e-12,0.0,0.0,18.8899404256,1,1.0,1.0
0,3.0,16,2029,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,5.93513776108,1,1.0,1.0
0,3.0,16,2030,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,22.5546942067,1,1.0,1.0
0,3.0,16,2031,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,6.90690988353,1,1.0,1.0
0,3.0,16,2032,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,21.0586591658,1,1.0,1.0
0,3.0,17,2013,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,4.85464626281,1,1.0,1.0
0,3.0,17,2014,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,21.7018591253,1,1.0,1.0
0,3.0,17,2015,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,16.0608645972,1,1.0,1.0
0,3.0,17,2016,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,20.7789283534,1,1.0,1.0
0,3.0,17,2017,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,0.0,0.0,0.0,16.7323380981,1,1.0,1.0
0,3.0,17,2018,1.0,522.0,12740.91,-507.0,9688.4151,-11565.0,5367.9057,7997.3066,-14.9,-0.1,-7997.3066,-9688.4151,-5367.9057,4462.2647,-1175.91,-1.4383514e-12,0.0,0.0,24.4745938694,1,1.0,1.0
