smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,ProbabilityWeight-ft_capacity,ProbabilityWeight,ProbabilityWeight-htse_capacity,prefix,ProbabilityWeight-h2_storage_capacity
720.0,-291.8,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-683357176.783,206797.661634,-683357176.783,-683210948.754,-683503404.812,-683488782.009,-683225571.557,2.0,42765272857.1,0.0,0.0833311939206,0.00115743370734,0.166693548387,299,0.0833239271017
720.0,-188.4,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,354383.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-685666932.772,28991.4109443,-685666932.772,-685646432.749,-685687432.796,-685685382.793,-685648482.751,2.0,840501908.543,0.0,0.0833311939206,0.00231517773176,0.166693548387,335,0.166670194004
720.0,-601.8,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-691351132.914,2408304.0279,-691351132.914,-689648204.805,-693054061.024,-692883768.213,-689818497.616,2.0,5799928290800.0,2.43433201164e-13,0.16666559696,0.00463044462198,0.166693548387,261,0.166670194004
720.0,-601.8,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-699840561.238,1379052.06126,-699840561.238,-698865424.173,-700815698.302,-700718184.595,-698962937.88,2.0,1901784587660.0,2.43433201164e-13,0.16666559696,0.00231491198794,0.166693548387,247,0.0833239271017
720.0,-498.4,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-699887683.081,530010.256549,-699887683.081,-699512909.235,-700262456.928,-700224979.543,-699550386.619,2.0,280910872047.0,2.43433201164e-13,0.16666559696,0.00231523864378,0.166693548387,290,0.0833356848912
720.0,-291.8,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-708933229.478,1560402.16325,-708933229.478,-707829858.527,-710036600.429,-709926263.334,-707940195.622,2.0,2434854911080.0,0.0,0.0833311939206,0.00231517773176,0.166693548387,313,0.166670194004
720.0,-188.4,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-713762793.926,2542425.23429,-713762793.926,-711965027.802,-715560560.05,-715380783.438,-712144804.415,2.0,6463926071950.0,0.0,0.0833311939206,0.00115759703212,0.166693548387,342,0.0833356848912
720.0,-601.8,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,212630.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-721939944.842,1021062.83269,-721939944.842,-721217944.389,-722661945.295,-722589745.25,-721290144.434,2.0,1042569308300.0,2.43433201164e-13,0.16666559696,0.00463047728757,0.166693548387,268,0.166671369782
720.0,-291.8,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,212630.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-741224042.85,2995591.34818,-741224042.85,-739105839.894,-743342245.806,-743130425.51,-739317660.19,2.0,8973567525300.0,0.0,0.0833311939206,0.00231519406424,0.166693548387,320,0.166671369782
720.0,-601.8,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-750096213.764,236719.974251,-750096213.764,-749928827.465,-750263600.063,-750246861.433,-749945566.095,2.0,56036346209.4,2.43433201164e-13,0.16666559696,0.00463044462198,0.166693548387,275,0.166670194004
720.0,-291.8,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-768919172.103,14393.5880215,-768919172.103,-768908994.3,-768929349.907,-768928332.127,-768910012.08,2.0,207175376.133,0.0,0.0833311939206,0.00231517773176,0.166693548387,327,0.166670194004
720.0,-705.1,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,70877.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-769978169.937,31472.1819645,-769978169.937,-769955915.744,-770000424.13,-769998198.711,-769958141.163,2.0,990498237.606,2.43433201164e-13,0.16666559696,0.00231393897388,0.0833064516129,253,0.166658436214
720.0,-601.8,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,354383.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-782852933.786,144480.204271,-782852933.786,-782750770.854,-782955096.718,-782944880.425,-782760987.147,2.0,20874529426.2,2.43433201164e-13,0.16666559696,0.00463044462198,0.166693548387,282,0.166670194004
720.0,-395.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,70877.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-794552888.661,3514217.11246,-794552888.661,-792067961.91,-797037815.411,-796789322.736,-792316454.585,2.0,12349721913500.0,0.0,0.0833311939206,0.00231389441936,0.166612903226,305,0.166658436214
720.0,-291.8,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,354383.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-800012943.048,3134893.08103,-800012943.048,-797796238.892,-802229647.204,-802007976.788,-798017909.308,2.0,9827554629500.0,0.0,0.0833311939206,0.00231517773176,0.166693548387,334,0.166670194004
720.0,-705.1,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-802451243.181,1255534.59858,-802451243.181,-801563446.152,-803339040.21,-803250260.507,-801652225.855,2.0,1576367128240.0,2.43433201164e-13,0.16666559696,0.00231410222279,0.0833064516129,260,0.166670194004
720.0,-395.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-802609548.73,4135749.78745,-802609548.73,-799685132.01,-805533965.45,-805241523.778,-799977573.682,2.0,17104426304400.0,0.0,0.0833311939206,0.00115687374909,0.166612903226,298,0.0833239271017
720.0,-601.8,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-815568647.729,3394503.78429,-815568647.729,-813168371.085,-817968924.374,-817728896.709,-813408398.749,2.0,11522655941500.0,2.43433201164e-13,0.16666559696,0.00231523864378,0.166693548387,289,0.0833356848912
720.0,-705.1,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-817656457.389,657416.775887,-817656457.389,-817191593.529,-818121321.249,-818074834.863,-817238079.915,2.0,432196817218.0,2.43433201164e-13,0.16666559696,0.00115689602493,0.0833064516129,246,0.0833239271017
720.0,-395.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-827125344.033,966414.740935,-827125344.033,-826441985.617,-827808702.45,-827740366.608,-826510321.458,2.0,933957451497.0,0.0,0.0833311939206,0.00231405766513,0.166612903226,312,0.166670194004
720.0,-705.1,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,212630.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-832193440.547,2606927.88171,-832193440.547,-830350064.164,-834036816.93,-833852479.292,-830534401.802,2.0,6796072980450.0,2.43433201164e-13,0.16666559696,0.00231411854768,0.0833064516129,267,0.166671369782
720.0,-291.8,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-834057877.451,2543739.94602,-834057877.451,-832259181.686,-835856573.217,-835676703.64,-832439051.262,2.0,6470612912990.0,0.0,0.0833311939206,0.00115759703212,0.166693548387,341,0.0833356848912
720.0,-395.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,212630.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-857531595.551,4267254.37218,-857531595.551,-854514191.047,-860549000.054,-860247259.604,-854815931.498,2.0,18209459876900.0,0.0,0.0833311939206,0.0023140739897,0.166612903226,319,0.166671369782
720.0,-705.1,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-860537065.659,174360.580161,-860537065.659,-860413774.11,-860660357.208,-860648028.053,-860426103.265,2.0,30401611914.0,2.43433201164e-13,0.16666559696,0.00231410222279,0.0833064516129,274,0.166670194004
720.0,-395.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-889490983.99,108888.790531,-889490983.99,-889413987.988,-889567979.993,-889560280.392,-889421687.588,2.0,11856768703.4,0.0,0.0833311939206,0.00231405766513,0.166612903226,326,0.166670194004
720.0,-705.1,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,354383.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-894387567.739,81325.7003797,-894387567.739,-894330061.785,-894445073.694,-894439323.098,-894335812.381,2.0,6613869542.25,2.43433201164e-13,0.16666559696,0.00231410222279,0.0833064516129,281,0.166670194004
720.0,-498.4,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,70877.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-912419732.684,1896211.00819,-912419732.684,-911078909.022,-913760556.347,-913626473.98,-911212991.388,2.0,3595616187570.0,0.0,0.0833311939206,0.00231501440698,0.166693548387,304,0.166658436214
720.0,-395.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,354383.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-920138885.892,2806042.65192,-920138885.892,-918154714.104,-922123057.679,-921924640.5,-918353131.283,2.0,7873875364410.0,0.0,0.0833311939206,0.00231405766513,0.166612903226,333,0.166670194004
720.0,-705.1,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-923174607.555,521057.985863,-923174607.555,-922806163.92,-923543051.19,-923506206.827,-922843008.284,2.0,271501424631.0,2.43433201164e-13,0.16666559696,0.00115705927384,0.0833064516129,288,0.0833356848912
720.0,-498.4,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-926687687.489,671722.439654,-926687687.489,-926212707.997,-927162666.981,-927115169.032,-926260205.946,2.0,451211035935.0,0.0,0.0833311939206,0.00115743370734,0.166693548387,297,0.0833239271017
720.0,-498.4,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-944153861.68,934859.01675,-944153861.68,-943492816.53,-944814906.83,-944748802.315,-943558921.045,2.0,873961381198.0,0.0,0.0833311939206,0.00231517773176,0.166693548387,311,0.166670194004
720.0,-395.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-948748457.13,369103.349169,-948748457.13,-948487461.649,-949009452.612,-948983353.063,-948513561.197,2.0,136237282368.0,0.0,0.0833311939206,0.00115703699485,0.166612903226,340,0.0833356848912
720.0,-498.4,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,212630.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-974985611.266,593585.920909,-974985611.266,-974565882.636,-975405339.896,-975363367.033,-974607855.499,2.0,352344245501.0,0.0,0.0833311939206,0.00231519406424,0.166693548387,318,0.166671369782
720.0,-498.4,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1007001591.69,3396478.65327,-1007001591.69,-1004599918.61,-1009403264.78,-1009163097.47,-1004840085.92,2.0,11536067242100.0,0.0,0.0833311939206,0.00231517773176,0.166693548387,325,0.166670194004
720.0,-601.8,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,70877.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1032157464.74,789807.037792,-1032157464.74,-1031598986.83,-1032715942.65,-1032660094.86,-1031654834.62,2.0,623795156946.0,0.0,0.0833311939206,0.00231501440698,0.166693548387,303,0.166658436214
720.0,-498.4,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,354383.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1035945367.77,138409.307251,-1035945367.77,-1035847497.61,-1036043237.93,-1036033450.92,-1035857284.63,2.0,19157136333.6,0.0,0.0833311939206,0.00231517773176,0.166693548387,332,0.166670194004
720.0,-601.8,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1045670512.21,1793490.92357,-1045670512.21,-1044402322.61,-1046938701.8,-1046811882.84,-1044529141.57,2.0,3216609692920.0,0.0,0.0833311939206,0.00115743370734,0.166693548387,296,0.0833239271017
720.0,-601.8,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1062149481.19,4634696.70273,-1062149481.19,-1058872255.73,-1065426706.66,-1065098984.11,-1059199978.27,2.0,21480413526300.0,0.0,0.0833311939206,0.00231517773176,0.166693548387,310,0.166670194004
720.0,-498.4,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1066031661.95,1903224.66316,-1066031661.95,-1064685878.88,-1067377445.02,-1067242866.71,-1064820457.19,2.0,3622264118460.0,0.0,0.0833311939206,0.00115759703212,0.166693548387,339,0.0833356848912
720.0,-705.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1089161157.28,0.0,-1089161157.28,-1089161157.28,-1089161157.28,-1089161157.28,-1089161157.28,2.0,0.0,2.43433201164e-13,0.0833344030397,0.00057845915039,0.0833064516129,1,0.0833239271017
720.0,-601.8,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,212630.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1095545491.98,1908184.91035,-1095545491.98,-1094196201.49,-1096894782.47,-1096759853.42,-1094331130.54,2.0,3641169652090.0,0.0,0.0833311939206,0.00231519406424,0.166693548387,317,0.166671369782
720.0,-601.8,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1126480690.62,771002.586871,-1126480690.62,-1125935509.47,-1127025871.78,-1126971353.67,-1125990027.58,2.0,594444988962.0,0.0,0.0833311939206,0.00231517773176,0.166693548387,324,0.166670194004
720.0,-705.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,70877.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1147953480.72,31982.324875,-1147953480.72,-1147930865.8,-1147976095.63,-1147973834.14,-1147933127.29,2.0,1022869104.41,0.0,0.0833311939206,0.00115694720968,0.0833064516129,302,0.166658436214
720.0,-601.8,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,354383.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1156286069.26,441838.961669,-1156286069.26,-1155973641.93,-1156598496.59,-1156567253.85,-1156004884.67,2.0,195221668049.0,0.0,0.0833311939206,0.00231517773176,0.166693548387,331,0.166670194004
720.0,-705.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1165331899.8,102577.517175,-1165331899.8,-1165259366.54,-1165404433.05,-1165397179.73,-1165266619.86,2.0,10522147029.7,0.0,0.0833311939206,0.000578436874544,0.0833064516129,295,0.0833239271017
720.0,-705.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1178666690.07,3561802.34011,-1178666690.07,-1176148115.49,-1181185264.66,-1180933407.2,-1176399972.95,2.0,12686435910000.0,0.0,0.0833311939206,0.00115702883256,0.0833064516129,309,0.166670194004
720.0,-601.8,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1185510218.41,166156.378656,-1185510218.41,-1185392728.11,-1185627708.71,-1185615959.68,-1185404477.14,2.0,27607942168.2,0.0,0.0833311939206,0.00115759703212,0.166693548387,338,0.0833356848912
720.0,-705.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,212630.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1209329804.95,1905051.58914,-1209329804.95,-1207982730.06,-1210676879.85,-1210542172.36,-1208117437.55,2.0,3629221557300.0,0.0,0.0833311939206,0.00115703699485,0.0833064516129,316,0.166671369782
720.0,-705.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1240099546.97,5425624.6405,-1240099546.97,-1236263051.0,-1243936042.95,-1243552393.35,-1236646700.59,2.0,29437402739600.0,0.0,0.0833311939206,0.00115702883256,0.0833064516129,323,0.166670194004
720.0,-705.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,354383.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1271300336.07,3739561.77764,-1271300336.07,-1268656066.58,-1273944605.56,-1273680178.61,-1268920493.53,2.0,13984322288800.0,0.0,0.0833311939206,0.00115702883256,0.0833064516129,330,0.166670194004
720.0,-705.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1301701168.84,3349326.71967,-1301701168.84,-1299332837.21,-1304069500.48,-1303832667.32,-1299569670.37,2.0,11217989475100.0,0.0,0.0833311939206,0.000578518497426,0.0833064516129,337,0.0833356848912
720.0,-395.1,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1806094659.91,3160638.50047,-1806094659.91,-1803859751.0,-1808329568.83,-1808106077.94,-1804083241.89,2.0,9989635730640.0,2.43433201164e-13,0.16666559696,0.00231379204987,0.166612903226,151,0.0833239271017
720.0,-85.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2485795341.88,3036884.61361,-2485795341.88,-2483647940.18,-2487942743.59,-2487728003.42,-2483862680.35,2.0,9222668156380.0,0.0,0.0833311939206,0.000578436874544,0.0833064516129,301,0.0833239271017
720.0,-498.4,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-49540846754.4,1323435.94612,-49540846754.4,-49539910943.9,-49541782564.9,-49541688983.9,-49540004524.9,2.0,1751482703480.0,2.43433201164e-13,0.16666559696,0.00231491198794,0.166693548387,101,0.0833239271017
720.0,-188.4,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-50240753741.0,1480624.88815,-50240753741.0,-50239706781.1,-50241800700.9,-50241696005.0,-50239811477.1,2.0,2192250059420.0,2.43433201164e-13,0.16666559696,0.00231491198794,0.166693548387,251,0.0833239271017
720.0,-601.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-151057776544000.0,876744.813682,-151057776544000.0,-151057775925000.0,-151057777164000.0,-151057777102000.0,-151057775987000.0,2.0,768681468319.0,2.43433201164e-13,0.0833344030397,0.00115764161166,0.166693548387,44,0.0833356848912
720.0,-291.8,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-151058491532000.0,2221069.59908,-151058491532000.0,-151058489961000.0,-151058493103000.0,-151058492945000.0,-151058490119000.0,2.0,4933150163980.0,2.43433201164e-13,0.16666559696,0.00231523864378,0.166693548387,194,0.0833356848912
720.0,-395.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-151106225858000.0,310155.15384,-151106225858000.0,-151106225639000.0,-151106226077000.0,-151106226055000.0,-151106225661000.0,2.0,96196219453.3,2.43433201164e-13,0.16666559696,0.00231411854768,0.166612903226,144,0.0833356848912
720.0,-85.1,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-151106915101000.0,1189916.39666,-151106915101000.0,-151106914259000.0,-151106915942000.0,-151106915858000.0,-151106914344000.0,2.0,1415901031050.0,0.0,0.16666559696,0.00115705927384,0.0833064516129,294,0.0833356848912
720.0,-498.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-151160179340000.0,180341.728814,-151160179340000.0,-151160179212000.0,-151160179468000.0,-151160179455000.0,-151160179225000.0,2.0,32523139151.5,2.43433201164e-13,0.166668806079,0.00231528322333,0.166693548387,94,0.0833356848912
720.0,-188.4,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-151160886649000.0,1242945.05213,-151160886649000.0,-151160885770000.0,-151160887528000.0,-151160887440000.0,-151160885858000.0,2.0,1544912402600.0,2.43433201164e-13,0.166668806079,0.00231528322333,0.166693548387,244,0.0833356848912
720.0,-601.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,354383.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-152800901294000.0,140285.919523,-152800901294000.0,-152800901195000.0,-152800901393000.0,-152800901383000.0,-152800901205000.0,2.0,19680139216.5,2.43433201164e-13,0.0833344030397,0.00231526689022,0.166693548387,37,0.166670194004
720.0,-291.8,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,354383.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-152801614609000.0,1916442.07573,-152801614609000.0,-152801613254000.0,-152801615964000.0,-152801615829000.0,-152801613389000.0,2.0,3672750229630.0,2.43433201164e-13,0.16666559696,0.00463044462198,0.166693548387,187,0.166670194004
720.0,-395.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,354383.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-152849351730000.0,390926.525144,-152849351730000.0,-152849351454000.0,-152849352007000.0,-152849351979000.0,-152849351482000.0,2.0,152823548061.0,2.43433201164e-13,0.16666559696,0.00462820444558,0.166612903226,137,0.166670194004
720.0,-85.1,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,354383.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-152850041977000.0,380160.691818,-152850041977000.0,-152850041708000.0,-152850042246000.0,-152850042219000.0,-152850041735000.0,2.0,144522151603.0,0.0,0.16666559696,0.00231410222279,0.0833064516129,287,0.166670194004
720.0,-498.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,354383.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-152903305091000.0,912300.396543,-152903305091000.0,-152903304446000.0,-152903305736000.0,-152903305671000.0,-152903304510000.0,2.0,832292013533.0,2.43433201164e-13,0.166668806079,0.00463053378044,0.166693548387,87,0.166670194004
720.0,-188.4,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,354383.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-152904010407000.0,1904918.24603,-152904010407000.0,-152904009061000.0,-152904011754000.0,-152904011620000.0,-152904009195000.0,2.0,3628713524060.0,2.43433201164e-13,0.166668806079,0.00463053378044,0.166693548387,237,0.166670194004
720.0,-601.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-154544001176000.0,205936.629904,-154544001176000.0,-154544001031000.0,-154544001322000.0,-154544001307000.0,-154544001045000.0,2.0,42409895536.3,2.43433201164e-13,0.0833344030397,0.00231526689022,0.166693548387,30,0.166670194004
720.0,-291.8,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-154544715583000.0,301002.429955,-154544715583000.0,-154544715371000.0,-154544715796000.0,-154544715775000.0,-154544715392000.0,2.0,90602462839.0,2.43433201164e-13,0.16666559696,0.00463044462198,0.166693548387,180,0.166670194004
720.0,-395.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-154592450624000.0,178343.511341,-154592450624000.0,-154592450498000.0,-154592450750000.0,-154592450738000.0,-154592450511000.0,2.0,31806408037.5,2.43433201164e-13,0.16666559696,0.00462820444558,0.166612903226,130,0.166670194004
720.0,-85.1,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-154593138303000.0,759813.548384,-154593138303000.0,-154593137766000.0,-154593138840000.0,-154593138787000.0,-154593137819000.0,2.0,577316628308.0,0.0,0.16666559696,0.00231410222279,0.0833064516129,280,0.166670194004
720.0,-498.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-154646405543000.0,1001548.43136,-154646405543000.0,-154646404835000.0,-154646406252000.0,-154646406181000.0,-154646404906000.0,2.0,1003099260360.0,2.43433201164e-13,0.166668806079,0.00463053378044,0.166693548387,80,0.166670194004
720.0,-188.4,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-154647110092000.0,1067452.88259,-154647110092000.0,-154647109337000.0,-154647110847000.0,-154647110772000.0,-154647109413000.0,2.0,1139455656550.0,2.43433201164e-13,0.166668806079,0.00463053378044,0.166693548387,230,0.166670194004
720.0,-601.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,212630.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-156287125705000.0,101865.581927,-156287125705000.0,-156287125633000.0,-156287125777000.0,-156287125770000.0,-156287125640000.0,2.0,10376596781.3,2.43433201164e-13,0.0833344030397,0.00231528322333,0.166693548387,23,0.166671369782
720.0,-291.8,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,212630.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-156287841382000.0,1548844.5059,-156287841382000.0,-156287840287000.0,-156287842477000.0,-156287842367000.0,-156287840396000.0,2.0,2398919303450.0,2.43433201164e-13,0.16666559696,0.00463047728757,0.166693548387,173,0.166671369782
