smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity,PointProbability,ProbabilityWeight,ProbabilityWeight-meoh_capacity,prefix
720.0,-529.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-213589415065000.0,186230.668767,-213589415065000.0,-213589414933000.0,-213589415196000.0,-213589415183000.0,-213589414946000.0,2.0,34681861989.4,0.111114149417,0.111290322581,2.5733227401400003e-13,0.000686907901279,0.055548424363,221
720.0,-323.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-213617964049000.0,302512.721652,-213617964049000.0,-213617963835000.0,-213617964263000.0,-213617964242000.0,-213617963856000.0,2.0,91513946761.0,0.111101719985,0.110483870968,2.5733227401400003e-13,0.00136370805164,0.111096848726,154
720.0,-254.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-213802970256000.0,296819.804956,-213802970256000.0,-213802970046000.0,-213802970465000.0,-213802970444000.0,-213802970067000.0,2.0,88101996614.2,0.111101719985,0.111290322581,2.5733227401400003e-13,0.00137366212501,0.111096848726,165
720.0,-185.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-213987973051000.0,432833.407405,-213987973051000.0,-213987972745000.0,-213987973357000.0,-213987973327000.0,-213987972776000.0,2.0,187344758566.0,0.111101719985,0.111290322581,2.5733227401400003e-13,0.00137366212501,0.111096848726,176
720.0,-116.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-214172970052000.0,763296.226058,-214172970052000.0,-214172969512000.0,-214172970591000.0,-214172970537000.0,-214172969566000.0,2.0,582621128715.0,0.111101719985,0.111290322581,2.5733227401400003e-13,0.00137405890783,0.111128939092,187
720.0,-47.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-214295741586000.0,228621.41094,-214295741586000.0,-214295741425000.0,-214295741748000.0,-214295741732000.0,-214295741441000.0,2.0,52267749540.1,0.111101719985,0.0556451612903,2.5733227401400003e-13,0.000687029453915,0.111128939092,198
720.0,-529.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-214688702108000.0,96601.1277468,-214688702108000.0,-214688702040000.0,-214688702176000.0,-214688702169000.0,-214688702047000.0,2.0,9331777881.95,0.111101719985,0.111290322581,2.5733227401400003e-13,0.000686831062505,0.055548424363,121
720.0,-323.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-214717004913000.0,515540.837076,-214717004913000.0,-214717004549000.0,-214717005278000.0,-214717005241000.0,-214717004585000.0,2.0,265782354693.0,0.0555446452764,0.110483870968,2.5733227401400003e-13,0.000681777743849,0.111096848726,54
720.0,-460.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-214873716007000.0,133585.79551,-214873716007000.0,-214873715912000.0,-214873716101000.0,-214873716092000.0,-214873715922000.0,2.0,17845164761.9,0.111101719985,0.111290322581,2.5733227401400003e-13,0.00137405890783,0.111128939092,132
720.0,-254.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-214902011138000.0,504491.984261,-214902011138000.0,-214902010781000.0,-214902011495000.0,-214902011459000.0,-214902010817000.0,2.0,254512162183.0,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000686754223731,0.111096848726,65
720.0,-391.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-214996508971000.0,39563.6408734,-214996508971000.0,-214996508943000.0,-214996508999000.0,-214996508997000.0,-214996508946000.0,2.0,1565281679.16,0.111101719985,0.110483870968,2.5733227401400003e-13,0.00136410195922,0.111128939092,143
720.0,-185.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-215087014960000.0,14848.9109486,-215087014960000.0,-215087014950000.0,-215087014971000.0,-215087014970000.0,-215087014951000.0,2.0,220490156.36,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000686754223731,0.111096848726,76
720.0,-116.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-215272011599000.0,377373.47576,-215272011599000.0,-215272011332000.0,-215272011866000.0,-215272011839000.0,-215272011359000.0,2.0,142410740207.0,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000686952592947,0.111128939092,87
720.0,-47.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-215394782533000.0,2036612.68558,-215394782533000.0,-215394781093000.0,-215394783973000.0,-215394783829000.0,-215394781237000.0,2.0,4147791231070.0,0.0555446452764,0.0556451612903,2.5733227401400003e-13,0.000343476296473,0.111128939092,98
720.0,-529.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-215787743515000.0,109585.486502,-215787743515000.0,-215787743438000.0,-215787743593000.0,-215787743585000.0,-215787743446000.0,2.0,12008978851.8,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000343377111866,0.055548424363,21
720.0,-460.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-215972757225000.0,341751.314376,-215972757225000.0,-215972756983000.0,-215972757466000.0,-215972757442000.0,-215972757007000.0,2.0,116793960878.0,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000686952592947,0.111128939092,32
720.0,-391.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-216095550731000.0,193961.025264,-216095550731000.0,-216095550594000.0,-216095550868000.0,-216095550854000.0,-216095550608000.0,2.0,37620879321.4,0.0555446452764,0.110483870968,2.5733227401400003e-13,0.000681974675606,0.111128939092,43
720.0,-323.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-321318252837000.0,214564.216518,-321318252837000.0,-321318252685000.0,-321318252989000.0,-321318252974000.0,-321318252701000.0,2.0,46037803010.1,0.111101719985,0.110483870968,2.5733227401400003e-13,0.00136410195922,0.111128939092,153
720.0,-254.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-321503261221000.0,269683.897218,-321503261221000.0,-321503261031000.0,-321503261412000.0,-321503261393000.0,-321503261050000.0,2.0,72729404418.9,0.111101719985,0.111290322581,2.5733227401400003e-13,0.00137366212501,0.111096848726,164
720.0,-185.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-321688266627000.0,305533.990054,-321688266627000.0,-321688266411000.0,-321688266843000.0,-321688266822000.0,-321688266433000.0,2.0,93351019078.2,0.111101719985,0.111290322581,2.5733227401400003e-13,0.00137366212501,0.111096848726,175
720.0,-116.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-321873267871000.0,71172.3304584,-321873267871000.0,-321873267821000.0,-321873267921000.0,-321873267916000.0,-321873267826000.0,2.0,5065500622.88,0.111101719985,0.111290322581,2.5733227401400003e-13,0.00137366212501,0.111096848726,186
720.0,-47.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-322058261927000.0,584474.843116,-322058261927000.0,-322058261514000.0,-322058262341000.0,-322058262299000.0,-322058261555000.0,2.0,341610842235.0,0.111101719985,0.0556451612903,2.5733227401400003e-13,0.000687029453915,0.111128939092,197
720.0,-323.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-322417293923000.0,293709.706265,-322417293923000.0,-322417293715000.0,-322417294131000.0,-322417294110000.0,-322417293736000.0,2.0,86265391554.0,0.0555446452764,0.110483870968,2.5733227401400003e-13,0.000681974675606,0.111128939092,53
720.0,-460.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-322574002014000.0,240230.115549,-322574002014000.0,-322574001844000.0,-322574002184000.0,-322574002167000.0,-322574001861000.0,2.0,57710508416.7,0.111101719985,0.111290322581,2.5733227401400003e-13,0.000686831062505,0.055548424363,131
720.0,-254.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-322602303634000.0,613852.345641,-322602303634000.0,-322602303200000.0,-322602304068000.0,-322602304025000.0,-322602303243000.0,2.0,376814702249.0,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000686754223731,0.111096848726,64
720.0,-391.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-322759015297000.0,603865.87657,-322759015297000.0,-322759014870000.0,-322759015724000.0,-322759015681000.0,-322759014913000.0,2.0,364653996886.0,0.111101719985,0.110483870968,2.5733227401400003e-13,0.00136410195922,0.111128939092,142
720.0,-185.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-322787308326000.0,177629.73124,-322787308326000.0,-322787308200000.0,-322787308452000.0,-322787308439000.0,-322787308213000.0,2.0,31552321420.3,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000686754223731,0.111096848726,75
720.0,-116.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-322972309735000.0,57399.3929628,-322972309735000.0,-322972309694000.0,-322972309775000.0,-322972309771000.0,-322972309698000.0,2.0,3294690312.5,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000686754223731,0.111096848726,86
720.0,-47.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-323157304664000.0,431437.048289,-323157304664000.0,-323157304359000.0,-323157304969000.0,-323157304938000.0,-323157304389000.0,2.0,186137926636.0,0.0555446452764,0.0556451612903,2.5733227401400003e-13,0.000343476296473,0.111128939092,97
720.0,-460.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-323673043423000.0,119326.213869,-323673043423000.0,-323673043338000.0,-323673043507000.0,-323673043499000.0,-323673043347000.0,2.0,14238745316.3,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000343377111866,0.055548424363,31
720.0,-391.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-323858056992000.0,240770.87546,-323858056992000.0,-323858056822000.0,-323858057162000.0,-323858057145000.0,-323858056839000.0,2.0,57970614469.8,0.0555446452764,0.110483870968,2.5733227401400003e-13,0.000681974675606,0.111128939092,42
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-429080758970000.0,97290.0707225,-429080758970000.0,-429080758902000.0,-429080759039000.0,-429080759032000.0,-429080758909000.0,2.0,9465357861.19,0.111101719985,0.110483870968,2.5733227401400003e-13,0.00136410195922,0.111128939092,152
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-429203550955000.0,484295.622474,-429203550955000.0,-429203550612000.0,-429203551297000.0,-429203551263000.0,-429203550646000.0,2.0,234542249947.0,0.111101719985,0.111290322581,2.5733227401400003e-13,0.00137405890783,0.111128939092,163
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-429388558019000.0,230735.527633,-429388558019000.0,-429388557856000.0,-429388558182000.0,-429388558166000.0,-429388557872000.0,2.0,53238883712.1,0.111101719985,0.111290322581,2.5733227401400003e-13,0.00137366212501,0.111096848726,174
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-429573561273000.0,557810.155756,-429573561273000.0,-429573560879000.0,-429573561668000.0,-429573561628000.0,-429573560918000.0,2.0,311152169865.0,0.111101719985,0.111290322581,2.5733227401400003e-13,0.00137366212501,0.111096848726,185
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-429758560844000.0,1024407.33744,-429758560844000.0,-429758560119000.0,-429758561568000.0,-429758561496000.0,-429758560192000.0,2.0,1049410393000.0,0.111101719985,0.0556451612903,2.5733227401400003e-13,0.000686831062505,0.111096848726,196
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-430179800570000.0,117734.649087,-430179800570000.0,-430179800487000.0,-430179800654000.0,-430179800645000.0,-430179800495000.0,2.0,13861447595.6,0.0555446452764,0.110483870968,2.5733227401400003e-13,0.000681974675606,0.111128939092,52
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-430302592756000.0,478573.581818,-430302592756000.0,-430302592418000.0,-430302593094000.0,-430302593061000.0,-430302592451000.0,2.0,229032673214.0,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000686952592947,0.111128939092,63
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-430459301513000.0,221693.355474,-430459301513000.0,-430459301357000.0,-430459301670000.0,-430459301654000.0,-430459301372000.0,2.0,49147943861.5,0.111101719985,0.110483870968,2.5733227401400003e-13,0.00068185402582,0.055548424363,141
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-430487600129000.0,466034.413073,-430487600129000.0,-430487599799000.0,-430487600458000.0,-430487600426000.0,-430487599832000.0,2.0,217188074168.0,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000686754223731,0.111096848726,74
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-430672604695000.0,411448.46541,-430672604695000.0,-430672604404000.0,-430672604986000.0,-430672604957000.0,-430672604433000.0,2.0,169289839688.0,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000686754223731,0.111096848726,85
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-430857601122000.0,89475.2149652,-430857601122000.0,-430857601059000.0,-430857601185000.0,-430857601179000.0,-430857601065000.0,2.0,8005814093.07,0.0555446452764,0.0556451612903,2.5733227401400003e-13,0.000343377111866,0.111096848726,96
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-431558342639000.0,880.480526208,-431558342639000.0,-431558342639000.0,-431558342640000.0,-431558342640000.0,-431558342639000.0,2.0,775245.957031,0.0555446452764,0.110483870968,2.5733227401400003e-13,0.000340888871925,0.055548424363,41
720.0,-323.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-536781045321000.0,821396.008288,-536781045321000.0,-536781044740000.0,-536781045902000.0,-536781045844000.0,-536781044798000.0,2.0,674691402431.0,0.111101719985,0.110483870968,2.5733227401400003e-13,0.00068185402582,0.055548424363,151
720.0,-254.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-536966056717000.0,120080.431639,-536966056717000.0,-536966056632000.0,-536966056802000.0,-536966056793000.0,-536966056640000.0,2.0,14419310062.7,0.111101719985,0.111290322581,2.5733227401400003e-13,0.00137405890783,0.111128939092,162
720.0,-185.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-537088848149000.0,205113.248252,-537088848149000.0,-537088848004000.0,-537088848294000.0,-537088848279000.0,-537088848018000.0,2.0,42071444608.4,0.111101719985,0.111290322581,2.5733227401400003e-13,0.00137405890783,0.111128939092,173
720.0,-116.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-537273853963000.0,195286.983061,-537273853963000.0,-537273853825000.0,-537273854101000.0,-537273854087000.0,-537273853838000.0,2.0,38137005753.1,0.111101719985,0.111290322581,2.5733227401400003e-13,0.00137366212501,0.111096848726,184
720.0,-47.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-537458856285000.0,788662.135037,-537458856285000.0,-537458855728000.0,-537458856843000.0,-537458856787000.0,-537458855783000.0,2.0,621987963242.0,0.111101719985,0.0556451612903,2.5733227401400003e-13,0.000686831062505,0.111096848726,195
720.0,-323.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-537880086964000.0,621576.205594,-537880086964000.0,-537880086525000.0,-537880087404000.0,-537880087360000.0,-537880086569000.0,2.0,386356979361.0,0.0555446452764,0.110483870968,2.5733227401400003e-13,0.000340888871925,0.055548424363,51
720.0,-254.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-538065098330000.0,92288.1299349,-538065098330000.0,-538065098265000.0,-538065098395000.0,-538065098389000.0,-538065098271000.0,2.0,8517098926.88,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000686952592947,0.111128939092,62
720.0,-185.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-538187889282000.0,542784.004074,-538187889282000.0,-538187888899000.0,-538187889666000.0,-538187889628000.0,-538187888937000.0,2.0,294614475078.0,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000686952592947,0.111128939092,73
720.0,-116.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-538372894941000.0,596833.832214,-538372894941000.0,-538372894519000.0,-538372895363000.0,-538372895321000.0,-538372894561000.0,2.0,356210623275.0,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000686754223731,0.111096848726,84
720.0,-47.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-538557896257000.0,1273961.4072,-538557896257000.0,-538557895357000.0,-538557897158000.0,-538557897068000.0,-538557895447000.0,2.0,1622977667030.0,0.0555446452764,0.0556451612903,2.5733227401400003e-13,0.000343377111866,0.111096848726,95
720.0,-254.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-644666343099000.0,308592.182688,-644666343099000.0,-644666342881000.0,-644666343317000.0,-644666343295000.0,-644666342902000.0,2.0,95229135216.3,0.111101719985,0.111290322581,2.5733227401400003e-13,0.000686831062505,0.055548424363,161
720.0,-185.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-644851354376000.0,117252.446456,-644851354376000.0,-644851354293000.0,-644851354459000.0,-644851354451000.0,-644851354302000.0,2.0,13748136200.0,0.111101719985,0.111290322581,2.5733227401400003e-13,0.00137405890783,0.111128939092,172
720.0,-116.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-644974143730000.0,276820.018854,-644974143730000.0,-644974143535000.0,-644974143926000.0,-644974143907000.0,-644974143554000.0,2.0,76629322838.5,0.111101719985,0.111290322581,2.5733227401400003e-13,0.00137405890783,0.111128939092,183
720.0,-47.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-645159146109000.0,676682.362877,-645159146109000.0,-645159145631000.0,-645159146588000.0,-645159146540000.0,-645159145679000.0,2.0,457899020229.0,0.111101719985,0.0556451612903,2.5733227401400003e-13,0.000686831062505,0.111096848726,194
720.0,-254.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-645765384437000.0,306632.347856,-645765384437000.0,-645765384220000.0,-645765384653000.0,-645765384632000.0,-645765384241000.0,2.0,94023396751.6,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000343377111866,0.055548424363,61
720.0,-185.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-645950395456000.0,51332.0632268,-645950395456000.0,-645950395419000.0,-645950395492000.0,-645950395488000.0,-645950395423000.0,2.0,2634980715.12,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000686952592947,0.111128939092,72
720.0,-116.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-646073183907000.0,235683.46314,-646073183907000.0,-646073183741000.0,-646073184074000.0,-646073184057000.0,-646073183757000.0,2.0,55546694797.8,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000686952592947,0.111128939092,83
720.0,-47.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-646258187529000.0,1113471.59078,-646258187529000.0,-646258186742000.0,-646258188316000.0,-646258188238000.0,-646258186820000.0,2.0,1239818983480.0,0.0555446452764,0.0556451612903,2.5733227401400003e-13,0.000343377111866,0.111096848726,94
720.0,-185.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-752551641760000.0,200878.960263,-752551641760000.0,-752551641618000.0,-752551641902000.0,-752551641888000.0,-752551641632000.0,2.0,40352356676.5,0.111101719985,0.111290322581,2.5733227401400003e-13,0.000686831062505,0.055548424363,171
720.0,-116.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-752736650402000.0,699982.415201,-752736650402000.0,-752736649907000.0,-752736650897000.0,-752736650847000.0,-752736649956000.0,2.0,489975381591.0,0.111101719985,0.111290322581,2.5733227401400003e-13,0.00137405890783,0.111128939092,182
720.0,-47.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-752859437411000.0,73688.4815509,-752859437411000.0,-752859437358000.0,-752859437463000.0,-752859437457000.0,-752859437364000.0,2.0,5429992313.28,0.111101719985,0.0556451612903,2.5733227401400003e-13,0.000687029453915,0.111128939092,193
720.0,-185.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-753650681394000.0,783789.506402,-753650681394000.0,-753650680840000.0,-753650681949000.0,-753650681893000.0,-753650680896000.0,2.0,614325990347.0,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000343377111866,0.055548424363,71
720.0,-116.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-753835691211000.0,938233.648229,-753835691211000.0,-753835690547000.0,-753835691874000.0,-753835691808000.0,-753835690614000.0,2.0,880282378669.0,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000686952592947,0.111128939092,82
720.0,-47.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-753958476458000.0,71888.8064045,-753958476458000.0,-753958476407000.0,-753958476509000.0,-753958476503000.0,-753958476412000.0,2.0,5168000486.27,0.0555446452764,0.0556451612903,2.5733227401400003e-13,0.000343476296473,0.111128939092,93
720.0,-116.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-860436937015000.0,596299.436264,-860436937015000.0,-860436936594000.0,-860436937437000.0,-860436937395000.0,-860436936636000.0,2.0,355573017689.0,0.111101719985,0.111290322581,2.5733227401400003e-13,0.000686831062505,0.055548424363,181
720.0,-47.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-860621943546000.0,566559.585707,-860621943546000.0,-860621943145000.0,-860621943946000.0,-860621943906000.0,-860621943185000.0,2.0,320989764157.0,0.111101719985,0.0556451612903,2.5733227401400003e-13,0.000687029453915,0.111128939092,192
720.0,-116.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-861535976374000.0,167209.540547,-861535976374000.0,-861535976256000.0,-861535976492000.0,-861535976480000.0,-861535976267000.0,2.0,27959030450.0,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000343377111866,0.055548424363,81
720.0,-47.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-861720983062000.0,333009.110173,-861720983062000.0,-861720982826000.0,-861720983297000.0,-861720983274000.0,-861720982850000.0,2.0,110895067458.0,0.0555446452764,0.0556451612903,2.5733227401400003e-13,0.000343476296473,0.111128939092,92
720.0,-47.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-968322229980000.0,45406.8619539,-968322229980000.0,-968322229948000.0,-968322230012000.0,-968322230009000.0,-968322229951000.0,2.0,2061783112.5,0.111101719985,0.0556451612903,2.5733227401400003e-13,0.000343415531252,0.055548424363,191
