npp_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,ProbabilityWeight-meoh_capacity,prefix,ProbabilityWeight-htse_capacity,ProbabilityWeight,ProbabilityWeight-h2_storage_capacity
1193.0,-700.0,-4833.0,-1e+200,-1e+200,-1e+200,-1e+200,773333.0,1e+200,-1e+200,ref,braidwood,illinois,covid,1114974496.67,13021850.4165,1114974496.67,1124182335.4,1105766657.93,1106687441.81,1123261551.53,2.0,169568588270000.0,4.4039662692699996e-14,0.111103448276,639,0.111111111111,0.00137166051669,0.11111216476
1193.0,-700.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,257778.0,1e+200,-1e+200,ref,braidwood,illinois,covid,1113874520.59,3126427.0047,1113874520.59,1116085238.33,1111663802.85,1111884874.63,1115864166.55,2.0,9774545815700.0,4.4039662692699996e-14,0.0555402298851,240,0.111111111111,0.000685688352644,0.11111216476
1193.0,-400.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,1031111.0,1e+200,-1e+200,ref,braidwood,illinois,covid,1108365232.43,11644241.8873,1108365232.43,1116598954.83,1100131510.03,1100954882.27,1115775582.59,2.0,135588369130000.0,4.4039662692699996e-14,0.0555402298851,870,0.111111111111,0.000685688352644,0.11111216476
1193.0,-600.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,515556.0,1e+200,-1e+200,ref,braidwood,illinois,covid,1107676209.24,15683226.016,1107676209.24,1118765924.71,1096586493.78,1097695465.32,1117656953.16,2.0,245963578270000.0,4.4039662692699996e-14,0.0555402298851,450,0.111111111111,0.000685685692649,0.111111733722
1193.0,-1000.0,-9667.0,-1e+200,-1e+200,-1e+200,-1e+200,1160000.0,1e+200,-1e+200,ref,braidwood,illinois,covid,1095996463.65,1320112.40355,1095996463.65,1096929924.08,1095063003.21,1095156349.26,1096836578.03,2.0,1742696758010.0,4.4039662692699996e-14,0.111103448276,907,0.0555555555556,0.000342915129173,0.05555608238
1193.0,-1000.0,-4833.0,-1e+200,-1e+200,-1e+200,-1e+200,128889.0,1e+200,-1e+200,ref,braidwood,illinois,covid,1089231010.97,14144644.9776,1089231010.97,1099232785.35,1079229236.59,1080229414.02,1098232607.91,2.0,200070981541000.0,4.4039662692699996e-14,0.111103448276,109,0.0555555555556,0.000685803652885,0.111107854378
1193.0,-1000.0,-7250.0,-1e+200,-1e+200,-1e+200,-1e+200,644444.0,1e+200,-1e+200,ref,braidwood,illinois,covid,1087838057.85,4425063.1791,1087838057.85,1090967050.03,1084709065.67,1085021964.89,1090654150.81,2.0,19581184139100.0,4.4039662692699996e-14,0.111126436782,508,0.0555555555556,0.000685969502952,0.111111733722
1193.0,-800.0,-7250.0,-1e+200,-1e+200,-1e+200,-1e+200,1160000.0,1e+200,-1e+200,ref,braidwood,illinois,covid,1082096871.86,,1082096871.86,1082096871.86,1082096871.86,1082096871.86,1082096871.86,1.0,,4.4039662692699996e-14,0.111126436782,928,0.111111111111,0.000685972164049,0.05555608238
1193.0,-900.0,-4833.0,-1e+200,-1e+200,-1e+200,-1e+200,386667.0,1e+200,-1e+200,ref,braidwood,illinois,covid,1079719427.76,14751950.6979,1079719427.76,1090150632.13,1069288223.39,1070331343.82,1089107511.7,2.0,217620049393000.0,4.4039662692699996e-14,0.111103448276,319,0.111111111111,0.00137166051669,0.11111216476
1193.0,-800.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,1076902132.3,13856043.3716,1076902132.3,1086699834.53,1067104430.08,1068084200.3,1085720064.31,2.0,191989937915000.0,4.4039662692699996e-14,0.0555402298851,30,0.111111111111,0.000342817576366,0.055551771998
1193.0,-900.0,-7250.0,-1e+200,-1e+200,-1e+200,-1e+200,902222.0,1e+200,-1e+200,ref,braidwood,illinois,covid,1076872654.65,5548470.11146,1076872654.65,1080796015.49,1072949293.8,1073341629.89,1080403679.4,2.0,30785520577800.0,4.4039662692699996e-14,0.111126436782,718,0.111111111111,0.0013719443281,0.11111216476
1193.0,-800.0,-4833.0,-1e+200,-1e+200,-1e+200,-1e+200,644444.0,1e+200,-1e+200,ref,braidwood,illinois,covid,1068732424.05,11227185.6683,1068732424.05,1076671243.17,1060793604.93,1061587486.84,1075877361.26,2.0,126049698030000.0,4.4039662692699996e-14,0.111103448276,529,0.111111111111,0.0013716551956,0.111111733722
1193.0,-700.0,-4833.0,-1e+200,-1e+200,-1e+200,-1e+200,902222.0,1e+200,-1e+200,ref,braidwood,illinois,covid,1063849876.75,8895472.04045,1063849876.75,1070139925.35,1057559828.15,1058188833.01,1069510920.49,2.0,79129422822400.0,4.4039662692699996e-14,0.111103448276,739,0.111111111111,0.00137166051669,0.11111216476
1193.0,-600.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,644444.0,1e+200,-1e+200,ref,braidwood,illinois,covid,1062424118.68,9818364.98301,1062424118.68,1069366751.14,1055481486.22,1056175749.47,1068672487.9,2.0,96400290939600.0,4.4039662692699996e-14,0.0555402298851,550,0.111111111111,0.000685685692649,0.111111733722
1193.0,-800.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,128889.0,1e+200,-1e+200,ref,braidwood,illinois,covid,1057970160.9,12667593.8376,1057970160.9,1066927502.4,1049012819.4,1049908553.55,1066031768.25,2.0,160467933635000.0,4.4039662692699996e-14,0.0555402298851,130,0.111111111111,0.000685661752688,0.111107854378
1193.0,-700.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,386667.0,1e+200,-1e+200,ref,braidwood,illinois,covid,1057230581.41,3494304.8731,1057230581.41,1059701428.09,1054759734.74,1055006819.41,1059454343.42,2.0,12210166546200.0,4.4039662692699996e-14,0.0555402298851,340,0.111111111111,0.000685688352644,0.11111216476
1193.0,-1000.0,-4833.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,1055367052.89,14281580.2541,1055367052.89,1065465655.14,1045268450.65,1046278310.87,1064455794.91,2.0,203963534555000.0,4.4039662692699996e-14,0.111103448276,9,0.0555555555556,0.000342888523712,0.055551771998
1193.0,-500.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,902222.0,1e+200,-1e+200,ref,braidwood,illinois,covid,1053438269.34,3008382.98973,1053438269.34,1055565517.35,1051311021.33,1051523746.13,1055352792.55,2.0,9050368212890.0,4.4039662692699996e-14,0.0555402298851,760,0.111111111111,0.000685688352644,0.11111216476
1193.0,-600.0,-4833.0,-1e+200,-1e+200,-1e+200,-1e+200,1160000.0,1e+200,-1e+200,ref,braidwood,illinois,covid,1053028036.8,2362348.75832,1053028036.8,1054698469.63,1051357603.98,1051524647.26,1054531426.35,2.0,5580691655940.0,4.4039662692699996e-14,0.111103448276,949,0.111111111111,0.000685830258346,0.05555608238
1193.0,-400.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,1160000.0,1e+200,-1e+200,ref,braidwood,illinois,covid,1050754854.79,5546639.65585,1050754854.79,1054676921.31,1046832788.28,1047224994.93,1054284714.66,2.0,30765211471800.0,4.4039662692699996e-14,0.0555402298851,970,0.111111111111,0.000342844176322,0.05555608238
1193.0,-900.0,-7250.0,-1e+200,-1e+200,-1e+200,-1e+200,1031111.0,1e+200,-1e+200,ref,braidwood,illinois,covid,1042044450.88,2264262.04717,1042044450.88,1043645525.93,1040443375.83,1040603483.34,1043485418.43,2.0,5126882618250.0,4.4039662692699996e-14,0.111126436782,818,0.111111111111,0.0013719443281,0.11111216476
1193.0,-1000.0,-7250.0,-1e+200,-1e+200,-1e+200,-1e+200,773333.0,1e+200,-1e+200,ref,braidwood,illinois,covid,1038275023.07,3550511.7272,1038275023.07,1040785613.99,1035764432.15,1036015491.24,1040534554.89,2.0,12606133525000.0,4.4039662692699996e-14,0.111126436782,608,0.0555555555556,0.000685972164049,0.11111216476
1193.0,-900.0,-4833.0,-1e+200,-1e+200,-1e+200,-1e+200,515556.0,1e+200,-1e+200,ref,braidwood,illinois,covid,1020485383.85,3634724.78295,1020485383.85,1023055522.39,1017915245.31,1018172259.16,1022798508.53,2.0,13211224247800.0,4.4039662692699996e-14,0.111103448276,419,0.111111111111,0.0013716551956,0.111111733722
1193.0,-1000.0,-4833.0,-1e+200,-1e+200,-1e+200,-1e+200,257778.0,1e+200,-1e+200,ref,braidwood,illinois,covid,1018516693.89,6120829.42046,1018516693.89,1022844773.88,1014188613.9,1014621421.9,1022411965.88,2.0,37464552794300.0,4.4039662692699996e-14,0.111103448276,209,0.0555555555556,0.000685830258346,0.11111216476
1193.0,-800.0,-4833.0,-1e+200,-1e+200,-1e+200,-1e+200,773333.0,1e+200,-1e+200,ref,braidwood,illinois,covid,1016647670.78,6512822.76459,1016647670.78,1021252931.92,1012042409.63,1012502935.75,1020792405.8,2.0,42416860363000.0,4.4039662692699996e-14,0.111103448276,629,0.111111111111,0.00137166051669,0.11111216476
1193.0,-700.0,-4833.0,-1e+200,-1e+200,-1e+200,-1e+200,1031111.0,1e+200,-1e+200,ref,braidwood,illinois,covid,1015465286.35,11143020.8412,1015465286.35,1023344591.95,1007585980.75,1008373911.31,1022556661.39,2.0,124166913467000.0,4.4039662692699996e-14,0.111103448276,839,0.111111111111,0.00137166051669,0.11111216476
1193.0,-600.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,773333.0,1e+200,-1e+200,ref,braidwood,illinois,covid,1012304471.61,5986725.77519,1012304471.61,1016537726.0,1008071217.22,1008494542.66,1016114400.56,2.0,35840885507400.0,4.4039662692699996e-14,0.0555402298851,650,0.111111111111,0.000685688352644,0.11111216476
1193.0,-700.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,515556.0,1e+200,-1e+200,ref,braidwood,illinois,covid,1011249872.2,8236653.6038,1011249872.2,1017074065.82,1005425678.58,1006008097.94,1016491646.45,2.0,67842462588900.0,4.4039662692699996e-14,0.0555402298851,440,0.111111111111,0.000685685692649,0.111111733722
1193.0,-500.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,1031111.0,1e+200,-1e+200,ref,braidwood,illinois,covid,1010408807.83,2302221.63547,1010408807.83,1012036724.36,1008780891.3,1008943682.95,1011873932.7,2.0,5300224458820.0,4.4039662692699996e-14,0.0555402298851,860,0.111111111111,0.000685688352644,0.11111216476
1193.0,-800.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,257778.0,1e+200,-1e+200,ref,braidwood,illinois,covid,1007193611.74,9320607.18819,1007193611.74,1013784276.29,1000602947.19,1001262013.65,1013125209.83,2.0,86873718356500.0,4.4039662692699996e-14,0.0555402298851,230,0.111111111111,0.000685688352644,0.11111216476
1193.0,-1000.0,-7250.0,-1e+200,-1e+200,-1e+200,-1e+200,902222.0,1e+200,-1e+200,ref,braidwood,illinois,covid,988324859.757,4869097.21369,988324859.757,991767831.415,984881888.099,985226185.264,991423534.249,2.0,23708107676400.0,4.4039662692699996e-14,0.111126436782,708,0.0555555555556,0.000685972164049,0.11111216476
1193.0,-900.0,-7250.0,-1e+200,-1e+200,-1e+200,-1e+200,1160000.0,1e+200,-1e+200,ref,braidwood,illinois,covid,984587444.53,3020631.07869,984587444.53,986723353.249,982451535.811,982665126.683,986509762.377,2.0,9124212113530.0,4.4039662692699996e-14,0.111126436782,918,0.111111111111,0.000685972164049,0.05555608238
1193.0,-900.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,976959535.024,10587620.8568,976959535.024,984446113.528,969472956.519,970221614.37,983697455.678,2.0,112097715406000.0,4.4039662692699996e-14,0.0555402298851,20,0.111111111111,0.000342817576366,0.055551771998
1193.0,-1000.0,-4833.0,-1e+200,-1e+200,-1e+200,-1e+200,386667.0,1e+200,-1e+200,ref,braidwood,illinois,covid,975232766.545,5949581.00913,975232766.545,979439755.622,971025777.468,971446476.376,979019056.714,2.0,35397514184200.0,4.4039662692699996e-14,0.111103448276,309,0.0555555555556,0.000685830258346,0.11111216476
1193.0,-800.0,-4833.0,-1e+200,-1e+200,-1e+200,-1e+200,902222.0,1e+200,-1e+200,ref,braidwood,illinois,covid,969048955.825,8735096.83009,969048955.825,975225602.027,962872309.622,963489974.242,974607937.407,2.0,76301916631100.0,4.4039662692699996e-14,0.111103448276,729,0.111111111111,0.00137166051669,0.11111216476
1193.0,-700.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,644444.0,1e+200,-1e+200,ref,braidwood,illinois,covid,963919650.506,11723944.9984,963919650.506,972209731.517,955629569.495,956458577.596,971380723.416,2.0,137450886325000.0,4.4039662692699996e-14,0.0555402298851,540,0.111111111111,0.000685685692649,0.111111733722
1193.0,-800.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,386667.0,1e+200,-1e+200,ref,braidwood,illinois,covid,960038840.354,2231176.41225,960038840.354,961616520.325,958461160.383,958618928.38,961458752.328,2.0,4978148182580.0,4.4039662692699996e-14,0.0555402298851,330,0.111111111111,0.000685688352644,0.11111216476
1193.0,-900.0,-4833.0,-1e+200,-1e+200,-1e+200,-1e+200,644444.0,1e+200,-1e+200,ref,braidwood,illinois,covid,959512541.149,6824374.87425,959512541.149,964338102.899,954686979.398,955169535.573,963855546.724,2.0,46572092424300.0,4.4039662692699996e-14,0.111103448276,519,0.111111111111,0.0013716551956,0.111111733722
1193.0,-900.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,128889.0,1e+200,-1e+200,ref,braidwood,illinois,covid,957822602.249,20768543.2048,957822602.249,972508179.984,943137024.513,944605582.287,971039622.21,2.0,431332386851000.0,4.4039662692699996e-14,0.0555402298851,120,0.111111111111,0.000685661752688,0.111107854378
1193.0,-500.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,1160000.0,1e+200,-1e+200,ref,braidwood,illinois,covid,952756057.76,1948366.94711,952756057.76,954133761.241,951378354.28,951516124.628,953995990.893,2.0,3796133760580.0,4.4039662692699996e-14,0.0555402298851,960,0.111111111111,0.000342844176322,0.05555608238
1193.0,-700.0,-4833.0,-1e+200,-1e+200,-1e+200,-1e+200,1160000.0,1e+200,-1e+200,ref,braidwood,illinois,covid,950435156.016,1375695.58268,950435156.016,951407919.691,949462392.34,949559668.708,951310643.323,2.0,1892538336200.0,4.4039662692699996e-14,0.111103448276,939,0.111111111111,0.000685830258346,0.05555608238
1193.0,-600.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,902222.0,1e+200,-1e+200,ref,braidwood,illinois,covid,948706896.167,60476.2161384,948706896.167,948749659.309,948664133.024,948668409.338,948745382.995,2.0,3657372718.42,4.4039662692699996e-14,0.0555402298851,750,0.111111111111,0.000685688352644,0.11111216476
1193.0,-1000.0,-7250.0,-1e+200,-1e+200,-1e+200,-1e+200,1031111.0,1e+200,-1e+200,ref,braidwood,illinois,covid,945423399.019,10356762.3046,945423399.019,952746735.875,938100062.162,938832395.848,952014402.19,2.0,107262525433000.0,4.4039662692699996e-14,0.111126436782,808,0.0555555555556,0.000685972164049,0.11111216476
1193.0,-1000.0,-4833.0,-1e+200,-1e+200,-1e+200,-1e+200,515556.0,1e+200,-1e+200,ref,braidwood,illinois,covid,919747246.523,5626430.32791,919747246.523,923725733.562,915768759.485,916166608.188,923327884.858,2.0,31656718234900.0,4.4039662692699996e-14,0.111103448276,409,0.0555555555556,0.0006858275978,0.111111733722
1193.0,-900.0,-4833.0,-1e+200,-1e+200,-1e+200,-1e+200,773333.0,1e+200,-1e+200,ref,braidwood,illinois,covid,915064832.832,9771363.93834,915064832.832,921974230.534,908155435.13,908846374.9,921283290.764,2.0,95479553215500.0,4.4039662692699996e-14,0.111103448276,619,0.111111111111,0.00137166051669,0.11111216476
1193.0,-800.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,515556.0,1e+200,-1e+200,ref,braidwood,illinois,covid,912270816.379,5994570.79381,912270816.379,916509618.038,908032014.721,908455894.886,916085737.872,2.0,35934879002000.0,4.4039662692699996e-14,0.0555402298851,430,0.111111111111,0.000685685692649,0.111111733722
1193.0,-900.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,257778.0,1e+200,-1e+200,ref,braidwood,illinois,covid,909625235.402,4232506.84532,909625235.402,912618069.694,906632401.111,906931684.54,912318786.265,2.0,17914114195700.0,4.4039662692699996e-14,0.0555402298851,220,0.111111111111,0.000685688352644,0.11111216476
1193.0,-800.0,-4833.0,-1e+200,-1e+200,-1e+200,-1e+200,1031111.0,1e+200,-1e+200,ref,braidwood,illinois,covid,909594050.102,5635798.61973,909594050.102,913579161.524,905608938.681,906007449.823,913180650.382,2.0,31762226082100.0,4.4039662692699996e-14,0.111103448276,829,0.111111111111,0.00137166051669,0.11111216476
1193.0,-700.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,773333.0,1e+200,-1e+200,ref,braidwood,illinois,covid,905773994.477,7659116.0271,905773994.477,911189807.357,900358181.596,900899762.884,910648226.069,2.0,58662058316600.0,4.4039662692699996e-14,0.0555402298851,640,0.111111111111,0.000685688352644,0.11111216476
1193.0,-600.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,1031111.0,1e+200,-1e+200,ref,braidwood,illinois,covid,903191499.115,784039.047405,903191499.115,903745898.442,902637099.788,902692539.721,903690458.509,2.0,614717227856.0,4.4039662692699996e-14,0.0555402298851,850,0.111111111111,0.000685688352644,0.11111216476
1193.0,-1000.0,-7250.0,-1e+200,-1e+200,-1e+200,-1e+200,1160000.0,1e+200,-1e+200,ref,braidwood,illinois,covid,885936889.124,13367939.6521,885936889.124,895389449.903,876484328.346,877429584.423,894444193.825,2.0,178701810543000.0,4.4039662692699996e-14,0.111126436782,908,0.0555555555556,0.000342986082024,0.05555608238
1193.0,-800.0,-4833.0,-1e+200,-1e+200,-1e+200,-1e+200,1160000.0,1e+200,-1e+200,ref,braidwood,illinois,covid,870766455.12,3690083.20388,870766455.12,873375737.977,868157172.264,868418100.549,873114809.691,2.0,13616714051600.0,4.4039662692699996e-14,0.111103448276,929,0.111111111111,0.000685830258346,0.05555608238
1193.0,-1000.0,-4833.0,-1e+200,-1e+200,-1e+200,-1e+200,644444.0,1e+200,-1e+200,ref,braidwood,illinois,covid,867377947.024,15186533.6165,867377947.024,878116447.927,856639446.121,857713296.211,877042597.836,2.0,230630803284000.0,4.4039662692699996e-14,0.111103448276,509,0.0555555555556,0.0006858275978,0.111111733722
1193.0,-900.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,386667.0,1e+200,-1e+200,ref,braidwood,illinois,covid,866652677.326,4961735.20895,866652677.326,870161153.939,863144200.713,863495048.374,869810306.277,2.0,24618816283700.0,4.4039662692699996e-14,0.0555402298851,320,0.111111111111,0.000685688352644,0.11111216476
1193.0,-700.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,902222.0,1e+200,-1e+200,ref,braidwood,illinois,covid,866051956.951,9377782.98557,866051956.951,872683050.892,859420863.009,860083972.403,872019941.498,2.0,87942813724500.0,4.4039662692699996e-14,0.0555402298851,740,0.111111111111,0.000685688352644,0.11111216476
1193.0,-900.0,-4833.0,-1e+200,-1e+200,-1e+200,-1e+200,902222.0,1e+200,-1e+200,ref,braidwood,illinois,covid,862768467.569,14753392.8997,862768467.569,873200691.733,852336243.404,853379465.82,872157469.317,2.0,217662602054000.0,4.4039662692699996e-14,0.111103448276,719,0.111111111111,0.00137166051669,0.11111216476
1193.0,-800.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,644444.0,1e+200,-1e+200,ref,braidwood,illinois,covid,862037331.293,669053.970027,862037331.293,862510423.892,861564238.694,861611547.954,862463114.632,2.0,447633214809.0,4.4039662692699996e-14,0.0555402298851,530,0.111111111111,0.000685685692649,0.111111733722
1193.0,-1000.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,861750592.152,2067811.89155,861750592.152,863212755.963,860288428.341,860434644.722,863066539.581,2.0,4275846018820.0,4.4039662692699996e-14,0.0555402298851,10,0.0555555555556,0.000171408788183,0.055551771998
1193.0,-1000.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,128889.0,1e+200,-1e+200,ref,braidwood,illinois,covid,860000456.798,2167816.06803,860000456.798,861533334.24,858467579.356,858620867.101,861380046.496,2.0,4699426504800.0,4.4039662692699996e-14,0.0555402298851,110,0.0555555555556,0.000342830876344,0.111107854378
1193.0,-600.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,1160000.0,1e+200,-1e+200,ref,braidwood,illinois,covid,853642772.779,4685895.65815,853642772.779,856956201.375,850329344.183,850660687.043,856624858.515,2.0,21957618119100.0,4.4039662692699996e-14,0.0555402298851,950,0.111111111111,0.000342844176322,0.05555608238
1193.0,-1000.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,257778.0,1e+200,-1e+200,ref,braidwood,illinois,covid,821361339.561,2820935.16591,821361339.561,823356041.946,819366637.176,819566107.414,823156571.707,2.0,7957675210270.0,4.4039662692699996e-14,0.0555402298851,210,0.0555555555556,0.000342844176322,0.11111216476
1193.0,-1000.0,-4833.0,-1e+200,-1e+200,-1e+200,-1e+200,773333.0,1e+200,-1e+200,ref,braidwood,illinois,covid,817353747.36,2557703.39087,817353747.36,819162316.772,815545177.948,815726034.889,818981459.831,2.0,6541846635660.0,4.4039662692699996e-14,0.111103448276,609,0.0555555555556,0.000685830258346,0.11111216476
1193.0,-900.0,-4833.0,-1e+200,-1e+200,-1e+200,-1e+200,1031111.0,1e+200,-1e+200,ref,braidwood,illinois,covid,809951122.359,2381965.97301,809951122.359,811635426.651,808266818.067,808435248.496,811466996.222,2.0,5673761896560.0,4.4039662692699996e-14,0.111103448276,819,0.111111111111,0.00137166051669,0.11111216476
1193.0,-800.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,773333.0,1e+200,-1e+200,ref,braidwood,illinois,covid,806394220.34,420711.338098,806394220.34,806691708.18,806096732.5,806126481.284,806661959.396,2.0,176998030005.0,4.4039662692699996e-14,0.0555402298851,630,0.111111111111,0.000685688352644,0.11111216476
1193.0,-700.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,1031111.0,1e+200,-1e+200,ref,braidwood,illinois,covid,805380097.824,6774453.63244,805380097.824,810170359.927,800589835.722,801068861.932,809691333.716,2.0,45893222018100.0,4.4039662692699996e-14,0.0555402298851,840,0.111111111111,0.000685688352644,0.11111216476
1193.0,-900.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,515556.0,1e+200,-1e+200,ref,braidwood,illinois,covid,804768221.179,3161556.26885,804768221.179,807003779.056,802532663.302,802756219.09,806780223.268,2.0,9995438041080.0,4.4039662692699996e-14,0.0555402298851,420,0.111111111111,0.000685685692649,0.111111733722
1193.0,-1000.0,-4833.0,-1e+200,-1e+200,-1e+200,-1e+200,902222.0,1e+200,-1e+200,ref,braidwood,illinois,covid,778346042.015,684034.531613,778346042.015,778829727.471,777862356.559,777910725.104,778781358.925,2.0,467903240439.0,4.4039662692699996e-14,0.111103448276,709,0.0555555555556,0.000685830258346,0.11111216476
1193.0,-900.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,644444.0,1e+200,-1e+200,ref,braidwood,illinois,covid,766784719.727,6903004.81495,766784719.727,771665881.242,761903558.212,762391674.363,771177765.09,2.0,47651475475300.0,4.4039662692699996e-14,0.0555402298851,520,0.111111111111,0.000685685692649,0.111111733722
1193.0,-1000.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,386667.0,1e+200,-1e+200,ref,braidwood,illinois,covid,764949464.402,5861298.36848,764949464.402,769094028.225,760804900.579,761219356.962,768679571.843,2.0,34354818564400.0,4.4039662692699996e-14,0.0555402298851,310,0.0555555555556,0.000342844176322,0.11111216476
1193.0,-900.0,-4833.0,-1e+200,-1e+200,-1e+200,-1e+200,1160000.0,1e+200,-1e+200,ref,braidwood,illinois,covid,757294173.84,12637798.7393,757294173.84,766230447.028,748357900.652,749251527.971,765336819.709,2.0,159713956974000.0,4.4039662692699996e-14,0.111103448276,919,0.111111111111,0.000685830258346,0.05555608238
1193.0,-700.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,1160000.0,1e+200,-1e+200,ref,braidwood,illinois,covid,752904370.758,7622365.58971,752904370.758,758294197.155,747514544.361,748053527.0,757755214.515,2.0,58100457183200.0,4.4039662692699996e-14,0.0555402298851,940,0.111111111111,0.000342844176322,0.05555608238
1193.0,-800.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,902222.0,1e+200,-1e+200,ref,braidwood,illinois,covid,752072408.014,16622158.6331,752072408.014,763826049.102,740318766.927,741494131.036,762650684.993,2.0,276296157622000.0,4.4039662692699996e-14,0.0555402298851,730,0.111111111111,0.000685688352644,0.11111216476
1193.0,-1000.0,-4833.0,-1e+200,-1e+200,-1e+200,-1e+200,1031111.0,1e+200,-1e+200,ref,braidwood,illinois,covid,726816116.042,11858081.2858,726816116.042,735201045.731,718431186.353,719269679.322,734362552.762,2.0,140614091780000.0,4.4039662692699996e-14,0.111103448276,809,0.0555555555556,0.000685830258346,0.11111216476
1193.0,-1000.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,515556.0,1e+200,-1e+200,ref,braidwood,illinois,covid,706204014.194,15274115.7621,706204014.194,717004445.026,695403583.362,696483626.445,715924401.943,2.0,233298612314000.0,4.4039662692699996e-14,0.0555402298851,410,0.0555555555556,0.000342842846324,0.111111733722
1193.0,-900.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,773333.0,1e+200,-1e+200,ref,braidwood,illinois,covid,702952284.175,3704774.04984,702952284.175,705571955.028,700332613.321,700594580.407,705309987.943,2.0,13725350760400.0,4.4039662692699996e-14,0.0555402298851,620,0.111111111111,0.000685688352644,0.11111216476
1193.0,-800.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,1031111.0,1e+200,-1e+200,ref,braidwood,illinois,covid,696673240.534,13843408.8929,696673240.534,706462008.837,686884472.232,687863349.062,705483132.007,2.0,191639969776000.0,4.4039662692699996e-14,0.0555402298851,830,0.111111111111,0.000685688352644,0.11111216476
1193.0,-900.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,902222.0,1e+200,-1e+200,ref,braidwood,illinois,covid,659727888.551,12377005.2592,659727888.551,668479752.9,650976024.201,651851210.636,667604566.465,2.0,153190259186000.0,4.4039662692699996e-14,0.0555402298851,720,0.111111111111,0.000685688352644,0.11111216476
1193.0,-800.0,-2417.0,-1e+200,-1e+200,-1e+200,-1e+200,1160000.0,1e+200,-1e+200,ref,braidwood,illinois,covid,655449214.835,9993682.91744,655449214.835,662515815.795,648382613.875,649089273.971,661809155.699,2.0,99873698254300.0,4.4039662692699996e-14,0.0555402298851,930,0.111111111111,0.000342844176322,0.05555608238
1193.0,-1000.0,-4833.0,-1e+200,-1e+200,-1e+200,-1e+200,1160000.0,1e+200,-1e+200,ref,braidwood,illinois,covid,655315258.709,2666479.81022,655315258.709,657200744.665,653429772.754,653618321.349,657012196.069,2.0,7110114578320.0,4.4039662692699996e-14,0.111103448276,909,0.0555555555556,0.000342915129173,0.05555608238
