smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,prefix,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-meoh_capacity,PointProbability,ProbabilityWeight-htse_capacity
720.0,-419.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,3379161.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1875189196.7,78498588.2015,-1875189196.7,-1819682312.67,-1930696080.74,-1925145392.33,-1825233001.08,2.0,6162028349630000.0,0.00399998142937,126,0.200000355118,0.0999993581762,0.0,0.2
720.0,-543.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,3379161.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2017134827.4,6204879.52755,-2017134827.4,-2012747315.01,-2021522339.79,-2021083588.55,-2013186066.25,2.0,38500529951400.0,0.00399998142937,120,0.200000355118,0.0999993581762,0.0,0.2
720.0,-667.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,3379161.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2211886686.34,17728039.9404,-2211886686.34,-2199351069.08,-2224422303.6,-2223168741.87,-2200604630.8,2.0,314283400130000.0,0.00199999071468,114,0.200000355118,0.0999993581762,0.0,0.1
720.0,-295.0,-7413.4,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2861425379.59,7989716.72762,-2861425379.59,-2855775796.71,-2867074962.46,-2866510004.18,-2856340755.0,2.0,63835573387500.0,0.00400001009969,22,0.0999992897633,0.200001925471,1.83809210519e-14,0.2
720.0,-543.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,3379161.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-122805026078000.0,15700991.4579,-122805026078000.0,-122805014976000.0,-122805037180000.0,-122805036070000.0,-122805016086000.0,2.0,246521132762000.0,0.00399998142937,115,0.200000355118,0.0999993581762,1.83809210519e-14,0.2
720.0,-419.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,3379161.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-122806590130000.0,9465070.06386,-122806590130000.0,-122806583437000.0,-122806596823000.0,-122806596154000.0,-122806584107000.0,2.0,89587551313800.0,0.00799996285874,122,0.200000355118,0.199998716352,1.83809210519e-14,0.2
720.0,-295.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,3379161.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-122808142254000.0,6017619.56578,-122808142254000.0,-122808137998000.0,-122808146509000.0,-122808146083000.0,-122808138424000.0,2.0,36211745238400.0,0.00799996285874,129,0.200000355118,0.199998716352,1.83809210519e-14,0.2
720.0,-47.0,-4297.2,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-153515186649000.0,39325051.9085,-153515186649000.0,-153515158842000.0,-153515214456000.0,-153515211676000.0,-153515161623000.0,2.0,1546459707600000.0,0.00400004561186,107,0.200000355118,0.200001925471,1.83809210519e-14,0.1
720.0,-543.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-153515924024000.0,9523657.67243,-153515924024000.0,-153515917290000.0,-153515930759000.0,-153515930085000.0,-153515917964000.0,2.0,90700055461600.0,0.00399998142937,79,0.200000355118,0.0999993581762,1.83809210519e-14,0.2
720.0,-419.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-153517474107000.0,27719831.6784,-153517474107000.0,-153517454506000.0,-153517493708000.0,-153517491748000.0,-153517456466000.0,2.0,768389068277000.0,0.00799996285874,86,0.200000355118,0.199998716352,1.83809210519e-14,0.2
720.0,-295.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-153519036006000.0,2346881.7499,-153519036006000.0,-153519034346000.0,-153519037665000.0,-153519037499000.0,-153519034512000.0,2.0,5507853948030.0,0.00799996285874,93,0.200000355118,0.199998716352,1.83809210519e-14,0.2
720.0,-171.0,-7413.4,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-153520561994000.0,2050370.92851,-153520561994000.0,-153520560544000.0,-153520563444000.0,-153520563299000.0,-153520560689000.0,2.0,4204020944500.0,0.00800009122373,100,0.200000355118,0.200001925471,1.83809210519e-14,0.2
720.0,-47.0,-4297.2,-1e+200,-1e+200,-1e+200,-1e+200,1126387.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-184226059521000.0,55954368.8134,-184226059521000.0,-184226019955000.0,-184226099087000.0,-184226095130000.0,-184226023912000.0,2.0,3130891389310000.0,0.00400002785577,71,0.199999467322,0.200001925471,1.83809210519e-14,0.1
720.0,-543.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,1126387.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-184226830832000.0,12896769.5264,-184226830832000.0,-184226821713000.0,-184226839951000.0,-184226839039000.0,-184226822625000.0,2.0,166326664216000.0,0.00399996367357,43,0.199999467322,0.0999993581762,1.83809210519e-14,0.2
720.0,-419.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,1126387.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-184228345966000.0,18280509.107,-184228345966000.0,-184228333040000.0,-184228358892000.0,-184228357600000.0,-184228334332000.0,2.0,334177013212000.0,0.00799992734713,50,0.199999467322,0.199998716352,1.83809210519e-14,0.2
720.0,-295.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,1126387.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-184229925056000.0,6919810.24675,-184229925056000.0,-184229920163000.0,-184229929949000.0,-184229929460000.0,-184229920653000.0,2.0,47883773851000.0,0.00799992734713,57,0.199999467322,0.199998716352,1.83809210519e-14,0.2
720.0,-171.0,-7413.4,-1e+200,-1e+200,-1e+200,-1e+200,1126387.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-184231508687000.0,24903588.799,-184231508687000.0,-184231491077000.0,-184231526296000.0,-184231524536000.0,-184231492838000.0,2.0,620188735068000.0,0.00800005571155,64,0.199999467322,0.200001925471,1.83809210519e-14,0.2
720.0,-47.0,-4297.2,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-214936731260000.0,29037836.0932,-214936731260000.0,-214936710727000.0,-214936751792000.0,-214936749739000.0,-214936712780000.0,2.0,843195924977000.0,0.00200000504984,35,0.0999992897633,0.200001925471,1.83809210519e-14,0.1
720.0,-543.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-214937456225000.0,6474038.11107,-214937456225000.0,-214937451647000.0,-214937460803000.0,-214937460345000.0,-214937452105000.0,2.0,41913169463600.0,0.00199997295888,7,0.0999992897633,0.0999993581762,1.83809210519e-14,0.2
720.0,-419.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-214938994432000.0,4308290.22635,-214938994432000.0,-214938991386000.0,-214938997479000.0,-214938997174000.0,-214938991691000.0,2.0,18561364674500.0,0.00399994591776,14,0.0999992897633,0.199998716352,1.83809210519e-14,0.2
720.0,-295.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-214940534787000.0,9293483.72016,-214940534787000.0,-214940528216000.0,-214940541359000.0,-214940540702000.0,-214940528873000.0,2.0,86368839657000.0,0.00399994591776,21,0.0999992897633,0.199998716352,1.83809210519e-14,0.2
720.0,-171.0,-7413.4,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-214942116923000.0,29979939.1181,-214942116923000.0,-214942095724000.0,-214942138122000.0,-214942136002000.0,-214942097844000.0,2.0,898796749528000.0,0.00400001009969,28,0.0999992897633,0.200001925471,1.83809210519e-14,0.2
720.0,-419.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,3379161.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-337744261131000.0,12637730.5472,-337744261131000.0,-337744252195000.0,-337744270067000.0,-337744269173000.0,-337744253088000.0,2.0,159712233384000.0,0.00399998142937,121,0.200000355118,0.0999993581762,1.83809210519e-14,0.2
720.0,-295.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,3379161.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-337745812232000.0,22873370.2148,-337745812232000.0,-337745796058000.0,-337745828406000.0,-337745826788000.0,-337745797675000.0,2.0,523191064985000.0,0.00799996285874,128,0.200000355118,0.199998716352,1.83809210519e-14,0.2
720.0,-419.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-368455144992000.0,5784902.49292,-368455144992000.0,-368455140902000.0,-368455149083000.0,-368455148674000.0,-368455141311000.0,2.0,33465096852600.0,0.00399998142937,85,0.200000355118,0.0999993581762,1.83809210519e-14,0.2
720.0,-295.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-368456727721000.0,19232777.2118,-368456727721000.0,-368456714122000.0,-368456741321000.0,-368456739961000.0,-368456715482000.0,2.0,369899719278000.0,0.00799996285874,92,0.200000355118,0.199998716352,1.83809210519e-14,0.2
720.0,-171.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-368458236450000.0,54678885.0495,-368458236450000.0,-368458197786000.0,-368458275113000.0,-368458271247000.0,-368458201652000.0,2.0,2989780470260000.0,0.00799996285874,99,0.200000355118,0.199998716352,1.83809210519e-14,0.2
720.0,-47.0,-7413.4,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-368459814348000.0,28229865.8772,-368459814348000.0,-368459794387000.0,-368459834310000.0,-368459832313000.0,-368459796383000.0,2.0,796925327444000.0,0.00400004561186,106,0.200000355118,0.200001925471,1.83809210519e-14,0.1
720.0,-419.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,1126387.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-399166038594000.0,13069223.0592,-399166038594000.0,-399166029353000.0,-399166047835000.0,-399166046911000.0,-399166030277000.0,2.0,170804591371000.0,0.00399996367357,49,0.199999467322,0.0999993581762,1.83809210519e-14,0.2
720.0,-295.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,1126387.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-399167589617000.0,25762012.9179,-399167589617000.0,-399167571401000.0,-399167607833000.0,-399167606012000.0,-399167573222000.0,2.0,663681309581000.0,0.00799992734713,56,0.199999467322,0.199998716352,1.83809210519e-14,0.2
720.0,-171.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,1126387.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-399169180225000.0,24601263.8584,-399169180225000.0,-399169162829000.0,-399169197620000.0,-399169195881000.0,-399169164568000.0,2.0,605222183428000.0,0.00799992734713,63,0.199999467322,0.199998716352,1.83809210519e-14,0.2
720.0,-47.0,-7413.4,-1e+200,-1e+200,-1e+200,-1e+200,1126387.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-399170707729000.0,10653676.2469,-399170707729000.0,-399170700195000.0,-399170715262000.0,-399170714509000.0,-399170700949000.0,2.0,113500817574000.0,0.00400002785577,70,0.199999467322,0.200001925471,1.83809210519e-14,0.1
720.0,-419.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-429876674117000.0,12691734.1925,-429876674117000.0,-429876665143000.0,-429876683091000.0,-429876682194000.0,-429876666040000.0,2.0,161080116812000.0,0.00199997295888,13,0.0999992897633,0.0999993581762,1.83809210519e-14,0.2
720.0,-295.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-429878233680000.0,17724675.9997,-429878233680000.0,-429878221147000.0,-429878246213000.0,-429878244960000.0,-429878222400000.0,2.0,314164139296000.0,0.00399994591776,20,0.0999992897633,0.199998716352,1.83809210519e-14,0.2
720.0,-171.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-429879794298000.0,14208381.1877,-429879794298000.0,-429879784251000.0,-429879804345000.0,-429879803340000.0,-429879785256000.0,2.0,201878095975000.0,0.00399994591776,27,0.0999992897633,0.199998716352,1.83809210519e-14,0.2
720.0,-47.0,-7413.4,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-429881268728000.0,1739423.32894,-429881268728000.0,-429881267498000.0,-429881269958000.0,-429881269835000.0,-429881267621000.0,2.0,3025593517270.0,0.00200000504984,34,0.0999992897633,0.200001925471,1.83809210519e-14,0.1
720.0,-295.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,3379161.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-552683511575000.0,12861602.7639,-552683511575000.0,-552683502480000.0,-552683520669000.0,-552683519760000.0,-552683503390000.0,2.0,165420825655000.0,0.00399998142937,127,0.200000355118,0.0999993581762,1.83809210519e-14,0.2
720.0,-295.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-583394363363000.0,58508997.0331,-583394363363000.0,-583394321991000.0,-583394404735000.0,-583394400598000.0,-583394326128000.0,2.0,3423302733810000.0,0.00399998142937,91,0.200000355118,0.0999993581762,1.83809210519e-14,0.2
720.0,-171.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-583395951799000.0,35743922.9618,-583395951799000.0,-583395926524000.0,-583395977074000.0,-583395974546000.0,-583395929052000.0,2.0,1277628028700000.0,0.00799996285874,98,0.200000355118,0.199998716352,1.83809210519e-14,0.2
720.0,-47.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-583397523175000.0,22235882.0737,-583397523175000.0,-583397507451000.0,-583397538898000.0,-583397537325000.0,-583397509024000.0,2.0,494434451597000.0,0.00399998142937,105,0.200000355118,0.199998716352,1.83809210519e-14,0.1
720.0,-295.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,1126387.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-614105282797000.0,812016.148447,-614105282797000.0,-614105282223000.0,-614105283371000.0,-614105283314000.0,-614105282280000.0,2.0,659370225339.0,0.00399996367357,55,0.199999467322,0.0999993581762,1.83809210519e-14,0.2
720.0,-171.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,1126387.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-614106853207000.0,62532785.6965,-614106853207000.0,-614106808990000.0,-614106897425000.0,-614106893003000.0,-614106813412000.0,2.0,3910349286970000.0,0.00799992734713,62,0.199999467322,0.199998716352,1.83809210519e-14,0.2
720.0,-47.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,1126387.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-614108305053000.0,29728032.4157,-614108305053000.0,-614108284032000.0,-614108326074000.0,-614108323972000.0,-614108286134000.0,2.0,883755911311000.0,0.00399996367357,69,0.199999467322,0.199998716352,1.83809210519e-14,0.1
720.0,-295.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-644815888397000.0,1706406.61298,-644815888397000.0,-644815887190000.0,-644815889604000.0,-644815889483000.0,-644815887311000.0,2.0,2911823528820.0,0.00199997295888,19,0.0999992897633,0.0999993581762,1.83809210519e-14,0.2
720.0,-171.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-644817477954000.0,23903465.2541,-644817477954000.0,-644817461051000.0,-644817494856000.0,-644817493166000.0,-644817462742000.0,2.0,571375651152000.0,0.00399994591776,26,0.0999992897633,0.199998716352,1.83809210519e-14,0.2
720.0,-47.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-644818966475000.0,9327495.49005,-644818966475000.0,-644818959879000.0,-644818973070000.0,-644818972411000.0,-644818960539000.0,2.0,87002172116900.0,0.00199997295888,33,0.0999992897633,0.199998716352,1.83809210519e-14,0.1
720.0,-171.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,3379161.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-767622735662000.0,7290468.81554,-767622735662000.0,-767622730507000.0,-767622740817000.0,-767622740302000.0,-767622731023000.0,2.0,53150935550400.0,0.00399998142937,133,0.200000355118,0.0999993581762,1.83809210519e-14,0.2
720.0,-171.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-798333621309000.0,53612923.9192,-798333621309000.0,-798333583399000.0,-798333659219000.0,-798333655428000.0,-798333587190000.0,2.0,2874345611170000.0,0.00399998142937,97,0.200000355118,0.0999993581762,1.83809210519e-14,0.2
720.0,-47.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-798335188715000.0,45386979.7022,-798335188715000.0,-798335156621000.0,-798335220808000.0,-798335217599000.0,-798335159830000.0,2.0,2059977926490000.0,0.00399998142937,104,0.200000355118,0.199998716352,1.83809210519e-14,0.1
720.0,-171.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,1126387.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-829044480115000.0,16282090.6175,-829044480115000.0,-829044468602000.0,-829044491628000.0,-829044490477000.0,-829044469753000.0,2.0,265106474875000.0,0.00399996367357,61,0.199999467322,0.0999993581762,1.83809210519e-14,0.2
720.0,-47.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,1126387.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-829046094218000.0,34110346.8447,-829046094218000.0,-829046070098000.0,-829046118337000.0,-829046115925000.0,-829046072510000.0,2.0,1163515761860000.0,0.00399996367357,68,0.199999467322,0.199998716352,1.83809210519e-14,0.1
720.0,-171.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-859755115919000.0,4119874.8407,-859755115919000.0,-859755113006000.0,-859755118833000.0,-859755118541000.0,-859755113298000.0,2.0,16973368703000.0,0.00199997295888,25,0.0999992897633,0.0999993581762,1.83809210519e-14,0.2
720.0,-47.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-859756694363000.0,55473052.4528,-859756694363000.0,-859756655138000.0,-859756733589000.0,-859756729666000.0,-859756659060000.0,2.0,3077259548430000.0,0.00199997295888,32,0.0999992897633,0.199998716352,1.83809210519e-14,0.1
720.0,-47.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1013272833180000.0,58987052.5708,-1013272833180000.0,-1013272791470000.0,-1013272874890000.0,-1013272870720000.0,-1013272795640000.0,2.0,3479472370990000.0,0.00199999071468,103,0.200000355118,0.0999993581762,1.83809210519e-14,0.1
720.0,-47.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,1126387.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1043983704390000.0,7178727.29417,-1043983704390000.0,-1043983699310000.0,-1043983709460000.0,-1043983708950000.0,-1043983699820000.0,2.0,51534125564100.0,0.00199998183678,67,0.199999467322,0.0999993581762,1.83809210519e-14,0.1
720.0,-47.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1074694334480000.0,36464137.1162,-1074694334480000.0,-1074694308700000.0,-1074694360270000.0,-1074694357690000.0,-1074694311280000.0,2.0,1329633295630000.0,0.00099998647944,31,0.0999992897633,0.0999993581762,1.83809210519e-14,0.1
