smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-htse_capacity,ProbabilityWeight-h2_storage_capacity,prefix,ProbabilityWeight-ft_capacity,ProbabilityWeight,PointProbability
480.0,-248.0,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-94027472910200.0,12069507.3643,-94027473437300.0,-94027456751200.0,-94027490520400.0,-94027489121600.0,-94027457614900.0,10.0,145673008016000.0,0.142763157895,0.0714311178926,253,0.142857142857,0.00145681885176,9.8243970108e-13
480.0,-193.7,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-94052159987700.0,21645601.1176,-94052156854600.0,-94052131265700.0,-94052197837600.0,-94052190210700.0,-94052132809500.0,10.0,468532047744000.0,0.142894736842,0.0714132926442,262,0.142857142857,0.00145779766563,9.8243970108e-13
480.0,-193.7,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-94052184692300.0,12160710.0074,-94052188450600.0,-94052164062300.0,-94052199507800.0,-94052198160600.0,-94052165738700.0,10.0,147882867884000.0,0.142894736842,0.142844410537,270,0.142857142857,0.00291595920758,9.8243970108e-13
480.0,-193.7,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-94052204179800.0,19314468.2096,-94052197830000.0,-94052176738300.0,-94052232790500.0,-94052232489400.0,-94052179718900.0,10.0,373048682221000.0,0.142894736842,0.142862235785,278,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-193.7,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-94052222036400.0,14516531.9818,-94052221755200.0,-94052196570000.0,-94052253368900.0,-94052242655000.0,-94052202803000.0,10.0,210729700779000.0,0.142894736842,0.142862235785,286,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-193.7,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-94052233467600.0,17833425.9839,-94052231395800.0,-94052204688700.0,-94052265131000.0,-94052258325300.0,-94052211426800.0,10.0,318031082324000.0,0.142894736842,0.142862235785,294,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-193.7,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-94052260675000.0,20439419.4477,-94052255597900.0,-94052231935700.0,-94052290159000.0,-94052287864400.0,-94052234564400.0,10.0,417769867360000.0,0.142894736842,0.142862235785,302,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-193.7,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-94052274764400.0,16268011.4965,-94052278204900.0,-94052248520600.0,-94052296506500.0,-94052293564800.0,-94052249643400.0,10.0,264648198051000.0,0.142894736842,0.142862235785,310,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-193.7,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-94052299603600.0,16648683.5358,-94052306494000.0,-94052268422200.0,-94052320362000.0,-94052317300900.0,-94052272788800.0,10.0,277178663477000.0,0.142894736842,0.0714311178926,318,0.142857142857,0.00145816154194,9.8243970108e-13
480.0,-139.4,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-94077006326100.0,14705471.1354,-94077008139500.0,-94076981169300.0,-94077027864600.0,-94077023358200.0,-94076982353200.0,10.0,216250881313000.0,0.142894736842,0.0714132926442,327,0.142857142857,0.00145779766563,9.8243970108e-13
480.0,-139.4,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-94077011304100.0,23206181.4054,-94077008927000.0,-94076982664200.0,-94077060923500.0,-94077045861400.0,-94076982728200.0,10.0,538526855419000.0,0.142894736842,0.142844410537,335,0.142857142857,0.00291595920758,9.8243970108e-13
480.0,-139.4,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-94077028951400.0,12086502.0318,-94077029255100.0,-94077009833000.0,-94077048346000.0,-94077046695000.0,-94077012785500.0,10.0,146083531364000.0,0.142894736842,0.142862235785,343,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-410.8,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-94126169065600.0,2897822.9401,-94126168325300.0,-94126165750000.0,-94126173745100.0,-94126172870200.0,-94126166025400.0,10.0,8397377792200.0,0.142894736842,0.0714132926442,2,0.0714285714286,0.000728898832816,9.8243970108e-13
480.0,-410.8,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-94126186947000.0,3859777.8272,-94126186623700.0,-94126181836300.0,-94126194044900.0,-94126192627900.0,-94126182239500.0,10.0,14897884875300.0,0.142894736842,0.142844410537,10,0.0714285714286,0.00145797960379,9.8243970108e-13
480.0,-410.8,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-94126205584000.0,2648878.13243,-94126206436300.0,-94126199328400.0,-94126208293200.0,-94126207958600.0,-94126201210900.0,10.0,7016555360460.0,0.142894736842,0.142862235785,18,0.0714285714286,0.00145816154194,9.8243970108e-13
480.0,-410.8,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-94126226238500.0,3816398.54586,-94126225722400.0,-94126219136800.0,-94126232397600.0,-94126231734800.0,-94126221051500.0,10.0,14564897860800.0,0.142894736842,0.142862235785,26,0.0714285714286,0.00145816154194,9.8243970108e-13
480.0,-410.8,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-94126243521300.0,2891114.41455,-94126244166100.0,-94126237417000.0,-94126247366700.0,-94126247030400.0,-94126239041000.0,10.0,8358542558000.0,0.142894736842,0.142862235785,34,0.0714285714286,0.00145816154194,9.8243970108e-13
480.0,-410.8,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-94126268530200.0,3203266.28977,-94126267703300.0,-94126264221400.0,-94126273321200.0,-94126273129300.0,-94126264706700.0,10.0,10260914923200.0,0.142894736842,0.142862235785,42,0.0714285714286,0.00145816154194,9.8243970108e-13
480.0,-410.8,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-94126285681700.0,2770322.93592,-94126285228700.0,-94126281131700.0,-94126290754800.0,-94126289856400.0,-94126282165500.0,10.0,7674689169310.0,0.142894736842,0.142862235785,50,0.0714285714286,0.00145816154194,9.8243970108e-13
480.0,-410.8,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-94126304121600.0,2558410.68084,-94126303577700.0,-94126301079000.0,-94126309389300.0,-94126308258900.0,-94126301367600.0,10.0,6545465211840.0,0.142894736842,0.0714311178926,58,0.0714285714286,0.000729080770972,9.8243970108e-13
480.0,-356.5,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-94151003796000.0,9172271.7097,-94151003595200.0,-94150992420700.0,-94151015166200.0,-94151015161100.0,-94150993770000.0,10.0,84130568316700.0,0.142894736842,0.0714132926442,67,0.142857142857,0.00145779766563,9.8243970108e-13
480.0,-356.5,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-94151023642400.0,8054998.71725,-94151022037300.0,-94151014091000.0,-94151038637100.0,-94151035520900.0,-94151014988200.0,10.0,64883004334800.0,0.142894736842,0.142844410537,75,0.142857142857,0.00291595920758,9.8243970108e-13
480.0,-356.5,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-94151042243100.0,6473952.99008,-94151040323400.0,-94151034450100.0,-94151050505100.0,-94151050469800.0,-94151035080700.0,10.0,41912067317800.0,0.142894736842,0.142862235785,83,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-356.5,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-94151062410800.0,5396503.37929,-94151060060300.0,-94151055603200.0,-94151073968700.0,-94151070349100.0,-94151056936300.0,10.0,29122248722700.0,0.142894736842,0.142862235785,91,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-356.5,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-94151078938100.0,10877699.9435,-94151078412100.0,-94151063218400.0,-94151097193400.0,-94151095383600.0,-94151064963100.0,10.0,118324356060000.0,0.142894736842,0.142862235785,99,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-356.5,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-94151102835600.0,7154551.14484,-94151102612300.0,-94151095160100.0,-94151116144100.0,-94151112930100.0,-94151095419700.0,10.0,51187602084100.0,0.142894736842,0.142862235785,107,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-356.5,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-94151125180100.0,6670077.72859,-94151124384800.0,-94151114665400.0,-94151135713200.0,-94151134342000.0,-94151116055300.0,10.0,44489936905400.0,0.142894736842,0.142862235785,115,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-356.5,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-94151139138100.0,4036121.60633,-94151138680800.0,-94151131590700.0,-94151144447500.0,-94151144391400.0,-94151133529300.0,10.0,16290277621100.0,0.142894736842,0.0714311178926,123,0.142857142857,0.00145816154194,9.8243970108e-13
480.0,-302.2,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-94175844980800.0,10611307.2193,-94175843186000.0,-94175831406200.0,-94175868681200.0,-94175862200400.0,-94175833650400.0,10.0,112599840903000.0,0.142763157895,0.0714132926442,132,0.142857142857,0.00145645531051,9.8243970108e-13
480.0,-302.2,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-94175864364900.0,7978666.74512,-94175863352000.0,-94175851981200.0,-94175880133600.0,-94175875777400.0,-94175854692800.0,10.0,63659123029700.0,0.142763157895,0.142844410537,140,0.142857142857,0.00291327416226,9.8243970108e-13
480.0,-302.2,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-94175887109000.0,7697078.67654,-94175885971300.0,-94175877067300.0,-94175899742200.0,-94175899698900.0,-94175878641400.0,10.0,59245020152800.0,0.142763157895,0.142862235785,148,0.142857142857,0.00291363770352,9.8243970108e-13
480.0,-302.2,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-94175896342600.0,13551534.5549,-94175895215000.0,-94175880887300.0,-94175915081900.0,-94175913637000.0,-94175881247700.0,10.0,183644088793000.0,0.142763157895,0.142862235785,156,0.142857142857,0.00291363770352,9.8243970108e-13
480.0,-302.2,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-94175915269400.0,10898690.8401,-94175915227600.0,-94175897286400.0,-94175936627100.0,-94175931430800.0,-94175900674200.0,10.0,118781462029000.0,0.142763157895,0.142862235785,164,0.142857142857,0.00291363770352,9.8243970108e-13
480.0,-302.2,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-94175937164500.0,8696417.54199,-94175936323900.0,-94175923155200.0,-94175954881000.0,-94175949617900.0,-94175924978600.0,10.0,75627678064700.0,0.142763157895,0.142862235785,172,0.142857142857,0.00291363770352,9.8243970108e-13
480.0,-302.2,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-94175949715100.0,7387693.41345,-94175948786000.0,-94175936624100.0,-94175963987500.0,-94175961068900.0,-94175940437300.0,10.0,54578013971200.0,0.142763157895,0.142862235785,180,0.142857142857,0.00291363770352,9.8243970108e-13
480.0,-302.2,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-94175979889800.0,12191985.9455,-94175978844700.0,-94175957947500.0,-94175999838500.0,-94175998068200.0,-94175962729600.0,10.0,148644521295000.0,0.142763157895,0.0714311178926,188,0.142857142857,0.00145681885176,9.8243970108e-13
480.0,-248.0,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188125082809000.0,8840792.87144,-188125081871000.0,-188125068802000.0,-188125096311000.0,-188125095180000.0,-188125070282000.0,10.0,78159618595800.0,0.142763157895,0.0714132926442,133,0.142857142857,0.00145645531051,9.8243970108e-13
480.0,-248.0,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188125096762000.0,12043533.1561,-188125096919000.0,-188125077443000.0,-188125110692000.0,-188125109796000.0,-188125079230000.0,10.0,145046690883000.0,0.142763157895,0.142844410537,141,0.142857142857,0.00291327416226,9.8243970108e-13
480.0,-248.0,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188125115303000.0,10861389.7506,-188125109946000.0,-188125103780000.0,-188125133111000.0,-188125132740000.0,-188125104920000.0,10.0,117969787314000.0,0.142763157895,0.142862235785,149,0.142857142857,0.00291363770352,9.8243970108e-13
480.0,-248.0,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188125143384000.0,18387620.9412,-188125147893000.0,-188125099073000.0,-188125163851000.0,-188125162559000.0,-188125113954000.0,10.0,338104603876000.0,0.142763157895,0.142862235785,157,0.142857142857,0.00291363770352,9.8243970108e-13
480.0,-248.0,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188125162701000.0,10966876.8473,-188125165577000.0,-188125137745000.0,-188125175008000.0,-188125173420000.0,-188125144251000.0,10.0,120272387784000.0,0.142763157895,0.142862235785,165,0.142857142857,0.00291363770352,9.8243970108e-13
480.0,-248.0,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188125192559000.0,11117089.6735,-188125191389000.0,-188125177573000.0,-188125208673000.0,-188125207168000.0,-188125178212000.0,10.0,123589682809000.0,0.142763157895,0.142862235785,173,0.142857142857,0.00291363770352,9.8243970108e-13
480.0,-248.0,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188125192976000.0,11249626.0891,-188125193930000.0,-188125166303000.0,-188125204456000.0,-188125204335000.0,-188125175985000.0,10.0,126554087145000.0,0.142763157895,0.142862235785,181,0.142857142857,0.00291363770352,9.8243970108e-13
480.0,-248.0,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188125220644000.0,9212424.33377,-188125220309000.0,-188125206876000.0,-188125235954000.0,-188125233299000.0,-188125208731000.0,10.0,84868762105400.0,0.142763157895,0.0714311178926,189,0.142857142857,0.00145681885176,9.8243970108e-13
480.0,-193.7,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188149917054000.0,22023763.4073,-188149922262000.0,-188149881478000.0,-188149947169000.0,-188149945323000.0,-188149884326000.0,10.0,485046154622000.0,0.142894736842,0.0714132926442,198,0.142857142857,0.00145779766563,9.8243970108e-13
480.0,-193.7,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188149933554000.0,24830144.4724,-188149936686000.0,-188149896646000.0,-188149975986000.0,-188149967166000.0,-188149899766000.0,10.0,616536074520000.0,0.142894736842,0.142844410537,206,0.142857142857,0.00291595920758,9.8243970108e-13
480.0,-193.7,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188149960907000.0,14696707.391,-188149963988000.0,-188149930979000.0,-188149976884000.0,-188149976565000.0,-188149936352000.0,10.0,215993208138000.0,0.142894736842,0.142862235785,214,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-193.7,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188149980138000.0,12331037.7103,-188149979640000.0,-188149960489000.0,-188149996022000.0,-188149995695000.0,-188149962617000.0,10.0,152054491013000.0,0.142894736842,0.142862235785,222,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-193.7,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188149991509000.0,17245602.3706,-188149987666000.0,-188149970575000.0,-188150028237000.0,-188150021966000.0,-188149973989000.0,10.0,297410801126000.0,0.142894736842,0.142862235785,230,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-193.7,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188150015361000.0,19247239.414,-188150015096000.0,-188149991435000.0,-188150040691000.0,-188150038126000.0,-188149993564000.0,10.0,370456225058000.0,0.142894736842,0.142862235785,238,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-193.7,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188150037291000.0,21909331.7587,-188150036694000.0,-188150001791000.0,-188150071598000.0,-188150068601000.0,-188150008545000.0,10.0,480018818111000.0,0.142894736842,0.142862235785,246,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-193.7,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188150059642000.0,18007999.55,-188150064555000.0,-188150024593000.0,-188150082255000.0,-188150079535000.0,-188150032614000.0,10.0,324288047794000.0,0.142894736842,0.0714311178926,254,0.142857142857,0.00145816154194,9.8243970108e-13
480.0,-139.4,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188174752886000.0,16812642.0035,-188174756166000.0,-188174720389000.0,-188174772922000.0,-188174770378000.0,-188174728998000.0,10.0,282664931137000.0,0.142894736842,0.0714132926442,263,0.142857142857,0.00145779766563,9.8243970108e-13
480.0,-139.4,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188174773977000.0,27039861.6934,-188174777641000.0,-188174729149000.0,-188174817843000.0,-188174809723000.0,-188174730254000.0,10.0,731154120397000.0,0.142894736842,0.142844410537,271,0.142857142857,0.00291595920758,9.8243970108e-13
480.0,-139.4,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188174794441000.0,20173101.3879,-188174797437000.0,-188174764971000.0,-188174827686000.0,-188174819029000.0,-188174769001000.0,10.0,406954019607000.0,0.142894736842,0.142862235785,279,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-139.4,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188174799838000.0,18801563.2657,-188174801496000.0,-188174771699000.0,-188174825759000.0,-188174823327000.0,-188174774452000.0,10.0,353498781235000.0,0.142894736842,0.142862235785,287,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-139.4,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188174825399000.0,19960917.7971,-188174828791000.0,-188174781934000.0,-188174844172000.0,-188174844085000.0,-188174792617000.0,10.0,398438239304000.0,0.142894736842,0.142862235785,295,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-139.4,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188174846571000.0,18265335.9902,-188174847266000.0,-188174814700000.0,-188174871046000.0,-188174870543000.0,-188174819759000.0,10.0,333622498834000.0,0.142894736842,0.142862235785,303,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-139.4,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188174846971000.0,19767846.5469,-188174848147000.0,-188174817307000.0,-188174879730000.0,-188174875095000.0,-188174821090000.0,10.0,390767757103000.0,0.142894736842,0.142862235785,311,0.142857142857,0.00291632308389,9.8243970108e-13
480.0,-139.4,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188174886033000.0,21377645.5343,-188174889847000.0,-188174843554000.0,-188174917935000.0,-188174913897000.0,-188174855736000.0,10.0,457003728589000.0,0.142894736842,0.0714311178926,319,0.142857142857,0.00145816154194,9.8243970108e-13
480.0,-85.1,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188199577784000.0,13316687.8877,-188199576291000.0,-188199552844000.0,-188199596230000.0,-188199595244000.0,-188199558608000.0,10.0,177334176298000.0,0.0714473684211,0.0714132926442,328,0.142857142857,0.000728898832816,0.0
480.0,-85.1,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188199587934000.0,21774592.0235,-188199589759000.0,-188199554996000.0,-188199622030000.0,-188199615605000.0,-188199560451000.0,10.0,474132857788000.0,0.0714473684211,0.142844410537,336,0.142857142857,0.00145797960379,0.0
480.0,-356.5,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188248755843000.0,7607573.16703,-188248755866000.0,-188248742552000.0,-188248765423000.0,-188248764708000.0,-188248744633000.0,10.0,57875169491700.0,0.142894736842,0.0714132926442,3,0.0714285714286,0.000728898832816,9.8243970108e-13
480.0,-356.5,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188248776461000.0,9053480.20283,-188248773706000.0,-188248765279000.0,-188248792623000.0,-188248790684000.0,-188248765665000.0,10.0,81965503783000.0,0.142894736842,0.142844410537,11,0.0714285714286,0.00145797960379,9.8243970108e-13
480.0,-356.5,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188248794116000.0,5734405.44398,-188248795904000.0,-188248783866000.0,-188248802423000.0,-188248800596000.0,-188248785619000.0,10.0,32883405795900.0,0.142894736842,0.142862235785,19,0.0714285714286,0.00145816154194,9.8243970108e-13
480.0,-356.5,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188248812597000.0,5110107.19372,-188248812786000.0,-188248802879000.0,-188248818785000.0,-188248818437000.0,-188248805604000.0,10.0,26113195531300.0,0.142894736842,0.142862235785,27,0.0714285714286,0.00145816154194,9.8243970108e-13
480.0,-356.5,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188248830538000.0,6075654.25882,-188248830543000.0,-188248822080000.0,-188248840760000.0,-188248839586000.0,-188248822457000.0,10.0,36913574672700.0,0.142894736842,0.142862235785,35,0.0714285714286,0.00145816154194,9.8243970108e-13
480.0,-356.5,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188248846133000.0,4572476.61172,-188248846724000.0,-188248840076000.0,-188248852943000.0,-188248851903000.0,-188248840221000.0,10.0,20907542364700.0,0.142894736842,0.142862235785,43,0.0714285714286,0.00145816154194,9.8243970108e-13
480.0,-356.5,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188248866046000.0,8046828.93243,-188248862897000.0,-188248854709000.0,-188248878608000.0,-188248877776000.0,-188248856845000.0,10.0,64751455867800.0,0.142894736842,0.142862235785,51,0.0714285714286,0.00145816154194,9.8243970108e-13
480.0,-356.5,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188248884968000.0,6578708.96941,-188248884046000.0,-188248877544000.0,-188248900546000.0,-188248895616000.0,-188248877801000.0,10.0,43279411704200.0,0.142894736842,0.0714311178926,59,0.0714285714286,0.000729080770972,9.8243970108e-13
480.0,-302.2,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188273582798000.0,5557405.20929,-188273583394000.0,-188273573035000.0,-188273589768000.0,-188273588854000.0,-188273573593000.0,10.0,30884752660200.0,0.142763157895,0.0714132926442,68,0.142857142857,0.00145645531051,9.8243970108e-13
